CAN Message; 0x39:0f323b8982d291a1
Timestamp;Amplitude
1739209799.215342;-38.13080360867914
1739209799.2153463;-38.13080360867914
1739209799.2153506;-45.120503652039325
1739209799.215355;-45.120503652039325
1739209799.2153592;-35.57807855764607
1739209799.2153637;-38.13080360867914
1739209799.215368;-45.120503652039325
1739209799.2153723;-38.13080360867914
1739209799.2153766;-35.57807855764607
1739209799.215381;-38.13080360867914
1739209799.2153854;-38.13080360867914
1739209799.2153897;-38.13080360867914
1739209799.215394;-45.120503652039325
1739209799.2153983;-38.13080360867914
1739209799.2154026;-45.120503652039325
1739209799.2154071;-45.120503652039325
1739209799.2154114;-45.120503652039325
1739209799.2154157;-45.120503652039325
1739209799.21542;-45.120503652039325
1739209799.2154243;-45.120503652039325
1739209799.2154288;-38.13080360867914
1739209799.2154331;-38.13080360867914
1739209799.2154374;-45.120503652039325
1739209799.2154417;-45.120503652039325
1739209799.215446;-33.981070128970906
1739209799.2154505;-35.57807855764607
1739209799.2154548;-35.57807855764607
1739209799.215459;-45.120503652039325
1739209799.2154634;-38.13080360867914
1739209799.2154677;-35.57807855764607
1739209799.215472;-45.120503652039325
1739209799.2154765;-45.120503652039325
1739209799.2154808;-45.120503652039325
1739209799.215485;-45.120503652039325
1739209799.2154894;-35.57807855764607
1739209799.2154937;-38.13080360867914
1739209799.2154982;-38.13080360867914
1739209799.2155025;-38.13080360867914
1739209799.2155068;-45.120503652039325
1739209799.215511;-45.120503652039325
1739209799.2155154;-32.816014438256545
1739209799.21552;-33.981070128970906
1739209799.2155242;-45.120503652039325
1739209799.2155285;-45.120503652039325
1739209799.2155328;-32.816014438256545
1739209799.215537;-38.13080360867914
1739209799.2155416;-45.120503652039325
1739209799.215546;-33.981070128970906
1739209799.2155502;-35.57807855764607
1739209799.2155545;-38.13080360867914
1739209799.2155588;-45.120503652039325
1739209799.2155633;-38.13080360867914
1739209799.2155676;-45.120503652039325
1739209799.2155719;-38.13080360867914
1739209799.2155762;-45.120503652039325
1739209799.2155805;-45.120503652039325
1739209799.215585;-38.13080360867914
1739209799.2155893;-38.13080360867914
1739209799.2155936;-45.120503652039325
1739209799.2155979;-38.13080360867914
1739209799.2156022;-31.141103565318893
1739209799.2156067;-45.120503652039325
1739209799.215611;-45.120503652039325
1739209799.2156153;-45.120503652039325
1739209799.2156186;-30.49652367304973
1739209799.2156217;-31.141103565318915
1739209799.215625;-38.13080360867914
1739209799.2156284;-45.120503652039325
1739209799.2156317;-45.120503652039325
1739209799.2156348;-45.120503652039325
1739209799.2156382;-45.120503652039325
1739209799.2156415;-38.13080360867914
1739209799.2156446;-38.13080360867914
1739209799.215648;-45.120503652039325
1739209799.2156513;-45.120503652039325
1739209799.2156544;-45.120503652039325
1739209799.2156577;-45.120503652039325
1739209799.215661;-45.120503652039325
1739209799.2156644;-38.13080360867914
1739209799.2156675;-45.120503652039325
1739209799.2156708;-31.141103565318915
1739209799.2156742;-28.992665084841942
1739209799.2156773;-45.120503652039325
1739209799.2156806;-45.120503652039325
1739209799.215684;-38.13080360867914
1739209799.2156873;-45.120503652039325
1739209799.2156904;-45.120503652039325
1739209799.2156937;-45.120503652039325
1739209799.215697;-45.120503652039325
1739209799.2157001;-38.13080360867914
1739209799.2157035;-38.13080360867914
1739209799.2157068;-45.120503652039325
1739209799.21571;-45.120503652039325
1739209799.2157133;-35.57807855764607
1739209799.2157166;-45.120503652039325
1739209799.21572;-45.120503652039325
1739209799.215723;-38.13080360867914
1739209799.2157264;-38.13080360867914
1739209799.2157297;-45.120503652039325
1739209799.2157328;-45.120503652039325
1739209799.2157362;-38.13080360867914
1739209799.2157395;-38.13080360867914
1739209799.2157428;-45.120503652039325
1739209799.215746;-45.120503652039325
1739209799.2157493;-38.13080360867914
1739209799.2157526;-33.981070128970906
1739209799.2157557;-45.120503652039325
1739209799.215759;-38.13080360867914
1739209799.2157624;-38.13080360867914
1739209799.2157655;-32.816014438256545
1739209799.2157688;-33.981070128970906
1739209799.2157722;-45.120503652039325
1739209799.2157755;-38.13080360867914
1739209799.2157786;-32.816014438256545
1739209799.215782;-45.120503652039325
1739209799.2157853;-38.13080360867914
1739209799.2157884;-38.13080360867914
1739209799.2157917;-45.120503652039325
1739209799.215795;-45.120503652039325
1739209799.2157984;-38.13080360867914
1739209799.2158015;-38.13080360867914
1739209799.2158048;-30.49652367304973
1739209799.2158082;-45.120503652039325
1739209799.2158113;-45.120503652039325
1739209799.2158146;-38.13080360867914
1739209799.215818;-33.981070128970906
1739209799.215821;-45.120503652039325
1739209799.2158244;-45.120503652039325
1739209799.2158277;-35.57807855764607
1739209799.215831;-28.992665084841942
1739209799.2158341;-38.13080360867914
1739209799.2158375;-45.120503652039325
1739209799.2158408;-45.120503652039325
1739209799.215844;-45.120503652039325
1739209799.2158473;-45.120503652039325
1739209799.2158506;-38.13080360867914
1739209799.215854;-35.57807855764607
1739209799.215857;-38.13080360867914
1739209799.2158604;-45.120503652039325
1739209799.2158637;-45.120503652039325
1739209799.2158668;-38.13080360867914
1739209799.2158701;-38.13080360867914
1739209799.2158735;-38.13080360867914
1739209799.2158766;-45.120503652039325
1739209799.21588;-45.120503652039325
1739209799.2158833;-38.13080360867914
1739209799.2158866;-38.13080360867914
1739209799.2158897;-38.13080360867914
1739209799.215893;-45.120503652039325
1739209799.2158964;-32.816014438256545
1739209799.2158995;-32.816014438256545
1739209799.2159028;-45.120503652039325
1739209799.2159061;-38.13080360867914
1739209799.2159095;-33.981070128970906
1739209799.2159126;-38.13080360867914
1739209799.215916;-45.120503652039325
1739209799.2159193;-45.120503652039325
1739209799.2159224;-31.141103565318915
1739209799.2159257;-45.120503652039325
1739209799.215929;-45.120503652039325
1739209799.2159321;-33.981070128970906
1739209799.2159355;-38.13080360867914
1739209799.2159388;-45.120503652039325
1739209799.2159421;-38.13080360867914
1739209799.2159452;-45.120503652039325
1739209799.2159486;-35.57807855764607
1739209799.215952;-28.21854285175415
1739209799.215955;-45.120503652039325
1739209799.2159584;-45.120503652039325
1739209799.2159617;-38.13080360867914
1739209799.215965;-38.13080360867914
1739209799.2159681;-45.120503652039325
1739209799.2159715;-45.120503652039325
1739209799.2159748;-38.13080360867914
1739209799.215978;-45.120503652039325
1739209799.2159812;-35.57807855764607
1739209799.2159846;-38.13080360867914
1739209799.2159877;-38.13080360867914
1739209799.215991;-35.57807855764607
1739209799.2159944;-38.13080360867914
1739209799.2159977;-45.120503652039325
1739209799.2160008;-38.13080360867914
1739209799.2160041;-35.57807855764607
1739209799.2160075;-45.120503652039325
1739209799.2160106;-35.57807855764607
1739209799.216014;-33.981070128970906
1739209799.2160172;-35.57807855764607
1739209799.2160206;-38.13080360867914
1739209799.2160237;-32.816014438256545
1739209799.216027;-38.13080360867914
1739209799.2160304;-45.120503652039325
1739209799.2160335;-45.120503652039325
1739209799.2160368;-35.57807855764607
1739209799.2160401;-45.120503652039325
1739209799.2160432;-45.120503652039325
1739209799.2160466;-45.120503652039325
1739209799.21605;-45.120503652039325
1739209799.2160532;-35.57807855764607
1739209799.2160563;-38.13080360867914
1739209799.2160597;-38.13080360867914
1739209799.216063;-35.57807855764607
1739209799.2160661;-45.120503652039325
1739209799.2160695;-35.57807855764607
1739209799.2160728;-38.13080360867914
1739209799.2160761;-38.13080360867914
1739209799.2160792;-45.120503652039325
1739209799.2160826;-31.141103565318915
1739209799.216086;-38.13080360867914
1739209799.216089;-45.120503652039325
1739209799.2160923;-38.13080360867914
1739209799.2160957;-45.120503652039325
1739209799.2160988;-45.120503652039325
1739209799.2161021;-38.13080360867914
1739209799.2161055;-38.13080360867914
1739209799.2161088;-45.120503652039325
1739209799.216112;-38.13080360867914
1739209799.2161152;-35.57807855764607
1739209799.2161186;-38.13080360867914
1739209799.2161217;-45.120503652039325
1739209799.216125;-45.120503652039325
1739209799.2161283;-38.13080360867914
1739209799.2161317;-33.981070128970906
1739209799.2161348;-35.57807855764607
1739209799.2161381;-45.120503652039325
1739209799.2161415;-35.57807855764607
1739209799.2161446;-38.13080360867914
1739209799.216148;-27.8777449560314
1739209799.2161512;-32.816014438256545
1739209799.2161543;-35.57807855764607
1739209799.2161577;-35.57807855764607
1739209799.216161;-38.13080360867914
1739209799.2161644;-45.120503652039325
1739209799.2161674;-38.13080360867914
1739209799.2161708;-45.120503652039325
1739209799.2161741;-33.981070128970956
1739209799.2161772;-38.13080360867914
1739209799.2161806;-38.13080360867914
1739209799.216184;-45.120503652039325
1739209799.2161872;-45.120503652039325
1739209799.2161903;-38.13080360867914
1739209799.2161937;-38.13080360867914
1739209799.216197;-45.120503652039325
1739209799.2162;-30.49652367304973
1739209799.2162035;-35.57807855764607
1739209799.2162068;-38.13080360867914
1739209799.2162101;-38.13080360867914
1739209799.2162132;-38.13080360867914
1739209799.2162166;-33.981070128970906
1739209799.21622;-38.13080360867914
1739209799.216223;-45.120503652039325
1739209799.2162263;-38.13080360867914
1739209799.2162297;-38.13080360867914
1739209799.2162328;-45.120503652039325
1739209799.216236;-38.13080360867914
1739209799.2162395;-45.120503652039325
1739209799.2162428;-45.120503652039325
1739209799.216246;-31.141103565318915
1739209799.2162492;-33.981070128970906
1739209799.2162526;-45.120503652039325
1739209799.2162557;-45.120503652039325
1739209799.216259;-38.13080360867914
1739209799.2162623;-45.120503652039325
1739209799.2162657;-45.120503652039325
1739209799.2162688;-38.13080360867914
1739209799.216272;-35.57807855764607
1739209799.2162755;-45.120503652039325
1739209799.2162786;-28.992665084841942
1739209799.216282;-28.58837851428586
1739209799.2162852;-38.13080360867914
1739209799.2162883;-45.120503652039325
1739209799.2162917;-33.981070128970906
1739209799.216295;-38.13080360867914
1739209799.2162983;-45.120503652039325
1739209799.2163014;-33.981070128970906
1739209799.2163048;-38.13080360867914
1739209799.216308;-35.57807855764607
1739209799.2163112;-33.981070128970906
1739209799.2163146;-35.57807855764607
1739209799.216318;-45.120503652039325
1739209799.2163212;-33.981070128970906
1739209799.2163243;-45.120503652039325
1739209799.2163277;-45.120503652039325
1739209799.216331;-33.981070128970906
1739209799.216334;-33.981070128970906
1739209799.2163374;-45.120503652039325
1739209799.2163408;-38.13080360867914
1739209799.2163439;-45.120503652039325
1739209799.2163472;-45.120503652039325
1739209799.2163506;-45.120503652039325
1739209799.216354;-38.13080360867914
1739209799.216357;-38.13080360867914
1739209799.2163603;-33.981070128970906
1739209799.2163637;-38.13080360867914
1739209799.2163668;-38.13080360867914
1739209799.21637;-33.981070128970906
1739209799.2163734;-31.141103565318915
1739209799.2163768;-45.120503652039325
1739209799.21638;-45.120503652039325
1739209799.2163832;-38.13080360867914
1739209799.2163866;-45.120503652039325
1739209799.2163897;-45.120503652039325
1739209799.216393;-45.120503652039325
1739209799.2163963;-45.120503652039325
1739209799.2163994;-45.120503652039325
1739209799.2164028;-45.120503652039325
1739209799.216406;-38.13080360867914
1739209799.2164094;-33.981070128970906
1739209799.2164125;-38.13080360867914
1739209799.216416;-38.13080360867914
1739209799.2164192;-38.13080360867914
1739209799.2164223;-45.120503652039325
1739209799.2164257;-45.120503652039325
1739209799.216429;-38.13080360867914
1739209799.2164323;-38.13080360867914
1739209799.2164354;-45.120503652039325
1739209799.2164388;-45.120503652039325
1739209799.216442;-45.120503652039325
1739209799.2164452;-38.13080360867914
1739209799.2164485;-45.120503652039325
1739209799.216452;-38.13080360867914
1739209799.216455;-45.120503652039325
1739209799.2164583;-45.120503652039325
1739209799.2164617;-45.120503652039325
1739209799.216465;-45.120503652039325
1739209799.216468;-38.13080360867914
1739209799.2164714;-45.120503652039325
1739209799.2164748;-45.120503652039325
1739209799.2164779;-33.981070128970906
1739209799.2164812;-32.816014438256545
1739209799.2164845;-38.13080360867914
1739209799.216488;-45.120503652039325
1739209799.216491;-35.57807855764607
1739209799.2164943;-33.981070128970906
1739209799.2164977;-45.120503652039325
1739209799.2165008;-45.120503652039325
1739209799.216504;-33.981070128970906
1739209799.2165074;-38.13080360867914
1739209799.2165105;-45.120503652039325
1739209799.2165139;-45.120503652039325
1739209799.2165172;-45.120503652039325
1739209799.2165205;-45.120503652039325
1739209799.2165236;-38.13080360867914
1739209799.216527;-45.120503652039325
1739209799.2165303;-33.981070128970906
1739209799.2165334;-45.120503652039325
1739209799.2165368;-38.13080360867914
1739209799.21654;-45.120503652039325
1739209799.2165434;-31.141103565318915
1739209799.2165465;-38.13080360867914
1739209799.2165499;-45.120503652039325
1739209799.2165532;-45.120503652039325
1739209799.2165563;-35.57807855764607
1739209799.2165596;-32.816014438256545
1739209799.216563;-38.13080360867914
1739209799.216566;-38.13080360867914
1739209799.2165694;-38.13080360867914
1739209799.2165728;-35.57807855764607
1739209799.216576;-45.120503652039325
1739209799.2165792;-45.120503652039325
1739209799.2165825;-38.13080360867914
1739209799.2165859;-35.57807855764607
1739209799.216589;-38.13080360867914
1739209799.2165923;-45.120503652039325
1739209799.2165956;-45.120503652039325
1739209799.216599;-38.13080360867914
1739209799.216602;-38.13080360867914
1739209799.2166054;-45.120503652039325
1739209799.2166088;-38.13080360867914
1739209799.2166119;-35.57807855764607
1739209799.2166152;-38.13080360867914
1739209799.2166185;-45.120503652039325
1739209799.2166216;-35.57807855764607
1739209799.216625;-31.141103565318893
1739209799.2166283;-45.120503652039325
1739209799.2166317;-35.57807855764607
1739209799.2166348;-38.13080360867914
1739209799.216638;-45.120503652039325
1739209799.2166414;-45.120503652039325
1739209799.2166445;-45.120503652039325
1739209799.2166479;-45.120503652039325
1739209799.2166512;-33.981070128970956
1739209799.2166545;-45.120503652039325
1739209799.2166576;-38.13080360867914
1739209799.216661;-38.13080360867914
1739209799.2166643;-45.120503652039325
1739209799.2166674;-45.120503652039325
1739209799.2166708;-45.120503652039325
1739209799.216674;-35.57807855764607
1739209799.2166772;-29.438486411369333
1739209799.2166805;-33.981070128970906
1739209799.2166839;-35.57807855764607
1739209799.2166872;-38.13080360867914
1739209799.2166903;-38.13080360867914
1739209799.2166936;-45.120503652039325
1739209799.216697;-45.120503652039325
1739209799.2167;-45.120503652039325
1739209799.2167034;-45.120503652039325
1739209799.2167068;-38.13080360867914
1739209799.21671;-32.816014438256545
1739209799.2167132;-33.981070128970906
1739209799.2167165;-45.120503652039325
1739209799.2167199;-45.120503652039325
1739209799.216723;-38.13080360867914
1739209799.2167263;-38.13080360867914
1739209799.2167296;-45.120503652039325
1739209799.2167327;-35.57807855764607
1739209799.216736;-38.13080360867914
1739209799.2167394;-45.120503652039325
1739209799.2167428;-32.816014438256545
1739209799.2167459;-38.13080360867914
1739209799.2167492;-38.13080360867914
1739209799.2167525;-45.120503652039325
1739209799.2167556;-30.49652367304973
1739209799.216759;-38.13080360867914
1739209799.2167623;-45.120503652039325
1739209799.2167656;-45.120503652039325
1739209799.2167687;-35.57807855764607
1739209799.216772;-45.120503652039325
1739209799.2167754;-45.120503652039325
1739209799.2167785;-38.13080360867914
1739209799.2167819;-38.13080360867914
1739209799.2167852;-45.120503652039325
1739209799.2167883;-38.13080360867914
1739209799.2167916;-45.120503652039325
1739209799.216795;-45.120503652039325
1739209799.2167983;-38.13080360867914
1739209799.2168014;-45.120503652039325
1739209799.2168047;-45.120503652039325
1739209799.216808;-26.487275050834715
1739209799.2168112;-31.141103565318915
1739209799.2168145;-38.13080360867914
1739209799.2168179;-38.13080360867914
1739209799.2168212;-45.120503652039325
1739209799.2168243;-33.981070128970906
1739209799.2168276;-38.13080360867914
1739209799.216831;-45.120503652039325
1739209799.216834;-38.13080360867914
1739209799.2168374;-38.13080360867914
1739209799.2168407;-45.120503652039325
1739209799.2168438;-38.13080360867914
1739209799.2168472;-35.57807855764607
1739209799.2168505;-45.120503652039325
1739209799.2168539;-38.13080360867914
1739209799.216857;-38.13080360867914
1739209799.2168603;-45.120503652039325
1739209799.2168636;-45.120503652039325
1739209799.2168667;-45.120503652039325
1739209799.21687;-38.13080360867914
1739209799.2168734;-45.120503652039325
1739209799.2168767;-38.13080360867914
1739209799.2168798;-45.120503652039325
1739209799.2168832;-33.981070128970906
1739209799.2168865;-31.141103565318893
1739209799.2168896;-35.57807855764607
1739209799.216893;-45.120503652039325
1739209799.2168963;-38.13080360867914
1739209799.2168994;-38.13080360867914
1739209799.2169027;-38.13080360867914
1739209799.216906;-45.120503652039325
1739209799.2169094;-45.120503652039325
1739209799.2169125;-38.13080360867914
1739209799.2169158;-38.13080360867914
1739209799.2169192;-45.120503652039325
1739209799.2169223;-45.120503652039325
1739209799.2169256;-33.981070128970906
1739209799.216929;-33.981070128970906
1739209799.2169323;-38.13080360867914
1739209799.2169354;-38.13080360867914
1739209799.2169387;-45.120503652039325
1739209799.216942;-33.981070128970906
1739209799.2169452;-45.120503652039325
1739209799.2169485;-33.981070128970906
1739209799.2169518;-33.981070128970906
1739209799.216955;-45.120503652039325
1739209799.2169583;-38.13080360867914
1739209799.2169616;-38.13080360867914
1739209799.216965;-38.13080360867914
1739209799.216968;-38.13080360867914
1739209799.2169714;-45.120503652039325
1739209799.2169747;-45.120503652039325
1739209799.2169778;-45.120503652039325
1739209799.2169812;-35.57807855764607
1739209799.2169845;-38.13080360867914
1739209799.2169878;-45.120503652039325
1739209799.216991;-45.120503652039325
1739209799.2169943;-38.13080360867914
1739209799.2169976;-45.120503652039325
1739209799.2170007;-45.120503652039325
1739209799.217004;-45.120503652039325
1739209799.2170074;-45.120503652039325
1739209799.2170105;-35.57807855764607
1739209799.2170138;-45.120503652039325
1739209799.2170172;-45.120503652039325
1739209799.2170205;-31.141103565318915
1739209799.2170236;-38.13080360867914
1739209799.217027;-45.120503652039325
1739209799.2170303;-38.13080360867914
1739209799.2170334;-33.981070128970906
1739209799.2170367;-38.13080360867914
1739209799.21704;-45.120503652039325
1739209799.2170434;-45.120503652039325
1739209799.2170465;-45.120503652039325
1739209799.2170498;-38.13080360867914
1739209799.2170532;-45.120503652039325
1739209799.2170563;-45.120503652039325
1739209799.2170596;-33.981070128970906
1739209799.217063;-45.120503652039325
1739209799.217066;-38.13080360867914
1739209799.2170694;-45.120503652039325
1739209799.2170727;-45.120503652039325
1739209799.217076;-38.13080360867914
1739209799.2170792;-38.13080360867914
1739209799.2170825;-45.120503652039325
1739209799.2170858;-33.981070128970906
1739209799.217089;-35.57807855764607
1739209799.2170923;-35.57807855764607
1739209799.2170956;-45.120503652039325
1739209799.217099;-38.13080360867914
1739209799.217102;-38.13080360867914
1739209799.2171054;-45.120503652039325
1739209799.2171087;-45.120503652039325
1739209799.2171118;-38.13080360867914
1739209799.2171152;-38.13080360867914
1739209799.2171185;-45.120503652039325
1739209799.2171216;-32.816014438256545
1739209799.217125;-45.120503652039325
1739209799.2171283;-38.13080360867914
1739209799.2171316;-38.13080360867914
1739209799.2171347;-45.120503652039325
1739209799.217138;-38.13080360867914
1739209799.2171414;-45.120503652039325
1739209799.2171445;-45.120503652039325
1739209799.2171478;-45.120503652039325
1739209799.2171512;-33.981070128970906
1739209799.2171545;-30.49652367304973
1739209799.2171576;-45.120503652039325
1739209799.217161;-45.120503652039325
1739209799.2171643;-38.13080360867914
1739209799.2171674;-35.57807855764607
1739209799.2171707;-38.13080360867914
1739209799.217174;-31.141103565318893
1739209799.2171772;-35.57807855764607
1739209799.2171805;-38.13080360867914
1739209799.2171838;-38.13080360867914
1739209799.2171872;-38.13080360867914
1739209799.2171903;-38.13080360867914
1739209799.2171936;-45.120503652039325
1739209799.217197;-38.13080360867914
1739209799.2172;-45.120503652039325
1739209799.2172034;-35.57807855764607
1739209799.2172067;-33.981070128970906
1739209799.21721;-35.57807855764607
1739209799.2172132;-32.816014438256545
1739209799.2172165;-38.13080360867914
1739209799.2172198;-45.120503652039325
1739209799.217223;-38.13080360867914
1739209799.2172263;-35.57807855764607
1739209799.2172296;-31.141103565318893
1739209799.2172327;-33.981070128970906
1739209799.217236;-33.981070128970906
1739209799.2172394;-29.438486411369333
1739209799.2172427;-32.816014438256545
1739209799.2172458;-38.13080360867914
1739209799.2172492;-45.120503652039325
1739209799.2172525;-38.13080360867914
1739209799.2172556;-45.120503652039325
1739209799.217259;-33.981070128970956
1739209799.2172623;-45.120503652039325
1739209799.2172656;-35.57807855764607
1739209799.2172687;-38.13080360867914
1739209799.217272;-38.13080360867914
1739209799.2172754;-38.13080360867914
1739209799.2172785;-45.120503652039325
1739209799.2172818;-35.57807855764607
1739209799.2172852;-29.438486411369333
1739209799.2172885;-38.13080360867914
1739209799.2172916;-35.57807855764607
1739209799.217295;-35.57807855764607
1739209799.2172983;-38.13080360867914
1739209799.2173014;-45.120503652039325
1739209799.2173047;-38.13080360867914
1739209799.217308;-45.120503652039325
1739209799.2173111;-45.120503652039325
1739209799.2173145;-38.13080360867914
1739209799.2173178;-45.120503652039325
1739209799.2173212;-38.13080360867914
1739209799.2173243;-32.816014438256545
1739209799.2173276;-33.981070128970906
1739209799.217331;-45.120503652039325
1739209799.217334;-45.120503652039325
1739209799.2173374;-45.120503652039325
1739209799.2173407;-45.120503652039325
1739209799.217344;-45.120503652039325
1739209799.2173471;-38.13080360867914
1739209799.2173505;-38.13080360867914
1739209799.2173538;-38.13080360867914
1739209799.217357;-45.120503652039325
1739209799.2173603;-33.981070128970906
1739209799.2173636;-29.438486411369333
1739209799.2173667;-45.120503652039325
1739209799.21737;-45.120503652039325
1739209799.2173734;-35.57807855764607
1739209799.2173767;-38.13080360867914
1739209799.2173798;-45.120503652039325
1739209799.2173831;-45.120503652039325
1739209799.2173865;-45.120503652039325
1739209799.2173896;-45.120503652039325
1739209799.217393;-35.57807855764607
1739209799.2173963;-35.57807855764607
1739209799.2173996;-45.120503652039325
1739209799.2174027;-45.120503652039325
1739209799.217406;-38.13080360867914
1739209799.2174094;-45.120503652039325
1739209799.2174125;-45.120503652039325
1739209799.2174158;-38.13080360867914
1739209799.2174191;-35.57807855764607
1739209799.2174222;-35.57807855764607
1739209799.2174256;-38.13080360867914
1739209799.217429;-45.120503652039325
1739209799.2174323;-38.13080360867914
1739209799.2174354;-35.57807855764607
1739209799.2174387;-38.13080360867914
1739209799.217442;-38.13080360867914
1739209799.2174451;-38.13080360867914
1739209799.2174485;-33.981070128970906
1739209799.2174518;-35.57807855764607
1739209799.2174551;-35.57807855764607
1739209799.2174582;-38.13080360867914
1739209799.2174616;-45.120503652039325
1739209799.217465;-45.120503652039325
1739209799.217468;-38.13080360867914
1739209799.2174714;-38.13080360867914
1739209799.2174747;-45.120503652039325
1739209799.2174778;-38.13080360867914
1739209799.2174811;-45.120503652039325
1739209799.2174845;-38.13080360867914
1739209799.2174878;-38.13080360867914
1739209799.217491;-38.13080360867914
1739209799.2174942;-38.13080360867914
1739209799.2174976;-38.13080360867914
1739209799.2175007;-38.13080360867914
1739209799.217504;-38.13080360867914
1739209799.2175074;-45.120503652039325
1739209799.2175107;-31.141103565318915
1739209799.2175138;-35.57807855764607
1739209799.2175171;-38.13080360867914
1739209799.2175205;-45.120503652039325
1739209799.2175236;-33.981070128970906
1739209799.217527;-32.816014438256545
1739209799.2175303;-38.13080360867914
1739209799.2175333;-45.120503652039325
1739209799.2175367;-38.13080360867914
1739209799.21754;-38.13080360867914
1739209799.2175434;-38.13080360867914
1739209799.2175465;-45.120503652039325
1739209799.2175498;-33.981070128970906
1739209799.2175531;-38.13080360867914
1739209799.2175562;-38.13080360867914
1739209799.2175596;-38.13080360867914
1739209799.217563;-38.13080360867914
1739209799.2175663;-35.57807855764607
1739209799.2175694;-38.13080360867914
1739209799.2175727;-45.120503652039325
1739209799.217576;-38.13080360867914
1739209799.2175791;-45.120503652039325
1739209799.2175825;-33.981070128970906
1739209799.2175858;-38.13080360867914
1739209799.217589;-33.981070128970906
1739209799.2175922;-45.120503652039325
1739209799.2175956;-45.120503652039325
1739209799.217599;-33.981070128970906
1739209799.217602;-33.981070128970906
1739209799.2176054;-45.120503652039325
1739209799.2176087;-38.13080360867914
1739209799.2176118;-38.13080360867914
1739209799.2176151;-45.120503652039325
1739209799.2176185;-45.120503652039325
1739209799.2176218;-38.13080360867914
1739209799.217625;-38.13080360867914
1739209799.2176282;-28.58837851428586
1739209799.2176316;-45.120503652039325
1739209799.2176347;-45.120503652039325
1739209799.217638;-38.13080360867914
1739209799.2176414;-38.13080360867914
1739209799.2176445;-45.120503652039325
1739209799.2176478;-38.13080360867914
1739209799.2176511;-38.13080360867914
1739209799.2176545;-32.816014438256545
1739209799.2176576;-45.120503652039325
1739209799.217661;-38.13080360867914
1739209799.2176642;-45.120503652039325
1739209799.2176673;-38.13080360867914
1739209799.2176707;-38.13080360867914
1739209799.217674;-38.13080360867914
1739209799.2176774;-45.120503652039325
1739209799.2176805;-33.981070128970906
1739209799.2176838;-32.816014438256545
1739209799.2176871;-38.13080360867914
1739209799.2176902;-45.120503652039325
1739209799.2176936;-45.120503652039325
1739209799.217697;-32.816014438256545
1739209799.2177;-38.13080360867914
1739209799.2177033;-45.120503652039325
1739209799.2177067;-31.141103565318915
1739209799.21771;-38.13080360867914
1739209799.217713;-38.13080360867914
1739209799.2177165;-38.13080360867914
1739209799.2177198;-35.57807855764607
1739209799.217723;-38.13080360867914
1739209799.2177262;-45.120503652039325
1739209799.2177296;-45.120503652039325
1739209799.217733;-35.57807855764607
1739209799.217736;-45.120503652039325
1739209799.2177393;-38.13080360867914
1739209799.2177427;-38.13080360867914
1739209799.2177458;-33.981070128970906
1739209799.217749;-38.13080360867914
1739209799.2177525;-38.13080360867914
1739209799.2177556;-38.13080360867914
1739209799.217759;-38.13080360867914
1739209799.2177622;-38.13080360867914
1739209799.2177656;-45.120503652039325
1739209799.2177687;-45.120503652039325
1739209799.217772;-45.120503652039325
1739209799.2177753;-45.120503652039325
1739209799.2177784;-45.120503652039325
1739209799.2177818;-45.120503652039325
1739209799.2177851;-38.13080360867914
1739209799.2177885;-45.120503652039325
1739209799.2177916;-45.120503652039325
1739209799.217795;-45.120503652039325
1739209799.2177982;-33.981070128970906
1739209799.2178013;-45.120503652039325
1739209799.2178047;-38.13080360867914
1739209799.217808;-33.981070128970906
1739209799.217811;-45.120503652039325
1739209799.2178144;-45.120503652039325
1739209799.2178178;-38.13080360867914
1739209799.2178211;-38.13080360867914
1739209799.2178242;-38.13080360867914
1739209799.2178276;-33.981070128970906
1739209799.217831;-45.120503652039325
1739209799.217834;-38.13080360867914
1739209799.2178373;-35.57807855764607
1739209799.2178407;-38.13080360867914
1739209799.217844;-38.13080360867914
1739209799.217847;-38.13080360867914
1739209799.2178504;-45.120503652039325
1739209799.2178538;-45.120503652039325
1739209799.217857;-38.13080360867914
1739209799.2178602;-38.13080360867914
1739209799.2178636;-38.13080360867914
1739209799.2178667;-45.120503652039325
1739209799.21787;-38.13080360867914
1739209799.2178733;-45.120503652039325
1739209799.2178767;-35.57807855764607
1739209799.2178798;-33.981070128970906
1739209799.217883;-45.120503652039325
1739209799.2178864;-45.120503652039325
1739209799.2178895;-38.13080360867914
1739209799.217893;-29.438486411369333
1739209799.2178962;-38.13080360867914
1739209799.2178996;-45.120503652039325
1739209799.2179027;-45.120503652039325
1739209799.217906;-38.13080360867914
1739209799.2179093;-45.120503652039325
1739209799.2179124;-38.13080360867914
1739209799.2179158;-33.981070128970906
1739209799.217919;-38.13080360867914
1739209799.2179222;-38.13080360867914
1739209799.2179255;-45.120503652039325
1739209799.217929;-45.120503652039325
1739209799.2179322;-45.120503652039325
1739209799.2179353;-45.120503652039325
1739209799.2179387;-45.120503652039325
1739209799.217942;-45.120503652039325
1739209799.217945;-45.120503652039325
1739209799.2179484;-45.120503652039325
1739209799.2179518;-38.13080360867914
1739209799.217955;-38.13080360867914
1739209799.2179582;-38.13080360867914
1739209799.2179615;-45.120503652039325
1739209799.217965;-45.120503652039325
1739209799.217968;-45.120503652039325
1739209799.2179713;-28.58837851428586
1739209799.2179747;-32.816014438256545
