CAN Message; 0x1d3:00004b26ad21d818
Timestamp;Amplitude
1739209807.118111;-33.981070128970906
1739209807.118114;-35.57807855764607
1739209807.118117;-45.120503652039325
1739209807.11812;-45.120503652039325
1739209807.118123;-45.120503652039325
1739209807.1181262;-45.120503652039325
1739209807.1181293;-45.120503652039325
1739209807.118132;-45.120503652039325
1739209807.1181352;-38.13080360867914
1739209807.1181383;-45.120503652039325
1739209807.1181412;-38.13080360867914
1739209807.1181443;-45.120503652039325
1739209807.1181474;-45.120503652039325
1739209807.1181502;-45.120503652039325
1739209807.1181533;-45.120503652039325
1739209807.1181564;-38.13080360867914
1739209807.1181593;-38.13080360867914
1739209807.1181624;-45.120503652039325
1739209807.1181655;-45.120503652039325
1739209807.1181684;-38.13080360867914
1739209807.1181715;-28.992665084841942
1739209807.1181746;-45.120503652039325
1739209807.1181774;-38.13080360867914
1739209807.1181805;-38.13080360867914
1739209807.1181836;-38.13080360867914
1739209807.1181865;-45.120503652039325
1739209807.1181896;-38.13080360867914
1739209807.1181927;-45.120503652039325
1739209807.1181955;-28.588378514285886
1739209807.1200085;-45.120503652039325
1739209807.1200175;-45.120503652039325
1739209807.1200268;-38.13080360867914
1739209807.120036;-45.120503652039325
1739209807.120045;-38.13080360867914
1739209807.120054;-45.120503652039325
1739209807.1200633;-45.120503652039325
1739209807.1200724;-45.120503652039325
1739209807.1200814;-38.13080360867914
1739209807.1200905;-35.57807855764607
1739209807.1200998;-45.120503652039325
1739209807.1201088;-45.120503652039325
1739209807.120118;-45.120503652039325
1739209807.120127;-38.13080360867914
1739209807.120136;-38.13080360867914
1739209807.1201453;-33.981070128970906
1739209807.1201544;-45.120503652039325
1739209807.1201634;-45.120503652039325
1739209807.1201725;-45.120503652039325
1739209807.1201818;-45.120503652039325
1739209807.1201909;-38.13080360867914
1739209807.1202;-45.120503652039325
1739209807.120209;-45.120503652039325
1739209807.120218;-45.120503652039325
1739209807.1202273;-45.120503652039325
1739209807.1202364;-33.981070128970906
1739209807.1202455;-45.120503652039325
1739209807.1202545;-45.120503652039325
1739209807.1202638;-38.13080360867914
1739209807.1202729;-35.57807855764607
1739209807.120282;-45.120503652039325
1739209807.120291;-45.120503652039325
1739209807.1203003;-33.981070128970906
1739209807.1203094;-45.120503652039325
1739209807.1203184;-45.120503652039325
1739209807.1203275;-45.120503652039325
1739209807.1203365;-45.120503652039325
1739209807.1203458;-45.120503652039325
1739209807.120355;-45.120503652039325
1739209807.120364;-45.120503652039325
1739209807.120373;-38.13080360867914
1739209807.1203823;-35.57807855764607
1739209807.1203914;-45.120503652039325
1739209807.1204004;-45.120503652039325
1739209807.1204095;-38.13080360867914
1739209807.1204185;-32.816014438256545
1739209807.1204278;-38.13080360867914
1739209807.120437;-38.13080360867914
1739209807.120446;-38.13080360867914
1739209807.120455;-31.141103565318915
1739209807.1204643;-38.13080360867914
1739209807.1204734;-45.120503652039325
1739209807.1204824;-45.120503652039325
1739209807.1204915;-45.120503652039325
1739209807.1205008;-38.13080360867914
1739209807.1205099;-45.120503652039325
1739209807.120519;-45.120503652039325
1739209807.120528;-33.981070128970956
1739209807.120537;-45.120503652039325
1739209807.1205463;-45.120503652039325
1739209807.1205554;-38.13080360867914
1739209807.1205645;-38.13080360867914
1739209807.1205735;-38.13080360867914
1739209807.1205828;-38.13080360867914
1739209807.1205919;-45.120503652039325
1739209807.120601;-28.992665084841942
1739209807.12061;-35.57807855764607
1739209807.120619;-35.57807855764607
1739209807.1206284;-38.13080360867914
1739209807.1206374;-33.981070128970906
1739209807.1206465;-38.13080360867914
1739209807.1206555;-45.120503652039325
1739209807.1206648;-38.13080360867914
1739209807.120674;-38.13080360867914
1739209807.120683;-45.120503652039325
1739209807.120692;-45.120503652039325
1739209807.1207013;-45.120503652039325
1739209807.1207104;-45.120503652039325
1739209807.1207194;-38.13080360867914
1739209807.1207285;-45.120503652039325
1739209807.1207376;-45.120503652039325
1739209807.1207469;-33.981070128970906
1739209807.120756;-38.13080360867914
1739209807.120765;-38.13080360867914
1739209807.120774;-38.13080360867914
1739209807.1207833;-33.981070128970906
1739209807.1207924;-38.13080360867914
1739209807.1208014;-35.57807855764607
1739209807.1208105;-38.13080360867914
1739209807.1208196;-35.57807855764607
1739209807.1208289;-45.120503652039325
1739209807.120838;-45.120503652039325
1739209807.120847;-45.120503652039325
1739209807.120856;-38.13080360867914
1739209807.1208653;-35.57807855764607
1739209807.1208744;-38.13080360867914
1739209807.1208835;-45.120503652039325
1739209807.1208925;-33.981070128970906
1739209807.1209018;-38.13080360867914
1739209807.120911;-38.13080360867914
1739209807.12092;-45.120503652039325
1739209807.120929;-38.13080360867914
1739209807.120938;-45.120503652039325
1739209807.1209474;-45.120503652039325
1739209807.1209564;-45.120503652039325
1739209807.1209655;-38.13080360867914
1739209807.1209745;-33.981070128970906
1739209807.1209838;-38.13080360867914
1739209807.120993;-38.13080360867914
1739209807.121002;-38.13080360867914
1739209807.121011;-33.981070128970906
1739209807.12102;-38.13080360867914
1739209807.1210294;-38.13080360867914
1739209807.1210384;-33.981070128970906
1739209807.1210475;-32.816014438256545
1739209807.1210566;-45.120503652039325
1739209807.1210659;-38.13080360867914
1739209807.121075;-38.13080360867914
1739209807.121084;-45.120503652039325
1739209807.121093;-45.120503652039325
1739209807.1211023;-31.141103565318915
1739209807.1211114;-31.141103565318915
1739209807.1211205;-29.438486411369347
1739209807.1211295;-38.13080360867914
1739209807.1211386;-38.13080360867914
1739209807.1211479;-38.13080360867914
1739209807.121157;-38.13080360867914
1739209807.121166;-45.120503652039325
1739209807.121175;-45.120503652039325
1739209807.1211843;-45.120503652039325
1739209807.1211934;-45.120503652039325
1739209807.1212025;-45.120503652039325
1739209807.1212115;-38.13080360867914
1739209807.1212206;-38.13080360867914
1739209807.12123;-45.120503652039325
1739209807.121239;-45.120503652039325
1739209807.121248;-45.120503652039325
1739209807.121257;-45.120503652039325
1739209807.1212664;-38.13080360867914
1739209807.1212754;-45.120503652039325
1739209807.1212845;-45.120503652039325
1739209807.1212935;-38.13080360867914
1739209807.1213028;-38.13080360867914
1739209807.121312;-45.120503652039325
1739209807.121321;-35.57807855764607
1739209807.12133;-38.13080360867914
1739209807.121339;-38.13080360867914
1739209807.1213484;-38.13080360867914
1739209807.1213574;-45.120503652039325
1739209807.1213665;-45.120503652039325
1739209807.1213756;-45.120503652039325
1739209807.1213849;-45.120503652039325
1739209807.121394;-45.120503652039325
1739209807.121403;-38.13080360867914
1739209807.121412;-33.981070128970906
1739209807.121421;-38.13080360867914
1739209807.1214304;-45.120503652039325
1739209807.1214395;-38.13080360867914
1739209807.1214485;-38.13080360867914
1739209807.1214576;-45.120503652039325
1739209807.1214669;-38.13080360867914
1739209807.121476;-45.120503652039325
1739209807.121485;-45.120503652039325
1739209807.121494;-32.816014438256545
1739209807.1215034;-45.120503652039325
1739209807.1215124;-45.120503652039325
1739209807.1215215;-35.57807855764607
1739209807.1215305;-32.816014438256545
1739209807.1215396;-45.120503652039325
1739209807.121549;-45.120503652039325
1739209807.121558;-38.13080360867914
1739209807.121567;-45.120503652039325
1739209807.121576;-38.13080360867914
1739209807.1215854;-45.120503652039325
1739209807.1215944;-45.120503652039325
1739209807.1216035;-45.120503652039325
1739209807.1216125;-45.120503652039325
1739209807.1216218;-45.120503652039325
1739209807.121631;-45.120503652039325
1739209807.12164;-45.120503652039325
1739209807.121649;-33.981070128970906
1739209807.121658;-38.13080360867914
1739209807.1216674;-38.13080360867914
1739209807.1216764;-45.120503652039325
1739209807.1216855;-45.120503652039325
1739209807.1216946;-45.120503652039325
1739209807.1217039;-38.13080360867914
1739209807.121713;-35.57807855764607
1739209807.121722;-45.120503652039325
1739209807.121731;-38.13080360867914
1739209807.12174;-45.120503652039325
1739209807.1217494;-38.13080360867914
1739209807.1217585;-45.120503652039325
1739209807.1217675;-33.981070128970906
1739209807.1217766;-45.120503652039325
1739209807.1217859;-45.120503652039325
1739209807.121795;-33.981070128970906
1739209807.121804;-35.57807855764607
1739209807.121813;-38.13080360867914
1739209807.1218224;-45.120503652039325
1739209807.1218314;-38.13080360867914
1739209807.1218405;-35.57807855764607
1739209807.1218495;-45.120503652039325
1739209807.1218586;-45.120503652039325
1739209807.121868;-38.13080360867914
1739209807.121877;-38.13080360867914
1739209807.121886;-45.120503652039325
1739209807.121895;-45.120503652039325
1739209807.1219044;-38.13080360867914
1739209807.1219134;-45.120503652039325
1739209807.1219225;-32.816014438256545
1739209807.1219316;-27.8777449560314
1739209807.1219406;-45.120503652039325
1739209807.12195;-45.120503652039325
1739209807.121959;-35.57807855764607
1739209807.121968;-32.816014438256545
1739209807.121977;-45.120503652039325
1739209807.1219864;-45.120503652039325
1739209807.1219954;-45.120503652039325
1739209807.1220045;-38.13080360867914
1739209807.1220136;-45.120503652039325
1739209807.1220229;-38.13080360867914
1739209807.122032;-38.13080360867914
1739209807.122041;-45.120503652039325
1739209807.12205;-45.120503652039325
1739209807.122059;-45.120503652039325
1739209807.1220684;-38.13080360867914
1739209807.1220775;-30.49652367304973
1739209807.1220865;-38.13080360867914
1739209807.1220956;-45.120503652039325
1739209807.122105;-38.13080360867914
1739209807.122114;-35.57807855764607
1739209807.122123;-38.13080360867914
1739209807.122132;-45.120503652039325
1739209807.1221411;-45.120503652039325
1739209807.1221504;-45.120503652039325
1739209807.1221595;-45.120503652039325
1739209807.1221685;-35.57807855764607
1739209807.1221776;-38.13080360867914
1739209807.122187;-45.120503652039325
1739209807.122196;-45.120503652039325
1739209807.122205;-38.13080360867914
1739209807.122214;-45.120503652039325
1739209807.1222234;-38.13080360867914
1739209807.1222324;-45.120503652039325
1739209807.1222415;-35.57807855764607
1739209807.1222506;-45.120503652039325
1739209807.1222596;-45.120503652039325
1739209807.122269;-45.120503652039325
1739209807.122278;-45.120503652039325
1739209807.122287;-45.120503652039325
1739209807.122296;-28.992665084841942
1739209807.1223054;-35.57807855764607
1739209807.1223145;-38.13080360867914
1739209807.1223235;-45.120503652039325
1739209807.1223326;-45.120503652039325
1739209807.1223416;-38.13080360867914
1739209807.122351;-35.57807855764607
1739209807.12236;-38.13080360867914
1739209807.122369;-30.49652367304976
1739209807.122378;-38.13080360867914
1739209807.1223874;-38.13080360867914
1739209807.1223965;-45.120503652039325
1739209807.1224055;-45.120503652039325
1739209807.1224146;-33.981070128970906
1739209807.122424;-45.120503652039325
1739209807.122433;-38.13080360867914
1739209807.122442;-31.141103565318915
1739209807.122451;-38.13080360867914
1739209807.1224601;-38.13080360867914
1739209807.1224694;-45.120503652039325
1739209807.1224785;-38.13080360867914
1739209807.1224875;-38.13080360867914
1739209807.1224966;-38.13080360867914
1739209807.122506;-38.13080360867914
1739209807.122515;-45.120503652039325
1739209807.122524;-45.120503652039325
1739209807.122533;-45.120503652039325
1739209807.1225421;-45.120503652039325
1739209807.1225514;-38.13080360867914
1739209807.1225605;-38.13080360867914
1739209807.1225696;-45.120503652039325
1739209807.1225786;-38.13080360867914
1739209807.122588;-33.981070128970906
1739209807.122597;-45.120503652039325
1739209807.122606;-45.120503652039325
1739209807.122615;-38.13080360867914
1739209807.1226244;-38.13080360867914
1739209807.1226335;-38.13080360867914
1739209807.1226425;-32.816014438256545
1739209807.1226516;-38.13080360867914
1739209807.1226606;-33.981070128970906
1739209807.12267;-35.57807855764607
1739209807.122679;-38.13080360867914
1739209807.122688;-38.13080360867914
1739209807.122697;-38.13080360867914
1739209807.1227064;-32.816014438256545
1739209807.1227155;-35.57807855764607
1739209807.1227245;-45.120503652039325
1739209807.1227336;-38.13080360867914
1739209807.1227427;-38.13080360867914
1739209807.122752;-38.13080360867914
1739209807.122761;-45.120503652039325
1739209807.12277;-45.120503652039325
1739209807.1227791;-45.120503652039325
1739209807.1227884;-45.120503652039325
1739209807.1227975;-45.120503652039325
1739209807.1228065;-45.120503652039325
1739209807.1228156;-38.13080360867914
1739209807.122825;-35.57807855764607
1739209807.122834;-38.13080360867914
1739209807.122843;-38.13080360867914
1739209807.122852;-38.13080360867914
1739209807.1228611;-38.13080360867914
1739209807.1228704;-38.13080360867914
1739209807.1228795;-45.120503652039325
1739209807.1228886;-32.816014438256545
1739209807.1228976;-35.57807855764607
1739209807.122907;-38.13080360867914
1739209807.122916;-45.120503652039325
1739209807.122925;-38.13080360867914
1739209807.122934;-32.816014438256545
1739209807.1229432;-38.13080360867914
1739209807.1229525;-45.120503652039325
1739209807.1229615;-45.120503652039325
1739209807.1229706;-38.13080360867914
1739209807.1229796;-38.13080360867914
1739209807.122989;-45.120503652039325
1739209807.122998;-38.13080360867914
1739209807.123007;-38.13080360867914
1739209807.123016;-38.13080360867914
1739209807.1230254;-45.120503652039325
1739209807.1230345;-33.981070128970906
1739209807.1230435;-38.13080360867914
1739209807.1230526;-38.13080360867914
1739209807.1230617;-38.13080360867914
1739209807.123071;-38.13080360867914
1739209807.12308;-45.120503652039325
1739209807.123089;-38.13080360867914
1739209807.1230981;-38.13080360867914
1739209807.1231074;-45.120503652039325
1739209807.1231165;-45.120503652039325
1739209807.1231256;-45.120503652039325
1739209807.1231346;-38.13080360867914
1739209807.123144;-45.120503652039325
1739209807.123153;-45.120503652039325
1739209807.123162;-38.13080360867914
1739209807.123171;-38.13080360867914
1739209807.1231802;-38.13080360867914
1739209807.1231894;-45.120503652039325
1739209807.1231985;-38.13080360867914
1739209807.1232076;-38.13080360867914
1739209807.1232166;-45.120503652039325
1739209807.123226;-45.120503652039325
1739209807.123235;-38.13080360867914
1739209807.123244;-45.120503652039325
1739209807.123253;-29.438486411369333
1739209807.1232622;-31.141103565318915
1739209807.1232715;-38.13080360867914
1739209807.1232805;-45.120503652039325
1739209807.1232896;-38.13080360867914
1739209807.1232986;-35.57807855764607
1739209807.123308;-38.13080360867914
