CAN Message; 0x150:0400e7f2a067f80c
1739209813.3541293;-38.13080360867914
1739209813.3541343;-38.13080360867914
1739209813.3541393;-38.13080360867914
1739209813.3541443;-38.13080360867914
1739209813.3541493;-38.13080360867914
1739209813.3541543;-38.13080360867914
1739209813.3541594;-38.13080360867914
1739209813.3541644;-38.13080360867914
1739209813.3541691;-38.13080360867914
1739209813.3541741;-33.981070128970906
1739209813.3541791;-38.13080360867914
1739209813.3541842;-45.120503652039325
1739209813.3541892;-38.13080360867914
1739209813.3541942;-31.141103565318915
1739209813.3541992;-45.120503652039325
1739209813.3542042;-45.120503652039325
1739209813.354209;-38.13080360867914
1739209813.354214;-38.13080360867914
1739209813.354219;-38.13080360867914
1739209813.354224;-45.120503652039325
1739209813.354229;-45.120503652039325
1739209813.354234;-38.13080360867914
1739209813.354239;-38.13080360867914
1739209813.3542438;-38.13080360867914
1739209813.3542488;-33.981070128970906
1739209813.3542538;-33.981070128970906
1739209813.3542588;-33.981070128970906
1739209813.3542638;-38.13080360867914
1739209813.3542688;-38.13080360867914
1739209813.3542738;-31.141103565318915
1739209813.3542788;-38.13080360867914
1739209813.3542836;-45.120503652039325
1739209813.3542886;-45.120503652039325
1739209813.3542936;-35.57807855764607
1739209813.3542986;-38.13080360867914
1739209813.3543036;-38.13080360867914
1739209813.3543086;-45.120503652039325
1739209813.3543136;-38.13080360867914
1739209813.3543186;-45.120503652039325
1739209813.3543234;-38.13080360867914
1739209813.3543284;-38.13080360867914
1739209813.3543334;-45.120503652039325
1739209813.3543384;-45.120503652039325
1739209813.3543434;-45.120503652039325
1739209813.3543484;-38.13080360867914
1739209813.3543534;-26.487275050834715
1739209813.3543584;-32.816014438256545
1739209813.3543632;-45.120503652039325
1739209813.3543682;-45.120503652039325
1739209813.3543732;-38.13080360867914
1739209813.3543782;-45.120503652039325
1739209813.3543832;-45.120503652039325
1739209813.3543882;-45.120503652039325
1739209813.3543932;-38.13080360867914
1739209813.354398;-38.13080360867914
1739209813.354403;-38.13080360867914
1739209813.354408;-38.13080360867914
1739209813.354413;-38.13080360867914
1739209813.354418;-45.120503652039325
1739209813.354423;-45.120503652039325
1739209813.354428;-38.13080360867914
1739209813.354433;-26.487275050834715
1739209813.3544378;-35.57807855764607
1739209813.3544428;-45.120503652039325
1739209813.3544478;-45.120503652039325
1739209813.3544528;-38.13080360867914
1739209813.3544579;-38.13080360867914
1739209813.3544629;-45.120503652039325
1739209813.3544679;-45.120503652039325
1739209813.3544729;-38.13080360867914
1739209813.3544776;-45.120503652039325
1739209813.3544827;-38.13080360867914
1739209813.3544877;-45.120503652039325
1739209813.3544927;-45.120503652039325
1739209813.3544977;-38.13080360867914
1739209813.3545027;-38.13080360867914
1739209813.3545077;-45.120503652039325
1739209813.3545127;-28.21854285175415
1739209813.3545175;-32.816014438256545
1739209813.3545225;-45.120503652039325
1739209813.3545275;-45.120503652039325
1739209813.3545325;-38.13080360867914
1739209813.3545375;-38.13080360867914
1739209813.3545425;-45.120503652039325
1739209813.3545475;-45.120503652039325
1739209813.3545523;-45.120503652039325
1739209813.3545573;-45.120503652039325
1739209813.3545623;-45.120503652039325
1739209813.3545673;-38.13080360867914
1739209813.3545723;-33.981070128970906
1739209813.3545773;-38.13080360867914
1739209813.3545823;-38.13080360867914
1739209813.3545873;-45.120503652039325
1739209813.354592;-29.438486411369333
1739209813.354597;-32.816014438256545
1739209813.354602;-45.120503652039325
1739209813.354607;-45.120503652039325
1739209813.354612;-35.57807855764607
1739209813.354617;-33.981070128970906
1739209813.3546221;-45.120503652039325
1739209813.3546271;-45.120503652039325
1739209813.354632;-45.120503652039325
1739209813.354637;-45.120503652039325
1739209813.354642;-45.120503652039325
1739209813.354647;-38.13080360867914
1739209813.354652;-35.57807855764607
1739209813.354657;-35.57807855764607
1739209813.354662;-45.120503652039325
1739209813.354667;-38.13080360867914
1739209813.3546717;-38.13080360867914
1739209813.3546767;-45.120503652039325
1739209813.3546817;-45.120503652039325
1739209813.3546867;-45.120503652039325
1739209813.3546917;-35.57807855764607
1739209813.3546968;-38.13080360867914
1739209813.3547018;-45.120503652039325
1739209813.3547065;-45.120503652039325
1739209813.3547115;-33.981070128970906
1739209813.3547165;-30.49652367304973
1739209813.3547215;-38.13080360867914
1739209813.3547266;-38.13080360867914
1739209813.3547316;-38.13080360867914
1739209813.3547366;-33.981070128970906
1739209813.3547416;-45.120503652039325
1739209813.3547463;-38.13080360867914
1739209813.3547513;-45.120503652039325
1739209813.3547564;-30.49652367304976
1739209813.3547614;-35.57807855764607
1739209813.3547664;-38.13080360867914
1739209813.3547714;-45.120503652039325
1739209813.3547764;-45.120503652039325
1739209813.3547814;-38.13080360867914
1739209813.3547862;-38.13080360867914
1739209813.3547912;-35.57807855764607
1739209813.3547962;-28.992665084841942
1739209813.3548012;-45.120503652039325
1739209813.3548062;-45.120503652039325
1739209813.3548112;-45.120503652039325
1739209813.3548162;-31.141103565318915
1739209813.3548212;-45.120503652039325
1739209813.354826;-38.13080360867914
1739209813.354831;-38.13080360867914
1739209813.354836;-31.141103565318915
1739209813.354841;-45.120503652039325
1739209813.354846;-38.13080360867914
1739209813.354851;-38.13080360867914
1739209813.354856;-31.141103565318915
1739209813.3548608;-45.120503652039325
1739209813.3548658;-45.120503652039325
1739209813.3548708;-38.13080360867914
1739209813.3548758;-45.120503652039325
1739209813.3548808;-45.120503652039325
1739209813.3548858;-45.120503652039325
1739209813.3548908;-38.13080360867914
1739209813.3548958;-45.120503652039325
1739209813.3549006;-38.13080360867914
1739209813.3549056;-38.13080360867914
1739209813.3549106;-45.120503652039325
1739209813.3549156;-35.57807855764607
1739209813.3549206;-38.13080360867914
1739209813.3549256;-45.120503652039325
1739209813.3549306;-45.120503652039325
1739209813.3549356;-35.57807855764607
1739209813.3549404;-38.13080360867914
1739209813.3549454;-38.13080360867914
1739209813.3549504;-45.120503652039325
1739209813.3549554;-38.13080360867914
1739209813.3549604;-45.120503652039325
1739209813.3549654;-45.120503652039325
1739209813.3549705;-38.13080360867914
1739209813.3549755;-45.120503652039325
1739209813.3549802;-45.120503652039325
1739209813.3549852;-38.13080360867914
1739209813.3549902;-45.120503652039325
1739209813.3549953;-38.13080360867914
1739209813.3550003;-38.13080360867914
1739209813.3550053;-45.120503652039325
1739209813.3550103;-45.120503652039325
1739209813.355015;-38.13080360867914
1739209813.35502;-45.120503652039325
1739209813.355025;-45.120503652039325
1739209813.35503;-45.120503652039325
1739209813.355035;-38.13080360867914
1739209813.35504;-45.120503652039325
1739209813.355045;-45.120503652039325
1739209813.35505;-45.120503652039325
1739209813.3550549;-38.13080360867914
1739209813.3550599;-38.13080360867914
1739209813.3550649;-38.13080360867914
1739209813.3550699;-45.120503652039325
1739209813.355075;-38.13080360867914
1739209813.35508;-45.120503652039325
1739209813.355085;-45.120503652039325
1739209813.35509;-38.13080360867914
1739209813.3550947;-38.13080360867914
1739209813.3550997;-45.120503652039325
1739209813.3551047;-45.120503652039325
1739209813.3551097;-45.120503652039325
1739209813.3551147;-33.981070128970906
1739209813.3551197;-38.13080360867914
1739209813.3551247;-38.13080360867914
1739209813.3551297;-38.13080360867914
1739209813.3551345;-33.981070128970906
1739209813.3551395;-38.13080360867914
1739209813.3551445;-38.13080360867914
1739209813.3551495;-38.13080360867914
1739209813.3551545;-38.13080360867914
1739209813.3551595;-45.120503652039325
1739209813.3551645;-45.120503652039325
1739209813.3551693;-35.57807855764607
1739209813.3551743;-35.57807855764607
1739209813.3551793;-45.120503652039325
1739209813.3551843;-45.120503652039325
1739209813.3551893;-33.981070128970906
1739209813.3551943;-38.13080360867914
1739209813.3551993;-35.57807855764607
1739209813.3552043;-38.13080360867914
1739209813.355209;-35.57807855764607
1739209813.355214;-38.13080360867914
1739209813.3552191;-38.13080360867914
1739209813.3552241;-38.13080360867914
1739209813.3552291;-38.13080360867914
1739209813.3552341;-35.57807855764607
1739209813.3552392;-45.120503652039325
1739209813.3552442;-45.120503652039325
1739209813.355249;-38.13080360867914
1739209813.355254;-45.120503652039325
1739209813.355259;-45.120503652039325
1739209813.355264;-45.120503652039325
1739209813.355269;-45.120503652039325
1739209813.355274;-38.13080360867914
1739209813.355279;-35.57807855764607
1739209813.355284;-38.13080360867914
1739209813.3552887;-45.120503652039325
1739209813.3552938;-45.120503652039325
1739209813.3552988;-32.816014438256545
1739209813.3553038;-45.120503652039325
1739209813.3553088;-35.57807855764607
1739209813.3553138;-35.57807855764607
1739209813.3553188;-45.120503652039325
1739209813.3553238;-45.120503652039325
1739209813.3553286;-45.120503652039325
1739209813.3553336;-38.13080360867914
1739209813.3553386;-45.120503652039325
1739209813.3553436;-45.120503652039325
1739209813.3553486;-45.120503652039325
1739209813.3553536;-45.120503652039325
1739209813.3553586;-45.120503652039325
1739209813.3553634;-45.120503652039325
1739209813.3553684;-38.13080360867914
1739209813.3553734;-45.120503652039325
1739209813.3553784;-35.57807855764607
1739209813.3553834;-35.57807855764607
1739209813.3553884;-45.120503652039325
1739209813.3553934;-45.120503652039325
1739209813.3553984;-38.13080360867914
1739209813.3554032;-38.13080360867914
1739209813.3554082;-45.120503652039325
1739209813.3554132;-45.120503652039325
1739209813.3554182;-45.120503652039325
1739209813.3554232;-38.13080360867914
1739209813.3554282;-45.120503652039325
1739209813.3554332;-38.13080360867914
1739209813.3554382;-45.120503652039325
1739209813.355443;-38.13080360867914
1739209813.355448;-38.13080360867914
1739209813.355453;-45.120503652039325
1739209813.355458;-32.816014438256545
1739209813.355463;-38.13080360867914
1739209813.355468;-35.57807855764607
1739209813.355473;-38.13080360867914
1739209813.355478;-30.49652367304973
1739209813.3554828;-32.816014438256545
1739209813.3554878;-45.120503652039325
1739209813.3554928;-45.120503652039325
1739209813.3554978;-45.120503652039325
1739209813.3555028;-38.13080360867914
1739209813.3555079;-38.13080360867914
1739209813.3555129;-33.981070128970906
1739209813.3555176;-45.120503652039325
1739209813.3555226;-38.13080360867914
1739209813.3555276;-33.981070128970906
1739209813.3555326;-38.13080360867914
1739209813.3555377;-45.120503652039325
1739209813.3555427;-45.120503652039325
1739209813.3555477;-38.13080360867914
1739209813.3555527;-45.120503652039325
1739209813.3555574;-33.981070128970906
1739209813.3555624;-30.49652367304973
1739209813.3555675;-45.120503652039325
1739209813.3555725;-45.120503652039325
1739209813.3555775;-38.13080360867914
1739209813.3555825;-35.57807855764607
1739209813.3555875;-45.120503652039325
1739209813.3555925;-38.13080360867914
1739209813.3555973;-45.120503652039325
1739209813.3556023;-38.13080360867914
1739209813.3556073;-35.57807855764607
1739209813.3556123;-33.981070128970906
1739209813.3556173;-45.120503652039325
1739209813.3556223;-45.120503652039325
1739209813.3556273;-45.120503652039325
1739209813.3556323;-45.120503652039325
1739209813.355637;-32.816014438256545
1739209813.355642;-30.49652367304973
1739209813.355647;-45.120503652039325
1739209813.355652;-45.120503652039325
1739209813.355657;-35.57807855764607
1739209813.355662;-33.981070128970906
1739209813.355667;-45.120503652039325
1739209813.355672;-38.13080360867914
1739209813.355677;-45.120503652039325
1739209813.355682;-45.120503652039325
1739209813.355687;-45.120503652039325
1739209813.355692;-45.120503652039325
1739209813.355697;-38.13080360867914
1739209813.355702;-45.120503652039325
1739209813.355707;-45.120503652039325
1739209813.3557117;-45.120503652039325
1739209813.3557167;-45.120503652039325
1739209813.3557217;-45.120503652039325
1739209813.3557267;-45.120503652039325
1739209813.3557317;-38.13080360867914
1739209813.3557367;-38.13080360867914
1739209813.3557417;-45.120503652039325
1739209813.3557467;-45.120503652039325
1739209813.3557515;-38.13080360867914
1739209813.3557565;-38.13080360867914
1739209813.3557615;-33.981070128970906
1739209813.3557665;-45.120503652039325
1739209813.3557715;-45.120503652039325
1739209813.3557765;-45.120503652039325
1739209813.3557816;-45.120503652039325
1739209813.3557866;-45.120503652039325
1739209813.3557913;-45.120503652039325
1739209813.3557963;-35.57807855764607
1739209813.3558013;-38.13080360867914
1739209813.3558064;-45.120503652039325
1739209813.3558114;-38.13080360867914
1739209813.3558164;-38.13080360867914
1739209813.3558214;-45.120503652039325
1739209813.3558261;-45.120503652039325
1739209813.3558311;-38.13080360867914
1739209813.3558362;-38.13080360867914
1739209813.3558412;-33.981070128970906
1739209813.3558462;-38.13080360867914
1739209813.3558512;-38.13080360867914
1739209813.3558562;-45.120503652039325
1739209813.3558612;-45.120503652039325
1739209813.355866;-35.57807855764607
1739209813.355871;-38.13080360867914
1739209813.355876;-38.13080360867914
1739209813.355881;-30.49652367304973
1739209813.355886;-33.981070128970906
1739209813.355891;-45.120503652039325
1739209813.355896;-45.120503652039325
1739209813.355901;-45.120503652039325
1739209813.3559058;-38.13080360867914
1739209813.3559108;-38.13080360867914
1739209813.3559158;-45.120503652039325
1739209813.3559208;-33.981070128970906
1739209813.3559258;-33.981070128970906
1739209813.3559308;-35.57807855764607
1739209813.3559358;-45.120503652039325
1739209813.3559408;-38.13080360867914
1739209813.3559456;-45.120503652039325
1739209813.3559506;-38.13080360867914
1739209813.3559556;-38.13080360867914
1739209813.3559606;-29.438486411369347
1739209813.3559656;-28.992665084841942
1739209813.3559706;-31.141103565318915
1739209813.3559756;-45.120503652039325
1739209813.3559804;-38.13080360867914
1739209813.3559854;-38.13080360867914
1739209813.3559904;-35.57807855764607
1739209813.3559954;-45.120503652039325
1739209813.3560004;-38.13080360867914
1739209813.3560054;-38.13080360867914
1739209813.3560104;-45.120503652039325
1739209813.3560154;-45.120503652039325
1739209813.3560202;-45.120503652039325
1739209813.3560252;-35.57807855764607
1739209813.3560302;-38.13080360867914
1739209813.3560352;-45.120503652039325
1739209813.3560402;-38.13080360867914
1739209813.3560452;-38.13080360867914
1739209813.3560503;-45.120503652039325
1739209813.3560553;-33.981070128970906
1739209813.35606;-45.120503652039325
1739209813.356065;-38.13080360867914
1739209813.35607;-35.57807855764607
1739209813.356075;-45.120503652039325
1739209813.35608;-38.13080360867914
1739209813.356085;-38.13080360867914
1739209813.35609;-38.13080360867914
1739209813.356095;-45.120503652039325
1739209813.3560998;-38.13080360867914
1739209813.3561049;-45.120503652039325
1739209813.3561099;-45.120503652039325
1739209813.3561149;-38.13080360867914
1739209813.3561199;-45.120503652039325
1739209813.3561249;-45.120503652039325
1739209813.35613;-45.120503652039325
1739209813.3561347;-45.120503652039325
1739209813.3561397;-38.13080360867914
1739209813.3561447;-33.981070128970906
1739209813.3561497;-38.13080360867914
1739209813.3561547;-38.13080360867914
1739209813.3561597;-35.57807855764607
1739209813.3561647;-38.13080360867914
1739209813.3561697;-45.120503652039325
1739209813.3561745;-38.13080360867914
1739209813.3561795;-38.13080360867914
1739209813.3561845;-45.120503652039325
1739209813.3561895;-45.120503652039325
1739209813.3561945;-38.13080360867914
1739209813.3561995;-38.13080360867914
1739209813.3562045;-45.120503652039325
1739209813.3562095;-45.120503652039325
1739209813.3562143;-45.120503652039325
1739209813.3562193;-45.120503652039325
1739209813.3562243;-38.13080360867914
1739209813.3562293;-35.57807855764607
1739209813.3562343;-45.120503652039325
1739209813.3562393;-38.13080360867914
1739209813.3562443;-35.57807855764607
1739209813.3562493;-38.13080360867914
1739209813.356254;-45.120503652039325
1739209813.356259;-45.120503652039325
1739209813.356264;-35.57807855764607
1739209813.3562691;-45.120503652039325
1739209813.3562741;-45.120503652039325
1739209813.3562791;-38.13080360867914
1739209813.3562841;-45.120503652039325
1739209813.356289;-45.120503652039325
1739209813.356294;-45.120503652039325
1739209813.356299;-45.120503652039325
1739209813.356304;-33.981070128970906
1739209813.356309;-45.120503652039325
1739209813.356314;-38.13080360867914
1739209813.356319;-45.120503652039325
1739209813.356324;-35.57807855764607
1739209813.3563287;-32.816014438256545
1739209813.3563337;-45.120503652039325
1739209813.3563387;-45.120503652039325
1739209813.3563437;-35.57807855764607
1739209813.3563488;-32.816014438256545
1739209813.3563538;-45.120503652039325
1739209813.3563588;-45.120503652039325
1739209813.3563638;-45.120503652039325
1739209813.3563685;-45.120503652039325
1739209813.3563735;-38.13080360867914
1739209813.3563786;-38.13080360867914
1739209813.3563836;-45.120503652039325
1739209813.3563886;-45.120503652039325
1739209813.3563936;-38.13080360867914
1739209813.3563986;-45.120503652039325
1739209813.3564036;-32.816014438256545
1739209813.3564084;-30.49652367304973
1739209813.3564134;-38.13080360867914
1739209813.3564184;-38.13080360867914
1739209813.3564234;-38.13080360867914
1739209813.3564284;-35.57807855764607
1739209813.3564334;-38.13080360867914
1739209813.3564384;-38.13080360867914
1739209813.3564434;-45.120503652039325
1739209813.3564482;-38.13080360867914
1739209813.3564532;-45.120503652039325
1739209813.3564582;-45.120503652039325
1739209813.3564632;-33.981070128970906
1739209813.3564682;-45.120503652039325
1739209813.3564732;-38.13080360867914
1739209813.3564782;-45.120503652039325
1739209813.356483;-38.13080360867914
1739209813.356488;-38.13080360867914
1739209813.356493;-38.13080360867914
1739209813.356498;-45.120503652039325
1739209813.356503;-31.141103565318893
1739209813.356508;-35.57807855764607
1739209813.356513;-45.120503652039325
1739209813.356518;-38.13080360867914
1739209813.3565228;-35.57807855764607
1739209813.3565278;-33.981070128970906
1739209813.3565328;-45.120503652039325
1739209813.3565378;-45.120503652039325
1739209813.3565428;-45.120503652039325
1739209813.3565478;-45.120503652039325
1739209813.3565528;-35.57807855764607
1739209813.3565578;-38.13080360867914
1739209813.3565626;-45.120503652039325
1739209813.3565676;-38.13080360867914
1739209813.3565726;-38.13080360867914
1739209813.3565776;-38.13080360867914
1739209813.3565826;-38.13080360867914
1739209813.3565876;-45.120503652039325
1739209813.3565927;-38.13080360867914
1739209813.3565977;-38.13080360867914
1739209813.3566024;-38.13080360867914
1739209813.3566074;-27.267205301931607
1739209813.3566124;-38.13080360867914
1739209813.3566175;-38.13080360867914
1739209813.3566225;-45.120503652039325
1739209813.3566275;-45.120503652039325
1739209813.3566325;-38.13080360867914
1739209813.3566372;-38.13080360867914
1739209813.3566422;-45.120503652039325
1739209813.3566473;-31.14110356531892
1739209813.3566523;-45.120503652039325
1739209813.3566573;-45.120503652039325
1739209813.3566623;-38.13080360867914
1739209813.3566673;-38.13080360867914
1739209813.3566723;-45.120503652039325
1739209813.356677;-38.13080360867914
1739209813.356682;-45.120503652039325
1739209813.356687;-28.992665084841942
1739209813.356692;-38.13080360867914
1739209813.356697;-45.120503652039325
1739209813.356702;-45.120503652039325
1739209813.356707;-38.13080360867914
1739209813.356712;-45.120503652039325
1739209813.3567169;-38.13080360867914
1739209813.3567219;-38.13080360867914
1739209813.356727;-31.14110356531892
1739209813.356732;-38.13080360867914
1739209813.356737;-38.13080360867914
1739209813.356742;-45.120503652039325
1739209813.356747;-38.13080360867914
1739209813.356752;-38.13080360867914
1739209813.3567567;-45.120503652039325
1739209813.3567617;-45.120503652039325
1739209813.3567667;-33.981070128970906
1739209813.3567717;-35.57807855764607
1739209813.3567767;-35.57807855764607
1739209813.3567817;-45.120503652039325
1739209813.3567867;-38.13080360867914
1739209813.3567915;-35.57807855764607
1739209813.3567965;-45.120503652039325
1739209813.3568015;-38.13080360867914
1739209813.3568065;-38.13080360867914
1739209813.3568115;-38.13080360867914
1739209813.3568165;-33.981070128970906
1739209813.3568215;-45.120503652039325
1739209813.3568265;-45.120503652039325
1739209813.3568313;-45.120503652039325
1739209813.3568363;-38.13080360867914
1739209813.3568413;-45.120503652039325
1739209813.3568463;-45.120503652039325
1739209813.3568513;-38.13080360867914
1739209813.3568563;-45.120503652039325
1739209813.3568614;-35.57807855764607
1739209813.3568664;-35.57807855764607
1739209813.3568711;-45.120503652039325
1739209813.3568761;-45.120503652039325
1739209813.3568811;-35.57807855764607
1739209813.3568861;-38.13080360867914
1739209813.3568912;-45.120503652039325
1739209813.3568962;-38.13080360867914
1739209813.3569012;-35.57807855764607
1739209813.3569062;-45.120503652039325
1739209813.356911;-45.120503652039325
1739209813.356916;-38.13080360867914
1739209813.356921;-45.120503652039325
1739209813.356926;-33.981070128970906
1739209813.356931;-33.981070128970906
1739209813.356936;-45.120503652039325
1739209813.356941;-45.120503652039325
1739209813.3569458;-38.13080360867914
1739209813.3569508;-45.120503652039325
1739209813.3569558;-45.120503652039325
1739209813.3569608;-33.981070128970906
1739209813.3569658;-33.981070128970906
1739209813.3569708;-35.57807855764607
1739209813.3569758;-33.981070128970906
1739209813.3569808;-32.816014438256545
1739209813.3569856;-33.981070128970906
1739209813.3569906;-38.13080360867914
1739209813.3569956;-33.981070128970906
1739209813.3570006;-45.120503652039325
1739209813.3570056;-33.981070128970906
1739209813.3570106;-31.141103565318915
1739209813.3570156;-38.13080360867914
1739209813.3570206;-35.57807855764607
1739209813.3570254;-35.57807855764607
1739209813.3570304;-45.120503652039325
1739209813.3570354;-45.120503652039325
1739209813.3570404;-35.57807855764607
1739209813.3570454;-33.981070128970906
1739209813.3570504;-38.13080360867914
1739209813.3570554;-38.13080360867914
1739209813.3570604;-45.120503652039325
1739209813.3570652;-45.120503652039325
1739209813.3570702;-45.120503652039325
1739209813.3570752;-45.120503652039325
1739209813.3570802;-45.120503652039325
1739209813.3570852;-38.13080360867914
1739209813.3570902;-33.981070128970906
1739209813.3570952;-45.120503652039325
1739209813.3571;-45.120503652039325
1739209813.357105;-45.120503652039325
1739209813.35711;-45.120503652039325
1739209813.357115;-38.13080360867914
1739209813.35712;-35.57807855764607
1739209813.357125;-38.13080360867914
1739209813.35713;-45.120503652039325
1739209813.357135;-45.120503652039325
1739209813.3571398;-45.120503652039325
1739209813.3571448;-45.120503652039325
1739209813.3571498;-35.57807855764607
1739209813.3571548;-38.13080360867914
1739209813.3571599;-38.13080360867914
1739209813.3571649;-45.120503652039325
1739209813.3571699;-38.13080360867914
1739209813.3571749;-38.13080360867914
1739209813.3571796;-45.120503652039325
1739209813.3571846;-45.120503652039325
1739209813.3571897;-45.120503652039325
1739209813.3571947;-45.120503652039325
1739209813.3571997;-45.120503652039325
1739209813.3572047;-38.13080360867914
1739209813.3572097;-38.13080360867914
1739209813.3572147;-38.13080360867914
1739209813.3572195;-45.120503652039325
1739209813.3572245;-45.120503652039325
1739209813.3572295;-35.57807855764607
1739209813.3572345;-38.13080360867914
1739209813.3572395;-45.120503652039325
1739209813.3572445;-45.120503652039325
1739209813.3572495;-45.120503652039325
1739209813.3572543;-38.13080360867914
1739209813.3572593;-45.120503652039325
1739209813.3572643;-45.120503652039325
1739209813.3572693;-38.13080360867914
1739209813.3572743;-33.981070128970906
1739209813.3572793;-45.120503652039325
1739209813.3572843;-45.120503652039325
1739209813.3572893;-29.438486411369333
1739209813.357294;-35.57807855764607
1739209813.357299;-45.120503652039325
1739209813.357304;-38.13080360867914
1739209813.357309;-33.981070128970906
1739209813.357314;-45.120503652039325
1739209813.357319;-45.120503652039325
1739209813.3573241;-45.120503652039325
1739209813.3573291;-38.13080360867914
1739209813.357334;-38.13080360867914
1739209813.357339;-45.120503652039325
1739209813.357344;-45.120503652039325
1739209813.357349;-45.120503652039325
1739209813.357354;-38.13080360867914
1739209813.357359;-45.120503652039325
1739209813.357364;-38.13080360867914
1739209813.357369;-32.816014438256545
1739209813.3573737;-45.120503652039325
1739209813.3573787;-45.120503652039325
1739209813.3573837;-45.120503652039325
1739209813.3573887;-45.120503652039325
1739209813.3573937;-45.120503652039325
1739209813.3573987;-35.57807855764607
1739209813.3574038;-38.13080360867914
1739209813.3574085;-45.120503652039325
1739209813.3574135;-45.120503652039325
1739209813.3574185;-35.57807855764607
1739209813.3574235;-38.13080360867914
1739209813.3574286;-45.120503652039325
1739209813.3574336;-45.120503652039325
1739209813.3574386;-38.13080360867914
1739209813.3574436;-38.13080360867914
1739209813.3574483;-45.120503652039325
1739209813.3574533;-45.120503652039325
1739209813.3574584;-38.13080360867914
1739209813.3574634;-38.13080360867914
1739209813.3574684;-45.120503652039325
1739209813.3574734;-45.120503652039325
1739209813.3574784;-35.57807855764607
1739209813.3574834;-38.13080360867914
1739209813.3574882;-45.120503652039325
1739209813.3574932;-38.13080360867914
1739209813.3574982;-38.13080360867914
1739209813.3575032;-38.13080360867914
1739209813.3575082;-45.120503652039325
1739209813.3575132;-38.13080360867914
1739209813.3575182;-38.13080360867914
1739209813.3575232;-38.13080360867914
1739209813.357528;-45.120503652039325
1739209813.357533;-45.120503652039325
1739209813.357538;-35.57807855764607
1739209813.357543;-45.120503652039325
1739209813.357548;-45.120503652039325
1739209813.357553;-45.120503652039325
1739209813.357558;-38.13080360867914
1739209813.3575628;-45.120503652039325
1739209813.3575678;-38.13080360867914
1739209813.3575728;-38.13080360867914
1739209813.3575778;-45.120503652039325
1739209813.3575828;-45.120503652039325
1739209813.3575878;-38.13080360867914
1739209813.3575928;-38.13080360867914
1739209813.3575978;-45.120503652039325
1739209813.3576026;-45.120503652039325
1739209813.3576076;-45.120503652039325
1739209813.3576126;-33.981070128970906
1739209813.3576176;-38.13080360867914
1739209813.3576226;-38.13080360867914
1739209813.3576276;-38.13080360867914
1739209813.3576326;-38.13080360867914
1739209813.3576376;-38.13080360867914
1739209813.3576424;-45.120503652039325
1739209813.3576474;-38.13080360867914
1739209813.3576524;-38.13080360867914
1739209813.3576574;-38.13080360867914
1739209813.3576624;-38.13080360867914
1739209813.3576674;-38.13080360867914
1739209813.3576725;-38.13080360867914
1739209813.3576775;-45.120503652039325
1739209813.3576822;-38.13080360867914
1739209813.3576872;-38.13080360867914
1739209813.3576922;-45.120503652039325
1739209813.3576972;-45.120503652039325
1739209813.3577023;-38.13080360867914
1739209813.3577073;-45.120503652039325
1739209813.3577123;-45.120503652039325
1739209813.357717;-38.13080360867914
1739209813.357722;-38.13080360867914
1739209813.357727;-45.120503652039325
1739209813.357732;-45.120503652039325
1739209813.357737;-45.120503652039325
1739209813.357742;-38.13080360867914
1739209813.357747;-38.13080360867914
1739209813.357752;-45.120503652039325
1739209813.3577569;-45.120503652039325
1739209813.3577619;-38.13080360867914
1739209813.3577669;-38.13080360867914
1739209813.3577719;-33.981070128970906
1739209813.3577769;-38.13080360867914
1739209813.357782;-45.120503652039325
1739209813.357787;-45.120503652039325
1739209813.357792;-33.981070128970906
1739209813.3577967;-45.120503652039325
1739209813.3578017;-45.120503652039325
1739209813.3578067;-45.120503652039325
1739209813.3578117;-38.13080360867914
1739209813.3578167;-33.981070128970906
1739209813.3578217;-38.13080360867914
1739209813.3578267;-38.13080360867914
1739209813.3578317;-38.13080360867914
1739209813.3578365;-45.120503652039325
1739209813.3578415;-38.13080360867914
1739209813.3578465;-45.120503652039325
1739209813.3578515;-31.141103565318915
1739209813.3578565;-28.992665084841942
1739209813.3578615;-33.981070128970906
1739209813.3578665;-45.120503652039325
1739209813.3578715;-45.120503652039325
1739209813.3578763;-35.57807855764607
1739209813.3578813;-38.13080360867914
1739209813.3578863;-45.120503652039325
1739209813.3578913;-38.13080360867914
1739209813.3578963;-30.49652367304973
1739209813.3579013;-33.981070128970906
1739209813.3579063;-45.120503652039325
1739209813.357911;-45.120503652039325
1739209813.357916;-38.13080360867914
1739209813.3579211;-35.57807855764607
1739209813.3579261;-45.120503652039325
1739209813.3579311;-31.141103565318915
1739209813.3579361;-27.267205301931607
1739209813.3579412;-45.120503652039325
1739209813.3579462;-45.120503652039325
1739209813.357951;-33.981070128970906
1739209813.357956;-31.141103565318915
1739209813.357961;-45.120503652039325
1739209813.357966;-38.13080360867914
1739209813.357971;-45.120503652039325
1739209813.357976;-45.120503652039325
1739209813.357981;-38.13080360867914
1739209813.357986;-38.13080360867914
1739209813.3579907;-45.120503652039325
1739209813.3579957;-38.13080360867914
1739209813.3580008;-38.13080360867914
1739209813.3580058;-45.120503652039325
1739209813.3580108;-38.13080360867914
1739209813.3580158;-30.49652367304973
1739209813.3580208;-38.13080360867914
1739209813.3580258;-45.120503652039325
1739209813.3580306;-38.13080360867914
1739209813.3580356;-38.13080360867914
