CAN Message; 0x62:0148b15c5a1ac395
Timestamp;Amplitude
1739209815.776259;-33.981070128970906
1739209815.7762625;-28.58837851428586
1739209815.7762659;-38.13080360867914
1739209815.7762692;-38.13080360867914
1739209815.7762728;-45.120503652039325
1739209815.776276;-35.57807855764607
1739209815.7762797;-38.13080360867914
1739209815.776283;-33.981070128970906
1739209815.7762864;-45.120503652039325
1739209815.77629;-32.81601443825658
1739209815.7762933;-35.57807855764607
1739209815.7762966;-38.13080360867914
1739209815.7763002;-45.120503652039325
1739209815.7763035;-45.120503652039325
1739209815.7763069;-38.13080360867914
1739209815.7763104;-38.13080360867914
1739209815.7763138;-38.13080360867914
1739209815.7763174;-28.992665084841942
1739209815.7763207;-45.120503652039325
1739209815.776324;-45.120503652039325
1739209815.7763276;-45.120503652039325
1739209815.776331;-33.981070128970906
1739209815.7763343;-45.120503652039325
1739209815.7763379;-45.120503652039325
1739209815.7763412;-38.13080360867914
1739209815.7763445;-38.13080360867914
1739209815.776348;-38.13080360867914
1739209815.7763515;-45.120503652039325
1739209815.776355;-35.57807855764607
1739209815.7763584;-38.13080360867914
1739209815.7763617;-45.120503652039325
1739209815.7763653;-38.13080360867914
1739209815.7763686;-38.13080360867914
1739209815.776372;-38.13080360867914
1739209815.7763755;-45.120503652039325
1739209815.7763789;-38.13080360867914
1739209815.7763822;-35.57807855764607
1739209815.7763858;-38.13080360867914
1739209815.7763891;-45.120503652039325
1739209815.7763927;-45.120503652039325
1739209815.776396;-38.13080360867914
1739209815.7763994;-28.58837851428586
1739209815.776403;-38.13080360867914
1739209815.7764063;-38.13080360867914
1739209815.7764096;-35.57807855764607
1739209815.7764132;-33.981070128970906
1739209815.7764165;-45.120503652039325
1739209815.7764199;-45.120503652039325
1739209815.7764235;-38.13080360867914
1739209815.7764268;-30.49652367304973
1739209815.7764304;-33.981070128970906
1739209815.7764337;-45.120503652039325
1739209815.776437;-33.981070128970906
1739209815.7764406;-45.120503652039325
1739209815.776444;-45.120503652039325
1739209815.7764473;-45.120503652039325
1739209815.7764509;-38.13080360867914
1739209815.7764542;-33.981070128970906
1739209815.7764575;-38.13080360867914
1739209815.7764611;-38.13080360867914
1739209815.7764645;-32.816014438256545
1739209815.776468;-38.13080360867914
1739209815.7764714;-45.120503652039325
1739209815.7764747;-45.120503652039325
1739209815.7764783;-35.57807855764607
1739209815.7764816;-31.141103565318915
1739209815.776485;-33.981070128970906
1739209815.7764885;-33.981070128970906
1739209815.7764919;-35.57807855764607
1739209815.7764952;-38.13080360867914
1739209815.7764988;-38.13080360867914
1739209815.7765021;-38.13080360867914
1739209815.7765055;-38.13080360867914
1739209815.776509;-33.981070128970906
1739209815.7765124;-38.13080360867914
1739209815.776516;-32.816014438256545
1739209815.7765193;-33.981070128970906
1739209815.7765226;-45.120503652039325
1739209815.7765262;-38.13080360867914
1739209815.7765296;-38.13080360867914
1739209815.776533;-45.120503652039325
1739209815.7765365;-38.13080360867914
1739209815.7765398;-38.13080360867914
1739209815.7765431;-38.13080360867914
1739209815.7765467;-33.981070128970906
1739209815.77655;-45.120503652039325
1739209815.7765536;-45.120503652039325
1739209815.776557;-35.57807855764607
1739209815.7765603;-38.13080360867914
1739209815.776564;-45.120503652039325
1739209815.7765672;-45.120503652039325
1739209815.7765706;-45.120503652039325
1739209815.7765741;-38.13080360867914
1739209815.7765775;-32.816014438256545
1739209815.7765808;-38.13080360867914
1739209815.7765844;-45.120503652039325
1739209815.7765877;-38.13080360867914
1739209815.7765913;-38.13080360867914
1739209815.7765946;-45.120503652039325
1739209815.776598;-38.13080360867914
1739209815.7766016;-33.981070128970906
1739209815.776605;-45.120503652039325
1739209815.7766082;-45.120503652039325
1739209815.7766118;-45.120503652039325
1739209815.7766151;-45.120503652039325
1739209815.7766185;-45.120503652039325
1739209815.776622;-35.57807855764607
1739209815.7766254;-38.13080360867914
1739209815.776629;-45.120503652039325
1739209815.7766323;-38.13080360867914
1739209815.7766356;-32.816014438256545
1739209815.7766392;-38.13080360867914
1739209815.7766426;-45.120503652039325
1739209815.776646;-45.120503652039325
1739209815.7766495;-32.816014438256545
1739209815.7766528;-38.13080360867914
1739209815.7766562;-33.981070128970906
1739209815.7766597;-32.816014438256545
1739209815.776663;-38.13080360867914
1739209815.7766666;-38.13080360867914
1739209815.77667;-45.120503652039325
1739209815.7766733;-33.981070128970906
1739209815.776677;-38.13080360867914
1739209815.7766802;-38.13080360867914
1739209815.7766836;-45.120503652039325
1739209815.7766871;-45.120503652039325
1739209815.7766905;-35.57807855764607
1739209815.7766938;-38.13080360867914
1739209815.7766974;-45.120503652039325
1739209815.7767007;-38.13080360867914
1739209815.7767043;-32.816014438256545
1739209815.7767076;-45.120503652039325
1739209815.776711;-38.13080360867914
1739209815.7767146;-38.13080360867914
1739209815.776718;-45.120503652039325
1739209815.7767212;-38.13080360867914
1739209815.7767248;-35.57807855764607
1739209815.7767282;-35.57807855764607
1739209815.7767315;-45.120503652039325
1739209815.776735;-38.13080360867914
1739209815.7767384;-38.13080360867914
1739209815.7767417;-35.57807855764607
1739209815.7767453;-38.13080360867914
1739209815.7767487;-38.13080360867914
1739209815.7767522;-38.13080360867914
1739209815.7767556;-38.13080360867914
1739209815.776759;-38.13080360867914
1739209815.7767625;-45.120503652039325
1739209815.7767658;-45.120503652039325
1739209815.7767692;-38.13080360867914
1739209815.7767727;-38.13080360867914
1739209815.776776;-38.13080360867914
1739209815.7767794;-45.120503652039325
1739209815.776783;-38.13080360867914
1739209815.7767863;-35.57807855764607
1739209815.77679;-45.120503652039325
1739209815.7767932;-33.981070128970906
1739209815.7767966;-31.141103565318915
1739209815.7768002;-38.13080360867914
1739209815.7768035;-38.13080360867914
1739209815.7768068;-45.120503652039325
1739209815.7768104;-38.13080360867914
1739209815.7768137;-35.57807855764607
1739209815.776817;-38.13080360867914
1739209815.7768207;-45.120503652039325
1739209815.776824;-38.13080360867914
1739209815.7768276;-33.981070128970906
1739209815.776831;-35.57807855764607
1739209815.7768342;-45.120503652039325
1739209815.7768378;-38.13080360867914
1739209815.7768412;-38.13080360867914
1739209815.7768445;-45.120503652039325
1739209815.776848;-45.120503652039325
1739209815.7768514;-38.13080360867914
1739209815.7768548;-38.13080360867914
1739209815.7768583;-45.120503652039325
1739209815.7768617;-38.13080360867914
1739209815.7768652;-35.57807855764607
1739209815.7768686;-45.120503652039325
1739209815.776872;-38.13080360867914
1739209815.7768755;-35.57807855764607
1739209815.7768788;-33.981070128970906
1739209815.7768822;-45.120503652039325
1739209815.7768857;-45.120503652039325
1739209815.776889;-45.120503652039325
1739209815.7768924;-38.13080360867914
1739209815.776896;-45.120503652039325
1739209815.7768993;-45.120503652039325
1739209815.776903;-38.13080360867914
1739209815.7769063;-30.49652367304973
1739209815.7769096;-45.120503652039325
1739209815.7769132;-38.13080360867914
1739209815.7769165;-45.120503652039325
1739209815.7769198;-45.120503652039325
1739209815.7769234;-45.120503652039325
1739209815.7769268;-38.13080360867914
1739209815.77693;-35.57807855764607
1739209815.7769337;-33.981070128970906
1739209815.776937;-38.13080360867914
1739209815.7769406;-38.13080360867914
1739209815.776944;-38.13080360867914
1739209815.7769473;-38.13080360867914
1739209815.7769508;-38.13080360867914
1739209815.7769542;-35.57807855764607
1739209815.7769575;-45.120503652039325
1739209815.776961;-38.13080360867914
1739209815.7769644;-38.13080360867914
1739209815.7769678;-38.13080360867914
1739209815.7769713;-45.120503652039325
1739209815.7769747;-38.13080360867914
1739209815.776978;-35.57807855764607
1739209815.7769816;-33.981070128970906
1739209815.776985;-45.120503652039325
1739209815.7769885;-38.13080360867914
1739209815.7769918;-38.13080360867914
1739209815.7769952;-33.981070128970906
1739209815.7769988;-45.120503652039325
1739209815.777002;-45.120503652039325
1739209815.7770054;-33.981070128970906
1739209815.777009;-35.57807855764607
1739209815.7770123;-38.13080360867914
1739209815.7770157;-33.981070128970906
1739209815.7770193;-45.120503652039325
1739209815.7770226;-45.120503652039325
1739209815.7770262;-45.120503652039325
1739209815.7770295;-38.13080360867914
1739209815.7770329;-45.120503652039325
1739209815.7770364;-38.13080360867914
1739209815.7770398;-45.120503652039325
1739209815.777043;-33.981070128970906
1739209815.7770467;-31.141103565318915
1739209815.77705;-38.13080360867914
1739209815.7770534;-38.13080360867914
1739209815.777057;-38.13080360867914
1739209815.7770603;-38.13080360867914
1739209815.7770638;-38.13080360867914
1739209815.7770672;-38.13080360867914
1739209815.7770705;-45.120503652039325
1739209815.777074;-45.120503652039325
1739209815.7770774;-45.120503652039325
1739209815.7770872;-45.120503652039325
1739209815.7770972;-45.120503652039325
1739209815.777107;-45.120503652039325
1739209815.7771168;-38.13080360867914
1739209815.7771268;-35.57807855764607
1739209815.7771366;-38.13080360867914
1739209815.7771463;-45.120503652039325
1739209815.7771564;-33.981070128970906
1739209815.7771661;-45.120503652039325
1739209815.777176;-33.981070128970906
1739209815.7771857;-33.981070128970906
1739209815.7771957;-45.120503652039325
1739209815.7772055;-32.816014438256545
1739209815.7772152;-38.13080360867914
1739209815.7772253;-32.816014438256545
1739209815.777235;-45.120503652039325
1739209815.7772448;-38.13080360867914
1739209815.7772548;-45.120503652039325
1739209815.7772646;-45.120503652039325
1739209815.7772744;-45.120503652039325
1739209815.7772844;-38.13080360867914
1739209815.7772942;-38.13080360867914
1739209815.777304;-38.13080360867914
1739209815.7773137;-45.120503652039325
1739209815.7773237;-38.13080360867914
1739209815.7773335;-45.120503652039325
1739209815.7773433;-45.120503652039325
1739209815.7773533;-45.120503652039325
1739209815.777363;-45.120503652039325
1739209815.7773728;-33.981070128970906
1739209815.7773829;-31.141103565318915
1739209815.7773926;-45.120503652039325
1739209815.7774024;-35.57807855764607
1739209815.7774124;-33.981070128970906
1739209815.7774222;-38.13080360867914
1739209815.777432;-38.13080360867914
1739209815.777442;-38.13080360867914
1739209815.7774518;-38.13080360867914
1739209815.7774615;-45.120503652039325
1739209815.7774715;-45.120503652039325
1739209815.7774813;-38.13080360867914
1739209815.777491;-38.13080360867914
1739209815.7775009;-45.120503652039325
1739209815.777511;-45.120503652039325
1739209815.7775207;-45.120503652039325
1739209815.7775304;-45.120503652039325
1739209815.7775404;-38.13080360867914
1739209815.7775502;-38.13080360867914
1739209815.77756;-45.120503652039325
1739209815.77757;-38.13080360867914
1739209815.7775798;-45.120503652039325
1739209815.7775896;-38.13080360867914
1739209815.7775996;-38.13080360867914
1739209815.7776093;-45.120503652039325
1739209815.7776191;-31.141103565318893
1739209815.777629;-45.120503652039325
1739209815.777639;-45.120503652039325
1739209815.7776487;-38.13080360867914
1739209815.7776585;-38.13080360867914
1739209815.7776685;-35.57807855764607
1739209815.7776783;-38.13080360867914
1739209815.777688;-38.13080360867914
1739209815.777698;-35.57807855764607
1739209815.7777078;-45.120503652039325
1739209815.7777176;-38.13080360867914
1739209815.7777276;-45.120503652039325
1739209815.7777374;-45.120503652039325
1739209815.7777472;-33.981070128970906
1739209815.7777572;-45.120503652039325
1739209815.777767;-45.120503652039325
1739209815.7777767;-26.035653463252796
1739209815.7777867;-33.981070128970906
1739209815.7777965;-45.120503652039325
1739209815.7778063;-45.120503652039325
1739209815.777816;-38.13080360867914
1739209815.777826;-45.120503652039325
1739209815.7778358;-45.120503652039325
1739209815.7778456;-45.120503652039325
1739209815.7778556;-45.120503652039325
1739209815.7778654;-45.120503652039325
1739209815.7778752;-38.13080360867914
1739209815.7778852;-38.13080360867914
1739209815.777895;-45.120503652039325
1739209815.7779047;-31.141103565318915
1739209815.7779148;-38.13080360867914
1739209815.7779245;-38.13080360867914
1739209815.7779343;-45.120503652039325
1739209815.777944;-38.13080360867914
1739209815.777954;-32.816014438256545
1739209815.7779639;-38.13080360867914
1739209815.7779737;-45.120503652039325
1739209815.7779837;-38.13080360867914
1739209815.7779934;-45.120503652039325
1739209815.7780032;-45.120503652039325
1739209815.7780132;-32.816014438256545
1739209815.778023;-35.57807855764607
1739209815.7780328;-45.120503652039325
1739209815.7780428;-38.13080360867914
1739209815.7780526;-38.13080360867914
1739209815.7780623;-38.13080360867914
1739209815.7780724;-45.120503652039325
1739209815.7780821;-38.13080360867914
1739209815.778092;-38.13080360867914
1739209815.778102;-38.13080360867914
1739209815.7781117;-45.120503652039325
1739209815.7781215;-45.120503652039325
1739209815.7781312;-35.57807855764607
1739209815.7781413;-38.13080360867914
1739209815.778151;-45.120503652039325
1739209815.7781608;-38.13080360867914
1739209815.7781708;-38.13080360867914
1739209815.7781806;-31.141103565318915
1739209815.7781904;-38.13080360867914
1739209815.7782004;-38.13080360867914
1739209815.7782102;-45.120503652039325
1739209815.77822;-38.13080360867914
1739209815.77823;-38.13080360867914
1739209815.7782397;-45.120503652039325
1739209815.7782495;-45.120503652039325
1739209815.7782593;-33.981070128970906
1739209815.7782693;-45.120503652039325
1739209815.778279;-45.120503652039325
1739209815.7782888;-32.816014438256545
1739209815.7782989;-35.57807855764607
1739209815.7783086;-45.120503652039325
1739209815.7783184;-35.57807855764607
1739209815.7783284;-38.13080360867914
1739209815.7783382;-38.13080360867914
1739209815.778348;-38.13080360867914
1739209815.778358;-38.13080360867914
1739209815.7783678;-45.120503652039325
1739209815.7783775;-45.120503652039325
1739209815.7783875;-38.13080360867914
1739209815.7783973;-45.120503652039325
1739209815.778407;-32.816014438256545
1739209815.778417;-38.13080360867914
1739209815.778427;-38.13080360867914
1739209815.7784367;-38.13080360867914
1739209815.7784464;-45.120503652039325
1739209815.7784564;-33.981070128970906
1739209815.7784662;-35.57807855764607
1739209815.778476;-38.13080360867914
1739209815.778486;-45.120503652039325
1739209815.7784958;-45.120503652039325
1739209815.7785056;-35.57807855764607
1739209815.7785156;-35.57807855764607
1739209815.7785254;-38.13080360867914
1739209815.7785351;-38.13080360867914
1739209815.7785451;-45.120503652039325
1739209815.778555;-38.13080360867914
1739209815.7785647;-35.57807855764607
