CAN Message; 0x77:1fa54a9f3646b5be
1739209774.9545455;-35.57807855764607
1739209774.9545484;-45.120503652039325
1739209774.9545515;-45.120503652039325
1739209774.9545546;-38.13080360867914
1739209774.9545574;-35.57807855764607
1739209774.9545605;-38.13080360867914
1739209774.9545636;-45.120503652039325
1739209774.9545665;-45.120503652039325
1739209774.9545696;-38.13080360867914
1739209774.9545727;-38.13080360867914
1739209774.9545755;-45.120503652039325
1739209774.9545786;-38.13080360867914
1739209774.9545817;-38.13080360867914
1739209774.9545846;-45.120503652039325
1739209774.9545877;-45.120503652039325
1739209774.9545908;-38.13080360867914
1739209774.9545937;-38.13080360867914
1739209774.9545968;-45.120503652039325
1739209774.9545999;-45.120503652039325
1739209774.9546027;-45.120503652039325
1739209774.9546058;-30.49652367304973
1739209774.954609;-33.981070128970906
1739209774.9546118;-45.120503652039325
1739209774.9546149;-45.120503652039325
1739209774.954618;-33.981070128970906
1739209774.9546208;-33.981070128970906
1739209774.954624;-45.120503652039325
1739209774.954627;-45.120503652039325
1739209774.95463;-45.120503652039325
1739209774.954633;-45.120503652039325
1739209774.9546359;-33.981070128970906
1739209774.954639;-38.13080360867914
1739209774.954642;-45.120503652039325
1739209774.954645;-45.120503652039325
1739209774.954648;-45.120503652039325
1739209774.954651;-45.120503652039325
1739209774.954654;-38.13080360867914
1739209774.954657;-35.57807855764607
1739209774.9546602;-45.120503652039325
1739209774.954663;-45.120503652039325
1739209774.9546661;-32.816014438256545
1739209774.9546692;-35.57807855764607
1739209774.954672;-35.57807855764607
1739209774.9546752;-45.120503652039325
1739209774.9571211;-38.13080360867914
1739209774.9571226;-33.981070128970906
1739209774.9571238;-45.120503652039325
1739209774.9571252;-45.120503652039325
1739209774.9571264;-38.13080360867914
1739209774.9571278;-45.120503652039325
1739209774.957129;-45.120503652039325
1739209774.9571302;-38.13080360867914
1739209774.9571316;-38.13080360867914
1739209774.9571328;-45.120503652039325
1739209774.9571342;-45.120503652039325
1739209774.9571354;-33.981070128970906
1739209774.9571366;-38.13080360867914
1739209774.957138;-45.120503652039325
1739209774.9571393;-45.120503652039325
1739209774.9571407;-45.120503652039325
1739209774.9571419;-45.120503652039325
1739209774.9571433;-38.13080360867914
1739209774.9571445;-38.13080360867914
1739209774.9571457;-45.120503652039325
1739209774.9571471;-38.13080360867914
1739209774.9571483;-38.13080360867914
1739209774.9571497;-45.120503652039325
1739209774.957151;-33.981070128970906
1739209774.9571521;-35.57807855764607
1739209774.9571536;-38.13080360867914
1739209774.9571548;-38.13080360867914
1739209774.9571562;-33.981070128970906
1739209774.9571574;-38.13080360867914
1739209774.9571588;-38.13080360867914
1739209774.95716;-45.120503652039325
1739209774.9571612;-38.13080360867914
1739209774.9571626;-35.57807855764607
1739209774.9571638;-38.13080360867914
1739209774.9571652;-45.120503652039325
1739209774.9571664;-45.120503652039325
1739209774.9571679;-38.13080360867914
1739209774.957169;-45.120503652039325
1739209774.9571702;-45.120503652039325
1739209774.9571717;-31.141103565318915
1739209774.9571729;-32.816014438256545
1739209774.9571743;-38.13080360867914
1739209774.9571755;-45.120503652039325
1739209774.9571767;-38.13080360867914
1739209774.957178;-45.120503652039325
1739209774.9571793;-45.120503652039325
1739209774.9571807;-35.57807855764607
1739209774.957182;-38.13080360867914
1739209774.9571834;-45.120503652039325
1739209774.9571846;-38.13080360867914
1739209774.9571857;-45.120503652039325
1739209774.9571872;-38.13080360867914
1739209774.9571884;-45.120503652039325
1739209774.9571898;-45.120503652039325
1739209774.957191;-32.816014438256545
1739209774.9571922;-35.57807855764607
1739209774.9571936;-45.120503652039325
1739209774.9571948;-38.13080360867914
1739209774.9571962;-35.57807855764607
1739209774.9571974;-38.13080360867914
1739209774.9571989;-38.13080360867914
1739209774.9572;-38.13080360867914
1739209774.9572012;-45.120503652039325
1739209774.9572027;-38.13080360867914
1739209774.9572039;-38.13080360867914
1739209774.9572053;-45.120503652039325
1739209774.9572065;-45.120503652039325
1739209774.9572077;-38.13080360867914
1739209774.957209;-45.120503652039325
1739209774.9572103;-45.120503652039325
1739209774.9572117;-38.13080360867914
1739209774.957213;-45.120503652039325
1739209774.9572144;-38.13080360867914
1739209774.9572155;-38.13080360867914
1739209774.9572167;-38.13080360867914
1739209774.9572182;-33.981070128970906
1739209774.9572194;-31.141103565318915
1739209774.9572208;-31.141103565318915
1739209774.957222;-45.120503652039325
1739209774.9572234;-31.141103565318915
1739209774.9572246;-33.981070128970906
1739209774.9572258;-45.120503652039325
1739209774.9572272;-45.120503652039325
1739209774.9572284;-33.981070128970906
1739209774.9572299;-32.816014438256545
1739209774.957231;-45.120503652039325
1739209774.9572322;-45.120503652039325
1739209774.9572337;-45.120503652039325
1739209774.9572349;-35.57807855764607
1739209774.9572363;-38.13080360867914
1739209774.9572375;-45.120503652039325
1739209774.957239;-45.120503652039325
1739209774.95724;-45.120503652039325
1739209774.9572413;-38.13080360867914
1739209774.9572427;-45.120503652039325
1739209774.957244;-31.141103565318915
1739209774.9572453;-27.8777449560314
1739209774.9572465;-38.13080360867914
1739209774.9572477;-45.120503652039325
1739209774.9572492;-33.981070128970906
1739209774.9572504;-35.57807855764607
1739209774.9572518;-38.13080360867914
1739209774.957253;-38.13080360867914
1739209774.9572544;-45.120503652039325
1739209774.9572556;-45.120503652039325
1739209774.9572568;-45.120503652039325
1739209774.9572582;-45.120503652039325
1739209774.9572594;-45.120503652039325
1739209774.9572608;-35.57807855764607
1739209774.957262;-38.13080360867914
1739209774.9572635;-38.13080360867914
1739209774.9572647;-45.120503652039325
1739209774.9572659;-45.120503652039325
1739209774.9572673;-38.13080360867914
1739209774.9572685;-45.120503652039325
1739209774.95727;-45.120503652039325
1739209774.957271;-38.13080360867914
1739209774.9572723;-33.981070128970906
1739209774.9572737;-45.120503652039325
1739209774.957275;-33.981070128970906
1739209774.9572763;-24.151403521958727
1739209774.9572775;-45.120503652039325
1739209774.957279;-45.120503652039325
1739209774.9572802;-33.981070128970906
1739209774.9572814;-32.816014438256545
1739209774.9572828;-45.120503652039325
1739209774.957284;-35.57807855764607
1739209774.9572854;-45.120503652039325
1739209774.9572866;-33.981070128970956
1739209774.9572878;-38.13080360867914
1739209774.9572892;-45.120503652039325
1739209774.9572904;-45.120503652039325
1739209774.9572918;-38.13080360867914
1739209774.957293;-33.981070128970906
1739209774.9572945;-45.120503652039325
1739209774.9572957;-45.120503652039325
1739209774.9572968;-28.21854285175415
1739209774.9572983;-33.981070128970906
1739209774.9572995;-45.120503652039325
1739209774.957301;-38.13080360867914
1739209774.957302;-38.13080360867914
1739209774.9573033;-45.120503652039325
1739209774.9573047;-38.13080360867914
1739209774.957306;-45.120503652039325
1739209774.9573073;-45.120503652039325
1739209774.9573085;-45.120503652039325
1739209774.95731;-45.120503652039325
1739209774.9573112;-38.13080360867914
1739209774.9573123;-31.141103565318893
1739209774.9573138;-38.13080360867914
1739209774.957315;-35.57807855764607
1739209774.9573164;-35.57807855764607
1739209774.9573176;-38.13080360867914
1739209774.957319;-38.13080360867914
1739209774.9573202;-45.120503652039325
1739209774.9573214;-38.13080360867914
1739209774.9573228;-38.13080360867914
1739209774.957324;-38.13080360867914
1739209774.9573255;-45.120503652039325
1739209774.9573267;-45.120503652039325
1739209774.9573278;-32.816014438256545
1739209774.9573293;-35.57807855764607
1739209774.9573305;-45.120503652039325
1739209774.957332;-45.120503652039325
1739209774.957333;-32.816014438256545
1739209774.9573345;-45.120503652039325
1739209774.9573357;-45.120503652039325
1739209774.957337;-38.13080360867914
1739209774.9573383;-45.120503652039325
1739209774.9573395;-38.13080360867914
1739209774.957341;-35.57807855764607
1739209774.9573421;-45.120503652039325
1739209774.9573433;-45.120503652039325
1739209774.9573448;-38.13080360867914
1739209774.957346;-32.816014438256545
1739209774.9573474;-45.120503652039325
1739209774.9573486;-38.13080360867914
1739209774.95735;-33.981070128970906
1739209774.9573512;-38.13080360867914
1739209774.9573524;-38.13080360867914
1739209774.9573538;-45.120503652039325
1739209774.957355;-33.981070128970906
1739209774.9573565;-29.438486411369333
1739209774.9573576;-45.120503652039325
1739209774.957359;-45.120503652039325
1739209774.9573603;-45.120503652039325
1739209774.9573615;-35.57807855764607
1739209774.957363;-45.120503652039325
1739209774.957364;-45.120503652039325
1739209774.9573655;-35.57807855764607
1739209774.9573667;-35.57807855764607
1739209774.957368;-35.57807855764607
1739209774.9573693;-45.120503652039325
1739209774.9573705;-45.120503652039325
1739209774.957372;-45.120503652039325
1739209774.9573731;-45.120503652039325
1739209774.9573746;-45.120503652039325
1739209774.9573758;-45.120503652039325
1739209774.957377;-45.120503652039325
1739209774.9573784;-38.13080360867914
1739209774.9573796;-35.57807855764607
1739209774.957381;-31.141103565318915
1739209774.9573822;-38.13080360867914
1739209774.9573834;-45.120503652039325
1739209774.9573848;-38.13080360867914
1739209774.957386;-35.57807855764607
1739209774.9573874;-45.120503652039325
1739209774.9573886;-45.120503652039325
1739209774.95739;-45.120503652039325
1739209774.9573913;-38.13080360867914
1739209774.9573925;-38.13080360867914
1739209774.957394;-38.13080360867914
1739209774.957395;-35.57807855764607
1739209774.9573965;-38.13080360867914
1739209774.9573977;-45.120503652039325
1739209774.957399;-45.120503652039325
1739209774.9574003;-45.120503652039325
1739209774.9574015;-45.120503652039325
1739209774.957403;-45.120503652039325
1739209774.9574041;-45.120503652039325
1739209774.9574056;-35.57807855764607
1739209774.9574068;-45.120503652039325
1739209774.957408;-45.120503652039325
1739209774.9574094;-38.13080360867914
1739209774.9574106;-38.13080360867914
1739209774.957412;-45.120503652039325
1739209774.9574132;-45.120503652039325
1739209774.9574146;-45.120503652039325
1739209774.9574158;-33.981070128970906
1739209774.957417;-33.981070128970906
1739209774.9574184;-45.120503652039325
1739209774.9574196;-38.13080360867914
1739209774.957421;-35.57807855764607
1739209774.9574223;-35.57807855764607
1739209774.9574234;-45.120503652039325
1739209774.9574249;-38.13080360867914
1739209774.957426;-38.13080360867914
1739209774.9574275;-38.13080360867914
1739209774.9574287;-45.120503652039325
1739209774.9574301;-38.13080360867914
1739209774.9574313;-38.13080360867914
1739209774.9574325;-31.141103565318915
1739209774.957434;-38.13080360867914
1739209774.9574351;-45.120503652039325
1739209774.9574366;-38.13080360867914
1739209774.9574378;-38.13080360867914
1739209774.957439;-45.120503652039325
1739209774.9574404;-45.120503652039325
1739209774.9574416;-35.57807855764607
1739209774.957443;-29.438486411369354
1739209774.9574442;-35.57807855764607
1739209774.9574456;-35.57807855764607
1739209774.9574468;-38.13080360867914
1739209774.957448;-45.120503652039325
1739209774.9574494;-38.13080360867914
1739209774.9574506;-38.13080360867914
1739209774.957452;-45.120503652039325
1739209774.9574533;-27.267205301931607
1739209774.9574547;-28.992665084841942
1739209774.9574559;-45.120503652039325
1739209774.957457;-45.120503652039325
1739209774.9574585;-33.981070128970906
1739209774.9574597;-38.13080360867914
1739209774.957461;-45.120503652039325
1739209774.9574623;-35.57807855764607
1739209774.9574635;-38.13080360867914
1739209774.957465;-45.120503652039325
1739209774.9574661;-38.13080360867914
1739209774.9574676;-38.13080360867914
1739209774.9574687;-38.13080360867914
1739209774.9574702;-45.120503652039325
1739209774.9574714;-38.13080360867914
1739209774.9574726;-45.120503652039325
1739209774.957474;-45.120503652039325
1739209774.9574752;-45.120503652039325
1739209774.9574766;-45.120503652039325
1739209774.9574778;-45.120503652039325
1739209774.957479;-45.120503652039325
1739209774.9574804;-35.57807855764607
1739209774.9574816;-35.57807855764607
1739209774.957483;-45.120503652039325
1739209774.9574842;-33.981070128970906
1739209774.9574857;-30.49652367304973
1739209774.9574869;-45.120503652039325
1739209774.957488;-45.120503652039325
1739209774.9574895;-45.120503652039325
1739209774.9574907;-33.981070128970906
1739209774.957492;-45.120503652039325
1739209774.9574933;-45.120503652039325
1739209774.9574945;-45.120503652039325
1739209774.957496;-33.981070128970956
1739209774.9574971;-38.13080360867914
1739209774.9574986;-38.13080360867914
1739209774.9574997;-38.13080360867914
1739209774.9575012;-45.120503652039325
1739209774.9575024;-45.120503652039325
1739209774.9575036;-45.120503652039325
1739209774.957505;-35.57807855764607
1739209774.9575062;-27.8777449560314
1739209774.9575076;-45.120503652039325
1739209774.9575088;-45.120503652039325
1739209774.9575102;-38.13080360867914
1739209774.9575114;-38.13080360867914
1739209774.9575126;-45.120503652039325
1739209774.957514;-35.57807855764607
1739209774.9575152;-38.13080360867914
1739209774.9575167;-45.120503652039325
1739209774.9575179;-38.13080360867914
1739209774.957519;-38.13080360867914
1739209774.9575205;-45.120503652039325
1739209774.9575217;-45.120503652039325
1739209774.957523;-38.13080360867914
1739209774.9575243;-35.57807855764607
1739209774.9575257;-45.120503652039325
1739209774.957527;-32.816014438256545
1739209774.957528;-38.13080360867914
1739209774.9575295;-38.13080360867914
1739209774.9575307;-38.13080360867914
1739209774.9575322;-45.120503652039325
1739209774.9575334;-33.981070128970906
1739209774.9575346;-35.57807855764607
1739209774.957536;-38.13080360867914
1739209774.9575372;-45.120503652039325
1739209774.9575386;-45.120503652039325
1739209774.9575398;-38.13080360867914
1739209774.9575412;-45.120503652039325
1739209774.9575424;-38.13080360867914
1739209774.9575436;-38.13080360867914
1739209774.957545;-38.13080360867914
1739209774.9575462;-35.57807855764607
1739209774.9575477;-45.120503652039325
1739209774.9575489;-45.120503652039325
1739209774.9575503;-35.57807855764607
1739209774.9575515;-38.13080360867914
1739209774.9575527;-45.120503652039325
1739209774.957554;-33.981070128970906
1739209774.9575553;-45.120503652039325
1739209774.9575567;-45.120503652039325
1739209774.957558;-35.57807855764607
1739209774.957559;-38.13080360867914
1739209774.9575605;-45.120503652039325
1739209774.9575617;-38.13080360867914
1739209774.9575632;-35.57807855764607
1739209774.9575644;-38.13080360867914
1739209774.9575658;-45.120503652039325
1739209774.957567;-38.13080360867914
