CAN Message; 0x1d3:0000c33116568b7d
1739209716.3180535;-38.13080360867914
1739209716.3180606;-35.57807855764607
1739209716.3180676;-32.816014438256545
1739209716.3180745;-38.13080360867914
1739209716.3180816;-45.120503652039325
1739209716.3180885;-38.13080360867914
1739209716.3180957;-35.57807855764607
1739209716.3181026;-38.13080360867914
1739209716.3181098;-45.120503652039325
1739209716.3181167;-32.816014438256545
1739209716.3181236;-45.120503652039325
1739209716.3181307;-45.120503652039325
1739209716.3181376;-38.13080360867914
1739209716.3181448;-45.120503652039325
1739209716.3181517;-38.13080360867914
1739209716.3181589;-45.120503652039325
1739209716.3181658;-45.120503652039325
1739209716.318173;-45.120503652039325
1739209716.3181798;-45.120503652039325
1739209716.3181868;-45.120503652039325
1739209716.318194;-38.13080360867914
1739209716.3182008;-45.120503652039325
1739209716.318208;-33.981070128970906
1739209716.318215;-38.13080360867914
1739209716.318222;-38.13080360867914
1739209716.318229;-45.120503652039325
1739209716.3182359;-33.981070128970906
1739209716.318243;-30.49652367304973
1739209716.31825;-45.120503652039325
1739209716.318257;-45.120503652039325
1739209716.318264;-45.120503652039325
1739209716.3182712;-38.13080360867914
1739209716.318278;-45.120503652039325
1739209716.318285;-38.13080360867914
1739209716.3182921;-45.120503652039325
1739209716.318299;-45.120503652039325
1739209716.3183062;-45.120503652039325
1739209716.3183131;-45.120503652039325
1739209716.3183203;-45.120503652039325
1739209716.3183272;-45.120503652039325
1739209716.3183343;-45.120503652039325
1739209716.3183413;-45.120503652039325
1739209716.3183482;-33.981070128970906
1739209716.3183553;-29.438486411369333
1739209716.3183622;-38.13080360867914
1739209716.3183694;-38.13080360867914
1739209716.3183763;-35.57807855764607
1739209716.3183835;-38.13080360867914
1739209716.3183904;-45.120503652039325
1739209716.3183973;-38.13080360867914
1739209716.3184044;-38.13080360867914
1739209716.3184114;-45.120503652039325
1739209716.3184185;-45.120503652039325
1739209716.3184254;-35.57807855764607
1739209716.3184326;-38.13080360867914
1739209716.3184395;-45.120503652039325
1739209716.3184464;-38.13080360867914
1739209716.3184536;-35.57807855764607
1739209716.3184605;-38.13080360867914
1739209716.3184676;-45.120503652039325
1739209716.3184745;-38.13080360867914
1739209716.3184817;-35.57807855764607
1739209716.3184886;-33.981070128970906
1739209716.3184958;-45.120503652039325
1739209716.3185027;-38.13080360867914
1739209716.3185096;-45.120503652039325
1739209716.3185167;-38.13080360867914
1739209716.3185236;-35.57807855764607
1739209716.3185308;-38.13080360867914
1739209716.3185377;-38.13080360867914
1739209716.3185449;-35.57807855764607
1739209716.3185518;-38.13080360867914
1739209716.3185587;-38.13080360867914
1739209716.3185658;-31.141103565318893
1739209716.3185728;-45.120503652039325
1739209716.31858;-32.81601443825658
1739209716.3185868;-38.13080360867914
1739209716.318594;-38.13080360867914
1739209716.318601;-45.120503652039325
1739209716.3186078;-45.120503652039325
1739209716.318615;-38.13080360867914
1739209716.3186219;-38.13080360867914
1739209716.318629;-38.13080360867914
1739209716.318636;-29.438486411369333
1739209716.318643;-38.13080360867914
1739209716.31865;-45.120503652039325
1739209716.3186572;-38.13080360867914
1739209716.318664;-38.13080360867914
1739209716.318671;-45.120503652039325
1739209716.3186781;-45.120503652039325
1739209716.318685;-38.13080360867914
1739209716.3186922;-45.120503652039325
1739209716.3186991;-38.13080360867914
1739209716.3187063;-45.120503652039325
1739209716.3187132;-38.13080360867914
1739209716.31872;-31.141103565318893
1739209716.3187273;-38.13080360867914
1739209716.3187342;-45.120503652039325
1739209716.3187413;-45.120503652039325
1739209716.3187482;-45.120503652039325
1739209716.3187554;-38.13080360867914
1739209716.3187623;-45.120503652039325
1739209716.3187692;-45.120503652039325
1739209716.3187764;-45.120503652039325
1739209716.3187833;-38.13080360867914
1739209716.3187904;-45.120503652039325
1739209716.3187973;-45.120503652039325
1739209716.3188045;-32.816014438256545
1739209716.3188114;-38.13080360867914
1739209716.3188186;-45.120503652039325
1739209716.3188255;-33.981070128970906
1739209716.3188324;-38.13080360867914
1739209716.3188396;-38.13080360867914
1739209716.3188465;-38.13080360867914
1739209716.3188536;-38.13080360867914
1739209716.3188605;-45.120503652039325
1739209716.3188677;-38.13080360867914
1739209716.3188746;-38.13080360867914
1739209716.3188815;-45.120503652039325
1739209716.3188887;-38.13080360867914
1739209716.3188956;-45.120503652039325
1739209716.3189027;-45.120503652039325
1739209716.3189096;-38.13080360867914
1739209716.3189168;-38.13080360867914
1739209716.3189237;-35.57807855764607
1739209716.3189306;-35.57807855764607
1739209716.3189378;-38.13080360867914
1739209716.3189447;-45.120503652039325
1739209716.3189518;-45.120503652039325
1739209716.3189588;-45.120503652039325
1739209716.318966;-45.120503652039325
1739209716.3189728;-45.120503652039325
1739209716.31898;-38.13080360867914
1739209716.318987;-35.57807855764607
1739209716.3189938;-45.120503652039325
1739209716.319001;-38.13080360867914
1739209716.3190079;-38.13080360867914
1739209716.319015;-45.120503652039325
1739209716.319022;-38.13080360867914
1739209716.319029;-38.13080360867914
1739209716.319036;-33.981070128970906
1739209716.319043;-45.120503652039325
1739209716.31905;-33.981070128970906
1739209716.319057;-35.57807855764607
1739209716.3190641;-38.13080360867914
1739209716.319071;-38.13080360867914
1739209716.3190782;-38.13080360867914
1739209716.3190851;-38.13080360867914
1739209716.319092;-33.981070128970906
1739209716.3190992;-38.13080360867914
1739209716.319106;-45.120503652039325
1739209716.3191133;-35.57807855764607
1739209716.3191202;-38.13080360867914
1739209716.3191273;-45.120503652039325
1739209716.3191342;-45.120503652039325
1739209716.3191411;-45.120503652039325
1739209716.3191483;-38.13080360867914
1739209716.3191552;-45.120503652039325
1739209716.3191624;-38.13080360867914
1739209716.3191693;-35.57807855764607
1739209716.3191764;-33.981070128970906
1739209716.3191833;-45.120503652039325
1739209716.3191905;-45.120503652039325
1739209716.3191974;-35.57807855764607
1739209716.3192043;-33.981070128970906
1739209716.3192115;-38.13080360867914
1739209716.3192184;-38.13080360867914
1739209716.3192255;-38.13080360867914
1739209716.3192325;-45.120503652039325
1739209716.3192396;-45.120503652039325
1739209716.3192465;-38.13080360867914
1739209716.3192534;-45.120503652039325
1739209716.3192606;-33.981070128970906
1739209716.3192675;-45.120503652039325
1739209716.3192747;-38.13080360867914
1739209716.3192816;-45.120503652039325
1739209716.3192887;-38.13080360867914
1739209716.3192956;-45.120503652039325
1739209716.3193026;-45.120503652039325
1739209716.3193097;-35.57807855764607
1739209716.3193166;-30.49652367304973
1739209716.3193238;-38.13080360867914
1739209716.3193307;-33.981070128970906
1739209716.3193378;-35.57807855764607
1739209716.3193448;-38.13080360867914
1739209716.319352;-35.57807855764607
1739209716.3193588;-45.120503652039325
1739209716.3193657;-45.120503652039325
1739209716.319373;-28.992665084841942
1739209716.3193798;-38.13080360867914
1739209716.319387;-45.120503652039325
1739209716.3193939;-38.13080360867914
1739209716.319401;-38.13080360867914
1739209716.319408;-45.120503652039325
1739209716.3194149;-45.120503652039325
1739209716.319422;-45.120503652039325
1739209716.319429;-45.120503652039325
1739209716.319436;-38.13080360867914
1739209716.319443;-38.13080360867914
1739209716.3194501;-45.120503652039325
1739209716.319457;-33.981070128970906
1739209716.319464;-45.120503652039325
1739209716.3194711;-38.13080360867914
1739209716.319478;-38.13080360867914
1739209716.3194852;-45.120503652039325
1739209716.319492;-38.13080360867914
1739209716.3194993;-38.13080360867914
1739209716.3195062;-45.120503652039325
1739209716.3195133;-45.120503652039325
1739209716.3195202;-32.816014438256545
1739209716.3195271;-45.120503652039325
1739209716.3195343;-45.120503652039325
1739209716.3195412;-28.992665084841942
1739209716.3195484;-30.49652367304973
1739209716.3195553;-38.13080360867914
1739209716.3195624;-45.120503652039325
1739209716.3195693;-38.13080360867914
1739209716.3195763;-38.13080360867914
1739209716.3195834;-38.13080360867914
1739209716.3195903;-45.120503652039325
1739209716.3195975;-45.120503652039325
1739209716.3196044;-38.13080360867914
1739209716.3196115;-38.13080360867914
1739209716.3196185;-45.120503652039325
1739209716.3196254;-38.13080360867914
1739209716.3196325;-31.141103565318893
1739209716.3196394;-45.120503652039325
1739209716.3196466;-45.120503652039325
1739209716.3196535;-33.981070128970906
1739209716.3196607;-32.816014438256545
1739209716.3196676;-45.120503652039325
1739209716.3196747;-45.120503652039325
1739209716.3196816;-45.120503652039325
1739209716.3196886;-38.13080360867914
1739209716.3196957;-38.13080360867914
1739209716.3197026;-38.13080360867914
1739209716.3197098;-38.13080360867914
1739209716.3197167;-38.13080360867914
1739209716.3197238;-45.120503652039325
1739209716.3197308;-45.120503652039325
1739209716.3197377;-33.981070128970906
1739209716.3197448;-38.13080360867914
1739209716.3197517;-45.120503652039325
1739209716.319759;-35.57807855764607
1739209716.3197658;-45.120503652039325
1739209716.319773;-45.120503652039325
1739209716.3197799;-38.13080360867914
1739209716.3197868;-38.13080360867914
1739209716.319794;-38.13080360867914
1739209716.3198009;-38.13080360867914
1739209716.319808;-38.13080360867914
1739209716.319815;-45.120503652039325
1739209716.319822;-35.57807855764607
1739209716.319829;-35.57807855764607
1739209716.3198361;-38.13080360867914
1739209716.319843;-38.13080360867914
1739209716.31985;-35.57807855764607
1739209716.3198571;-33.981070128970906
1739209716.319864;-45.120503652039325
1739209716.3198712;-45.120503652039325
1739209716.319878;-38.13080360867914
1739209716.3198853;-45.120503652039325
1739209716.3198922;-45.120503652039325
1739209716.319899;-45.120503652039325
1739209716.3199062;-33.981070128970906
1739209716.3199131;-35.57807855764607
1739209716.3199203;-38.13080360867914
1739209716.3199272;-45.120503652039325
1739209716.3199344;-33.981070128970906
1739209716.3199413;-32.816014438256545
1739209716.3199482;-33.981070128970906
1739209716.3199553;-45.120503652039325
1739209716.3199623;-45.120503652039325
1739209716.3199694;-38.13080360867914
1739209716.3199763;-38.13080360867914
1739209716.3199835;-45.120503652039325
1739209716.3199904;-45.120503652039325
1739209716.3199975;-45.120503652039325
1739209716.3200045;-45.120503652039325
1739209716.3200114;-38.13080360867914
1739209716.3200185;-45.120503652039325
1739209716.3200254;-35.57807855764607
1739209716.3200326;-45.120503652039325
1739209716.3200395;-45.120503652039325
1739209716.3200467;-38.13080360867914
1739209716.3200536;-28.58837851428586
1739209716.3200605;-28.992665084841942
1739209716.3200676;-45.120503652039325
1739209716.3200746;-38.13080360867914
1739209716.3200817;-38.13080360867914
1739209716.3200886;-33.981070128970906
1739209716.3200958;-45.120503652039325
1739209716.3201027;-38.13080360867914
1739209716.3201096;-38.13080360867914
1739209716.3201168;-45.120503652039325
1739209716.3201237;-45.120503652039325
1739209716.3201308;-45.120503652039325
1739209716.3201377;-45.120503652039325
1739209716.320145;-45.120503652039325
1739209716.3201518;-45.120503652039325
1739209716.320159;-38.13080360867914
1739209716.3201659;-32.816014438256545
1739209716.3201728;-38.13080360867914
1739209716.32018;-45.120503652039325
1739209716.3201869;-33.981070128970906
1739209716.320194;-32.816014438256545
1739209716.320201;-33.981070128970906
1739209716.320208;-38.13080360867914
1739209716.320215;-45.120503652039325
1739209716.320222;-33.981070128970906
1739209716.320229;-33.981070128970906
1739209716.320236;-45.120503652039325
1739209716.3202431;-38.13080360867914
1739209716.32025;-38.13080360867914
1739209716.3202572;-38.13080360867914
1739209716.320264;-45.120503652039325
1739209716.320271;-38.13080360867914
1739209716.3202782;-45.120503652039325
1739209716.320285;-38.13080360867914
1739209716.3202922;-45.120503652039325
1739209716.3202991;-38.13080360867914
1739209716.3203063;-31.141103565318893
1739209716.3203132;-38.13080360867914
1739209716.3203204;-45.120503652039325
1739209716.3203273;-38.13080360867914
1739209716.3203342;-33.981070128970906
1739209716.3203413;-28.58837851428586
1739209716.3203483;-45.120503652039325
1739209716.3203554;-38.13080360867914
1739209716.3203623;-38.13080360867914
1739209716.3203695;-38.13080360867914
1739209716.3203764;-45.120503652039325
1739209716.3203833;-38.13080360867914
1739209716.3203905;-38.13080360867914
1739209716.3203974;-32.816014438256545
1739209716.3204045;-45.120503652039325
1739209716.3204114;-38.13080360867914
1739209716.3204186;-33.981070128970906
1739209716.3204255;-45.120503652039325
1739209716.3204324;-45.120503652039325
1739209716.3204396;-38.13080360867914
1739209716.3204465;-35.57807855764607
1739209716.3204536;-33.981070128970906
1739209716.3204606;-45.120503652039325
1739209716.3204677;-45.120503652039325
1739209716.3204746;-38.13080360867914
1739209716.3204818;-38.13080360867914
1739209716.3204887;-45.120503652039325
1739209716.3204956;-38.13080360867914
1739209716.3205028;-32.816014438256545
1739209716.3205097;-33.981070128970906
1739209716.3205168;-38.13080360867914
1739209716.3205237;-38.13080360867914
1739209716.320531;-38.13080360867914
1739209716.3205378;-38.13080360867914
1739209716.3205447;-45.120503652039325
1739209716.3205519;-45.120503652039325
1739209716.3205588;-45.120503652039325
1739209716.320566;-31.141103565318915
1739209716.3205729;-45.120503652039325
1739209716.32058;-45.120503652039325
1739209716.320587;-45.120503652039325
1739209716.3205938;-33.981070128970906
1739209716.320601;-45.120503652039325
1739209716.320608;-45.120503652039325
1739209716.320615;-45.120503652039325
1739209716.320622;-30.49652367304973
1739209716.3206291;-38.13080360867914
1739209716.320636;-45.120503652039325
1739209716.320643;-45.120503652039325
1739209716.32065;-38.13080360867914
1739209716.320657;-38.13080360867914
1739209716.3206642;-38.13080360867914
1739209716.320671;-45.120503652039325
1739209716.3206782;-33.981070128970906
1739209716.3206851;-35.57807855764607
1739209716.3206923;-45.120503652039325
1739209716.3206992;-45.120503652039325
1739209716.3207061;-45.120503652039325
1739209716.3207133;-38.13080360867914
1739209716.3207202;-45.120503652039325
1739209716.3207273;-45.120503652039325
1739209716.3207343;-33.981070128970906
1739209716.3207414;-38.13080360867914
1739209716.3207483;-45.120503652039325
1739209716.3207552;-45.120503652039325
1739209716.3207624;-33.981070128970906
1739209716.3207693;-45.120503652039325
1739209716.3207765;-45.120503652039325
1739209716.3207834;-45.120503652039325
