CAN Message; 0x1d3:00008dbd91f933a3
Timestamp;Amplitude
1739209644.141964;-45.120503652039325
1739209644.141968;-38.13080360867914
1739209644.141972;-38.13080360867914
1739209644.141976;-30.49652367304973
1739209644.1419804;-38.13080360867914
1739209644.1419845;-45.120503652039325
1739209644.1419885;-45.120503652039325
1739209644.1419926;-33.981070128970906
1739209644.1419969;-32.816014438256545
1739209644.142001;-45.120503652039325
1739209644.142005;-45.120503652039325
1739209644.142009;-38.13080360867914
1739209644.1420133;-38.13080360867914
1739209644.1420174;-38.13080360867914
1739209644.1420214;-45.120503652039325
1739209644.1420255;-45.120503652039325
1739209644.1420298;-45.120503652039325
1739209644.1420338;-45.120503652039325
1739209644.1420379;-38.13080360867914
1739209644.142042;-28.58837851428586
1739209644.1420462;-45.120503652039325
1739209644.1420503;-45.120503652039325
1739209644.1420543;-38.13080360867914
1739209644.1420584;-38.13080360867914
1739209644.1420627;-45.120503652039325
1739209644.1420667;-38.13080360867914
1739209644.1420708;-38.13080360867914
1739209644.1420748;-31.141103565318915
1739209644.142079;-45.120503652039325
1739209644.1420832;-45.120503652039325
1739209644.1420872;-35.57807855764607
1739209644.1420913;-45.120503652039325
1739209644.1420953;-45.120503652039325
1739209644.1420996;-45.120503652039325
1739209644.1421037;-38.13080360867914
1739209644.1421077;-29.438486411369347
1739209644.1421118;-33.981070128970906
1739209644.142116;-35.57807855764607
1739209644.1421201;-38.13080360867914
1739209644.1421242;-35.57807855764607
1739209644.1421282;-38.13080360867914
1739209644.1421325;-38.13080360867914
1739209644.1421366;-45.120503652039325
1739209644.1421406;-33.981070128970906
1739209644.1421447;-45.120503652039325
1739209644.142149;-45.120503652039325
1739209644.142153;-32.816014438256545
1739209644.142157;-38.13080360867914
1739209644.1421611;-45.120503652039325
1739209644.1421654;-45.120503652039325
1739209644.1421695;-38.13080360867914
1739209644.1421735;-38.13080360867914
1739209644.1421776;-45.120503652039325
1739209644.1421819;-45.120503652039325
1739209644.142186;-38.13080360867914
1739209644.14219;-38.13080360867914
1739209644.142194;-45.120503652039325
1739209644.1421983;-45.120503652039325
1739209644.1422024;-35.57807855764607
1739209644.1422064;-45.120503652039325
1739209644.1422105;-38.13080360867914
1739209644.1422148;-33.981070128970906
1739209644.1422188;-45.120503652039325
1739209644.142223;-45.120503652039325
1739209644.142227;-38.13080360867914
1739209644.1422312;-45.120503652039325
1739209644.1422353;-45.120503652039325
1739209644.1422393;-45.120503652039325
1739209644.1422434;-38.13080360867914
1739209644.1422477;-38.13080360867914
1739209644.1422517;-45.120503652039325
1739209644.1422558;-38.13080360867914
1739209644.1422598;-38.13080360867914
1739209644.142264;-33.981070128970906
1739209644.1422682;-45.120503652039325
1739209644.1422722;-33.981070128970906
1739209644.1422763;-26.991370085610736
1739209644.1422803;-38.13080360867914
1739209644.1422846;-45.120503652039325
1739209644.1422887;-38.13080360867914
1739209644.1422927;-32.816014438256545
1739209644.1422968;-38.13080360867914
1739209644.142301;-45.120503652039325
1739209644.1423051;-38.13080360867914
1739209644.1423092;-45.120503652039325
1739209644.1423132;-45.120503652039325
1739209644.1423175;-45.120503652039325
1739209644.1423216;-45.120503652039325
1739209644.1423256;-45.120503652039325
1739209644.1423297;-45.120503652039325
1739209644.142334;-45.120503652039325
1739209644.142338;-38.13080360867914
1739209644.142342;-45.120503652039325
1739209644.1423461;-38.13080360867914
1739209644.1423504;-35.57807855764607
1739209644.1423545;-45.120503652039325
1739209644.1423585;-45.120503652039325
1739209644.1423626;-38.13080360867914
1739209644.142367;-35.57807855764607
1739209644.142371;-38.13080360867914
1739209644.142375;-30.49652367304973
1739209644.142379;-35.57807855764607
1739209644.1423833;-35.57807855764607
1739209644.1423874;-33.981070128970906
1739209644.1423914;-33.981070128970906
1739209644.1423955;-38.13080360867914
1739209644.1423998;-45.120503652039325
1739209644.1424038;-45.120503652039325
1739209644.142408;-38.13080360867914
1739209644.142412;-45.120503652039325
1739209644.1424162;-38.13080360867914
1739209644.1424203;-35.57807855764607
1739209644.1424243;-32.816014438256545
1739209644.1424284;-38.13080360867914
1739209644.1424327;-38.13080360867914
1739209644.1424367;-38.13080360867914
1739209644.1424408;-38.13080360867914
1739209644.1424448;-45.120503652039325
1739209644.142449;-45.120503652039325
1739209644.1424532;-45.120503652039325
1739209644.1424572;-45.120503652039325
1739209644.1424613;-35.57807855764607
1739209644.1424654;-38.13080360867914
1739209644.1424696;-38.13080360867914
1739209644.1424737;-45.120503652039325
1739209644.1424778;-38.13080360867914
1739209644.1424818;-45.120503652039325
1739209644.142486;-45.120503652039325
1739209644.1424901;-35.57807855764607
1739209644.1424942;-38.13080360867914
1739209644.1424983;-33.981070128970906
1739209644.1425025;-33.981070128970906
1739209644.1425066;-38.13080360867914
1739209644.1425107;-45.120503652039325
1739209644.1425147;-35.57807855764607
1739209644.142519;-45.120503652039325
1739209644.142523;-45.120503652039325
1739209644.142527;-33.981070128970906
1739209644.1425312;-38.13080360867914
1739209644.1425354;-45.120503652039325
1739209644.1425395;-31.141103565318915
1739209644.1425436;-35.57807855764607
1739209644.1425476;-45.120503652039325
1739209644.142552;-38.13080360867914
1739209644.142556;-45.120503652039325
1739209644.14256;-38.13080360867914
1739209644.142564;-45.120503652039325
1739209644.1425683;-45.120503652039325
1739209644.1425724;-45.120503652039325
1739209644.1425765;-45.120503652039325
1739209644.1425805;-45.120503652039325
1739209644.1425848;-38.13080360867914
1739209644.1425889;-38.13080360867914
1739209644.142593;-38.13080360867914
1739209644.142597;-45.120503652039325
1739209644.1426013;-45.120503652039325
1739209644.1426053;-35.57807855764607
1739209644.1426094;-38.13080360867914
1739209644.1426134;-45.120503652039325
1739209644.1426175;-45.120503652039325
1739209644.1426218;-45.120503652039325
1739209644.1426258;-38.13080360867914
1739209644.1426299;-38.13080360867914
1739209644.142634;-38.13080360867914
1739209644.1426382;-31.141103565318893
1739209644.1426423;-38.13080360867914
1739209644.1426463;-45.120503652039325
1739209644.1426504;-38.13080360867914
1739209644.1426547;-38.13080360867914
1739209644.1426587;-38.13080360867914
1739209644.1426628;-45.120503652039325
1739209644.1426668;-38.13080360867914
1739209644.142671;-35.57807855764607
1739209644.1426752;-33.981070128970906
1739209644.1426792;-38.13080360867914
1739209644.1426833;-38.13080360867914
1739209644.1426876;-35.57807855764607
1739209644.1426916;-45.120503652039325
1739209644.1426957;-45.120503652039325
1739209644.1426997;-45.120503652039325
1739209644.142704;-38.13080360867914
1739209644.142708;-35.57807855764607
1739209644.142712;-45.120503652039325
1739209644.1427162;-45.120503652039325
1739209644.1427205;-45.120503652039325
1739209644.1427245;-38.13080360867914
1739209644.1427286;-45.120503652039325
1739209644.1427326;-45.120503652039325
1739209644.142737;-45.120503652039325
1739209644.142741;-31.141103565318915
1739209644.142745;-32.816014438256545
1739209644.142749;-45.120503652039325
1739209644.1427534;-45.120503652039325
1739209644.1427574;-35.57807855764607
1739209644.1427615;-38.13080360867914
1739209644.1427655;-45.120503652039325
1739209644.1427698;-45.120503652039325
1739209644.1427739;-32.81601443825658
1739209644.142778;-38.13080360867914
1739209644.142782;-45.120503652039325
1739209644.1427863;-45.120503652039325
1739209644.1427903;-45.120503652039325
1739209644.1427944;-38.13080360867914
1739209644.1427984;-35.57807855764607
1739209644.1428025;-45.120503652039325
1739209644.1428068;-25.826314394896357
1739209644.1428108;-33.981070128970906
1739209644.1428149;-45.120503652039325
1739209644.142819;-45.120503652039325
1739209644.1428232;-33.981070128970906
1739209644.1428273;-38.13080360867914
1739209644.1428313;-45.120503652039325
1739209644.1428354;-35.57807855764607
1739209644.1428397;-38.13080360867914
1739209644.1428437;-38.13080360867914
1739209644.1428478;-45.120503652039325
1739209644.1428518;-45.120503652039325
1739209644.1428561;-45.120503652039325
1739209644.1428602;-45.120503652039325
1739209644.1428642;-45.120503652039325
1739209644.1428683;-38.13080360867914
1739209644.1428726;-38.13080360867914
1739209644.1428766;-45.120503652039325
1739209644.1428807;-33.981070128970906
1739209644.1428847;-38.13080360867914
1739209644.142889;-38.13080360867914
1739209644.142893;-45.120503652039325
1739209644.1428971;-45.120503652039325
1739209644.1429012;-45.120503652039325
1739209644.1429055;-30.49652367304973
1739209644.1429095;-33.981070128970906
1739209644.1429136;-38.13080360867914
1739209644.1429176;-32.816014438256545
1739209644.142922;-33.981070128970906
1739209644.142926;-38.13080360867914
1739209644.14293;-45.120503652039325
1739209644.142934;-38.13080360867914
1739209644.1429384;-38.13080360867914
1739209644.1429424;-38.13080360867914
1739209644.1429465;-33.981070128970906
1739209644.1429505;-35.57807855764607
1739209644.1429548;-38.13080360867914
1739209644.1429589;-38.13080360867914
1739209644.142963;-31.141103565318915
1739209644.1429665;-45.120503652039325
1739209644.14297;-32.816014438256545
1739209644.1429737;-30.49652367304973
1739209644.1429772;-45.120503652039325
1739209644.142981;-45.120503652039325
1739209644.1429846;-35.57807855764607
1739209644.1429882;-35.57807855764607
1739209644.1429918;-38.13080360867914
1739209644.1429954;-35.57807855764607
1739209644.142999;-45.120503652039325
1739209644.1430025;-45.120503652039325
1739209644.143006;-38.13080360867914
1739209644.1430097;-45.120503652039325
1739209644.1430132;-45.120503652039325
1739209644.143017;-45.120503652039325
1739209644.1430206;-35.57807855764607
1739209644.1430242;-45.120503652039325
1739209644.1430278;-35.57807855764607
1739209644.1430314;-26.035653463252796
1739209644.143035;-38.13080360867914
1739209644.1430385;-38.13080360867914
1739209644.143042;-45.120503652039325
1739209644.1430457;-38.13080360867914
1739209644.1430495;-45.120503652039325
1739209644.143053;-38.13080360867914
1739209644.1430566;-45.120503652039325
1739209644.1430602;-35.57807855764607
1739209644.1430638;-35.57807855764607
1739209644.1430674;-38.13080360867914
1739209644.143071;-45.120503652039325
1739209644.1430745;-45.120503652039325
1739209644.143078;-45.120503652039325
1739209644.1430817;-45.120503652039325
1739209644.1430855;-38.13080360867914
1739209644.143089;-31.141103565318893
1739209644.1430926;-45.120503652039325
1739209644.1430962;-38.13080360867914
1739209644.1430998;-38.13080360867914
1739209644.1431034;-35.57807855764607
1739209644.143107;-38.13080360867914
1739209644.1431105;-38.13080360867914
1739209644.143114;-38.13080360867914
1739209644.143118;-45.120503652039325
1739209644.1431215;-45.120503652039325
1739209644.143125;-38.13080360867914
1739209644.1431286;-38.13080360867914
1739209644.1431322;-45.120503652039325
1739209644.1431358;-45.120503652039325
1739209644.1431394;-45.120503652039325
1739209644.143143;-45.120503652039325
1739209644.1431465;-45.120503652039325
1739209644.14315;-38.13080360867914
1739209644.143154;-35.57807855764607
1739209644.1431575;-38.13080360867914
1739209644.143161;-45.120503652039325
1739209644.1431646;-38.13080360867914
1739209644.1431682;-35.57807855764607
1739209644.1431718;-38.13080360867914
1739209644.1431754;-35.57807855764607
1739209644.143179;-33.981070128970906
1739209644.1431825;-35.57807855764607
1739209644.1431863;-38.13080360867914
1739209644.14319;-38.13080360867914
1739209644.1431935;-33.981070128970906
1739209644.143197;-38.13080360867914
1739209644.1432006;-45.120503652039325
1739209644.1432042;-45.120503652039325
1739209644.1432078;-33.981070128970906
1739209644.1432114;-35.57807855764607
1739209644.143215;-38.13080360867914
1739209644.1432185;-45.120503652039325
1739209644.1432223;-38.13080360867914
1739209644.143226;-38.13080360867914
1739209644.1432295;-38.13080360867914
1739209644.143233;-45.120503652039325
1739209644.1432366;-38.13080360867914
1739209644.1432402;-45.120503652039325
1739209644.1432438;-38.13080360867914
1739209644.1432474;-45.120503652039325
1739209644.143251;-45.120503652039325
1739209644.1432548;-38.13080360867914
1739209644.1432583;-45.120503652039325
1739209644.143262;-38.13080360867914
1739209644.1432655;-31.141103565318915
1739209644.143269;-35.57807855764607
1739209644.1432726;-45.120503652039325
1739209644.1432762;-35.57807855764607
1739209644.1432798;-38.13080360867914
1739209644.1432834;-35.57807855764607
1739209644.143287;-35.57807855764607
1739209644.1432908;-45.120503652039325
1739209644.1432943;-33.981070128970906
1739209644.143298;-38.13080360867914
1739209644.1433015;-45.120503652039325
1739209644.143305;-45.120503652039325
1739209644.1433086;-38.13080360867914
1739209644.1433122;-38.13080360867914
1739209644.1433158;-33.981070128970906
1739209644.1433194;-35.57807855764607
1739209644.1433232;-31.141103565318915
1739209644.1433268;-35.57807855764607
1739209644.1433303;-38.13080360867914
1739209644.143334;-45.120503652039325
1739209644.1433375;-38.13080360867914
1739209644.143341;-38.13080360867914
1739209644.1433446;-38.13080360867914
1739209644.1433482;-45.120503652039325
1739209644.1433518;-45.120503652039325
1739209644.1433554;-38.13080360867914
1739209644.1433592;-38.13080360867914
1739209644.1433628;-45.120503652039325
1739209644.1433663;-38.13080360867914
1739209644.14337;-38.13080360867914
1739209644.1433735;-38.13080360867914
1739209644.143377;-38.13080360867914
1739209644.1433806;-38.13080360867914
1739209644.1433842;-38.13080360867914
1739209644.1433878;-33.981070128970906
1739209644.1433916;-45.120503652039325
1739209644.1433952;-31.141103565318915
1739209644.1433988;-35.57807855764607
1739209644.1434023;-45.120503652039325
1739209644.143406;-45.120503652039325
1739209644.1434095;-31.141103565318915
1739209644.143413;-45.120503652039325
1739209644.1434166;-45.120503652039325
1739209644.1434202;-45.120503652039325
1739209644.143424;-38.13080360867914
1739209644.1434276;-45.120503652039325
1739209644.1434312;-45.120503652039325
1739209644.1434348;-45.120503652039325
1739209644.1434383;-45.120503652039325
1739209644.143442;-45.120503652039325
1739209644.1434455;-45.120503652039325
1739209644.143449;-45.120503652039325
1739209644.1434526;-45.120503652039325
1739209644.1434562;-45.120503652039325
1739209644.14346;-45.120503652039325
1739209644.1434636;-45.120503652039325
1739209644.1434672;-27.267205301931607
1739209644.1434708;-30.49652367304973
1739209644.1434743;-38.13080360867914
1739209644.143478;-45.120503652039325
1739209644.1434815;-38.13080360867914
1739209644.143485;-45.120503652039325
1739209644.1434886;-38.13080360867914
1739209644.1434925;-45.120503652039325
1739209644.143496;-35.57807855764607
1739209644.1434996;-38.13080360867914
1739209644.1435032;-38.13080360867914
1739209644.1435068;-45.120503652039325
