CAN Message; 0x1a7:000084a6b91b20c3
1739209872.2447612;-45.120503652039325
1739209872.2447696;-45.120503652039325
1739209872.2447777;-45.120503652039325
1739209872.244786;-38.13080360867914
1739209872.2447941;-38.13080360867914
1739209872.2448025;-45.120503652039325
1739209872.2448106;-45.120503652039325
1739209872.244819;-38.13080360867914
1739209872.244827;-38.13080360867914
1739209872.2448354;-38.13080360867914
1739209872.2448435;-35.57807855764607
1739209872.2448518;-38.13080360867914
1739209872.24486;-38.13080360867914
1739209872.2448683;-45.120503652039325
1739209872.2448764;-38.13080360867914
1739209872.2448847;-38.13080360867914
1739209872.2448928;-38.13080360867914
1739209872.2449012;-45.120503652039325
1739209872.2449093;-38.13080360867914
1739209872.2449176;-35.57807855764607
1739209872.2449257;-38.13080360867914
1739209872.244934;-45.120503652039325
1739209872.2449422;-38.13080360867914
1739209872.2449505;-35.57807855764607
1739209872.2449586;-38.13080360867914
1739209872.244967;-45.120503652039325
1739209872.244975;-45.120503652039325
1739209872.2449834;-33.981070128970906
1739209872.2449915;-38.13080360867914
1739209872.245;-35.57807855764607
1739209872.245008;-38.13080360867914
1739209872.2450163;-45.120503652039325
1739209872.2450244;-45.120503652039325
1739209872.2450328;-45.120503652039325
1739209872.245041;-45.120503652039325
1739209872.2450492;-45.120503652039325
1739209872.2450573;-45.120503652039325
1739209872.2450657;-30.49652367304973
1739209872.2450738;-38.13080360867914
1739209872.2450821;-45.120503652039325
1739209872.2450902;-45.120503652039325
1739209872.2450986;-45.120503652039325
1739209872.2451067;-38.13080360867914
1739209872.245115;-38.13080360867914
1739209872.2451231;-38.13080360867914
1739209872.2451315;-45.120503652039325
1739209872.2451396;-38.13080360867914
1739209872.245148;-32.816014438256545
1739209872.245156;-35.57807855764607
1739209872.2451644;-45.120503652039325
1739209872.2451725;-38.13080360867914
1739209872.2451808;-29.438486411369333
1739209872.245189;-32.816014438256545
1739209872.2451973;-45.120503652039325
1739209872.2452054;-45.120503652039325
1739209872.2452137;-45.120503652039325
1739209872.2452219;-38.13080360867914
1739209872.2452302;-38.13080360867914
1739209872.2452383;-38.13080360867914
1739209872.2452466;-38.13080360867914
1739209872.2452548;-45.120503652039325
1739209872.245263;-35.57807855764607
1739209872.2452712;-38.13080360867914
1739209872.2452796;-45.120503652039325
1739209872.2452877;-45.120503652039325
1739209872.245296;-45.120503652039325
1739209872.245304;-38.13080360867914
1739209872.2453125;-35.57807855764607
1739209872.2453206;-45.120503652039325
1739209872.245329;-45.120503652039325
1739209872.245337;-38.13080360867914
1739209872.2453454;-35.57807855764607
1739209872.2453535;-38.13080360867914
1739209872.2453618;-45.120503652039325
1739209872.24537;-45.120503652039325
1739209872.2453783;-30.49652367304973
1739209872.2453864;-31.141103565318915
1739209872.2453947;-45.120503652039325
1739209872.2454028;-45.120503652039325
1739209872.2454112;-38.13080360867914
1739209872.2454193;-38.13080360867914
1739209872.2454276;-45.120503652039325
1739209872.2454357;-38.13080360867914
1739209872.245444;-45.120503652039325
1739209872.2454522;-32.81601443825658
1739209872.2454605;-32.816014438256545
1739209872.2454686;-45.120503652039325
1739209872.245477;-45.120503652039325
1739209872.245485;-38.13080360867914
1739209872.2454934;-45.120503652039325
1739209872.2455015;-45.120503652039325
1739209872.2455099;-38.13080360867914
1739209872.245518;-31.141103565318915
1739209872.2455263;-45.120503652039325
1739209872.2455344;-45.120503652039325
1739209872.2455428;-38.13080360867914
1739209872.2455509;-38.13080360867914
1739209872.2455592;-38.13080360867914
1739209872.2455673;-38.13080360867914
1739209872.2455757;-45.120503652039325
1739209872.2455838;-38.13080360867914
1739209872.245592;-33.981070128970906
1739209872.2456002;-38.13080360867914
1739209872.2456086;-45.120503652039325
1739209872.2456167;-33.981070128970906
1739209872.245625;-38.13080360867914
1739209872.2456331;-45.120503652039325
1739209872.2456415;-45.120503652039325
1739209872.2456496;-45.120503652039325
1739209872.245658;-38.13080360867914
1739209872.245666;-38.13080360867914
1739209872.2456744;-38.13080360867914
1739209872.2456825;-45.120503652039325
1739209872.2456908;-45.120503652039325
1739209872.245699;-38.13080360867914
1739209872.2457073;-38.13080360867914
1739209872.2457154;-38.13080360867914
1739209872.2457237;-45.120503652039325
1739209872.2457318;-38.13080360867914
1739209872.2457402;-35.57807855764607
1739209872.2457483;-45.120503652039325
1739209872.2457566;-45.120503652039325
1739209872.2457647;-45.120503652039325
1739209872.245773;-35.57807855764607
1739209872.2457812;-35.57807855764607
1739209872.2457895;-38.13080360867914
1739209872.2457976;-45.120503652039325
1739209872.245806;-45.120503652039325
1739209872.245814;-35.57807855764607
1739209872.2458224;-35.57807855764607
1739209872.2458305;-45.120503652039325
1739209872.2561657;-38.13080360867914
1739209872.2561724;-38.13080360867914
1739209872.256179;-38.13080360867914
1739209872.2561858;-38.13080360867914
1739209872.2561924;-38.13080360867914
1739209872.2561991;-45.120503652039325
1739209872.2562058;-45.120503652039325
1739209872.2562125;-45.120503652039325
1739209872.2562191;-45.120503652039325
1739209872.2562258;-38.13080360867914
1739209872.2562325;-38.13080360867914
1739209872.2562392;-38.13080360867914
1739209872.2562459;-33.981070128970906
1739209872.2562525;-45.120503652039325
1739209872.2562592;-38.13080360867914
1739209872.2562659;-38.13080360867914
1739209872.2562726;-38.13080360867914
1739209872.2562792;-38.13080360867914
1739209872.256286;-38.13080360867914
1739209872.2562926;-45.120503652039325
1739209872.2562993;-38.13080360867914
1739209872.256306;-35.57807855764607
1739209872.2563126;-38.13080360867914
1739209872.2563193;-45.120503652039325
1739209872.256326;-45.120503652039325
1739209872.2563326;-32.816014438256545
1739209872.2563393;-38.13080360867914
1739209872.256346;-45.120503652039325
1739209872.2563527;-38.13080360867914
1739209872.2563593;-45.120503652039325
1739209872.256366;-45.120503652039325
1739209872.2563727;-38.13080360867914
1739209872.2563794;-38.13080360867914
1739209872.256386;-45.120503652039325
1739209872.2563927;-45.120503652039325
1739209872.2563994;-32.816014438256545
1739209872.256406;-45.120503652039325
1739209872.2564127;-38.13080360867914
1739209872.2564194;-32.816014438256545
1739209872.256426;-45.120503652039325
1739209872.2564328;-38.13080360867914
1739209872.2564394;-35.57807855764607
1739209872.2564461;-33.981070128970906
1739209872.2564528;-38.13080360867914
1739209872.2564595;-38.13080360867914
1739209872.2564662;-38.13080360867914
1739209872.2564728;-38.13080360867914
1739209872.2564795;-45.120503652039325
1739209872.2564862;-45.120503652039325
1739209872.2564929;-38.13080360867914
1739209872.2564995;-38.13080360867914
1739209872.2565062;-45.120503652039325
1739209872.2565129;-38.13080360867914
1739209872.2565196;-35.57807855764607
1739209872.2565262;-38.13080360867914
1739209872.256533;-45.120503652039325
1739209872.2565396;-45.120503652039325
1739209872.2565463;-45.120503652039325
1739209872.256553;-45.120503652039325
1739209872.2565596;-45.120503652039325
1739209872.2565663;-38.13080360867914
1739209872.2565727;-45.120503652039325
1739209872.2565794;-31.141103565318915
1739209872.256586;-38.13080360867914
1739209872.2565928;-45.120503652039325
1739209872.2565994;-45.120503652039325
1739209872.256606;-35.57807855764607
1739209872.2566128;-38.13080360867914
1739209872.2566195;-45.120503652039325
1739209872.2566261;-38.13080360867914
1739209872.2566328;-38.13080360867914
1739209872.2566395;-45.120503652039325
1739209872.2566462;-38.13080360867914
1739209872.2566528;-32.816014438256545
1739209872.2566595;-38.13080360867914
1739209872.2566662;-45.120503652039325
1739209872.2566729;-38.13080360867914
1739209872.2566795;-35.57807855764607
1739209872.2566862;-35.57807855764607
1739209872.256693;-45.120503652039325
1739209872.2566996;-35.57807855764607
1739209872.2567062;-38.13080360867914
1739209872.256713;-38.13080360867914
1739209872.2567196;-38.13080360867914
1739209872.2567263;-45.120503652039325
1739209872.256733;-45.120503652039325
1739209872.2567396;-38.13080360867914
1739209872.2567463;-38.13080360867914
1739209872.256753;-45.120503652039325
1739209872.2567596;-45.120503652039325
1739209872.2567663;-33.981070128970906
1739209872.256773;-45.120503652039325
1739209872.2567797;-45.120503652039325
1739209872.2567863;-38.13080360867914
1739209872.256793;-31.14110356531892
1739209872.2567997;-38.13080360867914
1739209872.2568064;-35.57807855764607
1739209872.256813;-45.120503652039325
1739209872.2568197;-45.120503652039325
1739209872.2568264;-33.981070128970906
1739209872.256833;-33.981070128970906
1739209872.2568398;-45.120503652039325
1739209872.2568464;-28.992665084841942
1739209872.256853;-31.141103565318915
1739209872.2568598;-45.120503652039325
1739209872.2568665;-45.120503652039325
1739209872.2568731;-38.13080360867914
1739209872.2568798;-45.120503652039325
1739209872.2568865;-45.120503652039325
1739209872.2568932;-35.57807855764607
1739209872.2568998;-38.13080360867914
1739209872.2569065;-45.120503652039325
1739209872.2569132;-45.120503652039325
1739209872.2569199;-45.120503652039325
1739209872.2569265;-35.57807855764607
1739209872.2569332;-38.13080360867914
1739209872.25694;-45.120503652039325
1739209872.2569466;-45.120503652039325
1739209872.2569532;-45.120503652039325
1739209872.25696;-38.13080360867914
1739209872.2569666;-35.57807855764607
1739209872.2569733;-32.816014438256545
1739209872.25698;-38.13080360867914
1739209872.2569866;-45.120503652039325
1739209872.2569933;-38.13080360867914
1739209872.257;-35.57807855764607
1739209872.2570066;-32.816014438256545
1739209872.2570133;-28.992665084841942
1739209872.25702;-45.120503652039325
1739209872.2570267;-45.120503652039325
1739209872.2570333;-38.13080360867914
1739209872.25704;-38.13080360867914
1739209872.2570467;-45.120503652039325
1739209872.2570534;-38.13080360867914
1739209872.25706;-38.13080360867914
1739209872.2570667;-45.120503652039325
1739209872.2570734;-38.13080360867914
1739209872.25708;-32.816014438256545
1739209872.2570868;-33.981070128970906
1739209872.2570934;-45.120503652039325
1739209872.2570999;-38.13080360867914
1739209872.2571065;-35.57807855764607
1739209872.2571132;-38.13080360867914
1739209872.25712;-45.120503652039325
1739209872.2571266;-38.13080360867914
1739209872.2571332;-45.120503652039325
1739209872.25714;-45.120503652039325
1739209872.2571466;-45.120503652039325
1739209872.2571533;-38.13080360867914
1739209872.25716;-45.120503652039325
1739209872.2571666;-38.13080360867914
1739209872.2571733;-33.981070128970906
1739209872.25718;-45.120503652039325
1739209872.2571867;-45.120503652039325
1739209872.2571933;-38.13080360867914
1739209872.2572;-33.981070128970906
1739209872.2572067;-45.120503652039325
1739209872.2572134;-45.120503652039325
1739209872.25722;-45.120503652039325
1739209872.2572267;-45.120503652039325
1739209872.2572334;-38.13080360867914
1739209872.25724;-35.57807855764607
1739209872.2572467;-45.120503652039325
1739209872.2572534;-45.120503652039325
1739209872.25726;-45.120503652039325
1739209872.2572668;-45.120503652039325
1739209872.2572734;-38.13080360867914
1739209872.25728;-38.13080360867914
1739209872.2572868;-38.13080360867914
1739209872.2572935;-45.120503652039325
1739209872.2573001;-45.120503652039325
1739209872.2573068;-45.120503652039325
1739209872.2573135;-45.120503652039325
1739209872.2573202;-32.816014438256545
1739209872.2573268;-38.13080360867914
1739209872.2573335;-45.120503652039325
1739209872.2573402;-38.13080360867914
1739209872.2573469;-45.120503652039325
1739209872.2573535;-45.120503652039325
1739209872.2573602;-38.13080360867914
1739209872.257367;-38.13080360867914
1739209872.2573736;-45.120503652039325
1739209872.2573802;-33.981070128970906
1739209872.257387;-33.981070128970906
1739209872.2573936;-45.120503652039325
1739209872.2574003;-45.120503652039325
1739209872.257407;-45.120503652039325
1739209872.2574136;-45.120503652039325
1739209872.2574203;-45.120503652039325
1739209872.257427;-38.13080360867914
1739209872.2574337;-38.13080360867914
1739209872.2574403;-45.120503652039325
1739209872.257447;-38.13080360867914
1739209872.2574537;-35.57807855764607
1739209872.2574604;-38.13080360867914
1739209872.257467;-35.57807855764607
1739209872.2574737;-38.13080360867914
1739209872.2574804;-38.13080360867914
1739209872.257487;-45.120503652039325
1739209872.2574937;-45.120503652039325
1739209872.2575004;-35.57807855764607
1739209872.257507;-45.120503652039325
1739209872.2575138;-38.13080360867914
1739209872.2575204;-45.120503652039325
1739209872.257527;-45.120503652039325
1739209872.2575338;-35.57807855764607
1739209872.2575405;-45.120503652039325
1739209872.2575471;-38.13080360867914
1739209872.2575538;-38.13080360867914
1739209872.2575605;-45.120503652039325
1739209872.2575672;-38.13080360867914
1739209872.2575738;-35.57807855764607
1739209872.2575805;-38.13080360867914
1739209872.2575872;-45.120503652039325
1739209872.2575939;-45.120503652039325
1739209872.2576005;-38.13080360867914
1739209872.2576072;-33.981070128970906
1739209872.257614;-35.57807855764607
1739209872.2576206;-38.13080360867914
1739209872.257627;-38.13080360867914
1739209872.2576337;-38.13080360867914
1739209872.2576404;-45.120503652039325
1739209872.257647;-33.981070128970906
1739209872.2576537;-45.120503652039325
1739209872.2576604;-38.13080360867914
1739209872.257667;-45.120503652039325
1739209872.2576737;-45.120503652039325
1739209872.2576804;-38.13080360867914
1739209872.257687;-38.13080360867914
1739209872.2576938;-45.120503652039325
1739209872.2577004;-45.120503652039325
1739209872.257707;-38.13080360867914
1739209872.2577138;-38.13080360867914
1739209872.2577205;-45.120503652039325
1739209872.2577271;-38.13080360867914
1739209872.2577338;-35.57807855764607
1739209872.2577405;-38.13080360867914
1739209872.2577472;-38.13080360867914
1739209872.2577538;-38.13080360867914
1739209872.2577605;-45.120503652039325
1739209872.2577672;-38.13080360867914
1739209872.2577739;-35.57807855764607
1739209872.2577806;-45.120503652039325
1739209872.2577872;-45.120503652039325
1739209872.257794;-45.120503652039325
1739209872.2578006;-45.120503652039325
1739209872.2578073;-38.13080360867914
1739209872.257814;-45.120503652039325
1739209872.2578206;-28.58837851428586
1739209872.2578273;-38.13080360867914
1739209872.257834;-45.120503652039325
1739209872.2578406;-35.57807855764607
1739209872.2578473;-38.13080360867914
1739209872.257854;-38.13080360867914
1739209872.2578607;-45.120503652039325
1739209872.2578673;-38.13080360867914
1739209872.257874;-28.58837851428586
1739209872.2578807;-38.13080360867914
1739209872.2578874;-38.13080360867914
1739209872.257894;-45.120503652039325
1739209872.2579007;-33.981070128970906
1739209872.2579074;-32.816014438256545
1739209872.257914;-35.57807855764607
1739209872.2579207;-38.13080360867914
1739209872.2579274;-33.981070128970906
1739209872.257934;-32.816014438256545
1739209872.2579408;-38.13080360867914
1739209872.2579474;-45.120503652039325
1739209872.2579541;-33.981070128970906
1739209872.2579608;-35.57807855764607
1739209872.2579675;-38.13080360867914
1739209872.2579741;-38.13080360867914
1739209872.2579808;-35.57807855764607
1739209872.2579875;-45.120503652039325
1739209872.2579942;-38.13080360867914
1739209872.2580009;-38.13080360867914
1739209872.2580075;-38.13080360867914
1739209872.2580142;-38.13080360867914
1739209872.2580209;-45.120503652039325
1739209872.2580276;-33.981070128970906
1739209872.2580342;-38.13080360867914
1739209872.258041;-38.13080360867914
1739209872.2580476;-38.13080360867914
1739209872.2580543;-45.120503652039325
1739209872.258061;-38.13080360867914
1739209872.2580676;-38.13080360867914
1739209872.2580743;-45.120503652039325
1739209872.258081;-45.120503652039325
1739209872.2580876;-28.992665084841942
1739209872.2580943;-33.981070128970906
1739209872.258101;-38.13080360867914
1739209872.2581077;-45.120503652039325
1739209872.2581143;-33.981070128970906
1739209872.258121;-38.13080360867914
1739209872.2581277;-45.120503652039325
1739209872.2581344;-45.120503652039325
1739209872.258141;-45.120503652039325
1739209872.2581477;-38.13080360867914
1739209872.2581542;-38.13080360867914
1739209872.2581608;-45.120503652039325
1739209872.2581675;-38.13080360867914
1739209872.2581742;-38.13080360867914
1739209872.2581809;-38.13080360867914
1739209872.2581875;-38.13080360867914
1739209872.2581942;-45.120503652039325
1739209872.258201;-45.120503652039325
1739209872.2582076;-38.13080360867914
1739209872.2582142;-38.13080360867914
1739209872.258221;-45.120503652039325
1739209872.2582276;-32.816014438256545
1739209872.2582343;-35.57807855764607
1739209872.258241;-45.120503652039325
1739209872.2582476;-33.981070128970906
1739209872.2582543;-33.981070128970906
1739209872.258261;-38.13080360867914
1739209872.2582676;-38.13080360867914
1739209872.2582743;-38.13080360867914
1739209872.258281;-45.120503652039325
1739209872.2582877;-45.120503652039325
1739209872.2582943;-45.120503652039325
1739209872.258301;-45.120503652039325
1739209872.2583077;-45.120503652039325
1739209872.2583144;-45.120503652039325
1739209872.258321;-45.120503652039325
1739209872.2583277;-45.120503652039325
1739209872.2583344;-45.120503652039325
1739209872.258341;-38.13080360867914
1739209872.2583477;-35.57807855764607
1739209872.2583544;-38.13080360867914
1739209872.258361;-31.141103565318893
1739209872.2583678;-38.13080360867914
1739209872.2583745;-45.120503652039325
1739209872.2583811;-45.120503652039325
1739209872.2583878;-38.13080360867914
1739209872.2583945;-38.13080360867914
1739209872.2584012;-45.120503652039325
1739209872.2584078;-35.57807855764607
1739209872.2584145;-45.120503652039325
1739209872.2584212;-45.120503652039325
1739209872.2584279;-45.120503652039325
1739209872.2584345;-38.13080360867914
1739209872.2584412;-38.13080360867914
1739209872.258448;-45.120503652039325
1739209872.2584546;-38.13080360867914
1739209872.2584612;-45.120503652039325
1739209872.258468;-35.57807855764607
1739209872.2584746;-35.57807855764607
1739209872.2584813;-45.120503652039325
1739209872.258488;-35.57807855764607
1739209872.2584946;-35.57807855764607
1739209872.2585013;-35.57807855764607
1739209872.258508;-45.120503652039325
1739209872.2585146;-45.120503652039325
1739209872.2585213;-45.120503652039325
1739209872.258528;-45.120503652039325
1739209872.2585347;-38.13080360867914
1739209872.2585413;-38.13080360867914
1739209872.258548;-45.120503652039325
1739209872.2585547;-33.981070128970906
1739209872.2585614;-45.120503652039325
1739209872.258568;-33.981070128970906
1739209872.2585747;-38.13080360867914
1739209872.2585814;-38.13080360867914
1739209872.258588;-35.57807855764607
1739209872.2585948;-45.120503652039325
1739209872.2586014;-35.57807855764607
1739209872.258608;-45.120503652039325
1739209872.2586148;-45.120503652039325
1739209872.2586215;-38.13080360867914
1739209872.2586281;-32.816014438256545
1739209872.2586348;-31.141103565318915
1739209872.2586415;-45.120503652039325
1739209872.2586482;-45.120503652039325
1739209872.2586548;-38.13080360867914
1739209872.2586615;-38.13080360867914
1739209872.2586682;-45.120503652039325
1739209872.2586746;-35.57807855764607
1739209872.2586813;-38.13080360867914
1739209872.258688;-45.120503652039325
1739209872.2586946;-45.120503652039325
1739209872.2587013;-45.120503652039325
1739209872.258708;-45.120503652039325
1739209872.2587147;-45.120503652039325
1739209872.2587214;-45.120503652039325
1739209872.258728;-38.13080360867914
1739209872.2587347;-32.816014438256545
1739209872.2587414;-45.120503652039325
1739209872.258748;-45.120503652039325
1739209872.2587547;-38.13080360867914
1739209872.2587614;-45.120503652039325
1739209872.258768;-45.120503652039325
1739209872.2587748;-45.120503652039325
1739209872.2587814;-45.120503652039325
1739209872.258788;-30.49652367304973
1739209872.2587948;-28.992665084841942
1739209872.2588015;-45.120503652039325
1739209872.2588081;-45.120503652039325
1739209872.2588148;-38.13080360867914
1739209872.2588215;-35.57807855764607
1739209872.2588282;-45.120503652039325
1739209872.2588348;-45.120503652039325
1739209872.2588415;-45.120503652039325
1739209872.2588482;-35.57807855764607
1739209872.2588549;-45.120503652039325
1739209872.2588615;-45.120503652039325
1739209872.2588682;-45.120503652039325
1739209872.258875;-45.120503652039325
1739209872.2588816;-38.13080360867914
1739209872.2588882;-45.120503652039325
1739209872.258895;-35.57807855764607
1739209872.2589016;-33.981070128970906
1739209872.2589083;-45.120503652039325
1739209872.258915;-45.120503652039325
1739209872.2589216;-38.13080360867914
1739209872.2589283;-38.13080360867914
1739209872.258935;-45.120503652039325
1739209872.2589417;-45.120503652039325
1739209872.2589483;-45.120503652039325
1739209872.258955;-45.120503652039325
1739209872.2589617;-45.120503652039325
1739209872.2589684;-45.120503652039325
1739209872.258975;-38.13080360867914
1739209872.2589817;-35.57807855764607
1739209872.2589884;-38.13080360867914
1739209872.258995;-33.981070128970906
1739209872.2590017;-45.120503652039325
1739209872.2590084;-45.120503652039325
1739209872.259015;-38.13080360867914
1739209872.2590218;-38.13080360867914
1739209872.2590284;-45.120503652039325
1739209872.259035;-45.120503652039325
1739209872.2590418;-45.120503652039325
1739209872.2590485;-38.13080360867914
1739209872.2590551;-35.57807855764607
1739209872.2590618;-35.57807855764607
1739209872.2590685;-38.13080360867914
1739209872.2590752;-45.120503652039325
1739209872.2590818;-38.13080360867914
1739209872.2590885;-35.57807855764607
1739209872.2590952;-45.120503652039325
1739209872.2591019;-38.13080360867914
1739209872.2591085;-35.57807855764607
1739209872.2591152;-45.120503652039325
1739209872.259122;-35.57807855764607
1739209872.2591286;-35.57807855764607
1739209872.2591352;-35.57807855764607
1739209872.259142;-38.13080360867914
1739209872.2591486;-35.57807855764607
1739209872.2591553;-45.120503652039325
1739209872.259162;-45.120503652039325
1739209872.2591686;-45.120503652039325
1739209872.2591753;-38.13080360867914
1739209872.259182;-38.13080360867914
1739209872.2591887;-45.120503652039325
1739209872.2591953;-38.13080360867914
1739209872.2592018;-45.120503652039325
1739209872.2592084;-38.13080360867914
1739209872.259215;-45.120503652039325
1739209872.2592218;-35.57807855764607
1739209872.2592285;-32.816014438256545
1739209872.2592351;-45.120503652039325
1739209872.2592418;-45.120503652039325
1739209872.2592485;-33.981070128970906
1739209872.2592552;-45.120503652039325
1739209872.2592618;-45.120503652039325
1739209872.2592685;-38.13080360867914
1739209872.2592752;-38.13080360867914
1739209872.2592819;-45.120503652039325
1739209872.2592885;-38.13080360867914
1739209872.2592952;-35.57807855764607
1739209872.259302;-38.13080360867914
1739209872.2593086;-45.120503652039325
1739209872.2593153;-33.981070128970906
1739209872.259322;-35.57807855764607
1739209872.2593286;-35.57807855764607
1739209872.2593353;-33.981070128970906
1739209872.259342;-45.120503652039325
1739209872.2593486;-45.120503652039325
1739209872.2593553;-38.13080360867914
1739209872.259362;-32.816014438256545
1739209872.2593687;-45.120503652039325
1739209872.2593753;-45.120503652039325
1739209872.259382;-45.120503652039325
1739209872.2593887;-38.13080360867914
1739209872.2593954;-38.13080360867914
1739209872.259402;-45.120503652039325
1739209872.2594087;-45.120503652039325
1739209872.2594154;-45.120503652039325
1739209872.259422;-38.13080360867914
1739209872.2594287;-45.120503652039325
1739209872.2594354;-45.120503652039325
1739209872.259442;-45.120503652039325
1739209872.2594488;-38.13080360867914
1739209872.2594554;-35.57807855764607
1739209872.259462;-35.57807855764607
1739209872.2594688;-38.13080360867914
1739209872.2594755;-38.13080360867914
1739209872.2594821;-35.57807855764607
1739209872.2594888;-38.13080360867914
1739209872.2594955;-35.57807855764607
1739209872.2595022;-45.120503652039325
1739209872.2595088;-45.120503652039325
1739209872.2595155;-45.120503652039325
1739209872.2595222;-38.13080360867914
1739209872.2595289;-38.13080360867914
1739209872.2595356;-45.120503652039325
1739209872.2595422;-45.120503652039325
1739209872.259549;-45.120503652039325
1739209872.2595556;-38.13080360867914
1739209872.2595623;-45.120503652039325
1739209872.259569;-38.13080360867914
1739209872.2595756;-45.120503652039325
1739209872.2595823;-45.120503652039325
1739209872.259589;-38.13080360867914
1739209872.2595956;-35.57807855764607
1739209872.2596023;-28.21854285175415
1739209872.259609;-45.120503652039325
1739209872.2596157;-38.13080360867914
1739209872.2596223;-33.981070128970906
1739209872.259629;-45.120503652039325
1739209872.2596357;-38.13080360867914
1739209872.2596424;-35.57807855764607
1739209872.259649;-38.13080360867914
1739209872.2596557;-32.81601443825658
1739209872.2596624;-45.120503652039325
1739209872.259669;-45.120503652039325
1739209872.2596757;-38.13080360867914
1739209872.2596824;-45.120503652039325
1739209872.259689;-45.120503652039325
1739209872.2596958;-45.120503652039325
1739209872.2597024;-45.120503652039325
1739209872.2597091;-29.438486411369333
1739209872.2597158;-38.13080360867914
1739209872.2597225;-45.120503652039325
1739209872.259729;-38.13080360867914
1739209872.2597356;-32.816014438256545
1739209872.2597423;-45.120503652039325
1739209872.259749;-38.13080360867914
1739209872.2597556;-45.120503652039325
1739209872.2597623;-45.120503652039325
1739209872.259769;-45.120503652039325
1739209872.2597756;-35.57807855764607
1739209872.2597823;-38.13080360867914
1739209872.259789;-45.120503652039325
1739209872.2597957;-38.13080360867914
1739209872.2598023;-35.57807855764607
1739209872.259809;-38.13080360867914
1739209872.2598157;-45.120503652039325
1739209872.2598224;-45.120503652039325
1739209872.259829;-45.120503652039325
1739209872.2598357;-38.13080360867914
1739209872.2598424;-45.120503652039325
1739209872.259849;-45.120503652039325
1739209872.2598557;-45.120503652039325
1739209872.2598624;-45.120503652039325
1739209872.259869;-28.58837851428586
1739209872.2598758;-32.816014438256545
1739209872.2598825;-38.13080360867914
1739209872.2598891;-45.120503652039325
1739209872.2598958;-35.57807855764607
1739209872.2599025;-38.13080360867914
1739209872.2599092;-45.120503652039325
1739209872.2599158;-35.57807855764607
1739209872.2599225;-33.981070128970956
1739209872.2599292;-38.13080360867914
1739209872.2599359;-35.57807855764607
1739209872.2599425;-45.120503652039325
1739209872.2599492;-45.120503652039325
1739209872.259956;-38.13080360867914
1739209872.2599626;-38.13080360867914
1739209872.2599692;-38.13080360867914
1739209872.259976;-45.120503652039325
1739209872.2599826;-38.13080360867914
1739209872.2599893;-35.57807855764607
1739209872.259996;-45.120503652039325
1739209872.2600026;-45.120503652039325
1739209872.2600093;-45.120503652039325
1739209872.260016;-45.120503652039325
1739209872.2600226;-45.120503652039325
1739209872.2600293;-33.981070128970906
1739209872.260036;-38.13080360867914
1739209872.2600427;-38.13080360867914
1739209872.2600493;-38.13080360867914
1739209872.260056;-35.57807855764607
1739209872.2600627;-35.57807855764607
1739209872.2600694;-45.120503652039325
1739209872.260076;-45.120503652039325
1739209872.2600827;-45.120503652039325
1739209872.2600894;-45.120503652039325
1739209872.260096;-45.120503652039325
1739209872.2601027;-45.120503652039325
1739209872.2601094;-38.13080360867914
1739209872.260116;-45.120503652039325
1739209872.2601228;-38.13080360867914
1739209872.2601295;-45.120503652039325
1739209872.2601361;-38.13080360867914
1739209872.2601428;-35.57807855764607
1739209872.2601495;-33.981070128970906
1739209872.2601562;-38.13080360867914
1739209872.2601628;-45.120503652039325
1739209872.2601695;-38.13080360867914
1739209872.2601762;-45.120503652039325
1739209872.2601829;-38.13080360867914
1739209872.2601895;-33.981070128970906
1739209872.2601962;-45.120503652039325
1739209872.260203;-33.981070128970906
1739209872.2602096;-38.13080360867914
1739209872.2602162;-45.120503652039325
1739209872.260223;-38.13080360867914
1739209872.2602296;-45.120503652039325
1739209872.2602363;-45.120503652039325
1739209872.260243;-38.13080360867914
1739209872.2602496;-33.981070128970906
1739209872.260256;-38.13080360867914
1739209872.2602627;-35.57807855764607
1739209872.2602694;-38.13080360867914
1739209872.260276;-35.57807855764607
1739209872.2602828;-38.13080360867914
1739209872.2602894;-45.120503652039325
1739209872.260296;-33.981070128970906
1739209872.2603028;-38.13080360867914
1739209872.2603095;-38.13080360867914
1739209872.2603161;-45.120503652039325
1739209872.2603228;-45.120503652039325
1739209872.2603295;-38.13080360867914
1739209872.2603362;-45.120503652039325
1739209872.2603428;-45.120503652039325
1739209872.2603495;-45.120503652039325
1739209872.2603562;-45.120503652039325
1739209872.2603629;-38.13080360867914
1739209872.2603695;-33.981070128970906
1739209872.2603762;-45.120503652039325
1739209872.260383;-38.13080360867914
1739209872.2603896;-38.13080360867914
1739209872.2603962;-45.120503652039325
1739209872.260403;-45.120503652039325
1739209872.2604096;-33.981070128970906
1739209872.2604163;-33.981070128970906
1739209872.260423;-45.120503652039325
1739209872.2604296;-45.120503652039325
1739209872.2458389;-45.120503652039325
1739209872.245847;-45.120503652039325
1739209872.2458553;-38.13080360867914
1739209872.2458634;-38.13080360867914
1739209872.2458718;-45.120503652039325
1739209872.24588;-45.120503652039325
1739209872.2458882;-45.120503652039325
1739209872.2458963;-45.120503652039325
1739209872.2459047;-38.13080360867914
1739209872.2459128;-28.58837851428586
1739209872.2459211;-33.981070128970906
1739209872.2459292;-45.120503652039325
1739209872.2459376;-33.981070128970906
1739209872.2459457;-32.816014438256545
1739209872.245954;-38.13080360867914
