CAN Message; 0x1d3:0000e6660639f91a
Timestamp;Amplitude
1739209630.2485385;-38.13080360867914
1739209630.2485464;-38.13080360867914
1739209630.2485542;-45.120503652039325
1739209630.248562;-38.13080360867914
1739209630.24857;-38.13080360867914
1739209630.2485778;-38.13080360867914
1739209630.2485857;-38.13080360867914
1739209630.2485936;-38.13080360867914
1739209630.2486014;-38.13080360867914
1739209630.2486093;-35.57807855764607
1739209630.2486172;-38.13080360867914
1739209630.248625;-45.120503652039325
1739209630.248633;-33.981070128970906
1739209630.2486408;-30.49652367304973
1739209630.2486486;-33.981070128970906
1739209630.2486565;-45.120503652039325
1739209630.2486644;-38.13080360867914
1739209630.2486722;-38.13080360867914
1739209630.24868;-38.13080360867914
1739209630.248688;-45.120503652039325
1739209630.2486959;-38.13080360867914
1739209630.2487037;-38.13080360867914
1739209630.2487116;-45.120503652039325
1739209630.2487195;-38.13080360867914
1739209630.2487273;-38.13080360867914
1739209630.2487352;-35.57807855764607
1739209630.248743;-35.57807855764607
1739209630.248751;-45.120503652039325
1739209630.2487588;-45.120503652039325
1739209630.2487667;-38.13080360867914
1739209630.2487745;-38.13080360867914
1739209630.2487824;-38.13080360867914
1739209630.2487903;-38.13080360867914
1739209630.2487981;-35.57807855764607
1739209630.248806;-32.816014438256545
1739209630.2488139;-45.120503652039325
1739209630.2488217;-38.13080360867914
1739209630.2488296;-33.981070128970906
1739209630.2488375;-38.13080360867914
1739209630.2488453;-45.120503652039325
1739209630.2488532;-38.13080360867914
1739209630.248861;-38.13080360867914
1739209630.248869;-45.120503652039325
1739209630.2488768;-35.57807855764607
1739209630.2488847;-38.13080360867914
1739209630.2488925;-38.13080360867914
1739209630.2489004;-38.13080360867914
1739209630.2489083;-45.120503652039325
1739209630.2489161;-45.120503652039325
1739209630.248924;-35.57807855764607
1739209630.248932;-32.816014438256545
1739209630.2489398;-45.120503652039325
1739209630.2489476;-45.120503652039325
1739209630.2489555;-31.141103565318915
1739209630.2489634;-45.120503652039325
1739209630.2489712;-45.120503652039325
1739209630.248979;-38.13080360867914
1739209630.248987;-38.13080360867914
1739209630.2489948;-45.120503652039325
1739209630.2490027;-45.120503652039325
1739209630.2490106;-45.120503652039325
1739209630.2490184;-45.120503652039325
1739209630.2490263;-38.13080360867914
1739209630.2490342;-38.13080360867914
1739209630.249042;-45.120503652039325
1739209630.24905;-35.57807855764607
1739209630.2490578;-35.57807855764607
1739209630.2490656;-45.120503652039325
1739209630.2490735;-38.13080360867914
1739209630.2490814;-30.49652367304973
1739209630.2490892;-38.13080360867914
1739209630.249097;-45.120503652039325
1739209630.249105;-38.13080360867914
1739209630.2491128;-38.13080360867914
1739209630.2491207;-45.120503652039325
1739209630.2491286;-45.120503652039325
1739209630.2491364;-38.13080360867914
1739209630.2491443;-38.13080360867914
1739209630.2491522;-33.981070128970906
1739209630.24916;-45.120503652039325
1739209630.249168;-45.120503652039325
1739209630.2491758;-35.57807855764607
1739209630.2491837;-38.13080360867914
1739209630.2491915;-45.120503652039325
1739209630.2491994;-38.13080360867914
1739209630.2492073;-35.57807855764607
1739209630.2492151;-27.267205301931607
1739209630.249223;-38.13080360867914
1739209630.2492309;-45.120503652039325
1739209630.2492387;-45.120503652039325
1739209630.2492466;-33.981070128970906
1739209630.2492545;-45.120503652039325
1739209630.2492623;-45.120503652039325
1739209630.2492702;-38.13080360867914
1739209630.249278;-45.120503652039325
1739209630.249286;-38.13080360867914
1739209630.2492938;-45.120503652039325
1739209630.2493017;-35.57807855764607
1739209630.2493095;-35.57807855764607
1739209630.2493174;-45.120503652039325
1739209630.2493253;-38.13080360867914
1739209630.2493331;-45.120503652039325
1739209630.249341;-31.141103565318915
1739209630.2493489;-45.120503652039325
1739209630.2493567;-38.13080360867914
1739209630.2493646;-45.120503652039325
1739209630.2493725;-38.13080360867914
1739209630.2493804;-38.13080360867914
1739209630.2493882;-45.120503652039325
1739209630.249396;-38.13080360867914
1739209630.249404;-38.13080360867914
1739209630.2494118;-45.120503652039325
1739209630.2494197;-38.13080360867914
1739209630.2494276;-45.120503652039325
1739209630.2494354;-45.120503652039325
1739209630.2494433;-45.120503652039325
1739209630.2494512;-38.13080360867914
1739209630.249459;-38.13080360867914
1739209630.249467;-35.57807855764607
1739209630.2494748;-45.120503652039325
1739209630.2494826;-38.13080360867914
1739209630.2494905;-35.57807855764607
1739209630.2494984;-33.981070128970906
1739209630.2495062;-45.120503652039325
1739209630.249514;-38.13080360867914
1739209630.249522;-38.13080360867914
1739209630.2495298;-33.981070128970906
1739209630.2495377;-45.120503652039325
1739209630.2495456;-45.120503652039325
1739209630.2495534;-45.120503652039325
1739209630.2495613;-45.120503652039325
1739209630.2495692;-45.120503652039325
1739209630.249577;-38.13080360867914
1739209630.249585;-38.13080360867914
1739209630.2495928;-32.816014438256545
1739209630.2496006;-38.13080360867914
1739209630.2496085;-45.120503652039325
1739209630.2496164;-45.120503652039325
1739209630.2496243;-38.13080360867914
1739209630.2496321;-45.120503652039325
1739209630.24964;-45.120503652039325
1739209630.2496479;-38.13080360867914
1739209630.2496557;-28.992665084841942
1739209630.2496636;-38.13080360867914
1739209630.2496715;-45.120503652039325
1739209630.2496793;-45.120503652039325
1739209630.2496872;-38.13080360867914
1739209630.249695;-38.13080360867914
1739209630.249703;-38.13080360867914
1739209630.2497108;-38.13080360867914
1739209630.2497187;-31.141103565318915
1739209630.2497265;-38.13080360867914
1739209630.2497344;-45.120503652039325
1739209630.2497423;-45.120503652039325
1739209630.2497501;-38.13080360867914
1739209630.249758;-45.120503652039325
1739209630.2497659;-45.120503652039325
1739209630.2497737;-38.13080360867914
1739209630.2497816;-38.13080360867914
1739209630.2497895;-45.120503652039325
1739209630.2497973;-38.13080360867914
1739209630.2498052;-45.120503652039325
1739209630.249813;-45.120503652039325
1739209630.249821;-45.120503652039325
1739209630.2498288;-38.13080360867914
1739209630.2498367;-45.120503652039325
1739209630.2498446;-45.120503652039325
1739209630.2498524;-33.981070128970906
1739209630.2498603;-32.816014438256545
1739209630.2498682;-45.120503652039325
1739209630.249876;-38.13080360867914
1739209630.249884;-38.13080360867914
1739209630.2498918;-45.120503652039325
1739209630.2498996;-45.120503652039325
1739209630.2499075;-31.141103565318915
1739209630.2499154;-28.992665084841942
1739209630.2499232;-45.120503652039325
1739209630.249931;-45.120503652039325
1739209630.249939;-45.120503652039325
1739209630.2499468;-45.120503652039325
1739209630.2499547;-38.13080360867914
1739209630.2499626;-45.120503652039325
1739209630.2499704;-45.120503652039325
1739209630.2499783;-35.57807855764607
1739209630.2499862;-38.13080360867914
1739209630.249994;-45.120503652039325
1739209630.250002;-38.13080360867914
1739209630.2500098;-32.816014438256545
1739209630.2500176;-33.981070128970906
1739209630.2500255;-38.13080360867914
1739209630.2500334;-33.981070128970906
1739209630.2500412;-33.981070128970906
1739209630.250049;-38.13080360867914
1739209630.250057;-38.13080360867914
1739209630.2500648;-33.981070128970906
1739209630.2500727;-38.13080360867914
1739209630.2500806;-45.120503652039325
1739209630.2500885;-33.981070128970906
1739209630.2500963;-45.120503652039325
1739209630.2501042;-45.120503652039325
1739209630.250112;-45.120503652039325
1739209630.25012;-45.120503652039325
1739209630.2501278;-45.120503652039325
1739209630.2501357;-35.57807855764607
1739209630.2501435;-38.13080360867914
1739209630.2501514;-38.13080360867914
1739209630.2501593;-38.13080360867914
1739209630.2501671;-35.57807855764607
1739209630.250175;-38.13080360867914
1739209630.2501829;-45.120503652039325
1739209630.2501907;-45.120503652039325
1739209630.2501986;-45.120503652039325
1739209630.2502065;-38.13080360867914
1739209630.2502143;-45.120503652039325
1739209630.2502222;-38.13080360867914
1739209630.25023;-33.981070128970906
1739209630.250238;-33.981070128970906
1739209630.2502458;-38.13080360867914
1739209630.2502537;-45.120503652039325
1739209630.2502615;-38.13080360867914
1739209630.2502694;-38.13080360867914
1739209630.2502773;-33.981070128970906
1739209630.2502851;-38.13080360867914
1739209630.250293;-38.13080360867914
1739209630.250301;-35.57807855764607
1739209630.2503088;-45.120503652039325
1739209630.2503166;-45.120503652039325
1739209630.2503245;-38.13080360867914
1739209630.2503324;-33.981070128970906
1739209630.2503402;-45.120503652039325
1739209630.250348;-35.57807855764607
1739209630.250356;-30.49652367304973
1739209630.2503638;-38.13080360867914
1739209630.2503717;-45.120503652039325
1739209630.2503796;-38.13080360867914
1739209630.2503874;-38.13080360867914
1739209630.2503953;-45.120503652039325
1739209630.2504032;-45.120503652039325
1739209630.250411;-45.120503652039325
1739209630.250419;-45.120503652039325
1739209630.2504268;-45.120503652039325
1739209630.2504346;-45.120503652039325
1739209630.2504425;-45.120503652039325
1739209630.2504504;-38.13080360867914
1739209630.2504582;-38.13080360867914
1739209630.250466;-45.120503652039325
1739209630.250474;-45.120503652039325
1739209630.2504818;-45.120503652039325
1739209630.2504897;-45.120503652039325
1739209630.2504976;-35.57807855764607
1739209630.2505054;-38.13080360867914
1739209630.2505133;-45.120503652039325
1739209630.2505212;-38.13080360867914
1739209630.250529;-38.13080360867914
1739209630.250537;-45.120503652039325
1739209630.2505448;-45.120503652039325
1739209630.2505527;-45.120503652039325
1739209630.2505605;-38.13080360867914
1739209630.2505684;-45.120503652039325
1739209630.2505763;-45.120503652039325
1739209630.2505841;-38.13080360867914
1739209630.250592;-35.57807855764607
1739209630.2505999;-38.13080360867914
1739209630.2506077;-45.120503652039325
1739209630.2506156;-35.57807855764607
1739209630.2506235;-45.120503652039325
1739209630.2506313;-38.13080360867914
1739209630.2506392;-45.120503652039325
1739209630.250647;-38.13080360867914
1739209630.250655;-38.13080360867914
1739209630.2506628;-45.120503652039325
1739209630.2506707;-45.120503652039325
1739209630.2506785;-45.120503652039325
1739209630.2506864;-45.120503652039325
1739209630.2506943;-38.13080360867914
1739209630.2507021;-45.120503652039325
1739209630.25071;-45.120503652039325
1739209630.2507179;-38.13080360867914
1739209630.2507257;-45.120503652039325
1739209630.2507336;-38.13080360867914
1739209630.2507415;-38.13080360867914
1739209630.2507493;-38.13080360867914
1739209630.2507572;-38.13080360867914
1739209630.250765;-38.13080360867914
1739209630.250773;-32.816014438256545
1739209630.2507808;-35.57807855764607
1739209630.2507887;-38.13080360867914
1739209630.2507966;-45.120503652039325
1739209630.2508044;-38.13080360867914
1739209630.2508123;-38.13080360867914
1739209630.2508202;-33.981070128970906
1739209630.250828;-45.120503652039325
1739209630.250836;-38.13080360867914
1739209630.2508438;-35.57807855764607
1739209630.2508516;-38.13080360867914
1739209630.2508595;-45.120503652039325
1739209630.2508674;-38.13080360867914
1739209630.2508752;-38.13080360867914
1739209630.250883;-45.120503652039325
1739209630.250891;-38.13080360867914
1739209630.2508988;-35.57807855764607
1739209630.2509067;-38.13080360867914
1739209630.2509146;-38.13080360867914
1739209630.2509224;-45.120503652039325
1739209630.2509303;-31.141103565318915
1739209630.2509382;-38.13080360867914
1739209630.250946;-38.13080360867914
1739209630.250954;-45.120503652039325
1739209630.2509618;-45.120503652039325
1739209630.2509696;-35.57807855764607
1739209630.2509775;-38.13080360867914
1739209630.2509854;-45.120503652039325
1739209630.2509933;-32.816014438256545
1739209630.2510011;-38.13080360867914
1739209630.251009;-38.13080360867914
1739209630.2510169;-45.120503652039325
1739209630.2510247;-45.120503652039325
1739209630.2510326;-38.13080360867914
1739209630.2510405;-38.13080360867914
1739209630.2510483;-38.13080360867914
1739209630.2510562;-31.141103565318915
1739209630.2510638;-45.120503652039325
1739209630.2510717;-45.120503652039325
1739209630.2510796;-38.13080360867914
1739209630.2510874;-38.13080360867914
1739209630.2510953;-45.120503652039325
1739209630.2511032;-45.120503652039325
1739209630.251111;-45.120503652039325
1739209630.251119;-29.438486411369347
1739209630.2511268;-38.13080360867914
1739209630.2511346;-45.120503652039325
1739209630.2511425;-38.13080360867914
1739209630.2511504;-45.120503652039325
1739209630.2511582;-45.120503652039325
1739209630.251166;-45.120503652039325
1739209630.251174;-45.120503652039325
1739209630.2511818;-38.13080360867914
1739209630.2511897;-45.120503652039325
1739209630.2511976;-38.13080360867914
1739209630.2512054;-45.120503652039325
1739209630.2512133;-45.120503652039325
1739209630.2512212;-45.120503652039325
1739209630.251229;-38.13080360867914
1739209630.251237;-38.13080360867914
1739209630.2512448;-45.120503652039325
1739209630.2512527;-45.120503652039325
1739209630.2512605;-38.13080360867914
1739209630.2512684;-38.13080360867914
1739209630.2512763;-45.120503652039325
1739209630.2512841;-38.13080360867914
1739209630.251292;-35.57807855764607
1739209630.2512999;-45.120503652039325
1739209630.2513077;-31.141103565318915
1739209630.2513156;-33.981070128970906
1739209630.2513235;-38.13080360867914
1739209630.2513313;-45.120503652039325
1739209630.2513392;-38.13080360867914
1739209630.251347;-35.57807855764607
1739209630.251355;-33.981070128970906
1739209630.2513628;-45.120503652039325
1739209630.2513707;-38.13080360867914
1739209630.2513785;-33.981070128970906
1739209630.2513864;-38.13080360867914
1739209630.2513943;-35.57807855764607
1739209630.2514021;-38.13080360867914
1739209630.25141;-45.120503652039325
1739209630.2514179;-38.13080360867914
1739209630.2514257;-38.13080360867914
1739209630.2514336;-33.981070128970906
1739209630.2514415;-28.992665084841942
1739209630.2514493;-45.120503652039325
1739209630.2514572;-45.120503652039325
1739209630.251465;-38.13080360867914
1739209630.251473;-38.13080360867914
1739209630.2514808;-38.13080360867914
1739209630.2514887;-45.120503652039325
1739209630.2514966;-45.120503652039325
1739209630.2515044;-35.57807855764607
1739209630.2515123;-35.57807855764607
1739209630.2515202;-45.120503652039325
1739209630.251528;-38.13080360867914
1739209630.251536;-38.13080360867914
1739209630.2515438;-38.13080360867914
1739209630.2515516;-38.13080360867914
1739209630.2515595;-33.981070128970906
1739209630.2515674;-31.141103565318915
1739209630.2515752;-38.13080360867914
1739209630.251583;-45.120503652039325
1739209630.251591;-45.120503652039325
1739209630.2515988;-45.120503652039325
1739209630.2516067;-38.13080360867914
