CAN Message; 0x150:0000f363f056c7d2
1739209652.6376863;-45.120503652039325
1739209652.637697;-30.49652367304976
1739209652.6377075;-35.57807855764607
1739209652.6377182;-33.981070128970906
1739209652.6377287;-45.120503652039325
1739209652.6377394;-45.120503652039325
1739209652.63775;-32.816014438256545
1739209652.6377606;-35.57807855764607
1739209652.6377711;-38.13080360867914
1739209652.6377819;-28.992665084841942
1739209652.6377923;-35.57807855764607
1739209652.637803;-38.13080360867914
1739209652.6378136;-45.120503652039325
1739209652.637824;-38.13080360867914
1739209652.6378348;-33.981070128970906
1739209652.6378453;-45.120503652039325
1739209652.637856;-45.120503652039325
1739209652.6378665;-31.14110356531892
1739209652.6378772;-38.13080360867914
1739209652.6378877;-38.13080360867914
1739209652.6378984;-45.120503652039325
1739209652.637909;-45.120503652039325
1739209652.6379197;-38.13080360867914
1739209652.6379302;-38.13080360867914
1739209652.637941;-45.120503652039325
1739209652.6379514;-33.981070128970906
1739209652.637962;-38.13080360867914
1739209652.6379726;-45.120503652039325
1739209652.6379833;-45.120503652039325
1739209652.6379938;-35.57807855764607
1739209652.6380045;-38.13080360867914
1739209652.638015;-38.13080360867914
1739209652.6380255;-38.13080360867914
1739209652.6380363;-33.981070128970906
1739209652.6380467;-38.13080360867914
1739209652.6380575;-45.120503652039325
1739209652.638068;-38.13080360867914
1739209652.6380787;-45.120503652039325
1739209652.6380892;-45.120503652039325
1739209652.6381;-45.120503652039325
1739209652.6381104;-38.13080360867914
1739209652.6381211;-31.141103565318915
1739209652.6381316;-38.13080360867914
1739209652.6381423;-38.13080360867914
1739209652.6381528;-35.57807855764607
1739209652.6381636;-33.981070128970906
1739209652.638174;-38.13080360867914
1739209652.6381848;-38.13080360867914
1739209652.6381953;-45.120503652039325
1739209652.638206;-38.13080360867914
1739209652.6382165;-38.13080360867914
1739209652.6382272;-45.120503652039325
1739209652.6382377;-38.13080360867914
1739209652.6382482;-38.13080360867914
1739209652.638259;-45.120503652039325
1739209652.6382694;-45.120503652039325
1739209652.6382802;-38.13080360867914
1739209652.6382906;-38.13080360867914
1739209652.6383014;-38.13080360867914
1739209652.6383119;-38.13080360867914
1739209652.6383226;-38.13080360867914
1739209652.638333;-38.13080360867914
1739209652.6383438;-45.120503652039325
1739209652.6383543;-45.120503652039325
1739209652.638365;-33.981070128970906
1739209652.6383755;-38.13080360867914
1739209652.6383862;-38.13080360867914
1739209652.6383967;-38.13080360867914
1739209652.6384075;-45.120503652039325
1739209652.638418;-38.13080360867914
1739209652.6384287;-35.57807855764607
1739209652.6384392;-38.13080360867914
1739209652.63845;-38.13080360867914
1739209652.6384604;-38.13080360867914
1739209652.638471;-38.13080360867914
1739209652.6384816;-38.13080360867914
1739209652.638492;-38.13080360867914
1739209652.6385028;-45.120503652039325
1739209652.6385133;-45.120503652039325
1739209652.638524;-45.120503652039325
1739209652.6385345;-45.120503652039325
1739209652.6385453;-45.120503652039325
1739209652.6385558;-38.13080360867914
1739209652.6385665;-38.13080360867914
1739209652.638577;-38.13080360867914
1739209652.6385877;-45.120503652039325
1739209652.6385982;-31.141103565318893
1739209652.638609;-33.981070128970906
1739209652.6386194;-45.120503652039325
1739209652.6386302;-38.13080360867914
1739209652.6386406;-38.13080360867914
1739209652.6386514;-45.120503652039325
1739209652.6386619;-45.120503652039325
1739209652.6386726;-45.120503652039325
1739209652.638683;-45.120503652039325
1739209652.6386936;-38.13080360867914
1739209652.6387043;-35.57807855764607
1739209652.6387148;-38.13080360867914
1739209652.6387255;-38.13080360867914
1739209652.638736;-45.120503652039325
1739209652.6387467;-38.13080360867914
1739209652.6387572;-38.13080360867914
1739209652.638768;-38.13080360867914
1739209652.6387784;-45.120503652039325
1739209652.6387892;-35.57807855764607
1739209652.6387997;-35.57807855764607
1739209652.6388104;-38.13080360867914
1739209652.638821;-45.120503652039325
1739209652.6388316;-38.13080360867914
1739209652.638842;-38.13080360867914
1739209652.6388528;-45.120503652039325
1739209652.6388633;-35.57807855764607
1739209652.638874;-35.57807855764607
1739209652.6388845;-38.13080360867914
1739209652.638895;-45.120503652039325
1739209652.6389058;-45.120503652039325
1739209652.6389163;-45.120503652039325
1739209652.638927;-33.981070128970906
1739209652.6389375;-38.13080360867914
1739209652.6389482;-45.120503652039325
1739209652.6389587;-45.120503652039325
1739209652.6389694;-45.120503652039325
1739209652.63898;-35.57807855764607
1739209652.6389906;-35.57807855764607
1739209652.6390011;-45.120503652039325
1739209652.6390119;-38.13080360867914
1739209652.6390224;-38.13080360867914
1739209652.639033;-35.57807855764607
1739209652.6390436;-38.13080360867914
1739209652.6390543;-38.13080360867914
1739209652.6390648;-45.120503652039325
1739209652.6390755;-45.120503652039325
1739209652.639086;-35.57807855764607
1739209652.6390967;-38.13080360867914
1739209652.6391072;-38.13080360867914
1739209652.6391177;-45.120503652039325
1739209652.6391284;-35.57807855764607
1739209652.639139;-38.13080360867914
1739209652.6391497;-33.981070128970906
1739209652.6391602;-35.57807855764607
1739209652.639171;-45.120503652039325
1739209652.6391814;-38.13080360867914
1739209652.639192;-38.13080360867914
1739209652.6392026;-38.13080360867914
1739209652.6392133;-38.13080360867914
1739209652.6392238;-38.13080360867914
1739209652.6392345;-45.120503652039325
1739209652.639245;-45.120503652039325
1739209652.6392558;-35.57807855764607
1739209652.6392663;-38.13080360867914
1739209652.639277;-45.120503652039325
1739209652.6392875;-45.120503652039325
1739209652.6392982;-38.13080360867914
1739209652.6393087;-45.120503652039325
1739209652.6393194;-45.120503652039325
1739209652.63933;-45.120503652039325
1739209652.6393404;-45.120503652039325
1739209652.6393511;-45.120503652039325
1739209652.6393616;-35.57807855764607
1739209652.6393723;-35.57807855764607
1739209652.6393828;-35.57807855764607
1739209652.6393936;-38.13080360867914
1739209652.639404;-38.13080360867914
1739209652.6394148;-32.816014438256545
1739209652.6394253;-35.57807855764607
1739209652.639436;-38.13080360867914
1739209652.6394465;-45.120503652039325
1739209652.6394572;-45.120503652039325
1739209652.6394677;-38.13080360867914
1739209652.6394784;-45.120503652039325
1739209652.639489;-45.120503652039325
1739209652.6394997;-38.13080360867914
1739209652.6395102;-38.13080360867914
1739209652.639521;-38.13080360867914
1739209652.6395314;-35.57807855764607
1739209652.639542;-33.981070128970906
1739209652.6395526;-45.120503652039325
1739209652.639563;-38.13080360867914
1739209652.6395738;-45.120503652039325
1739209652.6395843;-33.981070128970906
1739209652.639595;-45.120503652039325
1739209652.6396055;-45.120503652039325
1739209652.6396163;-38.13080360867914
1739209652.6396267;-45.120503652039325
1739209652.6396375;-45.120503652039325
1739209652.639648;-45.120503652039325
1739209652.6396587;-45.120503652039325
1739209652.6396692;-35.57807855764607
1739209652.63968;-45.120503652039325
1739209652.6396904;-45.120503652039325
1739209652.6397011;-32.816014438256545
1739209652.6397116;-35.57807855764607
1739209652.6397223;-45.120503652039325
1739209652.6397328;-45.120503652039325
1739209652.6397436;-38.13080360867914
1739209652.639754;-28.992665084841942
1739209652.6397645;-45.120503652039325
1739209652.6397753;-45.120503652039325
1739209652.6397858;-45.120503652039325
1739209652.6397965;-45.120503652039325
1739209652.639807;-38.13080360867914
1739209652.6398177;-45.120503652039325
1739209652.6398282;-45.120503652039325
1739209652.639839;-33.981070128970906
1739209652.6398494;-45.120503652039325
1739209652.6398602;-45.120503652039325
1739209652.6398706;-45.120503652039325
1739209652.6398814;-33.981070128970906
1739209652.6398919;-45.120503652039325
1739209652.6399026;-45.120503652039325
1739209652.639913;-35.57807855764607
1739209652.6399238;-27.267205301931607
1739209652.6399343;-38.13080360867914
1739209652.639945;-38.13080360867914
1739209652.6399555;-38.13080360867914
1739209652.6399662;-45.120503652039325
1739209652.6399767;-38.13080360867914
1739209652.6207829;-32.816014438256545
1739209652.6207836;-38.13080360867914
1739209652.6207845;-45.120503652039325
1739209652.6207855;-45.120503652039325
1739209652.6207864;-45.120503652039325
1739209652.6207874;-38.13080360867914
1739209652.6207883;-45.120503652039325
1739209652.6207893;-38.13080360867914
1739209652.62079;-38.13080360867914
1739209652.620791;-35.57807855764607
1739209652.620792;-35.57807855764607
1739209652.6207929;-45.120503652039325
1739209652.6207938;-38.13080360867914
1739209652.6207948;-35.57807855764607
1739209652.6207957;-33.981070128970906
1739209652.6207967;-38.13080360867914
1739209652.6207974;-38.13080360867914
1739209652.6207983;-45.120503652039325
1739209652.6207993;-45.120503652039325
1739209652.6208003;-45.120503652039325
1739209652.6208012;-45.120503652039325
1739209652.6208022;-38.13080360867914
1739209652.620803;-38.13080360867914
1739209652.6208038;-38.13080360867914
1739209652.6208048;-38.13080360867914
1739209652.6208057;-35.57807855764607
1739209652.6208067;-38.13080360867914
1739209652.6208076;-38.13080360867914
1739209652.6208086;-45.120503652039325
1739209652.6208096;-45.120503652039325
1739209652.6208103;-38.13080360867914
1739209652.6208112;-38.13080360867914
1739209652.6208122;-45.120503652039325
1739209652.6208131;-32.816014438256545
1739209652.620814;-45.120503652039325
1739209652.620815;-38.13080360867914
1739209652.620816;-33.981070128970906
1739209652.6208167;-38.13080360867914
1739209652.6208177;-38.13080360867914
1739209652.6208186;-38.13080360867914
1739209652.6208196;-38.13080360867914
1739209652.6208205;-38.13080360867914
1739209652.6208215;-38.13080360867914
1739209652.6208224;-38.13080360867914
1739209652.6208231;-38.13080360867914
1739209652.620824;-38.13080360867914
1739209652.620825;-45.120503652039325
1739209652.620826;-45.120503652039325
1739209652.620827;-45.120503652039325
1739209652.620828;-38.13080360867914
1739209652.6208289;-38.13080360867914
1739209652.6208296;-38.13080360867914
1739209652.6208305;-45.120503652039325
1739209652.6208315;-38.13080360867914
1739209652.6208324;-38.13080360867914
1739209652.6208334;-38.13080360867914
1739209652.6208344;-45.120503652039325
1739209652.6208353;-38.13080360867914
1739209652.6208363;-38.13080360867914
1739209652.620837;-38.13080360867914
1739209652.620838;-38.13080360867914
1739209652.6208389;-38.13080360867914
1739209652.6208398;-45.120503652039325
1739209652.6208408;-38.13080360867914
1739209652.6208417;-35.57807855764607
1739209652.6208427;-45.120503652039325
1739209652.6208434;-38.13080360867914
1739209652.6208444;-32.816014438256545
1739209652.6208453;-38.13080360867914
1739209652.6208463;-45.120503652039325
1739209652.6208472;-38.13080360867914
1739209652.6208482;-38.13080360867914
1739209652.6208491;-38.13080360867914
1739209652.6208498;-38.13080360867914
1739209652.6208508;-38.13080360867914
1739209652.6208518;-33.981070128970906
1739209652.6208527;-38.13080360867914
1739209652.6208537;-45.120503652039325
1739209652.6208546;-38.13080360867914
1739209652.6208556;-35.57807855764607
1739209652.6208563;-38.13080360867914
1739209652.6208572;-45.120503652039325
1739209652.6208582;-38.13080360867914
1739209652.6208591;-38.13080360867914
1739209652.62086;-35.57807855764607
1739209652.620861;-45.120503652039325
1739209652.620862;-38.13080360867914
1739209652.6208627;-38.13080360867914
1739209652.6208637;-38.13080360867914
1739209652.6208646;-45.120503652039325
1739209652.6208656;-33.981070128970906
1739209652.6208665;-31.141103565318915
1739209652.6208675;-38.13080360867914
1739209652.6208684;-45.120503652039325
1739209652.6208692;-45.120503652039325
1739209652.62087;-33.981070128970906
1739209652.620871;-45.120503652039325
1739209652.620872;-35.57807855764607
1739209652.620873;-38.13080360867914
1739209652.620874;-33.981070128970956
1739209652.620875;-45.120503652039325
1739209652.6208756;-45.120503652039325
1739209652.6208766;-45.120503652039325
1739209652.6208775;-35.57807855764607
1739209652.6208785;-35.57807855764607
1739209652.6208794;-38.13080360867914
1739209652.6208804;-30.49652367304973
1739209652.6208813;-25.826314394896357
1739209652.6208823;-45.120503652039325
1739209652.620883;-38.13080360867914
1739209652.620884;-38.13080360867914
1739209652.620885;-38.13080360867914
1739209652.6208858;-45.120503652039325
1739209652.6208868;-45.120503652039325
1739209652.6208878;-45.120503652039325
1739209652.6208887;-33.981070128970956
1739209652.6208894;-45.120503652039325
1739209652.6208904;-38.13080360867914
1739209652.6208913;-38.13080360867914
1739209652.6208923;-45.120503652039325
1739209652.6208932;-38.13080360867914
1739209652.6208942;-38.13080360867914
1739209652.6208951;-35.57807855764607
1739209652.6208959;-32.816014438256545
1739209652.6208968;-38.13080360867914
1739209652.6208978;-38.13080360867914
1739209652.6208987;-38.13080360867914
1739209652.6208997;-45.120503652039325
1739209652.6209006;-45.120503652039325
1739209652.6209016;-45.120503652039325
1739209652.6209023;-38.13080360867914
1739209652.6209033;-45.120503652039325
1739209652.6209042;-45.120503652039325
1739209652.6209052;-38.13080360867914
1739209652.620906;-45.120503652039325
1739209652.620907;-45.120503652039325
1739209652.620908;-38.13080360867914
1739209652.6209087;-45.120503652039325
1739209652.6209097;-38.13080360867914
1739209652.6209106;-32.816014438256545
1739209652.6209116;-38.13080360867914
1739209652.6209126;-45.120503652039325
1739209652.6209135;-38.13080360867914
1739209652.6209145;-38.13080360867914
1739209652.6209152;-45.120503652039325
1739209652.6209161;-45.120503652039325
1739209652.620917;-45.120503652039325
1739209652.620918;-31.141103565318893
1739209652.620919;-32.816014438256545
1739209652.62092;-45.120503652039325
1739209652.620921;-45.120503652039325
1739209652.6209219;-38.13080360867914
1739209652.6209226;-45.120503652039325
1739209652.6209235;-45.120503652039325
1739209652.6209245;-38.13080360867914
1739209652.6209254;-38.13080360867914
1739209652.6209264;-45.120503652039325
1739209652.6209273;-38.13080360867914
1739209652.6209283;-45.120503652039325
1739209652.620929;-45.120503652039325
1739209652.62093;-38.13080360867914
1739209652.620931;-38.13080360867914
1739209652.6209319;-45.120503652039325
1739209652.6209328;-26.991370085610736
1739209652.6209338;-29.438486411369333
1739209652.6209347;-45.120503652039325
1739209652.6209354;-45.120503652039325
1739209652.6209364;-35.57807855764607
1739209652.6209373;-38.13080360867914
1739209652.6209383;-45.120503652039325
1739209652.6249244;-35.57807855764607
1739209652.6249285;-45.120503652039325
1739209652.6249328;-38.13080360867914
1739209652.6249368;-35.57807855764607
1739209652.6249409;-33.981070128970906
1739209652.624945;-35.57807855764607
1739209652.624949;-38.13080360867914
1739209652.6249533;-35.57807855764607
1739209652.6249573;-33.981070128970906
1739209652.6249614;-38.13080360867914
1739209652.6249654;-33.981070128970906
1739209652.6249695;-38.13080360867914
1739209652.6249738;-31.141103565318915
1739209652.6249778;-28.992665084841942
1739209652.6249819;-45.120503652039325
1739209652.624986;-38.13080360867914
1739209652.62499;-38.13080360867914
1739209652.6249943;-45.120503652039325
1739209652.6249983;-38.13080360867914
1739209652.6250024;-45.120503652039325
1739209652.6250064;-38.13080360867914
1739209652.6250105;-35.57807855764607
1739209652.6250145;-38.13080360867914
1739209652.6250188;-35.57807855764607
1739209652.625023;-33.981070128970906
1739209652.625027;-45.120503652039325
1739209652.625031;-38.13080360867914
1739209652.625035;-38.13080360867914
1739209652.6250393;-38.13080360867914
1739209652.6250434;-38.13080360867914
1739209652.6250474;-45.120503652039325
1739209652.6250515;-45.120503652039325
1739209652.6250556;-45.120503652039325
1739209652.6250598;-38.13080360867914
1739209652.625064;-38.13080360867914
1739209652.625068;-45.120503652039325
1739209652.625072;-38.13080360867914
1739209652.625076;-38.13080360867914
1739209652.6250803;-45.120503652039325
1739209652.6250844;-35.57807855764607
1739209652.6250885;-38.13080360867914
1739209652.6250925;-38.13080360867914
1739209652.6250966;-45.120503652039325
1739209652.6251009;-33.981070128970906
1739209652.625105;-45.120503652039325
1739209652.625109;-45.120503652039325
1739209652.625113;-45.120503652039325
1739209652.625117;-38.13080360867914
1739209652.6251214;-38.13080360867914
1739209652.6251254;-38.13080360867914
1739209652.6251295;-32.816014438256545
1739209652.6251335;-38.13080360867914
1739209652.6251376;-38.13080360867914
1739209652.6251419;-38.13080360867914
1739209652.625146;-38.13080360867914
1739209652.62515;-35.57807855764607
1739209652.625154;-33.981070128970906
1739209652.625158;-45.120503652039325
1739209652.6251624;-45.120503652039325
1739209652.6251664;-32.816014438256545
1739209652.6251705;-33.981070128970906
1739209652.6251745;-45.120503652039325
1739209652.6251786;-38.13080360867914
1739209652.6251826;-38.13080360867914
1739209652.625187;-45.120503652039325
1739209652.625191;-38.13080360867914
1739209652.625195;-35.57807855764607
1739209652.625199;-38.13080360867914
1739209652.6252031;-33.981070128970906
1739209652.6252074;-45.120503652039325
1739209652.6252115;-45.120503652039325
1739209652.6252155;-35.57807855764607
1739209652.6252196;-45.120503652039325
1739209652.6252236;-45.120503652039325
1739209652.625228;-38.13080360867914
1739209652.625232;-31.141103565318915
1739209652.625236;-45.120503652039325
1739209652.62524;-45.120503652039325
1739209652.6252441;-38.13080360867914
1739209652.6252484;-38.13080360867914
1739209652.6252525;-38.13080360867914
1739209652.6252565;-38.13080360867914
1739209652.6252606;-38.13080360867914
1739209652.6252646;-38.13080360867914
1739209652.625269;-35.57807855764607
1739209652.625273;-38.13080360867914
1739209652.625277;-45.120503652039325
1739209652.625281;-45.120503652039325
1739209652.6252851;-45.120503652039325
1739209652.6252894;-45.120503652039325
1739209652.6252935;-45.120503652039325
1739209652.6252975;-38.13080360867914
1739209652.6253016;-35.57807855764607
1739209652.6253057;-45.120503652039325
1739209652.62531;-45.120503652039325
1739209652.625314;-45.120503652039325
1739209652.625318;-38.13080360867914
1739209652.625322;-38.13080360867914
1739209652.6253262;-38.13080360867914
1739209652.6253304;-38.13080360867914
1739209652.6253345;-45.120503652039325
1739209652.6253386;-45.120503652039325
1739209652.6253426;-45.120503652039325
1739209652.6253467;-38.13080360867914
1739209652.625351;-35.57807855764607
1739209652.625355;-45.120503652039325
1739209652.625359;-38.13080360867914
1739209652.625363;-38.13080360867914
1739209652.6253672;-45.120503652039325
1739209652.6253712;-38.13080360867914
1739209652.6253755;-38.13080360867914
1739209652.6253796;-38.13080360867914
1739209652.6253836;-45.120503652039325
1739209652.6253877;-35.57807855764607
1739209652.6253917;-38.13080360867914
1739209652.625396;-38.13080360867914
1739209652.6254;-38.13080360867914
1739209652.6254041;-45.120503652039325
1739209652.6254082;-33.981070128970906
1739209652.6254122;-35.57807855764607
1739209652.6254165;-32.816014438256545
1739209652.6254206;-45.120503652039325
1739209652.6254246;-45.120503652039325
1739209652.6254287;-38.13080360867914
1739209652.6254327;-45.120503652039325
1739209652.625437;-45.120503652039325
1739209652.625441;-38.13080360867914
1739209652.6254451;-45.120503652039325
1739209652.6254492;-45.120503652039325
1739209652.6254532;-38.13080360867914
1739209652.6254575;-33.981070128970906
1739209652.6254616;-45.120503652039325
1739209652.6254656;-38.13080360867914
1739209652.6254697;-45.120503652039325
1739209652.6254737;-33.981070128970906
1739209652.625478;-45.120503652039325
1739209652.625482;-45.120503652039325
1739209652.6254861;-45.120503652039325
1739209652.6254902;-45.120503652039325
1739209652.6254942;-35.57807855764607
1739209652.6254985;-35.57807855764607
1739209652.6255026;-45.120503652039325
1739209652.6255066;-38.13080360867914
1739209652.6255107;-35.57807855764607
1739209652.6255147;-38.13080360867914
1739209652.625519;-45.120503652039325
1739209652.625523;-45.120503652039325
1739209652.6255271;-45.120503652039325
1739209652.6255312;-45.120503652039325
1739209652.6255352;-45.120503652039325
1739209652.6255393;-38.13080360867914
1739209652.6255436;-38.13080360867914
1739209652.6255476;-45.120503652039325
1739209652.6255517;-35.57807855764607
1739209652.6255558;-38.13080360867914
1739209652.6255598;-45.120503652039325
1739209652.625564;-33.981070128970906
1739209652.6255682;-45.120503652039325
1739209652.6255722;-28.58837851428586
1739209652.6255763;-38.13080360867914
1739209652.6255803;-45.120503652039325
1739209652.6255846;-38.13080360867914
1739209652.6255887;-38.13080360867914
1739209652.6255927;-38.13080360867914
1739209652.6255968;-35.57807855764607
1739209652.6256008;-38.13080360867914
1739209652.625605;-33.981070128970906
1739209652.6256092;-38.13080360867914
1739209652.6256132;-45.120503652039325
1739209652.6256173;-45.120503652039325
1739209652.6256213;-38.13080360867914
1739209652.6256256;-45.120503652039325
1739209652.6256297;-33.981070128970906
1739209652.6256337;-33.981070128970906
1739209652.6256378;-33.981070128970906
1739209652.6256418;-38.13080360867914
1739209652.625646;-38.13080360867914
1739209652.6256502;-38.13080360867914
1739209652.6256542;-38.13080360867914
1739209652.6256583;-38.13080360867914
1739209652.6256623;-38.13080360867914
1739209652.6256666;-45.120503652039325
1739209652.6256707;-38.13080360867914
1739209652.6256747;-38.13080360867914
1739209652.6256788;-45.120503652039325
1739209652.6256828;-38.13080360867914
1739209652.6256871;-38.13080360867914
1739209652.6256912;-45.120503652039325
1739209652.6256952;-45.120503652039325
1739209652.6256993;-38.13080360867914
1739209652.6257033;-45.120503652039325
1739209652.6257076;-45.120503652039325
1739209652.6257117;-45.120503652039325
1739209652.6257157;-38.13080360867914
1739209652.6257198;-33.981070128970906
1739209652.6257238;-38.13080360867914
1739209652.625728;-38.13080360867914
1739209652.6257322;-35.57807855764607
1739209652.6257362;-38.13080360867914
1739209652.6257403;-45.120503652039325
1739209652.6257443;-38.13080360867914
1739209652.6257484;-38.13080360867914
1739209652.6257527;-45.120503652039325
1739209652.6257567;-45.120503652039325
1739209652.6257608;-38.13080360867914
1739209652.6257648;-35.57807855764607
1739209652.625769;-35.57807855764607
1739209652.6257732;-45.120503652039325
1739209652.6257772;-45.120503652039325
1739209652.6257813;-45.120503652039325
1739209652.6257854;-33.981070128970906
1739209652.6257894;-38.13080360867914
1739209652.6257937;-45.120503652039325
1739209652.6257977;-38.13080360867914
1739209652.6258018;-38.13080360867914
1739209652.6258059;-38.13080360867914
1739209652.62581;-45.120503652039325
1739209652.6258142;-45.120503652039325
1739209652.6258183;-38.13080360867914
1739209652.6258223;-38.13080360867914
1739209652.6258264;-45.120503652039325
1739209652.6258304;-45.120503652039325
1739209652.6258347;-45.120503652039325
1739209652.6258388;-45.120503652039325
1739209652.6258428;-45.120503652039325
1739209652.6258469;-38.13080360867914
1739209652.625851;-45.120503652039325
1739209652.6258552;-38.13080360867914
1739209652.6258593;-45.120503652039325
1739209652.6258633;-45.120503652039325
1739209652.6258674;-38.13080360867914
1739209652.6258714;-35.57807855764607
1739209652.6258757;-33.981070128970906
1739209652.6258798;-45.120503652039325
1739209652.6258838;-38.13080360867914
1739209652.6258879;-35.57807855764607
1739209652.625892;-38.13080360867914
1739209652.625896;-45.120503652039325
1739209652.6259003;-38.13080360867914
1739209652.6259043;-38.13080360867914
1739209652.6259084;-38.13080360867914
1739209652.6259124;-38.13080360867914
1739209652.6259165;-45.120503652039325
1739209652.6259208;-45.120503652039325
1739209652.6259248;-45.120503652039325
1739209652.6259289;-45.120503652039325
1739209652.625933;-38.13080360867914
1739209652.625937;-45.120503652039325
1739209652.6259413;-45.120503652039325
1739209652.6259453;-33.981070128970906
1739209652.6259494;-45.120503652039325
1739209652.6259534;-45.120503652039325
1739209652.6259575;-45.120503652039325
1739209652.6259618;-33.981070128970906
1739209652.6259658;-38.13080360867914
1739209652.62597;-35.57807855764607
1739209652.625974;-38.13080360867914
1739209652.625978;-35.57807855764607
1739209652.6259823;-38.13080360867914
1739209652.6259863;-35.57807855764607
1739209652.6259904;-38.13080360867914
1739209652.6259944;-38.13080360867914
1739209652.6259985;-30.49652367304973
1739209652.6260028;-33.981070128970956
1739209652.6260068;-45.120503652039325
1739209652.626011;-32.816014438256545
1739209652.626015;-38.13080360867914
1739209652.626019;-45.120503652039325
1739209652.6260233;-45.120503652039325
1739209652.6260273;-35.57807855764607
1739209652.6260314;-33.981070128970906
1739209652.6260355;-31.141103565318893
1739209652.6260395;-35.57807855764607
1739209652.6260438;-38.13080360867914
1739209652.6260478;-38.13080360867914
1739209652.626052;-38.13080360867914
1739209652.626056;-38.13080360867914
1739209652.62606;-45.120503652039325
1739209652.626064;-35.57807855764607
1739209652.6260684;-38.13080360867914
1739209652.6260724;-45.120503652039325
1739209652.6260765;-32.816014438256545
1739209652.6260805;-31.141103565318915
1739209652.6260846;-45.120503652039325
1739209652.6260889;-45.120503652039325
1739209652.626093;-35.57807855764607
1739209652.626097;-33.981070128970906
1739209652.626101;-30.49652367304973
1739209652.626105;-31.141103565318893
1739209652.6261094;-38.13080360867914
1739209652.6261134;-38.13080360867914
1739209652.6261175;-38.13080360867914
1739209652.6261215;-45.120503652039325
1739209652.6261256;-45.120503652039325
1739209652.6261299;-35.57807855764607
1739209652.626134;-45.120503652039325
1739209652.626138;-38.13080360867914
1739209652.626142;-35.57807855764607
1739209652.626146;-45.120503652039325
1739209652.6261504;-45.120503652039325
1739209652.6261544;-45.120503652039325
1739209652.6261585;-35.57807855764607
1739209652.6261625;-38.13080360867914
1739209652.6261666;-33.981070128970906
1739209652.6261709;-30.49652367304973
1739209652.626175;-35.57807855764607
1739209652.626179;-38.13080360867914
1739209652.626183;-38.13080360867914
1739209652.626187;-33.981070128970906
1739209652.6261914;-38.13080360867914
1739209652.6261954;-32.816014438256545
1739209652.6261995;-45.120503652039325
1739209652.6262035;-38.13080360867914
1739209652.6262076;-32.816014438256545
1739209652.626212;-38.13080360867914
1739209652.626216;-45.120503652039325
1739209652.62622;-38.13080360867914
1739209652.626224;-38.13080360867914
1739209652.626228;-38.13080360867914
1739209652.6262321;-38.13080360867914
1739209652.6262364;-30.49652367304973
1739209652.6262405;-38.13080360867914
1739209652.6262445;-45.120503652039325
1739209652.6262486;-38.13080360867914
1739209652.6262527;-38.13080360867914
1739209652.626257;-38.13080360867914
1739209652.626261;-35.57807855764607
1739209652.626265;-45.120503652039325
1739209652.626269;-35.57807855764607
1739209652.6262732;-38.13080360867914
1739209652.6262774;-45.120503652039325
1739209652.6262815;-45.120503652039325
1739209652.6262856;-45.120503652039325
1739209652.6262896;-38.13080360867914
1739209652.6262937;-38.13080360867914
1739209652.626298;-38.13080360867914
1739209652.626302;-35.57807855764607
1739209652.626306;-35.57807855764607
1739209652.62631;-38.13080360867914
1739209652.6263142;-45.120503652039325
1739209652.6263185;-38.13080360867914
1739209652.6263225;-38.13080360867914
1739209652.6263266;-38.13080360867914
1739209652.6263306;-45.120503652039325
1739209652.6263347;-45.120503652039325
1739209652.626339;-38.13080360867914
1739209652.626343;-45.120503652039325
1739209652.626347;-45.120503652039325
1739209652.626351;-38.13080360867914
1739209652.6263552;-38.13080360867914
1739209652.6263595;-45.120503652039325
1739209652.6263635;-45.120503652039325
1739209652.6263676;-38.13080360867914
1739209652.6263716;-38.13080360867914
1739209652.6263757;-38.13080360867914
1739209652.62638;-45.120503652039325
1739209652.626384;-45.120503652039325
1739209652.626388;-45.120503652039325
1739209652.6263921;-38.13080360867914
1739209652.6263962;-45.120503652039325
1739209652.6264005;-33.981070128970906
1739209652.6264045;-35.57807855764607
1739209652.6264086;-38.13080360867914
1739209652.6264126;-45.120503652039325
1739209652.6264167;-45.120503652039325
1739209652.6264207;-45.120503652039325
1739209652.626425;-45.120503652039325
1739209652.626429;-38.13080360867914
1739209652.6264331;-38.13080360867914
1739209652.6264372;-45.120503652039325
1739209652.6264412;-45.120503652039325
1739209652.6264455;-35.57807855764607
1739209652.6264496;-38.13080360867914
1739209652.6264536;-45.120503652039325
1739209652.6264577;-45.120503652039325
1739209652.6264617;-38.13080360867914
1739209652.626466;-33.981070128970906
1739209652.62647;-38.13080360867914
1739209652.6264741;-38.13080360867914
1739209652.6264782;-38.13080360867914
1739209652.6264822;-35.57807855764607
1739209652.6264865;-33.981070128970906
1739209652.6264906;-45.120503652039325
1739209652.6264946;-45.120503652039325
1739209652.6264987;-38.13080360867914
1739209652.6265028;-45.120503652039325
1739209652.626507;-45.120503652039325
1739209652.626511;-38.13080360867914
1739209652.6265152;-45.120503652039325
1739209652.6265192;-38.13080360867914
1739209652.6265233;-38.13080360867914
1739209652.6265275;-45.120503652039325
1739209652.6265316;-38.13080360867914
1739209652.6265357;-45.120503652039325
1739209652.6265397;-38.13080360867914
1739209652.6265438;-45.120503652039325
1739209652.626548;-45.120503652039325
1739209652.626552;-38.13080360867914
1739209652.6265562;-38.13080360867914
1739209652.6265602;-45.120503652039325
