CAN Message; 0x39:06b87e2b494d96df
1739209791.7698586;-45.120503652039325
1739209791.7698627;-33.981070128970906
1739209791.7698665;-38.13080360867914
1739209791.7698705;-38.13080360867914
1739209791.7698746;-45.120503652039325
1739209791.7698786;-38.13080360867914
1739209791.7698824;-38.13080360867914
1739209791.7698865;-45.120503652039325
1739209791.7698905;-32.816014438256545
1739209791.7698944;-35.57807855764607
1739209791.7698984;-45.120503652039325
1739209791.7699025;-45.120503652039325
1739209791.7699065;-33.981070128970906
1739209791.7699103;-38.13080360867914
1739209791.7699144;-45.120503652039325
1739209791.7699184;-45.120503652039325
1739209791.7699223;-45.120503652039325
1739209791.7699263;-45.120503652039325
1739209791.7699304;-45.120503652039325
1739209791.7699344;-31.141103565318915
1739209791.7699382;-38.13080360867914
1739209791.7699423;-45.120503652039325
1739209791.7699463;-45.120503652039325
1739209791.7699502;-38.13080360867914
1739209791.7699542;-30.49652367304973
1739209791.7699583;-38.13080360867914
1739209791.7699623;-45.120503652039325
1739209791.7699661;-33.981070128970906
1739209791.7699702;-31.141103565318893
1739209791.7699742;-38.13080360867914
1739209791.769978;-45.120503652039325
1739209791.769982;-33.981070128970906
1739209791.7699862;-28.21854285175415
1739209791.7699902;-38.13080360867914
1739209791.769994;-45.120503652039325
1739209791.769998;-38.13080360867914
1739209791.7700021;-38.13080360867914
1739209791.770006;-38.13080360867914
1739209791.77001;-38.13080360867914
1739209791.770014;-45.120503652039325
1739209791.770018;-33.981070128970956
1739209791.770022;-45.120503652039325
1739209791.770026;-45.120503652039325
1739209791.77003;-45.120503652039325
1739209791.7700338;-45.120503652039325
1739209791.770038;-45.120503652039325
1739209791.770042;-38.13080360867914
1739209791.770046;-38.13080360867914
1739209791.7700498;-28.58837851428586
1739209791.7700539;-33.981070128970906
1739209791.770058;-45.120503652039325
1739209791.7700617;-38.13080360867914
1739209791.7700658;-35.57807855764607
1739209791.7700698;-38.13080360867914
1739209791.770074;-45.120503652039325
1739209791.7700777;-45.120503652039325
1739209791.7700818;-45.120503652039325
1739209791.7700858;-45.120503652039325
1739209791.7700896;-38.13080360867914
1739209791.7700937;-38.13080360867914
1739209791.7700977;-38.13080360867914
1739209791.7701018;-38.13080360867914
1739209791.7701056;-35.57807855764607
1739209791.7701097;-38.13080360867914
1739209791.7701137;-35.57807855764607
1739209791.7701175;-38.13080360867914
1739209791.7701216;-33.981070128970906
1739209791.7701256;-45.120503652039325
1739209791.7701297;-45.120503652039325
1739209791.7701335;-45.120503652039325
1739209791.7701375;-45.120503652039325
1739209791.7701416;-45.120503652039325
1739209791.7701454;-28.992665084841942
1739209791.7701495;-33.981070128970906
1739209791.7701535;-45.120503652039325
1739209791.7701576;-45.120503652039325
1739209791.7701614;-33.981070128970906
1739209791.7701654;-32.816014438256545
1739209791.7701695;-35.57807855764607
1739209791.7701733;-38.13080360867914
1739209791.7701774;-35.57807855764607
1739209791.7701814;-38.13080360867914
1739209791.7701855;-45.120503652039325
1739209791.7701893;-38.13080360867914
1739209791.7701933;-38.13080360867914
1739209791.7701974;-45.120503652039325
1739209791.7702012;-38.13080360867914
1739209791.7702053;-38.13080360867914
1739209791.7702093;-32.816014438256545
1739209791.7702134;-38.13080360867914
1739209791.7702172;-45.120503652039325
1739209791.7702212;-38.13080360867914
1739209791.7702253;-38.13080360867914
1739209791.770229;-45.120503652039325
1739209791.7702332;-45.120503652039325
1739209791.7702372;-45.120503652039325
1739209791.7702413;-45.120503652039325
1739209791.770245;-38.13080360867914
1739209791.7702491;-30.49652367304973
1739209791.7702532;-38.13080360867914
1739209791.770257;-38.13080360867914
1739209791.770261;-35.57807855764607
1739209791.770265;-45.120503652039325
1739209791.7702692;-38.13080360867914
1739209791.770273;-38.13080360867914
1739209791.770277;-38.13080360867914
1739209791.770281;-45.120503652039325
1739209791.770285;-45.120503652039325
1739209791.770289;-38.13080360867914
1739209791.770293;-38.13080360867914
1739209791.770297;-45.120503652039325
1739209791.7703009;-38.13080360867914
1739209791.770305;-35.57807855764607
1739209791.770309;-38.13080360867914
1739209791.7703128;-38.13080360867914
1739209791.7703168;-38.13080360867914
1739209791.770321;-38.13080360867914
1739209791.770325;-45.120503652039325
1739209791.7703288;-45.120503652039325
1739209791.7703328;-38.13080360867914
1739209791.7703369;-32.816014438256545
1739209791.7703407;-35.57807855764607
1739209791.7703447;-45.120503652039325
1739209791.7703488;-38.13080360867914
1739209791.7703528;-35.57807855764607
1739209791.7703567;-38.13080360867914
1739209791.7703607;-38.13080360867914
1739209791.7703648;-38.13080360867914
1739209791.7703686;-35.57807855764607
1739209791.7703726;-38.13080360867914
1739209791.7703767;-45.120503652039325
1739209791.7703807;-38.13080360867914
1739209791.7703846;-35.57807855764607
1739209791.7703886;-45.120503652039325
1739209791.7703927;-45.120503652039325
1739209791.7703965;-45.120503652039325
1739209791.7704005;-38.13080360867914
1739209791.7704046;-35.57807855764607
1739209791.7704086;-38.13080360867914
1739209791.7704124;-38.13080360867914
1739209791.7704165;-38.13080360867914
1739209791.7704206;-35.57807855764607
1739209791.7704244;-38.13080360867914
1739209791.7704284;-45.120503652039325
1739209791.7704325;-38.13080360867914
1739209791.7704365;-45.120503652039325
1739209791.7704403;-38.13080360867914
1739209791.7704444;-45.120503652039325
1739209791.7704484;-45.120503652039325
1739209791.7704523;-45.120503652039325
1739209791.7704563;-45.120503652039325
1739209791.7704604;-45.120503652039325
1739209791.7704644;-45.120503652039325
1739209791.7704682;-45.120503652039325
1739209791.7704723;-45.120503652039325
1739209791.7704763;-45.120503652039325
1739209791.7704802;-45.120503652039325
1739209791.7704842;-33.981070128970906
1739209791.7704883;-45.120503652039325
1739209791.7704923;-38.13080360867914
1739209791.7704961;-45.120503652039325
1739209791.7705002;-32.816014438256545
1739209791.7705042;-31.141103565318893
1739209791.770508;-45.120503652039325
1739209791.770512;-38.13080360867914
1739209791.7705162;-38.13080360867914
1739209791.7705202;-35.57807855764607
1739209791.770524;-45.120503652039325
1739209791.770528;-35.57807855764607
1739209791.7705321;-38.13080360867914
1739209791.770536;-45.120503652039325
1739209791.77054;-45.120503652039325
1739209791.770544;-45.120503652039325
1739209791.770548;-45.120503652039325
1739209791.770552;-45.120503652039325
1739209791.770556;-45.120503652039325
1739209791.77056;-45.120503652039325
1739209791.7705638;-31.141103565318893
1739209791.770568;-27.8777449560314
1739209791.770572;-45.120503652039325
1739209791.770576;-45.120503652039325
1739209791.7705798;-33.981070128970906
1739209791.7705839;-38.13080360867914
1739209791.770588;-45.120503652039325
1739209791.7705917;-38.13080360867914
1739209791.7705958;-45.120503652039325
1739209791.7705998;-45.120503652039325
1739209791.770604;-33.981070128970906
1739209791.7706077;-35.57807855764607
1739209791.7706118;-45.120503652039325
1739209791.7706158;-38.13080360867914
1739209791.7706196;-38.13080360867914
1739209791.7706237;-45.120503652039325
1739209791.7706277;-38.13080360867914
1739209791.7706318;-45.120503652039325
1739209791.7706356;-38.13080360867914
1739209791.7706397;-45.120503652039325
1739209791.7706437;-45.120503652039325
1739209791.7706475;-45.120503652039325
1739209791.7706516;-35.57807855764607
1739209791.7706556;-33.981070128970906
1739209791.7706597;-45.120503652039325
1739209791.7706635;-31.141103565318893
1739209791.7706676;-45.120503652039325
1739209791.7706716;-38.13080360867914
1739209791.7706754;-38.13080360867914
1739209791.7706795;-35.57807855764607
1739209791.7706835;-45.120503652039325
1739209791.7706876;-45.120503652039325
1739209791.7706914;-45.120503652039325
1739209791.7706954;-38.13080360867914
1739209791.7706995;-45.120503652039325
1739209791.7707033;-45.120503652039325
1739209791.7707074;-45.120503652039325
1739209791.7707114;-45.120503652039325
1739209791.7707155;-45.120503652039325
1739209791.7707193;-45.120503652039325
1739209791.7707233;-35.57807855764607
1739209791.7707274;-26.991370085610736
1739209791.7707312;-45.120503652039325
1739209791.7707353;-45.120503652039325
1739209791.7707393;-38.13080360867914
1739209791.7707434;-38.13080360867914
1739209791.7707472;-45.120503652039325
1739209791.7707512;-32.816014438256545
1739209791.7707553;-45.120503652039325
1739209791.770759;-45.120503652039325
1739209791.7707632;-45.120503652039325
1739209791.7707672;-32.816014438256545
1739209791.7707713;-38.13080360867914
1739209791.770775;-45.120503652039325
1739209791.7707791;-45.120503652039325
1739209791.7707832;-45.120503652039325
1739209791.770787;-45.120503652039325
1739209791.770791;-45.120503652039325
1739209791.770795;-45.120503652039325
1739209791.7707992;-35.57807855764607
1739209791.770803;-45.120503652039325
1739209791.770807;-45.120503652039325
1739209791.770811;-35.57807855764607
1739209791.770815;-38.13080360867914
1739209791.770819;-38.13080360867914
1739209791.770823;-32.816014438256545
1739209791.770827;-38.13080360867914
1739209791.7708309;-38.13080360867914
1739209791.770835;-38.13080360867914
1739209791.770839;-35.57807855764607
1739209791.7708428;-38.13080360867914
1739209791.7708468;-38.13080360867914
1739209791.770851;-35.57807855764607
1739209791.770855;-38.13080360867914
1739209791.7708588;-45.120503652039325
1739209791.7708628;-45.120503652039325
1739209791.7708669;-45.120503652039325
1739209791.7708707;-45.120503652039325
1739209791.7708747;-33.981070128970906
1739209791.7708788;-38.13080360867914
1739209791.7708828;-38.13080360867914
1739209791.7708867;-32.816014438256545
1739209791.7708907;-45.120503652039325
1739209791.7708948;-38.13080360867914
1739209791.7708986;-38.13080360867914
1739209791.7709026;-38.13080360867914
1739209791.7709067;-45.120503652039325
1739209791.7709107;-45.120503652039325
1739209791.7709146;-45.120503652039325
1739209791.7709186;-45.120503652039325
1739209791.7709227;-45.120503652039325
1739209791.7709265;-45.120503652039325
1739209791.7709305;-38.13080360867914
1739209791.7709346;-38.13080360867914
1739209791.7709386;-35.57807855764607
1739209791.7709424;-45.120503652039325
1739209791.7709465;-35.57807855764607
1739209791.7709506;-35.57807855764607
1739209791.7709544;-38.13080360867914
1739209791.7709584;-45.120503652039325
1739209791.7709625;-33.981070128970906
1739209791.7709665;-45.120503652039325
1739209791.7709703;-45.120503652039325
1739209791.7709744;-45.120503652039325
1739209791.7709785;-38.13080360867914
1739209791.7709823;-38.13080360867914
1739209791.7709863;-33.981070128970906
1739209791.7709904;-45.120503652039325
1739209791.7709944;-38.13080360867914
1739209791.7709982;-32.816014438256545
1739209791.7710023;-38.13080360867914
1739209791.7710063;-38.13080360867914
1739209791.7710102;-45.120503652039325
1739209791.7710142;-38.13080360867914
1739209791.7710183;-35.57807855764607
1739209791.7710223;-45.120503652039325
1739209791.7710261;-38.13080360867914
1739209791.7710302;-45.120503652039325
1739209791.7710342;-45.120503652039325
1739209791.771038;-38.13080360867914
1739209791.771042;-45.120503652039325
1739209791.7710462;-35.57807855764607
1739209791.7710502;-33.981070128970906
1739209791.771054;-38.13080360867914
1739209791.771058;-33.981070128970906
1739209791.7710621;-45.120503652039325
1739209791.771066;-33.981070128970906
1739209791.77107;-38.13080360867914
1739209791.771074;-38.13080360867914
1739209791.771078;-35.57807855764607
1739209791.771082;-33.981070128970906
1739209791.771086;-32.816014438256545
1739209791.77109;-45.120503652039325
1739209791.7710938;-45.120503652039325
1739209791.771098;-38.13080360867914
1739209791.771102;-35.57807855764607
1739209791.7711058;-38.13080360867914
1739209791.7711098;-45.120503652039325
1739209791.7711139;-45.120503652039325
1739209791.771118;-38.13080360867914
1739209791.7711217;-38.13080360867914
1739209791.7711258;-45.120503652039325
1739209791.7711298;-45.120503652039325
1739209791.7711337;-35.57807855764607
1739209791.7711377;-45.120503652039325
1739209791.7711418;-45.120503652039325
1739209791.7711458;-25.826314394896357
1739209791.7711496;-33.981070128970906
1739209791.7711537;-45.120503652039325
1739209791.7711577;-45.120503652039325
1739209791.7711616;-38.13080360867914
1739209791.7711656;-38.13080360867914
1739209791.7711697;-38.13080360867914
1739209791.7711737;-45.120503652039325
1739209791.7711775;-33.981070128970956
1739209791.7711816;-45.120503652039325
1739209791.7711856;-38.13080360867914
1739209791.7711895;-45.120503652039325
1739209791.7711935;-45.120503652039325
1739209791.7711976;-45.120503652039325
1739209791.7712016;-45.120503652039325
1739209791.7712054;-45.120503652039325
1739209791.7712095;-33.981070128970906
1739209791.7712135;-35.57807855764607
1739209791.7712173;-38.13080360867914
1739209791.7712214;-35.57807855764607
1739209791.7712255;-35.57807855764607
1739209791.7712295;-45.120503652039325
1739209791.7712333;-38.13080360867914
1739209791.7712374;-38.13080360867914
1739209791.7712414;-38.13080360867914
1739209791.7712452;-38.13080360867914
1739209791.7712493;-45.120503652039325
1739209791.7712533;-45.120503652039325
1739209791.7712574;-33.981070128970906
1739209791.7712612;-35.57807855764607
1739209791.7712653;-38.13080360867914
1739209791.7712693;-45.120503652039325
1739209791.7712731;-45.120503652039325
1739209791.7712772;-45.120503652039325
1739209791.7712812;-38.13080360867914
1739209791.7712853;-45.120503652039325
1739209791.771289;-45.120503652039325
1739209791.7712932;-38.13080360867914
1739209791.7712972;-35.57807855764607
1739209791.771301;-45.120503652039325
1739209791.771305;-32.816014438256545
1739209791.7713091;-30.49652367304973
1739209791.7713132;-38.13080360867914
1739209791.771317;-38.13080360867914
1739209791.771321;-38.13080360867914
1739209791.771325;-38.13080360867914
1739209791.771329;-45.120503652039325
1739209791.771333;-38.13080360867914
1739209791.771337;-38.13080360867914
1739209791.771341;-45.120503652039325
1739209791.771345;-45.120503652039325
1739209791.771349;-38.13080360867914
1739209791.771353;-35.57807855764607
1739209791.7713568;-45.120503652039325
1739209791.7713609;-45.120503652039325
1739209791.771365;-32.816014438256545
1739209791.771369;-38.13080360867914
1739209791.7713728;-45.120503652039325
1739209791.7713768;-38.13080360867914
1739209791.771381;-45.120503652039325
1739209791.7713847;-45.120503652039325
1739209791.7713888;-45.120503652039325
1739209791.7713928;-38.13080360867914
1739209791.7713969;-45.120503652039325
1739209791.7714007;-38.13080360867914
1739209791.7714047;-45.120503652039325
1739209791.7714088;-45.120503652039325
1739209791.7714126;-45.120503652039325
1739209791.7714167;-45.120503652039325
1739209791.7714207;-45.120503652039325
1739209791.7714248;-38.13080360867914
1739209791.7714286;-38.13080360867914
1739209791.7714326;-38.13080360867914
1739209791.7714367;-38.13080360867914
1739209791.7714405;-45.120503652039325
1739209791.7714446;-45.120503652039325
1739209791.7714486;-38.13080360867914
1739209791.7714527;-38.13080360867914
1739209791.7714565;-45.120503652039325
1739209791.7714605;-45.120503652039325
1739209791.7714646;-28.992665084841942
1739209791.7714684;-38.13080360867914
1739209791.7714725;-38.13080360867914
1739209791.7714765;-45.120503652039325
1739209791.7714806;-38.13080360867914
1739209791.7714844;-45.120503652039325
1739209791.7714884;-45.120503652039325
1739209791.7714925;-45.120503652039325
1739209791.7714963;-45.120503652039325
1739209791.7715003;-45.120503652039325
1739209791.7715044;-45.120503652039325
1739209791.7715085;-45.120503652039325
1739209791.7715123;-45.120503652039325
1739209791.7715163;-38.13080360867914
1739209791.7715204;-38.13080360867914
1739209791.7715242;-45.120503652039325
1739209791.7715282;-38.13080360867914
1739209791.7715323;-31.141103565318915
1739209791.7715364;-33.981070128970906
1739209791.7715402;-45.120503652039325
1739209791.7715442;-33.981070128970906
1739209791.7715483;-38.13080360867914
1739209791.771552;-38.13080360867914
1739209791.7715561;-45.120503652039325
1739209791.7715602;-38.13080360867914
1739209791.7715642;-38.13080360867914
1739209791.771568;-45.120503652039325
1739209791.771572;-45.120503652039325
1739209791.7715762;-45.120503652039325
1739209791.77158;-45.120503652039325
1739209791.771584;-45.120503652039325
1739209791.771588;-38.13080360867914
1739209791.7715921;-38.13080360867914
1739209791.771596;-35.57807855764607
1739209791.7716;-38.13080360867914
1739209791.771604;-45.120503652039325
1739209791.7716079;-45.120503652039325
1739209791.771612;-31.141103565318915
1739209791.771616;-38.13080360867914
1739209791.77162;-45.120503652039325
1739209791.7716238;-38.13080360867914
1739209791.771628;-31.141103565318915
1739209791.771632;-33.981070128970906
1739209791.7716358;-38.13080360867914
1739209791.7716398;-38.13080360867914
1739209791.7716439;-45.120503652039325
1739209791.771648;-45.120503652039325
1739209791.7716517;-45.120503652039325
1739209791.7716558;-38.13080360867914
1739209791.7716599;-38.13080360867914
1739209791.7716637;-33.981070128970906
1739209791.7716677;-38.13080360867914
1739209791.7716718;-45.120503652039325
1739209791.7716758;-38.13080360867914
1739209791.7716796;-38.13080360867914
1739209791.7716837;-45.120503652039325
1739209791.7716877;-45.120503652039325
1739209791.7716916;-33.981070128970906
1739209791.7716956;-31.141103565318915
1739209791.7716997;-35.57807855764607
1739209791.7717037;-38.13080360867914
1739209791.7717075;-45.120503652039325
1739209791.7717116;-35.57807855764607
1739209791.7717156;-32.816014438256545
1739209791.7717195;-45.120503652039325
1739209791.7717235;-38.13080360867914
1739209791.7717276;-28.58837851428586
1739209791.7717316;-38.13080360867914
1739209791.7717354;-38.13080360867914
1739209791.7717395;-38.13080360867914
1739209791.7717435;-31.141103565318915
1739209791.7717474;-32.816014438256545
1739209791.7717514;-45.120503652039325
1739209791.7717555;-38.13080360867914
1739209791.7717595;-33.981070128970906
1739209791.7717633;-32.816014438256545
1739209791.7717674;-38.13080360867914
1739209791.7717757;-45.120503652039325
1739209791.7717838;-38.13080360867914
1739209791.7717922;-38.13080360867914
1739209791.7718005;-38.13080360867914
1739209791.7718086;-38.13080360867914
1739209791.771817;-38.13080360867914
1739209791.7718253;-45.120503652039325
1739209791.7718334;-45.120503652039325
1739209791.7718418;-45.120503652039325
1739209791.77185;-38.13080360867914
1739209791.7718582;-38.13080360867914
1739209791.7718666;-45.120503652039325
1739209791.771875;-35.57807855764607
1739209791.771883;-38.13080360867914
1739209791.7718914;-45.120503652039325
1739209791.7718997;-45.120503652039325
1739209791.7719078;-38.13080360867914
1739209791.7719162;-38.13080360867914
1739209791.7719245;-45.120503652039325
1739209791.7719326;-45.120503652039325
1739209791.771941;-45.120503652039325
1739209791.7719493;-31.14110356531892
1739209791.7719574;-38.13080360867914
1739209791.7719657;-38.13080360867914
1739209791.771974;-33.981070128970906
1739209791.7719822;-33.981070128970906
1739209791.7719905;-45.120503652039325
1739209791.771999;-38.13080360867914
1739209791.772007;-31.141103565318915
1739209791.7720153;-30.49652367304973
1739209791.7720237;-38.13080360867914
1739209791.7720318;-38.13080360867914
1739209791.7720401;-38.13080360867914
1739209791.7720485;-45.120503652039325
1739209791.7720568;-45.120503652039325
1739209791.772065;-45.120503652039325
1739209791.7720733;-45.120503652039325
1739209791.7720816;-38.13080360867914
1739209791.7720897;-45.120503652039325
1739209791.772098;-38.13080360867914
1739209791.7721064;-38.13080360867914
1739209791.7721145;-38.13080360867914
1739209791.7721229;-45.120503652039325
1739209791.7721312;-38.13080360867914
1739209791.7721393;-35.57807855764607
1739209791.7721477;-32.816014438256545
1739209791.772156;-35.57807855764607
1739209791.772164;-38.13080360867914
1739209791.7721725;-38.13080360867914
1739209791.7721808;-45.120503652039325
1739209791.772189;-45.120503652039325
1739209791.7721972;-33.981070128970906
1739209791.7722056;-38.13080360867914
1739209791.7722137;-38.13080360867914
1739209791.772222;-45.120503652039325
1739209791.7722304;-45.120503652039325
1739209791.7722385;-45.120503652039325
1739209791.7722468;-35.57807855764607
1739209791.7722552;-30.49652367304973
1739209791.7722633;-45.120503652039325
1739209791.7722716;-45.120503652039325
1739209791.77228;-38.13080360867914
1739209791.772288;-45.120503652039325
1739209791.7722964;-45.120503652039325
1739209791.7723048;-38.13080360867914
1739209791.7723129;-38.13080360867914
1739209791.7723212;-38.13080360867914
1739209791.7723296;-38.13080360867914
1739209791.7723377;-45.120503652039325
1739209791.772346;-38.13080360867914
1739209791.7723544;-38.13080360867914
1739209791.7723625;-45.120503652039325
1739209791.7723708;-45.120503652039325
1739209791.7723792;-38.13080360867914
1739209791.7723873;-38.13080360867914
1739209791.7723956;-45.120503652039325
1739209791.772404;-45.120503652039325
1739209791.772412;-45.120503652039325
1739209791.7724204;-45.120503652039325
1739209791.7724288;-38.13080360867914
1739209791.7724369;-38.13080360867914
1739209791.7724452;-38.13080360867914
1739209791.7724535;-33.981070128970906
1739209791.7724617;-35.57807855764607
1739209791.77247;-45.120503652039325
1739209791.7724783;-38.13080360867914
1739209791.7724864;-38.13080360867914
1739209791.7724948;-45.120503652039325
1739209791.7725031;-45.120503652039325
1739209791.7725112;-45.120503652039325
1739209791.7725196;-45.120503652039325
1739209791.772528;-45.120503652039325
1739209791.772536;-38.13080360867914
1739209791.7725444;-45.120503652039325
1739209791.7725527;-45.120503652039325
1739209791.772561;-45.120503652039325
1739209791.7725692;-45.120503652039325
1739209791.7725775;-38.13080360867914
1739209791.7725859;-38.13080360867914
1739209791.772594;-35.57807855764607
1739209791.7726023;-38.13080360867914
1739209791.7726107;-38.13080360867914
1739209791.7726188;-35.57807855764607
1739209791.772627;-38.13080360867914
1739209791.7726355;-45.120503652039325
1739209791.7726436;-45.120503652039325
1739209791.772652;-38.13080360867914
1739209791.7726603;-35.57807855764607
1739209791.7726684;-32.816014438256545
1739209791.7726767;-45.120503652039325
1739209791.772685;-45.120503652039325
1739209791.7726932;-33.981070128970906
1739209791.7727015;-45.120503652039325
1739209791.7727098;-38.13080360867914
1739209791.772718;-38.13080360867914
1739209791.7727263;-45.120503652039325
1739209791.7727346;-38.13080360867914
1739209791.7727427;-45.120503652039325
1739209791.772751;-38.13080360867914
1739209791.7727594;-38.13080360867914
1739209791.7727675;-38.13080360867914
1739209791.772776;-45.120503652039325
1739209791.7727842;-45.120503652039325
1739209791.7727923;-38.13080360867914
1739209791.7728007;-45.120503652039325
1739209791.772809;-38.13080360867914
1739209791.7728171;-35.57807855764607
1739209791.7728255;-38.13080360867914
1739209791.7728338;-35.57807855764607
1739209791.772842;-45.120503652039325
1739209791.7728503;-45.120503652039325
1739209791.7728586;-33.981070128970906
1739209791.7728667;-32.816014438256545
1739209791.772875;-45.120503652039325
1739209791.7728834;-38.13080360867914
1739209791.7728915;-35.57807855764607
1739209791.7728999;-35.57807855764607
1739209791.7729082;-45.120503652039325
1739209791.7729163;-38.13080360867914
1739209791.7729247;-38.13080360867914
1739209791.772933;-45.120503652039325
1739209791.772941;-33.981070128970906
1739209791.7729495;-45.120503652039325
1739209791.7729578;-38.13080360867914
1739209791.772966;-38.13080360867914
1739209791.7729743;-38.13080360867914
1739209791.7729826;-45.120503652039325
1739209791.7729907;-38.13080360867914
1739209791.772999;-45.120503652039325
1739209791.7730074;-45.120503652039325
1739209791.7730155;-38.13080360867914
1739209791.7730238;-45.120503652039325
1739209791.7730322;-38.13080360867914
1739209791.7730403;-45.120503652039325
1739209791.7730486;-45.120503652039325
1739209791.773057;-38.13080360867914
1739209791.773065;-38.13080360867914
1739209791.7730734;-38.13080360867914
1739209791.7730818;-38.13080360867914
1739209791.77309;-33.981070128970906
1739209791.7730982;-38.13080360867914
1739209791.7731066;-38.13080360867914
1739209791.773115;-38.13080360867914
1739209791.773123;-38.13080360867914
1739209791.7731314;-33.981070128970906
1739209791.7731397;-38.13080360867914
1739209791.7731478;-38.13080360867914
1739209791.7731562;-33.981070128970906
1739209791.7731645;-38.13080360867914
1739209791.7731726;-45.120503652039325
1739209791.773181;-38.13080360867914
1739209791.7731893;-38.13080360867914
1739209791.7731974;-45.120503652039325
1739209791.7732058;-45.120503652039325
1739209791.773214;-38.13080360867914
1739209791.7732222;-33.981070128970906
1739209791.7732306;-38.13080360867914
1739209791.773239;-45.120503652039325
1739209791.773247;-45.120503652039325
1739209791.7732553;-38.13080360867914
1739209791.7732637;-33.981070128970906
1739209791.7732718;-45.120503652039325
1739209791.7732801;-38.13080360867914
1739209791.7732885;-26.991370085610722
1739209791.7732966;-35.57807855764607
1739209791.773305;-45.120503652039325
1739209791.7733133;-45.120503652039325
1739209791.7733214;-31.141103565318915
1739209791.7733297;-33.981070128970906
1739209791.773338;-38.13080360867914
1739209791.7733462;-45.120503652039325
1739209791.7733545;-38.13080360867914
1739209791.7733629;-38.13080360867914
1739209791.773371;-38.13080360867914
1739209791.7733793;-45.120503652039325
1739209791.7733877;-45.120503652039325
1739209791.7733958;-35.57807855764607
1739209791.7734041;-38.13080360867914
1739209791.7734125;-45.120503652039325
1739209791.7734206;-38.13080360867914
1739209791.773429;-35.57807855764607
1739209791.7734373;-45.120503652039325
1739209791.7734454;-45.120503652039325
1739209791.7734537;-38.13080360867914
1739209791.773462;-35.57807855764607
1739209791.7734702;-45.120503652039325
1739209791.7734785;-45.120503652039325
1739209791.7734869;-28.992665084841942
1739209791.773495;-38.13080360867914
1739209791.7735033;-45.120503652039325
1739209791.7735116;-45.120503652039325
1739209791.7735198;-33.981070128970906
1739209791.773528;-38.13080360867914
1739209791.7735364;-38.13080360867914
1739209791.7735445;-45.120503652039325
1739209791.773553;-35.57807855764607
1739209791.7735612;-38.13080360867914
1739209791.7735693;-45.120503652039325
1739209791.7735777;-45.120503652039325
1739209791.773586;-45.120503652039325
1739209791.7735941;-35.57807855764607
1739209791.7736025;-38.13080360867914
1739209791.7736108;-45.120503652039325
1739209791.7736192;-27.267205301931607
1739209791.7736273;-38.13080360867914
1739209791.7736356;-38.13080360867914
1739209791.773644;-45.120503652039325
1739209791.773652;-33.981070128970906
1739209791.7736604;-45.120503652039325
1739209791.7736688;-38.13080360867914
1739209791.7736769;-38.13080360867914
1739209791.7736852;-38.13080360867914
1739209791.7736936;-45.120503652039325
1739209791.7737017;-38.13080360867914
1739209791.77371;-38.13080360867914
1739209791.7737184;-45.120503652039325
1739209791.7737265;-45.120503652039325
1739209791.7737348;-38.13080360867914
1739209791.7737432;-45.120503652039325
1739209791.7737513;-31.141103565318915
1739209791.7737596;-38.13080360867914
1739209791.773768;-38.13080360867914
1739209791.773776;-38.13080360867914
1739209791.7737844;-45.120503652039325
1739209791.7737927;-45.120503652039325
1739209791.7738008;-38.13080360867914
1739209791.7738092;-38.13080360867914
1739209791.7738175;-45.120503652039325
1739209791.7738256;-45.120503652039325
1739209791.773834;-33.981070128970906
1739209791.7738423;-45.120503652039325
1739209791.7738504;-38.13080360867914
1739209791.7738588;-35.57807855764607
1739209791.7738671;-38.13080360867914
1739209791.7738752;-38.13080360867914
1739209791.7738836;-45.120503652039325
1739209791.773892;-38.13080360867914
1739209791.7739;-45.120503652039325
1739209791.7739084;-45.120503652039325
1739209791.7739167;-45.120503652039325
1739209791.7739248;-45.120503652039325
1739209791.7739332;-45.120503652039325
1739209791.7739415;-45.120503652039325
1739209791.7739496;-33.981070128970906
1739209791.773958;-38.13080360867914
1739209791.7739663;-45.120503652039325
1739209791.7739744;-45.120503652039325
1739209791.7739828;-31.141103565318915
1739209791.773991;-38.13080360867914
1739209791.7739992;-38.13080360867914
1739209791.7740076;-45.120503652039325
1739209791.774016;-45.120503652039325
1739209791.774024;-38.13080360867914
1739209791.7740324;-38.13080360867914
1739209791.7740407;-45.120503652039325
1739209791.7740488;-45.120503652039325
1739209791.7740571;-33.981070128970906
1739209791.7740655;-45.120503652039325
1739209791.7740736;-45.120503652039325
1739209791.774082;-35.57807855764607
1739209791.7740903;-35.57807855764607
1739209791.7740984;-45.120503652039325
1739209791.7741067;-45.120503652039325
1739209791.774115;-33.981070128970906
1739209791.7741232;-38.13080360867914
1739209791.7741315;-45.120503652039325
1739209791.77414;-45.120503652039325
1739209791.774148;-38.13080360867914
1739209791.7741563;-45.120503652039325
1739209791.7741647;-38.13080360867914
1739209791.774173;-35.57807855764607
1739209791.7741811;-38.13080360867914
1739209791.7741895;-35.57807855764607
1739209791.7741978;-45.120503652039325
1739209791.774206;-38.13080360867914
1739209791.7742143;-45.120503652039325
1739209791.7742226;-38.13080360867914
1739209791.7742307;-35.57807855764607
1739209791.774239;-35.57807855764607
1739209791.7742474;-45.120503652039325
1739209791.7742555;-45.120503652039325
1739209791.7742639;-32.816014438256545
1739209791.7742722;-45.120503652039325
1739209791.7742803;-33.981070128970906
1739209791.7742887;-38.13080360867914
1739209791.774297;-45.120503652039325
