CAN Message; 0x1b8:0000df5c0039a81b
1739209753.0592914;-45.120503652039325
1739209753.0592961;-45.120503652039325
1739209753.059301;-38.13080360867914
1739209753.0593054;-38.13080360867914
1739209753.0593102;-38.13080360867914
1739209753.059315;-45.120503652039325
1739209753.0593197;-33.981070128970906
1739209753.0593245;-33.981070128970906
1739209753.0593293;-38.13080360867914
1739209753.0593338;-38.13080360867914
1739209753.0593386;-38.13080360867914
1739209753.0593433;-35.57807855764607
1739209753.059348;-33.981070128970906
1739209753.0593529;-45.120503652039325
1739209753.0593574;-33.981070128970906
1739209753.0593622;-33.981070128970906
1739209753.059367;-45.120503652039325
1739209753.0593717;-35.57807855764607
1739209753.0593765;-35.57807855764607
1739209753.059381;-38.13080360867914
1739209753.0593858;-45.120503652039325
1739209753.0593905;-45.120503652039325
1739209753.0593953;-33.981070128970906
1739209753.0594;-45.120503652039325
1739209753.0594046;-45.120503652039325
1739209753.0594094;-45.120503652039325
1739209753.0594141;-38.13080360867914
1739209753.059419;-38.13080360867914
1739209753.0594237;-38.13080360867914
1739209753.0594285;-38.13080360867914
1739209753.059433;-38.13080360867914
1739209753.0594378;-45.120503652039325
1739209753.0594425;-38.13080360867914
1739209753.0594473;-35.57807855764607
1739209753.059452;-38.13080360867914
1739209753.0594566;-45.120503652039325
1739209753.0594614;-38.13080360867914
1739209753.0594661;-33.981070128970906
1739209753.059471;-38.13080360867914
1739209753.0594757;-45.120503652039325
1739209753.0594802;-38.13080360867914
1739209753.059485;-38.13080360867914
1739209753.0594897;-38.13080360867914
1739209753.0594945;-45.120503652039325
1739209753.0594993;-45.120503652039325
1739209753.0595038;-35.57807855764607
1739209753.0595086;-31.141103565318915
1739209753.0595133;-45.120503652039325
1739209753.059518;-38.13080360867914
1739209753.0595229;-45.120503652039325
1739209753.0595274;-38.13080360867914
1739209753.0595322;-33.981070128970906
1739209753.059537;-38.13080360867914
1739209753.0595417;-45.120503652039325
1739209753.0595465;-38.13080360867914
1739209753.0595512;-30.49652367304973
1739209753.0595558;-38.13080360867914
1739209753.0595605;-45.120503652039325
1739209753.0595653;-45.120503652039325
1739209753.05957;-38.13080360867914
1739209753.0595748;-38.13080360867914
1739209753.0595794;-38.13080360867914
1739209753.0595841;-45.120503652039325
1739209753.059589;-38.13080360867914
1739209753.0604236;-38.13080360867914
1739209753.0604274;-38.13080360867914
1739209753.0604315;-33.981070128970906
1739209753.0604353;-45.120503652039325
1739209753.060439;-45.120503652039325
1739209753.0604432;-45.120503652039325
1739209753.060447;-35.57807855764607
1739209753.0604508;-33.981070128970906
1739209753.0604546;-45.120503652039325
1739209753.0604587;-38.13080360867914
1739209753.0604625;-45.120503652039325
1739209753.0604663;-38.13080360867914
1739209753.0604703;-38.13080360867914
1739209753.0604742;-38.13080360867914
1739209753.060478;-38.13080360867914
1739209753.0604818;-38.13080360867914
1739209753.0604858;-38.13080360867914
1739209753.0604897;-38.13080360867914
1739209753.0604935;-38.13080360867914
1739209753.0604973;-45.120503652039325
1739209753.0605013;-45.120503652039325
1739209753.0605052;-33.981070128970906
1739209753.060509;-35.57807855764607
1739209753.060513;-38.13080360867914
1739209753.0605168;-38.13080360867914
1739209753.0605206;-38.13080360867914
1739209753.0605245;-45.120503652039325
1739209753.0605285;-38.13080360867914
1739209753.0605323;-38.13080360867914
1739209753.0605361;-45.120503652039325
1739209753.0605402;-45.120503652039325
1739209753.060544;-38.13080360867914
1739209753.0605478;-33.981070128970906
1739209753.0605516;-45.120503652039325
1739209753.0605557;-45.120503652039325
1739209753.0605595;-35.57807855764607
1739209753.0605633;-38.13080360867914
1739209753.0605674;-45.120503652039325
1739209753.0605712;-38.13080360867914
1739209753.060575;-38.13080360867914
1739209753.0605788;-45.120503652039325
1739209753.0605829;-45.120503652039325
1739209753.0605867;-45.120503652039325
1739209753.0605905;-35.57807855764607
1739209753.0605946;-38.13080360867914
1739209753.0605984;-45.120503652039325
1739209753.0606022;-38.13080360867914
1739209753.060606;-32.816014438256545
1739209753.06061;-33.981070128970906
1739209753.0606139;-45.120503652039325
1739209753.0606177;-38.13080360867914
1739209753.0606217;-35.57807855764607
1739209753.0606256;-28.992665084841942
1739209753.0606294;-45.120503652039325
1739209753.0606332;-38.13080360867914
1739209753.0606372;-38.13080360867914
1739209753.060641;-38.13080360867914
1739209753.0606449;-45.120503652039325
1739209753.060649;-45.120503652039325
1739209753.0606527;-38.13080360867914
1739209753.0606565;-31.14110356531892
1739209753.0606604;-38.13080360867914
1739209753.0606644;-38.13080360867914
1739209753.0606682;-45.120503652039325
1739209753.060672;-38.13080360867914
1739209753.060676;-38.13080360867914
1739209753.06068;-38.13080360867914
1739209753.0606837;-38.13080360867914
1739209753.0606875;-38.13080360867914
1739209753.0606916;-45.120503652039325
1739209753.0606954;-38.13080360867914
1739209753.0606992;-45.120503652039325
1739209753.0607033;-38.13080360867914
1739209753.060707;-38.13080360867914
1739209753.060711;-45.120503652039325
1739209753.0607147;-45.120503652039325
1739209753.0607188;-31.141103565318915
1739209753.0607226;-38.13080360867914
1739209753.0607264;-45.120503652039325
1739209753.0607305;-45.120503652039325
1739209753.0607343;-45.120503652039325
1739209753.060738;-35.57807855764607
1739209753.060742;-38.13080360867914
1739209753.060746;-38.13080360867914
1739209753.0607498;-28.58837851428586
1739209753.0607536;-38.13080360867914
1739209753.0607576;-38.13080360867914
1739209753.0607615;-32.816014438256545
1739209753.0607653;-35.57807855764607
1739209753.060769;-45.120503652039325
1739209753.0607731;-45.120503652039325
1739209753.060777;-32.816014438256545
1739209753.0607808;-31.141103565318915
1739209753.0607848;-45.120503652039325
1739209753.0607886;-38.13080360867914
1739209753.0607924;-45.120503652039325
1739209753.0607963;-35.57807855764607
1739209753.0608003;-38.13080360867914
1739209753.0608041;-45.120503652039325
1739209753.060808;-35.57807855764607
1739209753.060812;-38.13080360867914
1739209753.0608158;-45.120503652039325
1739209753.0608196;-45.120503652039325
1739209753.0608234;-45.120503652039325
1739209753.0608275;-45.120503652039325
1739209753.0608313;-45.120503652039325
1739209753.0608351;-45.120503652039325
1739209753.0608392;-45.120503652039325
1739209753.060843;-38.13080360867914
1739209753.0608468;-45.120503652039325
1739209753.0608506;-38.13080360867914
1739209753.0608547;-38.13080360867914
1739209753.0608585;-33.981070128970906
1739209753.0608623;-45.120503652039325
1739209753.060866;-38.13080360867914
1739209753.0608702;-45.120503652039325
1739209753.060874;-38.13080360867914
1739209753.0608778;-38.13080360867914
1739209753.0608819;-38.13080360867914
1739209753.0608857;-45.120503652039325
1739209753.0608895;-33.981070128970906
1739209753.0608933;-35.57807855764607
1739209753.0608974;-38.13080360867914
1739209753.0609012;-35.57807855764607
1739209753.060905;-35.57807855764607
1739209753.060909;-45.120503652039325
1739209753.0609128;-45.120503652039325
1739209753.0609167;-35.57807855764607
1739209753.0609205;-38.13080360867914
1739209753.0609245;-45.120503652039325
1739209753.0609283;-45.120503652039325
1739209753.0609322;-45.120503652039325
1739209753.0609362;-33.981070128970906
1739209753.06094;-38.13080360867914
1739209753.0609438;-38.13080360867914
1739209753.0609477;-38.13080360867914
1739209753.0609517;-35.57807855764607
1739209753.0609555;-45.120503652039325
1739209753.0609593;-45.120503652039325
1739209753.0609634;-45.120503652039325
1739209753.0609672;-38.13080360867914
1739209753.060971;-38.13080360867914
1739209753.0609748;-33.981070128970906
1739209753.060979;-35.57807855764607
1739209753.0609827;-38.13080360867914
1739209753.0609865;-35.57807855764607
1739209753.0609906;-45.120503652039325
1739209753.0609944;-45.120503652039325
1739209753.0609982;-45.120503652039325
1739209753.061002;-45.120503652039325
1739209753.061006;-45.120503652039325
1739209753.06101;-45.120503652039325
1739209753.0610137;-45.120503652039325
1739209753.0610178;-45.120503652039325
1739209753.0610216;-45.120503652039325
1739209753.0610254;-45.120503652039325
1739209753.0610292;-45.120503652039325
1739209753.0610332;-45.120503652039325
1739209753.061037;-45.120503652039325
1739209753.0610409;-45.120503652039325
1739209753.061045;-45.120503652039325
1739209753.0610487;-32.816014438256545
1739209753.0610526;-45.120503652039325
1739209753.0610564;-45.120503652039325
1739209753.0610604;-45.120503652039325
1739209753.0610642;-35.57807855764607
1739209753.061068;-38.13080360867914
1739209753.061072;-45.120503652039325
1739209753.061076;-45.120503652039325
1739209753.0610797;-45.120503652039325
1739209753.0610836;-45.120503652039325
1739209753.0610876;-45.120503652039325
1739209753.0610914;-45.120503652039325
1739209753.0610952;-45.120503652039325
1739209753.0610993;-38.13080360867914
1739209753.061103;-38.13080360867914
1739209753.061107;-38.13080360867914
1739209753.0611107;-32.816014438256545
1739209753.0611148;-45.120503652039325
1739209753.0611186;-38.13080360867914
1739209753.0611224;-38.13080360867914
1739209753.0611265;-29.438486411369333
1739209753.0611303;-31.141103565318893
1739209753.061134;-38.13080360867914
1739209753.061138;-38.13080360867914
1739209753.061142;-38.13080360867914
1739209753.0611458;-38.13080360867914
1739209753.0611496;-45.120503652039325
1739209753.0611537;-45.120503652039325
1739209753.0611575;-38.13080360867914
1739209753.0611613;-45.120503652039325
1739209753.061165;-45.120503652039325
1739209753.0611691;-45.120503652039325
1739209753.061173;-45.120503652039325
1739209753.0611768;-38.13080360867914
1739209753.0611808;-35.57807855764607
1739209753.0611846;-38.13080360867914
1739209753.0611885;-30.49652367304973
1739209753.0611923;-32.816014438256545
1739209753.0611963;-38.13080360867914
1739209753.0612001;-38.13080360867914
1739209753.061204;-35.57807855764607
1739209753.061208;-38.13080360867914
1739209753.0612118;-38.13080360867914
1739209753.0612156;-45.120503652039325
1739209753.0612195;-33.981070128970906
1739209753.0612235;-32.816014438256545
1739209753.0612273;-45.120503652039325
1739209753.0612311;-45.120503652039325
1739209753.061235;-38.13080360867914
1739209753.061239;-38.13080360867914
1739209753.0612428;-45.120503652039325
1739209753.0612466;-45.120503652039325
1739209753.0612507;-45.120503652039325
1739209753.0635686;-38.13080360867914
1739209753.063573;-35.57807855764607
1739209753.063577;-32.816014438256545
1739209753.063581;-38.13080360867914
1739209753.0635853;-45.120503652039325
1739209753.0635893;-38.13080360867914
1739209753.0635934;-33.981070128970906
1739209753.0635977;-38.13080360867914
1739209753.0636017;-45.120503652039325
1739209753.0636058;-32.816014438256545
1739209753.06361;-38.13080360867914
1739209753.0636141;-45.120503652039325
1739209753.0636182;-38.13080360867914
1739209753.0636225;-38.13080360867914
1739209753.0636265;-45.120503652039325
1739209753.0636306;-45.120503652039325
1739209753.0636349;-38.13080360867914
1739209753.063639;-45.120503652039325
1739209753.063643;-35.57807855764607
1739209753.0636473;-45.120503652039325
1739209753.0636513;-45.120503652039325
1739209753.0636554;-35.57807855764607
1739209753.0636597;-38.13080360867914
1739209753.0636637;-45.120503652039325
1739209753.0636678;-33.981070128970906
1739209753.063672;-38.13080360867914
1739209753.063676;-33.981070128970906
1739209753.0636802;-45.120503652039325
1739209753.0636845;-45.120503652039325
1739209753.0636885;-35.57807855764607
1739209753.0636926;-38.13080360867914
1739209753.0636969;-45.120503652039325
1739209753.063701;-45.120503652039325
1739209753.063705;-45.120503652039325
1739209753.0637093;-45.120503652039325
1739209753.0637133;-38.13080360867914
1739209753.0637174;-38.13080360867914
1739209753.0637217;-35.57807855764607
1739209753.0637257;-38.13080360867914
1739209753.0637298;-45.120503652039325
1739209753.063734;-38.13080360867914
1739209753.063738;-45.120503652039325
1739209753.0637422;-33.981070128970906
1739209753.0637465;-28.992665084841942
1739209753.0637505;-45.120503652039325
1739209753.0637546;-38.13080360867914
1739209753.0637589;-38.13080360867914
1739209753.063763;-35.57807855764607
1739209753.063767;-38.13080360867914
1739209753.0637712;-38.13080360867914
1739209753.0637753;-45.120503652039325
1739209753.0637794;-38.13080360867914
1739209753.0637836;-35.57807855764607
1739209753.0637877;-45.120503652039325
1739209753.0637918;-45.120503652039325
1739209753.063796;-45.120503652039325
1739209753.0638;-38.13080360867914
1739209753.0638041;-45.120503652039325
1739209753.0638084;-38.13080360867914
1739209753.0638125;-33.981070128970906
1739209753.0638165;-38.13080360867914
1739209753.0638208;-45.120503652039325
1739209753.063825;-38.13080360867914
1739209753.063829;-35.57807855764607
1739209753.0638332;-35.57807855764607
1739209753.0638373;-45.120503652039325
1739209753.0638413;-38.13080360867914
1739209753.0638456;-29.438486411369333
1739209753.0638497;-38.13080360867914
1739209753.0638537;-45.120503652039325
1739209753.063858;-38.13080360867914
1739209753.063862;-38.13080360867914
1739209753.0638661;-45.120503652039325
1739209753.0638704;-38.13080360867914
1739209753.0638745;-45.120503652039325
1739209753.0638785;-33.981070128970956
1739209753.0638828;-45.120503652039325
1739209753.063887;-38.13080360867914
1739209753.063891;-45.120503652039325
1739209753.0638952;-45.120503652039325
1739209753.0638993;-38.13080360867914
1739209753.0639033;-38.13080360867914
1739209753.0639076;-45.120503652039325
1739209753.0639117;-38.13080360867914
1739209753.0639157;-38.13080360867914
1739209753.06392;-38.13080360867914
1739209753.063924;-45.120503652039325
1739209753.0639281;-45.120503652039325
1739209753.0639324;-38.13080360867914
1739209753.0639365;-35.57807855764607
1739209753.0639405;-35.57807855764607
1739209753.0639448;-35.57807855764607
1739209753.0639489;-45.120503652039325
1739209753.063953;-45.120503652039325
1739209753.0639572;-38.13080360867914
1739209753.0639613;-45.120503652039325
1739209753.0639653;-45.120503652039325
1739209753.0639696;-38.13080360867914
1739209753.0639737;-45.120503652039325
1739209753.0639777;-45.120503652039325
1739209753.063982;-38.13080360867914
1739209753.063986;-35.57807855764607
1739209753.0639904;-38.13080360867914
1739209753.0639944;-38.13080360867914
1739209753.0639985;-38.13080360867914
1739209753.0640028;-45.120503652039325
1739209753.0640068;-35.57807855764607
1739209753.0640109;-38.13080360867914
1739209753.0640152;-38.13080360867914
1739209753.0640192;-45.120503652039325
1739209753.0640233;-38.13080360867914
1739209753.0640275;-38.13080360867914
1739209753.0640316;-38.13080360867914
1739209753.0640357;-45.120503652039325
1739209753.06404;-38.13080360867914
1739209753.064044;-38.13080360867914
1739209753.064048;-45.120503652039325
1739209753.0640523;-45.120503652039325
1739209753.0640564;-45.120503652039325
1739209753.0640604;-35.57807855764607
1739209753.0640647;-38.13080360867914
1739209753.0640688;-45.120503652039325
1739209753.0640728;-45.120503652039325
1739209753.0640771;-38.13080360867914
1739209753.0640812;-32.816014438256545
1739209753.0640852;-38.13080360867914
1739209753.0640895;-45.120503652039325
1739209753.0640936;-45.120503652039325
1739209753.0640976;-45.120503652039325
1739209753.064102;-38.13080360867914
1739209753.064106;-38.13080360867914
1739209753.06411;-45.120503652039325
1739209753.0641143;-45.120503652039325
1739209753.0641184;-45.120503652039325
1739209753.0641224;-38.13080360867914
1739209753.0641267;-45.120503652039325
1739209753.0641308;-45.120503652039325
1739209753.0641348;-38.13080360867914
1739209753.0641391;-45.120503652039325
1739209753.0641432;-45.120503652039325
1739209753.0641472;-38.13080360867914
1739209753.0641515;-35.57807855764607
1739209753.0641556;-38.13080360867914
1739209753.0641596;-38.13080360867914
1739209753.064164;-38.13080360867914
1739209753.064168;-45.120503652039325
1739209753.064172;-33.981070128970906
1739209753.0641763;-45.120503652039325
1739209753.0641804;-33.981070128970906
1739209753.0641844;-35.57807855764607
1739209753.0641887;-38.13080360867914
1739209753.0641928;-45.120503652039325
1739209753.0641968;-45.120503652039325
1739209753.064201;-35.57807855764607
1739209753.0642052;-38.13080360867914
1739209753.0642092;-45.120503652039325
1739209753.0642135;-29.438486411369354
1739209753.0642176;-35.57807855764607
1739209753.0642216;-38.13080360867914
1739209753.064226;-45.120503652039325
1739209753.06423;-45.120503652039325
1739209753.064234;-38.13080360867914
1739209753.0642383;-35.57807855764607
1739209753.0642424;-35.57807855764607
1739209753.0642464;-31.141103565318915
1739209753.0642507;-38.13080360867914
1739209753.0642548;-45.120503652039325
1739209753.0642588;-45.120503652039325
1739209753.064263;-38.13080360867914
1739209753.0642672;-33.981070128970906
1739209753.0642712;-38.13080360867914
1739209753.0642755;-45.120503652039325
1739209753.0642796;-32.816014438256545
1739209753.0642836;-38.13080360867914
1739209753.064288;-38.13080360867914
1739209753.064292;-45.120503652039325
1739209753.064296;-38.13080360867914
1739209753.0643003;-45.120503652039325
1739209753.0643044;-38.13080360867914
1739209753.0643084;-45.120503652039325
1739209753.0643127;-38.13080360867914
1739209753.0643167;-45.120503652039325
1739209753.0643208;-38.13080360867914
1739209753.064325;-45.120503652039325
1739209753.0643291;-45.120503652039325
1739209753.0643332;-38.13080360867914
1739209753.0643375;-38.13080360867914
1739209753.0643415;-45.120503652039325
1739209753.0643456;-45.120503652039325
1739209753.06435;-35.57807855764607
1739209753.064354;-38.13080360867914
1739209753.064358;-45.120503652039325
1739209753.0643623;-45.120503652039325
1739209753.0643663;-35.57807855764607
1739209753.0643704;-38.13080360867914
1739209753.0643747;-45.120503652039325
1739209753.0643787;-28.58837851428586
1739209753.0643828;-33.981070128970906
1739209753.064387;-38.13080360867914
1739209753.0643911;-45.120503652039325
1739209753.0643952;-38.13080360867914
1739209753.0643995;-35.57807855764607
1739209753.0644035;-38.13080360867914
1739209753.0644076;-45.120503652039325
1739209753.0644119;-32.816014438256545
1739209753.064416;-38.13080360867914
1739209753.06442;-38.13080360867914
1739209753.0644243;-38.13080360867914
1739209753.0644283;-38.13080360867914
1739209753.0644324;-32.816014438256545
1739209753.0644367;-45.120503652039325
1739209753.0644407;-38.13080360867914
1739209753.0644448;-33.981070128970906
1739209753.064449;-33.981070128970906
1739209753.0612545;-45.120503652039325
1739209753.0612583;-38.13080360867914
1739209753.0612621;-45.120503652039325
1739209753.0612662;-45.120503652039325
1739209753.06127;-45.120503652039325
1739209753.0612738;-38.13080360867914
1739209753.0612779;-38.13080360867914
1739209753.0612817;-31.141103565318915
1739209753.0612855;-26.991370085610722
1739209753.0612893;-45.120503652039325
1739209753.0612934;-38.13080360867914
1739209753.0612972;-35.57807855764607
1739209753.061301;-35.57807855764607
1739209753.061305;-45.120503652039325
1739209753.0613089;-45.120503652039325
1739209753.0613127;-33.981070128970906
1739209753.0613165;-38.13080360867914
1739209753.0613205;-38.13080360867914
1739209753.0613244;-38.13080360867914
1739209753.0613282;-38.13080360867914
1739209753.0613322;-38.13080360867914
1739209753.061336;-38.13080360867914
1739209753.0613399;-38.13080360867914
1739209753.0613437;-38.13080360867914
1739209753.0613477;-45.120503652039325
1739209753.0613515;-45.120503652039325
1739209753.0613554;-33.981070128970906
1739209753.0613594;-45.120503652039325
1739209753.0613632;-45.120503652039325
1739209753.061367;-38.13080360867914
1739209753.0613708;-35.57807855764607
1739209753.061375;-38.13080360867914
1739209753.0613787;-38.13080360867914
1739209753.0613825;-35.57807855764607
1739209753.0613866;-38.13080360867914
1739209753.0613904;-38.13080360867914
1739209753.0613942;-35.57807855764607
1739209753.061398;-35.57807855764607
1739209753.061402;-38.13080360867914
1739209753.061406;-45.120503652039325
1739209753.0614097;-45.120503652039325
1739209753.0614138;-35.57807855764607
1739209753.0614176;-45.120503652039325
1739209753.0614214;-45.120503652039325
1739209753.0614252;-45.120503652039325
1739209753.0614293;-38.13080360867914
1739209753.061433;-45.120503652039325
1739209753.061437;-45.120503652039325
1739209753.061441;-38.13080360867914
1739209753.0614448;-38.13080360867914
1739209753.0614486;-45.120503652039325
1739209753.0614524;-45.120503652039325
1739209753.0614564;-38.13080360867914
1739209753.0614603;-45.120503652039325
1739209753.061464;-38.13080360867914
1739209753.0614681;-38.13080360867914
1739209753.061472;-38.13080360867914
1739209753.0614758;-45.120503652039325
1739209753.0614796;-38.13080360867914
1739209753.0614836;-38.13080360867914
1739209753.0614874;-33.981070128970906
1739209753.0614913;-38.13080360867914
1739209753.0614953;-45.120503652039325
1739209753.061499;-38.13080360867914
1739209753.061503;-33.981070128970906
1739209753.0615067;-45.120503652039325
1739209753.0615108;-33.981070128970906
1739209753.0615146;-38.13080360867914
1739209753.0615184;-45.120503652039325
1739209753.0615225;-38.13080360867914
1739209753.0615263;-35.57807855764607
1739209753.06153;-45.120503652039325
1739209753.061534;-38.13080360867914
1739209753.061538;-35.57807855764607
1739209753.0615418;-38.13080360867914
1739209753.0615456;-45.120503652039325
1739209753.0615497;-38.13080360867914
1739209753.0615535;-38.13080360867914
1739209753.0615573;-45.120503652039325
1739209753.061561;-45.120503652039325
1739209753.0615652;-38.13080360867914
1739209753.061569;-30.49652367304973
1739209753.0615728;-45.120503652039325
1739209753.0615768;-45.120503652039325
1739209753.0615807;-45.120503652039325
1739209753.0615845;-35.57807855764607
1739209753.0615883;-45.120503652039325
1739209753.0615923;-45.120503652039325
1739209753.0615962;-45.120503652039325
1739209753.0616;-38.13080360867914
1739209753.0616038;-45.120503652039325
1739209753.0616078;-45.120503652039325
1739209753.0616117;-38.13080360867914
1739209753.0616155;-45.120503652039325
1739209753.0616195;-38.13080360867914
1739209753.0616233;-45.120503652039325
1739209753.0616271;-31.141103565318915
1739209753.061631;-27.267205301931607
1739209753.061635;-38.13080360867914
1739209753.0616388;-38.13080360867914
1739209753.0616426;-33.981070128970906
1739209753.0616467;-32.816014438256545
1739209753.0616505;-38.13080360867914
1739209753.0616543;-38.13080360867914
1739209753.0616581;-45.120503652039325
1739209753.0616622;-38.13080360867914
1739209753.061666;-45.120503652039325
1739209753.0616698;-45.120503652039325
1739209753.0616739;-45.120503652039325
1739209753.0616777;-45.120503652039325
1739209753.0616815;-33.981070128970906
1739209753.0616853;-45.120503652039325
1739209753.0616894;-38.13080360867914
1739209753.0616932;-33.981070128970906
1739209753.061697;-45.120503652039325
1739209753.061701;-45.120503652039325
1739209753.0617049;-38.13080360867914
1739209753.0617087;-35.57807855764607
1739209753.0617125;-38.13080360867914
1739209753.0617166;-35.57807855764607
1739209753.0617204;-38.13080360867914
1739209753.0617242;-38.13080360867914
1739209753.0617282;-38.13080360867914
1739209753.061732;-45.120503652039325
1739209753.0617359;-38.13080360867914
1739209753.0617397;-38.13080360867914
1739209753.0617437;-38.13080360867914
1739209753.0617476;-38.13080360867914
1739209753.0617514;-45.120503652039325
1739209753.0617554;-33.981070128970956
1739209753.0617592;-45.120503652039325
1739209753.061763;-45.120503652039325
1739209753.0617669;-45.120503652039325
1739209753.061771;-45.120503652039325
1739209753.0617747;-38.13080360867914
1739209753.0617785;-45.120503652039325
1739209753.0617826;-38.13080360867914
1739209753.0617864;-29.438486411369333
1739209753.0617902;-35.57807855764607
1739209753.061794;-45.120503652039325
1739209753.061798;-33.981070128970906
1739209753.061802;-38.13080360867914
1739209753.0618057;-38.13080360867914
1739209753.0618098;-38.13080360867914
1739209753.0618136;-45.120503652039325
1739209753.0618174;-45.120503652039325
1739209753.0618212;-45.120503652039325
1739209753.0618253;-45.120503652039325
1739209753.061829;-38.13080360867914
1739209753.061833;-35.57807855764607
1739209753.061837;-38.13080360867914
1739209753.0618408;-45.120503652039325
1739209753.0618446;-38.13080360867914
1739209753.0618484;-38.13080360867914
1739209753.0618525;-45.120503652039325
1739209753.0618563;-45.120503652039325
1739209753.06186;-45.120503652039325
1739209753.0618641;-45.120503652039325
1739209753.061868;-38.13080360867914
1739209753.0618718;-45.120503652039325
1739209753.0618756;-45.120503652039325
1739209753.0618796;-29.438486411369333
1739209753.0618834;-45.120503652039325
1739209753.0618873;-45.120503652039325
1739209753.0618913;-38.13080360867914
1739209753.0618951;-38.13080360867914
1739209753.061899;-38.13080360867914
1739209753.0619028;-38.13080360867914
1739209753.0619068;-45.120503652039325
1739209753.0619106;-45.120503652039325
1739209753.0619144;-45.120503652039325
1739209753.0619185;-35.57807855764607
1739209753.0619223;-38.13080360867914
1739209753.0619261;-45.120503652039325
1739209753.06193;-45.120503652039325
1739209753.061934;-45.120503652039325
1739209753.0619378;-38.13080360867914
1739209753.0619416;-45.120503652039325
1739209753.0619454;-38.13080360867914
1739209753.0619495;-45.120503652039325
1739209753.0619533;-38.13080360867914
1739209753.0619571;-45.120503652039325
1739209753.0619612;-38.13080360867914
1739209753.061965;-35.57807855764607
1739209753.0619688;-33.981070128970906
1739209753.0619726;-45.120503652039325
1739209753.0619767;-38.13080360867914
1739209753.0619805;-45.120503652039325
1739209753.0619843;-38.13080360867914
1739209753.0619884;-35.57807855764607
1739209753.0619922;-38.13080360867914
1739209753.061996;-45.120503652039325
1739209753.0619998;-38.13080360867914
1739209753.0620039;-38.13080360867914
1739209753.0620077;-33.981070128970906
1739209753.0620115;-45.120503652039325
1739209753.0620155;-45.120503652039325
1739209753.0620193;-38.13080360867914
1739209753.0620232;-33.981070128970906
1739209753.062027;-45.120503652039325
1739209753.062031;-45.120503652039325
1739209753.0620348;-38.13080360867914
1739209753.0620387;-33.981070128970906
1739209753.0620427;-45.120503652039325
1739209753.0620465;-45.120503652039325
1739209753.0620503;-32.816014438256545
1739209753.0620542;-45.120503652039325
1739209753.0620582;-45.120503652039325
1739209753.062062;-38.13080360867914
1739209753.0620658;-45.120503652039325
1739209753.06207;-38.13080360867914
1739209753.0620737;-45.120503652039325
1739209753.0620775;-45.120503652039325
1739209753.0620813;-38.13080360867914
1739209753.0620854;-38.13080360867914
1739209753.0620892;-45.120503652039325
1739209753.062093;-38.13080360867914
1739209753.062097;-35.57807855764607
1739209753.062101;-27.267205301931607
1739209753.0621047;-45.120503652039325
1739209753.0621085;-45.120503652039325
1739209753.0621126;-35.57807855764607
1739209753.0621164;-31.141103565318915
1739209753.0621202;-45.120503652039325
1739209753.0621243;-38.13080360867914
1739209753.062128;-45.120503652039325
1739209753.062132;-33.981070128970906
1739209753.0621357;-38.13080360867914
1739209753.0621397;-45.120503652039325
1739209753.0621436;-38.13080360867914
1739209753.0621474;-38.13080360867914
1739209753.0621514;-38.13080360867914
1739209753.0621552;-45.120503652039325
1739209753.062159;-45.120503652039325
1739209753.0621629;-38.13080360867914
1739209753.062167;-38.13080360867914
1739209753.0621707;-38.13080360867914
1739209753.0621746;-45.120503652039325
1739209753.0621786;-45.120503652039325
1739209753.0621824;-45.120503652039325
1739209753.0621862;-45.120503652039325
1739209753.06219;-38.13080360867914
1739209753.062194;-33.981070128970906
1739209753.062198;-38.13080360867914
1739209753.0622017;-45.120503652039325
1739209753.0622058;-45.120503652039325
1739209753.0622096;-38.13080360867914
1739209753.0622134;-35.57807855764607
1739209753.0622172;-45.120503652039325
1739209753.0622213;-45.120503652039325
1739209753.062225;-31.141103565318915
1739209753.062229;-33.981070128970906
1739209753.062233;-33.981070128970906
1739209753.0622368;-45.120503652039325
1739209753.0622406;-45.120503652039325
1739209753.0622444;-38.13080360867914
1739209753.0622485;-38.13080360867914
1739209753.0622523;-45.120503652039325
1739209753.062256;-38.13080360867914
1739209753.0622602;-38.13080360867914
1739209753.062264;-38.13080360867914
1739209753.0622678;-45.120503652039325
1739209753.0622716;-38.13080360867914
1739209753.0622756;-38.13080360867914
1739209753.0622795;-38.13080360867914
1739209753.0622833;-45.120503652039325
1739209753.0622873;-38.13080360867914
1739209753.0622911;-35.57807855764607
1739209753.062295;-38.13080360867914
1739209753.0622988;-45.120503652039325
1739209753.0623028;-45.120503652039325
1739209753.0623066;-45.120503652039325
1739209753.0623105;-45.120503652039325
1739209753.0623143;-38.13080360867914
1739209753.0623183;-45.120503652039325
1739209753.0623221;-45.120503652039325
1739209753.062326;-38.13080360867914
1739209753.06233;-35.57807855764607
1739209753.0623338;-38.13080360867914
1739209753.0623376;-45.120503652039325
1739209753.0623415;-38.13080360867914
1739209753.0623455;-35.57807855764607
1739209753.0623493;-38.13080360867914
1739209753.0623531;-45.120503652039325
1739209753.0623572;-38.13080360867914
1739209753.062361;-38.13080360867914
1739209753.0623648;-38.13080360867914
1739209753.0623686;-32.816014438256545
1739209753.0623727;-38.13080360867914
1739209753.0623765;-35.57807855764607
1739209753.0623803;-35.57807855764607
1739209753.0623844;-38.13080360867914
1739209753.0623882;-45.120503652039325
1739209753.062392;-38.13080360867914
