CAN Message; 0x1b8:0000c4a05fe5e07a
1739209864.5074797;-45.120503652039325
1739209864.507489;-38.13080360867914
1739209864.507498;-26.991370085610722
1739209864.507507;-38.13080360867914
1739209864.5075161;-45.120503652039325
1739209864.5075252;-45.120503652039325
1739209864.5075343;-38.13080360867914
1739209864.5075433;-35.57807855764607
1739209864.5075524;-45.120503652039325
1739209864.5075617;-38.13080360867914
1739209864.5075707;-45.120503652039325
1739209864.5075798;-45.120503652039325
1739209864.5075889;-45.120503652039325
1739209864.507598;-45.120503652039325
1739209864.507607;-45.120503652039325
1739209864.507616;-45.120503652039325
1739209864.507625;-45.120503652039325
1739209864.5076342;-45.120503652039325
1739209864.5076435;-38.13080360867914
1739209864.5076525;-38.13080360867914
1739209864.5076616;-45.120503652039325
1739209864.5076706;-38.13080360867914
1739209864.5076797;-35.57807855764607
1739209864.5076888;-38.13080360867914
1739209864.5076978;-45.120503652039325
1739209864.5077069;-38.13080360867914
1739209864.5077162;-38.13080360867914
1739209864.5077252;-45.120503652039325
1739209864.5077343;-45.120503652039325
1739209864.5077434;-45.120503652039325
1739209864.5077524;-45.120503652039325
1739209864.5077615;-38.13080360867914
1739209864.5077705;-45.120503652039325
1739209864.5077796;-45.120503652039325
1739209864.507789;-38.13080360867914
1739209864.507798;-45.120503652039325
1739209864.507807;-45.120503652039325
1739209864.507816;-38.13080360867914
1739209864.5078251;-38.13080360867914
1739209864.5078342;-45.120503652039325
1739209864.5078433;-45.120503652039325
1739209864.5078523;-38.13080360867914
1739209864.5078616;-28.992665084841942
1739209864.5078707;-28.992665084841942
1739209864.5078797;-45.120503652039325
1739209864.5078888;-45.120503652039325
1739209864.5078979;-38.13080360867914
1739209864.507907;-35.57807855764607
1739209864.507916;-38.13080360867914
1739209864.507925;-38.13080360867914
1739209864.5079343;-38.13080360867914
1739209864.5079434;-33.981070128970906
1739209864.5079525;-38.13080360867914
1739209864.5079615;-38.13080360867914
1739209864.5079706;-32.816014438256545
1739209864.5079796;-45.120503652039325
1739209864.5079887;-45.120503652039325
1739209864.5079978;-38.13080360867914
1739209864.5080068;-33.981070128970906
1739209864.508016;-31.141103565318915
1739209864.5080252;-45.120503652039325
1739209864.5080342;-45.120503652039325
1739209864.5080433;-38.13080360867914
1739209864.5080523;-33.981070128970906
1739209864.5080614;-35.57807855764607
1739209864.5080705;-38.13080360867914
1739209864.5080795;-45.120503652039325
1739209864.5080888;-45.120503652039325
1739209864.508098;-38.13080360867914
1739209864.508107;-38.13080360867914
1739209864.508116;-45.120503652039325
1739209864.508125;-38.13080360867914
1739209864.5081341;-45.120503652039325
1739209864.5081432;-45.120503652039325
1739209864.5081522;-45.120503652039325
1739209864.5081615;-33.981070128970906
1739209864.5081706;-45.120503652039325
1739209864.5081797;-38.13080360867914
1739209864.5081887;-35.57807855764607
1739209864.5081978;-45.120503652039325
1739209864.5082068;-45.120503652039325
1739209864.508216;-45.120503652039325
1739209864.508225;-45.120503652039325
1739209864.5082343;-38.13080360867914
1739209864.5082433;-38.13080360867914
1739209864.5082524;-45.120503652039325
1739209864.5082614;-45.120503652039325
1739209864.5082705;-38.13080360867914
1739209864.5082796;-33.981070128970906
1739209864.5082886;-45.120503652039325
1739209864.5082977;-45.120503652039325
1739209864.508307;-38.13080360867914
1739209864.508316;-45.120503652039325
1739209864.508325;-38.13080360867914
1739209864.5083342;-35.57807855764607
1739209864.5083432;-45.120503652039325
1739209864.5083523;-45.120503652039325
1739209864.5083613;-38.13080360867914
1739209864.5083704;-35.57807855764607
1739209864.5083795;-38.13080360867914
1739209864.5083888;-38.13080360867914
1739209864.5083978;-35.57807855764607
1739209864.5084069;-35.57807855764607
1739209864.508416;-38.13080360867914
1739209864.508425;-38.13080360867914
1739209864.508434;-38.13080360867914
1739209864.508443;-38.13080360867914
1739209864.5084522;-38.13080360867914
1739209864.5084615;-45.120503652039325
1739209864.5084705;-38.13080360867914
1739209864.5084796;-32.816014438256545
1739209864.5084887;-38.13080360867914
1739209864.5084977;-45.120503652039325
1739209864.5085068;-45.120503652039325
1739209864.5085158;-38.13080360867914
1739209864.508525;-45.120503652039325
1739209864.5085342;-45.120503652039325
1739209864.5085433;-45.120503652039325
1739209864.5085523;-45.120503652039325
1739209864.5085614;-33.981070128970906
1739209864.5085704;-45.120503652039325
1739209864.5085795;-38.13080360867914
1739209864.5085886;-45.120503652039325
1739209864.5085976;-35.57807855764607
1739209864.508607;-32.816014438256545
1739209864.508616;-45.120503652039325
1739209864.508625;-45.120503652039325
1739209864.508634;-38.13080360867914
1739209864.5086432;-38.13080360867914
1739209864.5086522;-33.981070128970906
1739209864.5086613;-35.57807855764607
1739209864.5086703;-45.120503652039325
1739209864.5086796;-45.120503652039325
1739209864.5086887;-38.13080360867914
1739209864.5086977;-38.13080360867914
1739209864.5087068;-45.120503652039325
1739209864.5087159;-38.13080360867914
1739209864.508725;-33.981070128970906
1739209864.508734;-45.120503652039325
1739209864.508743;-38.13080360867914
1739209864.5087523;-35.57807855764607
1739209864.5087614;-45.120503652039325
1739209864.5087705;-45.120503652039325
1739209864.5087795;-38.13080360867914
1739209864.5087886;-35.57807855764607
1739209864.5087976;-45.120503652039325
1739209864.5088067;-45.120503652039325
1739209864.5088158;-38.13080360867914
1739209864.5088248;-45.120503652039325
1739209864.5088341;-38.13080360867914
1739209864.5088432;-33.981070128970906
1739209864.5088522;-38.13080360867914
1739209864.5088613;-45.120503652039325
1739209864.5088704;-38.13080360867914
1739209864.5088794;-45.120503652039325
1739209864.5088885;-38.13080360867914
1739209864.5088975;-45.120503652039325
1739209864.5089068;-38.13080360867914
1739209864.508916;-45.120503652039325
1739209864.508925;-35.57807855764607
1739209864.508934;-38.13080360867914
1739209864.508943;-45.120503652039325
1739209864.5089521;-38.13080360867914
1739209864.5089612;-38.13080360867914
1739209864.5089703;-27.8777449560314
1739209864.5089796;-38.13080360867914
1739209864.5089886;-35.57807855764607
1739209864.5089977;-38.13080360867914
1739209864.5090067;-38.13080360867914
1739209864.5090158;-38.13080360867914
1739209864.5090249;-35.57807855764607
1739209864.509034;-45.120503652039325
1739209864.509043;-38.13080360867914
1739209864.5090523;-38.13080360867914
1739209864.5090613;-35.57807855764607
1739209864.5090704;-45.120503652039325
1739209864.5090795;-38.13080360867914
1739209864.5090885;-38.13080360867914
1739209864.5090976;-38.13080360867914
1739209864.5091066;-33.981070128970906
1739209864.5091157;-38.13080360867914
1739209864.509125;-45.120503652039325
1739209864.509134;-35.57807855764607
1739209864.509143;-45.120503652039325
1739209864.5091522;-38.13080360867914
1739209864.5091612;-38.13080360867914
1739209864.5091703;-45.120503652039325
1739209864.5091794;-45.120503652039325
1739209864.5091884;-45.120503652039325
1739209864.5091975;-45.120503652039325
1739209864.5092068;-45.120503652039325
1739209864.5092158;-45.120503652039325
1739209864.509225;-45.120503652039325
1739209864.509234;-45.120503652039325
1739209864.509243;-45.120503652039325
1739209864.509252;-45.120503652039325
1739209864.5092611;-38.13080360867914
1739209864.5092702;-45.120503652039325
1739209864.5092795;-38.13080360867914
1739209864.5092885;-38.13080360867914
1739209864.5092976;-45.120503652039325
1739209864.5093067;-45.120503652039325
1739209864.5093157;-38.13080360867914
1739209864.5093248;-45.120503652039325
1739209864.5093338;-26.991370085610722
1739209864.509343;-33.981070128970906
1739209864.5093522;-38.13080360867914
1739209864.5093613;-45.120503652039325
1739209864.5093703;-35.57807855764607
1739209864.5093794;-38.13080360867914
1739209864.5093884;-45.120503652039325
1739209864.5093975;-38.13080360867914
1739209864.5094066;-45.120503652039325
1739209864.5094156;-45.120503652039325
1739209864.509425;-35.57807855764607
1739209864.509434;-38.13080360867914
1739209864.509443;-45.120503652039325
1739209864.509452;-45.120503652039325
1739209864.5094612;-38.13080360867914
1739209864.5094702;-38.13080360867914
1739209864.5094793;-35.57807855764607
1739209864.5094883;-33.981070128970906
1739209864.5094976;-38.13080360867914
1739209864.5095067;-38.13080360867914
1739209864.5095158;-35.57807855764607
1739209864.5095248;-38.13080360867914
1739209864.509534;-38.13080360867914
1739209864.509543;-38.13080360867914
1739209864.509552;-45.120503652039325
1739209864.509561;-38.13080360867914
1739209864.5095701;-38.13080360867914
1739209864.5095794;-45.120503652039325
1739209864.5095885;-33.981070128970906
1739209864.5095975;-38.13080360867914
1739209864.5096066;-45.120503652039325
1739209864.5096157;-38.13080360867914
1739209864.5096247;-38.13080360867914
1739209864.5096338;-38.13080360867914
1739209864.5096428;-38.13080360867914
1739209864.5096521;-38.13080360867914
1739209864.5096612;-45.120503652039325
1739209864.5096703;-45.120503652039325
1739209864.5096793;-38.13080360867914
1739209864.5096884;-45.120503652039325
1739209864.5096974;-45.120503652039325
1739209864.5097065;-33.981070128970906
1739209864.5097156;-45.120503652039325
1739209864.5097249;-45.120503652039325
1739209864.509734;-45.120503652039325
1739209864.509743;-38.13080360867914
1739209864.509752;-38.13080360867914
1739209864.509761;-38.13080360867914
1739209864.5097702;-45.120503652039325
1739209864.5097792;-45.120503652039325
1739209864.5097883;-45.120503652039325
1739209864.5097976;-45.120503652039325
1739209864.5098066;-38.13080360867914
1739209864.5098157;-38.13080360867914
1739209864.5098248;-38.13080360867914
1739209864.5098338;-45.120503652039325
1739209864.5098429;-45.120503652039325
1739209864.509852;-38.13080360867914
1739209864.509861;-38.13080360867914
1739209864.5098703;-38.13080360867914
1739209864.5098794;-45.120503652039325
1739209864.5098884;-45.120503652039325
1739209864.5098975;-45.120503652039325
1739209864.5099065;-35.57807855764607
1739209864.5099156;-38.13080360867914
1739209864.5099247;-38.13080360867914
1739209864.5099337;-45.120503652039325
1739209864.5099428;-45.120503652039325
1739209864.509952;-45.120503652039325
1739209864.5099611;-33.981070128970906
1739209864.5099702;-35.57807855764607
1739209864.5099792;-38.13080360867914
1739209864.5099883;-38.13080360867914
1739209864.5099974;-33.981070128970906
1739209864.5100064;-38.13080360867914
1739209864.5100155;-45.120503652039325
1739209864.5100248;-45.120503652039325
1739209864.5100338;-38.13080360867914
1739209864.510043;-35.57807855764607
1739209864.510052;-45.120503652039325
1739209864.510061;-38.13080360867914
1739209864.51007;-45.120503652039325
1739209864.5100791;-45.120503652039325
1739209864.5100882;-45.120503652039325
1739209864.5100975;-45.120503652039325
1739209864.5101066;-33.981070128970906
1739209864.5101156;-45.120503652039325
1739209864.5101247;-38.13080360867914
1739209864.5101337;-35.57807855764607
1739209864.5101428;-33.981070128970906
1739209864.5101519;-32.816014438256545
1739209864.510161;-38.13080360867914
1739209864.5101702;-38.13080360867914
1739209864.5101793;-35.57807855764607
1739209864.5101883;-35.57807855764607
1739209864.5101974;-45.120503652039325
1739209864.5102065;-38.13080360867914
1739209864.5102155;-38.13080360867914
1739209864.5102246;-38.13080360867914
1739209864.5102336;-35.57807855764607
1739209864.510243;-45.120503652039325
1739209864.510252;-45.120503652039325
1739209864.510261;-38.13080360867914
1739209864.51027;-38.13080360867914
1739209864.5102792;-45.120503652039325
1739209864.5102882;-32.816014438256545
1739209864.5102973;-29.438486411369333
1739209864.5103064;-38.13080360867914
1739209864.5103154;-38.13080360867914
1739209864.5103247;-38.13080360867914
1739209864.5103338;-35.57807855764607
1739209864.5103428;-38.13080360867914
1739209864.510352;-35.57807855764607
1739209864.510361;-38.13080360867914
1739209864.51037;-45.120503652039325
1739209864.510379;-38.13080360867914
1739209864.5103881;-45.120503652039325
1739209864.5103974;-38.13080360867914
1739209864.5104065;-38.13080360867914
1739209864.5104156;-45.120503652039325
1739209864.5104246;-45.120503652039325
1739209864.5104337;-45.120503652039325
1739209864.5104427;-38.13080360867914
1739209864.5104518;-38.13080360867914
1739209864.5104609;-38.13080360867914
1739209864.5104702;-45.120503652039325
1739209864.5104792;-45.120503652039325
1739209864.5104883;-38.13080360867914
1739209864.5104973;-45.120503652039325
1739209864.5105064;-32.816014438256545
1739209864.5105155;-28.21854285175415
1739209864.5105245;-45.120503652039325
1739209864.5105336;-45.120503652039325
1739209864.5105429;-38.13080360867914
1739209864.510552;-38.13080360867914
1739209864.510561;-38.13080360867914
1739209864.51057;-38.13080360867914
1739209864.510579;-45.120503652039325
1739209864.5105882;-45.120503652039325
1739209864.5105972;-33.981070128970906
1739209864.5106063;-35.57807855764607
1739209864.5106156;-38.13080360867914
1739209864.5106246;-45.120503652039325
1739209864.5106337;-45.120503652039325
1739209864.5106428;-38.13080360867914
1739209864.5106518;-45.120503652039325
1739209864.510661;-38.13080360867914
1739209864.51067;-45.120503652039325
1739209864.510679;-45.120503652039325
1739209864.5106883;-45.120503652039325
1739209864.5106974;-45.120503652039325
1739209864.5107064;-38.13080360867914
1739209864.5107155;-45.120503652039325
1739209864.5107245;-38.13080360867914
1739209864.5107336;-38.13080360867914
1739209864.5107427;-45.120503652039325
1739209864.5107517;-38.13080360867914
1739209864.5107608;-38.13080360867914
1739209864.51077;-35.57807855764607
1739209864.5107791;-45.120503652039325
1739209864.5107882;-38.13080360867914
1739209864.5107973;-45.120503652039325
1739209864.5108063;-45.120503652039325
1739209864.5108154;-38.13080360867914
1739209864.5108244;-45.120503652039325
1739209864.5108335;-38.13080360867914
1739209864.5108428;-38.13080360867914
1739209864.5108519;-38.13080360867914
1739209864.510861;-45.120503652039325
1739209864.51087;-45.120503652039325
1739209864.510879;-38.13080360867914
1739209864.510888;-38.13080360867914
1739209864.5108972;-35.57807855764607
1739209864.5109062;-45.120503652039325
1739209864.5109155;-45.120503652039325
1739209864.5109246;-45.120503652039325
1739209864.5109336;-45.120503652039325
1739209864.5109427;-45.120503652039325
1739209864.5109518;-45.120503652039325
1739209864.5109608;-45.120503652039325
1739209864.5109699;-45.120503652039325
1739209864.510979;-38.13080360867914
1739209864.5109882;-35.57807855764607
1739209864.5109973;-38.13080360867914
1739209864.5110064;-38.13080360867914
1739209864.5110154;-45.120503652039325
1739209864.5110245;-45.120503652039325
1739209864.5110335;-38.13080360867914
1739209864.5110426;-38.13080360867914
1739209864.5110517;-33.981070128970906
1739209864.511061;-45.120503652039325
1739209864.51107;-38.13080360867914
1739209864.511079;-45.120503652039325
1739209864.5110881;-45.120503652039325
1739209864.5110972;-32.816014438256545
1739209864.5111063;-38.13080360867914
1739209864.5111153;-35.57807855764607
1739209864.5111244;-38.13080360867914
1739209864.5111334;-45.120503652039325
1739209864.5111427;-38.13080360867914
1739209864.5111518;-35.57807855764607
1739209864.5111609;-38.13080360867914
1739209864.51117;-45.120503652039325
1739209864.511179;-33.981070128970906
1739209864.511188;-45.120503652039325
1739209864.511197;-45.120503652039325
1739209864.5112062;-33.981070128970906
1739209864.5112154;-33.981070128970906
1739209864.5112245;-38.13080360867914
1739209864.5112336;-38.13080360867914
1739209864.5112426;-33.981070128970906
1739209864.5112517;-28.992665084841942
1739209864.5112607;-35.57807855764607
1739209864.5112698;-35.57807855764607
1739209864.5112789;-45.120503652039325
1739209864.5112882;-33.981070128970906
1739209864.5112972;-45.120503652039325
1739209864.5113063;-45.120503652039325
1739209864.5113153;-38.13080360867914
1739209864.5113244;-32.816014438256545
1739209864.5113335;-38.13080360867914
1739209864.5113425;-38.13080360867914
1739209864.5113516;-35.57807855764607
1739209864.511361;-45.120503652039325
1739209864.51137;-45.120503652039325
1739209864.511379;-33.981070128970906
1739209864.511388;-32.816014438256545
1739209864.5113971;-38.13080360867914
1739209864.5114062;-45.120503652039325
1739209864.5114152;-38.13080360867914
1739209864.5114243;-45.120503652039325
1739209864.5114336;-45.120503652039325
1739209864.5114427;-45.120503652039325
1739209864.5114517;-38.13080360867914
1739209864.5114608;-45.120503652039325
1739209864.5114698;-38.13080360867914
1739209864.511479;-38.13080360867914
1739209864.511488;-38.13080360867914
1739209864.511497;-45.120503652039325
1739209864.511506;-38.13080360867914
1739209864.5115154;-45.120503652039325
1739209864.5115244;-38.13080360867914
1739209864.5115335;-35.57807855764607
1739209864.5115426;-45.120503652039325
1739209864.5115516;-45.120503652039325
1739209864.5115607;-45.120503652039325
1739209864.5115697;-38.13080360867914
1739209864.5115788;-38.13080360867914
1739209864.511588;-45.120503652039325
1739209864.5115972;-38.13080360867914
1739209864.5116062;-33.981070128970906
1739209864.5116153;-33.981070128970906
1739209864.5116243;-38.13080360867914
1739209864.5116334;-38.13080360867914
1739209864.5116425;-45.120503652039325
1739209864.5116515;-38.13080360867914
1739209864.5116608;-35.57807855764607
1739209864.5116699;-38.13080360867914
1739209864.511679;-38.13080360867914
1739209864.511688;-33.981070128970906
1739209864.511697;-45.120503652039325
1739209864.511706;-45.120503652039325
1739209864.5117152;-45.120503652039325
1739209864.5117242;-45.120503652039325
1739209864.5117335;-45.120503652039325
1739209864.5117426;-45.120503652039325
1739209864.5117517;-38.13080360867914
1739209864.5117607;-30.49652367304976
1739209864.5117698;-45.120503652039325
1739209864.5117788;-45.120503652039325
1739209864.511788;-45.120503652039325
1739209864.511797;-45.120503652039325
1739209864.5118062;-45.120503652039325
1739209864.5118153;-45.120503652039325
1739209864.5118244;-45.120503652039325
1739209864.5118334;-28.992665084841942
1739209864.5118425;-32.816014438256545
1739209864.5118515;-38.13080360867914
1739209864.5118606;-45.120503652039325
1739209864.5118697;-38.13080360867914
1739209864.5118787;-45.120503652039325
1739209864.511888;-35.57807855764607
1739209864.511897;-38.13080360867914
1739209864.5119061;-45.120503652039325
1739209864.5119152;-38.13080360867914
1739209864.5119243;-32.816014438256545
1739209864.5119333;-38.13080360867914
1739209864.5119424;-38.13080360867914
1739209864.5119514;-38.13080360867914
1739209864.5119607;-38.13080360867914
1739209864.5119698;-33.981070128970906
1739209864.5119789;-45.120503652039325
1739209864.511988;-35.57807855764607
1739209864.511997;-38.13080360867914
1739209864.512006;-45.120503652039325
1739209864.512015;-45.120503652039325
1739209864.5120242;-33.981070128970906
1739209864.5120335;-33.981070128970906
1739209864.5120425;-45.120503652039325
1739209864.5120516;-30.49652367304973
1739209864.5120606;-33.981070128970906
1739209864.5120697;-45.120503652039325
1739209864.5120788;-45.120503652039325
1739209864.5120878;-45.120503652039325
1739209864.512097;-45.120503652039325
1739209864.5121062;-38.13080360867914
1739209864.5121152;-32.816014438256545
1739209864.5121243;-38.13080360867914
1739209864.5121334;-45.120503652039325
1739209864.5121424;-45.120503652039325
1739209864.5121515;-38.13080360867914
1739209864.5121605;-45.120503652039325
1739209864.5121696;-30.49652367304973
1739209864.512179;-38.13080360867914
1739209864.512188;-45.120503652039325
1739209864.512197;-33.981070128970906
1739209864.512206;-38.13080360867914
1739209864.5122151;-45.120503652039325
1739209864.5122242;-38.13080360867914
1739209864.5122333;-38.13080360867914
1739209864.5122423;-45.120503652039325
1739209864.5122516;-45.120503652039325
1739209864.5122607;-38.13080360867914
1739209864.5122697;-38.13080360867914
1739209864.5122788;-38.13080360867914
1739209864.5122879;-38.13080360867914
1739209864.512297;-35.57807855764607
1739209864.512306;-35.57807855764607
1739209864.512315;-35.57807855764607
1739209864.512324;-45.120503652039325
1739209864.5123334;-45.120503652039325
1739209864.5123425;-38.13080360867914
1739209864.5123515;-32.816014438256545
1739209864.5123606;-38.13080360867914
1739209864.5123696;-45.120503652039325
1739209864.5123787;-45.120503652039325
1739209864.5123878;-45.120503652039325
1739209864.5123968;-38.13080360867914
1739209864.512406;-35.57807855764607
1739209864.5124152;-38.13080360867914
1739209864.5124242;-38.13080360867914
1739209864.5124333;-38.13080360867914
1739209864.5124424;-35.57807855764607
1739209864.5124514;-45.120503652039325
1739209864.5124605;-45.120503652039325
1739209864.5124695;-45.120503652039325
1739209864.5124788;-38.13080360867914
1739209864.512488;-38.13080360867914
1739209864.512497;-33.981070128970906
1739209864.512506;-38.13080360867914
1739209864.512515;-45.120503652039325
1739209864.5125241;-38.13080360867914
1739209864.5125332;-38.13080360867914
1739209864.5125422;-45.120503652039325
1739209864.5125515;-38.13080360867914
1739209864.5125606;-33.981070128970906
1739209864.5125697;-45.120503652039325
1739209864.5125787;-38.13080360867914
1739209864.5125878;-35.57807855764607
1739209864.5125968;-38.13080360867914
1739209864.512606;-45.120503652039325
1739209864.512615;-35.57807855764607
1739209864.5126243;-31.141103565318893
1739209864.5126333;-38.13080360867914
1739209864.5126424;-45.120503652039325
1739209864.5126514;-45.120503652039325
1739209864.5126605;-45.120503652039325
1739209864.5126696;-45.120503652039325
1739209864.5126786;-45.120503652039325
1739209864.5126877;-38.13080360867914
1739209864.5126967;-45.120503652039325
1739209864.512706;-45.120503652039325
1739209864.512715;-30.49652367304973
1739209864.5127242;-32.816014438256545
1739209864.5127332;-35.57807855764607
1739209864.5127423;-38.13080360867914
1739209864.5127513;-45.120503652039325
1739209864.5127604;-38.13080360867914
1739209864.5127695;-38.13080360867914
1739209864.5127788;-45.120503652039325
1739209864.5127878;-38.13080360867914
1739209864.5127969;-32.816014438256545
1739209864.512806;-38.13080360867914
1739209864.512815;-38.13080360867914
1739209864.512824;-38.13080360867914
1739209864.512833;-45.120503652039325
1739209864.5128422;-45.120503652039325
1739209864.5128515;-45.120503652039325
1739209864.5128605;-38.13080360867914
1739209864.5128696;-33.981070128970906
1739209864.5128787;-45.120503652039325
1739209864.5128877;-38.13080360867914
1739209864.5128968;-38.13080360867914
1739209864.5129058;-45.120503652039325
1739209864.512915;-38.13080360867914
1739209864.5129242;-38.13080360867914
1739209864.5129333;-45.120503652039325
1739209864.5129423;-38.13080360867914
1739209864.5129514;-45.120503652039325
1739209864.5129604;-38.13080360867914
1739209864.5129695;-45.120503652039325
1739209864.5129786;-38.13080360867914
1739209864.5129876;-29.438486411369333
1739209864.512997;-38.13080360867914
1739209864.513006;-38.13080360867914
1739209864.513015;-45.120503652039325
1739209864.513024;-45.120503652039325
1739209864.5130332;-38.13080360867914
1739209864.5130422;-38.13080360867914
1739209864.5130513;-45.120503652039325
1739209864.5130603;-32.816014438256545
1739209864.5130694;-45.120503652039325
1739209864.5130787;-38.13080360867914
1739209864.5130877;-28.992665084841942
1739209864.5130968;-33.981070128970906
1739209864.5131059;-45.120503652039325
1739209864.513115;-38.13080360867914
1739209864.513124;-32.816014438256545
1739209864.513133;-33.981070128970906
1739209864.513142;-38.13080360867914
1739209864.5131514;-38.13080360867914
1739209864.5131605;-33.981070128970906
1739209864.5131695;-38.13080360867914
1739209864.5131786;-38.13080360867914
1739209864.5131876;-45.120503652039325
1739209864.5131967;-45.120503652039325
1739209864.5132058;-38.13080360867914
1739209864.5132148;-45.120503652039325
1739209864.5132241;-45.120503652039325
1739209864.5132332;-45.120503652039325
1739209864.5132422;-32.816014438256545
1739209864.5132513;-38.13080360867914
1739209864.5132604;-45.120503652039325
1739209864.5132694;-38.13080360867914
1739209864.5132785;-38.13080360867914
1739209864.5132875;-38.13080360867914
1739209864.5132968;-38.13080360867914
1739209864.513306;-45.120503652039325
1739209864.513315;-38.13080360867914
1739209864.513324;-38.13080360867914
1739209864.513333;-38.13080360867914
1739209864.5133421;-33.981070128970906
1739209864.5133512;-38.13080360867914
1739209864.5133603;-45.120503652039325
1739209864.5133696;-38.13080360867914
1739209864.5133786;-33.981070128970906
1739209864.5133877;-38.13080360867914
1739209864.5133967;-33.981070128970906
1739209864.5134058;-38.13080360867914
1739209864.5134149;-38.13080360867914
1739209864.513424;-38.13080360867914
1739209864.513433;-35.57807855764607
1739209864.513442;-38.13080360867914
1739209864.5134513;-33.981070128970906
1739209864.5134604;-45.120503652039325
1739209864.5134695;-38.13080360867914
1739209864.5134785;-45.120503652039325
1739209864.5134876;-38.13080360867914
1739209864.5134966;-31.141103565318893
1739209864.5135057;-45.120503652039325
1739209864.5135148;-45.120503652039325
1739209864.513524;-38.13080360867914
1739209864.513533;-45.120503652039325
1739209864.5135422;-45.120503652039325
1739209864.5135512;-45.120503652039325
1739209864.5135603;-45.120503652039325
1739209864.5135694;-45.120503652039325
1739209864.5135784;-38.13080360867914
1739209864.5135875;-45.120503652039325
1739209864.5135968;-45.120503652039325
1739209864.5136058;-45.120503652039325
1739209864.513615;-45.120503652039325
1739209864.513624;-45.120503652039325
1739209864.513633;-33.981070128970906
1739209864.513642;-45.120503652039325
1739209864.5136511;-45.120503652039325
1739209864.5136602;-45.120503652039325
1739209864.5136695;-33.981070128970906
1739209864.5136786;-31.141103565318893
1739209864.5136876;-38.13080360867914
1739209864.5136967;-45.120503652039325
1739209864.5137057;-45.120503652039325
1739209864.5137148;-32.816014438256545
1739209864.5137239;-38.13080360867914
1739209864.513733;-45.120503652039325
1739209864.5137422;-45.120503652039325
1739209864.5137513;-45.120503652039325
1739209864.5137603;-45.120503652039325
1739209864.5137694;-45.120503652039325
1739209864.5137784;-33.981070128970906
1739209864.5137875;-38.13080360867914
1739209864.5137966;-45.120503652039325
1739209864.5138056;-45.120503652039325
1739209864.5138147;-38.13080360867914
1739209864.513824;-32.816014438256545
1739209864.513833;-38.13080360867914
1739209864.513842;-45.120503652039325
1739209864.5138512;-38.13080360867914
1739209864.5138602;-32.816014438256545
1739209864.5138693;-33.981070128970906
1739209864.5138783;-45.120503652039325
1739209864.5138874;-38.13080360867914
1739209864.5138967;-45.120503652039325
1739209864.5139058;-45.120503652039325
1739209864.5139148;-32.816014438256545
1739209864.513924;-45.120503652039325
1739209864.513933;-45.120503652039325
1739209864.513942;-38.13080360867914
1739209864.513951;-45.120503652039325
1739209864.5139601;-45.120503652039325
1739209864.5139694;-45.120503652039325
1739209864.5139785;-35.57807855764607
1739209864.5139875;-35.57807855764607
1739209864.5139966;-33.981070128970906
1739209864.5140057;-38.13080360867914
1739209864.5140147;-45.120503652039325
1739209864.5140238;-45.120503652039325
1739209864.5140328;-35.57807855764607
1739209864.5140421;-27.8777449560314
1739209864.5140512;-38.13080360867914
1739209864.5140603;-45.120503652039325
1739209864.5140693;-45.120503652039325
1739209864.5140784;-35.57807855764607
1739209864.5140874;-38.13080360867914
1739209864.5140965;-38.13080360867914
1739209864.5141056;-38.13080360867914
1739209864.5141149;-45.120503652039325
1739209864.514124;-45.120503652039325
1739209864.514133;-32.816014438256545
1739209864.514142;-45.120503652039325
1739209864.514151;-45.120503652039325
1739209864.5141602;-45.120503652039325
1739209864.5141692;-45.120503652039325
1739209864.5141783;-45.120503652039325
1739209864.5141876;-45.120503652039325
1739209864.5141966;-45.120503652039325
1739209864.5142057;-45.120503652039325
1739209864.5142148;-45.120503652039325
1739209864.5142238;-45.120503652039325
1739209864.5142329;-38.13080360867914
1739209864.514242;-45.120503652039325
1739209864.514251;-38.13080360867914
1739209864.51426;-28.58837851428586
1739209864.5142694;-38.13080360867914
1739209864.5142784;-45.120503652039325
1739209864.5142875;-45.120503652039325
1739209864.5142965;-38.13080360867914
1739209864.5143056;-38.13080360867914
1739209864.5143147;-45.120503652039325
1739209864.5143237;-38.13080360867914
1739209864.5143328;-31.141103565318943
1739209864.514342;-45.120503652039325
1739209864.5143511;-45.120503652039325
1739209864.5143602;-45.120503652039325
1739209864.5143692;-45.120503652039325
1739209864.5143783;-38.13080360867914
1739209864.5143874;-45.120503652039325
1739209864.5143964;-38.13080360867914
1739209864.5144055;-32.816014438256545
1739209864.5144148;-38.13080360867914
1739209864.5144238;-45.120503652039325
1739209864.514433;-38.13080360867914
1739209864.514442;-45.120503652039325
1739209864.514451;-38.13080360867914
1739209864.51446;-45.120503652039325
1739209864.5144691;-45.120503652039325
1739209864.5144782;-45.120503652039325
1739209864.5144875;-45.120503652039325
1739209864.5144966;-38.13080360867914
1739209864.5145056;-38.13080360867914
1739209864.5145147;-33.981070128970906
1739209864.5145237;-32.816014438256545
1739209864.5145328;-38.13080360867914
1739209864.5145419;-38.13080360867914
1739209864.514551;-38.13080360867914
1739209864.5145602;-45.120503652039325
1739209864.5145693;-45.120503652039325
1739209864.5145783;-38.13080360867914
1739209864.5145874;-38.13080360867914
1739209864.5145965;-45.120503652039325
1739209864.5146055;-45.120503652039325
1739209864.5146146;-45.120503652039325
