CAN Message; 0x1d3:00000887e7b2f93f
1739209682.965439;-38.13080360867914
1739209682.9654417;-45.120503652039325
1739209682.965444;-45.120503652039325
1739209682.9654465;-33.981070128970906
1739209682.9654489;-45.120503652039325
1739209682.9654515;-45.120503652039325
1739209682.9654539;-38.13080360867914
1739209682.9654562;-38.13080360867914
1739209682.9654589;-38.13080360867914
1739209682.9654613;-38.13080360867914
1739209682.9654636;-45.120503652039325
1739209682.965466;-45.120503652039325
1739209682.9654686;-38.13080360867914
1739209682.965471;-45.120503652039325
1739209682.9654734;-45.120503652039325
1739209682.965476;-45.120503652039325
1739209682.9654784;-45.120503652039325
1739209682.9654808;-33.981070128970906
1739209682.9654834;-38.13080360867914
1739209682.9654858;-38.13080360867914
1739209682.9654882;-35.57807855764607
1739209682.9654906;-45.120503652039325
1739209682.9654932;-45.120503652039325
1739209682.9654956;-33.981070128970906
1739209682.965498;-45.120503652039325
1739209682.9655006;-45.120503652039325
1739209682.965503;-35.57807855764607
1739209682.9655054;-38.13080360867914
1739209682.9655077;-45.120503652039325
1739209682.9655104;-45.120503652039325
1739209682.9655128;-33.981070128970906
1739209682.9655151;-32.816014438256545
1739209682.9655178;-45.120503652039325
1739209682.9655201;-38.13080360867914
1739209682.9655225;-45.120503652039325
1739209682.965525;-45.120503652039325
1739209682.9655275;-45.120503652039325
1739209682.96553;-38.13080360867914
1739209682.9655323;-45.120503652039325
1739209682.965535;-28.992665084841942
1739209682.9655373;-33.981070128970906
1739209682.9655397;-45.120503652039325
1739209682.965542;-38.13080360867914
1739209682.9655447;-45.120503652039325
1739209682.965547;-45.120503652039325
1739209682.9655495;-45.120503652039325
1739209682.965552;-33.981070128970906
1739209682.9655545;-32.816014438256545
1739209682.9655569;-33.981070128970956
1739209682.9655592;-45.120503652039325
1739209682.9655619;-38.13080360867914
1739209682.9655643;-45.120503652039325
1739209682.9655666;-45.120503652039325
1739209682.9655693;-45.120503652039325
1739209682.9655716;-38.13080360867914
1739209682.965574;-31.141103565318915
1739209682.9655766;-33.981070128970906
1739209682.965579;-45.120503652039325
1739209682.9655814;-38.13080360867914
1739209682.9655838;-35.57807855764607
1739209682.9655864;-38.13080360867914
1739209682.9655888;-45.120503652039325
1739209682.9655912;-32.816014438256545
1739209682.9655938;-38.13080360867914
1739209682.9655962;-45.120503652039325
1739209682.9655986;-38.13080360867914
1739209682.965601;-45.120503652039325
1739209682.9656036;-38.13080360867914
1739209682.965606;-38.13080360867914
1739209682.9656084;-38.13080360867914
1739209682.965611;-33.981070128970906
1739209682.9656134;-35.57807855764607
1739209682.9656157;-38.13080360867914
1739209682.9656181;-38.13080360867914
1739209682.9656208;-38.13080360867914
1739209682.9656231;-27.267205301931607
1739209682.9656255;-23.75329798047522
1739209682.9656281;-8.143852025562548
1739209682.9656305;-29.438486411369333
1739209682.965633;-38.13080360867914
1739209682.9656353;-27.267205301931607
1739209682.965638;-45.120503652039325
1739209682.9656403;-38.13080360867914
1739209682.9656427;-38.13080360867914
1739209682.9656453;-38.13080360867914
1739209682.9656477;-45.120503652039325
1739209682.96565;-38.13080360867914
1739209682.9656527;-45.120503652039325
1739209682.965655;-28.992665084841967
1739209682.9656575;-45.120503652039325
1739209682.9656599;-45.120503652039325
1739209682.9656625;-45.120503652039325
1739209682.9656649;-45.120503652039325
1739209682.9656672;-35.57807855764607
1739209682.9656699;-45.120503652039325
1739209682.9656723;-33.981070128970906
1739209682.9656746;-25.826314394896354
1739209682.965677;-45.120503652039325
1739209682.9656796;-38.13080360867914
1739209682.965682;-45.120503652039325
1739209682.9656844;-25.826314394896357
1739209682.965687;-21.598678470925666
1739209682.9656894;-38.13080360867914
1739209682.9656918;-38.13080360867914
1739209682.9656942;-22.54371790334745
1739209682.9656968;-16.28388930050312
1739209682.9656992;-12.116723003332266
1739209682.9657016;-25.826314394896357
1739209682.9657042;-45.120503652039325
1739209682.9657066;-45.120503652039325
1739209682.965709;-45.120503652039325
1739209682.9657114;-45.120503652039325
1739209682.965714;-45.120503652039325
1739209682.9657164;-45.120503652039325
1739209682.9657187;-45.120503652039325
1739209682.9657214;-38.13080360867914
1739209682.9657238;-29.438486411369333
1739209682.9657261;-45.120503652039325
1739209682.9657288;-38.13080360867914
1739209682.9657311;-45.120503652039325
1739209682.9657335;-32.816014438256545
1739209682.965736;-32.816014438256545
1739209682.9657385;-45.120503652039325
1739209682.965741;-38.13080360867914
1739209682.9657433;-25.077289914212862
1739209682.965746;-33.981070128970906
1739209682.9657483;-38.13080360867914
1739209682.9657507;-38.13080360867914
1739209682.965753;-26.991370085610722
1739209682.9657557;-20.888044912671212
1739209682.965758;-24.589719217205094
1739209682.9657605;-38.13080360867914
1739209682.965763;-32.816014438256545
1739209682.9657655;-31.141103565318943
1739209682.9657679;-12.83393407094994
1739209682.9657702;-13.898344869311025
1739209682.9657729;-22.44878636800916
1739209682.9657753;-35.57807855764607
1739209682.9657776;-32.816014438256545
1739209682.9657803;-38.13080360867914
1739209682.9657826;-45.120503652039325
1739209682.965785;-38.13080360867914
1739209682.9657874;-45.120503652039325
1739209682.96579;-26.991370085610722
1739209682.9657924;-17.788531000973595
1739209682.9657948;-38.13080360867914
1739209682.9657974;-45.120503652039325
1739209682.9657998;-38.13080360867914
1739209682.9658022;-38.13080360867914
1739209682.9658046;-45.120503652039325
1739209682.9658072;-45.120503652039325
1739209682.9658096;-45.120503652039325
1739209682.965812;-26.487275050834715
1739209682.9658146;-25.826314394896357
1739209682.965817;-35.57807855764607
1739209682.9658194;-38.13080360867914
1739209682.965822;-45.120503652039325
1739209682.9658244;-38.13080360867914
1739209682.9658267;-38.13080360867914
1739209682.9658291;-38.13080360867914
1739209682.9658318;-45.120503652039325
1739209682.9658341;-33.981070128970906
1739209682.9658365;-32.816014438256545
1739209682.9658391;-45.120503652039325
1739209682.9658415;-33.981070128970906
1739209682.965844;-30.49652367304973
1739209682.9658463;-45.120503652039325
1739209682.965849;-33.981070128970906
1739209682.9658513;-45.120503652039325
1739209682.9658537;-38.13080360867914
1739209682.9658563;-33.981070128970906
1739209682.9658587;-45.120503652039325
1739209682.965861;-38.13080360867914
1739209682.9658635;-26.991370085610722
1739209682.965866;-45.120503652039325
1739209682.9658685;-45.120503652039325
1739209682.9658709;-45.120503652039325
1739209682.9658735;-22.002965041481755
1739209682.9658759;-25.826314394896357
1739209682.9658782;-38.13080360867914
1739209682.9658806;-35.57807855764607
1739209682.9658833;-29.438486411369375
1739209682.9658856;-11.18124358618092
1739209682.965888;-15.18614134706317
1739209682.9658906;-33.981070128970956
1739209682.965893;-31.141103565318893
1739209682.9658954;-45.120503652039325
1739209682.965898;-38.13080360867914
1739209682.9659004;-38.13080360867914
1739209682.9659028;-31.14110356531892
1739209682.9659052;-45.120503652039325
1739209682.9659078;-38.13080360867914
1739209682.9659102;-45.120503652039325
1739209682.9659126;-23.273589343863314
1739209682.9659152;-31.141103565318915
1739209682.9659176;-33.981070128970906
1739209682.96592;-38.13080360867914
1739209682.9659224;-31.141103565318915
1739209682.965925;-38.13080360867914
1739209682.9659274;-38.13080360867914
1739209682.9659297;-45.120503652039325
1739209682.9659324;-26.991370085610722
1739209682.9659348;-38.13080360867914
1739209682.9659371;-45.120503652039325
1739209682.9659395;-38.13080360867914
1739209682.9659421;-31.141103565318915
1739209682.9659445;-38.13080360867914
1739209682.965947;-38.13080360867914
1739209682.9659495;-35.57807855764607
1739209682.965952;-25.826314394896364
1739209682.9659543;-38.13080360867914
1739209682.9659567;-33.981070128970906
1739209682.9659593;-38.13080360867914
1739209682.9659617;-28.58837851428586
1739209682.965964;-45.120503652039325
1739209682.9659667;-25.252786309376837
1739209682.965969;-8.764660988926991
1739209682.9659715;-27.267205301931607
1739209682.965974;-45.120503652039325
1739209682.9659765;-26.991370085610722
1739209682.9659789;-22.54371790334745
1739209682.9659812;-22.54371790334745
1739209682.9659839;-28.58837851428586
1739209682.9659863;-31.141103565318915
1739209682.9659886;-25.62660358559016
1739209682.9659913;-12.05625337653242
1739209682.9659936;-10.863531518413382
1739209682.965996;-26.487275050834715
1739209682.9659984;-27.267205301931607
1739209682.966001;-38.13080360867914
1739209682.9660034;-38.13080360867914
1739209682.9660058;-38.13080360867914
1739209682.9660084;-35.57807855764607
1739209682.9660108;-35.57807855764607
1739209682.9660132;-38.13080360867914
1739209682.9660156;-28.218542851754165
1739209682.9660182;-45.120503652039325
1739209682.9660206;-33.981070128970906
1739209682.966023;-45.120503652039325
1739209682.9660256;-45.120503652039325
1739209682.966028;-45.120503652039325
1739209682.9660304;-32.816014438256545
1739209682.9660327;-27.267205301931607
1739209682.9660354;-33.981070128970906
1739209682.9660378;-26.991370085610722
1739209682.9660401;-14.017974478505257
1739209682.9660428;-26.487275050834715
1739209682.9660451;-45.120503652039325
1739209682.9660475;-45.120503652039325
1739209682.9660501;-32.816014438256545
1739209682.9660525;-25.252786309376837
1739209682.966055;-45.120503652039325
1739209682.9660573;-38.13080360867914
1739209682.96606;-38.13080360867914
1739209682.9660623;-38.13080360867914
1739209682.9660647;-45.120503652039325
1739209682.9660673;-45.120503652039325
1739209682.9660697;-38.13080360867914
1739209682.966072;-31.141103565318943
1739209682.9660745;-45.120503652039325
1739209682.966077;-32.816014438256545
1739209682.9660795;-38.13080360867914
1739209682.9660819;-45.120503652039325
1739209682.9660845;-31.141103565318915
1739209682.9660869;-28.992665084841942
1739209682.9660892;-45.120503652039325
1739209682.9660916;-28.588378514285886
1739209682.9660943;-38.13080360867914
1739209682.9660966;-45.120503652039325
1739209682.966099;-45.120503652039325
1739209682.9661016;-38.13080360867914
1739209682.966104;-35.57807855764607
1739209682.9661064;-45.120503652039325
1739209682.9661088;-45.120503652039325
1739209682.9661114;-32.816014438256545
1739209682.9661138;-38.13080360867914
1739209682.9661162;-45.120503652039325
1739209682.9661188;-45.120503652039325
1739209682.9661212;-38.13080360867914
1739209682.9661236;-38.13080360867914
1739209682.966126;-45.120503652039325
1739209682.9661286;-33.981070128970906
1739209682.966131;-26.487275050834715
1739209682.9661334;-45.120503652039325
1739209682.966136;-45.120503652039325
1739209682.9661384;-45.120503652039325
1739209682.9661407;-33.981070128970956
1739209682.9661434;-25.826314394896357
1739209682.9661458;-20.165060276574795
1739209682.9661481;-29.438486411369333
1739209682.9661505;-35.57807855764607
1739209682.9661531;-25.826314394896357
1739209682.9661555;-17.161703478598543
1739209682.966158;-9.678582544388966
1739209682.9661605;-27.8777449560314
1739209682.966163;-33.981070128970956
1739209682.9661653;-35.57807855764607
1739209682.9661677;-45.120503652039325
1739209682.9661703;-38.13080360867914
1739209682.9661727;-35.57807855764607
1739209682.966175;-38.13080360867914
1739209682.9661777;-45.120503652039325
1739209682.96618;-25.826314394896354
1739209682.9661825;-32.816014438256545
1739209682.9661849;-45.120503652039325
1739209682.9661875;-38.13080360867914
1739209682.9661899;-24.746238672633048
1739209682.9661922;-26.991370085610722
1739209682.9661949;-45.120503652039325
1739209682.9661973;-45.120503652039325
1739209682.9661996;-30.49652367304973
1739209682.966202;-35.57807855764607
1739209682.9662046;-45.120503652039325
1739209682.966207;-38.13080360867914
1739209682.9662094;-45.120503652039325
1739209682.966212;-33.981070128970956
1739209682.9662144;-27.267205301931607
1739209682.9662168;-27.267205301931607
1739209682.9662194;-45.120503652039325
1739209682.9662218;-30.49652367304973
1739209682.9662242;-31.141103565318915
1739209682.9662266;-26.991370085610754
1739209682.9662292;-21.300333226290604
1739209682.9662316;-25.826314394896354
1739209682.966234;-33.981070128970906
1739209682.9662366;-45.120503652039325
1739209682.966239;-45.120503652039325
1739209682.9662414;-38.13080360867914
1739209682.9662437;-45.120503652039325
1739209682.9662464;-45.120503652039325
1739209682.9662488;-35.57807855764607
1739209682.9662511;-38.13080360867914
1739209682.9662538;-45.120503652039325
1739209682.9662561;-38.13080360867914
1739209682.9662585;-45.120503652039325
1739209682.966261;-38.13080360867914
1739209682.9662635;-32.816014438256545
1739209682.966266;-38.13080360867914
1739209682.9662683;-30.49652367304973
1739209682.966271;-28.992665084841942
1739209682.9662733;-45.120503652039325
1739209682.9662757;-38.13080360867914
1739209682.966278;-45.120503652039325
1739209682.9662807;-32.816014438256545
1739209682.966283;-38.13080360867914
1739209682.9662855;-21.598678470925666
1739209682.966288;-30.49652367304973
1739209682.9662905;-31.141103565318915
1739209682.9662929;-35.57807855764607
1739209682.9662955;-26.991370085610722
1739209682.9662979;-11.846914308175993
1739209682.9663002;-18.877682693682605
1739209682.9663026;-26.991370085610736
1739209682.9663053;-38.13080360867914
1739209682.9663076;-35.57807855764607
1739209682.96631;-38.13080360867914
1739209682.9663126;-45.120503652039325
1739209682.966315;-38.13080360867914
1739209682.9663174;-35.57807855764607
1739209682.9663198;-31.141103565318915
1739209682.9663224;-45.120503652039325
1739209682.9663248;-45.120503652039325
1739209682.9663272;-38.13080360867914
1739209682.9663298;-23.75329798047523
1739209682.9663322;-38.13080360867914
1739209682.9663346;-33.981070128970906
1739209682.966337;-38.13080360867914
1739209682.9663396;-33.981070128970906
1739209682.966342;-35.57807855764607
1739209682.9663444;-38.13080360867914
1739209682.966347;-45.120503652039325
1739209682.9663494;-26.487275050834725
1739209682.9663517;-38.13080360867914
1739209682.9663541;-38.13080360867914
1739209682.9663568;-21.021172418726344
1739209682.9663591;-32.816014438256545
1739209682.9663615;-38.13080360867914
1739209682.9663641;-45.120503652039325
1739209682.9663665;-32.816014438256545
1739209682.966369;-13.054943211048995
1739209682.9663713;-26.991370085610754
1739209682.966374;-33.981070128970906
1739209682.9663763;-38.13080360867914
1739209682.9663787;-28.992665084841942
1739209682.9663813;-45.120503652039325
1739209682.9663837;-38.13080360867914
1739209682.966386;-38.13080360867914
1739209682.9663887;-38.13080360867914
1739209682.966391;-38.13080360867914
1739209682.9663935;-45.120503652039325
1739209682.9663959;-45.120503652039325
1739209682.9663985;-31.14110356531892
1739209682.9664009;-38.13080360867914
1739209682.9664032;-33.981070128970906
1739209682.9664059;-38.13080360867914
1739209682.9664083;-45.120503652039325
1739209682.9664106;-38.13080360867914
1739209682.966413;-45.120503652039325
1739209682.9664156;-45.120503652039325
1739209682.966418;-33.981070128970906
1739209682.9664204;-45.120503652039325
1739209682.966423;-45.120503652039325
1739209682.9664254;-38.13080360867914
1739209682.9664278;-45.120503652039325
1739209682.9664302;-45.120503652039325
1739209682.9664328;-35.57807855764607
1739209682.9664352;-38.13080360867914
1739209682.9664376;-28.992665084841942
1739209682.9664402;-33.981070128970906
1739209682.9664426;-45.120503652039325
1739209682.966445;-38.13080360867914
1739209682.9664474;-28.992665084841942
1739209682.96645;-19.089059925837468
1739209682.9664524;-26.991370085610722
1739209682.9664547;-45.120503652039325
1739209682.9664574;-33.981070128970906
1739209682.9664598;-24.589719217205094
1739209682.9664621;-15.329574645656034
1739209682.9664648;-17.56938098808858
1739209682.9664671;-27.267205301931607
1739209682.9664695;-45.120503652039325
1739209682.966472;-38.13080360867914
1739209682.9664745;-45.120503652039325
1739209682.966477;-38.13080360867914
1739209682.9664793;-30.49652367304973
1739209682.966482;-38.13080360867914
1739209682.9664843;-35.57807855764607
1739209682.9664867;-45.120503652039325
1739209682.966489;-27.267205301931607
1739209682.9664917;-38.13080360867914
1739209682.966494;-45.120503652039325
1739209682.9664965;-38.13080360867914
1739209682.966499;-35.57807855764607
1739209682.9665015;-38.13080360867914
1739209682.9665039;-45.120503652039325
1739209682.9665062;-45.120503652039325
1739209682.9665089;-24.746238672633048
1739209682.9665112;-28.58837851428586
1739209682.9665136;-45.120503652039325
1739209682.9665163;-45.120503652039325
1739209682.9665186;-38.13080360867914
1739209682.966521;-45.120503652039325
1739209682.9665234;-38.13080360867914
1739209682.966526;-38.13080360867914
1739209682.9665284;-30.49652367304973
1739209682.9665308;-45.120503652039325
1739209682.9665334;-45.120503652039325
1739209682.9665358;-38.13080360867914
1739209682.9665382;-33.981070128970906
1739209682.9665408;-38.13080360867914
1739209682.9665432;-35.57807855764607
1739209682.9665456;-38.13080360867914
1739209682.966548;-45.120503652039325
1739209682.9665506;-33.981070128970906
1739209682.966553;-38.13080360867914
1739209682.9665554;-45.120503652039325
1739209682.966558;-30.49652367304973
1739209682.9665604;-32.816014438256545
1739209682.9665627;-30.49652367304973
1739209682.9665651;-27.267205301931607
1739209682.9665678;-13.964398535296294
1739209682.9665701;-9.494006929920126
1739209682.9665725;-27.267205301931607
1739209682.9665751;-35.57807855764607
1739209682.9665775;-38.13080360867914
1739209682.96658;-18.335319861638148
1739209682.9665823;-26.991370085610722
1739209682.966585;-33.981070128970906
1739209682.9665873;-32.816014438256545
1739209682.9665897;-33.981070128970956
1739209682.9665923;-9.138071735503067
1739209682.9665947;-16.944849956441484
1739209682.966597;-35.57807855764607
1739209682.9665995;-31.141103565318893
1739209682.966602;-45.120503652039325
1739209682.9666045;-45.120503652039325
1739209682.9666069;-38.13080360867914
1739209682.9666095;-31.141103565318893
1739209682.9666119;-38.13080360867914
1739209682.9666142;-23.506823629689542
1739209682.9666166;-20.6957059613948
1739209682.9666193;-33.981070128970906
1739209682.9666216;-33.981070128970906
1739209682.966624;-38.13080360867914
1739209682.9666266;-45.120503652039325
1739209682.966629;-45.120503652039325
1739209682.9666314;-38.13080360867914
1739209682.966634;-33.981070128970906
1739209682.9666364;-45.120503652039325
1739209682.9666388;-45.120503652039325
1739209682.9666412;-38.13080360867914
1739209682.9666438;-38.13080360867914
1739209682.9666462;-45.120503652039325
1739209682.9666486;-38.13080360867914
1739209682.9666512;-45.120503652039325
1739209682.9666536;-38.13080360867914
1739209682.966656;-45.120503652039325
1739209682.9666584;-38.13080360867914
1739209682.966661;-33.981070128970906
1739209682.9666634;-18.335319861638148
1739209682.9666657;-31.141103565318915
1739209682.9666684;-28.58837851428586
1739209682.9666708;-45.120503652039325
1739209682.9666731;-27.267205301931607
1739209682.9666755;-25.62660358559016
1739209682.9666781;-31.141103565318915
1739209682.9666805;-45.120503652039325
1739209682.966683;-38.13080360867914
1739209682.9666855;-38.13080360867914
1739209682.966688;-45.120503652039325
1739209682.9666903;-45.120503652039325
1739209682.9666927;-38.13080360867914
1739209682.9666953;-38.13080360867914
1739209682.9666977;-21.676580915188183
1739209682.9667;-20.16506027657481
1739209682.9667027;-38.13080360867914
1739209682.966705;-33.981070128970906
1739209682.9667075;-35.57807855764607
1739209682.96671;-45.120503652039325
1739209682.9667125;-38.13080360867914
1739209682.9667149;-38.13080360867914
1739209682.9667172;-35.57807855764607
1739209682.9667199;-26.991370085610722
1739209682.9667222;-17.302949905514602
1739209682.9667246;-28.992665084841942
1739209682.9667273;-25.62660358559016
1739209682.9667296;-31.141103565318943
1739209682.966732;-18.636903542229973
1739209682.9667344;-8.450646468742688
1739209682.966737;-33.981070128970906
1739209682.9667394;-33.981070128970906
1739209682.9667418;-30.49652367304973
1739209682.9667444;-23.16150712794696
1739209682.9667468;-25.826314394896357
1739209682.9667492;-33.981070128970906
1739209682.9667516;-45.120503652039325
1739209682.9667542;-38.13080360867914
1739209682.9667566;-28.992665084841942
1739209682.966759;-45.120503652039325
1739209682.9667616;-45.120503652039325
1739209682.966764;-38.13080360867914
1739209682.9667664;-38.13080360867914
1739209682.9667687;-45.120503652039325
1739209682.9667714;-45.120503652039325
1739209682.9667737;-38.13080360867914
1739209682.9667761;-45.120503652039325
1739209682.9667788;-45.120503652039325
1739209682.9667811;-38.13080360867914
1739209682.9667835;-35.57807855764607
1739209682.9667861;-33.981070128970906
1739209682.9667885;-45.120503652039325
1739209682.966791;-38.13080360867914
1739209682.9667933;-45.120503652039325
1739209682.966796;-32.816014438256545
1739209682.9667983;-32.816014438256545
1739209682.9668007;-45.120503652039325
1739209682.9668033;-22.264930561961556
1739209682.9668057;-22.44878636800916
1739209682.966808;-33.981070128970906
1739209682.9668105;-38.13080360867914
1739209682.966813;-45.120503652039325
1739209682.9668155;-33.981070128970906
1739209682.9668179;-35.57807855764607
1739209682.9668205;-38.13080360867914
1739209682.9668229;-45.120503652039325
1739209682.9668252;-45.120503652039325
1739209682.9668276;-45.120503652039325
1739209682.9668303;-33.981070128970906
1739209682.9668326;-38.13080360867914
1739209682.966835;-38.13080360867914
1739209682.9668376;-38.13080360867914
1739209682.96684;-23.75329798047522
1739209682.9668424;-33.981070128970906
1739209682.9668448;-28.992665084841942
1739209682.9668474;-38.13080360867914
1739209682.9668498;-20.10991102986178
1739209682.9668522;-11.125497038893188
1739209682.9668548;-33.981070128970906
1739209682.9668572;-33.981070128970906
1739209682.9668596;-35.57807855764607
1739209682.9668622;-45.120503652039325
1739209682.9668646;-28.58837851428586
1739209682.966867;-27.267205301931607
1739209682.9668694;-45.120503652039325
1739209682.966872;-38.13080360867914
1739209682.9668744;-38.13080360867914
1739209682.9668767;-45.120503652039325
1739209682.9668794;-45.120503652039325
1739209682.9668818;-38.13080360867914
1739209682.9668841;-32.81601443825658
1739209682.9668865;-28.992665084841967
1739209682.9668891;-33.981070128970906
1739209682.9668915;-45.120503652039325
1739209682.966894;-45.120503652039325
1739209682.9668965;-45.120503652039325
1739209682.966899;-38.13080360867914
1739209682.9669013;-35.57807855764607
1739209682.9669037;-35.57807855764607
1739209682.9669063;-35.57807855764607
1739209682.9669087;-38.13080360867914
1739209682.966911;-45.120503652039325
1739209682.9669137;-38.13080360867914
1739209682.966916;-38.13080360867914
1739209682.9669185;-33.981070128970906
1739209682.9669209;-45.120503652039325
1739209682.9669235;-35.57807855764607
1739209682.9669259;-26.991370085610722
1739209682.9669282;-31.141103565318915
1739209682.9669309;-26.991370085610754
1739209682.9669333;-9.824916921827658
1739209682.9669356;-13.25376497704184
1739209682.966938;-24.746238672633048
1739209682.9669406;-27.267205301931607
1739209682.966943;-38.13080360867914
1739209682.9669454;-16.944849956441484
1739209682.966948;-35.57807855764607
1739209682.9669504;-38.13080360867914
1739209682.9669528;-38.13080360867914
1739209682.9669554;-28.58837851428586
1739209682.9669578;-8.61063270820484
1739209682.9669602;-27.267205301931607
1739209682.9669626;-33.981070128970906
1739209682.9669652;-28.992665084841942
1739209682.9669676;-25.62660358559016
1739209682.96697;-24.438645034577675
1739209682.9669726;-32.816014438256545
1739209682.966975;-33.981070128970956
1739209682.9669774;-45.120503652039325
1739209682.9669797;-38.13080360867914
1739209682.9669824;-35.57807855764607
1739209682.9669847;-35.57807855764607
1739209682.9669871;-38.13080360867914
1739209682.9669898;-38.13080360867914
1739209682.9669921;-33.981070128970906
1739209682.9669945;-38.13080360867914
1739209682.966997;-45.120503652039325
1739209682.9669995;-38.13080360867914
1739209682.967002;-33.981070128970906
1739209682.9670043;-17.85323156177357
1739209682.967007;-27.267205301931607
1739209682.9670093;-31.141103565318893
1739209682.9670117;-45.120503652039325
1739209682.967014;-38.13080360867914
1739209682.9670167;-38.13080360867914
1739209682.967019;-45.120503652039325
1739209682.9670215;-38.13080360867914
1739209682.967024;-31.141103565318915
1739209682.9670265;-22.264930561961556
1739209682.9670289;-21.44694444177911
1739209682.9670315;-32.816014438256545
1739209682.9670339;-32.81601443825658
1739209682.9670362;-45.120503652039325
1739209682.9670386;-45.120503652039325
1739209682.9670413;-45.120503652039325
1739209682.9670436;-45.120503652039325
1739209682.967046;-38.13080360867914
1739209682.9670486;-38.13080360867914
1739209682.967051;-16.6881758710592
1739209682.9670534;-20.16506027657481
1739209682.9670558;-45.120503652039325
1739209682.9670584;-38.13080360867914
1739209682.9670608;-45.120503652039325
1739209682.9670632;-23.38864096791655
1739209682.9670658;-28.992665084841942
1739209682.9670682;-45.120503652039325
1739209682.9670706;-38.13080360867914
1739209682.967073;-38.13080360867914
1739209682.9670756;-33.981070128970906
1739209682.967078;-38.13080360867914
1739209682.9670804;-33.981070128970906
1739209682.967083;-38.13080360867914
1739209682.9670854;-45.120503652039325
1739209682.9670877;-25.826314394896364
1739209682.9670901;-38.13080360867914
1739209682.9670928;-45.120503652039325
1739209682.9670951;-45.120503652039325
1739209682.9670975;-45.120503652039325
1739209682.9671001;-45.120503652039325
1739209682.9671025;-45.120503652039325
1739209682.967105;-29.438486411369354
1739209682.9671075;-32.816014438256545
1739209682.96711;-38.13080360867914
1739209682.9671123;-45.120503652039325
1739209682.9671147;-45.120503652039325
1739209682.9671173;-33.981070128970906
1739209682.9671197;-45.120503652039325
1739209682.967122;-27.267205301931607
1739209682.9671247;-27.267205301931607
1739209682.967127;-38.13080360867914
1739209682.9671295;-38.13080360867914
1739209682.9671319;-45.120503652039325
1739209682.9671345;-38.13080360867914
1739209682.9671369;-38.13080360867914
1739209682.9671392;-45.120503652039325
1739209682.9671419;-38.13080360867914
1739209682.9671443;-33.981070128970906
1739209682.9671466;-38.13080360867914
1739209682.967149;-38.13080360867914
1739209682.9671516;-33.981070128970906
1739209682.967154;-45.120503652039325
1739209682.9671564;-26.991370085610722
1739209682.967159;-22.54371790334745
1739209682.9671614;-38.13080360867914
1739209682.9671638;-31.14110356531892
1739209682.9671662;-45.120503652039325
1739209682.9671688;-38.13080360867914
1739209682.9671712;-38.13080360867914
1739209682.9671736;-38.13080360867914
1739209682.9671762;-38.13080360867914
1739209682.9671786;-38.13080360867914
1739209682.967181;-35.57807855764607
1739209682.9671834;-33.981070128970906
1739209682.967186;-45.120503652039325
1739209682.9671884;-45.120503652039325
1739209682.9671907;-45.120503652039325
1739209682.9671934;-38.13080360867914
1739209682.9671957;-38.13080360867914
1739209682.9671981;-45.120503652039325
1739209682.9672008;-45.120503652039325
1739209682.9672031;-33.981070128970906
1739209682.9672055;-35.57807855764607
1739209682.967208;-38.13080360867914
1739209682.9672105;-45.120503652039325
1739209682.967213;-38.13080360867914
1739209682.9672153;-33.981070128970906
1739209682.967218;-38.13080360867914
1739209682.9672203;-45.120503652039325
1739209682.9672227;-38.13080360867914
1739209682.967225;-38.13080360867914
1739209682.9672277;-38.13080360867914
1739209682.96723;-45.120503652039325
1739209682.9672325;-45.120503652039325
1739209682.967235;-45.120503652039325
1739209682.9672375;-45.120503652039325
1739209682.9672399;-45.120503652039325
1739209682.9672422;-35.57807855764607
1739209682.9672449;-32.816014438256545
1739209682.9672472;-45.120503652039325
1739209682.9672496;-45.120503652039325
1739209682.9672523;-38.13080360867914
1739209682.9672546;-35.57807855764607
1739209682.967257;-38.13080360867914
1739209682.9672594;-45.120503652039325
1739209682.967262;-38.13080360867914
1739209682.9672644;-35.57807855764607
1739209682.9672668;-35.57807855764607
1739209682.9672694;-45.120503652039325
1739209682.9672718;-38.13080360867914
1739209682.9672742;-35.57807855764607
1739209682.9672768;-45.120503652039325
1739209682.9672792;-32.816014438256545
1739209682.9672816;-45.120503652039325
1739209682.967284;-45.120503652039325
1739209682.9672866;-38.13080360867914
1739209682.967289;-38.13080360867914
1739209682.9672914;-38.13080360867914
1739209682.967294;-45.120503652039325
1739209682.9672964;-38.13080360867914
1739209682.9672987;-38.13080360867914
1739209682.9673011;-38.13080360867914
1739209682.9673038;-30.49652367304973
1739209682.9673061;-38.13080360867914
1739209682.9673085;-38.13080360867914
1739209682.9673111;-38.13080360867914
1739209682.9673135;-35.57807855764607
1739209682.967316;-38.13080360867914
1739209682.9673183;-38.13080360867914
1739209682.967321;-45.120503652039325
1739209682.9673233;-45.120503652039325
1739209682.9673257;-45.120503652039325
1739209682.9673283;-38.13080360867914
1739209682.9673307;-45.120503652039325
1739209682.967333;-38.13080360867914
1739209682.9673355;-38.13080360867914
1739209682.967338;-35.57807855764607
1739209682.9673405;-45.120503652039325
1739209682.9673429;-45.120503652039325
1739209682.9673455;-45.120503652039325
1739209682.9673479;-45.120503652039325
1739209682.9673502;-38.13080360867914
1739209682.9673529;-35.57807855764607
1739209682.9673553;-38.13080360867914
1739209682.9673576;-38.13080360867914
1739209682.96736;-33.981070128970906
1739209682.9673626;-26.487275050834715
1739209682.967365;-38.13080360867914
