CAN Message; 0x1d3:00000e08a0a044c7
Timestamp;Amplitude
1739209634.880314;-38.13080360867914
1739209634.8803186;-38.13080360867914
1739209634.8803234;-38.13080360867914
1739209634.880328;-45.120503652039325
1739209634.8803325;-33.981070128970906
1739209634.8803372;-38.13080360867914
1739209634.8803418;-45.120503652039325
1739209634.8803463;-45.120503652039325
1739209634.880351;-45.120503652039325
1739209634.8803556;-38.13080360867914
1739209634.8803604;-38.13080360867914
1739209634.880365;-45.120503652039325
1739209634.8803694;-45.120503652039325
1739209634.8803742;-45.120503652039325
1739209634.8803787;-31.141103565318915
1739209634.8803833;-30.49652367304973
1739209634.880388;-38.13080360867914
1739209634.8803926;-38.13080360867914
1739209634.8803973;-38.13080360867914
1739209634.8804018;-32.816014438256545
1739209634.8804064;-38.13080360867914
1739209634.8804111;-38.13080360867914
1739209634.8804157;-38.13080360867914
1739209634.8804202;-33.981070128970956
1739209634.880425;-35.57807855764607
1739209634.8804295;-45.120503652039325
1739209634.8804343;-45.120503652039325
1739209634.8804388;-38.13080360867914
1739209634.8804433;-38.13080360867914
1739209634.880448;-38.13080360867914
1739209634.8804526;-38.13080360867914
1739209634.8804572;-45.120503652039325
1739209634.880462;-35.57807855764607
1739209634.8804665;-35.57807855764607
1739209634.8804712;-45.120503652039325
1739209634.8804758;-45.120503652039325
1739209634.8804803;-45.120503652039325
1739209634.880485;-45.120503652039325
1739209634.8804896;-32.816014438256545
1739209634.880494;-30.49652367304973
1739209634.880499;-45.120503652039325
1739209634.8805034;-45.120503652039325
1739209634.8805082;-35.57807855764607
1739209634.8805127;-38.13080360867914
1739209634.8805172;-38.13080360867914
1739209634.880522;-38.13080360867914
1739209634.8805265;-45.120503652039325
1739209634.880531;-33.981070128970956
1739209634.8805358;-38.13080360867914
1739209634.8805404;-35.57807855764607
1739209634.880545;-38.13080360867914
1739209634.8805497;-38.13080360867914
1739209634.8805542;-38.13080360867914
1739209634.880559;-45.120503652039325
1739209634.8805635;-32.816014438256545
1739209634.880568;-29.438486411369333
1739209634.8805728;-45.120503652039325
1739209634.8805773;-38.13080360867914
1739209634.8805819;-38.13080360867914
1739209634.8805866;-38.13080360867914
1739209634.8805912;-38.13080360867914
1739209634.880596;-35.57807855764607
1739209634.8806005;-38.13080360867914
1739209634.880605;-45.120503652039325
1739209634.8806098;-45.120503652039325
1739209634.8806143;-38.13080360867914
1739209634.8806188;-38.13080360867914
1739209634.8806236;-38.13080360867914
1739209634.880628;-45.120503652039325
1739209634.8806329;-38.13080360867914
1739209634.8806374;-35.57807855764607
1739209634.880642;-35.57807855764607
1739209634.8806467;-35.57807855764607
1739209634.8806512;-35.57807855764607
1739209634.8806558;-38.13080360867914
1739209634.8806605;-38.13080360867914
1739209634.880665;-38.13080360867914
1739209634.8806698;-35.57807855764607
1739209634.8806744;-38.13080360867914
1739209634.880679;-45.120503652039325
1739209634.8806837;-45.120503652039325
1739209634.8806882;-38.13080360867914
1739209634.8806927;-38.13080360867914
1739209634.8806975;-45.120503652039325
1739209634.880702;-38.13080360867914
1739209634.8807068;-38.13080360867914
1739209634.8807113;-38.13080360867914
1739209634.8807158;-45.120503652039325
1739209634.8807206;-38.13080360867914
1739209634.8807251;-35.57807855764607
1739209634.8807297;-45.120503652039325
1739209634.8807344;-45.120503652039325
1739209634.880739;-38.13080360867914
1739209634.8807437;-35.57807855764607
1739209634.8807483;-38.13080360867914
1739209634.8807528;-35.57807855764607
1739209634.8807576;-38.13080360867914
1739209634.880762;-45.120503652039325
1739209634.8807666;-45.120503652039325
1739209634.8807714;-35.57807855764607
1739209634.880776;-33.981070128970906
1739209634.8807807;-38.13080360867914
1739209634.8807852;-38.13080360867914
1739209634.8807898;-45.120503652039325
1739209634.8807945;-38.13080360867914
1739209634.880799;-35.57807855764607
1739209634.8808036;-45.120503652039325
1739209634.8808084;-45.120503652039325
1739209634.880813;-32.816014438256545
1739209634.8808177;-33.981070128970906
1739209634.8808222;-38.13080360867914
1739209634.8808267;-35.57807855764607
1739209634.8808315;-38.13080360867914
1739209634.880836;-38.13080360867914
1739209634.8808405;-38.13080360867914
1739209634.8808453;-38.13080360867914
1739209634.8808498;-38.13080360867914
1739209634.8808544;-38.13080360867914
1739209634.8808591;-45.120503652039325
1739209634.8808637;-45.120503652039325
1739209634.8808684;-45.120503652039325
1739209634.880873;-35.57807855764607
1739209634.8808775;-38.13080360867914
1739209634.8808823;-45.120503652039325
1739209634.8808868;-38.13080360867914
1739209634.8808913;-45.120503652039325
1739209634.880896;-45.120503652039325
1739209634.8809006;-45.120503652039325
1739209634.8809054;-45.120503652039325
1739209634.88091;-35.57807855764607
1739209634.8809144;-38.13080360867914
1739209634.8809192;-45.120503652039325
1739209634.8809237;-45.120503652039325
1739209634.8809283;-45.120503652039325
1739209634.880933;-38.13080360867914
1739209634.8809376;-35.57807855764607
1739209634.8809423;-38.13080360867914
1739209634.8809469;-38.13080360867914
1739209634.8809514;-45.120503652039325
1739209634.8809562;-45.120503652039325
1739209634.8809607;-38.13080360867914
1739209634.8809652;-45.120503652039325
1739209634.88097;-45.120503652039325
1739209634.8809745;-45.120503652039325
1739209634.8809793;-38.13080360867914
1739209634.8809838;-35.57807855764607
1739209634.8809884;-38.13080360867914
1739209634.8809931;-45.120503652039325
1739209634.8809977;-45.120503652039325
1739209634.8810022;-38.13080360867914
1739209634.881007;-38.13080360867914
1739209634.8810115;-45.120503652039325
1739209634.8810163;-33.981070128970906
1739209634.8810208;-38.13080360867914
1739209634.8810253;-38.13080360867914
1739209634.88103;-45.120503652039325
1739209634.8810346;-33.981070128970906
1739209634.8810391;-35.57807855764607
1739209634.881044;-38.13080360867914
1739209634.8810484;-45.120503652039325
1739209634.8810532;-38.13080360867914
1739209634.8810577;-38.13080360867914
1739209634.8810623;-38.13080360867914
1739209634.881067;-45.120503652039325
1739209634.8810716;-45.120503652039325
1739209634.881076;-35.57807855764607
1739209634.8810809;-38.13080360867914
1739209634.8810854;-45.120503652039325
1739209634.8810902;-33.981070128970906
1739209634.8810947;-35.57807855764607
1739209634.8810992;-38.13080360867914
1739209634.881104;-45.120503652039325
1739209634.8811085;-33.981070128970906
1739209634.881113;-35.57807855764607
1739209634.8811178;-38.13080360867914
1739209634.8811224;-45.120503652039325
1739209634.8811269;-38.13080360867914
1739209634.8811316;-38.13080360867914
1739209634.8811362;-45.120503652039325
1739209634.881141;-45.120503652039325
1739209634.8811455;-45.120503652039325
1739209634.88115;-45.120503652039325
1739209634.8811548;-45.120503652039325
1739209634.8811593;-45.120503652039325
1739209634.8811638;-45.120503652039325
1739209634.8811686;-38.13080360867914
1739209634.8811731;-38.13080360867914
1739209634.881178;-45.120503652039325
1739209634.8811824;-38.13080360867914
1739209634.881187;-38.13080360867914
1739209634.8811917;-35.57807855764607
1739209634.8811963;-45.120503652039325
1739209634.8812008;-28.992665084841942
1739209634.8812056;-31.141103565318915
1739209634.88121;-38.13080360867914
1739209634.8812149;-38.13080360867914
1739209634.8812194;-33.981070128970906
1739209634.881224;-32.816014438256545
1739209634.8812287;-38.13080360867914
1739209634.8812332;-38.13080360867914
1739209634.8812377;-38.13080360867914
1739209634.8812425;-38.13080360867914
1739209634.881247;-45.120503652039325
1739209634.8812518;-45.120503652039325
1739209634.8812563;-38.13080360867914
1739209634.8812609;-45.120503652039325
1739209634.8812656;-33.981070128970906
1739209634.8812702;-35.57807855764607
1739209634.8812747;-38.13080360867914
1739209634.8812795;-33.981070128970906
1739209634.881284;-45.120503652039325
1739209634.8812888;-45.120503652039325
1739209634.8812933;-45.120503652039325
1739209634.8812978;-45.120503652039325
1739209634.8813026;-38.13080360867914
1739209634.8813071;-35.57807855764607
1739209634.8813117;-38.13080360867914
1739209634.8813164;-45.120503652039325
1739209634.881321;-38.13080360867914
1739209634.8813257;-38.13080360867914
1739209634.8813303;-45.120503652039325
1739209634.8813348;-45.120503652039325
1739209634.8813396;-33.981070128970906
1739209634.881344;-31.141103565318893
1739209634.8813486;-45.120503652039325
1739209634.8813534;-38.13080360867914
1739209634.881358;-38.13080360867914
1739209634.8813627;-35.57807855764607
1739209634.8813672;-38.13080360867914
1739209634.8813717;-45.120503652039325
1739209634.8813765;-38.13080360867914
1739209634.881381;-45.120503652039325
1739209634.8813856;-32.816014438256545
1739209634.8813903;-26.487275050834715
1739209634.8813949;-45.120503652039325
1739209634.8813996;-45.120503652039325
1739209634.8814042;-35.57807855764607
1739209634.8814087;-38.13080360867914
1739209634.8814135;-45.120503652039325
1739209634.881418;-45.120503652039325
1739209634.8814192;-45.120503652039325
1739209634.8814206;-38.13080360867914
1739209634.8814218;-38.13080360867914
1739209634.881423;-45.120503652039325
1739209634.8814242;-38.13080360867914
1739209634.8814256;-38.13080360867914
1739209634.8814268;-38.13080360867914
1739209634.881428;-45.120503652039325
1739209634.8814292;-33.981070128970906
1739209634.8814306;-31.141103565318893
1739209634.8814318;-38.13080360867914
1739209634.881433;-45.120503652039325
1739209634.8814344;-38.13080360867914
1739209634.8814356;-38.13080360867914
1739209634.8814368;-38.13080360867914
1739209634.881438;-45.120503652039325
1739209634.8814394;-45.120503652039325
1739209634.8814406;-38.13080360867914
1739209634.8814418;-38.13080360867914
1739209634.881443;-45.120503652039325
1739209634.8814445;-38.13080360867914
1739209634.8814456;-32.816014438256545
1739209634.8814468;-45.120503652039325
1739209634.881448;-45.120503652039325
1739209634.8814495;-38.13080360867914
1739209634.8814507;-38.13080360867914
1739209634.8814518;-38.13080360867914
1739209634.8814533;-45.120503652039325
1739209634.8814545;-45.120503652039325
1739209634.8814557;-38.13080360867914
1739209634.8814569;-33.981070128970906
1739209634.8814583;-45.120503652039325
1739209634.8814595;-45.120503652039325
1739209634.8814607;-29.438486411369333
1739209634.8814619;-38.13080360867914
1739209634.8814633;-45.120503652039325
1739209634.8814645;-38.13080360867914
1739209634.8814657;-38.13080360867914
1739209634.881467;-45.120503652039325
1739209634.8814683;-45.120503652039325
1739209634.8814695;-45.120503652039325
1739209634.8814707;-45.120503652039325
1739209634.881472;-38.13080360867914
1739209634.8814733;-45.120503652039325
1739209634.8814745;-38.13080360867914
1739209634.8814757;-35.57807855764607
1739209634.881477;-38.13080360867914
1739209634.8814783;-45.120503652039325
1739209634.8814795;-38.13080360867914
1739209634.8814807;-35.57807855764607
1739209634.8814821;-45.120503652039325
1739209634.8814833;-45.120503652039325
1739209634.8814845;-35.57807855764607
1739209634.881486;-38.13080360867914
1739209634.8814871;-45.120503652039325
1739209634.8814883;-45.120503652039325
1739209634.8814895;-45.120503652039325
1739209634.881491;-38.13080360867914
1739209634.8814921;-38.13080360867914
1739209634.8814933;-45.120503652039325
1739209634.8814945;-33.981070128970906
1739209634.881496;-28.21854285175415
1739209634.8814971;-33.981070128970906
1739209634.8814983;-45.120503652039325
1739209634.8814998;-38.13080360867914
1739209634.881501;-45.120503652039325
1739209634.8815022;-33.981070128970906
1739209634.8815033;-45.120503652039325
1739209634.8815048;-38.13080360867914
1739209634.881506;-45.120503652039325
1739209634.8815072;-45.120503652039325
1739209634.8815084;-38.13080360867914
1739209634.8815098;-45.120503652039325
1739209634.881511;-38.13080360867914
1739209634.8815122;-45.120503652039325
1739209634.8815134;-38.13080360867914
1739209634.8815148;-38.13080360867914
1739209634.881516;-38.13080360867914
1739209634.8815172;-38.13080360867914
1739209634.8815186;-45.120503652039325
1739209634.8815198;-45.120503652039325
1739209634.881521;-45.120503652039325
1739209634.8815222;-33.981070128970906
1739209634.8815236;-45.120503652039325
1739209634.8815248;-38.13080360867914
1739209634.881526;-45.120503652039325
1739209634.8815272;-38.13080360867914
1739209634.8815286;-35.57807855764607
1739209634.8815298;-38.13080360867914
1739209634.881531;-45.120503652039325
1739209634.8815324;-38.13080360867914
1739209634.8815336;-45.120503652039325
1739209634.8815348;-45.120503652039325
1739209634.881536;-45.120503652039325
1739209634.8815374;-38.13080360867914
1739209634.8815386;-35.57807855764607
1739209634.8815398;-38.13080360867914
1739209634.881541;-45.120503652039325
1739209634.8815424;-33.981070128970906
1739209634.8815436;-45.120503652039325
1739209634.8815448;-45.120503652039325
1739209634.881546;-38.13080360867914
1739209634.8815475;-38.13080360867914
1739209634.8815486;-38.13080360867914
1739209634.8815498;-38.13080360867914
1739209634.8815513;-38.13080360867914
1739209634.8815525;-33.981070128970906
1739209634.8815536;-38.13080360867914
1739209634.8815548;-38.13080360867914
1739209634.8815563;-38.13080360867914
1739209634.8815575;-45.120503652039325
1739209634.8815587;-45.120503652039325
1739209634.8815598;-38.13080360867914
1739209634.8815613;-45.120503652039325
1739209634.8815625;-31.141103565318915
1739209634.8815637;-38.13080360867914
1739209634.881565;-38.13080360867914
1739209634.8815663;-45.120503652039325
1739209634.8815675;-45.120503652039325
1739209634.8815687;-45.120503652039325
1739209634.88157;-38.13080360867914
1739209634.8815713;-35.57807855764607
1739209634.8815725;-33.981070128970906
1739209634.8815737;-45.120503652039325
1739209634.881575;-38.13080360867914
1739209634.8815763;-32.816014438256545
1739209634.8815775;-45.120503652039325
1739209634.881579;-38.13080360867914
1739209634.88158;-45.120503652039325
1739209634.8815813;-38.13080360867914
1739209634.8815825;-38.13080360867914
1739209634.881584;-38.13080360867914
1739209634.8815851;-35.57807855764607
1739209634.8815863;-35.57807855764607
1739209634.8815875;-38.13080360867914
1739209634.881589;-38.13080360867914
1739209634.8815901;-38.13080360867914
1739209634.8815913;-38.13080360867914
1739209634.8815925;-31.141103565318915
1739209634.881594;-38.13080360867914
1739209634.8815951;-38.13080360867914
1739209634.8815963;-45.120503652039325
1739209634.8815978;-45.120503652039325
1739209634.881599;-45.120503652039325
1739209634.8816001;-45.120503652039325
1739209634.8816013;-38.13080360867914
1739209634.8816028;-35.57807855764607
1739209634.881604;-45.120503652039325
1739209634.8816051;-33.981070128970906
1739209634.8816063;-45.120503652039325
1739209634.8816078;-45.120503652039325
1739209634.881609;-38.13080360867914
