CAN Message; 0x1a7:0000045c1fd8a93d
Timestamp;Amplitude
1739209848.9094014;-35.57807855764607
1739209848.9094076;-45.120503652039325
1739209848.909414;-45.120503652039325
1739209848.9094203;-35.57807855764607
1739209848.9094267;-45.120503652039325
1739209848.909433;-45.120503652039325
1739209848.9094393;-32.816014438256545
1739209848.9094455;-32.816014438256545
1739209848.909452;-45.120503652039325
1739209848.9094582;-45.120503652039325
1739209848.9094646;-35.57807855764607
1739209848.9094708;-35.57807855764607
1739209848.9094772;-45.120503652039325
1739209848.9094834;-33.981070128970906
1739209848.9094899;-31.141103565318893
1739209848.909496;-33.981070128970906
1739209848.9095025;-38.13080360867914
1739209848.9095087;-33.981070128970906
1739209848.9095151;-32.816014438256545
1739209848.9095213;-38.13080360867914
1739209848.9095278;-38.13080360867914
1739209848.909534;-38.13080360867914
1739209848.9095404;-38.13080360867914
1739209848.9095466;-33.981070128970906
1739209848.909553;-45.120503652039325
1739209848.9095592;-38.13080360867914
1739209848.9095657;-35.57807855764607
1739209848.909572;-38.13080360867914
1739209848.9095783;-45.120503652039325
1739209848.9095845;-38.13080360867914
1739209848.909591;-45.120503652039325
1739209848.9095972;-45.120503652039325
1739209848.9096036;-38.13080360867914
1739209848.9096098;-38.13080360867914
1739209848.9096162;-38.13080360867914
1739209848.9096224;-35.57807855764607
1739209848.9096289;-35.57807855764607
1739209848.909635;-33.981070128970906
1739209848.9096415;-45.120503652039325
1739209848.9096477;-45.120503652039325
1739209848.9096541;-45.120503652039325
1739209848.9096603;-38.13080360867914
1739209848.9096668;-35.57807855764607
1739209848.909673;-38.13080360867914
1739209848.9096794;-45.120503652039325
1739209848.9096856;-45.120503652039325
1739209848.909692;-45.120503652039325
1739209848.9096982;-38.13080360867914
1739209848.9097047;-45.120503652039325
1739209848.909711;-45.120503652039325
1739209848.9097173;-38.13080360867914
1739209848.9097235;-45.120503652039325
1739209848.90973;-35.57807855764607
1739209848.9097362;-38.13080360867914
1739209848.9097426;-38.13080360867914
1739209848.9097488;-45.120503652039325
1739209848.9097552;-33.981070128970906
1739209848.9097614;-31.141103565318915
1739209848.9097679;-45.120503652039325
1739209848.909774;-45.120503652039325
1739209848.9097805;-38.13080360867914
1739209848.9097867;-35.57807855764607
1739209848.9097931;-38.13080360867914
1739209848.9097993;-33.981070128970906
1739209848.9098058;-45.120503652039325
1739209848.909812;-45.120503652039325
1739209848.9098184;-35.57807855764607
1739209848.9098246;-38.13080360867914
1739209848.909831;-45.120503652039325
1739209848.9098372;-38.13080360867914
1739209848.9098437;-35.57807855764607
1739209848.90985;-33.981070128970906
1739209848.9098563;-45.120503652039325
1739209848.9098625;-32.816014438256545
1739209848.909869;-38.13080360867914
1739209848.9098752;-38.13080360867914
1739209848.9098816;-45.120503652039325
1739209848.9098878;-38.13080360867914
1739209848.9098942;-38.13080360867914
1739209848.9099004;-38.13080360867914
1739209848.9099069;-45.120503652039325
1739209848.909913;-31.141103565318915
1739209848.9099195;-38.13080360867914
1739209848.9099257;-38.13080360867914
1739209848.9099321;-38.13080360867914
1739209848.9099383;-35.57807855764607
1739209848.9099448;-33.981070128970906
1739209848.909951;-45.120503652039325
1739209848.9099574;-45.120503652039325
1739209848.9099636;-28.58837851428586
1739209848.90997;-38.13080360867914
1739209848.9099762;-38.13080360867914
1739209848.9099827;-32.816014438256545
1739209848.9099889;-38.13080360867914
1739209848.9099953;-38.13080360867914
1739209848.9100015;-38.13080360867914
1739209848.910008;-32.816014438256545
1739209848.9100142;-33.981070128970906
1739209848.9100206;-45.120503652039325
1739209848.9100268;-45.120503652039325
1739209848.9100332;-32.816014438256545
1739209848.9100394;-38.13080360867914
1739209848.9100459;-45.120503652039325
1739209848.910052;-33.981070128970906
1739209848.9100585;-38.13080360867914
1739209848.9100647;-31.141103565318915
1739209848.9100711;-45.120503652039325
1739209848.9100773;-45.120503652039325
1739209848.9100838;-38.13080360867914
1739209848.91009;-35.57807855764607
1739209848.9100964;-38.13080360867914
1739209848.9101026;-38.13080360867914
1739209848.910109;-38.13080360867914
1739209848.9101152;-38.13080360867914
1739209848.9101217;-38.13080360867914
1739209848.9101279;-38.13080360867914
1739209848.9101343;-38.13080360867914
1739209848.9101405;-45.120503652039325
1739209848.910147;-45.120503652039325
1739209848.9101532;-38.13080360867914
1739209848.9101596;-45.120503652039325
1739209848.9101658;-38.13080360867914
1739209848.9101722;-35.57807855764607
1739209848.9101784;-38.13080360867914
1739209848.9101849;-45.120503652039325
1739209848.910191;-38.13080360867914
1739209848.9101975;-32.816014438256545
1739209848.9102037;-33.981070128970906
1739209848.9102101;-45.120503652039325
1739209848.9102163;-45.120503652039325
1739209848.9102228;-35.57807855764607
1739209848.910229;-38.13080360867914
1739209848.9102354;-45.120503652039325
1739209848.9102416;-45.120503652039325
1739209848.910248;-38.13080360867914
1739209848.9102542;-45.120503652039325
1739209848.9102607;-33.981070128970906
1739209848.9102669;-38.13080360867914
1739209848.9102733;-45.120503652039325
1739209848.9102795;-45.120503652039325
1739209848.910286;-45.120503652039325
1739209848.9102921;-38.13080360867914
1739209848.9102986;-45.120503652039325
1739209848.9103048;-45.120503652039325
1739209848.9103112;-45.120503652039325
1739209848.9103174;-38.13080360867914
1739209848.9103239;-29.438486411369333
1739209848.91033;-38.13080360867914
1739209848.9103365;-45.120503652039325
1739209848.9103427;-45.120503652039325
1739209848.9103491;-32.816014438256545
1739209848.9103553;-38.13080360867914
1739209848.9103618;-45.120503652039325
1739209848.910368;-38.13080360867914
1739209848.9103744;-45.120503652039325
1739209848.9103806;-38.13080360867914
1739209848.910387;-45.120503652039325
1739209848.9103932;-45.120503652039325
1739209848.9103997;-45.120503652039325
1739209848.9104059;-38.13080360867914
1739209848.9104123;-38.13080360867914
1739209848.9104185;-38.13080360867914
1739209848.910425;-45.120503652039325
1739209848.9104311;-45.120503652039325
1739209848.9104376;-38.13080360867914
1739209848.9104438;-33.981070128970906
1739209848.9104502;-38.13080360867914
1739209848.9104564;-45.120503652039325
1739209848.9104629;-35.57807855764607
1739209848.910469;-38.13080360867914
1739209848.9104755;-26.991370085610736
1739209848.9104817;-38.13080360867914
1739209848.9104881;-38.13080360867914
1739209848.9104943;-33.981070128970906
1739209848.9105008;-35.57807855764607
1739209848.910507;-38.13080360867914
1739209848.9105134;-38.13080360867914
1739209848.9105196;-38.13080360867914
1739209848.9014568;-38.13080360867914
1739209848.9014697;-45.120503652039325
1739209848.9014828;-38.13080360867914
1739209848.9014957;-35.57807855764607
1739209848.9015086;-38.13080360867914
1739209848.9015217;-38.13080360867914
1739209848.9015346;-38.13080360867914
1739209848.9015477;-38.13080360867914
1739209848.9015605;-38.13080360867914
1739209848.9015734;-45.120503652039325
1739209848.9015865;-38.13080360867914
1739209848.9015994;-35.57807855764607
1739209848.9016125;-38.13080360867914
1739209848.9016254;-45.120503652039325
1739209848.9016383;-38.13080360867914
1739209848.9016514;-32.816014438256545
1739209848.9016643;-38.13080360867914
1739209848.9016774;-45.120503652039325
1739209848.9016902;-38.13080360867914
1739209848.9017031;-38.13080360867914
1739209848.9017162;-38.13080360867914
1739209848.901729;-38.13080360867914
1739209848.9017422;-38.13080360867914
1739209848.901755;-45.120503652039325
1739209848.901768;-45.120503652039325
1739209848.901781;-38.13080360867914
1739209848.901794;-35.57807855764607
1739209848.901807;-35.57807855764607
1739209848.90182;-45.120503652039325
1739209848.9018328;-35.57807855764607
1739209848.901846;-38.13080360867914
1739209848.9018588;-45.120503652039325
1739209848.901872;-45.120503652039325
1739209848.9018848;-45.120503652039325
1739209848.9018977;-38.13080360867914
1739209848.9019108;-38.13080360867914
1739209848.9019237;-38.13080360867914
1739209848.9019368;-45.120503652039325
1739209848.9019496;-38.13080360867914
1739209848.9019625;-45.120503652039325
1739209848.9019756;-38.13080360867914
1739209848.9019885;-29.438486411369333
1739209848.9020016;-38.13080360867914
1739209848.9020145;-45.120503652039325
1739209848.9020274;-45.120503652039325
1739209848.9020405;-32.816014438256545
1739209848.9020534;-35.57807855764607
1739209848.9020665;-38.13080360867914
1739209848.9020793;-38.13080360867914
1739209848.9020922;-45.120503652039325
1739209848.9021053;-45.120503652039325
1739209848.9021182;-45.120503652039325
1739209848.9021313;-38.13080360867914
1739209848.9021442;-45.120503652039325
1739209848.902157;-38.13080360867914
1739209848.9021702;-45.120503652039325
1739209848.902183;-45.120503652039325
1739209848.9021962;-35.57807855764607
1739209848.902209;-38.13080360867914
1739209848.902222;-38.13080360867914
1739209848.902235;-35.57807855764607
1739209848.902248;-32.816014438256545
1739209848.902261;-35.57807855764607
1739209848.902274;-45.120503652039325
1739209848.9022868;-38.13080360867914
1739209848.9023;-45.120503652039325
1739209848.9023128;-38.13080360867914
1739209848.9023259;-38.13080360867914
1739209848.9023387;-45.120503652039325
1739209848.9023516;-45.120503652039325
1739209848.9023647;-38.13080360867914
1739209848.9023776;-35.57807855764607
1739209848.9023907;-33.981070128970906
1739209848.9024036;-45.120503652039325
1739209848.9024165;-45.120503652039325
1739209848.9024296;-45.120503652039325
1739209848.9024425;-38.13080360867914
1739209848.9024556;-32.816014438256545
1739209848.9024684;-38.13080360867914
1739209848.9024813;-35.57807855764607
1739209848.9024944;-45.120503652039325
1739209848.9025073;-32.816014438256545
1739209848.9025204;-35.57807855764607
1739209848.9025333;-45.120503652039325
1739209848.9025462;-45.120503652039325
1739209848.9025593;-45.120503652039325
1739209848.9025722;-38.13080360867914
1739209848.9025853;-38.13080360867914
1739209848.9025981;-45.120503652039325
1739209848.902611;-38.13080360867914
1739209848.9026241;-45.120503652039325
1739209848.902637;-38.13080360867914
1739209848.90265;-45.120503652039325
1739209848.902663;-35.57807855764607
1739209848.9026759;-45.120503652039325
1739209848.902689;-45.120503652039325
1739209848.9027019;-38.13080360867914
1739209848.902715;-27.8777449560314
1739209848.9027278;-30.49652367304973
1739209848.9027407;-45.120503652039325
1739209848.9027538;-45.120503652039325
1739209848.9027667;-35.57807855764607
1739209848.9027798;-38.13080360867914
1739209848.9027927;-45.120503652039325
1739209848.9028056;-38.13080360867914
1739209848.9028187;-38.13080360867914
1739209848.9028316;-45.120503652039325
1739209848.9028447;-45.120503652039325
1739209848.9028575;-45.120503652039325
1739209848.9028704;-45.120503652039325
1739209848.9028835;-45.120503652039325
1739209848.9028964;-45.120503652039325
1739209848.9029095;-33.981070128970906
1739209848.9029224;-33.981070128970906
1739209848.9029353;-45.120503652039325
1739209848.9029484;-45.120503652039325
1739209848.9029613;-38.13080360867914
1739209848.9029744;-35.57807855764607
1739209848.9029872;-38.13080360867914
1739209848.903;-38.13080360867914
1739209848.9030132;-38.13080360867914
1739209848.903026;-32.816014438256545
1739209848.9030392;-33.981070128970906
1739209848.903052;-45.120503652039325
1739209848.903065;-38.13080360867914
1739209848.903078;-38.13080360867914
1739209848.903091;-35.57807855764607
1739209848.903104;-45.120503652039325
1739209848.903117;-38.13080360867914
1739209848.9031298;-38.13080360867914
1739209848.903143;-32.81601443825658
1739209848.9031558;-38.13080360867914
1739209848.903169;-38.13080360867914
1739209848.9031818;-45.120503652039325
1739209848.9031947;-45.120503652039325
1739209848.9032078;-45.120503652039325
1739209848.9032207;-45.120503652039325
1739209848.9032338;-33.981070128970906
1739209848.9032466;-31.141103565318915
1739209848.9032595;-38.13080360867914
1739209848.9032726;-45.120503652039325
1739209848.9032855;-38.13080360867914
1739209848.9032986;-35.57807855764607
1739209848.9033115;-38.13080360867914
1739209848.9033244;-38.13080360867914
1739209848.9033375;-45.120503652039325
1739209848.9033504;-45.120503652039325
1739209848.9033635;-38.13080360867914
1739209848.9033763;-38.13080360867914
1739209848.9033892;-45.120503652039325
1739209848.9034023;-38.13080360867914
1739209848.9034152;-45.120503652039325
1739209848.9034283;-45.120503652039325
1739209848.9034412;-38.13080360867914
1739209848.903454;-31.141103565318915
1739209848.9034672;-45.120503652039325
1739209848.90348;-38.13080360867914
1739209848.9034932;-35.57807855764607
1739209848.903506;-38.13080360867914
1739209848.903519;-45.120503652039325
1739209848.903532;-38.13080360867914
1739209848.903545;-35.57807855764607
1739209848.903558;-38.13080360867914
1739209848.903571;-45.120503652039325
1739209848.9035838;-38.13080360867914
1739209848.9035969;-38.13080360867914
1739209848.9036098;-38.13080360867914
1739209848.9036229;-38.13080360867914
1739209848.9036357;-45.120503652039325
1739209848.9036486;-38.13080360867914
1739209848.9036617;-45.120503652039325
1739209848.9036746;-45.120503652039325
1739209848.9036877;-38.13080360867914
1739209848.9037006;-45.120503652039325
1739209848.9037135;-45.120503652039325
1739209848.9037266;-38.13080360867914
1739209848.9037395;-38.13080360867914
1739209848.9037526;-45.120503652039325
1739209848.9037654;-45.120503652039325
1739209848.9037783;-35.57807855764607
1739209848.9037914;-38.13080360867914
1739209848.9038043;-38.13080360867914
1739209848.9038174;-35.57807855764607
1739209848.9038303;-38.13080360867914
1739209848.9038432;-45.120503652039325
1739209848.9038563;-45.120503652039325
1739209848.9038692;-45.120503652039325
1739209848.9038823;-45.120503652039325
1739209848.9038951;-38.13080360867914
1739209848.903908;-38.13080360867914
1739209848.9039211;-33.981070128970906
1739209848.903934;-38.13080360867914
1739209848.903947;-45.120503652039325
1739209848.90396;-35.57807855764607
1739209848.9039729;-45.120503652039325
1739209848.903986;-45.120503652039325
1739209848.9039989;-38.13080360867914
1739209848.904012;-32.816014438256545
1739209848.9040248;-45.120503652039325
1739209848.9040377;-45.120503652039325
1739209848.9040508;-33.981070128970906
1739209848.9040637;-45.120503652039325
1739209848.9040768;-35.57807855764607
1739209848.9040897;-38.13080360867914
1739209848.9041026;-45.120503652039325
1739209848.9041157;-45.120503652039325
1739209848.9041286;-45.120503652039325
1739209848.9041417;-38.13080360867914
1739209848.9041545;-45.120503652039325
1739209848.9041674;-45.120503652039325
1739209848.9041805;-45.120503652039325
1739209848.9041934;-45.120503652039325
1739209848.9042065;-45.120503652039325
1739209848.9042194;-45.120503652039325
1739209848.9042323;-45.120503652039325
1739209848.9042454;-38.13080360867914
1739209848.9042583;-38.13080360867914
1739209848.9042714;-45.120503652039325
1739209848.9042842;-45.120503652039325
1739209848.904297;-45.120503652039325
1739209848.9043102;-38.13080360867914
1739209848.904323;-38.13080360867914
1739209848.9043362;-38.13080360867914
1739209848.904349;-35.57807855764607
1739209848.904362;-38.13080360867914
1739209848.904375;-45.120503652039325
1739209848.904388;-33.981070128970906
1739209848.904401;-25.826314394896354
1739209848.904414;-38.13080360867914
1739209848.9044268;-45.120503652039325
1739209848.90444;-38.13080360867914
1739209848.9044528;-35.57807855764607
1739209848.904466;-35.57807855764607
1739209848.9044788;-33.981070128970906
1739209848.9044917;-45.120503652039325
1739209848.9045048;-38.13080360867914
1739209848.9045177;-45.120503652039325
1739209848.9045308;-45.120503652039325
1739209848.9045436;-38.13080360867914
1739209848.9045565;-38.13080360867914
1739209848.9045696;-35.57807855764607
1739209848.9045825;-45.120503652039325
1739209848.9045956;-38.13080360867914
1739209848.9046085;-27.8777449560314
1739209848.9046214;-38.13080360867914
1739209848.9046345;-45.120503652039325
1739209848.9046474;-38.13080360867914
1739209848.9046605;-32.816014438256545
1739209848.9046733;-45.120503652039325
1739209848.9046862;-45.120503652039325
1739209848.9046993;-38.13080360867914
1739209848.9047122;-38.13080360867914
1739209848.9047253;-38.13080360867914
1739209848.9047382;-38.13080360867914
1739209848.904751;-45.120503652039325
1739209848.9047642;-45.120503652039325
1739209848.904777;-45.120503652039325
1739209848.9047902;-45.120503652039325
1739209848.904803;-38.13080360867914
1739209848.904816;-35.57807855764607
1739209848.904829;-38.13080360867914
1739209848.904842;-38.13080360867914
1739209848.904855;-38.13080360867914
1739209848.904868;-35.57807855764607
1739209848.9048808;-38.13080360867914
1739209848.9048939;-45.120503652039325
1739209848.9049067;-38.13080360867914
1739209848.9049199;-29.438486411369333
1739209848.9049327;-38.13080360867914
1739209848.9049456;-25.826314394896357
1739209848.9049587;-25.826314394896357
1739209848.9049716;-33.981070128970906
1739209848.9049847;-38.13080360867914
1739209848.9049976;-25.826314394896354
1739209848.9050105;-45.120503652039325
1739209848.9050236;-38.13080360867914
1739209848.9050364;-38.13080360867914
1739209848.9050496;-45.120503652039325
1739209848.9050624;-38.13080360867914
1739209848.9050753;-33.981070128970956
1739209848.9050884;-32.816014438256545
1739209848.9051013;-32.81601443825658
1739209848.9051144;-22.54371790334745
1739209848.9051273;-20.888044912671212
1739209848.9051402;-27.267205301931607
1739209848.9051533;-31.141103565318893
1739209848.9051661;-35.57807855764607
1739209848.9051793;-38.13080360867914
1739209848.9051921;-30.49652367304973
1739209848.905205;-33.981070128970906
1739209848.9052181;-38.13080360867914
1739209848.905231;-45.120503652039325
1739209848.905244;-33.981070128970906
1739209848.905257;-28.992665084841942
1739209848.9052699;-25.826314394896364
1739209848.905283;-25.07728991421287
1739209848.9052958;-26.991370085610722
1739209848.905309;-33.981070128970906
1739209848.9053218;-38.13080360867914
1739209848.9053347;-45.120503652039325
1739209848.9053478;-38.13080360867914
1739209848.9053607;-38.13080360867914
1739209848.9053738;-45.120503652039325
1739209848.9053867;-35.57807855764607
1739209848.9053996;-31.141103565318915
1739209848.9054127;-28.58837851428586
1739209848.9054255;-23.506823629689542
1739209848.9054387;-27.267205301931607
1739209848.9054515;-33.981070128970906
1739209848.9054644;-28.992665084841942
1739209848.9054775;-35.57807855764607
1739209848.9054904;-38.13080360867914
1739209848.9055035;-31.141103565318915
1739209848.9055164;-38.13080360867914
1739209848.9055293;-38.13080360867914
1739209848.9055424;-45.120503652039325
1739209848.9055552;-45.120503652039325
1739209848.9055684;-45.120503652039325
1739209848.9055812;-25.826314394896357
1739209848.905594;-22.002965041481755
1739209848.9056072;-29.438486411369354
1739209848.90562;-45.120503652039325
1739209848.9056332;-38.13080360867914
1739209848.905646;-33.981070128970906
1739209848.905659;-31.141103565318915
1739209848.905672;-45.120503652039325
1739209848.905685;-38.13080360867914
1739209848.905698;-45.120503652039325
1739209848.905711;-38.13080360867914
1739209848.9057238;-35.57807855764607
1739209848.905737;-38.13080360867914
1739209848.9057498;-24.74623867263306
1739209848.905763;-26.991370085610736
1739209848.9057758;-38.13080360867914
1739209848.9057887;-38.13080360867914
1739209848.9058018;-38.13080360867914
1739209848.9058146;-31.141103565318915
1739209848.9058278;-38.13080360867914
1739209848.9058406;-32.816014438256545
1739209848.9058537;-38.13080360867914
1739209848.9058666;-33.981070128970906
1739209848.9058795;-45.120503652039325
1739209848.9058926;-27.267205301931607
1739209848.9059055;-24.589719217205094
1739209848.9059186;-25.252786309376837
1739209848.9059315;-45.120503652039325
1739209848.9059443;-45.120503652039325
1739209848.9059575;-32.816014438256545
1739209848.9059703;-28.992665084841942
1739209848.9059834;-33.981070128970906
1739209848.9059963;-33.981070128970906
1739209848.9060092;-33.981070128970906
1739209848.9060223;-33.981070128970906
1739209848.9060352;-26.487275050834715
1739209848.9060483;-35.57807855764607
1739209848.9060612;-27.267205301931607
1739209848.906074;-22.54371790334745
1739209848.9060872;-26.487275050834715
1739209848.9061;-31.141103565318915
1739209848.9061131;-45.120503652039325
1739209848.906126;-45.120503652039325
1739209848.906139;-31.141103565318915
1739209848.906152;-33.981070128970906
1739209848.906165;-38.13080360867914
1739209848.906178;-31.141103565318915
1739209848.9061909;-28.992665084841942
1739209848.9062037;-31.141103565318915
1739209848.9062169;-27.877744956031414
1739209848.9062297;-26.991370085610768
1739209848.9062428;-28.58837851428586
1739209848.9062557;-30.49652367304973
1739209848.9062686;-35.57807855764607
1739209848.9062817;-38.13080360867914
1739209848.9062946;-38.13080360867914
1739209848.9063077;-38.13080360867914
1739209848.9063206;-33.981070128970906
1739209848.9063334;-38.13080360867914
1739209848.9063466;-45.120503652039325
1739209848.9063594;-45.120503652039325
1739209848.9063725;-45.120503652039325
1739209848.9063854;-38.13080360867914
1739209848.9063983;-45.120503652039325
1739209848.9064114;-35.57807855764607
1739209848.9064243;-45.120503652039325
1739209848.9064374;-38.13080360867914
1739209848.9064503;-38.13080360867914
1739209848.9064631;-38.13080360867914
1739209848.9064763;-45.120503652039325
1739209848.9064891;-33.981070128970906
1739209848.9065022;-33.981070128970906
1739209848.9065151;-45.120503652039325
1739209848.906528;-45.120503652039325
1739209848.906541;-38.13080360867914
1739209848.906554;-45.120503652039325
1739209848.906567;-45.120503652039325
1739209848.90658;-45.120503652039325
1739209848.9065928;-38.13080360867914
1739209848.906606;-38.13080360867914
1739209848.9066188;-38.13080360867914
1739209848.906632;-45.120503652039325
1739209848.9066448;-45.120503652039325
1739209848.9066577;-45.120503652039325
1739209848.9066708;-38.13080360867914
1739209848.9066837;-38.13080360867914
1739209848.9066968;-33.981070128970906
1739209848.9067097;-27.8777449560314
1739209848.9067225;-38.13080360867914
1739209848.9067357;-45.120503652039325
1739209848.9067485;-35.57807855764607
1739209848.9067616;-31.141103565318915
1739209848.9067745;-45.120503652039325
1739209848.9067874;-38.13080360867914
1739209848.9068005;-45.120503652039325
1739209848.9068134;-45.120503652039325
1739209848.9068265;-45.120503652039325
1739209848.9068394;-45.120503652039325
1739209848.9068522;-45.120503652039325
1739209848.9068654;-38.13080360867914
1739209848.9068782;-38.13080360867914
1739209848.9068913;-45.120503652039325
1739209848.9069042;-45.120503652039325
1739209848.906917;-45.120503652039325
1739209848.9069302;-45.120503652039325
1739209848.906943;-35.57807855764607
1739209848.9069562;-38.13080360867914
1739209848.906969;-45.120503652039325
1739209848.906982;-38.13080360867914
1739209848.910526;-45.120503652039325
1739209848.9105322;-38.13080360867914
1739209848.9105387;-38.13080360867914
1739209848.9105449;-45.120503652039325
1739209848.9105513;-45.120503652039325
1739209848.9105575;-38.13080360867914
1739209848.910564;-38.13080360867914
1739209848.9105701;-38.13080360867914
1739209848.9105766;-45.120503652039325
1739209848.9105828;-38.13080360867914
1739209848.9105892;-35.57807855764607
1739209848.9105954;-38.13080360867914
1739209848.9106019;-45.120503652039325
1739209848.910608;-38.13080360867914
1739209848.9106145;-33.981070128970906
1739209848.9106207;-45.120503652039325
1739209848.9106271;-29.438486411369333
1739209848.9106333;-35.57807855764607
1739209848.9106398;-45.120503652039325
1739209848.910646;-38.13080360867914
1739209848.9106524;-35.57807855764607
1739209848.9106586;-38.13080360867914
1739209848.910665;-45.120503652039325
1739209848.9106712;-45.120503652039325
1739209848.9106777;-38.13080360867914
1739209848.9106839;-45.120503652039325
1739209848.9106903;-38.13080360867914
1739209848.9106965;-38.13080360867914
1739209848.910703;-45.120503652039325
1739209848.9107091;-38.13080360867914
1739209848.9107156;-45.120503652039325
1739209848.9107218;-45.120503652039325
1739209848.9107282;-32.816014438256545
1739209848.9107344;-32.816014438256545
1739209848.9107409;-45.120503652039325
1739209848.910747;-38.13080360867914
1739209848.9107535;-38.13080360867914
1739209848.9107597;-45.120503652039325
1739209848.9107661;-45.120503652039325
1739209848.9107723;-38.13080360867914
1739209848.9107788;-45.120503652039325
1739209848.910785;-45.120503652039325
1739209848.9107914;-45.120503652039325
1739209848.9107976;-45.120503652039325
1739209848.910804;-45.120503652039325
1739209848.9108102;-38.13080360867914
1739209848.9108167;-38.13080360867914
1739209848.9108229;-45.120503652039325
1739209848.9108293;-29.438486411369333
1739209848.9108355;-31.141103565318915
1739209848.910842;-45.120503652039325
1739209848.9108481;-45.120503652039325
1739209848.9108546;-45.120503652039325
1739209848.9108608;-45.120503652039325
1739209848.9108672;-45.120503652039325
1739209848.9108734;-38.13080360867914
1739209848.9108799;-35.57807855764607
1739209848.910886;-38.13080360867914
1739209848.9108925;-45.120503652039325
1739209848.9108987;-38.13080360867914
1739209848.9109051;-35.57807855764607
1739209848.9109113;-35.57807855764607
1739209848.9109178;-45.120503652039325
1739209848.910924;-38.13080360867914
1739209848.9109304;-38.13080360867914
1739209848.9109366;-38.13080360867914
1739209848.910943;-45.120503652039325
1739209848.9109492;-45.120503652039325
1739209848.9109557;-45.120503652039325
1739209848.9109619;-45.120503652039325
1739209848.9109683;-38.13080360867914
1739209848.9109745;-45.120503652039325
1739209848.910981;-38.13080360867914
1739209848.9109871;-35.57807855764607
1739209848.9109936;-38.13080360867914
1739209848.9109998;-45.120503652039325
1739209848.9110062;-45.120503652039325
1739209848.9110124;-33.981070128970906
1739209848.9110188;-45.120503652039325
1739209848.911025;-33.981070128970906
1739209848.9110315;-45.120503652039325
1739209848.9110377;-45.120503652039325
1739209848.9110441;-35.57807855764607
1739209848.9110503;-45.120503652039325
1739209848.9110568;-38.13080360867914
1739209848.911063;-38.13080360867914
1739209848.9110694;-38.13080360867914
1739209848.9110756;-38.13080360867914
1739209848.911082;-38.13080360867914
1739209848.9110882;-38.13080360867914
1739209848.9110947;-45.120503652039325
1739209848.9111009;-45.120503652039325
1739209848.9111073;-45.120503652039325
1739209848.9111135;-45.120503652039325
1739209848.91112;-38.13080360867914
1739209848.9111261;-38.13080360867914
1739209848.9111326;-38.13080360867914
1739209848.9111388;-35.57807855764607
1739209848.9111452;-38.13080360867914
1739209848.9111514;-38.13080360867914
1739209848.9111578;-35.57807855764607
1739209848.911164;-33.981070128970906
1739209848.9111705;-38.13080360867914
1739209848.9111767;-45.120503652039325
1739209848.911183;-35.57807855764607
1739209848.9111893;-33.981070128970906
1739209848.9111958;-45.120503652039325
1739209848.911202;-38.13080360867914
1739209848.9112084;-38.13080360867914
1739209848.9112146;-38.13080360867914
1739209848.911221;-45.120503652039325
1739209848.9112272;-38.13080360867914
1739209848.9112337;-35.57807855764607
1739209848.9112399;-33.981070128970906
1739209848.9112463;-38.13080360867914
1739209848.9112525;-45.120503652039325
1739209848.911259;-45.120503652039325
1739209848.9112651;-38.13080360867914
1739209848.9112716;-38.13080360867914
1739209848.9112778;-45.120503652039325
1739209848.9112842;-38.13080360867914
1739209848.9112904;-45.120503652039325
1739209848.9112968;-45.120503652039325
1739209848.911303;-45.120503652039325
1739209848.9113095;-38.13080360867914
1739209848.9113157;-45.120503652039325
1739209848.911322;-35.57807855764607
1739209848.9113283;-35.57807855764607
1739209848.9113348;-45.120503652039325
1739209848.911341;-38.13080360867914
1739209848.9113474;-35.57807855764607
1739209848.9113536;-38.13080360867914
1739209848.91136;-45.120503652039325
1739209848.9113662;-33.981070128970906
1739209848.9113727;-38.13080360867914
1739209848.9113789;-38.13080360867914
1739209848.9113853;-45.120503652039325
1739209848.9113915;-35.57807855764607
1739209848.911398;-31.141103565318915
1739209848.9114041;-38.13080360867914
1739209848.9114106;-38.13080360867914
1739209848.9114168;-45.120503652039325
1739209848.9114232;-35.57807855764607
1739209848.9114294;-45.120503652039325
1739209848.9114358;-38.13080360867914
1739209848.911442;-45.120503652039325
1739209848.9114485;-33.981070128970956
1739209848.9114547;-45.120503652039325
1739209848.911461;-38.13080360867914
1739209848.9114673;-33.981070128970906
1739209848.9114738;-45.120503652039325
1739209848.91148;-38.13080360867914
1739209848.9114864;-45.120503652039325
1739209848.9114926;-38.13080360867914
1739209848.911499;-28.58837851428586
1739209848.9115052;-45.120503652039325
1739209848.9115117;-45.120503652039325
1739209848.9115179;-38.13080360867914
1739209848.9115243;-38.13080360867914
1739209848.9115305;-38.13080360867914
1739209848.911537;-45.120503652039325
1739209848.9115431;-38.13080360867914
1739209848.9115496;-32.816014438256545
1739209848.9115558;-35.57807855764607
1739209848.9115622;-35.57807855764607
1739209848.9115684;-38.13080360867914
1739209848.9115748;-33.981070128970906
1739209848.911581;-45.120503652039325
1739209848.9115875;-45.120503652039325
1739209848.9115937;-45.120503652039325
1739209848.9116;-38.13080360867914
1739209848.9116063;-45.120503652039325
1739209848.9116127;-45.120503652039325
1739209848.911619;-45.120503652039325
1739209848.9116254;-38.13080360867914
1739209848.9116316;-35.57807855764607
1739209848.911638;-45.120503652039325
1739209848.9116442;-38.13080360867914
1739209848.9116507;-25.826314394896354
1739209848.9116569;-38.13080360867914
