CAN Message; 0x39:04a47918a84b14d4
1739209603.4155035;-45.120503652039325
1739209603.4155061;-35.57807855764607
1739209603.4155085;-45.120503652039325
1739209603.4155111;-45.120503652039325
1739209603.4155138;-35.57807855764607
1739209603.4155161;-38.13080360867914
1739209603.4155188;-45.120503652039325
1739209603.4155214;-38.13080360867914
1739209603.4155238;-38.13080360867914
1739209603.4155264;-45.120503652039325
1739209603.415529;-45.120503652039325
1739209603.4155316;-35.57807855764607
1739209603.415534;-25.826314394896357
1739209603.4155366;-38.13080360867914
1739209603.4155393;-45.120503652039325
1739209603.4155416;-35.57807855764607
1739209603.4155443;-30.49652367304973
1739209603.415547;-45.120503652039325
1739209603.4155493;-38.13080360867914
1739209603.415552;-38.13080360867914
1739209603.4155545;-32.81601443825658
1739209603.415557;-33.981070128970906
1739209603.4155595;-33.981070128970906
1739209603.4155622;-45.120503652039325
1739209603.4155648;-45.120503652039325
1739209603.4155672;-38.13080360867914
1739209603.4155698;-38.13080360867914
1739209603.4155724;-45.120503652039325
1739209603.4155748;-38.13080360867914
1739209603.4155774;-38.13080360867914
1739209603.41558;-45.120503652039325
1739209603.4155824;-33.981070128970906
1739209603.415585;-38.13080360867914
1739209603.4155877;-45.120503652039325
1739209603.41559;-38.13080360867914
1739209603.4155927;-38.13080360867914
1739209603.4155953;-27.267205301931607
1739209603.415598;-38.13080360867914
1739209603.4156003;-45.120503652039325
1739209603.415603;-45.120503652039325
1739209603.4156055;-38.13080360867914
1739209603.415608;-45.120503652039325
1739209603.4156106;-38.13080360867914
1739209603.4156132;-38.13080360867914
1739209603.4156156;-32.816014438256545
1739209603.4156182;-38.13080360867914
1739209603.4156208;-45.120503652039325
1739209603.4156232;-38.13080360867914
1739209603.4156258;-45.120503652039325
1739209603.4156284;-45.120503652039325
1739209603.4156308;-45.120503652039325
1739209603.4156334;-45.120503652039325
1739209603.415636;-33.981070128970906
1739209603.4156387;-38.13080360867914
1739209603.415641;-45.120503652039325
1739209603.4156437;-45.120503652039325
1739209603.4156463;-38.13080360867914
1739209603.4156487;-38.13080360867914
1739209603.4156513;-38.13080360867914
1739209603.4156606;-38.13080360867914
1739209603.4156697;-33.981070128970906
1739209603.415679;-38.13080360867914
1739209603.4156883;-38.13080360867914
1739209603.4156973;-45.120503652039325
1739209603.4157066;-45.120503652039325
1739209603.415716;-30.49652367304973
1739209603.415725;-35.57807855764607
1739209603.4157343;-45.120503652039325
1739209603.4157436;-38.13080360867914
1739209603.415753;-45.120503652039325
1739209603.415762;-45.120503652039325
1739209603.4157712;-45.120503652039325
1739209603.4157805;-45.120503652039325
1739209603.4157896;-45.120503652039325
1739209603.415799;-45.120503652039325
1739209603.4158082;-33.981070128970906
1739209603.4158173;-38.13080360867914
1739209603.4158266;-38.13080360867914
1739209603.4158359;-45.120503652039325
1739209603.415845;-38.13080360867914
1739209603.4158542;-45.120503652039325
1739209603.4158635;-33.981070128970906
1739209603.4158726;-38.13080360867914
1739209603.4158819;-38.13080360867914
1739209603.4158912;-35.57807855764607
1739209603.4159002;-45.120503652039325
1739209603.4159095;-38.13080360867914
1739209603.4159188;-45.120503652039325
1739209603.4159281;-45.120503652039325
1739209603.4159372;-38.13080360867914
1739209603.4159465;-45.120503652039325
1739209603.4159558;-45.120503652039325
1739209603.4159648;-45.120503652039325
1739209603.4159741;-45.120503652039325
1739209603.4159834;-45.120503652039325
1739209603.4159925;-38.13080360867914
1739209603.4160018;-38.13080360867914
1739209603.416011;-45.120503652039325
1739209603.4160202;-45.120503652039325
1739209603.4160295;-32.816014438256545
1739209603.4160388;-38.13080360867914
1739209603.4160478;-35.57807855764607
1739209603.416057;-38.13080360867914
1739209603.4160664;-45.120503652039325
1739209603.4160755;-45.120503652039325
1739209603.4160848;-38.13080360867914
1739209603.416094;-45.120503652039325
1739209603.4161034;-35.57807855764607
1739209603.4161124;-38.13080360867914
1739209603.4161217;-45.120503652039325
1739209603.416131;-45.120503652039325
1739209603.41614;-38.13080360867914
1739209603.4161494;-38.13080360867914
1739209603.4161587;-45.120503652039325
1739209603.4161677;-45.120503652039325
1739209603.416177;-38.13080360867914
1739209603.4161863;-45.120503652039325
1739209603.4161954;-31.141103565318893
1739209603.4162047;-32.816014438256545
1739209603.416214;-45.120503652039325
1739209603.416223;-45.120503652039325
1739209603.4162323;-35.57807855764607
1739209603.4162416;-35.57807855764607
1739209603.4162507;-45.120503652039325
1739209603.41626;-38.13080360867914
1739209603.4162693;-45.120503652039325
1739209603.4162786;-45.120503652039325
1739209603.4162877;-45.120503652039325
1739209603.416297;-38.13080360867914
1739209603.4163063;-45.120503652039325
1739209603.4163153;-45.120503652039325
1739209603.4163246;-38.13080360867914
1739209603.416334;-38.13080360867914
1739209603.416343;-45.120503652039325
1739209603.4163523;-45.120503652039325
1739209603.4163616;-38.13080360867914
1739209603.4163706;-38.13080360867914
1739209603.41638;-35.57807855764607
1739209603.4163892;-35.57807855764607
1739209603.4163983;-38.13080360867914
1739209603.4164076;-45.120503652039325
1739209603.416417;-32.816014438256545
1739209603.4164262;-31.141103565318893
1739209603.4164352;-45.120503652039325
1739209603.4164445;-38.13080360867914
1739209603.4164538;-38.13080360867914
1739209603.416463;-45.120503652039325
1739209603.4164722;-45.120503652039325
1739209603.4164815;-38.13080360867914
1739209603.4164906;-45.120503652039325
1739209603.4164999;-45.120503652039325
1739209603.4165092;-45.120503652039325
1739209603.4165182;-38.13080360867914
1739209603.4165275;-45.120503652039325
1739209603.4165368;-45.120503652039325
1739209603.4165459;-38.13080360867914
1739209603.4165552;-45.120503652039325
1739209603.4165645;-28.21854285175415
1739209603.4165735;-27.8777449560314
1739209603.4165828;-45.120503652039325
1739209603.4165921;-45.120503652039325
1739209603.4166014;-38.13080360867914
1739209603.4166105;-38.13080360867914
1739209603.4166198;-45.120503652039325
1739209603.416629;-45.120503652039325
1739209603.4166381;-45.120503652039325
1739209603.4166474;-38.13080360867914
1739209603.4166567;-38.13080360867914
1739209603.4166658;-38.13080360867914
1739209603.416675;-45.120503652039325
1739209603.4166844;-45.120503652039325
1739209603.4166934;-38.13080360867914
1739209603.4167027;-38.13080360867914
1739209603.416712;-45.120503652039325
1739209603.416721;-45.120503652039325
1739209603.4167304;-38.13080360867914
1739209603.4167397;-45.120503652039325
1739209603.4167488;-45.120503652039325
1739209603.416758;-45.120503652039325
1739209603.4167674;-45.120503652039325
1739209603.4167767;-45.120503652039325
1739209603.4167857;-38.13080360867914
1739209603.416795;-31.141103565318915
1739209603.4168043;-45.120503652039325
1739209603.4168134;-38.13080360867914
1739209603.4168227;-45.120503652039325
1739209603.416832;-38.13080360867914
1739209603.416841;-45.120503652039325
1739209603.4168503;-45.120503652039325
1739209603.4168596;-45.120503652039325
1739209603.4168687;-33.981070128970956
1739209603.416878;-45.120503652039325
1739209603.4168873;-38.13080360867914
1739209603.4168963;-45.120503652039325
1739209603.4169056;-45.120503652039325
1739209603.416915;-35.57807855764607
1739209603.416924;-35.57807855764607
1739209603.4169333;-45.120503652039325
1739209603.4169426;-31.141103565318915
1739209603.416952;-32.816014438256545
1739209603.416961;-32.816014438256545
1739209603.4169703;-38.13080360867914
1739209603.4169796;-35.57807855764607
1739209603.4169886;-38.13080360867914
1739209603.416998;-45.120503652039325
1739209603.4170072;-45.120503652039325
1739209603.4170163;-35.57807855764607
1739209603.4170256;-45.120503652039325
1739209603.4170349;-45.120503652039325
1739209603.417044;-45.120503652039325
1739209603.4170532;-45.120503652039325
1739209603.4170625;-45.120503652039325
1739209603.4170716;-38.13080360867914
1739209603.4170809;-35.57807855764607
1739209603.4170902;-28.992665084841942
1739209603.4170992;-38.13080360867914
1739209603.4171085;-45.120503652039325
1739209603.4171178;-35.57807855764607
1739209603.4171271;-45.120503652039325
1739209603.4171362;-38.13080360867914
1739209603.4171455;-38.13080360867914
1739209603.4171548;-38.13080360867914
1739209603.4171638;-38.13080360867914
1739209603.4171731;-45.120503652039325
1739209603.4171824;-45.120503652039325
1739209603.4171915;-45.120503652039325
1739209603.4172008;-38.13080360867914
1739209603.41721;-35.57807855764607
1739209603.4172192;-45.120503652039325
1739209603.4172285;-38.13080360867914
1739209603.4172378;-45.120503652039325
1739209603.4172468;-45.120503652039325
1739209603.417256;-45.120503652039325
1739209603.4172654;-32.816014438256545
1739209603.4172745;-38.13080360867914
1739209603.4172838;-45.120503652039325
1739209603.417293;-45.120503652039325
1739209603.4173024;-38.13080360867914
1739209603.4173114;-38.13080360867914
1739209603.4173207;-38.13080360867914
1739209603.41733;-45.120503652039325
1739209603.417339;-38.13080360867914
1739209603.4173484;-33.981070128970906
1739209603.4173577;-35.57807855764607
1739209603.4173667;-38.13080360867914
1739209603.417376;-38.13080360867914
1739209603.4173853;-38.13080360867914
1739209603.4173944;-45.120503652039325
1739209603.4174037;-38.13080360867914
1739209603.417413;-35.57807855764607
1739209603.417422;-38.13080360867914
1739209603.4174314;-45.120503652039325
1739209603.4174407;-45.120503652039325
1739209603.4174497;-45.120503652039325
1739209603.417459;-38.13080360867914
1739209603.4174683;-31.141103565318893
1739209603.4174776;-35.57807855764607
1739209603.4174867;-45.120503652039325
1739209603.417496;-38.13080360867914
1739209603.4175053;-32.816014438256545
1739209603.4175143;-38.13080360867914
1739209603.4175236;-38.13080360867914
1739209603.417533;-38.13080360867914
1739209603.417542;-45.120503652039325
1739209603.4175513;-45.120503652039325
1739209603.4175606;-45.120503652039325
1739209603.4175696;-38.13080360867914
1739209603.417579;-45.120503652039325
1739209603.4175882;-38.13080360867914
1739209603.4175973;-45.120503652039325
1739209603.4176066;-45.120503652039325
1739209603.417616;-38.13080360867914
1739209603.417625;-45.120503652039325
1739209603.4176342;-45.120503652039325
1739209603.4176435;-45.120503652039325
1739209603.4176528;-35.57807855764607
1739209603.417662;-35.57807855764607
1739209603.4176712;-45.120503652039325
1739209603.4176805;-38.13080360867914
1739209603.4176896;-31.141103565318915
1739209603.4176989;-35.57807855764607
1739209603.4177082;-45.120503652039325
1739209603.4177172;-45.120503652039325
1739209603.4177265;-35.57807855764607
1739209603.4177358;-38.13080360867914
1739209603.4177449;-38.13080360867914
1739209603.4177542;-32.816014438256545
1739209603.4177635;-45.120503652039325
1739209603.4177725;-45.120503652039325
1739209603.4177818;-38.13080360867914
1739209603.4177911;-38.13080360867914
1739209603.4178004;-38.13080360867914
1739209603.4178095;-38.13080360867914
1739209603.4178188;-45.120503652039325
1739209603.417828;-45.120503652039325
1739209603.4178371;-29.438486411369333
1739209603.4178464;-38.13080360867914
1739209603.4178557;-45.120503652039325
1739209603.4178648;-45.120503652039325
1739209603.417874;-45.120503652039325
1739209603.4178834;-45.120503652039325
1739209603.4178925;-45.120503652039325
1739209603.4179018;-45.120503652039325
1739209603.417911;-45.120503652039325
1739209603.41792;-38.13080360867914
1739209603.4179294;-35.57807855764607
1739209603.4179387;-38.13080360867914
1739209603.4179478;-45.120503652039325
1739209603.417957;-45.120503652039325
1739209603.4179664;-38.13080360867914
1739209603.4179757;-38.13080360867914
1739209603.4179847;-35.57807855764607
1739209603.417994;-45.120503652039325
1739209603.4180033;-38.13080360867914
1739209603.4180124;-45.120503652039325
1739209603.4180217;-35.57807855764607
1739209603.418031;-38.13080360867914
1739209603.41804;-38.13080360867914
1739209603.4180493;-45.120503652039325
1739209603.4180586;-45.120503652039325
1739209603.4180677;-38.13080360867914
1739209603.418077;-38.13080360867914
1739209603.4180863;-32.816014438256545
1739209603.4180954;-45.120503652039325
1739209603.4181046;-45.120503652039325
1739209603.418114;-45.120503652039325
1739209603.418123;-45.120503652039325
1739209603.4181323;-45.120503652039325
1739209603.4181416;-45.120503652039325
1739209603.418151;-45.120503652039325
1739209603.41816;-45.120503652039325
1739209603.4181693;-35.57807855764607
1739209603.4181786;-38.13080360867914
1739209603.4181876;-45.120503652039325
1739209603.418197;-45.120503652039325
1739209603.4182062;-31.141103565318893
1739209603.4182153;-29.438486411369333
1739209603.4182246;-45.120503652039325
1739209603.4182339;-38.13080360867914
1739209603.418243;-45.120503652039325
1739209603.4182522;-38.13080360867914
1739209603.4182615;-45.120503652039325
1739209603.4182706;-35.57807855764607
1739209603.41828;-45.120503652039325
1739209603.4182892;-38.13080360867914
1739209603.4182982;-38.13080360867914
1739209603.4183075;-38.13080360867914
1739209603.4183168;-45.120503652039325
1739209603.4183261;-45.120503652039325
1739209603.4183352;-32.816014438256545
1739209603.4183445;-45.120503652039325
1739209603.4183538;-31.141103565318893
1739209603.4183629;-29.438486411369333
1739209603.4183722;-45.120503652039325
1739209603.4183815;-45.120503652039325
1739209603.4183905;-38.13080360867914
1739209603.4183998;-38.13080360867914
1739209603.418409;-45.120503652039325
1739209603.4184182;-38.13080360867914
1739209603.4184275;-38.13080360867914
1739209603.4184368;-45.120503652039325
1739209603.4184458;-45.120503652039325
1739209603.4184551;-38.13080360867914
1739209603.4184644;-38.13080360867914
1739209603.4184735;-38.13080360867914
1739209603.4184828;-38.13080360867914
1739209603.418492;-38.13080360867914
1739209603.4185014;-38.13080360867914
1739209603.4185104;-45.120503652039325
1739209603.4185197;-38.13080360867914
1739209603.418529;-38.13080360867914
1739209603.418538;-45.120503652039325
1739209603.4185474;-45.120503652039325
1739209603.4185567;-38.13080360867914
1739209603.4185658;-45.120503652039325
1739209603.418575;-38.13080360867914
1739209603.4185843;-28.992665084841942
1739209603.4185934;-45.120503652039325
1739209603.4186027;-38.13080360867914
1739209603.418612;-35.57807855764607
1739209603.418621;-32.816014438256545
1739209603.4186304;-45.120503652039325
1739209603.4186397;-45.120503652039325
1739209603.4186487;-45.120503652039325
1739209603.418658;-45.120503652039325
1739209603.4186673;-45.120503652039325
1739209603.4186766;-38.13080360867914
1739209603.4186857;-38.13080360867914
1739209603.418695;-31.141103565318915
1739209603.4187043;-38.13080360867914
1739209603.4187133;-38.13080360867914
1739209603.4187226;-35.57807855764607
1739209603.418732;-33.981070128970906
1739209603.418741;-35.57807855764607
1739209603.4187503;-35.57807855764607
1739209603.4187596;-45.120503652039325
1739209603.4187686;-45.120503652039325
1739209603.418778;-45.120503652039325
1739209603.4187872;-45.120503652039325
1739209603.4187963;-45.120503652039325
1739209603.4188056;-33.981070128970906
1739209603.418815;-38.13080360867914
1739209603.418824;-38.13080360867914
1739209603.4188333;-35.57807855764607
1739209603.4188426;-32.816014438256545
1739209603.4188519;-38.13080360867914
1739209603.418861;-45.120503652039325
1739209603.4188702;-45.120503652039325
1739209603.4188795;-45.120503652039325
1739209603.4188886;-38.13080360867914
1739209603.4188979;-38.13080360867914
1739209603.4189072;-45.120503652039325
1739209603.4189162;-38.13080360867914
1739209603.4189255;-38.13080360867914
1739209603.4189348;-38.13080360867914
1739209603.418944;-38.13080360867914
1739209603.4189532;-38.13080360867914
1739209603.4189625;-38.13080360867914
1739209603.4189715;-45.120503652039325
1739209603.4189808;-38.13080360867914
1739209603.4189901;-38.13080360867914
1739209603.4189992;-45.120503652039325
1739209603.4190085;-45.120503652039325
1739209603.4190178;-35.57807855764607
1739209603.419027;-35.57807855764607
1739209603.4190361;-38.13080360867914
1739209603.4190454;-45.120503652039325
1739209603.4190547;-38.13080360867914
1739209603.4190638;-38.13080360867914
1739209603.419073;-38.13080360867914
1739209603.4190824;-45.120503652039325
1739209603.4190915;-38.13080360867914
1739209603.4191008;-45.120503652039325
1739209603.41911;-45.120503652039325
1739209603.4191191;-45.120503652039325
1739209603.4191284;-45.120503652039325
1739209603.4191377;-38.13080360867914
1739209603.4191468;-38.13080360867914
1739209603.419156;-45.120503652039325
1739209603.4191654;-33.981070128970906
1739209603.4191747;-33.981070128970906
1739209603.4191837;-35.57807855764607
1739209603.419193;-38.13080360867914
1739209603.4192023;-35.57807855764607
1739209603.4192114;-35.57807855764607
1739209603.4192207;-45.120503652039325
1739209603.41923;-38.13080360867914
1739209603.419239;-38.13080360867914
1739209603.4192483;-35.57807855764607
1739209603.4192576;-28.992665084841942
1739209603.4192667;-38.13080360867914
1739209603.419276;-38.13080360867914
1739209603.4192853;-38.13080360867914
1739209603.4192944;-35.57807855764607
1739209603.4193037;-38.13080360867914
1739209603.419313;-33.981070128970906
1739209603.419322;-45.120503652039325
1739209603.4193313;-38.13080360867914
1739209603.4193406;-45.120503652039325
1739209603.41935;-38.13080360867914
1739209603.419359;-45.120503652039325
1739209603.4193683;-38.13080360867914
1739209603.4193776;-38.13080360867914
1739209603.4193866;-45.120503652039325
1739209603.419396;-38.13080360867914
1739209603.4194052;-31.141103565318915
1739209603.4194143;-38.13080360867914
1739209603.4194236;-45.120503652039325
1739209603.4194329;-45.120503652039325
1739209603.419442;-45.120503652039325
1739209603.4194512;-45.120503652039325
1739209603.4194605;-38.13080360867914
1739209603.4194696;-35.57807855764607
1739209603.419479;-33.981070128970906
1739209603.4194882;-45.120503652039325
1739209603.4194973;-45.120503652039325
1739209603.4195065;-45.120503652039325
1739209603.4195158;-38.13080360867914
1739209603.4195251;-45.120503652039325
1739209603.4195342;-35.57807855764607
1739209603.4195435;-45.120503652039325
1739209603.4195528;-31.141103565318943
1739209603.4195619;-45.120503652039325
1739209603.4195712;-45.120503652039325
1739209603.4195805;-38.13080360867914
1739209603.4195895;-45.120503652039325
1739209603.4195988;-38.13080360867914
1739209603.419608;-45.120503652039325
1739209603.4196172;-45.120503652039325
1739209603.4196265;-27.8777449560314
1739209603.4196358;-32.816014438256545
1739209603.4196448;-45.120503652039325
1739209603.4196541;-45.120503652039325
1739209603.4196634;-45.120503652039325
1739209603.4196725;-45.120503652039325
1739209603.4196818;-45.120503652039325
1739209603.419691;-38.13080360867914
1739209603.4197004;-38.13080360867914
1739209603.4197094;-38.13080360867914
1739209603.4197187;-45.120503652039325
1739209603.419728;-38.13080360867914
1739209603.419737;-38.13080360867914
1739209603.4197464;-45.120503652039325
1739209603.4197557;-45.120503652039325
1739209603.4197648;-45.120503652039325
1739209603.419774;-45.120503652039325
1739209603.4197834;-38.13080360867914
1739209603.4197924;-38.13080360867914
1739209603.4198017;-45.120503652039325
1739209603.419811;-45.120503652039325
1739209603.41982;-38.13080360867914
1739209603.4198294;-38.13080360867914
1739209603.4198387;-38.13080360867914
1739209603.4198477;-35.57807855764607
1739209603.419857;-45.120503652039325
1739209603.4198663;-38.13080360867914
1739209603.4198756;-38.13080360867914
1739209603.4198847;-38.13080360867914
1739209603.419894;-38.13080360867914
1739209603.4199033;-45.120503652039325
1739209603.4199123;-45.120503652039325
1739209603.4199216;-45.120503652039325
1739209603.419931;-45.120503652039325
1739209603.41994;-45.120503652039325
1739209603.4199493;-38.13080360867914
1739209603.4199586;-45.120503652039325
1739209603.4199677;-38.13080360867914
1739209603.419977;-35.57807855764607
1739209603.4199862;-35.57807855764607
1739209603.4199953;-45.120503652039325
1739209603.4200046;-38.13080360867914
1739209603.420014;-45.120503652039325
1739209603.420023;-45.120503652039325
1739209603.4200323;-45.120503652039325
1739209603.4200416;-38.13080360867914
1739209603.4200509;-35.57807855764607
1739209603.42006;-45.120503652039325
1739209603.4200692;-35.57807855764607
1739209603.4200785;-38.13080360867914
1739209603.4200876;-45.120503652039325
1739209603.4200969;-38.13080360867914
1739209603.4201062;-32.816014438256545
1739209603.4201152;-38.13080360867914
1739209603.4201245;-38.13080360867914
1739209603.4201338;-35.57807855764607
1739209603.420143;-45.120503652039325
1739209603.4201522;-33.981070128970906
1739209603.4201615;-38.13080360867914
1739209603.4201705;-35.57807855764607
1739209603.4201798;-38.13080360867914
1739209603.4201891;-38.13080360867914
1739209603.4201982;-38.13080360867914
1739209603.4202075;-38.13080360867914
1739209603.4202168;-38.13080360867914
1739209603.420226;-45.120503652039325
1739209603.4202352;-35.57807855764607
1739209603.4202445;-35.57807855764607
1739209603.4202538;-45.120503652039325
1739209603.4202628;-45.120503652039325
1739209603.420272;-45.120503652039325
1739209603.4202814;-45.120503652039325
1739209603.4202905;-45.120503652039325
1739209603.4202998;-45.120503652039325
1739209603.420309;-45.120503652039325
1739209603.4203181;-45.120503652039325
1739209603.4203274;-35.57807855764607
1739209603.4203367;-35.57807855764607
1739209603.4203458;-45.120503652039325
1739209603.420355;-45.120503652039325
1739209603.4203644;-38.13080360867914
1739209603.4203734;-28.992665084841942
1739209603.4203827;-38.13080360867914
1739209603.420392;-45.120503652039325
1739209603.4204013;-45.120503652039325
1739209603.4204104;-45.120503652039325
1739209603.4204197;-38.13080360867914
1739209603.420429;-38.13080360867914
1739209603.420438;-45.120503652039325
1739209603.4204473;-31.14110356531892
1739209603.4204566;-31.141103565318915
1739209603.4204657;-33.981070128970906
1739209603.420475;-38.13080360867914
1739209603.4204843;-35.57807855764607
1739209603.4204934;-45.120503652039325
1739209603.4205027;-38.13080360867914
1739209603.420512;-45.120503652039325
1739209603.420521;-33.981070128970906
1739209603.4205303;-38.13080360867914
1739209603.4205396;-38.13080360867914
1739209603.420549;-45.120503652039325
1739209603.420558;-45.120503652039325
1739209603.4205673;-45.120503652039325
1739209603.4205766;-45.120503652039325
1739209603.4205856;-38.13080360867914
1739209603.420595;-38.13080360867914
1739209603.4206042;-45.120503652039325
1739209603.4206133;-45.120503652039325
1739209603.4206226;-45.120503652039325
1739209603.420632;-45.120503652039325
1739209603.420641;-45.120503652039325
1739209603.4206502;-38.13080360867914
1739209603.4206595;-45.120503652039325
1739209603.4206686;-33.981070128970906
1739209603.420678;-33.981070128970906
1739209603.4206872;-38.13080360867914
1739209603.4206963;-45.120503652039325
1739209603.4207056;-38.13080360867914
1739209603.4207149;-35.57807855764607
1739209603.4207242;-38.13080360867914
1739209603.4207332;-38.13080360867914
1739209603.4207425;-33.981070128970906
1739209603.4207518;-33.981070128970906
1739209603.4207609;-38.13080360867914
1739209603.4207702;-45.120503652039325
1739209603.4207795;-38.13080360867914
1739209603.4207885;-45.120503652039325
1739209603.4207978;-45.120503652039325
1739209603.4208071;-38.13080360867914
1739209603.4208162;-38.13080360867914
1739209603.4208255;-35.57807855764607
1739209603.4208348;-38.13080360867914
1739209603.4208438;-45.120503652039325
1739209603.4208531;-45.120503652039325
1739209603.4208624;-38.13080360867914
1739209603.4208715;-35.57807855764607
1739209603.4208808;-33.981070128970906
1739209603.42089;-33.981070128970906
1739209603.4208994;-38.13080360867914
1739209603.4209085;-45.120503652039325
1739209603.4209177;-45.120503652039325
1739209603.420927;-38.13080360867914
1739209603.420936;-38.13080360867914
1739209603.4209454;-38.13080360867914
1739209603.4209547;-45.120503652039325
1739209603.4209638;-33.981070128970906
1739209603.420973;-27.267205301931607
1739209603.4209824;-45.120503652039325
1739209603.4209914;-45.120503652039325
1739209603.4210007;-45.120503652039325
1739209603.42101;-45.120503652039325
1739209603.421019;-45.120503652039325
1739209603.4210284;-45.120503652039325
1739209603.4210377;-45.120503652039325
1739209603.4210467;-45.120503652039325
1739209603.421056;-45.120503652039325
1739209603.4210653;-38.13080360867914
1739209603.4210746;-35.57807855764607
1739209603.4210837;-38.13080360867914
1739209603.421093;-45.120503652039325
1739209603.4211023;-35.57807855764607
1739209603.4211113;-35.57807855764607
1739209603.4211206;-45.120503652039325
1739209603.42113;-38.13080360867914
1739209603.421139;-38.13080360867914
1739209603.4211483;-45.120503652039325
1739209603.4211576;-38.13080360867914
1739209603.4211667;-38.13080360867914
1739209603.421176;-38.13080360867914
1739209603.4211853;-38.13080360867914
1739209603.4211943;-38.13080360867914
1739209603.4212036;-45.120503652039325
1739209603.421213;-45.120503652039325
1739209603.421222;-38.13080360867914
1739209603.4212313;-33.981070128970906
1739209603.4212406;-45.120503652039325
1739209603.4212499;-45.120503652039325
1739209603.421259;-45.120503652039325
1739209603.4212682;-38.13080360867914
1739209603.4212775;-35.57807855764607
1739209603.4212866;-45.120503652039325
1739209603.421296;-45.120503652039325
1739209603.4213052;-33.981070128970906
1739209603.4213142;-32.816014438256545
1739209603.4213235;-45.120503652039325
1739209603.4213328;-35.57807855764607
1739209603.421342;-33.981070128970906
1739209603.4213512;-45.120503652039325
1739209603.4213605;-45.120503652039325
1739209603.4213696;-45.120503652039325
1739209603.4213789;-45.120503652039325
1739209603.4213881;-45.120503652039325
1739209603.4213972;-35.57807855764607
1739209603.4214065;-38.13080360867914
1739209603.4214158;-38.13080360867914
1739209603.421425;-45.120503652039325
1739209603.4214342;-45.120503652039325
1739209603.4214435;-38.13080360867914
1739209603.4214528;-32.816014438256545
1739209603.4214618;-35.57807855764607
1739209603.421471;-45.120503652039325
1739209603.4214804;-45.120503652039325
1739209603.4214895;-38.13080360867914
1739209603.4214988;-35.57807855764607
1739209603.421508;-45.120503652039325
1739209603.4215171;-45.120503652039325
1739209603.4215264;-45.120503652039325
1739209603.4215357;-33.981070128970906
1739209603.4215448;-45.120503652039325
1739209603.421554;-38.13080360867914
1739209603.4215634;-45.120503652039325
1739209603.4215724;-45.120503652039325
1739209603.4215817;-38.13080360867914
1739209603.421591;-38.13080360867914
1739209603.4216003;-45.120503652039325
1739209603.4216094;-45.120503652039325
1739209603.4216187;-38.13080360867914
1739209603.421628;-45.120503652039325
1739209603.421637;-35.57807855764607
1739209603.4216464;-33.981070128970906
1739209603.4216557;-38.13080360867914
1739209603.4216647;-45.120503652039325
1739209603.421674;-32.816014438256545
1739209603.4216833;-32.816014438256545
1739209603.4216924;-45.120503652039325
1739209603.4217017;-38.13080360867914
1739209603.421711;-35.57807855764607
1739209603.42172;-30.49652367304973
1739209603.4217293;-35.57807855764607
1739209603.4217386;-38.13080360867914
1739209603.421748;-45.120503652039325
1739209603.421757;-45.120503652039325
1739209603.4217663;-38.13080360867914
1739209603.4217756;-35.57807855764607
1739209603.4217846;-45.120503652039325
1739209603.421794;-38.13080360867914
1739209603.4218032;-38.13080360867914
1739209603.4218123;-45.120503652039325
1739209603.4218216;-33.981070128970906
1739209603.421831;-35.57807855764607
1739209603.42184;-45.120503652039325
1739209603.4218493;-45.120503652039325
1739209603.4218585;-31.141103565318893
1739209603.4218676;-25.62660358559016
1739209603.421877;-45.120503652039325
1739209603.4218862;-38.13080360867914
1739209603.4218953;-38.13080360867914
1739209603.4219046;-32.816014438256545
1739209603.4219139;-38.13080360867914
1739209603.4219232;-38.13080360867914
1739209603.4219322;-45.120503652039325
1739209603.4219415;-45.120503652039325
1739209603.4219508;-45.120503652039325
1739209603.4219599;-45.120503652039325
1739209603.4219692;-45.120503652039325
1739209603.4219785;-45.120503652039325
1739209603.4219875;-45.120503652039325
1739209603.4219968;-38.13080360867914
1739209603.4220061;-38.13080360867914
1739209603.4220152;-33.981070128970956
1739209603.4220245;-45.120503652039325
1739209603.4220338;-38.13080360867914
1739209603.4220428;-38.13080360867914
1739209603.4220521;-45.120503652039325
1739209603.4220614;-45.120503652039325
1739209603.4220705;-45.120503652039325
1739209603.4220798;-32.816014438256545
1739209603.422089;-24.589719217205094
1739209603.4220984;-38.13080360867914
1739209603.4221075;-38.13080360867914
1739209603.4221168;-35.57807855764607
1739209603.422126;-35.57807855764607
1739209603.422135;-38.13080360867914
1739209603.4221444;-45.120503652039325
1739209603.4221537;-45.120503652039325
1739209603.4221628;-38.13080360867914
1739209603.422172;-45.120503652039325
1739209603.4221814;-45.120503652039325
1739209603.4221904;-45.120503652039325
1739209603.4221997;-38.13080360867914
1739209603.422209;-38.13080360867914
1739209603.422218;-45.120503652039325
1739209603.4222274;-45.120503652039325
1739209603.4222367;-38.13080360867914
1739209603.4222457;-38.13080360867914
1739209603.422255;-45.120503652039325
1739209603.4222643;-38.13080360867914
1739209603.4222736;-38.13080360867914
1739209603.4222827;-38.13080360867914
1739209603.422292;-38.13080360867914
1739209603.4223013;-45.120503652039325
1739209603.4223104;-33.981070128970906
1739209603.4223197;-38.13080360867914
1739209603.422329;-33.981070128970906
1739209603.422338;-31.141103565318915
1739209603.4223473;-33.981070128970906
1739209603.4223566;-38.13080360867914
