CAN Message; 0x1d3:0000a4f64fe51bd8
1739209615.7133129;-35.57807855764607
1739209615.7133224;-45.120503652039325
1739209615.713332;-45.120503652039325
1739209615.7133412;-45.120503652039325
1739209615.7133508;-33.981070128970956
1739209615.7133603;-38.13080360867914
1739209615.7133698;-45.120503652039325
1739209615.7133791;-45.120503652039325
1739209615.7133887;-45.120503652039325
1739209615.7133982;-35.57807855764607
1739209615.7134078;-45.120503652039325
1739209615.713417;-32.816014438256545
1739209615.7134266;-29.438486411369333
1739209615.7134361;-38.13080360867914
1739209615.7134457;-38.13080360867914
1739209615.713455;-38.13080360867914
1739209615.7134645;-35.57807855764607
1739209615.713474;-38.13080360867914
1739209615.7134836;-38.13080360867914
1739209615.7134929;-45.120503652039325
1739209615.7135024;-45.120503652039325
1739209615.713512;-45.120503652039325
1739209615.7135215;-35.57807855764607
1739209615.7135308;-45.120503652039325
1739209615.7135403;-45.120503652039325
1739209615.7135499;-38.13080360867914
1739209615.7135594;-35.57807855764607
1739209615.7135687;-45.120503652039325
1739209615.7135782;-45.120503652039325
1739209615.7135878;-45.120503652039325
1739209615.7135973;-38.13080360867914
1739209615.7136066;-45.120503652039325
1739209615.7136161;-45.120503652039325
1739209615.7136257;-38.13080360867914
1739209615.7136352;-35.57807855764607
1739209615.7136445;-45.120503652039325
1739209615.713654;-45.120503652039325
1739209615.7136636;-45.120503652039325
1739209615.713673;-45.120503652039325
1739209615.7136824;-38.13080360867914
1739209615.713692;-45.120503652039325
1739209615.7137015;-45.120503652039325
1739209615.713711;-38.13080360867914
1739209615.7137203;-45.120503652039325
1739209615.7137299;-45.120503652039325
1739209615.7137394;-45.120503652039325
1739209615.713749;-45.120503652039325
1739209615.7137582;-38.13080360867914
1739209615.7137678;-45.120503652039325
1739209615.7137773;-45.120503652039325
1739209615.7137868;-38.13080360867914
1739209615.7137961;-45.120503652039325
1739209615.7138057;-45.120503652039325
1739209615.7138152;-31.141103565318893
1739209615.7138247;-29.438486411369333
1739209615.713834;-38.13080360867914
1739209615.7138436;-38.13080360867914
1739209615.7138531;-32.816014438256545
1739209615.7138627;-35.57807855764607
1739209615.713872;-45.120503652039325
1739209615.7138815;-33.981070128970906
1739209615.713891;-45.120503652039325
1739209615.7139006;-38.13080360867914
1739209615.7139099;-38.13080360867914
1739209615.7139194;-45.120503652039325
1739209615.713929;-45.120503652039325
1739209615.7139385;-45.120503652039325
1739209615.7139478;-38.13080360867914
1739209615.7139573;-45.120503652039325
1739209615.7139668;-38.13080360867914
1739209615.7139764;-35.57807855764607
1739209615.7139857;-45.120503652039325
1739209615.7139952;-45.120503652039325
1739209615.7140048;-45.120503652039325
1739209615.7140143;-45.120503652039325
1739209615.7140236;-38.13080360867914
1739209615.7140331;-38.13080360867914
1739209615.7140427;-45.120503652039325
1739209615.7140522;-33.981070128970906
1739209615.7140615;-38.13080360867914
1739209615.714071;-45.120503652039325
1739209615.7140806;-38.13080360867914
1739209615.71409;-32.816014438256545
1739209615.7140994;-45.120503652039325
1739209615.714109;-45.120503652039325
1739209615.7141185;-45.120503652039325
1739209615.714128;-45.120503652039325
1739209615.7141373;-38.13080360867914
1739209615.7141469;-38.13080360867914
1739209615.7141564;-38.13080360867914
1739209615.714166;-38.13080360867914
1739209615.7141752;-38.13080360867914
1739209615.7141848;-45.120503652039325
1739209615.7141943;-45.120503652039325
1739209615.7142038;-33.981070128970906
1739209615.7142131;-45.120503652039325
1739209615.7142227;-38.13080360867914
1739209615.7142322;-38.13080360867914
1739209615.7142417;-45.120503652039325
1739209615.714251;-45.120503652039325
1739209615.7142606;-38.13080360867914
1739209615.71427;-38.13080360867914
1739209615.7142797;-38.13080360867914
1739209615.714289;-45.120503652039325
1739209615.7142985;-38.13080360867914
1739209615.714308;-38.13080360867914
1739209615.7143176;-33.981070128970906
1739209615.7143269;-45.120503652039325
1739209615.7143364;-38.13080360867914
1739209615.714346;-32.816014438256545
1739209615.7143555;-38.13080360867914
1739209615.7143648;-38.13080360867914
1739209615.7143743;-38.13080360867914
1739209615.7143838;-45.120503652039325
1739209615.7143931;-45.120503652039325
1739209615.7144027;-38.13080360867914
1739209615.7144122;-38.13080360867914
1739209615.7144217;-45.120503652039325
1739209615.714431;-38.13080360867914
1739209615.7144406;-38.13080360867914
1739209615.7144501;-45.120503652039325
1739209615.7144597;-45.120503652039325
1739209615.714469;-31.141103565318915
1739209615.7144785;-45.120503652039325
1739209615.714488;-45.120503652039325
1739209615.7144976;-45.120503652039325
1739209615.7145069;-45.120503652039325
1739209615.7145164;-38.13080360867914
1739209615.714526;-35.57807855764607
1739209615.7145355;-38.13080360867914
1739209615.7145448;-38.13080360867914
1739209615.7145543;-45.120503652039325
1739209615.7145638;-38.13080360867914
1739209615.7145734;-38.13080360867914
1739209615.7145827;-38.13080360867914
1739209615.7145922;-33.981070128970906
1739209615.7146018;-45.120503652039325
1739209615.7146113;-38.13080360867914
1739209615.7146206;-35.57807855764607
1739209615.7146301;-38.13080360867914
1739209615.7146397;-45.120503652039325
1739209615.7146492;-38.13080360867914
1739209615.7146585;-38.13080360867914
1739209615.714668;-45.120503652039325
1739209615.7146776;-38.13080360867914
1739209615.714687;-38.13080360867914
1739209615.7146964;-45.120503652039325
1739209615.714706;-38.13080360867914
1739209615.7147155;-45.120503652039325
1739209615.714725;-45.120503652039325
1739209615.7147343;-38.13080360867914
1739209615.7147439;-38.13080360867914
1739209615.7147534;-45.120503652039325
1739209615.714763;-45.120503652039325
1739209615.7147722;-33.981070128970906
1739209615.7147818;-45.120503652039325
1739209615.7147913;-38.13080360867914
1739209615.7148008;-45.120503652039325
1739209615.7148101;-38.13080360867914
1739209615.7148197;-28.992665084841942
1739209615.7148292;-38.13080360867914
1739209615.7148387;-38.13080360867914
1739209615.714848;-45.120503652039325
1739209615.7148576;-33.981070128970906
1739209615.714867;-45.120503652039325
1739209615.7148767;-45.120503652039325
1739209615.714886;-45.120503652039325
1739209615.7148955;-32.81601443825658
1739209615.714905;-35.57807855764607
1739209615.7149146;-45.120503652039325
1739209615.7149239;-45.120503652039325
1739209615.7149334;-45.120503652039325
1739209615.714943;-45.120503652039325
1739209615.7149525;-45.120503652039325
1739209615.7149618;-38.13080360867914
1739209615.7149713;-30.49652367304973
1739209615.7149808;-38.13080360867914
1739209615.7149904;-45.120503652039325
1739209615.7149997;-45.120503652039325
1739209615.7150092;-38.13080360867914
1739209615.7150187;-38.13080360867914
1739209615.7150283;-45.120503652039325
1739209615.7150376;-45.120503652039325
1739209615.7150471;-38.13080360867914
1739209615.7150567;-45.120503652039325
1739209615.7150662;-45.120503652039325
1739209615.7150755;-38.13080360867914
1739209615.715085;-33.981070128970906
1739209615.7150946;-45.120503652039325
1739209615.715104;-45.120503652039325
1739209615.7151134;-45.120503652039325
1739209615.715123;-33.981070128970956
1739209615.7151325;-45.120503652039325
1739209615.715142;-45.120503652039325
1739209615.7151513;-45.120503652039325
1739209615.7151608;-38.13080360867914
1739209615.7151704;-35.57807855764607
1739209615.71518;-33.981070128970906
1739209615.7151892;-38.13080360867914
1739209615.7151988;-27.8777449560314
1739209615.7152083;-32.816014438256545
1739209615.7152178;-38.13080360867914
1739209615.7152271;-38.13080360867914
1739209615.7152367;-45.120503652039325
1739209615.7152462;-45.120503652039325
1739209615.7152557;-38.13080360867914
1739209615.715265;-33.981070128970906
1739209615.7152746;-45.120503652039325
1739209615.715284;-45.120503652039325
1739209615.7152936;-38.13080360867914
1739209615.715303;-38.13080360867914
1739209615.7153125;-45.120503652039325
1739209615.715322;-45.120503652039325
1739209615.7153316;-38.13080360867914
1739209615.7153409;-38.13080360867914
1739209615.7153504;-45.120503652039325
1739209615.71536;-38.13080360867914
1739209615.7153695;-35.57807855764607
1739209615.7153788;-35.57807855764607
1739209615.7153883;-45.120503652039325
1739209615.7153978;-38.13080360867914
1739209615.7154074;-38.13080360867914
1739209615.7154167;-38.13080360867914
1739209615.7154262;-38.13080360867914
1739209615.7154357;-38.13080360867914
1739209615.7154453;-33.981070128970906
1739209615.7154546;-38.13080360867914
1739209615.715464;-45.120503652039325
1739209615.7154737;-45.120503652039325
1739209615.7154832;-38.13080360867914
1739209615.7154925;-35.57807855764607
1739209615.715502;-45.120503652039325
1739209615.7155116;-45.120503652039325
1739209615.715521;-35.57807855764607
1739209615.7155304;-35.57807855764607
1739209615.71554;-45.120503652039325
1739209615.7155495;-38.13080360867914
1739209615.715559;-35.57807855764607
1739209615.7155683;-38.13080360867914
1739209615.7155778;-38.13080360867914
1739209615.715578;-45.120503652039325
1739209615.7155786;-45.120503652039325
1739209615.7155788;-32.816014438256545
1739209615.7155793;-45.120503652039325
1739209615.7155795;-45.120503652039325
1739209615.7155797;-38.13080360867914
1739209615.7155802;-35.57807855764607
1739209615.7155805;-45.120503652039325
1739209615.7155807;-45.120503652039325
1739209615.7155812;-45.120503652039325
1739209615.7155814;-45.120503652039325
1739209615.715582;-38.13080360867914
1739209615.7155821;-45.120503652039325
1739209615.7155824;-45.120503652039325
1739209615.7155828;-38.13080360867914
1739209615.715583;-45.120503652039325
1739209615.7155836;-33.981070128970906
1739209615.7155838;-38.13080360867914
1739209615.715584;-45.120503652039325
1739209615.7155845;-45.120503652039325
1739209615.7155848;-38.13080360867914
1739209615.7155852;-32.816014438256545
1739209615.7155855;-45.120503652039325
1739209615.7155857;-35.57807855764607
1739209615.7155862;-33.981070128970906
1739209615.7155864;-45.120503652039325
1739209615.7155867;-38.13080360867914
1739209615.7155871;-35.57807855764607
1739209615.7155874;-38.13080360867914
1739209615.7155879;-45.120503652039325
1739209615.715588;-38.13080360867914
1739209615.7155883;-45.120503652039325
1739209615.7155888;-38.13080360867914
1739209615.715589;-38.13080360867914
1739209615.7155895;-38.13080360867914
1739209615.7155898;-45.120503652039325
1739209615.71559;-33.981070128970906
1739209615.7155905;-35.57807855764607
1739209615.7155907;-38.13080360867914
1739209615.7155912;-35.57807855764607
1739209615.7155914;-38.13080360867914
1739209615.7155917;-45.120503652039325
1739209615.7155921;-45.120503652039325
1739209615.7155924;-38.13080360867914
1739209615.7155926;-38.13080360867914
1739209615.715593;-45.120503652039325
1739209615.7155933;-38.13080360867914
1739209615.7155938;-45.120503652039325
1739209615.715594;-38.13080360867914
1739209615.7155943;-35.57807855764607
1739209615.7155948;-35.57807855764607
1739209615.715595;-45.120503652039325
1739209615.7155955;-38.13080360867914
1739209615.7155957;-45.120503652039325
1739209615.715596;-45.120503652039325
1739209615.7155964;-45.120503652039325
1739209615.7155967;-38.13080360867914
1739209615.715597;-32.816014438256545
1739209615.7155974;-38.13080360867914
1739209615.7155976;-45.120503652039325
1739209615.715598;-38.13080360867914
1739209615.7155983;-38.13080360867914
1739209615.7155986;-38.13080360867914
1739209615.715599;-45.120503652039325
1739209615.7155993;-33.981070128970906
1739209615.7155998;-31.141103565318915
1739209615.7156;-45.120503652039325
1739209615.7156003;-38.13080360867914
1739209615.7156007;-35.57807855764607
1739209615.715601;-45.120503652039325
1739209615.7156014;-38.13080360867914
1739209615.7156017;-38.13080360867914
1739209615.715602;-35.57807855764607
1739209615.7156024;-33.981070128970906
1739209615.7156026;-35.57807855764607
1739209615.7156029;-45.120503652039325
1739209615.7156034;-45.120503652039325
1739209615.7156036;-35.57807855764607
1739209615.715604;-35.57807855764607
1739209615.7156043;-45.120503652039325
1739209615.7156045;-31.141103565318915
1739209615.715605;-28.992665084841942
1739209615.7156053;-33.981070128970906
1739209615.7156057;-45.120503652039325
1739209615.715606;-38.13080360867914
1739209615.7156062;-33.981070128970906
1739209615.7156067;-38.13080360867914
1739209615.715607;-38.13080360867914
1739209615.7156074;-45.120503652039325
1739209615.7156076;-45.120503652039325
1739209615.715608;-38.13080360867914
1739209615.7156084;-38.13080360867914
1739209615.7156086;-38.13080360867914
1739209615.7156088;-38.13080360867914
1739209615.7156093;-38.13080360867914
1739209615.7156096;-45.120503652039325
1739209615.71561;-45.120503652039325
1739209615.7156103;-33.981070128970906
1739209615.7156105;-38.13080360867914
1739209615.715611;-45.120503652039325
1739209615.7156112;-45.120503652039325
1739209615.7156117;-32.816014438256545
1739209615.715612;-38.13080360867914
1739209615.7156122;-45.120503652039325
1739209615.7156126;-33.981070128970906
1739209615.715613;-27.267205301931607
1739209615.7156131;-38.13080360867914
1739209615.7156136;-45.120503652039325
1739209615.7156138;-38.13080360867914
1739209615.7156143;-38.13080360867914
1739209615.7156146;-45.120503652039325
1739209615.7156148;-45.120503652039325
1739209615.7156153;-45.120503652039325
1739209615.7156155;-35.57807855764607
1739209615.715616;-35.57807855764607
1739209615.7156162;-38.13080360867914
1739209615.7156165;-45.120503652039325
1739209615.715617;-35.57807855764607
1739209615.7156172;-35.57807855764607
1739209615.7156177;-45.120503652039325
1739209615.715618;-38.13080360867914
1739209615.7156181;-33.981070128970906
1739209615.7156186;-33.981070128970906
1739209615.7156188;-45.120503652039325
1739209615.715619;-45.120503652039325
1739209615.7156196;-38.13080360867914
1739209615.7156198;-38.13080360867914
1739209615.7156203;-45.120503652039325
1739209615.7156205;-38.13080360867914
1739209615.7156208;-30.49652367304973
1739209615.7156212;-38.13080360867914
1739209615.7156215;-45.120503652039325
1739209615.715622;-38.13080360867914
1739209615.7156222;-38.13080360867914
1739209615.7156224;-45.120503652039325
1739209615.715623;-38.13080360867914
1739209615.7156231;-38.13080360867914
1739209615.7156236;-45.120503652039325
1739209615.7156239;-33.981070128970906
1739209615.715624;-45.120503652039325
1739209615.7156246;-45.120503652039325
1739209615.7156248;-38.13080360867914
1739209615.715625;-32.816014438256545
1739209615.7156255;-45.120503652039325
1739209615.7156258;-45.120503652039325
1739209615.7156262;-33.981070128970906
1739209615.7156265;-38.13080360867914
1739209615.7156267;-45.120503652039325
1739209615.7156272;-45.120503652039325
1739209615.7156274;-45.120503652039325
1739209615.715628;-38.13080360867914
