CAN Message; 0x150:0500a6dc4c692e61
1739209878.0979285;-35.57807855764607
1739209878.0979314;-45.120503652039325
1739209878.097934;-45.120503652039325
1739209878.0979366;-38.13080360867914
1739209878.0979393;-45.120503652039325
1739209878.0979419;-45.120503652039325
1739209878.0979445;-35.57807855764607
1739209878.0979474;-45.120503652039325
1739209878.09795;-35.57807855764607
1739209878.0979526;-35.57807855764607
1739209878.0979552;-35.57807855764607
1739209878.0979578;-31.141103565318893
1739209878.0979605;-38.13080360867914
1739209878.097963;-35.57807855764607
1739209878.097966;-38.13080360867914
1739209878.0979686;-38.13080360867914
1739209878.0979712;-35.57807855764607
1739209878.0979738;-35.57807855764607
1739209878.0979764;-45.120503652039325
1739209878.097979;-45.120503652039325
1739209878.0979817;-38.13080360867914
1739209878.0979846;-38.13080360867914
1739209878.0979872;-45.120503652039325
1739209878.0979898;-45.120503652039325
1739209878.0979924;-45.120503652039325
1739209878.097995;-38.13080360867914
1739209878.0979977;-32.816014438256545
1739209878.0980003;-30.49652367304973
1739209878.0980031;-35.57807855764607
1739209878.0980058;-45.120503652039325
1739209878.0980084;-38.13080360867914
1739209878.098011;-32.816014438256545
1739209878.0980136;-45.120503652039325
1739209878.0980163;-45.120503652039325
1739209878.0980191;-45.120503652039325
1739209878.0980217;-45.120503652039325
1739209878.0980244;-45.120503652039325
1739209878.098027;-45.120503652039325
1739209878.0980296;-45.120503652039325
1739209878.0980322;-45.120503652039325
1739209878.0980349;-33.981070128970906
1739209878.0980377;-45.120503652039325
1739209878.0980403;-45.120503652039325
1739209878.098043;-45.120503652039325
1739209878.0980456;-45.120503652039325
1739209878.0980482;-45.120503652039325
1739209878.0980508;-38.13080360867914
1739209878.0980535;-38.13080360867914
1739209878.0980563;-45.120503652039325
1739209878.098059;-38.13080360867914
1739209878.0980616;-33.981070128970906
1739209878.0980642;-27.267205301931607
1739209878.0980668;-31.141103565318893
1739209878.0980694;-29.438486411369333
1739209878.098072;-45.120503652039325
1739209878.098075;-38.13080360867914
1739209878.0980775;-32.816014438256545
1739209878.0980802;-38.13080360867914
1739209878.0980828;-38.13080360867914
1739209878.0980854;-33.981070128970956
1739209878.098088;-45.120503652039325
1739209878.098091;-45.120503652039325
1739209878.0980935;-45.120503652039325
1739209878.0980961;-45.120503652039325
1739209878.0980988;-45.120503652039325
1739209878.0981014;-45.120503652039325
1739209878.098104;-38.13080360867914
1739209878.0981066;-28.58837851428586
1739209878.0981095;-35.57807855764607
1739209878.098112;-38.13080360867914
1739209878.0981147;-38.13080360867914
1739209878.0981174;-32.816014438256545
1739209878.09812;-38.13080360867914
1739209878.0981226;-45.120503652039325
1739209878.0981252;-45.120503652039325
1739209878.098128;-45.120503652039325
1739209878.0981307;-45.120503652039325
1739209878.0981333;-45.120503652039325
1739209878.098136;-45.120503652039325
1739209878.0981386;-45.120503652039325
1739209878.0981412;-35.57807855764607
1739209878.098144;-35.57807855764607
1739209878.0981467;-38.13080360867914
1739209878.0981493;-38.13080360867914
1739209878.098152;-33.981070128970906
1739209878.0981545;-32.816014438256545
1739209878.0981572;-38.13080360867914
1739209878.0981598;-38.13080360867914
1739209878.0981627;-38.13080360867914
1739209878.0981653;-38.13080360867914
1739209878.098168;-45.120503652039325
1739209878.0981705;-31.141103565318915
1739209878.0981731;-33.981070128970906
1739209878.0981758;-45.120503652039325
1739209878.0981784;-38.13080360867914
1739209878.0981812;-38.13080360867914
1739209878.0981839;-38.13080360867914
1739209878.0981865;-45.120503652039325
1739209878.098189;-38.13080360867914
1739209878.0981917;-32.816014438256545
1739209878.0981944;-38.13080360867914
1739209878.098197;-45.120503652039325
1739209878.0981998;-45.120503652039325
1739209878.0982025;-45.120503652039325
1739209878.098205;-45.120503652039325
1739209878.0982077;-38.13080360867914
1739209878.0982103;-45.120503652039325
1739209878.098213;-38.13080360867914
1739209878.0982158;-38.13080360867914
1739209878.0982184;-38.13080360867914
1739209878.098221;-38.13080360867914
1739209878.0982237;-45.120503652039325
1739209878.0982263;-38.13080360867914
1739209878.098229;-33.981070128970906
1739209878.0982316;-45.120503652039325
1739209878.0982344;-38.13080360867914
1739209878.098237;-38.13080360867914
1739209878.0982397;-38.13080360867914
1739209878.0982423;-45.120503652039325
1739209878.098245;-38.13080360867914
1739209878.0982475;-35.57807855764607
1739209878.0982502;-45.120503652039325
1739209878.098253;-45.120503652039325
1739209878.0982556;-38.13080360867914
1739209878.0982583;-45.120503652039325
1739209878.0982609;-45.120503652039325
1739209878.0982635;-38.13080360867914
1739209878.0982661;-32.816014438256545
1739209878.0982687;-45.120503652039325
1739209878.0982716;-45.120503652039325
1739209878.0982742;-45.120503652039325
1739209878.0982769;-45.120503652039325
1739209878.0982795;-45.120503652039325
1739209878.098282;-38.13080360867914
1739209878.0982847;-38.13080360867914
1739209878.0982876;-38.13080360867914
1739209878.0982902;-38.13080360867914
1739209878.0982928;-45.120503652039325
1739209878.0982955;-45.120503652039325
1739209878.098298;-45.120503652039325
1739209878.0983007;-31.141103565318915
1739209878.0983033;-38.13080360867914
1739209878.0983062;-45.120503652039325
1739209878.0983088;-45.120503652039325
1739209878.0983114;-35.57807855764607
1739209878.098314;-38.13080360867914
1739209878.0983167;-38.13080360867914
1739209878.0983193;-38.13080360867914
1739209878.098322;-45.120503652039325
1739209878.0983248;-45.120503652039325
1739209878.0983274;-33.981070128970906
1739209878.09833;-38.13080360867914
1739209878.0983326;-38.13080360867914
1739209878.0983353;-30.49652367304973
1739209878.098338;-45.120503652039325
1739209878.0983405;-38.13080360867914
1739209878.0983434;-28.992665084841942
1739209878.098346;-38.13080360867914
1739209878.0983486;-45.120503652039325
1739209878.0983512;-45.120503652039325
1739209878.0983539;-32.816014438256545
1739209878.0983565;-38.13080360867914
1739209878.0983593;-45.120503652039325
1739209878.098362;-45.120503652039325
1739209878.0983646;-35.57807855764607
1739209878.0983672;-38.13080360867914
1739209878.0983698;-45.120503652039325
1739209878.0983725;-45.120503652039325
1739209878.098375;-45.120503652039325
1739209878.098378;-45.120503652039325
1739209878.0983806;-45.120503652039325
1739209878.0983832;-45.120503652039325
1739209878.0983858;-45.120503652039325
1739209878.0983884;-45.120503652039325
1739209878.098391;-45.120503652039325
1739209878.0983937;-45.120503652039325
1739209878.0983965;-45.120503652039325
1739209878.0983992;-45.120503652039325
1739209878.0984018;-45.120503652039325
1739209878.0984044;-45.120503652039325
1739209878.098407;-30.49652367304973
1739209878.0984097;-32.816014438256545
1739209878.0984123;-38.13080360867914
1739209878.0984151;-45.120503652039325
1739209878.0984178;-35.57807855764607
1739209878.0984204;-35.57807855764607
1739209878.098423;-45.120503652039325
1739209878.0984256;-35.57807855764607
1739209878.0984282;-45.120503652039325
1739209878.098431;-45.120503652039325
1739209878.0984337;-35.57807855764607
1739209878.0984364;-45.120503652039325
1739209878.098439;-45.120503652039325
1739209878.0984416;-38.13080360867914
1739209878.0984442;-45.120503652039325
1739209878.0984468;-45.120503652039325
1739209878.0984497;-27.8777449560314
1739209878.0984523;-29.438486411369333
1739209878.098455;-45.120503652039325
1739209878.0984576;-45.120503652039325
1739209878.0984602;-38.13080360867914
1739209878.0984628;-38.13080360867914
1739209878.0984654;-38.13080360867914
1739209878.0984683;-38.13080360867914
1739209878.098471;-45.120503652039325
1739209878.0984735;-45.120503652039325
1739209878.0984762;-38.13080360867914
1739209878.0984788;-45.120503652039325
1739209878.0984814;-45.120503652039325
1739209878.098484;-45.120503652039325
1739209878.098487;-45.120503652039325
1739209878.0984895;-45.120503652039325
1739209878.0984921;-38.13080360867914
1739209878.0984948;-45.120503652039325
1739209878.0984974;-38.13080360867914
1739209878.0985;-45.120503652039325
1739209878.0985029;-33.981070128970906
1739209878.0985055;-38.13080360867914
1739209878.0985081;-38.13080360867914
1739209878.0985107;-45.120503652039325
1739209878.0985134;-32.816014438256545
1739209878.098516;-27.8777449560314
1739209878.0985186;-38.13080360867914
1739209878.0985215;-45.120503652039325
1739209878.098524;-38.13080360867914
1739209878.0985267;-32.816014438256545
1739209878.0985293;-45.120503652039325
1739209878.098532;-45.120503652039325
1739209878.0985346;-45.120503652039325
1739209878.0985372;-38.13080360867914
1739209878.09854;-38.13080360867914
1739209878.0985427;-38.13080360867914
1739209878.0985453;-45.120503652039325
1739209878.098548;-45.120503652039325
1739209878.0985506;-33.981070128970906
1739209878.0985532;-38.13080360867914
1739209878.098556;-38.13080360867914
1739209878.0985587;-26.991370085610722
1739209878.0985613;-35.57807855764607
1739209878.098564;-38.13080360867914
1739209878.0985665;-35.57807855764607
1739209878.0985692;-32.816014438256545
1739209878.0985718;-38.13080360867914
1739209878.0985746;-45.120503652039325
1739209878.0985773;-38.13080360867914
1739209878.09858;-38.13080360867914
1739209878.0985825;-45.120503652039325
1739209878.0985851;-45.120503652039325
1739209878.0985878;-33.981070128970906
1739209878.0985904;-33.981070128970906
1739209878.0985932;-38.13080360867914
1739209878.0985959;-45.120503652039325
1739209878.0985985;-38.13080360867914
1739209878.098601;-26.487275050834715
1739209878.0986037;-38.13080360867914
1739209878.0986063;-38.13080360867914
1739209878.098609;-32.816014438256545
1739209878.0986118;-38.13080360867914
1739209878.0986145;-45.120503652039325
1739209878.098617;-45.120503652039325
1739209878.0986197;-45.120503652039325
1739209878.0986223;-45.120503652039325
1739209878.098625;-38.13080360867914
1739209878.0986278;-38.13080360867914
1739209878.0986304;-45.120503652039325
1739209878.098633;-45.120503652039325
1739209878.0986357;-45.120503652039325
1739209878.0986383;-38.13080360867914
1739209878.098641;-45.120503652039325
1739209878.0986435;-45.120503652039325
1739209878.0986464;-45.120503652039325
1739209878.098649;-45.120503652039325
1739209878.0986516;-45.120503652039325
1739209878.0986543;-45.120503652039325
1739209878.098657;-38.13080360867914
1739209878.0986595;-38.13080360867914
1739209878.0986621;-45.120503652039325
1739209878.098665;-33.981070128970906
1739209878.0986676;-35.57807855764607
1739209878.0986702;-38.13080360867914
1739209878.0986729;-38.13080360867914
1739209878.0986755;-32.816014438256545
1739209878.098678;-38.13080360867914
1739209878.0986807;-38.13080360867914
1739209878.0986836;-38.13080360867914
1739209878.0986862;-38.13080360867914
1739209878.0986888;-45.120503652039325
1739209878.0986915;-38.13080360867914
1739209878.098694;-35.57807855764607
1739209878.0986967;-38.13080360867914
1739209878.0986996;-38.13080360867914
1739209878.0987022;-45.120503652039325
1739209878.0987048;-45.120503652039325
1739209878.0987074;-45.120503652039325
1739209878.09871;-45.120503652039325
1739209878.0987127;-45.120503652039325
1739209878.0987153;-45.120503652039325
1739209878.0987182;-45.120503652039325
1739209878.0987208;-45.120503652039325
1739209878.0987234;-38.13080360867914
1739209878.098726;-38.13080360867914
1739209878.0987287;-35.57807855764607
1739209878.0987313;-33.981070128970906
1739209878.098734;-45.120503652039325
1739209878.0987368;-38.13080360867914
1739209878.0987394;-33.981070128970906
1739209878.098742;-38.13080360867914
1739209878.0987446;-38.13080360867914
1739209878.0987473;-45.120503652039325
1739209878.0987499;-45.120503652039325
1739209878.0987525;-45.120503652039325
1739209878.0987554;-45.120503652039325
1739209878.098758;-45.120503652039325
1739209878.0987606;-45.120503652039325
1739209878.0987632;-45.120503652039325
1739209878.0987659;-38.13080360867914
1739209878.0987685;-38.13080360867914
1739209878.0987713;-38.13080360867914
1739209878.098774;-45.120503652039325
1739209878.0987766;-45.120503652039325
1739209878.0987792;-45.120503652039325
1739209878.0987818;-45.120503652039325
1739209878.0987844;-45.120503652039325
1739209878.098787;-45.120503652039325
1739209878.09879;-33.981070128970906
1739209878.0987926;-38.13080360867914
1739209878.0987952;-31.141103565318915
1739209878.0987978;-45.120503652039325
1739209878.0988004;-45.120503652039325
1739209878.098803;-45.120503652039325
1739209878.0988057;-28.58837851428586
1739209878.0988085;-35.57807855764607
1739209878.0988111;-45.120503652039325
1739209878.0988138;-45.120503652039325
1739209878.0988164;-38.13080360867914
1739209878.098819;-38.13080360867914
1739209878.0988216;-38.13080360867914
1739209878.0988245;-45.120503652039325
1739209878.0988271;-38.13080360867914
1739209878.0988297;-45.120503652039325
1739209878.0988324;-45.120503652039325
1739209878.098835;-35.57807855764607
1739209878.0988376;-45.120503652039325
1739209878.0988402;-45.120503652039325
1739209878.098843;-45.120503652039325
1739209878.0988457;-45.120503652039325
1739209878.0988483;-38.13080360867914
1739209878.098851;-38.13080360867914
1739209878.0988536;-38.13080360867914
1739209878.0988562;-32.816014438256545
1739209878.0988588;-32.816014438256545
1739209878.0988617;-45.120503652039325
1739209878.0988643;-38.13080360867914
1739209878.098867;-45.120503652039325
1739209878.0988696;-38.13080360867914
1739209878.0988722;-38.13080360867914
1739209878.0988748;-45.120503652039325
1739209878.0988774;-45.120503652039325
1739209878.0988803;-38.13080360867914
1739209878.098883;-45.120503652039325
1739209878.0988855;-45.120503652039325
1739209878.0988882;-45.120503652039325
1739209878.0988908;-45.120503652039325
1739209878.0988934;-38.13080360867914
1739209878.0988963;-38.13080360867914
1739209878.098899;-45.120503652039325
1739209878.0989015;-27.8777449560314
1739209878.0989041;-32.816014438256545
1739209878.0989068;-45.120503652039325
1739209878.0989094;-38.13080360867914
1739209878.098912;-45.120503652039325
1739209878.0989149;-45.120503652039325
1739209878.0989175;-38.13080360867914
1739209878.09892;-35.57807855764607
1739209878.0989227;-33.981070128970956
1739209878.0989254;-45.120503652039325
1739209878.098928;-38.13080360867914
1739209878.0989306;-38.13080360867914
1739209878.0989335;-45.120503652039325
1739209878.098936;-45.120503652039325
1739209878.0989387;-33.981070128970906
1739209878.0989413;-38.13080360867914
1739209878.098944;-38.13080360867914
1739209878.0989466;-35.57807855764607
1739209878.0989492;-35.57807855764607
1739209878.098952;-35.57807855764607
1739209878.0989547;-45.120503652039325
1739209878.0989573;-45.120503652039325
1739209878.09896;-35.57807855764607
1739209878.0989625;-38.13080360867914
1739209878.0989652;-38.13080360867914
1739209878.098968;-35.57807855764607
1739209878.0989707;-45.120503652039325
1739209878.0989733;-45.120503652039325
1739209878.098976;-33.981070128970906
1739209878.0989785;-35.57807855764607
1739209878.0989811;-45.120503652039325
1739209878.0989838;-38.13080360867914
1739209878.0989866;-45.120503652039325
1739209878.0989892;-45.120503652039325
1739209878.0989919;-38.13080360867914
1739209878.0989945;-45.120503652039325
1739209878.0989988;-45.120503652039325
1739209878.099003;-33.981070128970906
1739209878.0990074;-38.13080360867914
1739209878.0990114;-45.120503652039325
1739209878.0990157;-38.13080360867914
1739209878.09902;-38.13080360867914
1739209878.0990243;-45.120503652039325
1739209878.0990286;-38.13080360867914
1739209878.0990329;-38.13080360867914
1739209878.099037;-45.120503652039325
1739209878.0990412;-45.120503652039325
1739209878.0990455;-38.13080360867914
1739209878.0990498;-38.13080360867914
1739209878.099054;-38.13080360867914
1739209878.0990584;-38.13080360867914
1739209878.0990624;-45.120503652039325
1739209878.0990667;-35.57807855764607
1739209878.099071;-38.13080360867914
1739209878.0990753;-38.13080360867914
1739209878.0990796;-38.13080360867914
1739209878.099084;-38.13080360867914
1739209878.099088;-33.981070128970906
1739209878.0990922;-38.13080360867914
1739209878.0990965;-38.13080360867914
1739209878.0991008;-45.120503652039325
1739209878.0991051;-45.120503652039325
1739209878.0991094;-38.13080360867914
1739209878.0991137;-35.57807855764607
1739209878.0991178;-45.120503652039325
1739209878.099122;-38.13080360867914
1739209878.0991263;-38.13080360867914
1739209878.0991306;-38.13080360867914
1739209878.099135;-45.120503652039325
1739209878.0991392;-45.120503652039325
1739209878.0991433;-38.13080360867914
1739209878.0991476;-45.120503652039325
1739209878.0991518;-45.120503652039325
1739209878.0991561;-38.13080360867914
1739209878.0991604;-38.13080360867914
1739209878.0991647;-38.13080360867914
1739209878.0991688;-38.13080360867914
1739209878.099173;-35.57807855764607
1739209878.0991774;-38.13080360867914
1739209878.0991817;-38.13080360867914
1739209878.099186;-38.13080360867914
1739209878.0991902;-31.141103565318915
1739209878.0991945;-33.981070128970906
1739209878.0991986;-45.120503652039325
1739209878.0992029;-33.981070128970906
1739209878.0992072;-45.120503652039325
1739209878.0992115;-33.981070128970906
1739209878.0992157;-31.141103565318893
1739209878.09922;-38.13080360867914
1739209878.099224;-35.57807855764607
1739209878.0992284;-31.141103565318915
1739209878.0992327;-35.57807855764607
1739209878.099237;-45.120503652039325
1739209878.0992413;-45.120503652039325
1739209878.0992455;-45.120503652039325
1739209878.0992496;-38.13080360867914
1739209878.099254;-45.120503652039325
1739209878.0992582;-33.981070128970906
1739209878.0992625;-45.120503652039325
1739209878.0992668;-45.120503652039325
1739209878.099271;-45.120503652039325
1739209878.099275;-45.120503652039325
1739209878.0992794;-38.13080360867914
1739209878.0992837;-45.120503652039325
1739209878.099288;-38.13080360867914
1739209878.0992923;-38.13080360867914
1739209878.0992966;-38.13080360867914
1739209878.0993009;-45.120503652039325
1739209878.099305;-45.120503652039325
1739209878.0993092;-33.981070128970906
1739209878.0993135;-33.981070128970906
1739209878.0993178;-38.13080360867914
1739209878.099322;-38.13080360867914
1739209878.0993264;-38.13080360867914
1739209878.0993304;-31.141103565318915
1739209878.0993347;-38.13080360867914
1739209878.099339;-45.120503652039325
1739209878.0993433;-45.120503652039325
1739209878.0993476;-45.120503652039325
1739209878.099352;-38.13080360867914
1739209878.099356;-45.120503652039325
1739209878.0993602;-38.13080360867914
1739209878.0993645;-38.13080360867914
1739209878.0993688;-45.120503652039325
1739209878.099373;-45.120503652039325
1739209878.0993774;-45.120503652039325
1739209878.0993817;-45.120503652039325
1739209878.0993857;-38.13080360867914
1739209878.09939;-38.13080360867914
1739209878.0993943;-38.13080360867914
1739209878.0993986;-38.13080360867914
1739209878.099403;-35.57807855764607
1739209878.0994072;-38.13080360867914
1739209878.0994112;-45.120503652039325
1739209878.0994155;-32.816014438256545
1739209878.0994198;-35.57807855764607
1739209878.0994241;-45.120503652039325
1739209878.0994284;-38.13080360867914
1739209878.0994327;-38.13080360867914
1739209878.0994368;-45.120503652039325
1739209878.099441;-38.13080360867914
1739209878.0994453;-38.13080360867914
1739209878.0994496;-45.120503652039325
1739209878.099454;-45.120503652039325
1739209878.0994582;-45.120503652039325
1739209878.0994623;-45.120503652039325
1739209878.0994666;-38.13080360867914
1739209878.0994709;-45.120503652039325
1739209878.0994751;-45.120503652039325
1739209878.0994794;-38.13080360867914
1739209878.0994837;-38.13080360867914
1739209878.099488;-35.57807855764607
1739209878.099492;-38.13080360867914
1739209878.0994964;-38.13080360867914
1739209878.0995007;-38.13080360867914
1739209878.099505;-35.57807855764607
1739209878.0995092;-45.120503652039325
1739209878.0995135;-45.120503652039325
1739209878.0995176;-45.120503652039325
1739209878.0995219;-38.13080360867914
1739209878.0995262;-38.13080360867914
1739209878.0995305;-45.120503652039325
1739209878.0995347;-38.13080360867914
1739209878.099539;-35.57807855764607
1739209878.099543;-38.13080360867914
1739209878.0995474;-45.120503652039325
1739209878.0995517;-33.981070128970906
1739209878.099556;-38.13080360867914
1739209878.0995603;-38.13080360867914
1739209878.0995646;-45.120503652039325
1739209878.0995688;-32.816014438256545
1739209878.099573;-31.141103565318893
1739209878.0995772;-38.13080360867914
1739209878.0995815;-45.120503652039325
1739209878.0995858;-33.981070128970906
1739209878.09959;-33.981070128970906
1739209878.0995944;-45.120503652039325
1739209878.0995984;-35.57807855764607
1739209878.0996027;-45.120503652039325
1739209878.099607;-45.120503652039325
1739209878.0996113;-38.13080360867914
1739209878.0996156;-38.13080360867914
1739209878.0996199;-45.120503652039325
1739209878.099624;-45.120503652039325
1739209878.0996282;-45.120503652039325
1739209878.0996325;-45.120503652039325
1739209878.0996368;-38.13080360867914
1739209878.099641;-31.141103565318915
1739209878.0996454;-38.13080360867914
1739209878.0996494;-45.120503652039325
1739209878.0996537;-35.57807855764607
1739209878.099658;-31.141103565318893
1739209878.0996623;-45.120503652039325
1739209878.0996666;-45.120503652039325
1739209878.099671;-38.13080360867914
1739209878.0996752;-33.981070128970906
1739209878.0996792;-45.120503652039325
1739209878.0996835;-45.120503652039325
1739209878.0996878;-45.120503652039325
1739209878.099692;-45.120503652039325
1739209878.0996964;-38.13080360867914
1739209878.0997007;-38.13080360867914
1739209878.0997047;-38.13080360867914
1739209878.099709;-45.120503652039325
1739209878.0997133;-38.13080360867914
1739209878.0997176;-38.13080360867914
1739209878.099722;-38.13080360867914
1739209878.0997262;-45.120503652039325
1739209878.0997303;-45.120503652039325
1739209878.0997345;-38.13080360867914
1739209878.0997388;-35.57807855764607
1739209878.0997431;-29.438486411369333
1739209878.0997474;-35.57807855764607
1739209878.0997517;-35.57807855764607
1739209878.099756;-45.120503652039325
1739209878.09976;-45.120503652039325
1739209878.0997643;-45.120503652039325
1739209878.0997686;-38.13080360867914
1739209878.099773;-45.120503652039325
1739209878.0997772;-45.120503652039325
1739209878.0997815;-38.13080360867914
1739209878.0997856;-45.120503652039325
1739209878.0997899;-38.13080360867914
1739209878.0997941;-45.120503652039325
1739209878.0997984;-38.13080360867914
1739209878.0998027;-45.120503652039325
1739209878.099807;-38.13080360867914
1739209878.099811;-27.8777449560314
1739209878.0998154;-45.120503652039325
1739209878.0998197;-45.120503652039325
1739209878.099824;-32.816014438256545
1739209878.0998282;-30.49652367304973
1739209878.0998325;-45.120503652039325
1739209878.0998366;-45.120503652039325
1739209878.0998409;-45.120503652039325
1739209878.0998452;-33.981070128970956
1739209878.0998495;-45.120503652039325
1739209878.0998538;-38.13080360867914
1739209878.099858;-38.13080360867914
1739209878.0998623;-45.120503652039325
1739209878.0998664;-45.120503652039325
1739209878.0998707;-45.120503652039325
1739209878.099875;-38.13080360867914
1739209878.0998793;-35.57807855764607
1739209878.0998836;-35.57807855764607
1739209878.0998878;-35.57807855764607
1739209878.099892;-33.981070128970906
1739209878.0998962;-35.57807855764607
1739209878.0999005;-38.13080360867914
1739209878.0999048;-45.120503652039325
1739209878.099909;-38.13080360867914
1739209878.0999134;-30.49652367304973
1739209878.0999174;-38.13080360867914
1739209878.0999217;-45.120503652039325
1739209878.099926;-31.141103565318915
1739209878.0999303;-32.816014438256545
1739209878.0999346;-45.120503652039325
1739209878.0999389;-38.13080360867914
1739209878.0999432;-38.13080360867914
1739209878.0999472;-33.981070128970956
1739209878.0999515;-45.120503652039325
1739209878.0999558;-38.13080360867914
1739209878.09996;-45.120503652039325
1739209878.0999644;-45.120503652039325
1739209878.0999687;-45.120503652039325
1739209878.0999727;-38.13080360867914
1739209878.099977;-38.13080360867914
1739209878.0999813;-33.981070128970906
1739209878.0999856;-38.13080360867914
1739209878.09999;-38.13080360867914
1739209878.0999942;-38.13080360867914
1739209878.0999982;-45.120503652039325
1739209878.1000025;-38.13080360867914
1739209878.1000068;-35.57807855764607
1739209878.100011;-45.120503652039325
1739209878.1000154;-45.120503652039325
1739209878.1000197;-45.120503652039325
1739209878.1000237;-45.120503652039325
1739209878.100028;-45.120503652039325
1739209878.1000323;-33.981070128970906
1739209878.1000366;-38.13080360867914
1739209878.100041;-45.120503652039325
1739209878.1000452;-35.57807855764607
1739209878.1000495;-38.13080360867914
1739209878.1000535;-45.120503652039325
1739209878.1000578;-45.120503652039325
1739209878.1000621;-45.120503652039325
1739209878.1000664;-31.141103565318915
1739209878.1000707;-38.13080360867914
1739209878.100075;-38.13080360867914
1739209878.100079;-35.57807855764607
1739209878.1000834;-35.57807855764607
1739209878.1000876;-35.57807855764607
1739209878.100092;-35.57807855764607
1739209878.1000962;-45.120503652039325
1739209878.1001005;-38.13080360867914
1739209878.1001046;-33.981070128970906
1739209878.1001089;-38.13080360867914
1739209878.1001132;-45.120503652039325
1739209878.1001174;-45.120503652039325
1739209878.1001217;-33.981070128970906
1739209878.100126;-38.13080360867914
1739209878.10013;-38.13080360867914
1739209878.1001344;-35.57807855764607
1739209878.1001387;-38.13080360867914
1739209878.100143;-45.120503652039325
1739209878.1001472;-35.57807855764607
1739209878.1001515;-35.57807855764607
1739209878.1001558;-45.120503652039325
1739209878.10016;-45.120503652039325
1739209878.1001642;-35.57807855764607
1739209878.1001685;-35.57807855764607
1739209878.1001728;-45.120503652039325
1739209878.100177;-45.120503652039325
1739209878.1001813;-35.57807855764607
1739209878.1001854;-35.57807855764607
1739209878.1001897;-31.141103565318915
1739209878.100194;-45.120503652039325
1739209878.1001983;-45.120503652039325
1739209878.1002026;-38.13080360867914
1739209878.1002069;-33.981070128970906
1739209878.100211;-38.13080360867914
1739209878.1002152;-38.13080360867914
1739209878.1002195;-38.13080360867914
1739209878.1002238;-38.13080360867914
1739209878.100228;-38.13080360867914
1739209878.1002324;-45.120503652039325
1739209878.1002367;-38.13080360867914
1739209878.1002407;-38.13080360867914
1739209878.100245;-45.120503652039325
1739209878.1002493;-38.13080360867914
1739209878.1002536;-38.13080360867914
1739209878.1002579;-38.13080360867914
1739209878.1002622;-45.120503652039325
1739209878.1002662;-45.120503652039325
1739209878.1002705;-45.120503652039325
1739209878.1002748;-45.120503652039325
1739209878.100279;-45.120503652039325
1739209878.1002834;-38.13080360867914
1739209878.1002877;-45.120503652039325
1739209878.1002917;-28.992665084841942
1739209878.100296;-38.13080360867914
1739209878.1003003;-45.120503652039325
1739209878.1003046;-45.120503652039325
1739209878.100309;-38.13080360867914
1739209878.1003132;-33.981070128970906
1739209878.1003172;-45.120503652039325
1739209878.1003215;-45.120503652039325
1739209878.1003258;-33.981070128970956
1739209878.10033;-38.13080360867914
1739209878.1003344;-38.13080360867914
1739209878.1003387;-45.120503652039325
1739209878.100343;-45.120503652039325
1739209878.100347;-38.13080360867914
1739209878.1003513;-45.120503652039325
1739209878.1003556;-35.57807855764607
1739209878.10036;-35.57807855764607
1739209878.1003642;-45.120503652039325
1739209878.1003685;-45.120503652039325
1739209878.1003726;-38.13080360867914
1739209878.1003768;-38.13080360867914
1739209878.1003811;-45.120503652039325
1739209878.1003854;-38.13080360867914
1739209878.1003897;-35.57807855764607
1739209878.100394;-38.13080360867914
1739209878.100398;-35.57807855764607
1739209878.1004024;-45.120503652039325
1739209878.1004066;-45.120503652039325
1739209878.100411;-35.57807855764607
1739209878.1004152;-45.120503652039325
1739209878.1004195;-45.120503652039325
1739209878.1004238;-35.57807855764607
1739209878.1004279;-38.13080360867914
1739209878.1004322;-45.120503652039325
1739209878.1004364;-38.13080360867914
1739209878.1004407;-45.120503652039325
1739209878.100445;-45.120503652039325
1739209878.1004493;-38.13080360867914
1739209878.1004534;-33.981070128970906
1739209878.1004577;-45.120503652039325
1739209878.100462;-30.49652367304973
1739209878.1004663;-31.141103565318893
1739209878.1004705;-38.13080360867914
1739209878.1004748;-35.57807855764607
1739209878.100479;-38.13080360867914
1739209878.1004832;-38.13080360867914
1739209878.1004875;-45.120503652039325
1739209878.1004918;-45.120503652039325
1739209878.100496;-38.13080360867914
1739209878.1005003;-38.13080360867914
1739209878.1005044;-38.13080360867914
1739209878.1005087;-45.120503652039325
1739209878.100513;-38.13080360867914
1739209878.1005173;-45.120503652039325
1739209878.1005216;-45.120503652039325
1739209878.1005259;-38.13080360867914
1739209878.1005301;-45.120503652039325
1739209878.1005342;-45.120503652039325
1739209878.1005385;-45.120503652039325
1739209878.1005428;-45.120503652039325
1739209878.100547;-45.120503652039325
1739209878.1005514;-32.816014438256545
1739209878.1005557;-38.13080360867914
1739209878.1005597;-45.120503652039325
1739209878.100564;-35.57807855764607
1739209878.1005683;-38.13080360867914
1739209878.1005726;-38.13080360867914
1739209878.1005769;-38.13080360867914
1739209878.1005812;-45.120503652039325
1739209878.1005852;-38.13080360867914
1739209878.1005895;-38.13080360867914
1739209878.1005938;-45.120503652039325
1739209878.100598;-45.120503652039325
1739209878.1006024;-45.120503652039325
1739209878.1006067;-45.120503652039325
1739209878.100611;-38.13080360867914
1739209878.100615;-45.120503652039325
1739209878.1006193;-38.13080360867914
1739209878.1006236;-45.120503652039325
1739209878.100628;-38.13080360867914
1739209878.1006322;-38.13080360867914
