CAN Message; 0x1b8:0100f25db1a0e0dc
1739209767.1015806;-30.49652367304973
1739209767.1015844;-38.13080360867914
1739209767.101588;-45.120503652039325
1739209767.1015918;-33.981070128970906
1739209767.1015956;-38.13080360867914
1739209767.1015995;-38.13080360867914
1739209767.101603;-45.120503652039325
1739209767.1016068;-35.57807855764607
1739209767.1016107;-38.13080360867914
1739209767.1016142;-45.120503652039325
1739209767.101618;-45.120503652039325
1739209767.1016219;-38.13080360867914
1739209767.1016257;-32.816014438256545
1739209767.1016293;-38.13080360867914
1739209767.101633;-45.120503652039325
1739209767.101637;-33.981070128970906
1739209767.1016405;-31.141103565318893
1739209767.1016443;-45.120503652039325
1739209767.101648;-45.120503652039325
1739209767.101652;-38.13080360867914
1739209767.1016555;-35.57807855764607
1739209767.1016593;-38.13080360867914
1739209767.101663;-45.120503652039325
1739209767.1016667;-38.13080360867914
1739209767.1016705;-38.13080360867914
1739209767.1016743;-45.120503652039325
1739209767.1016781;-45.120503652039325
1739209767.1016817;-38.13080360867914
1739209767.1016855;-38.13080360867914
1739209767.1016893;-38.13080360867914
1739209767.101693;-35.57807855764607
1739209767.1016967;-45.120503652039325
1739209767.1017005;-33.981070128970906
1739209767.1017044;-33.981070128970906
1739209767.101708;-38.13080360867914
1739209767.1017118;-45.120503652039325
1739209767.1017156;-38.13080360867914
1739209767.1017191;-45.120503652039325
1739209767.101723;-45.120503652039325
1739209767.1017268;-35.57807855764607
1739209767.1017306;-38.13080360867914
1739209767.1017342;-38.13080360867914
1739209767.101738;-38.13080360867914
1739209767.1017418;-45.120503652039325
1739209767.1017454;-45.120503652039325
1739209767.1017492;-45.120503652039325
1739209767.101753;-45.120503652039325
1739209767.1017568;-45.120503652039325
1739209767.1017604;-45.120503652039325
1739209767.1017642;-45.120503652039325
1739209767.101768;-45.120503652039325
1739209767.1017716;-45.120503652039325
1739209767.1017754;-38.13080360867914
1739209767.1017792;-38.13080360867914
1739209767.101783;-45.120503652039325
1739209767.1017866;-35.57807855764607
1739209767.1017904;-38.13080360867914
1739209767.1017942;-45.120503652039325
1739209767.1017978;-38.13080360867914
1739209767.1018016;-38.13080360867914
1739209767.1018054;-45.120503652039325
1739209767.1018093;-45.120503652039325
1739209767.1018128;-45.120503652039325
1739209767.1018167;-38.13080360867914
1739209767.1018205;-45.120503652039325
1739209767.101824;-38.13080360867914
1739209767.1018279;-45.120503652039325
1739209767.1018317;-45.120503652039325
1739209767.1018355;-33.981070128970906
1739209767.101839;-45.120503652039325
1739209767.1018429;-38.13080360867914
1739209767.1018467;-45.120503652039325
1739209767.1018503;-38.13080360867914
1739209767.101854;-38.13080360867914
1739209767.101858;-45.120503652039325
1739209767.1018617;-45.120503652039325
1739209767.1018653;-38.13080360867914
1739209767.101869;-35.57807855764607
1739209767.101873;-38.13080360867914
1739209767.1018765;-38.13080360867914
1739209767.1018803;-38.13080360867914
1739209767.1018841;-45.120503652039325
1739209767.101888;-38.13080360867914
1739209767.1018915;-38.13080360867914
1739209767.1018953;-38.13080360867914
1739209767.1018991;-45.120503652039325
1739209767.1019027;-35.57807855764607
1739209767.1019065;-45.120503652039325
1739209767.1019104;-33.981070128970906
1739209767.1019142;-38.13080360867914
1739209767.1019177;-45.120503652039325
1739209767.1019216;-45.120503652039325
1739209767.1019254;-38.13080360867914
1739209767.101929;-38.13080360867914
1739209767.1019328;-38.13080360867914
1739209767.1019366;-38.13080360867914
1739209767.1019404;-45.120503652039325
1739209767.101944;-38.13080360867914
1739209767.1019478;-38.13080360867914
1739209767.1019516;-45.120503652039325
1739209767.1019552;-38.13080360867914
1739209767.101959;-45.120503652039325
1739209767.1019628;-45.120503652039325
1739209767.1019664;-45.120503652039325
1739209767.1019702;-38.13080360867914
1739209767.101974;-38.13080360867914
1739209767.1019778;-45.120503652039325
1739209767.1019814;-45.120503652039325
1739209767.1019852;-33.981070128970906
1739209767.101989;-38.13080360867914
1739209767.1019926;-45.120503652039325
1739209767.1019964;-38.13080360867914
1739209767.1020002;-38.13080360867914
1739209767.102004;-33.981070128970906
1739209767.1020076;-45.120503652039325
1739209767.1020114;-38.13080360867914
1739209767.1020153;-38.13080360867914
1739209767.1020188;-45.120503652039325
1739209767.1020226;-45.120503652039325
1739209767.1020265;-45.120503652039325
1739209767.1020303;-45.120503652039325
1739209767.1020339;-45.120503652039325
1739209767.1020377;-45.120503652039325
1739209767.1020415;-38.13080360867914
1739209767.102045;-30.49652367304973
1739209767.1020489;-33.981070128970906
1739209767.1020527;-45.120503652039325
1739209767.1020565;-38.13080360867914
1739209767.10206;-32.816014438256545
1739209767.102064;-31.141103565318915
1739209767.1020677;-38.13080360867914
1739209767.1020713;-45.120503652039325
1739209767.102075;-45.120503652039325
1739209767.102079;-38.13080360867914
1739209767.1020827;-45.120503652039325
1739209767.1020863;-38.13080360867914
1739209767.1020901;-38.13080360867914
1739209767.102094;-32.816014438256545
1739209767.1020975;-31.141103565318893
1739209767.1021013;-45.120503652039325
1739209767.1021051;-38.13080360867914
1739209767.102109;-38.13080360867914
1739209767.1021125;-38.13080360867914
1739209767.1021163;-38.13080360867914
1739209767.1021202;-33.981070128970906
1739209767.1021237;-26.991370085610722
1739209767.1021276;-45.120503652039325
1739209767.1021314;-33.981070128970906
1739209767.1021352;-38.13080360867914
1739209767.1021388;-38.13080360867914
1739209767.1021426;-45.120503652039325
1739209767.1021464;-45.120503652039325
1739209767.10215;-38.13080360867914
1739209767.1021538;-28.58837851428586
1739209767.1021576;-45.120503652039325
1739209767.1021614;-38.13080360867914
1739209767.102165;-32.816014438256545
1739209767.1021688;-38.13080360867914
1739209767.1021726;-45.120503652039325
1739209767.1021762;-38.13080360867914
1739209767.10218;-38.13080360867914
1739209767.1021838;-33.981070128970906
1739209767.1021876;-45.120503652039325
1739209767.1021912;-45.120503652039325
1739209767.102195;-38.13080360867914
1739209767.1021988;-33.981070128970906
1739209767.1022024;-45.120503652039325
1739209767.1022062;-45.120503652039325
1739209767.10221;-45.120503652039325
1739209767.1022139;-45.120503652039325
1739209767.1022174;-45.120503652039325
1739209767.1022213;-45.120503652039325
1739209767.102225;-45.120503652039325
1739209767.1022286;-45.120503652039325
1739209767.1022325;-45.120503652039325
1739209767.1022363;-38.13080360867914
1739209767.10224;-38.13080360867914
1739209767.1022437;-31.141103565318915
1739209767.1022475;-38.13080360867914
1739209767.1022513;-38.13080360867914
1739209767.1022549;-38.13080360867914
1739209767.1022587;-38.13080360867914
1739209767.1022625;-38.13080360867914
1739209767.1022663;-38.13080360867914
1739209767.10227;-45.120503652039325
1739209767.1022737;-35.57807855764607
1739209767.1022775;-38.13080360867914
1739209767.102281;-38.13080360867914
1739209767.102285;-38.13080360867914
1739209767.1022887;-33.981070128970906
1739209767.1022925;-32.816014438256545
1739209767.102296;-38.13080360867914
1739209767.1023;-38.13080360867914
1739209767.1023037;-27.267205301931607
1739209767.1023073;-32.816014438256545
1739209767.1023111;-38.13080360867914
1739209767.102315;-38.13080360867914
1739209767.1023188;-38.13080360867914
1739209767.1023223;-32.816014438256545
1739209767.1023262;-33.981070128970906
1739209767.10233;-45.120503652039325
1739209767.1023335;-45.120503652039325
1739209767.1023374;-38.13080360867914
1739209767.1023412;-38.13080360867914
1739209767.1023448;-45.120503652039325
1739209767.1023486;-35.57807855764607
1739209767.1023524;-35.57807855764607
1739209767.1023562;-38.13080360867914
1739209767.1023598;-45.120503652039325
1739209767.1023636;-45.120503652039325
1739209767.1023674;-35.57807855764607
1739209767.102371;-38.13080360867914
1739209767.1023748;-45.120503652039325
1739209767.1023786;-45.120503652039325
1739209767.1023824;-38.13080360867914
1739209767.102386;-45.120503652039325
1739209767.1023898;-38.13080360867914
1739209767.1023936;-45.120503652039325
1739209767.1023972;-45.120503652039325
1739209767.102401;-38.13080360867914
1739209767.1024048;-35.57807855764607
1739209767.1024086;-35.57807855764607
1739209767.1024122;-38.13080360867914
1739209767.102416;-45.120503652039325
1739209767.1024199;-38.13080360867914
1739209767.1024234;-45.120503652039325
1739209767.1024272;-45.120503652039325
1739209767.102431;-33.981070128970906
1739209767.1024349;-38.13080360867914
1739209767.1024384;-45.120503652039325
1739209767.1024423;-33.981070128970906
1739209767.102446;-35.57807855764607
1739209767.1024497;-45.120503652039325
1739209767.1024535;-38.13080360867914
1739209767.1024573;-33.981070128970906
1739209767.102461;-45.120503652039325
1739209767.1024647;-38.13080360867914
1739209767.1024685;-33.981070128970906
1739209767.1024723;-45.120503652039325
1739209767.102476;-45.120503652039325
1739209767.1024797;-45.120503652039325
1739209767.1024835;-45.120503652039325
1739209767.1024873;-38.13080360867914
1739209767.102491;-45.120503652039325
1739209767.1024947;-38.13080360867914
1739209767.1024985;-38.13080360867914
1739209767.102502;-33.981070128970906
1739209767.102506;-38.13080360867914
1739209767.1025097;-45.120503652039325
1739209767.1025136;-45.120503652039325
1739209767.1025171;-38.13080360867914
1739209767.102521;-45.120503652039325
1739209767.1025248;-45.120503652039325
1739209767.1025283;-45.120503652039325
1739209767.1025321;-38.13080360867914
1739209767.102536;-38.13080360867914
1739209767.1025398;-45.120503652039325
1739209767.1025434;-38.13080360867914
1739209767.1025472;-45.120503652039325
1739209767.102551;-45.120503652039325
1739209767.1025546;-38.13080360867914
1739209767.1025584;-35.57807855764607
1739209767.1025622;-38.13080360867914
1739209767.102566;-45.120503652039325
1739209767.1025696;-35.57807855764607
1739209767.1025734;-38.13080360867914
1739209767.1025772;-33.981070128970906
1739209767.1025808;-33.981070128970906
1739209767.1025846;-45.120503652039325
1739209767.1025884;-45.120503652039325
1739209767.1025922;-38.13080360867914
1739209767.1025958;-38.13080360867914
1739209767.1025996;-45.120503652039325
1739209767.1026034;-38.13080360867914
1739209767.102607;-45.120503652039325
1739209767.1026108;-45.120503652039325
1739209767.1026146;-38.13080360867914
1739209767.1026185;-38.13080360867914
1739209767.102622;-30.49652367304973
1739209767.1026258;-45.120503652039325
1739209767.1026297;-45.120503652039325
1739209767.1026332;-38.13080360867914
1739209767.102637;-33.981070128970906
1739209767.1026409;-31.141103565318915
1739209767.1026447;-45.120503652039325
1739209767.1026483;-38.13080360867914
1739209767.102652;-38.13080360867914
1739209767.102656;-38.13080360867914
1739209767.1026595;-45.120503652039325
1739209767.1026633;-45.120503652039325
1739209767.102667;-38.13080360867914
1739209767.102671;-38.13080360867914
1739209767.1026745;-45.120503652039325
1739209767.1026783;-45.120503652039325
1739209767.102682;-45.120503652039325
1739209767.1026857;-45.120503652039325
1739209767.1026895;-33.981070128970906
1739209767.1026933;-38.13080360867914
1739209767.1026971;-45.120503652039325
1739209767.1027007;-45.120503652039325
1739209767.1027045;-45.120503652039325
1739209767.1027083;-38.13080360867914
1739209767.102712;-29.438486411369333
1739209767.1027157;-38.13080360867914
1739209767.1027195;-45.120503652039325
1739209767.1027231;-38.13080360867914
1739209767.102727;-38.13080360867914
1739209767.1027308;-33.981070128970906
1739209767.1027346;-45.120503652039325
1739209767.1027381;-38.13080360867914
1739209767.102742;-38.13080360867914
1739209767.1027458;-45.120503652039325
1739209767.1027493;-45.120503652039325
1739209767.1027532;-38.13080360867914
1739209767.102757;-38.13080360867914
1739209767.1027608;-33.981070128970906
1739209767.1027644;-45.120503652039325
1739209767.1027682;-45.120503652039325
1739209767.102772;-45.120503652039325
1739209767.1027756;-38.13080360867914
1739209767.1027794;-32.816014438256545
1739209767.1027832;-38.13080360867914
1739209767.102787;-38.13080360867914
1739209767.1027906;-31.141103565318915
1739209767.1027944;-45.120503652039325
1739209767.1027982;-38.13080360867914
1739209767.1028018;-45.120503652039325
1739209767.1028056;-38.13080360867914
1739209767.1028094;-35.57807855764607
1739209767.1028132;-38.13080360867914
1739209767.1028168;-38.13080360867914
1739209767.1028206;-31.141103565318915
1739209767.1028244;-32.816014438256545
1739209767.102828;-38.13080360867914
1739209767.1028318;-45.120503652039325
1739209767.1028357;-33.981070128970906
1739209767.1028395;-38.13080360867914
1739209767.102843;-45.120503652039325
1739209767.1028469;-45.120503652039325
1739209767.1028507;-38.13080360867914
1739209767.1028543;-45.120503652039325
1739209767.102858;-45.120503652039325
1739209767.102862;-45.120503652039325
1739209767.1028657;-45.120503652039325
1739209767.1028693;-38.13080360867914
1739209767.102873;-38.13080360867914
1739209767.102877;-45.120503652039325
1739209767.1028805;-33.981070128970906
1739209767.1028843;-38.13080360867914
1739209767.102888;-45.120503652039325
1739209767.102892;-45.120503652039325
1739209767.1028955;-45.120503652039325
1739209767.1028993;-35.57807855764607
1739209767.1029031;-38.13080360867914
1739209767.1029067;-45.120503652039325
1739209767.1029105;-38.13080360867914
1739209767.1029143;-38.13080360867914
1739209767.1029181;-45.120503652039325
1739209767.1029217;-45.120503652039325
1739209767.1029255;-45.120503652039325
1739209767.1029294;-38.13080360867914
1739209767.102933;-45.120503652039325
1739209767.1029367;-45.120503652039325
1739209767.1029406;-38.13080360867914
1739209767.1029444;-45.120503652039325
1739209767.102948;-38.13080360867914
1739209767.1029518;-45.120503652039325
1739209767.1029556;-38.13080360867914
1739209767.1029592;-45.120503652039325
1739209767.102963;-38.13080360867914
1739209767.1029668;-45.120503652039325
1739209767.1029706;-28.992665084841942
1739209767.1029742;-33.981070128970906
1739209767.102978;-45.120503652039325
1739209767.1029818;-45.120503652039325
1739209767.1029854;-38.13080360867914
1739209767.1029892;-38.13080360867914
1739209767.102993;-38.13080360867914
1739209767.1029968;-45.120503652039325
1739209767.1030004;-35.57807855764607
1739209767.1030042;-45.120503652039325
1739209767.103008;-45.120503652039325
1739209767.1030116;-45.120503652039325
1739209767.1030154;-45.120503652039325
1739209767.1030192;-35.57807855764607
1739209767.103023;-38.13080360867914
1739209767.1030266;-45.120503652039325
1739209767.1030304;-38.13080360867914
1739209767.1030343;-35.57807855764607
1739209767.1030378;-38.13080360867914
1739209767.1030416;-45.120503652039325
1739209767.1030455;-45.120503652039325
1739209767.1030493;-32.816014438256545
1739209767.1030529;-38.13080360867914
1739209767.1030567;-45.120503652039325
1739209767.1030605;-32.816014438256545
1739209767.103064;-33.981070128970906
1739209767.1030679;-45.120503652039325
1739209767.1030717;-38.13080360867914
1739209767.1030755;-38.13080360867914
1739209767.103079;-45.120503652039325
1739209767.103083;-38.13080360867914
1739209767.1030867;-38.13080360867914
1739209767.1030903;-45.120503652039325
1739209767.103094;-33.981070128970906
1739209767.103098;-45.120503652039325
1739209767.1031017;-45.120503652039325
1739209767.1031053;-45.120503652039325
1739209767.1031091;-29.438486411369333
1739209767.103113;-38.13080360867914
1739209767.1031165;-45.120503652039325
1739209767.1031203;-33.981070128970906
1739209767.1031241;-33.981070128970906
1739209767.1031277;-45.120503652039325
1739209767.1031315;-45.120503652039325
1739209767.1031353;-33.981070128970906
1739209767.1031392;-38.13080360867914
1739209767.1031427;-45.120503652039325
1739209767.1031466;-38.13080360867914
1739209767.1031504;-38.13080360867914
1739209767.103154;-38.13080360867914
1739209767.1031578;-38.13080360867914
1739209767.1031616;-45.120503652039325
1739209767.1031654;-45.120503652039325
1739209767.103169;-35.57807855764607
1739209767.1031728;-45.120503652039325
1739209767.1031766;-45.120503652039325
1739209767.1031802;-38.13080360867914
1739209767.103184;-38.13080360867914
1739209767.1031878;-45.120503652039325
1739209767.1031916;-45.120503652039325
1739209767.1031952;-45.120503652039325
1739209767.103199;-45.120503652039325
1739209767.1032028;-38.13080360867914
1739209767.1032064;-45.120503652039325
1739209767.1032102;-38.13080360867914
1739209767.103214;-38.13080360867914
1739209767.1032178;-45.120503652039325
1739209767.1032214;-45.120503652039325
1739209767.1032252;-38.13080360867914
1739209767.103229;-32.816014438256545
1739209767.1032326;-45.120503652039325
1739209767.1032364;-45.120503652039325
1739209767.1032403;-45.120503652039325
1739209767.103244;-32.816014438256545
1739209767.1032476;-38.13080360867914
1739209767.1032515;-38.13080360867914
1739209767.1032553;-45.120503652039325
1739209767.1032588;-38.13080360867914
1739209767.1032627;-33.981070128970906
1739209767.1032665;-45.120503652039325
1739209767.1032703;-38.13080360867914
1739209767.1032739;-38.13080360867914
1739209767.1032777;-38.13080360867914
1739209767.1032815;-45.120503652039325
1739209767.103285;-45.120503652039325
1739209767.103289;-32.816014438256545
1739209767.1032927;-45.120503652039325
1739209767.1032965;-45.120503652039325
1739209767.1033;-45.120503652039325
1739209767.103304;-31.141103565318915
1739209767.1033077;-31.141103565318915
1739209767.1033113;-45.120503652039325
1739209767.103315;-45.120503652039325
1739209767.103319;-45.120503652039325
1739209767.1033227;-45.120503652039325
1739209767.1033263;-45.120503652039325
1739209767.1033301;-45.120503652039325
1739209767.103334;-38.13080360867914
1739209767.1033375;-38.13080360867914
1739209767.1033413;-45.120503652039325
1739209767.1033452;-45.120503652039325
1739209767.103349;-45.120503652039325
1739209767.1033525;-45.120503652039325
1739209767.1033564;-38.13080360867914
1739209767.1033602;-38.13080360867914
1739209767.1033638;-32.816014438256545
1739209767.1033676;-33.981070128970906
1739209767.1033714;-45.120503652039325
1739209767.1033752;-35.57807855764607
1739209767.1033788;-32.816014438256545
1739209767.1033826;-33.981070128970906
1739209767.1033864;-45.120503652039325
1739209767.10339;-45.120503652039325
1739209767.1033938;-38.13080360867914
1739209767.1033976;-45.120503652039325
1739209767.1034014;-38.13080360867914
1739209767.103405;-38.13080360867914
1739209767.1034088;-45.120503652039325
1739209767.1034126;-45.120503652039325
1739209767.1034162;-38.13080360867914
1739209767.10342;-45.120503652039325
1739209767.1034238;-45.120503652039325
1739209767.1034276;-38.13080360867914
1739209767.1034312;-38.13080360867914
1739209767.103435;-38.13080360867914
1739209767.1034389;-38.13080360867914
1739209767.1034424;-38.13080360867914
1739209767.1034462;-38.13080360867914
1739209767.10345;-45.120503652039325
1739209767.1034539;-38.13080360867914
1739209767.1034575;-33.981070128970906
1739209767.1034613;-38.13080360867914
1739209767.103465;-35.57807855764607
1739209767.1034687;-38.13080360867914
1739209767.1034725;-38.13080360867914
1739209767.1034763;-38.13080360867914
1739209767.10348;-38.13080360867914
1739209767.1034837;-45.120503652039325
1739209767.1034875;-32.816014438256545
1739209767.1034913;-45.120503652039325
1739209767.103495;-45.120503652039325
1739209767.1034987;-38.13080360867914
1739209767.1035025;-38.13080360867914
1739209767.103506;-38.13080360867914
1739209767.10351;-45.120503652039325
1739209767.1035137;-38.13080360867914
1739209767.1035175;-31.141103565318915
1739209767.103521;-38.13080360867914
1739209767.103525;-38.13080360867914
1739209767.1035287;-45.120503652039325
1739209767.1035323;-45.120503652039325
1739209767.1035361;-45.120503652039325
1739209767.10354;-45.120503652039325
1739209767.1035438;-45.120503652039325
1739209767.1035473;-33.981070128970906
1739209767.1035511;-35.57807855764607
1739209767.103555;-38.13080360867914
1739209767.1035585;-45.120503652039325
1739209767.1035624;-38.13080360867914
1739209767.1035662;-45.120503652039325
1739209767.10357;-45.120503652039325
1739209767.1035736;-38.13080360867914
1739209767.1035774;-26.991370085610722
1739209767.1035812;-38.13080360867914
1739209767.1035848;-45.120503652039325
1739209767.1035886;-35.57807855764607
1739209767.1035924;-38.13080360867914
1739209767.1035962;-45.120503652039325
1739209767.1035998;-45.120503652039325
1739209767.1036036;-38.13080360867914
1739209767.1036074;-29.438486411369347
1739209767.103611;-38.13080360867914
1739209767.1036148;-45.120503652039325
1739209767.1036186;-38.13080360867914
1739209767.1036224;-38.13080360867914
1739209767.103626;-35.57807855764607
1739209767.1036298;-38.13080360867914
1739209767.1036336;-38.13080360867914
1739209767.1036372;-33.981070128970906
1739209767.103641;-45.120503652039325
1739209767.1036448;-38.13080360867914
1739209767.1036487;-35.57807855764607
1739209767.1036522;-38.13080360867914
1739209767.103656;-45.120503652039325
1739209767.1036599;-38.13080360867914
1739209767.1036634;-35.57807855764607
1739209767.1036673;-38.13080360867914
1739209767.103671;-45.120503652039325
1739209767.103675;-45.120503652039325
1739209767.1036785;-38.13080360867914
1739209767.1036823;-33.981070128970906
1739209767.1036968;-45.120503652039325
1739209767.1037114;-33.981070128970906
1739209767.103726;-45.120503652039325
1739209767.1037405;-38.13080360867914
1739209767.103755;-45.120503652039325
1739209767.1037695;-35.57807855764607
1739209767.1037838;-32.816014438256545
1739209767.1037984;-38.13080360867914
1739209767.103813;-35.57807855764607
1739209767.1038275;-45.120503652039325
1739209767.103842;-45.120503652039325
1739209767.1038566;-33.981070128970906
1739209767.103871;-45.120503652039325
1739209767.1038857;-45.120503652039325
1739209767.1039002;-32.816014438256545
1739209767.1039147;-38.13080360867914
1739209767.1039293;-45.120503652039325
1739209767.1039438;-45.120503652039325
1739209767.1039581;-38.13080360867914
1739209767.1039727;-35.57807855764607
1739209767.1039872;-45.120503652039325
1739209767.1040018;-45.120503652039325
1739209767.1040163;-38.13080360867914
1739209767.1040308;-38.13080360867914
1739209767.1040454;-35.57807855764607
1739209767.10406;-45.120503652039325
1739209767.1040745;-45.120503652039325
1739209767.104089;-38.13080360867914
1739209767.1041036;-45.120503652039325
1739209767.104118;-45.120503652039325
1739209767.1041327;-38.13080360867914
1739209767.104147;-45.120503652039325
1739209767.1041615;-45.120503652039325
1739209767.104176;-38.13080360867914
1739209767.1041906;-35.57807855764607
1739209767.1042051;-38.13080360867914
1739209767.1042197;-45.120503652039325
1739209767.1042342;-38.13080360867914
1739209767.1042488;-45.120503652039325
1739209767.1042633;-38.13080360867914
1739209767.1042778;-38.13080360867914
1739209767.1042924;-38.13080360867914
1739209767.104307;-35.57807855764607
1739209767.1043212;-38.13080360867914
1739209767.1043358;-32.816014438256545
1739209767.1043503;-45.120503652039325
1739209767.1043649;-32.816014438256545
1739209767.1043794;-38.13080360867914
1739209767.104394;-45.120503652039325
1739209767.1044085;-33.981070128970906
1739209767.104423;-38.13080360867914
1739209767.1044376;-38.13080360867914
1739209767.1044521;-38.13080360867914
1739209767.1044667;-33.981070128970906
1739209767.1044812;-35.57807855764607
1739209767.1044958;-38.13080360867914
1739209767.10451;-45.120503652039325
1739209767.1045246;-38.13080360867914
1739209767.1045392;-35.57807855764607
1739209767.1045537;-38.13080360867914
1739209767.1045682;-45.120503652039325
1739209767.1045828;-38.13080360867914
1739209767.1045973;-45.120503652039325
1739209767.1046119;-45.120503652039325
1739209767.1046264;-38.13080360867914
1739209767.104641;-45.120503652039325
1739209767.1046555;-38.13080360867914
1739209767.10467;-38.13080360867914
1739209767.1046844;-45.120503652039325
1739209767.104699;-38.13080360867914
1739209767.1047134;-35.57807855764607
1739209767.104728;-38.13080360867914
1739209767.1047425;-45.120503652039325
1739209767.104757;-38.13080360867914
1739209767.1047716;-35.57807855764607
1739209767.1047862;-45.120503652039325
1739209767.1048007;-45.120503652039325
1739209767.1048152;-38.13080360867914
1739209767.1048298;-45.120503652039325
1739209767.1048443;-45.120503652039325
1739209767.1048589;-35.57807855764607
1739209767.1048732;-38.13080360867914
1739209767.1048877;-38.13080360867914
1739209767.1049023;-38.13080360867914
1739209767.1049168;-38.13080360867914
1739209767.1049314;-33.981070128970906
1739209767.104946;-35.57807855764607
1739209767.1049604;-33.981070128970906
1739209767.104975;-45.120503652039325
1739209767.1049895;-38.13080360867914
1739209767.105004;-31.141103565318893
1739209767.1050186;-31.141103565318915
1739209767.1050332;-38.13080360867914
1739209767.1050475;-33.981070128970906
1739209767.105062;-32.816014438256545
1739209767.1050766;-38.13080360867914
1739209767.105091;-45.120503652039325
1739209767.1051056;-38.13080360867914
1739209767.1051202;-38.13080360867914
1739209767.1051347;-38.13080360867914
1739209767.1051493;-33.981070128970906
1739209767.1051638;-33.981070128970906
1739209767.1051784;-45.120503652039325
1739209767.105193;-38.13080360867914
1739209767.1052074;-45.120503652039325
1739209767.105222;-33.981070128970906
1739209767.1052363;-35.57807855764607
1739209767.1052508;-33.981070128970906
1739209767.1052654;-38.13080360867914
1739209767.10528;-35.57807855764607
1739209767.1052945;-45.120503652039325
1739209767.105309;-38.13080360867914
1739209767.1053236;-45.120503652039325
1739209767.105338;-45.120503652039325
1739209767.1053526;-38.13080360867914
1739209767.1053672;-38.13080360867914
1739209767.1053817;-31.141103565318915
1739209767.1053963;-33.981070128970906
1739209767.1054106;-38.13080360867914
1739209767.1054251;-45.120503652039325
1739209767.1054397;-33.981070128970906
1739209767.1054542;-33.981070128970906
1739209767.1054688;-38.13080360867914
1739209767.1054833;-45.120503652039325
1739209767.1054978;-38.13080360867914
1739209767.1055124;-38.13080360867914
1739209767.105527;-45.120503652039325
1739209767.1055415;-38.13080360867914
1739209767.105556;-45.120503652039325
1739209767.1055706;-38.13080360867914
1739209767.105585;-38.13080360867914
1739209767.1055994;-45.120503652039325
1739209767.105614;-38.13080360867914
1739209767.1056285;-38.13080360867914
1739209767.105643;-45.120503652039325
1739209767.1056576;-45.120503652039325
1739209767.1056721;-45.120503652039325
1739209767.1056867;-45.120503652039325
1739209767.1057012;-45.120503652039325
1739209767.1057158;-45.120503652039325
1739209767.1057303;-45.120503652039325
1739209767.1057448;-31.141103565318915
1739209767.1057594;-45.120503652039325
1739209767.1057737;-45.120503652039325
1739209767.1057882;-38.13080360867914
1739209767.1058028;-35.57807855764607
1739209767.1058173;-33.981070128970906
1739209767.1058319;-38.13080360867914
1739209767.1058464;-38.13080360867914
1739209767.105861;-30.49652367304973
1739209767.1058755;-38.13080360867914
1739209767.10589;-45.120503652039325
1739209767.1059046;-45.120503652039325
1739209767.1059191;-38.13080360867914
1739209767.1059337;-33.981070128970906
1739209767.1059482;-33.981070128970906
1739209767.1059625;-45.120503652039325
1739209767.105977;-38.13080360867914
1739209767.1059916;-38.13080360867914
1739209767.1060061;-38.13080360867914
1739209767.1060207;-38.13080360867914
1739209767.1060352;-35.57807855764607
1739209767.1060498;-35.57807855764607
1739209767.1060643;-35.57807855764607
1739209767.1060789;-38.13080360867914
1739209767.1060934;-45.120503652039325
1739209767.106108;-45.120503652039325
1739209767.1061225;-45.120503652039325
1739209767.1061368;-38.13080360867914
1739209767.1061513;-33.981070128970906
1739209767.106166;-38.13080360867914
1739209767.1061804;-45.120503652039325
1739209767.106195;-45.120503652039325
1739209767.1062095;-33.981070128970906
1739209767.106224;-45.120503652039325
1739209767.1062386;-45.120503652039325
1739209767.1062531;-38.13080360867914
1739209767.1062677;-38.13080360867914
1739209767.1062822;-45.120503652039325
1739209767.1062968;-38.13080360867914
1739209767.1063113;-45.120503652039325
1739209767.1063256;-38.13080360867914
1739209767.1063402;-35.57807855764607
1739209767.1063547;-38.13080360867914
1739209767.1063693;-38.13080360867914
1739209767.1063838;-35.57807855764607
1739209767.1063983;-35.57807855764607
1739209767.106413;-38.13080360867914
1739209767.1064274;-38.13080360867914
1739209767.106442;-38.13080360867914
1739209767.1064565;-45.120503652039325
1739209767.106471;-45.120503652039325
1739209767.1064856;-35.57807855764607
1739209767.1065;-45.120503652039325
1739209767.1065145;-38.13080360867914
1739209767.106529;-38.13080360867914
1739209767.1065435;-45.120503652039325
1739209767.106558;-45.120503652039325
1739209767.1065726;-45.120503652039325
1739209767.1065872;-35.57807855764607
1739209767.1066017;-35.57807855764607
1739209767.1066163;-38.13080360867914
1739209767.1066308;-45.120503652039325
1739209767.1066453;-38.13080360867914
1739209767.10666;-35.57807855764607
1739209767.1066744;-38.13080360867914
1739209767.1066887;-32.816014438256545
1739209767.1067033;-38.13080360867914
1739209767.1067178;-38.13080360867914
1739209767.1067324;-38.13080360867914
1739209767.106747;-38.13080360867914
1739209767.1067615;-45.120503652039325
1739209767.106776;-45.120503652039325
1739209767.1067905;-45.120503652039325
1739209767.106805;-45.120503652039325
1739209767.1068196;-38.13080360867914
1739209767.1068342;-45.120503652039325
1739209767.1068487;-45.120503652039325
1739209767.106863;-45.120503652039325
1739209767.1068776;-45.120503652039325
1739209767.106892;-35.57807855764607
1739209767.1069067;-38.13080360867914
1739209767.1069212;-31.141103565318893
1739209767.1069357;-45.120503652039325
