CAN Message; 0x1b8:0300716f44363d9e
1739209686.982094;-38.13080360867914
1739209686.9821036;-38.13080360867914
1739209686.982113;-35.57807855764607
1739209686.9821222;-38.13080360867914
1739209686.9821315;-45.120503652039325
1739209686.982141;-45.120503652039325
1739209686.9821503;-32.816014438256545
1739209686.9821596;-33.981070128970906
1739209686.982169;-45.120503652039325
1739209686.9821784;-38.13080360867914
1739209686.9821877;-35.57807855764607
1739209686.982197;-35.57807855764607
1739209686.9822063;-38.13080360867914
1739209686.982216;-38.13080360867914
1739209686.9822252;-38.13080360867914
1739209686.9822345;-45.120503652039325
1739209686.9822438;-45.120503652039325
1739209686.9822533;-45.120503652039325
1739209686.9822626;-35.57807855764607
1739209686.982272;-45.120503652039325
1739209686.9822812;-45.120503652039325
1739209686.9822907;-32.816014438256545
1739209686.9823;-38.13080360867914
1739209686.9823093;-45.120503652039325
1739209686.9823186;-35.57807855764607
1739209686.9823282;-38.13080360867914
1739209686.9823375;-45.120503652039325
1739209686.9823468;-33.981070128970906
1739209686.9823563;-38.13080360867914
1739209686.9823656;-38.13080360867914
1739209686.982375;-38.13080360867914
1739209686.9823842;-38.13080360867914
1739209686.9823937;-45.120503652039325
1739209686.982403;-38.13080360867914
1739209686.9824123;-33.981070128970906
1739209686.9824216;-45.120503652039325
1739209686.9824312;-45.120503652039325
1739209686.9824405;-45.120503652039325
1739209686.9824498;-38.13080360867914
1739209686.982459;-38.13080360867914
1739209686.9824686;-35.57807855764607
1739209686.982478;-38.13080360867914
1739209686.9824872;-45.120503652039325
1739209686.9824965;-38.13080360867914
1739209686.982506;-38.13080360867914
1739209686.9825153;-45.120503652039325
1739209686.9825246;-35.57807855764607
1739209686.982534;-38.13080360867914
1739209686.9825435;-45.120503652039325
1739209686.9825528;-38.13080360867914
1739209686.982562;-35.57807855764607
1739209686.9825714;-38.13080360867914
1739209686.982581;-45.120503652039325
1739209686.9825902;-38.13080360867914
1739209686.9825995;-35.57807855764607
1739209686.982609;-45.120503652039325
1739209686.9826183;-45.120503652039325
1739209686.9826276;-38.13080360867914
1739209686.982637;-33.981070128970906
1739209686.9826465;-45.120503652039325
1739209686.9826558;-45.120503652039325
1739209686.982665;-45.120503652039325
1739209686.9826744;-35.57807855764607
1739209686.982684;-38.13080360867914
1739209686.9826932;-45.120503652039325
1739209686.9827025;-45.120503652039325
1739209686.9827118;-45.120503652039325
1739209686.9827213;-45.120503652039325
1739209686.9827306;-45.120503652039325
1739209686.98274;-35.57807855764607
1739209686.9827492;-35.57807855764607
1739209686.9827588;-38.13080360867914
1739209686.982768;-45.120503652039325
1739209686.9827774;-38.13080360867914
1739209686.9827867;-38.13080360867914
1739209686.9827962;-38.13080360867914
1739209686.9828055;-45.120503652039325
1739209686.9828148;-45.120503652039325
1739209686.982824;-38.13080360867914
1739209686.9828336;-38.13080360867914
1739209686.982843;-38.13080360867914
1739209686.9828522;-33.981070128970906
1739209686.9828618;-38.13080360867914
1739209686.982871;-38.13080360867914
1739209686.9828804;-45.120503652039325
1739209686.9828897;-33.981070128970906
1739209686.9828992;-38.13080360867914
1739209686.9829085;-38.13080360867914
1739209686.9829178;-45.120503652039325
1739209686.982927;-38.13080360867914
1739209686.9829366;-38.13080360867914
1739209686.982946;-38.13080360867914
1739209686.9829552;-45.120503652039325
1739209686.9829645;-45.120503652039325
1739209686.982974;-38.13080360867914
1739209686.9829834;-38.13080360867914
1739209686.9829926;-45.120503652039325
1739209686.983002;-45.120503652039325
1739209686.9830115;-38.13080360867914
1739209686.9830208;-38.13080360867914
1739209686.98303;-45.120503652039325
1739209686.9830394;-38.13080360867914
1739209686.983049;-38.13080360867914
1739209686.9830582;-45.120503652039325
1739209686.9830675;-45.120503652039325
1739209686.9830768;-33.981070128970906
1739209686.9830863;-38.13080360867914
1739209686.9830956;-38.13080360867914
1739209686.983105;-38.13080360867914
1739209686.9831142;-38.13080360867914
1739209686.9831238;-38.13080360867914
1739209686.983133;-38.13080360867914
1739209686.9831424;-35.57807855764607
1739209686.983152;-32.816014438256545
1739209686.9831612;-38.13080360867914
1739209686.9831705;-38.13080360867914
1739209686.9831798;-45.120503652039325
1739209686.9831893;-45.120503652039325
1739209686.9831986;-45.120503652039325
1739209686.983208;-38.13080360867914
1739209686.9832172;-45.120503652039325
1739209686.9832268;-38.13080360867914
1739209686.983236;-38.13080360867914
1739209686.9832454;-45.120503652039325
1739209686.9832547;-45.120503652039325
1739209686.9832642;-45.120503652039325
1739209686.9832735;-45.120503652039325
1739209686.9832828;-35.57807855764607
1739209686.983292;-45.120503652039325
1739209686.9833016;-28.992665084841942
1739209686.983311;-33.981070128970906
1739209686.9833202;-45.120503652039325
1739209686.9833295;-45.120503652039325
1739209686.983339;-38.13080360867914
1739209686.9833484;-38.13080360867914
1739209686.9833577;-45.120503652039325
1739209686.983367;-38.13080360867914
1739209686.9833765;-38.13080360867914
1739209686.9833858;-38.13080360867914
1739209686.983395;-38.13080360867914
1739209686.9834046;-45.120503652039325
1739209686.983414;-38.13080360867914
1739209686.9834232;-38.13080360867914
1739209686.9834325;-38.13080360867914
1739209686.983442;-45.120503652039325
1739209686.9834514;-33.981070128970906
1739209686.9834607;-33.981070128970906
1739209686.98347;-45.120503652039325
1739209686.9834795;-45.120503652039325
1739209686.9834888;-45.120503652039325
1739209686.983498;-45.120503652039325
1739209686.9835074;-38.13080360867914
1739209686.983517;-45.120503652039325
1739209686.9835262;-33.981070128970906
1739209686.9835355;-45.120503652039325
1739209686.9835448;-33.981070128970906
1739209686.9835544;-45.120503652039325
1739209686.9835637;-35.57807855764607
1739209686.983573;-38.13080360867914
1739209686.9835823;-45.120503652039325
1739209686.9835918;-38.13080360867914
1739209686.983601;-45.120503652039325
1739209686.9836104;-45.120503652039325
1739209686.9836197;-38.13080360867914
1739209686.9836292;-38.13080360867914
1739209686.9836385;-45.120503652039325
1739209686.9836478;-38.13080360867914
1739209686.9836571;-38.13080360867914
1739209686.9836667;-45.120503652039325
1739209686.983676;-38.13080360867914
1739209686.9836853;-38.13080360867914
1739209686.9836948;-38.13080360867914
1739209686.983704;-45.120503652039325
1739209686.9837134;-38.13080360867914
1739209686.9837227;-38.13080360867914
1739209686.9837322;-45.120503652039325
1739209686.9837415;-38.13080360867914
1739209686.9837508;-45.120503652039325
1739209686.98376;-38.13080360867914
1739209686.9837697;-38.13080360867914
1739209686.983779;-45.120503652039325
1739209686.9837883;-45.120503652039325
1739209686.9837976;-35.57807855764607
1739209686.983807;-35.57807855764607
1739209686.9838164;-45.120503652039325
1739209686.9838257;-38.13080360867914
1739209686.983835;-35.57807855764607
1739209686.9838445;-38.13080360867914
1739209686.9838538;-45.120503652039325
1739209686.983863;-45.120503652039325
1739209686.9838724;-45.120503652039325
1739209686.983882;-45.120503652039325
1739209686.9838912;-45.120503652039325
1739209686.9839005;-45.120503652039325
1739209686.9839098;-45.120503652039325
1739209686.9839194;-45.120503652039325
1739209686.9839287;-45.120503652039325
1739209686.983938;-45.120503652039325
1739209686.9839475;-32.816014438256545
1739209686.9839568;-45.120503652039325
1739209686.983966;-38.13080360867914
1739209686.9839754;-45.120503652039325
1739209686.983985;-32.816014438256545
1739209686.9839942;-38.13080360867914
1739209686.9840035;-45.120503652039325
1739209686.9840128;-45.120503652039325
1739209686.9840224;-45.120503652039325
1739209686.9840317;-35.57807855764607
1739209686.984041;-45.120503652039325
1739209686.9840503;-45.120503652039325
1739209686.9840598;-38.13080360867914
1739209686.984069;-45.120503652039325
1739209686.9840784;-38.13080360867914
1739209686.9840877;-38.13080360867914
1739209686.9840972;-38.13080360867914
1739209686.9841065;-45.120503652039325
1739209686.9841158;-45.120503652039325
1739209686.9841251;-38.13080360867914
1739209686.9841347;-38.13080360867914
1739209686.984144;-38.13080360867914
1739209686.9841533;-32.816014438256545
1739209686.9841626;-38.13080360867914
1739209686.984172;-45.120503652039325
1739209686.9841814;-33.981070128970906
1739209686.9841907;-45.120503652039325
1739209686.9842002;-32.816014438256545
1739209686.9842095;-33.981070128970906
1739209686.9842188;-45.120503652039325
1739209686.9842281;-45.120503652039325
1739209686.9842377;-45.120503652039325
1739209686.984247;-45.120503652039325
1739209686.9842563;-38.13080360867914
1739209686.9842656;-35.57807855764607
1739209686.984275;-45.120503652039325
1739209686.9842844;-45.120503652039325
1739209686.9842937;-38.13080360867914
1739209686.984303;-38.13080360867914
1739209686.9843125;-38.13080360867914
1739209686.9843218;-35.57807855764607
1739209686.9843311;-38.13080360867914
1739209686.9843404;-38.13080360867914
1739209686.98435;-45.120503652039325
1739209686.9843593;-33.981070128970906
1739209686.9843686;-31.141103565318915
1739209686.9843779;-38.13080360867914
1739209686.9843874;-38.13080360867914
1739209686.9843967;-45.120503652039325
1739209686.984406;-45.120503652039325
1739209686.9844153;-45.120503652039325
1739209686.9844248;-38.13080360867914
1739209686.9844341;-45.120503652039325
1739209686.9844434;-31.14110356531892
1739209686.9844527;-45.120503652039325
1739209686.9844623;-38.13080360867914
1739209686.9844716;-45.120503652039325
1739209686.9844809;-38.13080360867914
1739209686.9844904;-38.13080360867914
1739209686.9844997;-38.13080360867914
1739209686.984509;-33.981070128970906
1739209686.9845183;-28.992665084841942
1739209686.9845278;-45.120503652039325
1739209686.9845371;-38.13080360867914
1739209686.9845464;-35.57807855764607
1739209686.9845557;-38.13080360867914
1739209686.9845653;-45.120503652039325
1739209686.9845746;-45.120503652039325
1739209686.9845839;-45.120503652039325
1739209686.9845932;-33.981070128970906
1739209686.9846027;-45.120503652039325
1739209686.984612;-45.120503652039325
1739209686.9846213;-38.13080360867914
1739209686.9846306;-45.120503652039325
1739209686.9846401;-45.120503652039325
1739209686.9846494;-38.13080360867914
1739209686.9846587;-35.57807855764607
1739209686.984668;-33.981070128970906
1739209686.9846776;-45.120503652039325
1739209686.9846869;-38.13080360867914
1739209686.9846961;-35.57807855764607
1739209686.9847054;-38.13080360867914
1739209686.984715;-45.120503652039325
1739209686.9847243;-38.13080360867914
1739209686.992278;-45.120503652039325
1739209686.9922862;-38.13080360867914
1739209686.9922945;-45.120503652039325
1739209686.992303;-45.120503652039325
1739209686.992311;-45.120503652039325
1739209686.9923193;-35.57807855764607
1739209686.9923277;-38.13080360867914
1739209686.9923358;-38.13080360867914
1739209686.9923441;-38.13080360867914
1739209686.9923525;-45.120503652039325
1739209686.9923606;-45.120503652039325
1739209686.992369;-45.120503652039325
1739209686.992377;-35.57807855764607
1739209686.9923854;-38.13080360867914
1739209686.9923937;-45.120503652039325
1739209686.9924018;-31.141103565318915
1739209686.9924102;-38.13080360867914
1739209686.9924185;-38.13080360867914
1739209686.9924266;-38.13080360867914
1739209686.992435;-38.13080360867914
1739209686.9924433;-45.120503652039325
1739209686.9924514;-33.981070128970906
1739209686.9924598;-45.120503652039325
1739209686.992468;-38.13080360867914
1739209686.9924762;-35.57807855764607
1739209686.9924846;-38.13080360867914
1739209686.992493;-45.120503652039325
1739209686.992501;-38.13080360867914
1739209686.9925094;-35.57807855764607
1739209686.9925177;-45.120503652039325
1739209686.9925258;-38.13080360867914
1739209686.9925342;-38.13080360867914
1739209686.9925423;-45.120503652039325
1739209686.9925506;-38.13080360867914
1739209686.992559;-45.120503652039325
1739209686.992567;-38.13080360867914
1739209686.9925754;-38.13080360867914
1739209686.9925838;-38.13080360867914
1739209686.9925919;-45.120503652039325
1739209686.9926002;-38.13080360867914
1739209686.9926085;-45.120503652039325
1739209686.9926167;-38.13080360867914
1739209686.992625;-45.120503652039325
1739209686.9926333;-38.13080360867914
1739209686.9926414;-38.13080360867914
1739209686.9926498;-38.13080360867914
1739209686.9926581;-45.120503652039325
1739209686.9926662;-38.13080360867914
1739209686.9926746;-29.438486411369333
1739209686.992683;-45.120503652039325
1739209686.992691;-38.13080360867914
1739209686.9926994;-38.13080360867914
1739209686.9927077;-35.57807855764607
1739209686.9927158;-45.120503652039325
1739209686.9927242;-45.120503652039325
1739209686.9927323;-38.13080360867914
1739209686.9927406;-45.120503652039325
1739209686.992749;-45.120503652039325
1739209686.992757;-45.120503652039325
1739209686.9927654;-38.13080360867914
1739209686.9927738;-45.120503652039325
1739209686.9927819;-45.120503652039325
1739209686.9927902;-45.120503652039325
1739209686.9927986;-38.13080360867914
1739209686.9928067;-31.141103565318893
1739209686.992815;-38.13080360867914
1739209686.9928234;-38.13080360867914
1739209686.9928315;-45.120503652039325
1739209686.9928398;-32.816014438256545
1739209686.9928482;-45.120503652039325
1739209686.9928563;-45.120503652039325
1739209686.9928646;-45.120503652039325
1739209686.992873;-35.57807855764607
1739209686.992881;-38.13080360867914
1739209686.9928894;-45.120503652039325
1739209686.9928977;-45.120503652039325
1739209686.9929059;-45.120503652039325
1739209686.9929142;-45.120503652039325
1739209686.9929223;-45.120503652039325
1739209686.9929307;-33.981070128970906
1739209686.992939;-38.13080360867914
1739209686.992947;-45.120503652039325
1739209686.9929554;-45.120503652039325
1739209686.9929638;-38.13080360867914
1739209686.992972;-35.57807855764607
1739209686.9929802;-45.120503652039325
1739209686.9929886;-45.120503652039325
1739209686.9929967;-45.120503652039325
1739209686.993005;-29.438486411369333
1739209686.9930134;-35.57807855764607
1739209686.9930215;-45.120503652039325
1739209686.9930298;-38.13080360867914
1739209686.9930382;-45.120503652039325
1739209686.9930463;-38.13080360867914
1739209686.9930546;-45.120503652039325
1739209686.993063;-45.120503652039325
1739209686.993071;-38.13080360867914
1739209686.9930794;-45.120503652039325
1739209686.9930875;-31.141103565318893
1739209686.9930959;-45.120503652039325
1739209686.9931042;-45.120503652039325
1739209686.9931123;-38.13080360867914
1739209686.9931207;-35.57807855764607
1739209686.993129;-45.120503652039325
1739209686.9931371;-38.13080360867914
1739209686.9931455;-35.57807855764607
1739209686.9931538;-38.13080360867914
