CAN Message; 0x1a7:00001b0c22d0b5b9
Timestamp;Amplitude
1739209781.2003665;-32.816014438256545
1739209781.2003706;-32.816014438256545
1739209781.2003746;-45.120503652039325
1739209781.2003787;-38.13080360867914
1739209781.2003827;-35.57807855764607
1739209781.2003868;-38.13080360867914
1739209781.2003908;-38.13080360867914
1739209781.2003949;-32.816014438256545
1739209781.200399;-45.120503652039325
1739209781.200403;-38.13080360867914
1739209781.200407;-45.120503652039325
1739209781.2004113;-45.120503652039325
1739209781.2004154;-45.120503652039325
1739209781.2004194;-38.13080360867914
1739209781.2004235;-45.120503652039325
1739209781.2004275;-45.120503652039325
1739209781.2004316;-35.57807855764607
1739209781.2004356;-38.13080360867914
1739209781.2004397;-38.13080360867914
1739209781.2004437;-38.13080360867914
1739209781.2004478;-30.49652367304973
1739209781.2004519;-38.13080360867914
1739209781.200456;-45.120503652039325
1739209781.20046;-38.13080360867914
1739209781.200464;-38.13080360867914
1739209781.200468;-38.13080360867914
1739209781.200472;-45.120503652039325
1739209781.2004762;-38.13080360867914
1739209781.2004802;-45.120503652039325
1739209781.2004843;-38.13080360867914
1739209781.2004883;-45.120503652039325
1739209781.2004924;-38.13080360867914
1739209781.2004964;-45.120503652039325
1739209781.2005005;-45.120503652039325
1739209781.2005045;-45.120503652039325
1739209781.2005086;-45.120503652039325
1739209781.200513;-33.981070128970906
1739209781.200517;-38.13080360867914
1739209781.200521;-38.13080360867914
1739209781.200525;-45.120503652039325
1739209781.200529;-29.438486411369333
1739209781.2005332;-28.21854285175415
1739209781.2005372;-45.120503652039325
1739209781.2005413;-38.13080360867914
1739209781.2005453;-32.816014438256545
1739209781.2005494;-38.13080360867914
1739209781.2005534;-45.120503652039325
1739209781.2005575;-38.13080360867914
1739209781.2005615;-45.120503652039325
1739209781.2005656;-38.13080360867914
1739209781.2005696;-32.816014438256545
1739209781.2005737;-45.120503652039325
1739209781.2005777;-45.120503652039325
1739209781.2005818;-45.120503652039325
1739209781.2005858;-45.120503652039325
1739209781.20059;-38.13080360867914
1739209781.200594;-33.981070128970906
1739209781.200598;-31.141103565318915
1739209781.200602;-38.13080360867914
1739209781.200606;-38.13080360867914
1739209781.2006104;-38.13080360867914
1739209781.2006145;-38.13080360867914
1739209781.2006185;-38.13080360867914
1739209781.2006226;-38.13080360867914
1739209781.2006266;-35.57807855764607
1739209781.2006307;-30.49652367304973
1739209781.2006347;-38.13080360867914
1739209781.2006388;-38.13080360867914
1739209781.2006428;-38.13080360867914
1739209781.2006469;-45.120503652039325
1739209781.200651;-45.120503652039325
1739209781.200655;-33.981070128970906
1739209781.200659;-45.120503652039325
1739209781.200663;-30.49652367304976
1739209781.2006671;-45.120503652039325
1739209781.2006712;-45.120503652039325
1739209781.2006752;-45.120503652039325
1739209781.2006793;-45.120503652039325
1739209781.2006834;-45.120503652039325
1739209781.2006874;-45.120503652039325
1739209781.2006915;-38.13080360867914
1739209781.2006955;-28.992665084841942
1739209781.2006996;-38.13080360867914
1739209781.2007036;-38.13080360867914
1739209781.2007077;-45.120503652039325
1739209781.200712;-38.13080360867914
1739209781.200716;-33.981070128970906
1739209781.20072;-33.981070128970906
1739209781.2007241;-45.120503652039325
1739209781.2007282;-32.81601443825658
1739209781.2007322;-35.57807855764607
1739209781.2007363;-35.57807855764607
1739209781.2007403;-35.57807855764607
1739209781.2007444;-45.120503652039325
1739209781.2007484;-38.13080360867914
1739209781.2007525;-38.13080360867914
1739209781.2007565;-45.120503652039325
1739209781.2007606;-38.13080360867914
1739209781.2007647;-45.120503652039325
1739209781.2007687;-38.13080360867914
1739209781.2007728;-38.13080360867914
1739209781.2007768;-38.13080360867914
1739209781.2007809;-45.120503652039325
1739209781.200785;-45.120503652039325
1739209781.200789;-45.120503652039325
1739209781.200793;-38.13080360867914
1739209781.200797;-45.120503652039325
1739209781.2008011;-38.13080360867914
1739209781.2008052;-38.13080360867914
1739209781.2008095;-33.981070128970906
1739209781.2008135;-38.13080360867914
1739209781.2008176;-45.120503652039325
1739209781.2008216;-38.13080360867914
1739209781.2008257;-38.13080360867914
1739209781.2008297;-45.120503652039325
1739209781.2008338;-38.13080360867914
1739209781.2008379;-38.13080360867914
1739209781.200842;-38.13080360867914
1739209781.200846;-38.13080360867914
1739209781.20085;-45.120503652039325
1739209781.200854;-38.13080360867914
1739209781.200858;-33.981070128970906
1739209781.2008622;-45.120503652039325
1739209781.2008662;-38.13080360867914
1739209781.2008703;-38.13080360867914
1739209781.2008743;-38.13080360867914
1739209781.2008784;-45.120503652039325
1739209781.2008824;-45.120503652039325
1739209781.2008865;-38.13080360867914
1739209781.2008905;-38.13080360867914
1739209781.2008946;-45.120503652039325
1739209781.2008986;-45.120503652039325
1739209781.2009027;-35.57807855764607
1739209781.200907;-38.13080360867914
1739209781.200911;-35.57807855764607
1739209781.200915;-38.13080360867914
1739209781.2009192;-35.57807855764607
1739209781.2009232;-45.120503652039325
1739209781.2009273;-38.13080360867914
1739209781.2009313;-38.13080360867914
1739209781.2009354;-45.120503652039325
1739209781.2009394;-38.13080360867914
1739209781.2009435;-45.120503652039325
1739209781.2009475;-38.13080360867914
1739209781.2009516;-45.120503652039325
1739209781.2009556;-38.13080360867914
1739209781.2009597;-32.816014438256545
1739209781.2009637;-45.120503652039325
1739209781.2009678;-38.13080360867914
1739209781.2009718;-38.13080360867914
1739209781.200976;-38.13080360867914
1739209781.20098;-45.120503652039325
1739209781.200984;-38.13080360867914
1739209781.200988;-45.120503652039325
1739209781.200992;-35.57807855764607
1739209781.2009962;-35.57807855764607
1739209781.2010002;-45.120503652039325
1739209781.2010043;-45.120503652039325
1739209781.2010086;-38.13080360867914
1739209781.2010126;-38.13080360867914
1739209781.2010167;-45.120503652039325
1739209781.2010207;-38.13080360867914
1739209781.2010248;-38.13080360867914
1739209781.2010288;-38.13080360867914
1739209781.2010329;-45.120503652039325
1739209781.201037;-38.13080360867914
1739209781.201041;-38.13080360867914
1739209781.201045;-38.13080360867914
1739209781.201049;-45.120503652039325
1739209781.2010531;-45.120503652039325
1739209781.2010572;-30.49652367304973
1739209781.2010612;-35.57807855764607
1739209781.2010653;-45.120503652039325
1739209781.2010694;-45.120503652039325
1739209781.2010734;-45.120503652039325
1739209781.2010775;-38.13080360867914
1739209781.2010815;-38.13080360867914
1739209781.2010856;-45.120503652039325
1739209781.2010896;-33.981070128970956
1739209781.2010937;-45.120503652039325
1739209781.2010977;-38.13080360867914
1739209781.2011018;-38.13080360867914
1739209781.201106;-45.120503652039325
1739209781.2011101;-45.120503652039325
1739209781.2011142;-35.57807855764607
1739209781.2011182;-33.981070128970906
1739209781.2011223;-26.487275050834715
1739209781.2011263;-38.13080360867914
1739209781.2011304;-45.120503652039325
1739209781.2011344;-38.13080360867914
1739209781.2011385;-38.13080360867914
1739209781.2011425;-38.13080360867914
1739209781.2011466;-35.57807855764607
1739209781.2011507;-38.13080360867914
1739209781.2011547;-45.120503652039325
1739209781.2011588;-31.141103565318915
1739209781.2011628;-35.57807855764607
1739209781.2011669;-38.13080360867914
1739209781.201171;-45.120503652039325
1739209781.201175;-45.120503652039325
1739209781.201179;-35.57807855764607
1739209781.201183;-38.13080360867914
1739209781.2011871;-45.120503652039325
1739209781.2011912;-45.120503652039325
1739209781.2011952;-45.120503652039325
1739209781.2011993;-38.13080360867914
1739209781.2012033;-32.816014438256545
1739209781.2012076;-32.816014438256545
1739209781.2012117;-45.120503652039325
1739209781.2012157;-45.120503652039325
1739209781.2012198;-38.13080360867914
1739209781.2012239;-45.120503652039325
1739209781.201228;-45.120503652039325
1739209781.201232;-45.120503652039325
1739209781.201236;-35.57807855764607
1739209781.20124;-38.13080360867914
1739209781.201244;-45.120503652039325
1739209781.2012482;-38.13080360867914
1739209781.2012522;-35.57807855764607
1739209781.2012563;-38.13080360867914
1739209781.2012603;-32.816014438256545
1739209781.2012644;-35.57807855764607
1739209781.2012684;-38.13080360867914
1739209781.2012725;-38.13080360867914
1739209781.2012765;-38.13080360867914
1739209781.2012806;-33.981070128970906
1739209781.2012846;-33.981070128970906
1739209781.2012887;-33.981070128970906
1739209781.2012928;-45.120503652039325
1739209781.2012968;-38.13080360867914
1739209781.2013009;-38.13080360867914
1739209781.2013052;-45.120503652039325
1739209781.2013092;-45.120503652039325
1739209781.2013133;-45.120503652039325
1739209781.2013173;-45.120503652039325
1739209781.2013214;-45.120503652039325
1739209781.2013254;-45.120503652039325
1739209781.2013295;-45.120503652039325
1739209781.2013335;-38.13080360867914
1739209781.2013376;-45.120503652039325
1739209781.2013416;-31.141103565318893
1739209781.2013457;-28.58837851428586
1739209781.2013497;-45.120503652039325
1739209781.2013538;-45.120503652039325
1739209781.2013578;-32.816014438256545
1739209781.201362;-38.13080360867914
1739209781.201366;-45.120503652039325
1739209781.20137;-35.57807855764607
1739209781.201374;-45.120503652039325
1739209781.201378;-45.120503652039325
1739209781.2013822;-45.120503652039325
1739209781.2013862;-45.120503652039325
1739209781.2013903;-45.120503652039325
1739209781.2013943;-45.120503652039325
1739209781.2013984;-32.816014438256545
1739209781.2014027;-38.13080360867914
1739209781.2014067;-45.120503652039325
1739209781.2014108;-45.120503652039325
1739209781.2014148;-35.57807855764607
1739209781.2014189;-38.13080360867914
1739209781.201423;-38.13080360867914
1739209781.201427;-45.120503652039325
1739209781.201431;-35.57807855764607
1739209781.201435;-38.13080360867914
1739209781.2014391;-38.13080360867914
1739209781.2014432;-28.992665084841942
1739209781.2014472;-32.816014438256545
1739209781.2014513;-33.981070128970906
1739209781.2014554;-38.13080360867914
1739209781.2014594;-35.57807855764607
1739209781.2014635;-38.13080360867914
1739209781.2014675;-45.120503652039325
1739209781.2014716;-45.120503652039325
1739209781.2014756;-38.13080360867914
1739209781.2014797;-45.120503652039325
1739209781.2014837;-45.120503652039325
1739209781.2014878;-45.120503652039325
1739209781.2014918;-38.13080360867914
1739209781.201496;-38.13080360867914
1739209781.2015;-45.120503652039325
1739209781.2015042;-38.13080360867914
1739209781.2015083;-38.13080360867914
1739209781.2015123;-45.120503652039325
1739209781.2015164;-45.120503652039325
1739209781.2015204;-45.120503652039325
1739209781.2015245;-45.120503652039325
1739209781.2015285;-45.120503652039325
1739209781.2015326;-45.120503652039325
1739209781.2015367;-35.57807855764607
1739209781.2015407;-38.13080360867914
1739209781.2015448;-45.120503652039325
1739209781.2015488;-45.120503652039325
1739209781.2015529;-38.13080360867914
1739209781.201557;-32.816014438256545
1739209781.201561;-45.120503652039325
1739209781.201565;-45.120503652039325
1739209781.201569;-38.13080360867914
1739209781.2015731;-38.13080360867914
1739209781.2015772;-45.120503652039325
1739209781.2015812;-45.120503652039325
1739209781.2015853;-38.13080360867914
1739209781.2015893;-45.120503652039325
1739209781.2015934;-45.120503652039325
1739209781.2015975;-45.120503652039325
1739209781.2016017;-35.57807855764607
1739209781.2016058;-38.13080360867914
1739209781.2016098;-38.13080360867914
1739209781.201614;-45.120503652039325
1739209781.201618;-45.120503652039325
1739209781.201622;-33.981070128970906
1739209781.201626;-33.981070128970906
1739209781.20163;-45.120503652039325
1739209781.2016342;-45.120503652039325
1739209781.2016382;-45.120503652039325
1739209781.2016423;-38.13080360867914
1739209781.2016463;-38.13080360867914
1739209781.2016504;-45.120503652039325
1739209781.2016544;-38.13080360867914
1739209781.2016585;-38.13080360867914
1739209781.2016625;-35.57807855764607
1739209781.2016666;-32.816014438256545
1739209781.2016706;-45.120503652039325
1739209781.2016747;-45.120503652039325
1739209781.2016788;-38.13080360867914
1739209781.2016828;-38.13080360867914
1739209781.2016869;-38.13080360867914
1739209781.201691;-45.120503652039325
1739209781.201695;-33.981070128970906
1739209781.2016993;-45.120503652039325
1739209781.2017033;-38.13080360867914
1739209781.2017074;-38.13080360867914
1739209781.2017114;-38.13080360867914
1739209781.2017155;-38.13080360867914
1739209781.2017195;-38.13080360867914
1739209781.2017236;-35.57807855764607
1739209781.2017276;-38.13080360867914
1739209781.2017317;-35.57807855764607
1739209781.2017357;-33.981070128970906
1739209781.2017398;-38.13080360867914
1739209781.2017438;-45.120503652039325
1739209781.201748;-35.57807855764607
1739209781.201752;-38.13080360867914
1739209781.201756;-45.120503652039325
1739209781.20176;-38.13080360867914
1739209781.201764;-38.13080360867914
1739209781.2017682;-38.13080360867914
1739209781.2017722;-38.13080360867914
1739209781.2017763;-45.120503652039325
1739209781.2017803;-38.13080360867914
1739209781.2017844;-33.981070128970906
1739209781.2017884;-31.141103565318915
1739209781.2017925;-38.13080360867914
1739209781.2017965;-45.120503652039325
1739209781.2018008;-38.13080360867914
1739209781.2018049;-30.49652367304973
1739209781.201809;-38.13080360867914
1739209781.201813;-45.120503652039325
1739209781.201817;-45.120503652039325
1739209781.201821;-35.57807855764607
1739209781.2018251;-45.120503652039325
1739209781.2018292;-45.120503652039325
1739209781.2018332;-45.120503652039325
1739209781.2018373;-38.13080360867914
1739209781.2018414;-45.120503652039325
1739209781.2018454;-38.13080360867914
1739209781.2018495;-38.13080360867914
1739209781.2018535;-45.120503652039325
1739209781.2018576;-45.120503652039325
1739209781.2018616;-38.13080360867914
1739209781.2018657;-35.57807855764607
1739209781.2018697;-28.58837851428586
1739209781.2018738;-38.13080360867914
1739209781.2018778;-45.120503652039325
1739209781.201882;-45.120503652039325
1739209781.201886;-35.57807855764607
1739209781.20189;-45.120503652039325
1739209781.201894;-45.120503652039325
1739209781.2018983;-45.120503652039325
1739209781.2019024;-38.13080360867914
1739209781.2019064;-38.13080360867914
1739209781.2019105;-45.120503652039325
1739209781.2019145;-45.120503652039325
1739209781.2019186;-35.57807855764607
1739209781.2019227;-38.13080360867914
1739209781.2019267;-45.120503652039325
1739209781.2019308;-45.120503652039325
1739209781.2019348;-45.120503652039325
1739209781.2019389;-33.981070128970906
1739209781.201943;-45.120503652039325
1739209781.201947;-45.120503652039325
1739209781.201951;-45.120503652039325
1739209781.201955;-38.13080360867914
1739209781.2019591;-45.120503652039325
1739209781.2019632;-45.120503652039325
1739209781.2019672;-26.487275050834715
1739209781.2019713;-32.816014438256545
1739209781.2019753;-45.120503652039325
1739209781.2019794;-38.13080360867914
1739209781.2019835;-33.981070128970906
1739209781.2019875;-45.120503652039325
1739209781.2019916;-38.13080360867914
