CAN Message; 0x1a7:0000f0a329d4fc7c
Timestamp;Amplitude
1739209705.7583482;-45.120503652039325
1739209705.7583592;-38.13080360867914
1739209705.7583702;-45.120503652039325
1739209705.7583811;-45.120503652039325
1739209705.7583923;-45.120503652039325
1739209705.7584033;-38.13080360867914
1739209705.7584143;-45.120503652039325
1739209705.7584252;-32.816014438256545
1739209705.7584362;-45.120503652039325
1739209705.7584474;-33.981070128970906
1739209705.7584584;-35.57807855764607
1739209705.7584693;-38.13080360867914
1739209705.7584803;-38.13080360867914
1739209705.7584915;-45.120503652039325
1739209705.7585025;-45.120503652039325
1739209705.7585135;-32.816014438256545
1739209705.7585244;-38.13080360867914
1739209705.7585356;-38.13080360867914
1739209705.7585466;-35.57807855764607
1739209705.7585576;-38.13080360867914
1739209705.7585685;-38.13080360867914
1739209705.7585797;-45.120503652039325
1739209705.7585907;-38.13080360867914
1739209705.7586017;-45.120503652039325
1739209705.7586126;-45.120503652039325
1739209705.7586238;-38.13080360867914
1739209705.7586348;-38.13080360867914
1739209705.7586458;-45.120503652039325
1739209705.7586567;-45.120503652039325
1739209705.758668;-38.13080360867914
1739209705.758679;-38.13080360867914
1739209705.7586899;-31.141103565318915
1739209705.7587008;-35.57807855764607
1739209705.758712;-38.13080360867914
1739209705.758723;-38.13080360867914
1739209705.758734;-38.13080360867914
1739209705.758745;-45.120503652039325
1739209705.7587562;-45.120503652039325
1739209705.7587671;-45.120503652039325
1739209705.758778;-35.57807855764607
1739209705.758789;-45.120503652039325
1739209705.7588003;-45.120503652039325
1739209705.7588112;-38.13080360867914
1739209705.7588222;-38.13080360867914
1739209705.7588332;-35.57807855764607
1739209705.7588444;-38.13080360867914
1739209705.7588553;-45.120503652039325
1739209705.7588663;-38.13080360867914
1739209705.7588773;-45.120503652039325
1739209705.7588882;-45.120503652039325
1739209705.7588995;-45.120503652039325
1739209705.7589104;-45.120503652039325
1739209705.7589214;-38.13080360867914
1739209705.7589324;-35.57807855764607
1739209705.7589436;-33.981070128970906
1739209705.7589545;-45.120503652039325
1739209705.7589655;-45.120503652039325
1739209705.7589765;-35.57807855764607
1739209705.7589877;-27.267205301931607
1739209705.7589986;-38.13080360867914
1739209705.7590096;-38.13080360867914
1739209705.7590206;-38.13080360867914
1739209705.7590318;-38.13080360867914
1739209705.7590427;-38.13080360867914
1739209705.7590537;-45.120503652039325
1739209705.7590647;-45.120503652039325
1739209705.7590759;-29.438486411369354
1739209705.7590868;-38.13080360867914
1739209705.7590978;-38.13080360867914
1739209705.7591088;-45.120503652039325
1739209705.75912;-38.13080360867914
1739209705.759131;-45.120503652039325
1739209705.759142;-38.13080360867914
1739209705.759153;-45.120503652039325
1739209705.759164;-31.141103565318915
1739209705.759175;-38.13080360867914
1739209705.759186;-45.120503652039325
1739209705.759197;-45.120503652039325
1739209705.7592082;-33.981070128970906
1739209705.7592192;-45.120503652039325
1739209705.7592301;-45.120503652039325
1739209705.759241;-45.120503652039325
1739209705.7592523;-31.141103565318915
1739209705.7592633;-45.120503652039325
1739209705.7592742;-38.13080360867914
1739209705.7592852;-38.13080360867914
1739209705.7592964;-38.13080360867914
1739209705.7593074;-45.120503652039325
1739209705.7593184;-45.120503652039325
1739209705.7593293;-38.13080360867914
1739209705.7593403;-31.141103565318915
1739209705.7593515;-33.981070128970906
1739209705.7593625;-38.13080360867914
1739209705.7593734;-45.120503652039325
1739209705.7593844;-38.13080360867914
1739209705.7593956;-38.13080360867914
1739209705.7594066;-38.13080360867914
1739209705.7594175;-45.120503652039325
1739209705.7594285;-38.13080360867914
1739209705.7594397;-33.981070128970906
1739209705.7594507;-38.13080360867914
1739209705.7594616;-35.57807855764607
1739209705.7594726;-38.13080360867914
1739209705.7594838;-45.120503652039325
1739209705.7594948;-38.13080360867914
1739209705.7595057;-38.13080360867914
1739209705.7595167;-38.13080360867914
1739209705.759528;-38.13080360867914
1739209705.759539;-38.13080360867914
1739209705.7595499;-38.13080360867914
1739209705.7595608;-38.13080360867914
1739209705.759572;-45.120503652039325
1739209705.759583;-38.13080360867914
1739209705.759594;-31.141103565318893
1739209705.759605;-35.57807855764607
1739209705.7596161;-45.120503652039325
1739209705.759627;-45.120503652039325
1739209705.759638;-38.13080360867914
1739209705.759649;-38.13080360867914
1739209705.7596602;-45.120503652039325
1739209705.7596712;-45.120503652039325
1739209705.7596822;-38.13080360867914
1739209705.7596931;-38.13080360867914
1739209705.7597044;-35.57807855764607
1739209705.7597153;-38.13080360867914
1739209705.7597263;-38.13080360867914
1739209705.7597373;-45.120503652039325
1739209705.7597485;-38.13080360867914
1739209705.7597594;-38.13080360867914
1739209705.7597704;-45.120503652039325
1739209705.7597814;-38.13080360867914
1739209705.7597926;-33.981070128970906
1739209705.7598035;-45.120503652039325
1739209705.7598145;-45.120503652039325
1739209705.7598255;-38.13080360867914
1739209705.7598364;-38.13080360867914
1739209705.7598476;-38.13080360867914
1739209705.7598586;-38.13080360867914
1739209705.7598696;-35.57807855764607
1739209705.7598805;-45.120503652039325
1739209705.7598917;-45.120503652039325
1739209705.7599027;-45.120503652039325
1739209705.7599137;-38.13080360867914
1739209705.7599247;-38.13080360867914
1739209705.7599359;-45.120503652039325
1739209705.7599468;-45.120503652039325
1739209705.7599578;-38.13080360867914
1739209705.7599688;-38.13080360867914
1739209705.75998;-38.13080360867914
1739209705.759991;-38.13080360867914
1739209705.760002;-38.13080360867914
1739209705.7600129;-32.816014438256545
1739209705.760024;-38.13080360867914
1739209705.760035;-45.120503652039325
1739209705.760046;-38.13080360867914
1739209705.760057;-45.120503652039325
1739209705.7600682;-45.120503652039325
1739209705.7600791;-45.120503652039325
1739209705.76009;-45.120503652039325
1739209705.760101;-45.120503652039325
1739209705.7601123;-38.13080360867914
1739209705.7601233;-45.120503652039325
1739209705.7601342;-45.120503652039325
1739209705.7601452;-45.120503652039325
1739209705.7601564;-45.120503652039325
1739209705.7601674;-45.120503652039325
1739209705.7601783;-38.13080360867914
1739209705.7601893;-35.57807855764607
1739209705.7602005;-45.120503652039325
1739209705.7602115;-45.120503652039325
1739209705.7602224;-45.120503652039325
1739209705.7602334;-28.21854285175415
1739209705.7602446;-32.816014438256545
1739209705.7602556;-38.13080360867914
1739209705.7602665;-35.57807855764607
1739209705.7602775;-32.816014438256545
1739209705.7602885;-38.13080360867914
1739209705.7602997;-32.816014438256545
1739209705.7603106;-38.13080360867914
1739209705.7603216;-45.120503652039325
1739209705.7603326;-45.120503652039325
1739209705.7603438;-38.13080360867914
1739209705.7603548;-45.120503652039325
1739209705.7603657;-45.120503652039325
1739209705.7603767;-45.120503652039325
1739209705.760388;-45.120503652039325
1739209705.7603989;-38.13080360867914
1739209705.7604098;-45.120503652039325
1739209705.7604208;-38.13080360867914
1739209705.760432;-38.13080360867914
1739209705.760443;-38.13080360867914
1739209705.760454;-38.13080360867914
1739209705.760465;-45.120503652039325
1739209705.760476;-45.120503652039325
1739209705.760487;-45.120503652039325
1739209705.760498;-29.438486411369333
1739209705.760509;-32.816014438256545
1739209705.7605202;-45.120503652039325
1739209705.7605312;-38.13080360867914
1739209705.7605422;-38.13080360867914
1739209705.7605531;-38.13080360867914
1739209705.7605643;-45.120503652039325
1739209705.7605753;-38.13080360867914
1739209705.7605863;-45.120503652039325
1739209705.7605972;-45.120503652039325
1739209705.7606084;-38.13080360867914
1739209705.7606194;-45.120503652039325
1739209705.7606304;-38.13080360867914
1739209705.7606413;-38.13080360867914
1739209705.7606525;-38.13080360867914
1739209705.7606635;-38.13080360867914
1739209705.7606745;-38.13080360867914
1739209705.7606854;-45.120503652039325
1739209705.7606966;-45.120503652039325
1739209705.7607076;-38.13080360867914
1739209705.7607186;-45.120503652039325
1739209705.7607296;-38.13080360867914
1739209705.7607408;-45.120503652039325
1739209705.7607517;-45.120503652039325
1739209705.7607627;-33.981070128970906
1739209705.7607737;-35.57807855764607
1739209705.7607846;-45.120503652039325
1739209705.7607958;-38.13080360867914
1739209705.7608068;-38.13080360867914
1739209705.7608178;-33.981070128970906
1739209705.7608287;-45.120503652039325
1739209705.76084;-45.120503652039325
1739209705.760851;-45.120503652039325
1739209705.7608619;-45.120503652039325
1739209705.7608728;-38.13080360867914
1739209705.760884;-45.120503652039325
1739209705.760895;-38.13080360867914
1739209705.760906;-38.13080360867914
1739209705.760917;-45.120503652039325
1739209705.7609282;-45.120503652039325
1739209705.7609391;-32.816014438256545
1739209705.76095;-33.981070128970906
1739209705.760961;-45.120503652039325
1739209705.7609723;-45.120503652039325
1739209705.7609832;-45.120503652039325
1739209705.7609942;-45.120503652039325
1739209705.7610052;-45.120503652039325
1739209705.7610164;-45.120503652039325
1739209705.7610273;-38.13080360867914
1739209705.7610383;-35.57807855764607
1739209705.7610493;-45.120503652039325
1739209705.7610605;-45.120503652039325
1739209705.7610714;-38.13080360867914
1739209705.7610824;-35.57807855764607
1739209705.7610934;-38.13080360867914
1739209705.7611046;-45.120503652039325
1739209705.7611156;-45.120503652039325
1739209705.7611265;-33.981070128970906
1739209705.7611375;-38.13080360867914
1739209705.7611487;-38.13080360867914
1739209705.7611597;-45.120503652039325
1739209705.7611706;-45.120503652039325
1739209705.7611816;-45.120503652039325
1739209705.7611928;-45.120503652039325
1739209705.7612038;-45.120503652039325
1739209705.7612147;-33.981070128970906
1739209705.7612152;-31.141103565318915
1739209705.7612154;-38.13080360867914
1739209705.761216;-45.120503652039325
1739209705.7612162;-38.13080360867914
1739209705.7612166;-38.13080360867914
1739209705.761217;-38.13080360867914
1739209705.7612174;-45.120503652039325
1739209705.7612178;-38.13080360867914
1739209705.761218;-38.13080360867914
1739209705.7612185;-38.13080360867914
1739209705.761219;-45.120503652039325
1739209705.7612193;-38.13080360867914
1739209705.7612197;-38.13080360867914
1739209705.76122;-45.120503652039325
1739209705.7612205;-38.13080360867914
1739209705.761221;-38.13080360867914
1739209705.7612212;-45.120503652039325
1739209705.7612216;-38.13080360867914
1739209705.761222;-38.13080360867914
1739209705.7612224;-38.13080360867914
1739209705.7612228;-45.120503652039325
1739209705.761223;-45.120503652039325
1739209705.7612236;-45.120503652039325
1739209705.7612238;-33.981070128970906
1739209705.7612243;-31.141103565318915
1739209705.7612247;-45.120503652039325
1739209705.761225;-45.120503652039325
1739209705.7612255;-38.13080360867914
1739209705.7612257;-33.981070128970906
1739209705.7612262;-45.120503652039325
1739209705.7612267;-45.120503652039325
1739209705.761227;-33.981070128970906
1739209705.7612274;-38.13080360867914
1739209705.7612276;-45.120503652039325
1739209705.761228;-38.13080360867914
1739209705.7612286;-38.13080360867914
1739209705.7612288;-38.13080360867914
1739209705.7612293;-38.13080360867914
1739209705.7612295;-38.13080360867914
1739209705.76123;-38.13080360867914
1739209705.7612305;-38.13080360867914
1739209705.7612307;-38.13080360867914
1739209705.7612312;-45.120503652039325
1739209705.7612314;-38.13080360867914
1739209705.761232;-38.13080360867914
1739209705.7612324;-38.13080360867914
1739209705.7612326;-45.120503652039325
1739209705.761233;-38.13080360867914
1739209705.7612333;-28.58837851428586
1739209705.7612338;-38.13080360867914
1739209705.7612343;-45.120503652039325
1739209705.7612345;-38.13080360867914
1739209705.761235;-38.13080360867914
1739209705.7612352;-38.13080360867914
1739209705.7612357;-45.120503652039325
1739209705.7612362;-45.120503652039325
1739209705.7612364;-35.57807855764607
1739209705.761237;-35.57807855764607
1739209705.7612371;-45.120503652039325
1739209705.7612376;-45.120503652039325
1739209705.761238;-45.120503652039325
1739209705.7612383;-45.120503652039325
1739209705.7612388;-35.57807855764607
1739209705.761239;-38.13080360867914
1739209705.7612395;-32.816014438256545
1739209705.76124;-38.13080360867914
1739209705.7612402;-35.57807855764607
1739209705.7612407;-35.57807855764607
1739209705.7612412;-45.120503652039325
1739209705.7612414;-38.13080360867914
1739209705.761242;-38.13080360867914
1739209705.7612422;-38.13080360867914
1739209705.7612426;-45.120503652039325
1739209705.761243;-38.13080360867914
1739209705.7612433;-38.13080360867914
1739209705.7612438;-38.13080360867914
1739209705.761244;-38.13080360867914
1739209705.7612445;-45.120503652039325
1739209705.761245;-45.120503652039325
1739209705.7612453;-45.120503652039325
1739209705.7612457;-45.120503652039325
1739209705.761246;-38.13080360867914
1739209705.7612464;-38.13080360867914
1739209705.761247;-45.120503652039325
1739209705.7612472;-32.816014438256545
1739209705.7612476;-30.49652367304973
1739209705.7612479;-45.120503652039325
1739209705.7612484;-45.120503652039325
1739209705.7612488;-33.981070128970906
1739209705.761249;-38.13080360867914
1739209705.7612495;-45.120503652039325
1739209705.7612498;-45.120503652039325
1739209705.7612503;-45.120503652039325
1739209705.7612507;-38.13080360867914
1739209705.761251;-45.120503652039325
1739209705.7612514;-38.13080360867914
1739209705.7612517;-38.13080360867914
1739209705.7612522;-38.13080360867914
1739209705.7612526;-45.120503652039325
1739209705.7612529;-38.13080360867914
1739209705.7612534;-38.13080360867914
1739209705.7612536;-45.120503652039325
1739209705.761254;-45.120503652039325
1739209705.7612545;-45.120503652039325
1739209705.7612548;-38.13080360867914
1739209705.7612553;-32.816014438256545
1739209705.7612555;-38.13080360867914
1739209705.761256;-45.120503652039325
1739209705.7612565;-45.120503652039325
1739209705.7612567;-38.13080360867914
1739209705.7612572;-38.13080360867914
1739209705.7612574;-45.120503652039325
1739209705.761258;-45.120503652039325
1739209705.7612584;-35.57807855764607
1739209705.7612586;-38.13080360867914
1739209705.761259;-45.120503652039325
1739209705.7612593;-35.57807855764607
1739209705.7612598;-45.120503652039325
1739209705.7612603;-33.981070128970906
1739209705.7612605;-38.13080360867914
1739209705.761261;-38.13080360867914
1739209705.7612612;-33.981070128970906
1739209705.7612617;-45.120503652039325
1739209705.7612622;-45.120503652039325
1739209705.7612624;-45.120503652039325
1739209705.761263;-33.981070128970906
1739209705.7612631;-45.120503652039325
1739209705.7612636;-45.120503652039325
1739209705.761264;-33.981070128970906
1739209705.7612643;-38.13080360867914
1739209705.7612648;-45.120503652039325
1739209705.761265;-38.13080360867914
1739209705.7612655;-38.13080360867914
1739209705.761266;-45.120503652039325
1739209705.7612662;-45.120503652039325
1739209705.7612667;-45.120503652039325
1739209705.761267;-45.120503652039325
1739209705.7612674;-45.120503652039325
1739209705.761268;-38.13080360867914
1739209705.7612681;-38.13080360867914
1739209705.7612686;-38.13080360867914
1739209705.7612689;-32.816014438256545
1739209705.7612693;-38.13080360867914
1739209705.7612698;-45.120503652039325
1739209705.76127;-45.120503652039325
1739209705.7612705;-38.13080360867914
1739209705.7612708;-45.120503652039325
1739209705.7612712;-45.120503652039325
1739209705.7612717;-45.120503652039325
1739209705.761272;-45.120503652039325
1739209705.7612724;-45.120503652039325
