CAN Message; 0x1d3:00005a74dc933389
1739209668.3732748;-38.13080360867914
1739209668.373283;-38.13080360867914
1739209668.373291;-35.57807855764607
1739209668.3732994;-38.13080360867914
1739209668.3733075;-45.120503652039325
1739209668.3733156;-33.981070128970906
1739209668.373324;-32.816014438256545
1739209668.373332;-38.13080360867914
1739209668.3733401;-45.120503652039325
1739209668.3733482;-33.981070128970906
1739209668.3733566;-38.13080360867914
1739209668.3733647;-45.120503652039325
1739209668.3733728;-38.13080360867914
1739209668.373381;-38.13080360867914
1739209668.3733892;-45.120503652039325
1739209668.3733974;-38.13080360867914
1739209668.3734055;-38.13080360867914
1739209668.3734136;-28.58837851428586
1739209668.373422;-45.120503652039325
1739209668.37343;-45.120503652039325
1739209668.3734381;-45.120503652039325
1739209668.3734462;-45.120503652039325
1739209668.3734546;-38.13080360867914
1739209668.3734627;-38.13080360867914
1739209668.3734708;-38.13080360867914
1739209668.373479;-31.141103565318915
1739209668.3734872;-45.120503652039325
1739209668.3734953;-33.981070128970906
1739209668.3735034;-38.13080360867914
1739209668.3735116;-35.57807855764607
1739209668.37352;-45.120503652039325
1739209668.373528;-38.13080360867914
1739209668.373536;-31.141103565318893
1739209668.3735442;-45.120503652039325
1739209668.3735526;-45.120503652039325
1739209668.3735607;-45.120503652039325
1739209668.3735688;-45.120503652039325
1739209668.3735769;-38.13080360867914
1739209668.3735852;-38.13080360867914
1739209668.3735933;-45.120503652039325
1739209668.3736014;-35.57807855764607
1739209668.3736095;-38.13080360867914
1739209668.373618;-38.13080360867914
1739209668.373626;-45.120503652039325
1739209668.373634;-38.13080360867914
1739209668.3736422;-45.120503652039325
1739209668.3736506;-45.120503652039325
1739209668.3736587;-45.120503652039325
1739209668.3736668;-38.13080360867914
1739209668.3736749;-33.981070128970906
1739209668.3736832;-45.120503652039325
1739209668.3736913;-45.120503652039325
1739209668.3736994;-45.120503652039325
1739209668.3737075;-33.981070128970906
1739209668.3737159;-32.816014438256545
1739209668.373724;-38.13080360867914
1739209668.373732;-38.13080360867914
1739209668.3737402;-38.13080360867914
1739209668.3737485;-45.120503652039325
1739209668.3737566;-45.120503652039325
1739209668.3737648;-38.13080360867914
1739209668.3737729;-45.120503652039325
1739209668.3737812;-45.120503652039325
1739209668.3737893;-38.13080360867914
1739209668.3737974;-38.13080360867914
1739209668.3738055;-38.13080360867914
1739209668.3738139;-45.120503652039325
1739209668.373822;-38.13080360867914
1739209668.37383;-45.120503652039325
1739209668.3738384;-38.13080360867914
1739209668.3738465;-45.120503652039325
1739209668.3738546;-38.13080360867914
1739209668.3738627;-45.120503652039325
1739209668.373871;-38.13080360867914
1739209668.3738792;-31.141103565318893
1739209668.3738873;-45.120503652039325
1739209668.3738954;-45.120503652039325
1739209668.3739038;-45.120503652039325
1739209668.3739119;-35.57807855764607
1739209668.37392;-45.120503652039325
1739209668.373928;-45.120503652039325
1739209668.3739364;-45.120503652039325
1739209668.3739445;-45.120503652039325
1739209668.3739526;-33.981070128970906
1739209668.3739607;-38.13080360867914
1739209668.373969;-38.13080360867914
1739209668.3739772;-45.120503652039325
1739209668.3739853;-38.13080360867914
1739209668.3739934;-38.13080360867914
1739209668.3740017;-38.13080360867914
1739209668.3740098;-32.816014438256545
1739209668.374018;-45.120503652039325
1739209668.374026;-45.120503652039325
1739209668.3740344;-45.120503652039325
1739209668.3740425;-32.816014438256545
1739209668.3740506;-38.13080360867914
1739209668.3740587;-45.120503652039325
1739209668.374067;-38.13080360867914
1739209668.3740752;-45.120503652039325
1739209668.3740833;-45.120503652039325
1739209668.3740914;-38.13080360867914
1739209668.3740997;-35.57807855764607
1739209668.3741078;-38.13080360867914
1739209668.374116;-45.120503652039325
1739209668.374124;-45.120503652039325
1739209668.3741324;-45.120503652039325
1739209668.3741405;-32.816014438256545
1739209668.3741486;-38.13080360867914
1739209668.3741567;-45.120503652039325
1739209668.374165;-45.120503652039325
1739209668.3741732;-38.13080360867914
1739209668.3741813;-32.816014438256545
1739209668.3741894;-45.120503652039325
1739209668.3741977;-38.13080360867914
1739209668.3742058;-45.120503652039325
1739209668.374214;-38.13080360867914
1739209668.374222;-45.120503652039325
1739209668.3742304;-45.120503652039325
1739209668.3742385;-45.120503652039325
1739209668.3742466;-38.13080360867914
1739209668.3742547;-35.57807855764607
1739209668.374263;-38.13080360867914
1739209668.3742712;-38.13080360867914
1739209668.3742793;-38.13080360867914
1739209668.3742874;-45.120503652039325
1739209668.3742957;-38.13080360867914
1739209668.3743038;-38.13080360867914
1739209668.374312;-35.57807855764607
1739209668.37432;-38.13080360867914
1739209668.3743284;-45.120503652039325
1739209668.3743365;-45.120503652039325
1739209668.3743446;-45.120503652039325
1739209668.3743527;-38.13080360867914
1739209668.374361;-38.13080360867914
1739209668.3743691;-45.120503652039325
1739209668.3743773;-45.120503652039325
1739209668.3743856;-45.120503652039325
1739209668.3743937;-45.120503652039325
1739209668.3744018;-45.120503652039325
1739209668.37441;-38.13080360867914
1739209668.3744183;-38.13080360867914
1739209668.3744264;-45.120503652039325
1739209668.3744345;-31.141103565318893
1739209668.3744426;-38.13080360867914
1739209668.374451;-45.120503652039325
1739209668.374459;-38.13080360867914
1739209668.3744671;-30.49652367304973
1739209668.3744752;-32.816014438256545
1739209668.3744836;-38.13080360867914
1739209668.3744917;-38.13080360867914
1739209668.3744998;-45.120503652039325
1739209668.374508;-38.13080360867914
1739209668.3745162;-38.13080360867914
1739209668.3745244;-38.13080360867914
1739209668.3745325;-38.13080360867914
1739209668.3745406;-45.120503652039325
1739209668.374549;-45.120503652039325
1739209668.374557;-38.13080360867914
1739209668.3745651;-32.816014438256545
1739209668.3745732;-45.120503652039325
1739209668.3745816;-45.120503652039325
1739209668.3745897;-45.120503652039325
1739209668.3745978;-31.141103565318915
1739209668.374606;-31.141103565318915
1739209668.3746142;-45.120503652039325
1739209668.3746223;-38.13080360867914
1739209668.3746305;-35.57807855764607
1739209668.3746386;-38.13080360867914
1739209668.374647;-45.120503652039325
1739209668.374655;-45.120503652039325
1739209668.374663;-45.120503652039325
1739209668.3746712;-45.120503652039325
1739209668.3746796;-45.120503652039325
1739209668.3746877;-45.120503652039325
1739209668.3746958;-45.120503652039325
1739209668.374704;-45.120503652039325
1739209668.3747122;-45.120503652039325
1739209668.3747203;-45.120503652039325
1739209668.3747284;-38.13080360867914
1739209668.3747365;-45.120503652039325
1739209668.374745;-45.120503652039325
1739209668.374753;-38.13080360867914
1739209668.374761;-35.57807855764607
1739209668.3747692;-45.120503652039325
1739209668.3747776;-45.120503652039325
1739209668.3747857;-38.13080360867914
1739209668.3747938;-38.13080360867914
1739209668.3748019;-31.141103565318915
1739209668.3748102;-45.120503652039325
1739209668.3748183;-33.981070128970906
1739209668.3748264;-32.816014438256545
1739209668.3748345;-33.981070128970906
1739209668.374843;-45.120503652039325
1739209668.374851;-38.13080360867914
1739209668.374859;-38.13080360867914
1739209668.3748672;-33.981070128970906
1739209668.3748755;-45.120503652039325
1739209668.3748837;-38.13080360867914
1739209668.3748918;-33.981070128970906
1739209668.3749;-45.120503652039325
1739209668.3749082;-45.120503652039325
1739209668.3749163;-33.981070128970906
1739209668.3749244;-33.981070128970906
1739209668.3749328;-27.877744956031414
1739209668.3749409;-45.120503652039325
1739209668.374949;-38.13080360867914
1739209668.374957;-38.13080360867914
1739209668.3749654;-33.981070128970906
1739209668.3749735;-38.13080360867914
1739209668.3749816;-38.13080360867914
1739209668.3749897;-35.57807855764607
1739209668.374998;-35.57807855764607
1739209668.3750062;-45.120503652039325
1739209668.3750143;-38.13080360867914
1739209668.3750224;-35.57807855764607
1739209668.3750308;-33.981070128970906
1739209668.3750389;-45.120503652039325
1739209668.375047;-38.13080360867914
1739209668.375055;-35.57807855764607
1739209668.3750634;-38.13080360867914
1739209668.3750715;-45.120503652039325
1739209668.3750796;-33.981070128970906
1739209668.3750877;-38.13080360867914
1739209668.375096;-45.120503652039325
1739209668.3751042;-45.120503652039325
1739209668.3751123;-38.13080360867914
1739209668.3751204;-38.13080360867914
1739209668.3751287;-33.981070128970906
1739209668.3751369;-35.57807855764607
1739209668.375145;-38.13080360867914
1739209668.375153;-35.57807855764607
1739209668.3751614;-38.13080360867914
1739209668.3751695;-45.120503652039325
1739209668.3751776;-45.120503652039325
1739209668.3751857;-38.13080360867914
1739209668.375194;-45.120503652039325
1739209668.3752022;-45.120503652039325
1739209668.3752103;-38.13080360867914
1739209668.3752184;-38.13080360867914
1739209668.3752267;-31.141103565318915
1739209668.3752348;-45.120503652039325
1739209668.375243;-38.13080360867914
1739209668.375251;-32.816014438256545
1739209668.3752594;-38.13080360867914
1739209668.3752675;-45.120503652039325
1739209668.3752756;-45.120503652039325
1739209668.3752837;-38.13080360867914
1739209668.375292;-38.13080360867914
1739209668.3753002;-45.120503652039325
1739209668.3753083;-45.120503652039325
1739209668.3753164;-45.120503652039325
1739209668.3753247;-38.13080360867914
1739209668.3753328;-35.57807855764607
1739209668.375341;-38.13080360867914
1739209668.375349;-38.13080360867914
1739209668.3753574;-45.120503652039325
1739209668.3753655;-38.13080360867914
1739209668.3753736;-45.120503652039325
1739209668.3753817;-45.120503652039325
1739209668.37539;-38.13080360867914
1739209668.3753982;-45.120503652039325
1739209668.3754063;-45.120503652039325
1739209668.3754146;-45.120503652039325
1739209668.3754227;-38.13080360867914
1739209668.3754308;-45.120503652039325
1739209668.375439;-45.120503652039325
1739209668.3754473;-45.120503652039325
1739209668.3754554;-38.13080360867914
1739209668.3754635;-35.57807855764607
1739209668.3754716;-38.13080360867914
1739209668.37548;-45.120503652039325
1739209668.375488;-45.120503652039325
1739209668.3754961;-38.13080360867914
1739209668.3755043;-45.120503652039325
1739209668.3755126;-45.120503652039325
1739209668.3755207;-33.981070128970906
1739209668.3755288;-32.816014438256545
1739209668.375537;-33.981070128970906
1739209668.3755453;-45.120503652039325
1739209668.3755534;-45.120503652039325
1739209668.3755615;-45.120503652039325
1739209668.3755696;-33.981070128970906
1739209668.375578;-38.13080360867914
1739209668.375586;-45.120503652039325
1739209668.3755941;-38.13080360867914
1739209668.3756022;-38.13080360867914
1739209668.3756106;-45.120503652039325
1739209668.3756187;-33.981070128970906
1739209668.3756268;-45.120503652039325
1739209668.375635;-38.13080360867914
1739209668.3756433;-38.13080360867914
1739209668.3756514;-45.120503652039325
1739209668.3756595;-45.120503652039325
1739209668.3756676;-38.13080360867914
1739209668.375676;-35.57807855764607
1739209668.375684;-38.13080360867914
1739209668.3756921;-45.120503652039325
1739209668.3757002;-38.13080360867914
1739209668.3757086;-45.120503652039325
1739209668.3757167;-45.120503652039325
1739209668.3757248;-45.120503652039325
1739209668.375733;-45.120503652039325
1739209668.3757412;-45.120503652039325
1739209668.3757493;-35.57807855764607
1739209668.3757575;-38.13080360867914
1739209668.3757656;-45.120503652039325
1739209668.375774;-31.141103565318893
1739209668.375782;-45.120503652039325
1739209668.37579;-30.49652367304973
1739209668.3757982;-35.57807855764607
1739209668.3758066;-45.120503652039325
1739209668.3758147;-45.120503652039325
1739209668.3758228;-45.120503652039325
1739209668.375831;-45.120503652039325
1739209668.3758392;-45.120503652039325
1739209668.3758473;-35.57807855764607
1739209668.3758554;-38.13080360867914
1739209668.3758636;-45.120503652039325
1739209668.375872;-45.120503652039325
1739209668.37588;-31.141103565318915
1739209668.375888;-32.816014438256545
1739209668.3758962;-38.13080360867914
1739209668.3759046;-38.13080360867914
1739209668.3759127;-38.13080360867914
1739209668.3759208;-31.141103565318915
1739209668.3759289;-38.13080360867914
1739209668.3759372;-45.120503652039325
1739209668.3759453;-38.13080360867914
1739209668.3759534;-31.141103565318893
1739209668.3759618;-38.13080360867914
1739209668.37597;-38.13080360867914
1739209668.375978;-33.981070128970906
1739209668.375986;-38.13080360867914
1739209668.3759944;-45.120503652039325
1739209668.3760026;-45.120503652039325
1739209668.3760107;-45.120503652039325
1739209668.3760188;-45.120503652039325
1739209668.376027;-38.13080360867914
1739209668.3760352;-38.13080360867914
1739209668.3760433;-45.120503652039325
1739209668.3760514;-45.120503652039325
1739209668.3760598;-45.120503652039325
1739209668.3760679;-45.120503652039325
1739209668.376076;-45.120503652039325
1739209668.376084;-35.57807855764607
1739209668.3760924;-38.13080360867914
1739209668.3761005;-45.120503652039325
1739209668.3761086;-38.13080360867914
1739209668.3761168;-28.992665084841942
1739209668.376125;-33.981070128970906
1739209668.3761332;-45.120503652039325
1739209668.3761413;-38.13080360867914
1739209668.3761494;-45.120503652039325
1739209668.3761578;-38.13080360867914
1739209668.3761659;-45.120503652039325
1739209668.376174;-38.13080360867914
1739209668.376182;-38.13080360867914
1739209668.3761904;-38.13080360867914
1739209668.3761985;-38.13080360867914
1739209668.3762066;-45.120503652039325
1739209668.3762147;-35.57807855764607
1739209668.376223;-38.13080360867914
1739209668.3762312;-45.120503652039325
1739209668.3762393;-38.13080360867914
1739209668.3762474;-31.141103565318915
1739209668.3762558;-28.992665084841942
1739209668.3762639;-45.120503652039325
1739209668.376272;-35.57807855764607
1739209668.37628;-45.120503652039325
1739209668.3762884;-38.13080360867914
1739209668.3762965;-35.57807855764607
1739209668.3763046;-33.981070128970906
1739209668.3763127;-38.13080360867914
1739209668.376321;-30.49652367304973
1739209668.3763292;-45.120503652039325
1739209668.3763373;-45.120503652039325
1739209668.3763454;-45.120503652039325
1739209668.3763537;-33.981070128970906
1739209668.3763618;-30.49652367304973
1739209668.37637;-38.13080360867914
1739209668.376378;-33.981070128970906
1739209668.3763864;-31.141103565318915
1739209668.3763945;-45.120503652039325
1739209668.3764026;-38.13080360867914
1739209668.3764107;-38.13080360867914
1739209668.376419;-38.13080360867914
1739209668.3764272;-38.13080360867914
1739209668.3764353;-35.57807855764607
1739209668.3764434;-45.120503652039325
1739209668.3764517;-38.13080360867914
1739209668.3764598;-38.13080360867914
