CAN Message; 0x77:b55c461475a076e3
1739209735.6834853;-38.13080360867914
1739209735.6834881;-45.120503652039325
1739209735.6834912;-45.120503652039325
1739209735.683494;-38.13080360867914
1739209735.683497;-33.981070128970906
1739209735.6835;-45.120503652039325
1739209735.683503;-45.120503652039325
1739209735.6835058;-45.120503652039325
1739209735.6835089;-31.141103565318893
1739209735.6835117;-31.141103565318893
1739209735.6835146;-38.13080360867914
1739209735.6835177;-45.120503652039325
1739209735.6835206;-35.57807855764607
1739209735.6835237;-32.816014438256545
1739209735.6835265;-45.120503652039325
1739209735.6835294;-38.13080360867914
1739209735.6835325;-45.120503652039325
1739209735.6835353;-45.120503652039325
1739209735.6835384;-45.120503652039325
1739209735.6835413;-45.120503652039325
1739209735.6835442;-38.13080360867914
1739209735.6835473;-45.120503652039325
1739209735.6835501;-38.13080360867914
1739209735.683553;-45.120503652039325
1739209735.683556;-35.57807855764607
1739209735.683559;-45.120503652039325
1739209735.6835618;-38.13080360867914
1739209735.683565;-45.120503652039325
1739209735.6835678;-45.120503652039325
1739209735.6835709;-38.13080360867914
1739209735.6835737;-31.141103565318915
1739209735.6835766;-45.120503652039325
1739209735.6835797;-33.981070128970906
1739209735.6835825;-45.120503652039325
1739209735.6835856;-45.120503652039325
1739209735.6835885;-38.13080360867914
1739209735.6835914;-45.120503652039325
1739209735.6835945;-45.120503652039325
1739209735.6835973;-45.120503652039325
1739209735.6836002;-45.120503652039325
1739209735.6836033;-45.120503652039325
1739209735.6836061;-38.13080360867914
1739209735.683609;-33.981070128970906
1739209735.683612;-38.13080360867914
1739209735.683615;-38.13080360867914
1739209735.683618;-45.120503652039325
1739209735.683621;-45.120503652039325
1739209735.6836238;-38.13080360867914
1739209735.683627;-38.13080360867914
1739209735.6836298;-35.57807855764607
1739209735.6836329;-33.981070128970906
1739209735.6836357;-38.13080360867914
1739209735.6836386;-31.141103565318915
1739209735.6836417;-45.120503652039325
1739209735.6836445;-45.120503652039325
1739209735.6836474;-45.120503652039325
1739209735.6836505;-45.120503652039325
1739209735.6836534;-45.120503652039325
1739209735.6836562;-45.120503652039325
1739209735.6836593;-45.120503652039325
1739209735.6836622;-38.13080360867914
1739209735.6836653;-45.120503652039325
1739209735.6836681;-45.120503652039325
1739209735.683671;-38.13080360867914
1739209735.683674;-38.13080360867914
1739209735.683677;-45.120503652039325
1739209735.68368;-45.120503652039325
1739209735.683683;-33.981070128970906
1739209735.6836858;-28.992665084841942
1739209735.6836889;-38.13080360867914
1739209735.6836917;-38.13080360867914
1739209735.6836946;-38.13080360867914
1739209735.6836977;-33.981070128970906
1739209735.6837006;-35.57807855764607
1739209735.6837034;-38.13080360867914
1739209735.6837065;-35.57807855764607
1739209735.6837094;-38.13080360867914
1739209735.6837125;-45.120503652039325
1739209735.6837153;-45.120503652039325
1739209735.6837182;-38.13080360867914
1739209735.6837213;-38.13080360867914
1739209735.6837242;-45.120503652039325
1739209735.6837273;-45.120503652039325
1739209735.6837301;-38.13080360867914
1739209735.683733;-33.981070128970906
1739209735.683736;-38.13080360867914
1739209735.683739;-38.13080360867914
1739209735.6837418;-38.13080360867914
1739209735.683745;-38.13080360867914
1739209735.6837478;-38.13080360867914
1739209735.6837506;-45.120503652039325
1739209735.6837537;-38.13080360867914
1739209735.6837566;-33.981070128970906
1739209735.6837597;-45.120503652039325
1739209735.6837626;-38.13080360867914
1739209735.6837654;-38.13080360867914
1739209735.6837685;-33.981070128970906
1739209735.6837714;-38.13080360867914
1739209735.6837745;-45.120503652039325
1739209735.6837773;-38.13080360867914
1739209735.6837802;-38.13080360867914
1739209735.6837833;-38.13080360867914
1739209735.6837862;-45.120503652039325
1739209735.683789;-45.120503652039325
1739209735.683792;-38.13080360867914
1739209735.683795;-45.120503652039325
1739209735.6837978;-45.120503652039325
1739209735.683801;-35.57807855764607
1739209735.6838038;-38.13080360867914
1739209735.683807;-45.120503652039325
1739209735.6838098;-38.13080360867914
1739209735.6838126;-38.13080360867914
1739209735.6838157;-45.120503652039325
1739209735.6838186;-38.13080360867914
1739209735.6838217;-45.120503652039325
1739209735.6838245;-45.120503652039325
1739209735.6838274;-38.13080360867914
1739209735.6838305;-38.13080360867914
1739209735.6838334;-38.13080360867914
1739209735.6838362;-45.120503652039325
1739209735.6838393;-38.13080360867914
1739209735.6838422;-38.13080360867914
1739209735.683845;-38.13080360867914
1739209735.6838481;-45.120503652039325
1739209735.683851;-45.120503652039325
1739209735.683854;-45.120503652039325
1739209735.683857;-45.120503652039325
1739209735.6838598;-38.13080360867914
1739209735.683863;-33.981070128970906
1739209735.6838658;-38.13080360867914
1739209735.683869;-38.13080360867914
1739209735.6838717;-45.120503652039325
1739209735.6838746;-45.120503652039325
1739209735.6838777;-45.120503652039325
1739209735.6838806;-45.120503652039325
1739209735.6838834;-33.981070128970906
1739209735.6838865;-33.981070128970906
1739209735.6838894;-38.13080360867914
1739209735.6838923;-45.120503652039325
1739209735.6838953;-38.13080360867914
1739209735.6838982;-38.13080360867914
1739209735.6839013;-45.120503652039325
1739209735.6839042;-38.13080360867914
1739209735.683907;-45.120503652039325
1739209735.6839101;-38.13080360867914
1739209735.683913;-33.981070128970906
1739209735.683916;-33.981070128970906
1739209735.683919;-45.120503652039325
1739209735.6839218;-38.13080360867914
1739209735.683925;-38.13080360867914
1739209735.6839278;-45.120503652039325
1739209735.6839306;-45.120503652039325
1739209735.6839337;-45.120503652039325
1739209735.6839366;-38.13080360867914
1739209735.6839395;-38.13080360867914
1739209735.6839426;-38.13080360867914
1739209735.6839454;-45.120503652039325
1739209735.6839485;-45.120503652039325
1739209735.6839514;-38.13080360867914
1739209735.6839542;-45.120503652039325
1739209735.6839573;-38.13080360867914
1739209735.6839602;-38.13080360867914
1739209735.6839633;-45.120503652039325
1739209735.6839662;-45.120503652039325
1739209735.683969;-35.57807855764607
1739209735.6839721;-28.58837851428586
1739209735.683975;-35.57807855764607
1739209735.6839778;-38.13080360867914
1739209735.683981;-38.13080360867914
1739209735.6839838;-38.13080360867914
1739209735.6839867;-45.120503652039325
1739209735.6839898;-45.120503652039325
1739209735.6839926;-45.120503652039325
1739209735.6839957;-33.981070128970956
1739209735.6839986;-45.120503652039325
1739209735.6840014;-45.120503652039325
1739209735.6840045;-45.120503652039325
1739209735.6840074;-38.13080360867914
1739209735.6840105;-38.13080360867914
1739209735.6840134;-45.120503652039325
1739209735.6840162;-45.120503652039325
1739209735.6840193;-26.991370085610722
1739209735.6840222;-35.57807855764607
1739209735.684025;-45.120503652039325
1739209735.6840281;-45.120503652039325
1739209735.684031;-38.13080360867914
1739209735.6840339;-38.13080360867914
1739209735.684037;-45.120503652039325
1739209735.6840398;-45.120503652039325
1739209735.684043;-38.13080360867914
1739209735.6840458;-45.120503652039325
1739209735.6840487;-38.13080360867914
1739209735.6840518;-38.13080360867914
1739209735.6840546;-45.120503652039325
1739209735.6840577;-45.120503652039325
1739209735.6840606;-45.120503652039325
1739209735.6840634;-45.120503652039325
1739209735.6840665;-28.21854285175415
1739209735.6840694;-31.141103565318893
1739209735.6840723;-45.120503652039325
1739209735.6840754;-38.13080360867914
1739209735.6840782;-35.57807855764607
1739209735.684081;-38.13080360867914
1739209735.6840842;-45.120503652039325
1739209735.684087;-38.13080360867914
1739209735.6840901;-45.120503652039325
1739209735.684093;-45.120503652039325
1739209735.6840959;-38.13080360867914
1739209735.684099;-45.120503652039325
1739209735.6841018;-38.13080360867914
1739209735.684105;-35.57807855764607
1739209735.6841078;-33.981070128970906
1739209735.6841106;-38.13080360867914
1739209735.6841137;-45.120503652039325
1739209735.6841166;-45.120503652039325
1739209735.6841195;-35.57807855764607
1739209735.6841226;-38.13080360867914
1739209735.6841254;-45.120503652039325
1739209735.6841283;-45.120503652039325
1739209735.6841314;-38.13080360867914
1739209735.6841342;-38.13080360867914
1739209735.6841373;-38.13080360867914
1739209735.6841402;-32.816014438256545
1739209735.684143;-38.13080360867914
1739209735.6841462;-45.120503652039325
1739209735.684149;-35.57807855764607
1739209735.6841521;-35.57807855764607
1739209735.684155;-45.120503652039325
1739209735.6841578;-38.13080360867914
1739209735.684161;-45.120503652039325
1739209735.6841638;-38.13080360867914
1739209735.6841667;-35.57807855764607
1739209735.6841698;-45.120503652039325
1739209735.6841726;-45.120503652039325
1739209735.6841755;-45.120503652039325
1739209735.6841786;-45.120503652039325
1739209735.6841815;-38.13080360867914
1739209735.6841846;-32.816014438256545
1739209735.6841874;-26.991370085610722
1739209735.6841927;-45.120503652039325
1739209735.6841977;-45.120503652039325
1739209735.684203;-35.57807855764607
1739209735.684208;-35.57807855764607
1739209735.6842132;-45.120503652039325
1739209735.6842182;-45.120503652039325
1739209735.6842234;-45.120503652039325
1739209735.6842287;-38.13080360867914
1739209735.6842337;-45.120503652039325
1739209735.684239;-45.120503652039325
1739209735.684244;-38.13080360867914
1739209735.6842492;-38.13080360867914
1739209735.6842542;-45.120503652039325
1739209735.6842594;-45.120503652039325
1739209735.6842647;-32.816014438256545
1739209735.6842697;-27.267205301931607
1739209735.684275;-38.13080360867914
1739209735.68428;-38.13080360867914
1739209735.6842852;-38.13080360867914
1739209735.6842902;-35.57807855764607
1739209735.6842954;-45.120503652039325
1739209735.6843007;-38.13080360867914
1739209735.6843057;-33.981070128970906
1739209735.684311;-45.120503652039325
1739209735.684316;-45.120503652039325
1739209735.6843212;-45.120503652039325
1739209735.6843262;-32.816014438256545
1739209735.6843314;-38.13080360867914
1739209735.6843367;-38.13080360867914
1739209735.6843417;-38.13080360867914
1739209735.684347;-35.57807855764607
1739209735.684352;-32.816014438256545
1739209735.6843572;-45.120503652039325
1739209735.6843622;-38.13080360867914
1739209735.6843674;-35.57807855764607
1739209735.6843727;-35.57807855764607
1739209735.6843777;-45.120503652039325
1739209735.684383;-45.120503652039325
1739209735.684388;-35.57807855764607
1739209735.6843932;-30.49652367304973
1739209735.6843982;-45.120503652039325
1739209735.6844034;-38.13080360867914
1739209735.6844087;-38.13080360867914
1739209735.6844137;-32.816014438256545
1739209735.684419;-38.13080360867914
1739209735.684424;-45.120503652039325
1739209735.6844292;-38.13080360867914
1739209735.6844342;-38.13080360867914
1739209735.6844394;-45.120503652039325
1739209735.6844447;-38.13080360867914
1739209735.6844497;-38.13080360867914
1739209735.684455;-45.120503652039325
1739209735.68446;-45.120503652039325
1739209735.6844652;-45.120503652039325
1739209735.6844702;-45.120503652039325
1739209735.6844754;-38.13080360867914
1739209735.6844807;-35.57807855764607
1739209735.6844857;-38.13080360867914
1739209735.684491;-45.120503652039325
1739209735.684496;-38.13080360867914
1739209735.6845012;-31.141103565318915
1739209735.6845062;-33.981070128970906
1739209735.6845114;-45.120503652039325
1739209735.6845167;-45.120503652039325
1739209735.6845217;-38.13080360867914
1739209735.684527;-45.120503652039325
1739209735.684532;-45.120503652039325
1739209735.6845372;-38.13080360867914
1739209735.6845422;-38.13080360867914
1739209735.6845474;-45.120503652039325
1739209735.6845527;-38.13080360867914
1739209735.6845577;-38.13080360867914
1739209735.684563;-38.13080360867914
1739209735.684568;-38.13080360867914
1739209735.6845732;-38.13080360867914
1739209735.6845782;-35.57807855764607
1739209735.6845834;-45.120503652039325
1739209735.6845887;-45.120503652039325
1739209735.6845937;-38.13080360867914
1739209735.684599;-45.120503652039325
1739209735.684604;-32.816014438256545
1739209735.6846092;-35.57807855764607
1739209735.6846142;-38.13080360867914
1739209735.6846194;-33.981070128970906
1739209735.6846247;-35.57807855764607
1739209735.6846297;-45.120503652039325
1739209735.684635;-45.120503652039325
1739209735.68464;-45.120503652039325
1739209735.6846452;-38.13080360867914
1739209735.6846504;-38.13080360867914
1739209735.6846554;-35.57807855764607
1739209735.6846607;-35.57807855764607
1739209735.6846657;-45.120503652039325
1739209735.684671;-45.120503652039325
1739209735.684676;-38.13080360867914
1739209735.6846812;-38.13080360867914
1739209735.6846864;-38.13080360867914
1739209735.6846914;-45.120503652039325
1739209735.6846967;-35.57807855764607
1739209735.6847017;-35.57807855764607
1739209735.684707;-33.981070128970906
1739209735.684712;-45.120503652039325
1739209735.6847172;-32.816014438256545
1739209735.6847224;-38.13080360867914
1739209735.6847274;-38.13080360867914
1739209735.6847327;-38.13080360867914
1739209735.6847377;-38.13080360867914
1739209735.684743;-38.13080360867914
1739209735.684748;-38.13080360867914
1739209735.6847532;-38.13080360867914
1739209735.6847584;-38.13080360867914
1739209735.6847634;-45.120503652039325
1739209735.6847687;-38.13080360867914
1739209735.6847737;-38.13080360867914
1739209735.684779;-38.13080360867914
1739209735.684784;-45.120503652039325
1739209735.6847892;-45.120503652039325
1739209735.6847944;-38.13080360867914
1739209735.6847994;-38.13080360867914
1739209735.6848047;-38.13080360867914
1739209735.6848097;-28.58837851428586
1739209735.684815;-35.57807855764607
1739209735.68482;-38.13080360867914
1739209735.6848252;-45.120503652039325
1739209735.6848304;-32.816014438256545
1739209735.6848354;-35.57807855764607
1739209735.6848407;-45.120503652039325
1739209735.6848457;-38.13080360867914
1739209735.684851;-45.120503652039325
1739209735.684856;-45.120503652039325
1739209735.6848612;-38.13080360867914
1739209735.6848664;-38.13080360867914
1739209735.6848714;-45.120503652039325
1739209735.6848767;-45.120503652039325
1739209735.6848817;-35.57807855764607
1739209735.684887;-35.57807855764607
1739209735.684892;-45.120503652039325
1739209735.6848972;-38.13080360867914
1739209735.6849024;-38.13080360867914
1739209735.6849074;-45.120503652039325
1739209735.6849127;-45.120503652039325
1739209735.6849177;-45.120503652039325
1739209735.684923;-32.816014438256545
1739209735.684928;-38.13080360867914
1739209735.6849332;-32.816014438256545
1739209735.6849384;-35.57807855764607
1739209735.6849434;-45.120503652039325
1739209735.6849487;-45.120503652039325
1739209735.6849537;-35.57807855764607
1739209735.684959;-35.57807855764607
1739209735.684964;-45.120503652039325
