CAN Message; 0x1b8:00000155f1b4985c
1739209903.3846447;-45.120503652039325
1739209903.3846555;-38.13080360867914
1739209903.384666;-35.57807855764607
1739209903.3846767;-33.981070128970906
1739209903.3846874;-45.120503652039325
1739209903.384698;-45.120503652039325
1739209903.3847086;-35.57807855764607
1739209903.3847191;-38.13080360867914
1739209903.3847299;-45.120503652039325
1739209903.3847404;-45.120503652039325
1739209903.384751;-35.57807855764607
1739209903.3847616;-38.13080360867914
1739209903.3847723;-45.120503652039325
1739209903.384783;-32.816014438256545
1739209903.3847935;-45.120503652039325
1739209903.3848042;-45.120503652039325
1739209903.3848147;-38.13080360867914
1739209903.3848255;-45.120503652039325
1739209903.384836;-38.13080360867914
1739209903.3848467;-45.120503652039325
1739209903.3848572;-38.13080360867914
1739209903.384868;-38.13080360867914
1739209903.3848786;-29.438486411369333
1739209903.3848891;-31.141103565318915
1739209903.3848999;-45.120503652039325
1739209903.3849103;-38.13080360867914
1739209903.384921;-38.13080360867914
1739209903.3849316;-45.120503652039325
1739209903.3849423;-45.120503652039325
1739209903.3849528;-38.13080360867914
1739209903.3849635;-38.13080360867914
1739209903.3849742;-45.120503652039325
1739209903.3849847;-45.120503652039325
1739209903.3849955;-38.13080360867914
1739209903.385006;-35.57807855764607
1739209903.3850167;-45.120503652039325
1739209903.3850272;-45.120503652039325
1739209903.385038;-38.13080360867914
1739209903.3850484;-38.13080360867914
1739209903.385059;-45.120503652039325
1739209903.3850696;-45.120503652039325
1739209903.3850803;-38.13080360867914
1739209903.385091;-38.13080360867914
1739209903.3851016;-38.13080360867914
1739209903.3851123;-38.13080360867914
1739209903.3851228;-45.120503652039325
1739209903.3851335;-38.13080360867914
1739209903.385144;-35.57807855764607
1739209903.3851547;-38.13080360867914
1739209903.3851652;-38.13080360867914
1739209903.385176;-38.13080360867914
1739209903.3915184;-33.981070128970956
1739209903.3915195;-45.120503652039325
1739209903.3915205;-35.57807855764607
1739209903.3915215;-45.120503652039325
1739209903.3915226;-45.120503652039325
1739209903.3915236;-38.13080360867914
1739209903.3915246;-35.57807855764607
1739209903.3915257;-32.816014438256545
1739209903.3915267;-26.991370085610722
1739209903.391528;-38.13080360867914
1739209903.3915288;-45.120503652039325
1739209903.3915298;-45.120503652039325
1739209903.391531;-31.141103565318893
1739209903.391532;-32.816014438256545
1739209903.391533;-45.120503652039325
1739209903.391534;-45.120503652039325
1739209903.391535;-45.120503652039325
1739209903.391536;-38.13080360867914
1739209903.3915372;-45.120503652039325
1739209903.3915381;-45.120503652039325
1739209903.391539;-45.120503652039325
1739209903.3915403;-38.13080360867914
1739209903.3915412;-45.120503652039325
1739209903.3915422;-38.13080360867914
1739209903.3915434;-45.120503652039325
1739209903.3915443;-45.120503652039325
1739209903.3915453;-45.120503652039325
1739209903.3915465;-45.120503652039325
1739209903.3915474;-45.120503652039325
1739209903.3915486;-38.13080360867914
1739209903.3915496;-45.120503652039325
1739209903.3915505;-45.120503652039325
1739209903.3915517;-28.21854285175415
1739209903.3915527;-32.816014438256545
1739209903.3915536;-45.120503652039325
1739209903.3915548;-35.57807855764607
1739209903.3915558;-32.816014438256545
1739209903.3915567;-38.13080360867914
1739209903.391558;-45.120503652039325
1739209903.391559;-38.13080360867914
1739209903.3915598;-38.13080360867914
1739209903.391561;-38.13080360867914
1739209903.391562;-45.120503652039325
1739209903.391563;-45.120503652039325
1739209903.3915641;-35.57807855764607
1739209903.391565;-35.57807855764607
1739209903.391566;-45.120503652039325
1739209903.3915672;-38.13080360867914
1739209903.3915682;-45.120503652039325
1739209903.3915694;-38.13080360867914
1739209903.3915703;-45.120503652039325
1739209903.3915713;-45.120503652039325
1739209903.3915725;-38.13080360867914
1739209903.3915734;-31.141103565318915
1739209903.3915744;-45.120503652039325
1739209903.3915756;-45.120503652039325
1739209903.3915765;-35.57807855764607
1739209903.3915775;-35.57807855764607
1739209903.3915787;-38.13080360867914
1739209903.3915796;-38.13080360867914
1739209903.3915806;-35.57807855764607
1739209903.3915818;-38.13080360867914
1739209903.3915827;-45.120503652039325
1739209903.3915837;-45.120503652039325
1739209903.3915849;-45.120503652039325
1739209903.3915858;-45.120503652039325
1739209903.3915868;-45.120503652039325
1739209903.391588;-45.120503652039325
1739209903.391589;-45.120503652039325
1739209903.39159;-38.13080360867914
1739209903.391591;-38.13080360867914
1739209903.391592;-35.57807855764607
1739209903.3915932;-38.13080360867914
1739209903.3915942;-45.120503652039325
1739209903.3915951;-45.120503652039325
1739209903.3915963;-45.120503652039325
1739209903.3915973;-45.120503652039325
1739209903.3915982;-45.120503652039325
1739209903.3915994;-38.13080360867914
1739209903.3916004;-38.13080360867914
1739209903.3916013;-45.120503652039325
1739209903.3916025;-38.13080360867914
1739209903.3916035;-38.13080360867914
1739209903.3916044;-45.120503652039325
1739209903.3916056;-38.13080360867914
1739209903.3916066;-38.13080360867914
1739209903.3916078;-45.120503652039325
1739209903.3916087;-38.13080360867914
1739209903.3916097;-45.120503652039325
1739209903.3916109;-38.13080360867914
1739209903.3916118;-38.13080360867914
1739209903.3916128;-38.13080360867914
1739209903.391614;-45.120503652039325
1739209903.391615;-45.120503652039325
1739209903.3916159;-38.13080360867914
1739209903.391617;-35.57807855764607
1739209903.391618;-45.120503652039325
1739209903.391619;-38.13080360867914
1739209903.3916202;-33.981070128970906
1739209903.391621;-45.120503652039325
1739209903.391622;-38.13080360867914
1739209903.3916233;-35.57807855764607
1739209903.3916242;-33.981070128970906
1739209903.3916252;-33.981070128970906
1739209903.3916264;-45.120503652039325
1739209903.3916273;-45.120503652039325
1739209903.3916285;-38.13080360867914
1739209903.3916295;-45.120503652039325
1739209903.3916304;-45.120503652039325
1739209903.3916316;-45.120503652039325
1739209903.3916326;-38.13080360867914
1739209903.3916335;-45.120503652039325
1739209903.3916347;-45.120503652039325
1739209903.3916357;-38.13080360867914
1739209903.3916366;-45.120503652039325
1739209903.3916378;-38.13080360867914
1739209903.3916388;-45.120503652039325
1739209903.3916397;-45.120503652039325
1739209903.391641;-38.13080360867914
1739209903.3916419;-35.57807855764607
1739209903.3916428;-45.120503652039325
1739209903.391644;-38.13080360867914
1739209903.391645;-31.141103565318915
1739209903.391646;-45.120503652039325
1739209903.391647;-45.120503652039325
1739209903.391648;-33.981070128970906
1739209903.3916492;-45.120503652039325
1739209903.3916502;-45.120503652039325
1739209903.3916512;-38.13080360867914
1739209903.3916523;-31.141103565318915
1739209903.3916533;-38.13080360867914
1739209903.3916543;-38.13080360867914
1739209903.3916554;-38.13080360867914
1739209903.3916564;-38.13080360867914
1739209903.3916574;-45.120503652039325
1739209903.3916585;-38.13080360867914
1739209903.3916595;-38.13080360867914
1739209903.3916605;-33.981070128970906
1739209903.3916616;-33.981070128970906
1739209903.3916626;-45.120503652039325
1739209903.3916636;-33.981070128970906
1739209903.3916647;-45.120503652039325
1739209903.3916657;-45.120503652039325
1739209903.3916667;-38.13080360867914
1739209903.3916678;-38.13080360867914
1739209903.3916688;-32.816014438256545
1739209903.39167;-33.981070128970906
1739209903.391671;-38.13080360867914
1739209903.391672;-38.13080360867914
1739209903.391673;-38.13080360867914
1739209903.391674;-38.13080360867914
1739209903.391675;-45.120503652039325
1739209903.3916762;-33.981070128970906
1739209903.3916771;-38.13080360867914
1739209903.391678;-35.57807855764607
1739209903.3916793;-38.13080360867914
1739209903.3916802;-45.120503652039325
1739209903.3916812;-38.13080360867914
1739209903.3916824;-33.981070128970906
1739209903.3916833;-38.13080360867914
1739209903.3916843;-45.120503652039325
1739209903.3916855;-33.981070128970906
1739209903.3916864;-27.267205301931607
1739209903.3916874;-38.13080360867914
1739209903.3916886;-38.13080360867914
1739209903.3916895;-35.57807855764607
1739209903.3916907;-38.13080360867914
1739209903.3916917;-45.120503652039325
1739209903.3916926;-38.13080360867914
1739209903.3916938;-38.13080360867914
1739209903.3916948;-38.13080360867914
1739209903.3916957;-35.57807855764607
1739209903.391697;-45.120503652039325
1739209903.391698;-45.120503652039325
1739209903.3916988;-35.57807855764607
1739209903.3917;-38.13080360867914
1739209903.391701;-35.57807855764607
1739209903.391702;-38.13080360867914
1739209903.3917031;-32.816014438256545
1739209903.391704;-38.13080360867914
1739209903.391705;-45.120503652039325
1739209903.3917062;-45.120503652039325
1739209903.3917072;-38.13080360867914
1739209903.3917084;-45.120503652039325
1739209903.3917093;-45.120503652039325
1739209903.3917103;-38.13080360867914
1739209903.3917115;-33.981070128970906
1739209903.3917124;-45.120503652039325
1739209903.3917134;-45.120503652039325
1739209903.3917146;-45.120503652039325
1739209903.3917155;-35.57807855764607
1739209903.3917165;-45.120503652039325
1739209903.3917177;-45.120503652039325
1739209903.3917186;-45.120503652039325
1739209903.3917196;-45.120503652039325
1739209903.3917208;-38.13080360867914
1739209903.3917217;-45.120503652039325
1739209903.3917227;-45.120503652039325
1739209903.3917239;-33.981070128970906
1739209903.3917248;-32.816014438256545
1739209903.3917258;-45.120503652039325
1739209903.391727;-38.13080360867914
1739209903.391728;-31.141103565318915
1739209903.391729;-45.120503652039325
1739209903.39173;-45.120503652039325
1739209903.391731;-45.120503652039325
1739209903.3917322;-33.981070128970906
1739209903.3917332;-45.120503652039325
1739209903.3917341;-45.120503652039325
1739209903.3917353;-45.120503652039325
1739209903.3917363;-45.120503652039325
1739209903.3917372;-38.13080360867914
1739209903.3917384;-38.13080360867914
1739209903.3917394;-45.120503652039325
1739209903.3917403;-35.57807855764607
1739209903.3917415;-31.141103565318915
1739209903.3917425;-45.120503652039325
1739209903.3917434;-38.13080360867914
1739209903.3917446;-38.13080360867914
1739209903.3917456;-33.981070128970906
1739209903.3917465;-45.120503652039325
1739209903.3917477;-45.120503652039325
1739209903.3917487;-45.120503652039325
1739209903.3917499;-38.13080360867914
1739209903.3917508;-45.120503652039325
1739209903.3917518;-45.120503652039325
1739209903.391753;-38.13080360867914
1739209903.391754;-45.120503652039325
1739209903.3917549;-45.120503652039325
1739209903.391756;-45.120503652039325
1739209903.391757;-35.57807855764607
1739209903.391758;-38.13080360867914
1739209903.3917592;-45.120503652039325
1739209903.39176;-45.120503652039325
1739209903.391761;-35.57807855764607
1739209903.3917623;-31.141103565318915
1739209903.3917632;-45.120503652039325
1739209903.3917642;-38.13080360867914
1739209903.3917654;-45.120503652039325
1739209903.3917663;-35.57807855764607
1739209903.3917673;-38.13080360867914
1739209903.3917685;-35.57807855764607
1739209903.3917694;-38.13080360867914
1739209903.3917706;-38.13080360867914
1739209903.3917716;-45.120503652039325
1739209903.3917725;-45.120503652039325
1739209903.3917737;-35.57807855764607
1739209903.3917747;-38.13080360867914
1739209903.3917756;-45.120503652039325
1739209903.3917768;-45.120503652039325
1739209903.3917778;-35.57807855764607
1739209903.3917787;-33.981070128970906
1739209903.39178;-38.13080360867914
1739209903.3917809;-38.13080360867914
1739209903.3917818;-35.57807855764607
1739209903.391783;-33.981070128970906
1739209903.391784;-38.13080360867914
1739209903.391785;-33.981070128970906
1739209903.391786;-45.120503652039325
1739209903.391787;-45.120503652039325
1739209903.3917882;-45.120503652039325
1739209903.3917892;-45.120503652039325
1739209903.3917902;-38.13080360867914
1739209903.3917913;-38.13080360867914
1739209903.3917923;-38.13080360867914
1739209903.3917933;-38.13080360867914
1739209903.3917944;-38.13080360867914
1739209903.3917954;-35.57807855764607
1739209903.3917964;-45.120503652039325
1739209903.3917975;-45.120503652039325
1739209903.3917985;-32.816014438256545
1739209903.3917994;-38.13080360867914
1739209903.3918006;-45.120503652039325
1739209903.3918016;-45.120503652039325
1739209903.3918025;-35.57807855764607
1739209903.3918037;-27.267205301931607
1739209903.3918047;-45.120503652039325
1739209903.3918056;-38.13080360867914
1739209903.3918068;-38.13080360867914
1739209903.3918078;-33.981070128970906
1739209903.391809;-45.120503652039325
1739209903.39181;-45.120503652039325
1739209903.391811;-38.13080360867914
1739209903.391812;-35.57807855764607
1739209903.391813;-45.120503652039325
1739209903.391814;-38.13080360867914
1739209903.3918152;-33.981070128970906
1739209903.3918161;-45.120503652039325
1739209903.391817;-45.120503652039325
1739209903.3918183;-38.13080360867914
1739209903.3918192;-38.13080360867914
1739209903.3918202;-38.13080360867914
1739209903.3918214;-45.120503652039325
1739209903.3918223;-45.120503652039325
1739209903.3918233;-45.120503652039325
1739209903.3918245;-45.120503652039325
1739209903.3918254;-45.120503652039325
1739209903.3918264;-45.120503652039325
1739209903.3918276;-31.141103565318915
1739209903.3918285;-28.58837851428586
1739209903.3918297;-38.13080360867914
1739209903.3918307;-38.13080360867914
1739209903.3918316;-35.57807855764607
1739209903.3918328;-33.981070128970906
1739209903.3918338;-45.120503652039325
1739209903.3918347;-38.13080360867914
1739209903.391836;-38.13080360867914
1739209903.391837;-33.981070128970906
1739209903.3918378;-38.13080360867914
1739209903.391839;-45.120503652039325
1739209903.39184;-38.13080360867914
1739209903.391841;-33.981070128970906
1739209903.3918421;-45.120503652039325
1739209903.391843;-45.120503652039325
1739209903.391844;-31.141103565318893
1739209903.3918452;-38.13080360867914
1739209903.3918462;-45.120503652039325
1739209903.3918471;-38.13080360867914
1739209903.3918483;-38.13080360867914
1739209903.3918493;-38.13080360867914
1739209903.3918505;-45.120503652039325
1739209903.3918514;-38.13080360867914
1739209903.3918524;-38.13080360867914
1739209903.3918536;-33.981070128970906
1739209903.3918545;-38.13080360867914
1739209903.3918555;-38.13080360867914
1739209903.3918567;-35.57807855764607
1739209903.3918576;-31.141103565318915
1739209903.3918586;-35.57807855764607
1739209903.3918598;-45.120503652039325
1739209903.3918607;-38.13080360867914
1739209903.3918617;-38.13080360867914
1739209903.3918629;-38.13080360867914
1739209903.3918638;-45.120503652039325
1739209903.3918648;-45.120503652039325
1739209903.391866;-45.120503652039325
1739209903.391867;-45.120503652039325
1739209903.3918679;-45.120503652039325
