CAN Message; 0x150:02001a81b3d946da
1739209715.0591455;-38.13080360867914
1739209715.0591514;-45.120503652039325
1739209715.0591571;-45.120503652039325
1739209715.0591629;-38.13080360867914
1739209715.0591688;-38.13080360867914
1739209715.0591745;-45.120503652039325
1739209715.0591803;-38.13080360867914
1739209715.0591862;-38.13080360867914
1739209715.059192;-38.13080360867914
1739209715.0591977;-45.120503652039325
1739209715.0592036;-33.981070128970906
1739209715.0592093;-38.13080360867914
1739209715.059215;-38.13080360867914
1739209715.059221;-38.13080360867914
1739209715.0592268;-45.120503652039325
1739209715.0592325;-38.13080360867914
1739209715.0592384;-33.981070128970906
1739209715.0592442;-45.120503652039325
1739209715.0592499;-38.13080360867914
1739209715.0592556;-35.57807855764607
1739209715.0592616;-31.141103565318915
1739209715.0592673;-45.120503652039325
1739209715.059273;-33.981070128970906
1739209715.059279;-38.13080360867914
1739209715.0592847;-45.120503652039325
1739209715.0592904;-45.120503652039325
1739209715.0592964;-45.120503652039325
1739209715.059302;-31.141103565318915
1739209715.0593078;-32.816014438256545
1739209715.0593138;-38.13080360867914
1739209715.0593195;-38.13080360867914
1739209715.0593252;-45.120503652039325
1739209715.0593312;-38.13080360867914
1739209715.059337;-38.13080360867914
1739209715.0593426;-45.120503652039325
1739209715.0593486;-38.13080360867914
1739209715.0593543;-28.992665084841942
1739209715.05936;-45.120503652039325
1739209715.059366;-45.120503652039325
1739209715.0593717;-45.120503652039325
1739209715.0593774;-35.57807855764607
1739209715.0593834;-33.981070128970906
1739209715.059389;-45.120503652039325
1739209715.0593948;-45.120503652039325
1739209715.0594008;-45.120503652039325
1739209715.0594065;-32.816014438256545
1739209715.0594122;-45.120503652039325
1739209715.0594182;-45.120503652039325
1739209715.059424;-45.120503652039325
1739209715.0594296;-38.13080360867914
1739209715.0594356;-38.13080360867914
1739209715.0594413;-45.120503652039325
1739209715.059447;-45.120503652039325
1739209715.059453;-45.120503652039325
1739209715.0594587;-29.438486411369333
1739209715.0594645;-31.141103565318893
1739209715.0594704;-38.13080360867914
1739209715.0594761;-38.13080360867914
1739209715.0594819;-35.57807855764607
1739209715.0594878;-35.57807855764607
1739209715.0594935;-45.120503652039325
1739209715.0594993;-45.120503652039325
1739209715.0595052;-45.120503652039325
1739209715.059511;-45.120503652039325
1739209715.0595167;-45.120503652039325
1739209715.0595226;-38.13080360867914
1739209715.0595284;-45.120503652039325
1739209715.059534;-38.13080360867914
1739209715.05954;-38.13080360867914
1739209715.0595458;-45.120503652039325
1739209715.0595515;-45.120503652039325
1739209715.0595574;-45.120503652039325
1739209715.0595632;-45.120503652039325
1739209715.059569;-45.120503652039325
1739209715.0595748;-45.120503652039325
1739209715.0595806;-45.120503652039325
1739209715.0595863;-35.57807855764607
1739209715.0595922;-35.57807855764607
1739209715.059598;-35.57807855764607
1739209715.0596037;-30.49652367304973
1739209715.0596097;-45.120503652039325
1739209715.0596154;-38.13080360867914
1739209715.059621;-38.13080360867914
1739209715.059627;-38.13080360867914
1739209715.0596328;-45.120503652039325
1739209715.0596385;-38.13080360867914
1739209715.0596445;-45.120503652039325
1739209715.0596502;-33.981070128970956
1739209715.059656;-38.13080360867914
1739209715.0596619;-38.13080360867914
1739209715.0596676;-38.13080360867914
1739209715.0596733;-38.13080360867914
1739209715.0596793;-38.13080360867914
1739209715.059685;-45.120503652039325
1739209715.0596907;-38.13080360867914
1739209715.0596967;-33.981070128970906
1739209715.0597024;-45.120503652039325
1739209715.059708;-38.13080360867914
1739209715.059714;-35.57807855764607
1739209715.0597198;-45.120503652039325
1739209715.0597255;-35.57807855764607
1739209715.0597315;-35.57807855764607
1739209715.0597372;-38.13080360867914
1739209715.059743;-35.57807855764607
1739209715.059749;-38.13080360867914
1739209715.0597546;-38.13080360867914
1739209715.0597603;-45.120503652039325
1739209715.0597663;-45.120503652039325
1739209715.059772;-38.13080360867914
1739209715.0597777;-38.13080360867914
1739209715.0597837;-45.120503652039325
1739209715.0597894;-45.120503652039325
1739209715.0597951;-45.120503652039325
1739209715.059801;-45.120503652039325
1739209715.0598068;-45.120503652039325
1739209715.0598125;-45.120503652039325
1739209715.0598185;-33.981070128970906
1739209715.0598242;-38.13080360867914
1739209715.05983;-45.120503652039325
1739209715.059836;-35.57807855764607
1739209715.0598416;-30.49652367304973
1739209715.0598474;-38.13080360867914
1739209715.0598533;-45.120503652039325
1739209715.059859;-35.57807855764607
1739209715.0598648;-45.120503652039325
1739209715.0598707;-45.120503652039325
1739209715.0598764;-35.57807855764607
1739209715.0598822;-38.13080360867914
1739209715.0598881;-45.120503652039325
1739209715.0598938;-45.120503652039325
1739209715.0598996;-38.13080360867914
1739209715.0599055;-45.120503652039325
1739209715.0599113;-45.120503652039325
1739209715.059917;-45.120503652039325
1739209715.059923;-38.13080360867914
1739209715.0599287;-38.13080360867914
1739209715.0599344;-45.120503652039325
1739209715.0599403;-45.120503652039325
1739209715.059946;-38.13080360867914
1739209715.0599518;-38.13080360867914
1739209715.0599577;-45.120503652039325
1739209715.0599635;-45.120503652039325
1739209715.0599692;-45.120503652039325
1739209715.0599751;-35.57807855764607
1739209715.0599809;-38.13080360867914
1739209715.0599866;-45.120503652039325
1739209715.0599926;-45.120503652039325
1739209715.0599983;-33.981070128970906
1739209715.060004;-38.13080360867914
1739209715.06001;-45.120503652039325
1739209715.0600157;-45.120503652039325
1739209715.0600214;-45.120503652039325
1739209715.0600274;-45.120503652039325
1739209715.060033;-38.13080360867914
1739209715.0600388;-45.120503652039325
1739209715.0600448;-38.13080360867914
1739209715.0600505;-45.120503652039325
1739209715.0600562;-45.120503652039325
1739209715.0600622;-45.120503652039325
1739209715.060068;-38.13080360867914
1739209715.0600736;-31.141103565318915
1739209715.0600796;-45.120503652039325
1739209715.0600853;-45.120503652039325
1739209715.060091;-38.13080360867914
1739209715.060097;-38.13080360867914
1739209715.0601027;-45.120503652039325
1739209715.0601084;-45.120503652039325
1739209715.0601141;-45.120503652039325
1739209715.06012;-45.120503652039325
1739209715.0601258;-45.120503652039325
1739209715.0601315;-38.13080360867914
1739209715.0601375;-38.13080360867914
1739209715.0601432;-38.13080360867914
1739209715.060149;-38.13080360867914
1739209715.060155;-33.981070128970906
1739209715.0601606;-38.13080360867914
1739209715.0601664;-32.81601443825658
1739209715.0601723;-38.13080360867914
1739209715.060178;-45.120503652039325
1739209715.0601838;-38.13080360867914
1739209715.0601897;-45.120503652039325
1739209715.0601954;-45.120503652039325
1739209715.0602012;-45.120503652039325
1739209715.0602071;-45.120503652039325
1739209715.0602129;-28.58837851428586
1739209715.0602186;-38.13080360867914
1739209715.0602245;-38.13080360867914
1739209715.0602303;-38.13080360867914
1739209715.060236;-45.120503652039325
1739209715.060242;-45.120503652039325
1739209715.0602477;-33.981070128970906
1739209715.0602534;-38.13080360867914
1739209715.0602593;-33.981070128970956
1739209715.060265;-45.120503652039325
1739209715.0602708;-35.57807855764607
1739209715.0602767;-38.13080360867914
1739209715.0602825;-45.120503652039325
1739209715.0602882;-45.120503652039325
1739209715.0602942;-38.13080360867914
1739209715.0602999;-35.57807855764607
1739209715.0603056;-28.58837851428586
1739209715.0603116;-38.13080360867914
1739209715.0603173;-45.120503652039325
1739209715.060323;-45.120503652039325
1739209715.060329;-32.816014438256545
1739209715.0603347;-38.13080360867914
1739209715.0603404;-38.13080360867914
1739209715.0603464;-38.13080360867914
1739209715.060352;-45.120503652039325
1739209715.0603578;-45.120503652039325
1739209715.0603638;-45.120503652039325
1739209715.0603695;-45.120503652039325
1739209715.0603752;-45.120503652039325
1739209715.0603812;-38.13080360867914
1739209715.060387;-45.120503652039325
1739209715.0603926;-45.120503652039325
1739209715.0603986;-45.120503652039325
1739209715.0604043;-38.13080360867914
1739209715.06041;-38.13080360867914
1739209715.060416;-45.120503652039325
1739209715.0604217;-45.120503652039325
1739209715.0604274;-45.120503652039325
1739209715.0604334;-45.120503652039325
1739209715.060439;-45.120503652039325
1739209715.0604448;-27.8777449560314
1739209715.0604508;-32.816014438256545
1739209715.0604565;-45.120503652039325
1739209715.0604622;-32.816014438256545
1739209715.0604682;-35.57807855764607
1739209715.060474;-38.13080360867914
1739209715.0604796;-45.120503652039325
1739209715.0604856;-35.57807855764607
1739209715.0604913;-35.57807855764607
1739209715.060497;-45.120503652039325
1739209715.060503;-45.120503652039325
1739209715.0605087;-38.13080360867914
1739209715.0605145;-45.120503652039325
1739209715.0605204;-38.13080360867914
1739209715.0605261;-35.57807855764607
1739209715.0605268;-38.13080360867914
1739209715.0605278;-29.438486411369333
1739209715.0605285;-32.816014438256545
1739209715.0605295;-45.120503652039325
1739209715.0605302;-45.120503652039325
1739209715.0605311;-35.57807855764607
1739209715.0605319;-38.13080360867914
1739209715.0605328;-45.120503652039325
1739209715.0605335;-45.120503652039325
1739209715.0605342;-45.120503652039325
1739209715.0605352;-45.120503652039325
1739209715.060536;-45.120503652039325
1739209715.0605369;-45.120503652039325
1739209715.0605376;-45.120503652039325
1739209715.0605385;-45.120503652039325
1739209715.0605392;-38.13080360867914
1739209715.0605402;-33.981070128970906
1739209715.060541;-45.120503652039325
1739209715.0605416;-45.120503652039325
1739209715.0605426;-38.13080360867914
1739209715.0605433;-33.981070128970906
1739209715.0605443;-45.120503652039325
1739209715.060545;-45.120503652039325
1739209715.060546;-35.57807855764607
1739209715.0605466;-38.13080360867914
1739209715.0605476;-38.13080360867914
1739209715.0605483;-35.57807855764607
1739209715.0605493;-38.13080360867914
1739209715.06055;-33.981070128970906
1739209715.0605507;-33.981070128970906
1739209715.0605516;-38.13080360867914
1739209715.0605524;-45.120503652039325
1739209715.0605533;-38.13080360867914
1739209715.060554;-45.120503652039325
1739209715.060555;-45.120503652039325
1739209715.0605557;-38.13080360867914
1739209715.0605567;-38.13080360867914
1739209715.0605574;-45.120503652039325
1739209715.060558;-38.13080360867914
1739209715.060559;-35.57807855764607
1739209715.0605597;-38.13080360867914
1739209715.0605607;-38.13080360867914
1739209715.0605614;-38.13080360867914
1739209715.0605624;-38.13080360867914
1739209715.060563;-38.13080360867914
1739209715.060564;-38.13080360867914
1739209715.0605648;-38.13080360867914
1739209715.0605655;-38.13080360867914
1739209715.0605664;-32.816014438256545
1739209715.0605671;-45.120503652039325
1739209715.060568;-38.13080360867914
1739209715.0605688;-33.981070128970906
1739209715.0605698;-45.120503652039325
1739209715.0605705;-35.57807855764607
1739209715.0605714;-38.13080360867914
1739209715.0605721;-35.57807855764607
1739209715.0605729;-45.120503652039325
1739209715.0605738;-45.120503652039325
1739209715.0605745;-38.13080360867914
1739209715.0605755;-38.13080360867914
1739209715.0605762;-45.120503652039325
1739209715.0605772;-45.120503652039325
1739209715.0605779;-38.13080360867914
1739209715.0605788;-38.13080360867914
1739209715.0605795;-45.120503652039325
1739209715.0605805;-45.120503652039325
1739209715.0605812;-33.981070128970906
1739209715.060582;-45.120503652039325
1739209715.0605829;-45.120503652039325
1739209715.0605836;-45.120503652039325
1739209715.0605845;-33.981070128970906
1739209715.0605853;-38.13080360867914
1739209715.0605862;-45.120503652039325
1739209715.060587;-38.13080360867914
1739209715.060588;-38.13080360867914
1739209715.0605886;-38.13080360867914
1739209715.0605893;-38.13080360867914
1739209715.0605903;-45.120503652039325
1739209715.060591;-45.120503652039325
1739209715.060592;-45.120503652039325
1739209715.0605927;-45.120503652039325
1739209715.0605936;-38.13080360867914
1739209715.0605943;-38.13080360867914
1739209715.0605953;-38.13080360867914
1739209715.060596;-38.13080360867914
1739209715.0605967;-45.120503652039325
1739209715.0605977;-38.13080360867914
1739209715.0605984;-38.13080360867914
1739209715.0605993;-45.120503652039325
1739209715.0606;-38.13080360867914
1739209715.060601;-38.13080360867914
1739209715.0606017;-45.120503652039325
1739209715.0606027;-45.120503652039325
1739209715.0606034;-45.120503652039325
1739209715.060604;-38.13080360867914
1739209715.060605;-38.13080360867914
1739209715.0606058;-45.120503652039325
1739209715.0606067;-45.120503652039325
1739209715.0606074;-38.13080360867914
1739209715.0606084;-38.13080360867914
1739209715.060609;-45.120503652039325
1739209715.06061;-45.120503652039325
1739209715.0606108;-45.120503652039325
1739209715.0606117;-33.981070128970906
1739209715.0606124;-45.120503652039325
1739209715.0606132;-45.120503652039325
1739209715.060614;-33.981070128970906
1739209715.0606148;-28.992665084841942
1739209715.0606158;-45.120503652039325
1739209715.0606165;-45.120503652039325
1739209715.0606174;-45.120503652039325
1739209715.0606182;-38.13080360867914
1739209715.060619;-38.13080360867914
1739209715.0606198;-38.13080360867914
1739209715.0606205;-45.120503652039325
1739209715.0606215;-35.57807855764607
1739209715.0606222;-38.13080360867914
1739209715.0606232;-38.13080360867914
1739209715.060624;-45.120503652039325
1739209715.0606248;-38.13080360867914
1739209715.0606256;-35.57807855764607
1739209715.0606265;-45.120503652039325
1739209715.0606272;-38.13080360867914
1739209715.060628;-31.141103565318915
1739209715.060629;-38.13080360867914
1739209715.0606296;-38.13080360867914
1739209715.0606306;-38.13080360867914
1739209715.0606313;-33.981070128970906
1739209715.0606322;-38.13080360867914
1739209715.060633;-45.120503652039325
1739209715.060634;-45.120503652039325
1739209715.0606346;-38.13080360867914
1739209715.0606353;-38.13080360867914
1739209715.0606363;-45.120503652039325
1739209715.060637;-38.13080360867914
1739209715.060638;-33.981070128970906
1739209715.0606387;-38.13080360867914
1739209715.0606396;-35.57807855764607
1739209715.0606403;-45.120503652039325
1739209715.0606413;-38.13080360867914
1739209715.060642;-38.13080360867914
1739209715.060643;-38.13080360867914
1739209715.0606437;-45.120503652039325
1739209715.0606444;-38.13080360867914
1739209715.0606453;-38.13080360867914
1739209715.060646;-35.57807855764607
1739209715.060647;-35.57807855764607
1739209715.0606477;-26.991370085610722
1739209715.0606487;-35.57807855764607
1739209715.0606494;-38.13080360867914
1739209715.0606503;-45.120503652039325
