CAN Message; 0x98:0000e2999a5cfede
Timestamp;Amplitude
1739209916.126462;-45.120503652039325
1739209916.1264684;-33.981070128970906
1739209916.1264749;-33.981070128970906
1739209916.1264813;-45.120503652039325
1739209916.1264877;-38.13080360867914
1739209916.1264942;-33.981070128970906
1739209916.1265006;-45.120503652039325
1739209916.126507;-45.120503652039325
1739209916.1265135;-38.13080360867914
1739209916.1265202;-33.981070128970906
1739209916.1265266;-45.120503652039325
1739209916.126533;-45.120503652039325
1739209916.1265395;-38.13080360867914
1739209916.126546;-33.981070128970906
1739209916.1265523;-38.13080360867914
1739209916.1265588;-45.120503652039325
1739209916.1265652;-38.13080360867914
1739209916.126572;-38.13080360867914
1739209916.1265783;-38.13080360867914
1739209916.1265848;-35.57807855764607
1739209916.1265912;-33.981070128970906
1739209916.1265976;-38.13080360867914
1739209916.126604;-38.13080360867914
1739209916.1266105;-45.120503652039325
1739209916.126617;-45.120503652039325
1739209916.1266234;-45.120503652039325
1739209916.12663;-45.120503652039325
1739209916.1266365;-45.120503652039325
1739209916.126643;-38.13080360867914
1739209916.1266494;-32.816014438256545
1739209916.1266558;-45.120503652039325
1739209916.1266623;-38.13080360867914
1739209916.1266687;-35.57807855764607
1739209916.1266751;-45.120503652039325
1739209916.1266818;-45.120503652039325
1739209916.1266882;-32.816014438256545
1739209916.1266947;-35.57807855764607
1739209916.126701;-33.981070128970956
1739209916.1267076;-45.120503652039325
1739209916.126714;-38.13080360867914
1739209916.1267204;-38.13080360867914
1739209916.1267269;-38.13080360867914
1739209916.1267333;-38.13080360867914
1739209916.12674;-38.13080360867914
1739209916.1267464;-38.13080360867914
1739209916.1267529;-28.992665084841942
1739209916.1267593;-45.120503652039325
1739209916.1267657;-38.13080360867914
1739209916.1267722;-35.57807855764607
1739209916.1267786;-38.13080360867914
1739209916.126785;-45.120503652039325
1739209916.1267915;-38.13080360867914
1739209916.1267982;-38.13080360867914
1739209916.1268046;-38.13080360867914
1739209916.126811;-45.120503652039325
1739209916.1268175;-38.13080360867914
1739209916.126824;-38.13080360867914
1739209916.1268303;-38.13080360867914
1739209916.1268368;-45.120503652039325
1739209916.1268432;-35.57807855764607
1739209916.12685;-35.57807855764607
1739209916.1268563;-38.13080360867914
1739209916.1268628;-38.13080360867914
1739209916.1268692;-38.13080360867914
1739209916.1268756;-38.13080360867914
1739209916.126882;-38.13080360867914
1739209916.1268885;-45.120503652039325
1739209916.126895;-38.13080360867914
1739209916.1269014;-45.120503652039325
1739209916.126908;-33.981070128970906
1739209916.1269145;-45.120503652039325
1739209916.126921;-45.120503652039325
1739209916.1269274;-45.120503652039325
1739209916.1269338;-38.13080360867914
1739209916.1269403;-45.120503652039325
1739209916.1269467;-45.120503652039325
1739209916.1269531;-45.120503652039325
1739209916.1269598;-45.120503652039325
1739209916.1269662;-38.13080360867914
1739209916.1269727;-45.120503652039325
1739209916.126979;-45.120503652039325
1739209916.1269855;-45.120503652039325
1739209916.126992;-38.13080360867914
1739209916.1269984;-45.120503652039325
1739209916.1270049;-45.120503652039325
1739209916.1270113;-33.981070128970906
1739209916.127018;-45.120503652039325
1739209916.1270244;-38.13080360867914
1739209916.1270308;-38.13080360867914
1739209916.1270373;-33.981070128970906
1739209916.1270437;-45.120503652039325
1739209916.1270502;-38.13080360867914
1739209916.1270566;-38.13080360867914
1739209916.127063;-38.13080360867914
1739209916.1270697;-45.120503652039325
1739209916.1270761;-38.13080360867914
1739209916.1270826;-45.120503652039325
1739209916.127089;-45.120503652039325
1739209916.1270955;-45.120503652039325
1739209916.127102;-45.120503652039325
1739209916.1271083;-38.13080360867914
1739209916.1271148;-38.13080360867914
1739209916.1271212;-32.816014438256545
1739209916.127128;-45.120503652039325
1739209916.1271343;-45.120503652039325
1739209916.1271408;-45.120503652039325
1739209916.1271472;-45.120503652039325
1739209916.1271536;-45.120503652039325
1739209916.12716;-45.120503652039325
1739209916.1271665;-38.13080360867914
1739209916.127173;-38.13080360867914
1739209916.1271796;-45.120503652039325
1739209916.127186;-45.120503652039325
1739209916.1271925;-38.13080360867914
1739209916.127199;-35.57807855764607
1739209916.1272054;-45.120503652039325
1739209916.1272118;-38.13080360867914
1739209916.1272182;-35.57807855764607
1739209916.1272247;-28.992665084841942
1739209916.1272311;-38.13080360867914
1739209916.1272378;-45.120503652039325
1739209916.1272442;-38.13080360867914
1739209916.1272507;-38.13080360867914
1739209916.127257;-38.13080360867914
1739209916.1272635;-45.120503652039325
1739209916.12727;-38.13080360867914
1739209916.1272764;-38.13080360867914
1739209916.1272829;-45.120503652039325
1739209916.1272895;-45.120503652039325
1739209916.127296;-35.57807855764607
1739209916.1273024;-35.57807855764607
1739209916.1273088;-45.120503652039325
1739209916.1273153;-45.120503652039325
1739209916.1273217;-45.120503652039325
1739209916.1273282;-31.141103565318915
1739209916.1273346;-33.981070128970906
1739209916.127341;-45.120503652039325
1739209916.1273477;-45.120503652039325
1739209916.1273541;-33.981070128970906
1739209916.1273606;-33.981070128970906
1739209916.127367;-45.120503652039325
1739209916.1273735;-45.120503652039325
1739209916.12738;-45.120503652039325
1739209916.1273863;-45.120503652039325
1739209916.1273928;-45.120503652039325
1739209916.1273994;-45.120503652039325
1739209916.127406;-45.120503652039325
1739209916.1274123;-38.13080360867914
1739209916.1274188;-35.57807855764607
1739209916.1274252;-45.120503652039325
1739209916.1274316;-38.13080360867914
1739209916.127438;-35.57807855764607
1739209916.1274445;-35.57807855764607
1739209916.127451;-38.13080360867914
1739209916.1274576;-38.13080360867914
1739209916.127464;-32.816014438256545
1739209916.1274705;-35.57807855764607
1739209916.127477;-45.120503652039325
1739209916.1274834;-45.120503652039325
1739209916.1274898;-35.57807855764607
1739209916.1274962;-38.13080360867914
1739209916.1275027;-45.120503652039325
1739209916.127509;-45.120503652039325
1739209916.1275158;-35.57807855764607
1739209916.1275222;-35.57807855764607
1739209916.1275287;-38.13080360867914
1739209916.127535;-35.57807855764607
1739209916.1275415;-28.992665084841942
1739209916.127548;-32.816014438256545
1739209916.1275544;-45.120503652039325
1739209916.1275609;-45.120503652039325
1739209916.1275675;-38.13080360867914
1739209916.127574;-38.13080360867914
1739209916.1275804;-38.13080360867914
1739209916.1275868;-38.13080360867914
1739209916.1275933;-33.981070128970906
1739209916.1275997;-38.13080360867914
1739209916.1276062;-38.13080360867914
1739209916.1276126;-45.120503652039325
1739209916.127619;-38.13080360867914
1739209916.1276257;-38.13080360867914
1739209916.1276321;-45.120503652039325
1739209916.1276386;-33.981070128970906
1739209916.127645;-30.49652367304973
1739209916.1276515;-33.981070128970906
1739209916.127658;-38.13080360867914
1739209916.1276643;-38.13080360867914
1739209916.1276708;-33.981070128970906
1739209916.1276774;-38.13080360867914
1739209916.1276839;-38.13080360867914
1739209916.1276903;-38.13080360867914
1739209916.1276968;-33.981070128970906
1739209916.1277032;-45.120503652039325
1739209916.1277096;-45.120503652039325
1739209916.127716;-38.13080360867914
1739209916.1277225;-38.13080360867914
1739209916.127729;-38.13080360867914
1739209916.1277356;-38.13080360867914
1739209916.127742;-38.13080360867914
1739209916.1277485;-38.13080360867914
1739209916.127755;-32.816014438256545
1739209916.1277614;-31.141103565318915
1739209916.1277678;-38.13080360867914
1739209916.1277742;-35.57807855764607
1739209916.1277807;-33.981070128970906
1739209916.1277874;-45.120503652039325
1739209916.1277938;-45.120503652039325
1739209916.1278002;-27.267205301931607
1739209916.1278067;-35.57807855764607
1739209916.127813;-38.13080360867914
1739209916.1278195;-45.120503652039325
1739209916.127826;-38.13080360867914
1739209916.1278324;-45.120503652039325
1739209916.1278389;-38.13080360867914
1739209916.1278455;-45.120503652039325
1739209916.127852;-31.14110356531892
1739209916.1278584;-33.981070128970906
1739209916.1278648;-38.13080360867914
1739209916.1278713;-45.120503652039325
1739209916.1278777;-38.13080360867914
1739209916.1278841;-35.57807855764607
1739209916.1278906;-45.120503652039325
1739209916.1278973;-45.120503652039325
1739209916.1279037;-27.267205301931607
1739209916.1279101;-38.13080360867914
1739209916.1279166;-38.13080360867914
1739209916.127923;-45.120503652039325
1739209916.1279294;-45.120503652039325
1739209916.127936;-45.120503652039325
1739209916.1279423;-38.13080360867914
1739209916.1279488;-45.120503652039325
1739209916.1279554;-45.120503652039325
1739209916.1279619;-38.13080360867914
1739209916.1279683;-38.13080360867914
1739209916.1279747;-35.57807855764607
1739209916.1279812;-38.13080360867914
1739209916.1279876;-45.120503652039325
1739209916.127994;-38.13080360867914
1739209916.1280005;-38.13080360867914
1739209916.1280072;-38.13080360867914
1739209916.1280136;-45.120503652039325
1739209916.12802;-38.13080360867914
1739209916.1280265;-38.13080360867914
1739209916.128033;-38.13080360867914
1739209916.1280394;-38.13080360867914
1739209916.1280458;-38.13080360867914
1739209916.1280522;-45.120503652039325
1739209916.1280587;-45.120503652039325
1739209916.1280653;-45.120503652039325
1739209916.1280718;-35.57807855764607
1739209916.1280782;-32.816014438256545
1739209916.1280847;-45.120503652039325
1739209916.128091;-45.120503652039325
1739209916.1280975;-38.13080360867914
1739209916.128104;-38.13080360867914
1739209916.1281104;-38.13080360867914
1739209916.128117;-38.13080360867914
1739209916.1281235;-45.120503652039325
1739209916.12813;-45.120503652039325
1739209916.1281364;-45.120503652039325
1739209916.1281428;-38.13080360867914
1739209916.1281493;-38.13080360867914
1739209916.1281557;-35.57807855764607
1739209916.1281621;-38.13080360867914
1739209916.1281686;-38.13080360867914
1739209916.1281753;-38.13080360867914
1739209916.1281817;-32.816014438256545
1739209916.1281881;-45.120503652039325
1739209916.1281946;-45.120503652039325
1739209916.128201;-35.57807855764607
1739209916.1282074;-35.57807855764607
1739209916.128214;-45.120503652039325
1739209916.1282203;-45.120503652039325
1739209916.128227;-33.981070128970906
1739209916.1282334;-38.13080360867914
1739209916.1282399;-38.13080360867914
1739209916.1282463;-38.13080360867914
1739209916.1282527;-45.120503652039325
1739209916.1282592;-38.13080360867914
1739209916.1282656;-38.13080360867914
1739209916.128272;-38.13080360867914
1739209916.1282785;-38.13080360867914
1739209916.1282852;-45.120503652039325
1739209916.1282916;-45.120503652039325
1739209916.128298;-33.981070128970906
1739209916.1283045;-35.57807855764607
1739209916.128311;-38.13080360867914
1739209916.1283174;-38.13080360867914
1739209916.1283238;-45.120503652039325
1739209916.1283302;-38.13080360867914
1739209916.128337;-38.13080360867914
1739209916.1283433;-35.57807855764607
1739209916.1283498;-38.13080360867914
1739209916.1283562;-38.13080360867914
1739209916.1283627;-45.120503652039325
1739209916.128369;-45.120503652039325
1739209916.1283755;-32.816014438256545
1739209916.128382;-38.13080360867914
1739209916.1283884;-38.13080360867914
1739209916.128395;-38.13080360867914
1739209916.1284015;-45.120503652039325
1739209916.128408;-32.816014438256545
1739209916.1284144;-35.57807855764607
1739209916.1284208;-38.13080360867914
1739209916.1284273;-45.120503652039325
1739209916.1284337;-45.120503652039325
1739209916.1284401;-45.120503652039325
1739209916.1284466;-45.120503652039325
1739209916.1284533;-45.120503652039325
1739209916.1284597;-45.120503652039325
1739209916.1284661;-45.120503652039325
1739209916.1284726;-45.120503652039325
1739209916.128479;-45.120503652039325
1739209916.1284854;-38.13080360867914
1739209916.1284919;-35.57807855764607
1739209916.1284983;-45.120503652039325
1739209916.128505;-38.13080360867914
1739209916.1285114;-38.13080360867914
1739209916.1285179;-35.57807855764607
1739209916.1285243;-45.120503652039325
1739209916.1285307;-33.981070128970906
1739209916.1285372;-35.57807855764607
1739209916.1285436;-45.120503652039325
1739209916.12855;-38.13080360867914
1739209916.1285565;-45.120503652039325
1739209916.1285632;-35.57807855764607
1739209916.1285696;-38.13080360867914
1739209916.128576;-38.13080360867914
1739209916.1285825;-38.13080360867914
1739209916.128589;-38.13080360867914
1739209916.1285954;-38.13080360867914
1739209916.1286018;-38.13080360867914
1739209916.1286082;-38.13080360867914
1739209916.128615;-38.13080360867914
1739209916.1286213;-38.13080360867914
1739209916.1286278;-45.120503652039325
1739209916.1286342;-33.981070128970906
1739209916.1286407;-32.816014438256545
1739209916.128647;-35.57807855764607
1739209916.1286535;-38.13080360867914
1739209916.12866;-38.13080360867914
1739209916.1286664;-35.57807855764607
1739209916.128673;-38.13080360867914
1739209916.1286795;-38.13080360867914
1739209916.128686;-38.13080360867914
1739209916.1286924;-38.13080360867914
1739209916.1286988;-45.120503652039325
1739209916.1287053;-45.120503652039325
1739209916.1287117;-45.120503652039325
1739209916.1287181;-38.13080360867914
1739209916.1287248;-45.120503652039325
1739209916.1287313;-45.120503652039325
1739209916.1287377;-45.120503652039325
1739209916.1287441;-38.13080360867914
1739209916.1287506;-35.57807855764607
1739209916.128757;-45.120503652039325
1739209916.1287634;-45.120503652039325
1739209916.1287699;-38.13080360867914
1739209916.1287763;-45.120503652039325
1739209916.128783;-45.120503652039325
1739209916.1287894;-38.13080360867914
1739209916.1287959;-38.13080360867914
1739209916.1288023;-45.120503652039325
1739209916.1288087;-45.120503652039325
1739209916.1288152;-45.120503652039325
1739209916.1288216;-38.13080360867914
1739209916.128828;-38.13080360867914
1739209916.1288347;-38.13080360867914
1739209916.1288412;-33.981070128970906
1739209916.1288476;-31.141103565318915
1739209916.128854;-38.13080360867914
1739209916.1288605;-45.120503652039325
1739209916.128867;-38.13080360867914
1739209916.1288733;-33.981070128970906
1739209916.1288798;-33.981070128970906
1739209916.1288862;-45.120503652039325
1739209916.128893;-38.13080360867914
1739209916.1288993;-30.49652367304973
1739209916.1289058;-38.13080360867914
1739209916.1289122;-45.120503652039325
1739209916.1289186;-38.13080360867914
1739209916.128925;-32.816014438256545
1739209916.1289315;-35.57807855764607
1739209916.128938;-38.13080360867914
1739209916.1289446;-38.13080360867914
1739209916.128951;-33.981070128970906
1739209916.1289575;-38.13080360867914
1739209916.128964;-45.120503652039325
1739209916.1289704;-45.120503652039325
1739209916.1289768;-45.120503652039325
1739209916.1289833;-38.13080360867914
1739209916.1289897;-45.120503652039325
1739209916.1289961;-38.13080360867914
1739209916.1290028;-38.13080360867914
1739209916.1290092;-38.13080360867914
1739209916.1290157;-45.120503652039325
1739209916.1290221;-45.120503652039325
1739209916.1290286;-38.13080360867914
1739209916.129035;-45.120503652039325
1739209916.1290414;-45.120503652039325
1739209916.1290479;-45.120503652039325
1739209916.1290545;-45.120503652039325
1739209916.129061;-38.13080360867914
1739209916.1290674;-38.13080360867914
1739209916.1290739;-45.120503652039325
1739209916.1290803;-38.13080360867914
1739209916.1290867;-38.13080360867914
1739209916.1290932;-45.120503652039325
1739209916.1290996;-45.120503652039325
1739209916.129106;-33.981070128970906
1739209916.1291127;-45.120503652039325
1739209916.1291192;-45.120503652039325
1739209916.1291256;-38.13080360867914
1739209916.129132;-38.13080360867914
1739209916.1291385;-45.120503652039325
1739209916.129145;-45.120503652039325
1739209916.1291513;-45.120503652039325
1739209916.1291578;-45.120503652039325
1739209916.1291642;-35.57807855764607
1739209916.129171;-45.120503652039325
1739209916.1291773;-45.120503652039325
1739209916.1291838;-35.57807855764607
1739209916.1291902;-35.57807855764607
1739209916.1291966;-45.120503652039325
1739209916.129203;-45.120503652039325
1739209916.1292095;-38.13080360867914
1739209916.129216;-45.120503652039325
1739209916.1292226;-45.120503652039325
1739209916.129229;-45.120503652039325
1739209916.1292355;-33.981070128970906
1739209916.129242;-45.120503652039325
1739209916.1292484;-38.13080360867914
1739209916.1292548;-35.57807855764607
1739209916.1292613;-45.120503652039325
1739209916.1292677;-45.120503652039325
1739209916.1292741;-38.13080360867914
1739209916.1292808;-33.981070128970906
1739209916.1292872;-38.13080360867914
1739209916.1292937;-45.120503652039325
1739209916.1293;-38.13080360867914
1739209916.1293066;-38.13080360867914
1739209916.129313;-33.981070128970906
1739209916.1293194;-32.816014438256545
1739209916.1293259;-38.13080360867914
1739209916.1293325;-38.13080360867914
1739209916.129339;-38.13080360867914
1739209916.1293454;-45.120503652039325
1739209916.1293519;-35.57807855764607
1739209916.1293583;-35.57807855764607
1739209916.1293647;-45.120503652039325
1739209916.1293712;-45.120503652039325
1739209916.1293776;-38.13080360867914
1739209916.129384;-38.13080360867914
1739209916.1293907;-45.120503652039325
1739209916.1293972;-45.120503652039325
1739209916.1294036;-38.13080360867914
1739209916.12941;-38.13080360867914
1739209916.1294165;-45.120503652039325
1739209916.129423;-45.120503652039325
1739209916.1294293;-45.120503652039325
1739209916.1294358;-45.120503652039325
1739209916.1294425;-32.816014438256545
1739209916.129449;-35.57807855764607
1739209916.1294553;-45.120503652039325
1739209916.1294618;-45.120503652039325
1739209916.1294682;-35.57807855764607
1739209916.1294746;-26.991370085610736
1739209916.129481;-45.120503652039325
1739209916.1294875;-45.120503652039325
1739209916.129494;-45.120503652039325
1739209916.1295006;-38.13080360867914
1739209916.129507;-45.120503652039325
1739209916.1295135;-45.120503652039325
1739209916.12952;-45.120503652039325
1739209916.1295264;-31.141103565318943
1739209916.1295328;-38.13080360867914
1739209916.1295393;-33.981070128970906
1739209916.1295457;-45.120503652039325
1739209916.1295524;-45.120503652039325
1739209916.1295588;-35.57807855764607
1739209916.1295652;-45.120503652039325
1739209916.1295717;-38.13080360867914
1739209916.129578;-32.816014438256545
1739209916.1295846;-38.13080360867914
1739209916.129591;-45.120503652039325
1739209916.1295974;-45.120503652039325
1739209916.1296039;-33.981070128970906
1739209916.1296105;-45.120503652039325
1739209916.129617;-38.13080360867914
1739209916.1296234;-38.13080360867914
1739209916.1296299;-45.120503652039325
1739209916.1296363;-35.57807855764607
1739209916.1296427;-32.816014438256545
1739209916.1296492;-35.57807855764607
1739209916.1296556;-38.13080360867914
1739209916.1296623;-38.13080360867914
1739209916.1296687;-32.816014438256545
1739209916.1296751;-38.13080360867914
1739209916.1296816;-31.141103565318943
1739209916.129688;-38.13080360867914
1739209916.1296945;-35.57807855764607
1739209916.129701;-45.120503652039325
1739209916.1297073;-45.120503652039325
1739209916.1297138;-45.120503652039325
1739209916.1297204;-45.120503652039325
1739209916.129727;-38.13080360867914
1739209916.1297333;-33.981070128970906
1739209916.1297398;-38.13080360867914
1739209916.1297462;-38.13080360867914
1739209916.1297526;-38.13080360867914
1739209916.129759;-38.13080360867914
1739209916.1297655;-45.120503652039325
1739209916.1297722;-38.13080360867914
1739209916.1297786;-38.13080360867914
1739209916.129785;-35.57807855764607
1739209916.1297915;-38.13080360867914
1739209916.129798;-45.120503652039325
1739209916.1298044;-35.57807855764607
1739209916.1298108;-32.816014438256545
1739209916.1298172;-45.120503652039325
1739209916.1298237;-35.57807855764607
1739209916.1298304;-38.13080360867914
1739209916.1298368;-45.120503652039325
1739209916.1298432;-45.120503652039325
1739209916.1298497;-45.120503652039325
1739209916.129856;-33.981070128970906
1739209916.1298625;-38.13080360867914
1739209916.129869;-38.13080360867914
1739209916.1298754;-45.120503652039325
1739209916.129882;-38.13080360867914
1739209916.1298885;-33.981070128970906
1739209916.129895;-38.13080360867914
1739209916.1299014;-38.13080360867914
1739209916.1299078;-38.13080360867914
1739209916.1299143;-45.120503652039325
1739209916.1299207;-45.120503652039325
1739209916.1299272;-45.120503652039325
1739209916.1299336;-45.120503652039325
1739209916.1299403;-35.57807855764607
1739209916.1299467;-33.981070128970906
1739209916.1299531;-45.120503652039325
1739209916.1299596;-45.120503652039325
1739209916.129966;-33.981070128970906
1739209916.1299725;-38.13080360867914
1739209916.129979;-45.120503652039325
1739209916.1299853;-38.13080360867914
1739209916.129992;-45.120503652039325
1739209916.1299984;-33.981070128970906
1739209916.130005;-45.120503652039325
1739209916.1300113;-45.120503652039325
1739209916.1300178;-38.13080360867914
1739209916.1300242;-38.13080360867914
1739209916.1300306;-38.13080360867914
1739209916.130037;-45.120503652039325
1739209916.1300435;-45.120503652039325
1739209916.1300502;-38.13080360867914
1739209916.1300566;-45.120503652039325
1739209916.130063;-38.13080360867914
1739209916.1300695;-38.13080360867914
1739209916.130076;-38.13080360867914
1739209916.1300824;-38.13080360867914
1739209916.1300888;-38.13080360867914
1739209916.1300952;-45.120503652039325
1739209916.1301017;-45.120503652039325
1739209916.1301084;-45.120503652039325
1739209916.1301148;-45.120503652039325
1739209916.1301212;-45.120503652039325
1739209916.1301277;-33.981070128970906
1739209916.130134;-45.120503652039325
1739209916.1301405;-45.120503652039325
1739209916.130147;-45.120503652039325
1739209916.1301534;-45.120503652039325
1739209916.13016;-38.13080360867914
1739209916.1301665;-38.13080360867914
1739209916.130173;-45.120503652039325
1739209916.1301794;-38.13080360867914
1739209916.1301858;-35.57807855764607
1739209916.1301923;-45.120503652039325
1739209916.1301987;-45.120503652039325
1739209916.1302052;-28.992665084841942
1739209916.1302116;-35.57807855764607
1739209916.1302183;-38.13080360867914
1739209916.1302247;-38.13080360867914
1739209916.1302311;-38.13080360867914
1739209916.1302376;-35.57807855764607
1739209916.130244;-45.120503652039325
1739209916.1302505;-45.120503652039325
1739209916.130257;-35.57807855764607
1739209916.1302633;-38.13080360867914
1739209916.13027;-45.120503652039325
1739209916.1302764;-45.120503652039325
1739209916.1302829;-45.120503652039325
1739209916.1302893;-38.13080360867914
1739209916.1302958;-38.13080360867914
1739209916.1303022;-45.120503652039325
1739209916.1303086;-28.58837851428586
1739209916.130315;-32.816014438256545
1739209916.1303215;-38.13080360867914
1739209916.1303282;-38.13080360867914
1739209916.1303346;-33.981070128970906
1739209916.130341;-38.13080360867914
1739209916.1303475;-45.120503652039325
1739209916.130354;-38.13080360867914
1739209916.1303604;-38.13080360867914
1739209916.1303668;-38.13080360867914
1739209916.1303732;-32.816014438256545
1739209916.13038;-45.120503652039325
1739209916.1303864;-45.120503652039325
1739209916.1303928;-45.120503652039325
1739209916.1303992;-38.13080360867914
1739209916.1304057;-38.13080360867914
1739209916.130412;-38.13080360867914
1739209916.1304185;-35.57807855764607
1739209916.130425;-45.120503652039325
1739209916.1304314;-45.120503652039325
1739209916.130438;-38.13080360867914
1739209916.1304445;-45.120503652039325
1739209916.130451;-45.120503652039325
1739209916.1304574;-45.120503652039325
1739209916.1304638;-31.141103565318915
1739209916.1304703;-31.141103565318893
1739209916.1304767;-45.120503652039325
1739209916.1304832;-38.13080360867914
1739209916.1304898;-33.981070128970906
1739209916.1304963;-38.13080360867914
1739209916.1305027;-45.120503652039325
1739209916.1305091;-38.13080360867914
1739209916.1305156;-45.120503652039325
1739209916.130522;-38.13080360867914
1739209916.1305285;-33.981070128970906
1739209916.130535;-45.120503652039325
1739209916.1305413;-45.120503652039325
1739209916.130548;-38.13080360867914
1739209916.1305544;-38.13080360867914
1739209916.1305609;-45.120503652039325
1739209916.1305673;-30.49652367304973
1739209916.1305737;-26.991370085610736
1739209916.1305802;-45.120503652039325
1739209916.1305866;-45.120503652039325
1739209916.130593;-35.57807855764607
1739209916.1305997;-38.13080360867914
1739209916.1306062;-45.120503652039325
1739209916.1306126;-35.57807855764607
1739209916.130619;-45.120503652039325
1739209916.1306255;-38.13080360867914
1739209916.130632;-38.13080360867914
1739209916.1306384;-45.120503652039325
1739209916.1306448;-38.13080360867914
1739209916.1306512;-35.57807855764607
1739209916.130658;-38.13080360867914
1739209916.1306643;-45.120503652039325
1739209916.1306708;-35.57807855764607
1739209916.1306772;-30.49652367304973
1739209916.1306837;-45.120503652039325
1739209916.13069;-45.120503652039325
1739209916.1306965;-45.120503652039325
1739209916.130703;-45.120503652039325
1739209916.1307096;-45.120503652039325
1739209916.130716;-45.120503652039325
1739209916.1307225;-38.13080360867914
1739209916.130729;-38.13080360867914
1739209916.1307354;-38.13080360867914
1739209916.1307418;-45.120503652039325
1739209916.1307483;-35.57807855764607
1739209916.1307547;-33.981070128970906
1739209916.1307611;-45.120503652039325
1739209916.1307678;-38.13080360867914
1739209916.1307743;-38.13080360867914
1739209916.1307807;-45.120503652039325
1739209916.1307871;-45.120503652039325
1739209916.1307936;-45.120503652039325
1739209916.1308;-45.120503652039325
1739209916.1308064;-38.13080360867914
1739209916.130813;-38.13080360867914
1739209916.1308193;-45.120503652039325
1739209916.130826;-38.13080360867914
1739209916.1308324;-35.57807855764607
1739209916.1308389;-38.13080360867914
1739209916.1308453;-45.120503652039325
1739209916.1308517;-38.13080360867914
1739209916.1308582;-38.13080360867914
1739209916.1308646;-38.13080360867914
1739209916.130871;-45.120503652039325
1739209916.1308777;-38.13080360867914
1739209916.1308842;-35.57807855764607
1739209916.1308906;-38.13080360867914
1739209916.130897;-45.120503652039325
1739209916.1309035;-33.981070128970906
1739209916.13091;-38.13080360867914
1739209916.1309164;-38.13080360867914
1739209916.1309228;-45.120503652039325
1739209916.1309292;-45.120503652039325
1739209916.130936;-33.981070128970906
1739209916.1309423;-38.13080360867914
1739209916.1309488;-45.120503652039325
1739209916.1309552;-45.120503652039325
1739209916.1309617;-45.120503652039325
1739209916.130968;-38.13080360867914
1739209916.1309745;-45.120503652039325
1739209916.130981;-45.120503652039325
1739209916.1309876;-33.981070128970906
1739209916.130994;-45.120503652039325
1739209916.1310005;-45.120503652039325
1739209916.131007;-45.120503652039325
1739209916.1310134;-38.13080360867914
1739209916.1310198;-45.120503652039325
1739209916.1310263;-33.981070128970906
1739209916.1310327;-45.120503652039325
1739209916.1310391;-45.120503652039325
1739209916.1310458;-38.13080360867914
1739209916.1310523;-45.120503652039325
1739209916.1310587;-38.13080360867914
1739209916.1310651;-45.120503652039325
1739209916.1310716;-33.981070128970906
1739209916.131078;-38.13080360867914
1739209916.1310844;-45.120503652039325
1739209916.1310909;-38.13080360867914
1739209916.1310976;-33.981070128970906
1739209916.131104;-45.120503652039325
1739209916.1311104;-38.13080360867914
1739209916.1311169;-45.120503652039325
1739209916.1311233;-33.981070128970906
1739209916.1311297;-38.13080360867914
1739209916.1311362;-38.13080360867914
1739209916.1311426;-45.120503652039325
1739209916.131149;-38.13080360867914
1739209916.1311557;-45.120503652039325
1739209916.1311622;-38.13080360867914
1739209916.1311686;-38.13080360867914
1739209916.131175;-38.13080360867914
1739209916.1311815;-45.120503652039325
1739209916.131188;-38.13080360867914
1739209916.1311944;-35.57807855764607
1739209916.1312008;-38.13080360867914
1739209916.1312075;-45.120503652039325
1739209916.131214;-38.13080360867914
1739209916.1312203;-38.13080360867914
1739209916.1312268;-45.120503652039325
1739209916.1312332;-45.120503652039325
1739209916.1312397;-38.13080360867914
1739209916.131246;-38.13080360867914
1739209916.1312525;-31.141103565318915
1739209916.131259;-45.120503652039325
1739209916.1312656;-45.120503652039325
1739209916.131272;-38.13080360867914
1739209916.1312785;-33.981070128970906
1739209916.131285;-45.120503652039325
1739209916.1312914;-45.120503652039325
1739209916.1312978;-38.13080360867914
1739209916.1313043;-32.816014438256545
1739209916.1313107;-45.120503652039325
1739209916.1313174;-45.120503652039325
1739209916.1313238;-45.120503652039325
1739209916.1313303;-45.120503652039325
1739209916.1313367;-38.13080360867914
1739209916.1313431;-38.13080360867914
1739209916.1313496;-38.13080360867914
1739209916.131356;-33.981070128970906
1739209916.1313624;-45.120503652039325
1739209916.1313689;-45.120503652039325
1739209916.1313756;-38.13080360867914
1739209916.131382;-38.13080360867914
1739209916.1313884;-45.120503652039325
1739209916.1313949;-45.120503652039325
1739209916.1314013;-38.13080360867914
1739209916.1314077;-33.981070128970906
1739209916.1314142;-38.13080360867914
1739209916.1314206;-38.13080360867914
1739209916.1314273;-33.981070128970906
1739209916.1314337;-38.13080360867914
1739209916.1314402;-45.120503652039325
1739209916.1314466;-38.13080360867914
1739209916.131453;-45.120503652039325
1739209916.1314595;-32.81601443825658
1739209916.131466;-38.13080360867914
1739209916.1314723;-38.13080360867914
1739209916.1314788;-45.120503652039325
1739209916.1314855;-33.981070128970906
1739209916.131492;-38.13080360867914
1739209916.1314983;-38.13080360867914
1739209916.1315048;-33.981070128970906
1739209916.1315112;-28.992665084841942
1739209916.1315176;-38.13080360867914
1739209916.131524;-38.13080360867914
1739209916.1315305;-38.13080360867914
1739209916.1315372;-45.120503652039325
