CAN Message; 0x150:0700e823d87f2d2e
1739209717.5500643;-45.120503652039325
1739209717.5500712;-33.981070128970906
1739209717.5500782;-35.57807855764607
1739209717.550085;-38.13080360867914
1739209717.5500922;-38.13080360867914
1739209717.5500991;-38.13080360867914
1739209717.550106;-38.13080360867914
1739209717.550113;-45.120503652039325
1739209717.5501199;-45.120503652039325
1739209717.550127;-33.981070128970906
1739209717.550134;-35.57807855764607
1739209717.5501409;-38.13080360867914
1739209717.5501478;-45.120503652039325
1739209717.550155;-33.981070128970906
1739209717.5501618;-35.57807855764607
1739209717.5501688;-38.13080360867914
1739209717.5501757;-45.120503652039325
1739209717.5501828;-45.120503652039325
1739209717.5501897;-45.120503652039325
1739209717.5501966;-38.13080360867914
1739209717.5502036;-45.120503652039325
1739209717.5502105;-45.120503652039325
1739209717.5502176;-33.981070128970906
1739209717.5502245;-38.13080360867914
1739209717.5502315;-45.120503652039325
1739209717.5502384;-33.981070128970906
1739209717.5502455;-33.981070128970906
1739209717.5502524;-45.120503652039325
1739209717.5502594;-45.120503652039325
1739209717.5502663;-33.981070128970906
1739209717.5502734;-45.120503652039325
1739209717.5502803;-45.120503652039325
1739209717.5502872;-38.13080360867914
1739209717.5502942;-45.120503652039325
1739209717.550301;-45.120503652039325
1739209717.5503082;-38.13080360867914
1739209717.5503151;-45.120503652039325
1739209717.550322;-38.13080360867914
1739209717.550329;-33.981070128970906
1739209717.5503361;-38.13080360867914
1739209717.550343;-45.120503652039325
1739209717.55035;-35.57807855764607
1739209717.5503569;-38.13080360867914
1739209717.550364;-45.120503652039325
1739209717.550371;-38.13080360867914
1739209717.5503778;-45.120503652039325
1739209717.5503848;-45.120503652039325
1739209717.5503917;-38.13080360867914
1739209717.5503988;-38.13080360867914
1739209717.5504057;-45.120503652039325
1739209717.5504127;-45.120503652039325
1739209717.5504196;-45.120503652039325
1739209717.5504267;-45.120503652039325
1739209717.5504336;-38.13080360867914
1739209717.5504405;-38.13080360867914
1739209717.5504475;-45.120503652039325
1739209717.5504546;-38.13080360867914
1739209717.5504615;-38.13080360867914
1739209717.5504684;-33.981070128970906
1739209717.5504754;-38.13080360867914
1739209717.5504823;-45.120503652039325
1739209717.5504894;-38.13080360867914
1739209717.5504963;-45.120503652039325
1739209717.5505033;-38.13080360867914
1739209717.5505102;-45.120503652039325
1739209717.5505173;-45.120503652039325
1739209717.5505242;-45.120503652039325
1739209717.5505311;-38.13080360867914
1739209717.550538;-38.13080360867914
1739209717.5505452;-38.13080360867914
1739209717.5505521;-38.13080360867914
1739209717.550559;-38.13080360867914
1739209717.550566;-31.141103565318893
1739209717.550573;-45.120503652039325
1739209717.55058;-33.981070128970906
1739209717.550587;-33.981070128970906
1739209717.5505939;-38.13080360867914
1739209717.5506008;-38.13080360867914
1739209717.550608;-45.120503652039325
1739209717.5506148;-45.120503652039325
1739209717.5506217;-45.120503652039325
1739209717.5506287;-45.120503652039325
1739209717.5506358;-45.120503652039325
1739209717.5506427;-38.13080360867914
1739209717.5506496;-45.120503652039325
1739209717.5506566;-45.120503652039325
1739209717.5506637;-33.981070128970906
1739209717.5506706;-45.120503652039325
1739209717.5506775;-45.120503652039325
1739209717.5506845;-38.13080360867914
1739209717.5506914;-38.13080360867914
1739209717.5506985;-38.13080360867914
1739209717.5507054;-45.120503652039325
1739209717.5507123;-38.13080360867914
1739209717.5507193;-35.57807855764607
1739209717.5507264;-45.120503652039325
1739209717.5507333;-45.120503652039325
1739209717.5507402;-38.13080360867914
1739209717.5507472;-28.992665084841942
1739209717.5507543;-31.141103565318915
1739209717.5507612;-45.120503652039325
1739209717.5507681;-45.120503652039325
1739209717.550775;-33.981070128970906
1739209717.550782;-38.13080360867914
1739209717.550789;-45.120503652039325
1739209717.550796;-45.120503652039325
1739209717.550803;-38.13080360867914
1739209717.5508099;-45.120503652039325
1739209717.550817;-45.120503652039325
1739209717.550824;-38.13080360867914
1739209717.5508308;-35.57807855764607
1739209717.5508378;-45.120503652039325
1739209717.550845;-38.13080360867914
1739209717.5508518;-38.13080360867914
1739209717.5508587;-45.120503652039325
1739209717.5508657;-45.120503652039325
1739209717.5508726;-45.120503652039325
1739209717.5508797;-45.120503652039325
1739209717.5508866;-38.13080360867914
1739209717.5508935;-45.120503652039325
1739209717.5509005;-45.120503652039325
1739209717.5509076;-45.120503652039325
1739209717.5509145;-33.981070128970906
1739209717.5509214;-31.141103565318915
1739209717.5509284;-45.120503652039325
1739209717.5509355;-38.13080360867914
1739209717.5509424;-38.13080360867914
1739209717.5509493;-38.13080360867914
1739209717.5509562;-38.13080360867914
1739209717.5509632;-45.120503652039325
1739209717.5509703;-38.13080360867914
1739209717.5509772;-31.141103565318915
1739209717.5509841;-38.13080360867914
1739209717.550991;-38.13080360867914
1739209717.5509982;-45.120503652039325
1739209717.5510051;-45.120503652039325
1739209717.551012;-38.13080360867914
1739209717.551019;-38.13080360867914
1739209717.551026;-38.13080360867914
1739209717.551033;-38.13080360867914
1739209717.55104;-45.120503652039325
1739209717.5510468;-38.13080360867914
1739209717.5510538;-45.120503652039325
1739209717.551061;-38.13080360867914
1739209717.5510678;-38.13080360867914
1739209717.5510747;-38.13080360867914
1739209717.5510817;-45.120503652039325
1739209717.5510888;-38.13080360867914
1739209717.5510957;-38.13080360867914
1739209717.5511026;-45.120503652039325
1739209717.5511096;-38.13080360867914
1739209717.5511167;-38.13080360867914
1739209717.5511236;-38.13080360867914
1739209717.5511305;-38.13080360867914
1739209717.5511374;-45.120503652039325
1739209717.5511444;-33.981070128970906
1739209717.5511515;-45.120503652039325
1739209717.5511584;-38.13080360867914
1739209717.5511653;-35.57807855764607
1739209717.5511723;-45.120503652039325
1739209717.5511794;-45.120503652039325
1739209717.5511863;-45.120503652039325
1739209717.5511932;-45.120503652039325
1739209717.5512002;-38.13080360867914
1739209717.5512073;-45.120503652039325
1739209717.5512142;-38.13080360867914
1739209717.5512211;-38.13080360867914
1739209717.551228;-38.13080360867914
1739209717.551235;-38.13080360867914
1739209717.551242;-38.13080360867914
1739209717.551249;-38.13080360867914
1739209717.551256;-38.13080360867914
1739209717.5512629;-38.13080360867914
1739209717.55127;-38.13080360867914
1739209717.551277;-45.120503652039325
1739209717.5512838;-45.120503652039325
1739209717.5512908;-45.120503652039325
1739209717.551298;-38.13080360867914
1739209717.5513048;-35.57807855764607
1739209717.5513117;-45.120503652039325
1739209717.5513186;-45.120503652039325
1739209717.5513258;-38.13080360867914
1739209717.5513327;-35.57807855764607
1739209717.5513396;-38.13080360867914
1739209717.5513465;-45.120503652039325
1739209717.5513535;-45.120503652039325
1739209717.5513606;-45.120503652039325
1739209717.5513675;-45.120503652039325
1739209717.5513744;-32.816014438256545
1739209717.5513813;-38.13080360867914
1739209717.5513885;-45.120503652039325
1739209717.5513954;-45.120503652039325
1739209717.5514023;-38.13080360867914
1739209717.5514092;-45.120503652039325
1739209717.5514164;-45.120503652039325
1739209717.5514233;-45.120503652039325
1739209717.5514302;-45.120503652039325
1739209717.5514371;-45.120503652039325
1739209717.551444;-45.120503652039325
1739209717.5514512;-33.981070128970906
1739209717.5514581;-38.13080360867914
1739209717.551465;-38.13080360867914
1739209717.551472;-45.120503652039325
1739209717.551479;-33.981070128970906
1739209717.551486;-31.141103565318893
1739209717.551493;-45.120503652039325
1739209717.5514998;-45.120503652039325
1739209717.551507;-35.57807855764607
1739209717.551514;-35.57807855764607
1739209717.5515208;-45.120503652039325
1739209717.5515277;-45.120503652039325
1739209717.5515347;-38.13080360867914
1739209717.5515418;-32.816014438256545
1739209717.5515487;-38.13080360867914
1739209717.5515556;-45.120503652039325
1739209717.5515625;-45.120503652039325
1739209717.5515697;-45.120503652039325
1739209717.5515766;-45.120503652039325
1739209717.5515835;-45.120503652039325
1739209717.5515904;-45.120503652039325
1739209717.5515976;-45.120503652039325
1739209717.5516045;-38.13080360867914
1739209717.5516114;-45.120503652039325
1739209717.5516183;-45.120503652039325
1739209717.5516253;-35.57807855764607
1739209717.5516324;-38.13080360867914
1739209717.5516393;-45.120503652039325
1739209717.5516462;-38.13080360867914
1739209717.5516531;-27.8777449560314
1739209717.5516603;-38.13080360867914
1739209717.5516672;-45.120503652039325
1739209717.5516741;-45.120503652039325
1739209717.551681;-45.120503652039325
1739209717.5516882;-38.13080360867914
1739209717.551695;-45.120503652039325
1739209717.551702;-45.120503652039325
1739209717.5517066;-33.981070128970956
1739209717.551711;-45.120503652039325
1739209717.5517154;-38.13080360867914
1739209717.55172;-38.13080360867914
1739209717.5517244;-45.120503652039325
1739209717.551729;-38.13080360867914
1739209717.5517335;-38.13080360867914
1739209717.5517378;-45.120503652039325
1739209717.5517423;-32.816014438256545
1739209717.5517468;-35.57807855764607
1739209717.5517514;-45.120503652039325
1739209717.551756;-45.120503652039325
1739209717.5517602;-38.13080360867914
1739209717.5517647;-38.13080360867914
1739209717.5517693;-45.120503652039325
1739209717.5517738;-45.120503652039325
1739209717.5517783;-45.120503652039325
1739209717.5517826;-38.13080360867914
1739209717.5517871;-38.13080360867914
1739209717.5517917;-35.57807855764607
1739209717.5517962;-38.13080360867914
1739209717.5518007;-38.13080360867914
1739209717.5518053;-35.57807855764607
1739209717.5518095;-38.13080360867914
1739209717.551814;-45.120503652039325
1739209717.5518186;-45.120503652039325
1739209717.5518231;-32.816014438256545
1739209717.5518277;-45.120503652039325
1739209717.551832;-45.120503652039325
1739209717.5518365;-45.120503652039325
1739209717.551841;-38.13080360867914
1739209717.5518456;-38.13080360867914
1739209717.55185;-31.141103565318915
1739209717.5518544;-38.13080360867914
1739209717.551859;-38.13080360867914
1739209717.5518634;-38.13080360867914
1739209717.551868;-45.120503652039325
1739209717.5518725;-38.13080360867914
1739209717.5518768;-35.57807855764607
1739209717.5518813;-38.13080360867914
1739209717.5518858;-38.13080360867914
1739209717.5518904;-33.981070128970906
1739209717.551895;-38.13080360867914
1739209717.5518992;-38.13080360867914
1739209717.5519037;-45.120503652039325
1739209717.5519083;-35.57807855764607
1739209717.5519128;-35.57807855764607
1739209717.5519173;-38.13080360867914
1739209717.5519216;-45.120503652039325
1739209717.5519261;-45.120503652039325
1739209717.5519307;-38.13080360867914
1739209717.5519352;-38.13080360867914
1739209717.5519397;-45.120503652039325
1739209717.551944;-45.120503652039325
1739209717.5519485;-38.13080360867914
1739209717.551953;-38.13080360867914
1739209717.5519576;-45.120503652039325
1739209717.5519621;-38.13080360867914
1739209717.5519664;-32.816014438256545
1739209717.551971;-45.120503652039325
1739209717.5519755;-45.120503652039325
1739209717.55198;-32.816014438256545
1739209717.5519845;-35.57807855764607
1739209717.551989;-38.13080360867914
1739209717.5519934;-45.120503652039325
1739209717.551998;-38.13080360867914
1739209717.5520024;-45.120503652039325
1739209717.552007;-38.13080360867914
1739209717.5520115;-38.13080360867914
1739209717.5520158;-45.120503652039325
1739209717.5520203;-45.120503652039325
1739209717.5520248;-45.120503652039325
1739209717.5520294;-38.13080360867914
1739209717.552034;-38.13080360867914
1739209717.5520382;-35.57807855764607
1739209717.5520427;-38.13080360867914
1739209717.5520473;-45.120503652039325
1739209717.5520518;-38.13080360867914
1739209717.5520563;-45.120503652039325
1739209717.5520606;-45.120503652039325
1739209717.5520651;-45.120503652039325
1739209717.5520697;-45.120503652039325
1739209717.5520742;-45.120503652039325
1739209717.5520787;-35.57807855764607
1739209717.552083;-35.57807855764607
1739209717.5520875;-38.13080360867914
1739209717.552092;-45.120503652039325
1739209717.5520966;-45.120503652039325
1739209717.5521011;-38.13080360867914
1739209717.5521054;-38.13080360867914
1739209717.55211;-45.120503652039325
1739209717.5521145;-38.13080360867914
1739209717.552119;-45.120503652039325
1739209717.5521235;-45.120503652039325
1739209717.5521278;-38.13080360867914
1739209717.5521324;-45.120503652039325
1739209717.552137;-38.13080360867914
1739209717.5521414;-35.57807855764607
1739209717.552146;-38.13080360867914
1739209717.5521502;-45.120503652039325
1739209717.5521548;-38.13080360867914
1739209717.5521593;-32.816014438256545
1739209717.5521638;-38.13080360867914
1739209717.5521684;-38.13080360867914
1739209717.5521727;-38.13080360867914
1739209717.5521772;-45.120503652039325
1739209717.5521817;-45.120503652039325
1739209717.5521863;-35.57807855764607
1739209717.5521908;-35.57807855764607
1739209717.5521953;-45.120503652039325
1739209717.5521996;-45.120503652039325
1739209717.5522041;-35.57807855764607
1739209717.5522087;-35.57807855764607
1739209717.5522132;-38.13080360867914
1739209717.5522177;-38.13080360867914
1739209717.552222;-38.13080360867914
1739209717.5522265;-38.13080360867914
1739209717.552231;-38.13080360867914
1739209717.5522356;-45.120503652039325
1739209717.5522401;-38.13080360867914
1739209717.5522444;-35.57807855764607
1739209717.552249;-38.13080360867914
1739209717.5522535;-38.13080360867914
1739209717.552258;-45.120503652039325
1739209717.5522625;-38.13080360867914
1739209717.5522668;-38.13080360867914
1739209717.5522714;-45.120503652039325
1739209717.552276;-35.57807855764607
1739209717.5522804;-32.816014438256545
1739209717.552285;-38.13080360867914
1739209717.5522892;-45.120503652039325
1739209717.5522938;-35.57807855764607
1739209717.5522983;-45.120503652039325
1739209717.5523028;-45.120503652039325
1739209717.5523074;-45.120503652039325
1739209717.5523117;-38.13080360867914
1739209717.5523162;-45.120503652039325
1739209717.5523207;-30.49652367304973
1739209717.5523252;-32.816014438256545
1739209717.5523298;-45.120503652039325
1739209717.552334;-45.120503652039325
1739209717.5523386;-33.981070128970906
1739209717.5523431;-35.57807855764607
1739209717.5523477;-38.13080360867914
1739209717.5523522;-45.120503652039325
1739209717.5523565;-45.120503652039325
1739209717.552361;-38.13080360867914
1739209717.5523655;-38.13080360867914
1739209717.55237;-38.13080360867914
1739209717.5523746;-38.13080360867914
1739209717.5523791;-38.13080360867914
1739209717.5523834;-38.13080360867914
1739209717.552388;-35.57807855764607
1739209717.5523925;-38.13080360867914
1739209717.552397;-38.13080360867914
1739209717.5524015;-38.13080360867914
1739209717.5524058;-45.120503652039325
1739209717.5524104;-33.981070128970906
1739209717.552415;-38.13080360867914
1739209717.5524194;-38.13080360867914
1739209717.552424;-45.120503652039325
1739209717.5524282;-35.57807855764607
1739209717.5524328;-29.438486411369333
1739209717.5524373;-45.120503652039325
1739209717.5524418;-45.120503652039325
1739209717.5524464;-38.13080360867914
1739209717.5524507;-38.13080360867914
1739209717.5524552;-45.120503652039325
1739209717.5524597;-33.981070128970906
1739209717.5524642;-45.120503652039325
1739209717.5524688;-45.120503652039325
1739209717.552473;-45.120503652039325
1739209717.5524776;-45.120503652039325
1739209717.5524821;-45.120503652039325
1739209717.5524867;-45.120503652039325
1739209717.5524912;-38.13080360867914
1739209717.5524955;-45.120503652039325
1739209717.5525;-38.13080360867914
1739209717.5525045;-38.13080360867914
1739209717.552509;-35.57807855764607
1739209717.5525136;-32.816014438256545
1739209717.552518;-38.13080360867914
1739209717.5525224;-45.120503652039325
1739209717.552527;-38.13080360867914
1739209717.5525315;-45.120503652039325
1739209717.552536;-38.13080360867914
1739209717.5525403;-35.57807855764607
1739209717.5525448;-45.120503652039325
1739209717.5525494;-38.13080360867914
1739209717.552554;-45.120503652039325
1739209717.5525584;-45.120503652039325
1739209717.5525627;-45.120503652039325
1739209717.5525672;-32.816014438256545
1739209717.5525718;-38.13080360867914
1739209717.5525763;-45.120503652039325
1739209717.5525808;-45.120503652039325
1739209717.5525854;-45.120503652039325
1739209717.5525897;-45.120503652039325
1739209717.5525942;-45.120503652039325
1739209717.5525987;-38.13080360867914
1739209717.5526032;-45.120503652039325
1739209717.5526078;-38.13080360867914
1739209717.552612;-35.57807855764607
1739209717.5526166;-45.120503652039325
1739209717.5526211;-45.120503652039325
1739209717.5526257;-38.13080360867914
1739209717.5526302;-45.120503652039325
1739209717.5526345;-38.13080360867914
1739209717.552639;-38.13080360867914
1739209717.5526435;-38.13080360867914
1739209717.552648;-38.13080360867914
1739209717.5526526;-38.13080360867914
1739209717.552657;-35.57807855764607
1739209717.5526614;-38.13080360867914
1739209717.5562968;-45.120503652039325
1739209717.5563009;-45.120503652039325
1739209717.5563047;-35.57807855764607
1739209717.5563087;-38.13080360867914
1739209717.5563126;-45.120503652039325
1739209717.5563164;-38.13080360867914
1739209717.5563204;-35.57807855764607
1739209717.5563242;-38.13080360867914
1739209717.5563283;-45.120503652039325
1739209717.556332;-38.13080360867914
1739209717.5563362;-35.57807855764607
1739209717.55634;-38.13080360867914
1739209717.5563438;-45.120503652039325
1739209717.5563478;-38.13080360867914
1739209717.5563517;-38.13080360867914
1739209717.5563557;-38.13080360867914
1739209717.5563595;-45.120503652039325
1739209717.5563633;-38.13080360867914
1739209717.5563674;-38.13080360867914
1739209717.5563712;-30.49652367304973
1739209717.5563753;-33.981070128970906
1739209717.556379;-38.13080360867914
1739209717.556383;-38.13080360867914
1739209717.556387;-35.57807855764607
1739209717.5563908;-45.120503652039325
1739209717.5563948;-33.981070128970906
1739209717.5563986;-32.816014438256545
1739209717.5564024;-33.981070128970956
1739209717.5564065;-45.120503652039325
1739209717.5564103;-35.57807855764607
1739209717.5564144;-35.57807855764607
1739209717.5564182;-45.120503652039325
1739209717.5564222;-38.13080360867914
1739209717.556426;-35.57807855764607
1739209717.5564299;-38.13080360867914
1739209717.556434;-30.49652367304973
1739209717.5564377;-32.816014438256545
1739209717.5564418;-45.120503652039325
1739209717.5564456;-38.13080360867914
1739209717.5564494;-33.981070128970906
1739209717.5564535;-45.120503652039325
1739209717.5564573;-38.13080360867914
1739209717.5564613;-45.120503652039325
1739209717.5564651;-45.120503652039325
1739209717.556469;-45.120503652039325
1739209717.556473;-38.13080360867914
1739209717.5564768;-45.120503652039325
1739209717.556481;-38.13080360867914
1739209717.5564847;-38.13080360867914
1739209717.5564885;-38.13080360867914
1739209717.5564926;-38.13080360867914
1739209717.5564964;-45.120503652039325
1739209717.5565004;-45.120503652039325
1739209717.5565042;-45.120503652039325
1739209717.5565083;-38.13080360867914
1739209717.556512;-45.120503652039325
1739209717.556516;-38.13080360867914
1739209717.55652;-35.57807855764607
1739209717.5565238;-45.120503652039325
1739209717.5565279;-33.981070128970906
1739209717.5565317;-38.13080360867914
1739209717.5565355;-45.120503652039325
1739209717.5565395;-45.120503652039325
1739209717.5565434;-38.13080360867914
1739209717.5565474;-45.120503652039325
1739209717.5565512;-45.120503652039325
1739209717.556555;-35.57807855764607
1739209717.556559;-45.120503652039325
1739209717.556563;-45.120503652039325
1739209717.556567;-38.13080360867914
1739209717.5565708;-45.120503652039325
1739209717.5565746;-45.120503652039325
1739209717.5565786;-38.13080360867914
1739209717.5565825;-35.57807855764607
1739209717.5565865;-38.13080360867914
1739209717.5565903;-45.120503652039325
1739209717.5565944;-38.13080360867914
1739209717.5565982;-38.13080360867914
1739209717.556602;-45.120503652039325
1739209717.556606;-45.120503652039325
1739209717.5566099;-45.120503652039325
1739209717.556614;-35.57807855764607
1739209717.5566177;-35.57807855764607
1739209717.5566216;-38.13080360867914
1739209717.5566256;-38.13080360867914
1739209717.5566294;-45.120503652039325
1739209717.5566335;-45.120503652039325
1739209717.5566373;-33.981070128970906
1739209717.556641;-38.13080360867914
1739209717.5566452;-45.120503652039325
1739209717.556649;-38.13080360867914
1739209717.556653;-45.120503652039325
1739209717.5566568;-38.13080360867914
1739209717.5566607;-35.57807855764607
1739209717.5566647;-38.13080360867914
1739209717.5566685;-38.13080360867914
1739209717.5566726;-38.13080360867914
1739209717.5566764;-38.13080360867914
1739209717.5566804;-38.13080360867914
1739209717.5566843;-38.13080360867914
1739209717.556688;-45.120503652039325
1739209717.5566921;-38.13080360867914
1739209717.556696;-38.13080360867914
1739209717.5567;-38.13080360867914
1739209717.5567038;-45.120503652039325
1739209717.5567076;-38.13080360867914
1739209717.5567117;-45.120503652039325
1739209717.5567155;-38.13080360867914
1739209717.5567195;-35.57807855764607
1739209717.5567234;-38.13080360867914
1739209717.5567272;-45.120503652039325
1739209717.5567312;-45.120503652039325
1739209717.556735;-32.816014438256545
1739209717.556739;-38.13080360867914
1739209717.556743;-45.120503652039325
1739209717.5567467;-33.981070128970906
1739209717.5567508;-31.141103565318915
1739209717.5567546;-33.981070128970906
1739209717.5567586;-45.120503652039325
1739209717.5567625;-45.120503652039325
1739209717.5567665;-45.120503652039325
1739209717.5567703;-38.13080360867914
1739209717.5567741;-38.13080360867914
1739209717.5567782;-38.13080360867914
1739209717.556782;-38.13080360867914
1739209717.556786;-30.49652367304973
1739209717.5567899;-38.13080360867914
1739209717.5567937;-45.120503652039325
1739209717.5567977;-45.120503652039325
1739209717.5568016;-45.120503652039325
1739209717.5568056;-38.13080360867914
1739209717.5568094;-45.120503652039325
1739209717.5568132;-45.120503652039325
1739209717.5568173;-38.13080360867914
1739209717.556821;-35.57807855764607
1739209717.5568252;-38.13080360867914
1739209717.556829;-45.120503652039325
1739209717.5568328;-38.13080360867914
1739209717.5568368;-33.981070128970906
1739209717.5568407;-38.13080360867914
1739209717.5568447;-45.120503652039325
1739209717.5568485;-45.120503652039325
1739209717.5568526;-38.13080360867914
1739209717.5568564;-33.981070128970906
1739209717.5568602;-45.120503652039325
1739209717.5568643;-38.13080360867914
1739209717.556868;-32.816014438256545
1739209717.5568721;-38.13080360867914
1739209717.556876;-38.13080360867914
1739209717.5568798;-31.141103565318915
1739209717.5568838;-45.120503652039325
1739209717.5568876;-45.120503652039325
1739209717.5568917;-38.13080360867914
1739209717.5568955;-33.981070128970906
1739209717.5568993;-38.13080360867914
1739209717.5569034;-38.13080360867914
1739209717.5569072;-38.13080360867914
1739209717.5569112;-28.58837851428586
1739209717.556915;-45.120503652039325
1739209717.5569189;-45.120503652039325
1739209717.556923;-45.120503652039325
1739209717.5569267;-38.13080360867914
1739209717.5569308;-38.13080360867914
1739209717.5569346;-38.13080360867914
1739209717.5569386;-38.13080360867914
1739209717.5569425;-31.141103565318915
1739209717.5569463;-45.120503652039325
1739209717.5569503;-38.13080360867914
1739209717.5569541;-38.13080360867914
1739209717.5569582;-45.120503652039325
1739209717.556962;-45.120503652039325
1739209717.5569658;-38.13080360867914
1739209717.55697;-45.120503652039325
1739209717.5569737;-38.13080360867914
1739209717.5569777;-45.120503652039325
1739209717.5569816;-45.120503652039325
1739209717.5569854;-45.120503652039325
1739209717.5569894;-33.981070128970906
1739209717.5569932;-38.13080360867914
1739209717.5569973;-38.13080360867914
1739209717.557001;-38.13080360867914
1739209717.557005;-38.13080360867914
1739209717.557009;-38.13080360867914
1739209717.5570128;-38.13080360867914
1739209717.5570168;-45.120503652039325
1739209717.5570207;-45.120503652039325
1739209717.5570247;-45.120503652039325
1739209717.5570285;-38.13080360867914
1739209717.5570323;-45.120503652039325
1739209717.5570364;-28.992665084841942
1739209717.5570402;-38.13080360867914
1739209717.5570443;-45.120503652039325
1739209717.557048;-38.13080360867914
1739209717.557052;-38.13080360867914
1739209717.557056;-45.120503652039325
1739209717.5570598;-38.13080360867914
1739209717.5570638;-45.120503652039325
1739209717.5570676;-38.13080360867914
1739209717.5570714;-38.13080360867914
1739209717.5570755;-38.13080360867914
1739209717.5570793;-45.120503652039325
1739209717.5570834;-38.13080360867914
1739209717.5570872;-32.816014438256545
1739209717.557091;-45.120503652039325
1739209717.557095;-45.120503652039325
1739209717.5570989;-33.981070128970906
1739209717.557103;-45.120503652039325
1739209717.5571067;-45.120503652039325
1739209717.5571108;-45.120503652039325
1739209717.5571146;-38.13080360867914
1739209717.5571184;-45.120503652039325
1739209717.5571225;-45.120503652039325
1739209717.5571263;-45.120503652039325
1739209717.5571303;-38.13080360867914
1739209717.552666;-35.57807855764607
1739209717.5526705;-38.13080360867914
1739209717.552675;-38.13080360867914
1739209717.5526793;-33.981070128970906
1739209717.5526838;-45.120503652039325
1739209717.5526884;-35.57807855764607
1739209717.552693;-38.13080360867914
1739209717.5526974;-45.120503652039325
1739209717.5527017;-45.120503652039325
1739209717.5527062;-38.13080360867914
1739209717.5527108;-45.120503652039325
1739209717.5527153;-45.120503652039325
1739209717.5527198;-38.13080360867914
1739209717.5527241;-38.13080360867914
1739209717.5527287;-45.120503652039325
1739209717.5527332;-38.13080360867914
1739209717.5527377;-32.816014438256545
1739209717.5527422;-38.13080360867914
1739209717.5527465;-38.13080360867914
1739209717.552751;-35.57807855764607
1739209717.5527556;-33.981070128970906
1739209717.5527601;-33.981070128970906
1739209717.5527647;-45.120503652039325
1739209717.5527692;-33.981070128970906
1739209717.5527735;-38.13080360867914
1739209717.552778;-38.13080360867914
1739209717.5527825;-45.120503652039325
1739209717.552787;-38.13080360867914
1739209717.5527916;-38.13080360867914
1739209717.552796;-45.120503652039325
1739209717.5528004;-45.120503652039325
1739209717.552805;-38.13080360867914
1739209717.5528095;-38.13080360867914
1739209717.552814;-38.13080360867914
1739209717.5528183;-45.120503652039325
1739209717.5528228;-38.13080360867914
1739209717.5528274;-38.13080360867914
1739209717.552832;-45.120503652039325
1739209717.5528364;-45.120503652039325
1739209717.5528407;-38.13080360867914
1739209717.5528452;-28.992665084841942
1739209717.5528498;-33.981070128970906
1739209717.5528543;-45.120503652039325
1739209717.5528588;-45.120503652039325
1739209717.5528631;-45.120503652039325
1739209717.5528677;-38.13080360867914
1739209717.5528722;-45.120503652039325
1739209717.5528767;-35.57807855764607
1739209717.5528812;-38.13080360867914
1739209717.5528855;-45.120503652039325
1739209717.55289;-38.13080360867914
1739209717.5528946;-45.120503652039325
1739209717.5528991;-38.13080360867914
1739209717.5529037;-28.992665084841942
1739209717.552908;-38.13080360867914
1739209717.5529125;-38.13080360867914
1739209717.552917;-38.13080360867914
1739209717.5529215;-33.981070128970906
1739209717.552926;-45.120503652039325
1739209717.5529304;-38.13080360867914
1739209717.552935;-33.981070128970906
1739209717.5529394;-32.816014438256545
1739209717.552944;-45.120503652039325
1739209717.5529485;-33.981070128970906
1739209717.552953;-31.141103565318915
1739209717.5529573;-31.141103565318915
1739209717.5529618;-45.120503652039325
1739209717.5529664;-45.120503652039325
1739209717.552971;-38.13080360867914
1739209717.5529754;-33.981070128970906
1739209717.5529797;-38.13080360867914
1739209717.5529842;-38.13080360867914
1739209717.5529888;-35.57807855764607
1739209717.5529933;-38.13080360867914
1739209717.5529978;-45.120503652039325
1739209717.553002;-45.120503652039325
1739209717.5530066;-45.120503652039325
1739209717.5530112;-28.992665084841942
1739209717.5530157;-38.13080360867914
1739209717.5530202;-38.13080360867914
1739209717.5530245;-38.13080360867914
1739209717.553029;-45.120503652039325
1739209717.5530336;-45.120503652039325
1739209717.5530381;-45.120503652039325
1739209717.5530427;-38.13080360867914
1739209717.553047;-38.13080360867914
1739209717.5530515;-45.120503652039325
1739209717.553056;-45.120503652039325
1739209717.5530605;-45.120503652039325
1739209717.553065;-38.13080360867914
1739209717.5530694;-45.120503652039325
1739209717.553074;-38.13080360867914
1739209717.5530784;-38.13080360867914
1739209717.553083;-45.120503652039325
1739209717.5530875;-45.120503652039325
1739209717.5530918;-38.13080360867914
1739209717.5530963;-38.13080360867914
1739209717.5531008;-38.13080360867914
1739209717.5531054;-45.120503652039325
1739209717.55311;-45.120503652039325
1739209717.5531142;-45.120503652039325
1739209717.5531187;-33.981070128970906
1739209717.5531232;-45.120503652039325
1739209717.5531278;-33.981070128970906
1739209717.5531323;-38.13080360867914
1739209717.5531368;-45.120503652039325
1739209717.553141;-45.120503652039325
1739209717.5531456;-45.120503652039325
1739209717.5531502;-45.120503652039325
1739209717.5531547;-45.120503652039325
1739209717.5531592;-45.120503652039325
1739209717.5531635;-45.120503652039325
1739209717.553168;-45.120503652039325
1739209717.5531726;-45.120503652039325
1739209717.553177;-33.981070128970906
1739209717.5531816;-45.120503652039325
1739209717.553186;-45.120503652039325
1739209717.5531905;-32.816014438256545
1739209717.553195;-38.13080360867914
1739209717.5531995;-45.120503652039325
1739209717.553204;-45.120503652039325
1739209717.5532084;-38.13080360867914
