CAN Message; 0x1a7:0000cae95152d4c7
1739209610.7989204;-45.120503652039325
1739209610.7989237;-45.120503652039325
1739209610.798927;-45.120503652039325
1739209610.7989304;-38.13080360867914
1739209610.7989337;-38.13080360867914
1739209610.798937;-45.120503652039325
1739209610.7989404;-38.13080360867914
1739209610.7989438;-33.981070128970906
1739209610.798947;-38.13080360867914
1739209610.7989504;-45.120503652039325
1739209610.7989538;-45.120503652039325
1739209610.798957;-38.13080360867914
1739209610.7989604;-38.13080360867914
1739209610.7989638;-45.120503652039325
1739209610.7989671;-45.120503652039325
1739209610.7989705;-38.13080360867914
1739209610.7989738;-45.120503652039325
1739209610.7989771;-45.120503652039325
1739209610.7989805;-45.120503652039325
1739209610.7989838;-38.13080360867914
1739209610.7989872;-45.120503652039325
1739209610.7989905;-38.13080360867914
1739209610.7989938;-45.120503652039325
1739209610.7989972;-38.13080360867914
1739209610.7990005;-38.13080360867914
1739209610.7990038;-38.13080360867914
1739209610.7990072;-38.13080360867914
1739209610.7990105;-38.13080360867914
1739209610.7990139;-38.13080360867914
1739209610.7990172;-38.13080360867914
1739209610.7990205;-38.13080360867914
1739209610.7990239;-33.981070128970906
1739209610.7990272;-45.120503652039325
1739209610.7990305;-38.13080360867914
1739209610.7990339;-45.120503652039325
1739209610.7990372;-45.120503652039325
1739209610.7990403;-45.120503652039325
1739209610.7990437;-38.13080360867914
1739209610.799047;-35.57807855764607
1739209610.7990503;-45.120503652039325
1739209610.7990537;-35.57807855764607
1739209610.799057;-38.13080360867914
1739209610.7990603;-35.57807855764607
1739209610.7990637;-38.13080360867914
1739209610.799067;-38.13080360867914
1739209610.7990704;-45.120503652039325
1739209610.7990737;-38.13080360867914
1739209610.799077;-38.13080360867914
1739209610.7990804;-38.13080360867914
1739209610.7990837;-33.981070128970906
1739209610.799087;-35.57807855764607
1739209610.7990904;-45.120503652039325
1739209610.7990937;-45.120503652039325
1739209610.799097;-45.120503652039325
1739209610.7991004;-35.57807855764607
1739209610.7991037;-35.57807855764607
1739209610.799107;-45.120503652039325
1739209610.7991104;-35.57807855764607
1739209610.7991138;-38.13080360867914
1739209610.799117;-38.13080360867914
1739209610.7991204;-31.141103565318893
1739209610.7991238;-45.120503652039325
1739209610.799127;-45.120503652039325
1739209610.7991304;-38.13080360867914
1739209610.7991338;-45.120503652039325
1739209610.799137;-38.13080360867914
1739209610.7991405;-38.13080360867914
1739209610.7991438;-45.120503652039325
1739209610.7991471;-45.120503652039325
1739209610.7991505;-45.120503652039325
1739209610.7991538;-35.57807855764607
1739209610.7991571;-38.13080360867914
1739209610.7991605;-45.120503652039325
1739209610.7991638;-33.981070128970906
1739209610.7991672;-38.13080360867914
1739209610.7991703;-38.13080360867914
1739209610.7991736;-45.120503652039325
1739209610.799177;-45.120503652039325
1739209610.7991803;-38.13080360867914
1739209610.7991836;-38.13080360867914
1739209610.799187;-35.57807855764607
1739209610.7991903;-38.13080360867914
1739209610.7991936;-45.120503652039325
1739209610.799197;-38.13080360867914
1739209610.7992003;-25.826314394896354
1739209610.7992036;-33.981070128970906
1739209610.799207;-45.120503652039325
1739209610.7992103;-38.13080360867914
1739209610.7992136;-35.57807855764607
1739209610.799217;-45.120503652039325
1739209610.7992203;-38.13080360867914
1739209610.7992237;-38.13080360867914
1739209610.799227;-38.13080360867914
1739209610.7992303;-45.120503652039325
1739209610.7992337;-38.13080360867914
1739209610.799237;-35.57807855764607
1739209610.7992404;-45.120503652039325
1739209610.7992437;-38.13080360867914
1739209610.799247;-35.57807855764607
1739209610.7992504;-45.120503652039325
1739209610.7992537;-32.816014438256545
1739209610.799257;-35.57807855764607
1739209610.7992604;-38.13080360867914
1739209610.7992637;-45.120503652039325
1739209610.799267;-38.13080360867914
1739209610.7992704;-38.13080360867914
1739209610.7992737;-38.13080360867914
1739209610.799277;-45.120503652039325
1739209610.7992804;-38.13080360867914
1739209610.7992837;-38.13080360867914
1739209610.799287;-45.120503652039325
1739209610.7992904;-45.120503652039325
1739209610.7992938;-33.981070128970906
1739209610.799297;-38.13080360867914
1739209610.7993002;-45.120503652039325
1739209610.7993035;-45.120503652039325
1739209610.7993069;-45.120503652039325
1739209610.7993102;-45.120503652039325
1739209610.7993135;-38.13080360867914
1739209610.799317;-38.13080360867914
1739209610.7993202;-45.120503652039325
1739209610.7993236;-38.13080360867914
1739209610.799327;-32.816014438256545
1739209610.7993302;-45.120503652039325
1739209610.7993336;-33.981070128970906
1739209610.799337;-33.981070128970906
1739209610.7993402;-38.13080360867914
1739209610.7993436;-38.13080360867914
1739209610.799347;-38.13080360867914
1739209610.7993503;-38.13080360867914
1739209610.7993536;-45.120503652039325
1739209610.799357;-32.816014438256545
1739209610.7993603;-33.981070128970906
1739209610.7993636;-45.120503652039325
1739209610.799367;-45.120503652039325
1739209610.7993703;-38.13080360867914
1739209610.7993736;-38.13080360867914
1739209610.799377;-38.13080360867914
1739209610.7993803;-45.120503652039325
1739209610.7993836;-45.120503652039325
1739209610.799387;-35.57807855764607
1739209610.7993903;-45.120503652039325
1739209610.7993937;-45.120503652039325
1739209610.799397;-45.120503652039325
1739209610.7994003;-45.120503652039325
1739209610.7994037;-45.120503652039325
1739209610.799407;-38.13080360867914
1739209610.7994103;-38.13080360867914
1739209610.7994137;-45.120503652039325
1739209610.799417;-45.120503652039325
1739209610.7994204;-38.13080360867914
1739209610.7994237;-35.57807855764607
1739209610.799427;-45.120503652039325
1739209610.7994304;-33.981070128970906
1739209610.7994335;-38.13080360867914
1739209610.7994368;-38.13080360867914
1739209610.7994401;-38.13080360867914
1739209610.7994435;-45.120503652039325
1739209610.7994468;-45.120503652039325
1739209610.7994502;-38.13080360867914
1739209610.7994535;-35.57807855764607
1739209610.7994568;-38.13080360867914
1739209610.7994602;-45.120503652039325
1739209610.7994635;-38.13080360867914
1739209610.7994668;-38.13080360867914
1739209610.7994702;-33.981070128970906
1739209610.7994735;-45.120503652039325
1739209610.7994769;-45.120503652039325
1739209610.7994802;-45.120503652039325
1739209610.7994835;-38.13080360867914
1739209610.7994869;-38.13080360867914
1739209610.7994902;-33.981070128970906
1739209610.7994936;-45.120503652039325
1739209610.799497;-38.13080360867914
1739209610.7995002;-45.120503652039325
1739209610.7995036;-45.120503652039325
1739209610.799507;-45.120503652039325
1739209610.7995102;-45.120503652039325
1739209610.7995136;-38.13080360867914
1739209610.799517;-38.13080360867914
1739209610.7995203;-45.120503652039325
1739209610.7995236;-38.13080360867914
1739209610.799527;-35.57807855764607
1739209610.7995303;-38.13080360867914
1739209610.7995336;-45.120503652039325
1739209610.799537;-38.13080360867914
1739209610.7995403;-38.13080360867914
1739209610.7995436;-45.120503652039325
1739209610.799547;-38.13080360867914
1739209610.7995503;-38.13080360867914
1739209610.7995536;-38.13080360867914
1739209610.799557;-38.13080360867914
1739209610.7995603;-45.120503652039325
1739209610.7995634;-38.13080360867914
1739209610.7995667;-32.816014438256545
1739209610.79957;-45.120503652039325
1739209610.7995734;-45.120503652039325
1739209610.7995768;-38.13080360867914
1739209610.79958;-38.13080360867914
1739209610.7995834;-38.13080360867914
1739209610.7995868;-45.120503652039325
1739209610.79959;-38.13080360867914
1739209610.7995934;-45.120503652039325
1739209610.7995968;-38.13080360867914
1739209610.7996001;-45.120503652039325
1739209610.7996035;-38.13080360867914
1739209610.7996068;-35.57807855764607
1739209610.7996101;-38.13080360867914
1739209610.7996135;-45.120503652039325
1739209610.7996168;-38.13080360867914
1739209610.7996202;-38.13080360867914
1739209610.7996235;-38.13080360867914
1739209610.7996268;-38.13080360867914
1739209610.7996302;-38.13080360867914
1739209610.7996335;-45.120503652039325
1739209610.7996368;-45.120503652039325
1739209610.7996402;-38.13080360867914
1739209610.7996435;-38.13080360867914
1739209610.7996469;-45.120503652039325
1739209610.7996502;-45.120503652039325
1739209610.7996535;-38.13080360867914
1739209610.7996569;-45.120503652039325
1739209610.7996602;-38.13080360867914
1739209610.7996635;-38.13080360867914
1739209610.799667;-45.120503652039325
1739209610.7996702;-38.13080360867914
1739209610.7996736;-38.13080360867914
1739209610.799677;-45.120503652039325
1739209610.7996802;-45.120503652039325
1739209610.7996836;-35.57807855764607
1739209610.799687;-31.141103565318893
1739209610.7996902;-45.120503652039325
1739209610.7996936;-38.13080360867914
1739209610.7996967;-45.120503652039325
1739209610.7997;-45.120503652039325
1739209610.7997034;-38.13080360867914
1739209610.7997067;-45.120503652039325
1739209610.79971;-45.120503652039325
1739209610.7997134;-45.120503652039325
1739209610.7997167;-45.120503652039325
1739209610.79972;-38.13080360867914
1739209610.7997234;-38.13080360867914
1739209610.7997267;-32.816014438256545
1739209610.79973;-38.13080360867914
1739209610.7997334;-38.13080360867914
1739209610.7997367;-33.981070128970906
1739209610.79974;-26.991370085610736
1739209610.7997434;-45.120503652039325
1739209610.7997468;-45.120503652039325
1739209610.79975;-45.120503652039325
1739209610.7997534;-35.57807855764607
1739209610.7997568;-38.13080360867914
1739209610.79976;-45.120503652039325
1739209610.7997634;-38.13080360867914
1739209610.7997668;-45.120503652039325
1739209610.79977;-38.13080360867914
1739209610.7997735;-45.120503652039325
1739209610.7997768;-38.13080360867914
1739209610.7997801;-45.120503652039325
1739209610.7997835;-33.981070128970906
1739209610.7997868;-45.120503652039325
1739209610.7997901;-38.13080360867914
1739209610.7997935;-28.21854285175415
1739209610.7997968;-38.13080360867914
1739209610.7998002;-45.120503652039325
1739209610.7998035;-45.120503652039325
1739209610.7998068;-32.816014438256545
1739209610.7998102;-45.120503652039325
1739209610.7998135;-38.13080360867914
1739209610.7998168;-38.13080360867914
1739209610.7998202;-45.120503652039325
1739209610.7998235;-38.13080360867914
1739209610.7998266;-38.13080360867914
1739209610.79983;-45.120503652039325
1739209610.7998333;-45.120503652039325
1739209610.7998366;-38.13080360867914
1739209610.79984;-45.120503652039325
1739209610.7998433;-45.120503652039325
1739209610.7998466;-45.120503652039325
1739209610.79985;-45.120503652039325
1739209610.7998533;-45.120503652039325
1739209610.7998567;-38.13080360867914
1739209610.79986;-45.120503652039325
1739209610.7998633;-33.981070128970906
1739209610.7998667;-45.120503652039325
1739209610.79987;-45.120503652039325
1739209610.7998734;-26.487275050834715
1739209610.7998767;-33.981070128970906
1739209610.79988;-38.13080360867914
1739209610.7998834;-38.13080360867914
1739209610.7998867;-38.13080360867914
1739209610.79989;-38.13080360867914
1739209610.7998934;-38.13080360867914
1739209610.7998967;-38.13080360867914
1739209610.7999;-38.13080360867914
1739209610.7999034;-38.13080360867914
1739209610.7999067;-35.57807855764607
1739209610.79991;-45.120503652039325
1739209610.7999134;-45.120503652039325
1739209610.7999167;-38.13080360867914
1739209610.79992;-45.120503652039325
1739209610.7999234;-45.120503652039325
1739209610.7999268;-38.13080360867914
1739209610.79993;-38.13080360867914
1739209610.7999334;-45.120503652039325
1739209610.7999368;-38.13080360867914
1739209610.79994;-38.13080360867914
1739209610.7999434;-45.120503652039325
1739209610.7999468;-45.120503652039325
1739209610.7999501;-45.120503652039325
1739209610.7999535;-33.981070128970906
1739209610.7999566;-38.13080360867914
1739209610.79996;-45.120503652039325
1739209610.7999632;-38.13080360867914
1739209610.7999666;-32.816014438256545
1739209610.79997;-38.13080360867914
1739209610.7999732;-45.120503652039325
1739209610.7999766;-45.120503652039325
1739209610.79998;-45.120503652039325
1739209610.7999833;-45.120503652039325
1739209610.7999866;-38.13080360867914
1739209610.79999;-45.120503652039325
1739209610.7999933;-45.120503652039325
1739209610.7999966;-45.120503652039325
1739209610.8;-45.120503652039325
1739209610.8000033;-45.120503652039325
1739209610.8000066;-32.816014438256545
1739209610.80001;-33.981070128970906
1739209610.8000133;-45.120503652039325
1739209610.8000166;-38.13080360867914
1739209610.80002;-38.13080360867914
1739209610.8000233;-38.13080360867914
1739209610.8000267;-45.120503652039325
1739209610.80003;-45.120503652039325
1739209610.8000333;-38.13080360867914
1739209610.8000367;-45.120503652039325
1739209610.80004;-45.120503652039325
1739209610.8000433;-33.981070128970906
1739209610.8000467;-35.57807855764607
1739209610.80005;-38.13080360867914
1739209610.8000534;-45.120503652039325
1739209610.8000567;-38.13080360867914
1739209610.80006;-38.13080360867914
1739209610.8000634;-33.981070128970906
1739209610.8000667;-45.120503652039325
1739209610.80007;-45.120503652039325
1739209610.8000734;-45.120503652039325
1739209610.8000767;-45.120503652039325
1739209610.80008;-38.13080360867914
1739209610.8000834;-33.981070128970906
1739209610.8000867;-38.13080360867914
1739209610.8000898;-33.981070128970906
1739209610.8000932;-38.13080360867914
1739209610.8000965;-38.13080360867914
1739209610.8000998;-45.120503652039325
1739209610.8001032;-38.13080360867914
1739209610.8001065;-45.120503652039325
1739209610.8001099;-45.120503652039325
1739209610.8001132;-35.57807855764607
1739209610.8001165;-38.13080360867914
1739209610.8001199;-45.120503652039325
1739209610.8001232;-38.13080360867914
1739209610.8001266;-45.120503652039325
1739209610.80013;-33.981070128970906
1739209610.8001332;-45.120503652039325
1739209610.8001366;-38.13080360867914
1739209610.80014;-35.57807855764607
1739209610.8001432;-38.13080360867914
1739209610.8001466;-45.120503652039325
1739209610.80015;-38.13080360867914
1739209610.8001533;-35.57807855764607
1739209610.8001566;-38.13080360867914
1739209610.80016;-45.120503652039325
1739209610.8001633;-45.120503652039325
1739209610.8001666;-45.120503652039325
1739209610.80017;-31.141103565318915
1739209610.8001733;-33.981070128970906
1739209610.8001766;-45.120503652039325
1739209610.80018;-45.120503652039325
1739209610.8001833;-38.13080360867914
1739209610.8001866;-38.13080360867914
1739209610.80019;-45.120503652039325
1739209610.8001933;-38.13080360867914
1739209610.8001966;-38.13080360867914
1739209610.8002;-38.13080360867914
1739209610.8002033;-38.13080360867914
1739209610.8002067;-45.120503652039325
1739209610.80021;-38.13080360867914
1739209610.8002133;-38.13080360867914
1739209610.8002167;-45.120503652039325
1739209610.8002198;-38.13080360867914
1739209610.800223;-30.49652367304973
1739209610.8002264;-33.981070128970906
1739209610.8002298;-45.120503652039325
1739209610.8002331;-38.13080360867914
1739209610.8002365;-38.13080360867914
1739209610.8002398;-45.120503652039325
1739209610.8002431;-38.13080360867914
1739209610.8002465;-32.816014438256545
1739209610.8002498;-33.981070128970906
1739209610.8002532;-45.120503652039325
1739209610.8002565;-45.120503652039325
1739209610.8002598;-45.120503652039325
1739209610.8002632;-45.120503652039325
1739209610.8002665;-33.981070128970906
1739209610.8002698;-45.120503652039325
1739209610.8002732;-45.120503652039325
1739209610.8002765;-35.57807855764607
1739209610.8002799;-33.981070128970906
1739209610.8002832;-38.13080360867914
1739209610.8002865;-45.120503652039325
1739209610.8002899;-33.981070128970906
1739209610.8002932;-35.57807855764607
1739209610.8002965;-38.13080360867914
1739209610.8003;-45.120503652039325
1739209610.8003032;-35.57807855764607
1739209610.8003066;-35.57807855764607
1739209610.80031;-45.120503652039325
1739209610.8003132;-35.57807855764607
1739209610.8003166;-38.13080360867914
1739209610.80032;-45.120503652039325
1739209610.8003232;-45.120503652039325
1739209610.8003266;-35.57807855764607
1739209610.80033;-45.120503652039325
1739209610.8003333;-38.13080360867914
1739209610.8003366;-45.120503652039325
1739209610.80034;-45.120503652039325
1739209610.8003433;-45.120503652039325
1739209610.8003466;-38.13080360867914
1739209610.8003497;-35.57807855764607
1739209610.800353;-38.13080360867914
1739209610.8003564;-32.816014438256545
1739209610.8003597;-26.487275050834715
1739209610.800363;-45.120503652039325
1739209610.8003664;-45.120503652039325
1739209610.8003697;-32.816014438256545
1739209610.800373;-38.13080360867914
1739209610.8003764;-45.120503652039325
1739209610.8003798;-35.57807855764607
1739209610.800383;-45.120503652039325
1739209610.8003864;-38.13080360867914
1739209610.8003898;-45.120503652039325
1739209610.800393;-35.57807855764607
1739209610.8003964;-45.120503652039325
1739209610.8003998;-45.120503652039325
1739209610.800403;-33.981070128970906
1739209610.8004065;-38.13080360867914
1739209610.8004098;-38.13080360867914
1739209610.8004131;-35.57807855764607
1739209610.8004165;-38.13080360867914
1739209610.8004198;-35.57807855764607
1739209610.8004231;-38.13080360867914
1739209610.8004265;-45.120503652039325
1739209610.8004298;-38.13080360867914
1739209610.8004332;-31.141103565318893
1739209610.8004365;-38.13080360867914
1739209610.8004398;-38.13080360867914
1739209610.8004432;-33.981070128970906
1739209610.8004465;-38.13080360867914
1739209610.8004498;-45.120503652039325
1739209610.8004532;-31.141103565318893
1739209610.8004565;-45.120503652039325
1739209610.8004599;-45.120503652039325
1739209610.8004632;-38.13080360867914
1739209610.8004665;-45.120503652039325
1739209610.8004699;-35.57807855764607
1739209610.8004732;-33.981070128970906
1739209610.8004766;-45.120503652039325
1739209610.80048;-45.120503652039325
1739209610.800483;-38.13080360867914
1739209610.8004863;-45.120503652039325
1739209610.8004897;-38.13080360867914
1739209610.800493;-35.57807855764607
1739209610.8004963;-38.13080360867914
1739209610.8004997;-32.816014438256545
1739209610.800503;-38.13080360867914
1739209610.8005064;-38.13080360867914
1739209610.8005097;-38.13080360867914
1739209610.800513;-38.13080360867914
1739209610.8005164;-35.57807855764607
1739209610.8005197;-45.120503652039325
1739209610.800523;-38.13080360867914
1739209610.8005264;-35.57807855764607
1739209610.8005297;-38.13080360867914
1739209610.800533;-45.120503652039325
1739209610.8005364;-38.13080360867914
1739209610.8005397;-45.120503652039325
1739209610.800543;-45.120503652039325
1739209610.8005464;-38.13080360867914
1739209610.8005497;-38.13080360867914
1739209610.800553;-45.120503652039325
1739209610.8005564;-33.981070128970906
1739209610.8005598;-45.120503652039325
1739209610.800563;-38.13080360867914
1739209610.8005664;-35.57807855764607
1739209610.8005698;-45.120503652039325
1739209610.800573;-38.13080360867914
1739209610.8005764;-38.13080360867914
1739209610.8005798;-38.13080360867914
1739209610.8005831;-38.13080360867914
1739209610.8005865;-38.13080360867914
1739209610.8005898;-33.981070128970906
1739209610.8005931;-38.13080360867914
1739209610.8005965;-38.13080360867914
1739209610.8005998;-45.120503652039325
1739209610.8006032;-38.13080360867914
1739209610.8006065;-38.13080360867914
1739209610.8006098;-38.13080360867914
1739209610.800613;-45.120503652039325
1739209610.8006163;-35.57807855764607
1739209610.8006196;-38.13080360867914
1739209610.800623;-38.13080360867914
1739209610.8006263;-38.13080360867914
1739209610.8006296;-38.13080360867914
1739209610.800633;-45.120503652039325
1739209610.8006363;-38.13080360867914
1739209610.8006396;-38.13080360867914
1739209610.800643;-38.13080360867914
1739209610.8006463;-45.120503652039325
1739209610.8006496;-45.120503652039325
1739209610.800653;-38.13080360867914
1739209610.8006563;-38.13080360867914
1739209610.8006597;-45.120503652039325
1739209610.800663;-45.120503652039325
1739209610.8006663;-38.13080360867914
1739209610.8006697;-38.13080360867914
1739209610.800673;-38.13080360867914
1739209610.8006763;-38.13080360867914
1739209610.8006797;-38.13080360867914
1739209610.800683;-38.13080360867914
1739209610.8006864;-45.120503652039325
1739209610.8006897;-38.13080360867914
1739209610.800693;-45.120503652039325
1739209610.8006964;-45.120503652039325
1739209610.8006997;-35.57807855764607
1739209610.800703;-38.13080360867914
1739209610.8007064;-45.120503652039325
1739209610.8007097;-28.58837851428586
1739209610.800713;-38.13080360867914
1739209610.8007164;-45.120503652039325
1739209610.8007197;-38.13080360867914
1739209610.800723;-45.120503652039325
1739209610.8007264;-45.120503652039325
1739209610.8007298;-45.120503652039325
1739209610.800733;-38.13080360867914
1739209610.8007364;-28.218542851754165
1739209610.8007398;-38.13080360867914
1739209610.800743;-35.57807855764607
1739209610.8007462;-38.13080360867914
1739209610.8007495;-38.13080360867914
1739209610.8007529;-38.13080360867914
1739209610.8007562;-38.13080360867914
1739209610.8007596;-45.120503652039325
1739209610.800763;-28.992665084841942
1739209610.8007662;-33.981070128970906
1739209610.8007696;-38.13080360867914
1739209610.800773;-45.120503652039325
1739209610.8007762;-38.13080360867914
1739209610.8007796;-38.13080360867914
1739209610.800783;-45.120503652039325
1739209610.8007863;-38.13080360867914
1739209610.8007896;-45.120503652039325
1739209610.800793;-45.120503652039325
1739209610.8007963;-38.13080360867914
1739209610.8007996;-35.57807855764607
1739209610.800803;-38.13080360867914
1739209610.8008063;-38.13080360867914
1739209610.8008096;-45.120503652039325
1739209610.800813;-38.13080360867914
1739209610.8008163;-33.981070128970906
1739209610.8008196;-38.13080360867914
1739209610.800823;-45.120503652039325
1739209610.8008263;-38.13080360867914
1739209610.8008296;-38.13080360867914
1739209610.800833;-35.57807855764607
1739209610.8008363;-38.13080360867914
1739209610.8008397;-45.120503652039325
1739209610.800843;-45.120503652039325
1739209610.8008463;-45.120503652039325
1739209610.8008497;-45.120503652039325
1739209610.800853;-45.120503652039325
1739209610.8008564;-38.13080360867914
1739209610.8008597;-35.57807855764607
1739209610.800863;-45.120503652039325
1739209610.8008664;-33.981070128970906
1739209610.8008697;-38.13080360867914
1739209610.800873;-45.120503652039325
1739209610.8008761;-38.13080360867914
1739209610.8008795;-45.120503652039325
1739209610.8008828;-45.120503652039325
1739209610.8008862;-45.120503652039325
1739209610.8008895;-38.13080360867914
1739209610.8008928;-45.120503652039325
1739209610.8008962;-38.13080360867914
1739209610.8008995;-38.13080360867914
1739209610.8009028;-38.13080360867914
1739209610.8009062;-45.120503652039325
1739209610.8009095;-38.13080360867914
1739209610.8009129;-35.57807855764607
1739209610.8009162;-38.13080360867914
1739209610.8009195;-38.13080360867914
1739209610.8009229;-45.120503652039325
1739209610.8009262;-45.120503652039325
1739209610.8009295;-35.57807855764607
1739209610.800933;-29.438486411369333
1739209610.8009362;-45.120503652039325
1739209610.8009396;-45.120503652039325
1739209610.800943;-38.13080360867914
1739209610.8009462;-38.13080360867914
1739209610.8009496;-38.13080360867914
1739209610.800953;-35.57807855764607
1739209610.8009562;-38.13080360867914
1739209610.8009596;-38.13080360867914
1739209610.800963;-38.13080360867914
1739209610.8009663;-38.13080360867914
1739209610.8009696;-45.120503652039325
1739209610.800973;-38.13080360867914
1739209610.8009763;-45.120503652039325
1739209610.8009796;-38.13080360867914
1739209610.800983;-33.981070128970906
1739209610.8009863;-45.120503652039325
1739209610.8009896;-45.120503652039325
1739209610.800993;-33.981070128970906
1739209610.8009963;-33.981070128970906
1739209610.8009996;-45.120503652039325
1739209610.801003;-38.13080360867914
1739209610.801006;-35.57807855764607
1739209610.8010094;-45.120503652039325
1739209610.8010128;-38.13080360867914
1739209610.801016;-45.120503652039325
1739209610.8010194;-45.120503652039325
1739209610.8010228;-45.120503652039325
1739209610.801026;-38.13080360867914
1739209610.8010294;-38.13080360867914
1739209610.8010328;-45.120503652039325
1739209610.8010361;-38.13080360867914
1739209610.8010395;-35.57807855764607
1739209610.8010428;-38.13080360867914
1739209610.8010461;-32.816014438256545
1739209610.8010495;-38.13080360867914
1739209610.8010528;-45.120503652039325
1739209610.8010561;-45.120503652039325
1739209610.8010595;-35.57807855764607
1739209610.8010628;-38.13080360867914
1739209610.8010662;-45.120503652039325
1739209610.8010695;-45.120503652039325
1739209610.8010728;-45.120503652039325
1739209610.8010762;-38.13080360867914
1739209610.8010795;-38.13080360867914
1739209610.8010828;-33.981070128970906
1739209610.8010862;-45.120503652039325
1739209610.8010895;-45.120503652039325
1739209610.8010929;-38.13080360867914
1739209610.8010962;-38.13080360867914
1739209610.8010995;-38.13080360867914
1739209610.8011029;-38.13080360867914
1739209610.8011062;-38.13080360867914
1739209610.8011096;-45.120503652039325
1739209610.801113;-33.981070128970906
1739209610.8011162;-31.141103565318915
1739209610.8011196;-45.120503652039325
1739209610.801123;-38.13080360867914
1739209610.8011262;-45.120503652039325
1739209610.8011296;-38.13080360867914
1739209610.801133;-45.120503652039325
1739209610.8011363;-45.120503652039325
1739209610.8011394;-38.13080360867914
1739209610.8011427;-45.120503652039325
1739209610.801146;-38.13080360867914
1739209610.8011494;-45.120503652039325
1739209610.8011527;-45.120503652039325
1739209610.801156;-33.981070128970906
1739209610.8011594;-35.57807855764607
1739209610.8011627;-38.13080360867914
1739209610.801166;-38.13080360867914
1739209610.8011694;-33.981070128970906
1739209610.8011727;-38.13080360867914
1739209610.801176;-45.120503652039325
1739209610.8011794;-45.120503652039325
1739209610.8011827;-33.981070128970906
1739209610.801186;-45.120503652039325
1739209610.8011894;-45.120503652039325
1739209610.8011928;-45.120503652039325
1739209610.801196;-38.13080360867914
1739209610.8011994;-38.13080360867914
1739209610.8012028;-38.13080360867914
1739209610.801209;-45.120503652039325
1739209610.801215;-38.13080360867914
1739209610.8012211;-38.13080360867914
1739209610.801227;-38.13080360867914
1739209610.8012333;-45.120503652039325
1739209610.8012393;-45.120503652039325
1739209610.8012455;-38.13080360867914
1739209610.8012514;-38.13080360867914
1739209610.8012576;-38.13080360867914
1739209610.8012638;-33.981070128970906
1739209610.8012698;-45.120503652039325
1739209610.801276;-45.120503652039325
1739209610.801282;-45.120503652039325
1739209610.8012881;-38.13080360867914
1739209610.801294;-45.120503652039325
1739209610.8013003;-38.13080360867914
1739209610.8013065;-38.13080360867914
1739209610.8013124;-38.13080360867914
1739209610.8013186;-45.120503652039325
1739209610.8013246;-45.120503652039325
1739209610.8013308;-38.13080360867914
1739209610.8013368;-35.57807855764607
1739209610.801343;-38.13080360867914
1739209610.801349;-45.120503652039325
1739209610.8013551;-38.13080360867914
1739209610.8013613;-38.13080360867914
1739209610.8013673;-38.13080360867914
1739209610.8013735;-38.13080360867914
1739209610.8013794;-45.120503652039325
1739209610.8013856;-38.13080360867914
1739209610.8013916;-38.13080360867914
1739209610.8013978;-38.13080360867914
1739209610.8014038;-38.13080360867914
1739209610.80141;-38.13080360867914
1739209610.8014162;-45.120503652039325
1739209610.801422;-45.120503652039325
1739209610.8014283;-38.13080360867914
1739209610.8014343;-38.13080360867914
1739209610.8014405;-38.13080360867914
1739209610.8014464;-45.120503652039325
1739209610.8014526;-45.120503652039325
1739209610.8014588;-33.981070128970906
1739209610.8014648;-45.120503652039325
1739209610.801471;-45.120503652039325
1739209610.801477;-38.13080360867914
1739209610.8014832;-38.13080360867914
1739209610.801489;-45.120503652039325
1739209610.8014953;-38.13080360867914
1739209610.8015013;-38.13080360867914
1739209610.8015075;-38.13080360867914
1739209610.8015137;-38.13080360867914
1739209610.8015196;-38.13080360867914
1739209610.8015258;-45.120503652039325
1739209610.8015318;-38.13080360867914
1739209610.801538;-45.120503652039325
1739209610.801544;-45.120503652039325
1739209610.8015501;-38.13080360867914
1739209610.8015563;-33.981070128970906
1739209610.8015623;-45.120503652039325
1739209610.8015685;-45.120503652039325
1739209610.8015745;-38.13080360867914
1739209610.8015807;-45.120503652039325
1739209610.8015866;-45.120503652039325
1739209610.8015928;-38.13080360867914
1739209610.8015988;-38.13080360867914
1739209610.801605;-33.981070128970906
1739209610.8016112;-45.120503652039325
1739209610.8016171;-33.981070128970906
1739209610.8016233;-45.120503652039325
1739209610.8016293;-33.981070128970906
1739209610.8016355;-33.981070128970906
1739209610.8016415;-45.120503652039325
1739209610.8016477;-45.120503652039325
1739209610.8016536;-45.120503652039325
1739209610.8016598;-32.816014438256545
1739209610.801666;-38.13080360867914
1739209610.801672;-38.13080360867914
1739209610.8016782;-45.120503652039325
1739209610.8016841;-45.120503652039325
1739209610.8016903;-35.57807855764607
1739209610.8016963;-45.120503652039325
1739209610.8017025;-33.981070128970906
1739209610.8017087;-45.120503652039325
1739209610.8017147;-45.120503652039325
1739209610.8017209;-35.57807855764607
1739209610.8017268;-35.57807855764607
1739209610.801733;-35.57807855764607
1739209610.801739;-45.120503652039325
1739209610.8017452;-32.816014438256545
1739209610.8017511;-38.13080360867914
1739209610.8017573;-45.120503652039325
1739209610.8017635;-45.120503652039325
1739209610.8017695;-45.120503652039325
1739209610.8017757;-45.120503652039325
1739209610.8017817;-45.120503652039325
1739209610.8017879;-33.981070128970906
1739209610.8017938;-38.13080360867914
1739209610.8018;-33.981070128970906
1739209610.801806;-38.13080360867914
1739209610.8018122;-38.13080360867914
