CAN Message; 0x1a7:0000b8c7831576df
1739209683.8124835;-45.120503652039325
1739209683.8124874;-45.120503652039325
1739209683.8124912;-45.120503652039325
1739209683.812495;-35.57807855764607
1739209683.8124988;-35.57807855764607
1739209683.8125026;-28.992665084841942
1739209683.8125062;-38.13080360867914
1739209683.81251;-38.13080360867914
1739209683.8125138;-38.13080360867914
1739209683.8125176;-32.816014438256545
1739209683.8125215;-45.120503652039325
1739209683.8125253;-38.13080360867914
1739209683.812529;-45.120503652039325
1739209683.812533;-45.120503652039325
1739209683.8125365;-45.120503652039325
1739209683.8125403;-45.120503652039325
1739209683.812544;-45.120503652039325
1739209683.812548;-45.120503652039325
1739209683.8125517;-38.13080360867914
1739209683.8125556;-38.13080360867914
1739209683.8125594;-45.120503652039325
1739209683.8125632;-32.816014438256545
1739209683.8125668;-38.13080360867914
1739209683.8125706;-45.120503652039325
1739209683.8125744;-38.13080360867914
1739209683.8125782;-38.13080360867914
1739209683.812582;-45.120503652039325
1739209683.8125858;-38.13080360867914
1739209683.8125896;-38.13080360867914
1739209683.8125935;-45.120503652039325
1739209683.8125973;-45.120503652039325
1739209683.8126009;-45.120503652039325
1739209683.8126047;-45.120503652039325
1739209683.8126085;-45.120503652039325
1739209683.8126123;-45.120503652039325
1739209683.812616;-45.120503652039325
1739209683.81262;-38.13080360867914
1739209683.8126237;-29.438486411369333
1739209683.8126276;-35.57807855764607
1739209683.8126311;-45.120503652039325
1739209683.812635;-35.57807855764607
1739209683.8126388;-35.57807855764607
1739209683.8126426;-45.120503652039325
1739209683.8126464;-38.13080360867914
1739209683.8126502;-38.13080360867914
1739209683.812654;-45.120503652039325
1739209683.8126578;-45.120503652039325
1739209683.8126614;-38.13080360867914
1739209683.8126652;-38.13080360867914
1739209683.812669;-45.120503652039325
1739209683.8126729;-45.120503652039325
1739209683.8126767;-45.120503652039325
1739209683.8126805;-45.120503652039325
1739209683.8126843;-45.120503652039325
1739209683.812688;-45.120503652039325
1739209683.8126917;-38.13080360867914
1739209683.8126955;-35.57807855764607
1739209683.8126993;-38.13080360867914
1739209683.8127031;-38.13080360867914
1739209683.812707;-45.120503652039325
1739209683.8127108;-45.120503652039325
1739209683.8127146;-32.816014438256545
1739209683.8127184;-32.816014438256545
1739209683.812722;-45.120503652039325
1739209683.8127258;-33.981070128970906
1739209683.8127296;-32.816014438256545
1739209683.8127334;-38.13080360867914
1739209683.8127372;-45.120503652039325
1739209683.812741;-38.13080360867914
1739209683.8127449;-38.13080360867914
1739209683.8127487;-45.120503652039325
1739209683.8127525;-45.120503652039325
1739209683.812756;-45.120503652039325
1739209683.8127599;-45.120503652039325
1739209683.8127637;-45.120503652039325
1739209683.8127675;-45.120503652039325
1739209683.8127713;-45.120503652039325
1739209683.8127751;-32.816014438256545
1739209683.812779;-30.49652367304973
1739209683.8127828;-45.120503652039325
1739209683.8127863;-45.120503652039325
1739209683.8127902;-38.13080360867914
1739209683.812794;-38.13080360867914
1739209683.8127978;-45.120503652039325
1739209683.8128016;-45.120503652039325
1739209683.8128054;-38.13080360867914
1739209683.8128092;-45.120503652039325
1739209683.812813;-45.120503652039325
1739209683.8128166;-45.120503652039325
1739209683.8128204;-35.57807855764607
1739209683.8128242;-33.981070128970906
1739209683.812828;-45.120503652039325
1739209683.8128319;-45.120503652039325
1739209683.8128357;-38.13080360867914
1739209683.8128395;-38.13080360867914
1739209683.8128433;-45.120503652039325
1739209683.812847;-38.13080360867914
1739209683.8128507;-38.13080360867914
1739209683.8128545;-45.120503652039325
1739209683.8128583;-45.120503652039325
1739209683.8128622;-38.13080360867914
1739209683.812866;-35.57807855764607
1739209683.8128698;-33.981070128970906
1739209683.8128736;-45.120503652039325
1739209683.8128772;-38.13080360867914
1739209683.812881;-38.13080360867914
1739209683.8128848;-35.57807855764607
1739209683.8128886;-45.120503652039325
1739209683.8128924;-45.120503652039325
1739209683.8128963;-45.120503652039325
1739209683.8129;-45.120503652039325
1739209683.812904;-45.120503652039325
1739209683.8129077;-45.120503652039325
1739209683.8129113;-45.120503652039325
1739209683.812915;-38.13080360867914
1739209683.812919;-38.13080360867914
1739209683.8129227;-45.120503652039325
1739209683.8129265;-35.57807855764607
1739209683.8129303;-35.57807855764607
1739209683.8129342;-45.120503652039325
1739209683.812938;-45.120503652039325
1739209683.8129416;-45.120503652039325
1739209683.8129454;-38.13080360867914
1739209683.8129492;-45.120503652039325
1739209683.812953;-45.120503652039325
1739209683.8129568;-45.120503652039325
1739209683.8129606;-45.120503652039325
1739209683.8129644;-45.120503652039325
1739209683.8129683;-38.13080360867914
1739209683.8129718;-38.13080360867914
1739209683.8129756;-45.120503652039325
1739209683.8129795;-38.13080360867914
1739209683.8129833;-38.13080360867914
1739209683.812987;-38.13080360867914
1739209683.812991;-45.120503652039325
1739209683.8129947;-38.13080360867914
1739209683.8129985;-38.13080360867914
1739209683.813002;-45.120503652039325
1739209683.813006;-38.13080360867914
1739209683.8130097;-38.13080360867914
1739209683.8130136;-45.120503652039325
1739209683.8130174;-45.120503652039325
1739209683.8130212;-38.13080360867914
1739209683.813025;-35.57807855764607
1739209683.8130288;-45.120503652039325
1739209683.8130324;-45.120503652039325
1739209683.8130362;-38.13080360867914
1739209683.81304;-38.13080360867914
1739209683.8130438;-45.120503652039325
1739209683.8130476;-45.120503652039325
1739209683.8130515;-45.120503652039325
1739209683.8130553;-38.13080360867914
1739209683.813059;-38.13080360867914
1739209683.8130627;-45.120503652039325
1739209683.8130665;-38.13080360867914
1739209683.8130703;-38.13080360867914
1739209683.813074;-33.981070128970906
1739209683.813078;-45.120503652039325
1739209683.8130817;-38.13080360867914
1739209683.8130856;-32.816014438256545
1739209683.8130894;-45.120503652039325
1739209683.8130932;-45.120503652039325
1739209683.8130968;-33.981070128970906
1739209683.8131006;-35.57807855764607
1739209683.8131044;-33.981070128970906
1739209683.8131082;-33.981070128970906
1739209683.813112;-38.13080360867914
1739209683.8131158;-45.120503652039325
1739209683.8131196;-45.120503652039325
1739209683.8131235;-38.13080360867914
1739209683.813127;-38.13080360867914
1739209683.8131309;-45.120503652039325
1739209683.8131347;-38.13080360867914
1739209683.8131385;-45.120503652039325
1739209683.8131423;-35.57807855764607
1739209683.813146;-33.981070128970906
1739209683.81315;-45.120503652039325
1739209683.8131537;-38.13080360867914
1739209683.8131573;-38.13080360867914
1739209683.8131611;-38.13080360867914
1739209683.813165;-45.120503652039325
1739209683.8131688;-45.120503652039325
1739209683.8131726;-45.120503652039325
1739209683.8131764;-45.120503652039325
1739209683.8131802;-45.120503652039325
1739209683.813184;-35.57807855764607
1739209683.8131876;-38.13080360867914
1739209683.8131914;-45.120503652039325
1739209683.8131952;-38.13080360867914
1739209683.813199;-38.13080360867914
1739209683.8132029;-38.13080360867914
1739209683.8132067;-38.13080360867914
1739209683.8132105;-38.13080360867914
1739209683.8132143;-45.120503652039325
1739209683.8132179;-38.13080360867914
1739209683.8132217;-38.13080360867914
1739209683.8132255;-38.13080360867914
1739209683.8132293;-38.13080360867914
1739209683.8132331;-45.120503652039325
1739209683.813237;-45.120503652039325
1739209683.8132408;-45.120503652039325
1739209683.8132446;-35.57807855764607
1739209683.8132484;-38.13080360867914
1739209683.813252;-45.120503652039325
1739209683.8132558;-38.13080360867914
1739209683.8132596;-38.13080360867914
1739209683.8132634;-45.120503652039325
1739209683.8132672;-38.13080360867914
1739209683.813271;-38.13080360867914
1739209683.8132749;-38.13080360867914
1739209683.8132787;-38.13080360867914
1739209683.8132823;-38.13080360867914
1739209683.813286;-45.120503652039325
1739209683.8132899;-45.120503652039325
1739209683.8132937;-45.120503652039325
1739209683.8132975;-45.120503652039325
1739209683.8133013;-45.120503652039325
1739209683.8133051;-35.57807855764607
1739209683.813309;-38.13080360867914
1739209683.8133125;-45.120503652039325
1739209683.8133163;-45.120503652039325
1739209683.8133202;-38.13080360867914
1739209683.813324;-38.13080360867914
1739209683.8133278;-45.120503652039325
1739209683.8133316;-45.120503652039325
1739209683.8133354;-35.57807855764607
1739209683.8133392;-38.13080360867914
1739209683.8133428;-45.120503652039325
1739209683.8133466;-38.13080360867914
1739209683.8133504;-35.57807855764607
1739209683.8133543;-38.13080360867914
1739209683.813358;-29.438486411369333
1739209683.813362;-32.816014438256545
1739209683.8133657;-45.120503652039325
1739209683.8133695;-45.120503652039325
1739209683.813373;-45.120503652039325
1739209683.813377;-38.13080360867914
1739209683.8133807;-45.120503652039325
1739209683.8133845;-38.13080360867914
1739209683.8133883;-38.13080360867914
1739209683.8133922;-45.120503652039325
1739209683.813396;-38.13080360867914
1739209683.8133998;-38.13080360867914
1739209683.8134036;-38.13080360867914
1739209683.8134072;-45.120503652039325
1739209683.813411;-38.13080360867914
1739209683.8134148;-45.120503652039325
1739209683.8134186;-27.8777449560314
1739209683.8134224;-28.992665084841942
1739209683.8134263;-45.120503652039325
1739209683.81343;-38.13080360867914
1739209683.813434;-38.13080360867914
1739209683.8134375;-38.13080360867914
1739209683.8134413;-45.120503652039325
1739209683.813445;-35.57807855764607
1739209683.813449;-38.13080360867914
1739209683.8134527;-38.13080360867914
1739209683.8134565;-45.120503652039325
1739209683.8134604;-38.13080360867914
1739209683.8134642;-38.13080360867914
1739209683.8134677;-45.120503652039325
1739209683.8134716;-45.120503652039325
1739209683.8134754;-45.120503652039325
1739209683.8134792;-32.816014438256545
1739209683.813483;-30.49652367304973
1739209683.8134868;-45.120503652039325
1739209683.8134906;-38.13080360867914
1739209683.8134944;-45.120503652039325
1739209683.813498;-45.120503652039325
1739209683.8135018;-38.13080360867914
1739209683.8135056;-35.57807855764607
1739209683.8135095;-33.981070128970906
1739209683.8135133;-45.120503652039325
1739209683.813517;-38.13080360867914
1739209683.813521;-38.13080360867914
1739209683.8135247;-35.57807855764607
1739209683.8135283;-38.13080360867914
1739209683.813532;-45.120503652039325
1739209683.813536;-45.120503652039325
1739209683.8135397;-35.57807855764607
1739209683.8135436;-45.120503652039325
1739209683.8135474;-38.13080360867914
1739209683.8135512;-45.120503652039325
1739209683.813555;-45.120503652039325
1739209683.8135588;-45.120503652039325
1739209683.8135624;-45.120503652039325
1739209683.8135662;-45.120503652039325
1739209683.81357;-38.13080360867914
1739209683.8135738;-31.141103565318915
1739209683.8135777;-45.120503652039325
1739209683.8135815;-45.120503652039325
1739209683.8135853;-38.13080360867914
1739209683.813589;-32.816014438256545
1739209683.8135927;-45.120503652039325
1739209683.8135965;-45.120503652039325
1739209683.8136003;-38.13080360867914
1739209683.813604;-45.120503652039325
1739209683.813608;-45.120503652039325
1739209683.8136117;-38.13080360867914
1739209683.8136156;-38.13080360867914
1739209683.8136194;-45.120503652039325
1739209683.813623;-45.120503652039325
1739209683.8136268;-45.120503652039325
1739209683.8136306;-45.120503652039325
1739209683.8136344;-31.141103565318915
1739209683.8136382;-38.13080360867914
1739209683.813642;-38.13080360867914
1739209683.8136458;-38.13080360867914
1739209683.8136497;-32.816014438256545
1739209683.8136532;-38.13080360867914
1739209683.813657;-45.120503652039325
1739209683.8136609;-45.120503652039325
1739209683.8136647;-38.13080360867914
1739209683.8136685;-45.120503652039325
1739209683.8136723;-45.120503652039325
1739209683.813676;-38.13080360867914
1739209683.81368;-38.13080360867914
1739209683.8136835;-45.120503652039325
1739209683.8136873;-33.981070128970906
1739209683.8136911;-38.13080360867914
1739209683.813695;-38.13080360867914
1739209683.8136988;-45.120503652039325
1739209683.8137026;-38.13080360867914
1739209683.8137064;-35.57807855764607
1739209683.8137102;-35.57807855764607
1739209683.813714;-45.120503652039325
1739209683.8137176;-38.13080360867914
1739209683.8137214;-33.981070128970906
1739209683.8137252;-45.120503652039325
1739209683.813729;-45.120503652039325
1739209683.8137329;-45.120503652039325
1739209683.8137367;-38.13080360867914
1739209683.8137405;-38.13080360867914
1739209683.8137443;-38.13080360867914
1739209683.813748;-38.13080360867914
1739209683.8137517;-38.13080360867914
1739209683.8137555;-33.981070128970906
1739209683.8137593;-45.120503652039325
1739209683.8137631;-38.13080360867914
1739209683.813767;-38.13080360867914
1739209683.8137708;-45.120503652039325
1739209683.8137746;-45.120503652039325
1739209683.8137782;-38.13080360867914
1739209683.813782;-45.120503652039325
1739209683.8137858;-45.120503652039325
1739209683.8137896;-38.13080360867914
1739209683.8137934;-38.13080360867914
1739209683.8137972;-45.120503652039325
1739209683.813801;-38.13080360867914
1739209683.8138049;-32.816014438256545
1739209683.8138084;-45.120503652039325
1739209683.8138123;-45.120503652039325
1739209683.813816;-38.13080360867914
1739209683.81382;-45.120503652039325
1739209683.8138237;-38.13080360867914
1739209683.8138275;-45.120503652039325
1739209683.8138313;-45.120503652039325
1739209683.8138351;-45.120503652039325
1739209683.8138387;-38.13080360867914
1739209683.8138425;-45.120503652039325
1739209683.8138463;-38.13080360867914
1739209683.8138502;-38.13080360867914
1739209683.813854;-45.120503652039325
1739209683.8138578;-45.120503652039325
1739209683.8138616;-45.120503652039325
1739209683.8138654;-32.816014438256545
1739209683.813869;-38.13080360867914
1739209683.8138728;-38.13080360867914
1739209683.8138766;-35.57807855764607
1739209683.8138804;-38.13080360867914
1739209683.8138843;-33.981070128970906
1739209683.813888;-38.13080360867914
1739209683.813892;-45.120503652039325
1739209683.8138957;-45.120503652039325
1739209683.8138995;-38.13080360867914
1739209683.813903;-45.120503652039325
1739209683.813907;-45.120503652039325
1739209683.8139107;-38.13080360867914
1739209683.8139145;-38.13080360867914
1739209683.8139184;-45.120503652039325
1739209683.8139222;-45.120503652039325
1739209683.813926;-45.120503652039325
1739209683.8139298;-38.13080360867914
1739209683.8139334;-35.57807855764607
1739209683.8139372;-45.120503652039325
1739209683.813941;-38.13080360867914
1739209683.8139448;-38.13080360867914
1739209683.8139486;-45.120503652039325
1739209683.8139524;-45.120503652039325
1739209683.8139563;-45.120503652039325
