CAN Message; 0x150:0600220e93b46b85
1739209779.8599012;-35.57807855764607
1739209779.8599105;-45.120503652039325
1739209779.8599198;-38.13080360867914
1739209779.859929;-35.57807855764607
1739209779.8599384;-31.141103565318915
1739209779.8599477;-38.13080360867914
1739209779.859957;-45.120503652039325
1739209779.8599663;-38.13080360867914
1739209779.8599756;-38.13080360867914
1739209779.8599849;-45.120503652039325
1739209779.8599942;-45.120503652039325
1739209779.8600035;-45.120503652039325
1739209779.8600128;-38.13080360867914
1739209779.860022;-38.13080360867914
1739209779.8600314;-38.13080360867914
1739209779.8600407;-38.13080360867914
1739209779.86005;-38.13080360867914
1739209779.8600593;-35.57807855764607
1739209779.8600686;-38.13080360867914
1739209779.8600779;-38.13080360867914
1739209779.8600872;-38.13080360867914
1739209779.8600965;-45.120503652039325
1739209779.8601058;-45.120503652039325
1739209779.860115;-38.13080360867914
1739209779.8601243;-28.992665084841942
1739209779.8601336;-38.13080360867914
1739209779.860143;-45.120503652039325
1739209779.8601522;-33.981070128970906
1739209779.8601615;-45.120503652039325
1739209779.8601708;-45.120503652039325
1739209779.8601801;-45.120503652039325
1739209779.8601894;-45.120503652039325
1739209779.8601987;-35.57807855764607
1739209779.860208;-38.13080360867914
1739209779.8602173;-38.13080360867914
1739209779.8602266;-45.120503652039325
1739209779.860236;-38.13080360867914
1739209779.8602452;-45.120503652039325
1739209779.8602545;-38.13080360867914
1739209779.8602638;-38.13080360867914
1739209779.8602731;-45.120503652039325
1739209779.8602824;-45.120503652039325
1739209779.8602917;-45.120503652039325
1739209779.860301;-38.13080360867914
1739209779.8603103;-38.13080360867914
1739209779.8603196;-38.13080360867914
1739209779.860329;-45.120503652039325
1739209779.8603382;-45.120503652039325
1739209779.8603475;-27.267205301931607
1739209779.8603568;-38.13080360867914
1739209779.860366;-45.120503652039325
1739209779.8603754;-45.120503652039325
1739209779.8603847;-35.57807855764607
1739209779.860394;-38.13080360867914
1739209779.8604033;-38.13080360867914
1739209779.8604126;-45.120503652039325
1739209779.860422;-38.13080360867914
1739209779.8604312;-35.57807855764607
1739209779.8604405;-38.13080360867914
1739209779.8604498;-45.120503652039325
1739209779.860459;-45.120503652039325
1739209779.8604684;-45.120503652039325
1739209779.8604777;-38.13080360867914
1739209779.860487;-38.13080360867914
1739209779.8604963;-45.120503652039325
1739209779.8605056;-45.120503652039325
1739209779.8605149;-45.120503652039325
1739209779.8605242;-45.120503652039325
1739209779.8605335;-45.120503652039325
1739209779.8605428;-45.120503652039325
1739209779.860552;-45.120503652039325
1739209779.8605614;-45.120503652039325
1739209779.8605707;-27.267205301931607
1739209779.8605797;-33.981070128970906
1739209779.860589;-45.120503652039325
1739209779.8605983;-35.57807855764607
1739209779.8606076;-38.13080360867914
1739209779.860617;-45.120503652039325
1739209779.8606262;-45.120503652039325
1739209779.8606355;-38.13080360867914
1739209779.8606448;-35.57807855764607
1739209779.860654;-45.120503652039325
1739209779.8606634;-32.816014438256545
1739209779.8606727;-38.13080360867914
1739209779.860682;-38.13080360867914
1739209779.8606913;-35.57807855764607
1739209779.8607006;-38.13080360867914
1739209779.86071;-35.57807855764607
1739209779.8607192;-38.13080360867914
1739209779.8607285;-38.13080360867914
1739209779.8607378;-45.120503652039325
1739209779.860747;-38.13080360867914
1739209779.8607564;-38.13080360867914
1739209779.8607657;-45.120503652039325
1739209779.860775;-38.13080360867914
1739209779.8607843;-38.13080360867914
1739209779.8607936;-45.120503652039325
1739209779.860803;-45.120503652039325
1739209779.8608122;-38.13080360867914
1739209779.8608215;-35.57807855764607
1739209779.8608308;-38.13080360867914
1739209779.86084;-45.120503652039325
1739209779.8608494;-38.13080360867914
1739209779.8608587;-35.57807855764607
1739209779.860868;-45.120503652039325
1739209779.8608773;-45.120503652039325
1739209779.8608866;-35.57807855764607
1739209779.8608959;-32.816014438256545
1739209779.8609052;-45.120503652039325
1739209779.8609145;-45.120503652039325
1739209779.8609238;-38.13080360867914
1739209779.860933;-38.13080360867914
1739209779.8609424;-35.57807855764607
1739209779.8609517;-38.13080360867914
1739209779.860961;-45.120503652039325
1739209779.8609703;-45.120503652039325
1739209779.8609796;-45.120503652039325
1739209779.8609889;-45.120503652039325
1739209779.8609982;-45.120503652039325
1739209779.8610075;-38.13080360867914
1739209779.8610168;-45.120503652039325
1739209779.861026;-45.120503652039325
1739209779.8610353;-33.981070128970906
1739209779.8610446;-35.57807855764607
1739209779.861054;-45.120503652039325
1739209779.8610632;-38.13080360867914
1739209779.8610725;-45.120503652039325
1739209779.8610818;-38.13080360867914
1739209779.8610911;-33.981070128970906
1739209779.8611004;-38.13080360867914
1739209779.8611097;-38.13080360867914
1739209779.861119;-38.13080360867914
1739209779.8611283;-38.13080360867914
1739209779.8611376;-38.13080360867914
1739209779.861147;-45.120503652039325
1739209779.8611562;-45.120503652039325
1739209779.8611655;-45.120503652039325
1739209779.8611748;-38.13080360867914
1739209779.8611841;-35.57807855764607
1739209779.8611934;-45.120503652039325
1739209779.8612027;-45.120503652039325
1739209779.861212;-38.13080360867914
1739209779.8612213;-45.120503652039325
1739209779.8612306;-38.13080360867914
1739209779.86124;-45.120503652039325
1739209779.8612492;-45.120503652039325
1739209779.8612585;-45.120503652039325
1739209779.8612678;-45.120503652039325
1739209779.861277;-45.120503652039325
1739209779.8612864;-45.120503652039325
1739209779.8612957;-38.13080360867914
1739209779.861305;-45.120503652039325
1739209779.8613143;-38.13080360867914
1739209779.8613236;-38.13080360867914
1739209779.861333;-45.120503652039325
1739209779.8613422;-45.120503652039325
1739209779.8613515;-38.13080360867914
1739209779.8613608;-35.57807855764607
1739209779.86137;-45.120503652039325
1739209779.8613794;-38.13080360867914
1739209779.8613887;-38.13080360867914
1739209779.861398;-31.141103565318915
1739209779.8614073;-33.981070128970906
1739209779.8614166;-35.57807855764607
1739209779.8614259;-45.120503652039325
1739209779.8614352;-38.13080360867914
1739209779.8614445;-38.13080360867914
1739209779.8614538;-38.13080360867914
1739209779.861463;-38.13080360867914
1739209779.8614724;-45.120503652039325
1739209779.8614817;-38.13080360867914
1739209779.861491;-38.13080360867914
1739209779.8615003;-35.57807855764607
1739209779.8615096;-38.13080360867914
1739209779.8615189;-38.13080360867914
1739209779.861528;-38.13080360867914
1739209779.8615372;-38.13080360867914
1739209779.8615465;-38.13080360867914
1739209779.8615558;-38.13080360867914
1739209779.861565;-45.120503652039325
1739209779.8615744;-33.981070128970906
1739209779.8615837;-32.816014438256545
1739209779.861593;-38.13080360867914
1739209779.8616023;-45.120503652039325
1739209779.8616116;-38.13080360867914
1739209779.861621;-31.141103565318915
1739209779.8616302;-31.141103565318915
1739209779.8616395;-45.120503652039325
1739209779.8616488;-45.120503652039325
1739209779.861658;-38.13080360867914
1739209779.8616674;-38.13080360867914
1739209779.8616767;-45.120503652039325
1739209779.861686;-45.120503652039325
1739209779.8616953;-33.981070128970906
1739209779.8617046;-38.13080360867914
1739209779.861714;-45.120503652039325
1739209779.8617232;-38.13080360867914
1739209779.8617325;-35.57807855764607
1739209779.8617418;-38.13080360867914
1739209779.861751;-38.13080360867914
1739209779.8617604;-45.120503652039325
1739209779.8617697;-38.13080360867914
1739209779.861779;-38.13080360867914
1739209779.8617883;-45.120503652039325
1739209779.8617976;-45.120503652039325
1739209779.8618069;-38.13080360867914
1739209779.8618162;-38.13080360867914
1739209779.8618255;-45.120503652039325
1739209779.8618348;-38.13080360867914
1739209779.861844;-33.981070128970906
1739209779.8618534;-28.58837851428586
1739209779.8618627;-45.120503652039325
1739209779.861872;-38.13080360867914
1739209779.8618813;-33.981070128970906
1739209779.8618906;-38.13080360867914
1739209779.8618999;-45.120503652039325
1739209779.8619092;-38.13080360867914
1739209779.8619184;-38.13080360867914
1739209779.8619277;-28.992665084841942
1739209779.861937;-38.13080360867914
1739209779.8619463;-45.120503652039325
1739209779.8619556;-45.120503652039325
1739209779.861965;-38.13080360867914
1739209779.8619742;-33.981070128970906
1739209779.8619835;-45.120503652039325
1739209779.8619928;-45.120503652039325
1739209779.8620021;-33.981070128970906
1739209779.8620114;-38.13080360867914
1739209779.8620207;-45.120503652039325
1739209779.86203;-45.120503652039325
1739209779.8620393;-38.13080360867914
1739209779.8620486;-45.120503652039325
1739209779.862058;-38.13080360867914
1739209779.8620672;-38.13080360867914
1739209779.8620765;-38.13080360867914
1739209779.8620858;-35.57807855764607
1739209779.862095;-38.13080360867914
1739209779.8621044;-45.120503652039325
1739209779.8621137;-38.13080360867914
1739209779.862123;-45.120503652039325
1739209779.8621323;-45.120503652039325
1739209779.8621416;-45.120503652039325
1739209779.862151;-38.13080360867914
1739209779.8621602;-38.13080360867914
1739209779.8621695;-45.120503652039325
1739209779.8621788;-45.120503652039325
1739209779.862188;-45.120503652039325
1739209779.8621974;-45.120503652039325
1739209779.8622067;-33.981070128970906
1739209779.862216;-45.120503652039325
1739209779.8622253;-45.120503652039325
1739209779.8622346;-45.120503652039325
1739209779.862244;-33.981070128970906
1739209779.8622532;-38.13080360867914
1739209779.8622625;-38.13080360867914
1739209779.8622718;-38.13080360867914
1739209779.862281;-38.13080360867914
1739209779.8622904;-35.57807855764607
1739209779.8622997;-38.13080360867914
1739209779.862309;-45.120503652039325
1739209779.8623183;-38.13080360867914
1739209779.8623276;-32.816014438256545
1739209779.8623369;-45.120503652039325
1739209779.8623462;-45.120503652039325
1739209779.8623555;-38.13080360867914
1739209779.8623648;-38.13080360867914
1739209779.862374;-38.13080360867914
1739209779.8623834;-45.120503652039325
1739209779.8623927;-33.981070128970906
1739209779.862402;-38.13080360867914
1739209779.8624113;-38.13080360867914
1739209779.8624206;-45.120503652039325
1739209779.8624299;-38.13080360867914
1739209779.8624392;-38.13080360867914
1739209779.8624485;-45.120503652039325
1739209779.8624578;-45.120503652039325
1739209779.862467;-38.13080360867914
1739209779.8624763;-38.13080360867914
1739209779.8624854;-38.13080360867914
1739209779.8624947;-38.13080360867914
1739209779.862504;-45.120503652039325
1739209779.8625133;-45.120503652039325
1739209779.8625226;-38.13080360867914
1739209779.862532;-45.120503652039325
1739209779.8625412;-45.120503652039325
1739209779.8625505;-45.120503652039325
1739209779.8625598;-38.13080360867914
1739209779.862569;-38.13080360867914
1739209779.8625784;-38.13080360867914
1739209779.8625877;-45.120503652039325
1739209779.862597;-38.13080360867914
1739209779.8626063;-32.816014438256545
1739209779.8626156;-45.120503652039325
1739209779.862625;-45.120503652039325
1739209779.8626342;-38.13080360867914
1739209779.8626435;-45.120503652039325
1739209779.8626528;-38.13080360867914
1739209779.862662;-38.13080360867914
1739209779.8626714;-38.13080360867914
1739209779.8626807;-45.120503652039325
1739209779.86269;-38.13080360867914
1739209779.8626993;-38.13080360867914
1739209779.8627086;-45.120503652039325
1739209779.8627179;-45.120503652039325
1739209779.8627272;-38.13080360867914
1739209779.8627365;-38.13080360867914
1739209779.8627458;-45.120503652039325
1739209779.862755;-45.120503652039325
1739209779.8627644;-33.981070128970906
1739209779.8627737;-38.13080360867914
1739209779.862783;-38.13080360867914
1739209779.8627923;-35.57807855764607
1739209779.8628016;-45.120503652039325
1739209779.8628109;-38.13080360867914
1739209779.8628201;-38.13080360867914
1739209779.8628294;-31.141103565318915
1739209779.8628387;-35.57807855764607
1739209779.862848;-35.57807855764607
1739209779.8628573;-45.120503652039325
1739209779.8628666;-45.120503652039325
1739209779.862876;-45.120503652039325
1739209779.8628852;-38.13080360867914
1739209779.8628945;-38.13080360867914
1739209779.8629038;-33.981070128970956
1739209779.8629131;-45.120503652039325
1739209779.8629224;-45.120503652039325
1739209779.8629317;-38.13080360867914
1739209779.862941;-45.120503652039325
1739209779.8629503;-45.120503652039325
1739209779.8629596;-45.120503652039325
1739209779.862969;-38.13080360867914
1739209779.8629782;-28.58837851428586
1739209779.8629875;-38.13080360867914
1739209779.8629968;-45.120503652039325
1739209779.863006;-38.13080360867914
1739209779.8630154;-33.981070128970906
1739209779.8630247;-38.13080360867914
1739209779.863034;-45.120503652039325
1739209779.8630433;-45.120503652039325
1739209779.8630526;-33.981070128970956
1739209779.863062;-38.13080360867914
1739209779.8630712;-38.13080360867914
1739209779.8630805;-45.120503652039325
1739209779.8630898;-45.120503652039325
1739209779.863099;-45.120503652039325
1739209779.8631084;-45.120503652039325
1739209779.8631177;-38.13080360867914
1739209779.863127;-32.816014438256545
1739209779.8631363;-38.13080360867914
1739209779.8631456;-45.120503652039325
1739209779.863155;-35.57807855764607
1739209779.8631642;-35.57807855764607
1739209779.8631735;-45.120503652039325
1739209779.8631828;-45.120503652039325
1739209779.863192;-38.13080360867914
1739209779.8632014;-30.49652367304973
1739209779.8632107;-38.13080360867914
1739209779.86322;-45.120503652039325
1739209779.8632293;-45.120503652039325
1739209779.8632386;-38.13080360867914
1739209779.8632479;-35.57807855764607
1739209779.8632572;-45.120503652039325
1739209779.8632665;-38.13080360867914
1739209779.8632758;-33.981070128970906
1739209779.863285;-38.13080360867914
1739209779.8632944;-33.981070128970906
1739209779.8633037;-33.981070128970906
1739209779.863313;-38.13080360867914
1739209779.8633223;-45.120503652039325
1739209779.8633316;-45.120503652039325
1739209779.8633409;-38.13080360867914
1739209779.8633502;-28.992665084841942
1739209779.8633595;-31.141103565318915
1739209779.8633687;-38.13080360867914
1739209779.863378;-45.120503652039325
1739209779.8633873;-38.13080360867914
1739209779.8633966;-38.13080360867914
1739209779.863406;-45.120503652039325
1739209779.8634152;-45.120503652039325
1739209779.8634245;-38.13080360867914
1739209779.8634336;-30.49652367304973
1739209779.863443;-38.13080360867914
1739209779.8634522;-38.13080360867914
1739209779.8634615;-38.13080360867914
1739209779.8634708;-45.120503652039325
1739209779.86348;-45.120503652039325
1739209779.8634894;-38.13080360867914
1739209779.8634987;-33.981070128970906
1739209779.863508;-30.49652367304973
1739209779.8635173;-45.120503652039325
