CAN Message; 0x77:b53f59e772c007d4
1739209785.50227;-38.13080360867914
1739209785.5022738;-45.120503652039325
1739209785.5022776;-45.120503652039325
1739209785.5022814;-45.120503652039325
1739209785.5022855;-33.981070128970906
1739209785.5022893;-45.120503652039325
1739209785.502293;-45.120503652039325
1739209785.502297;-45.120503652039325
1739209785.5023007;-45.120503652039325
1739209785.5023046;-45.120503652039325
1739209785.5023084;-38.13080360867914
1739209785.5023122;-38.13080360867914
1739209785.502316;-28.992665084841942
1739209785.5023198;-45.120503652039325
1739209785.5023236;-45.120503652039325
1739209785.5023274;-45.120503652039325
1739209785.5023313;-33.981070128970906
1739209785.502335;-45.120503652039325
1739209785.5023391;-45.120503652039325
1739209785.502343;-45.120503652039325
1739209785.5023468;-35.57807855764607
1739209785.5023506;-38.13080360867914
1739209785.5023544;-38.13080360867914
1739209785.5023582;-45.120503652039325
1739209785.502362;-38.13080360867914
1739209785.5023658;-38.13080360867914
1739209785.5023696;-38.13080360867914
1739209785.5023735;-35.57807855764607
1739209785.5023773;-31.141103565318915
1739209785.502381;-38.13080360867914
1739209785.502385;-45.120503652039325
1739209785.502389;-45.120503652039325
1739209785.5023928;-33.981070128970906
1739209785.5023966;-38.13080360867914
1739209785.5024004;-45.120503652039325
1739209785.5024042;-38.13080360867914
1739209785.502408;-35.57807855764607
1739209785.5024118;-35.57807855764607
1739209785.5024157;-45.120503652039325
1739209785.5024195;-45.120503652039325
1739209785.5024233;-45.120503652039325
1739209785.502427;-45.120503652039325
1739209785.502431;-45.120503652039325
1739209785.5024347;-45.120503652039325
1739209785.5024388;-45.120503652039325
1739209785.5024426;-45.120503652039325
1739209785.5024464;-38.13080360867914
1739209785.5024502;-45.120503652039325
1739209785.502454;-38.13080360867914
1739209785.5024579;-38.13080360867914
1739209785.5024617;-35.57807855764607
1739209785.5024655;-35.57807855764607
1739209785.5024693;-28.992665084841942
1739209785.502473;-38.13080360867914
1739209785.502477;-45.120503652039325
1739209785.5024807;-38.13080360867914
1739209785.5024846;-45.120503652039325
1739209785.5024884;-45.120503652039325
1739209785.5024924;-38.13080360867914
1739209785.5024962;-32.816014438256545
1739209785.5025;-33.981070128970956
1739209785.5025039;-45.120503652039325
1739209785.5025077;-38.13080360867914
1739209785.5025115;-45.120503652039325
1739209785.5025153;-45.120503652039325
1739209785.5025191;-45.120503652039325
1739209785.502523;-38.13080360867914
1739209785.5025268;-45.120503652039325
1739209785.5025306;-33.981070128970906
1739209785.5025344;-32.816014438256545
1739209785.5025382;-38.13080360867914
1739209785.5025423;-38.13080360867914
1739209785.502546;-38.13080360867914
1739209785.50255;-45.120503652039325
1739209785.5025537;-45.120503652039325
1739209785.5025575;-45.120503652039325
1739209785.5025613;-45.120503652039325
1739209785.5025651;-45.120503652039325
1739209785.502569;-45.120503652039325
1739209785.5025728;-38.13080360867914
1739209785.5025766;-32.816014438256545
1739209785.5025804;-38.13080360867914
1739209785.5025842;-45.120503652039325
1739209785.502588;-38.13080360867914
1739209785.502592;-45.120503652039325
1739209785.502596;-38.13080360867914
1739209785.5025997;-38.13080360867914
1739209785.5026035;-45.120503652039325
1739209785.5026073;-38.13080360867914
1739209785.5026112;-31.141103565318915
1739209785.502615;-38.13080360867914
1739209785.5026188;-45.120503652039325
1739209785.5026226;-32.816014438256545
1739209785.5026264;-32.816014438256545
1739209785.5026302;-45.120503652039325
1739209785.502634;-45.120503652039325
1739209785.5026379;-38.13080360867914
1739209785.502642;-45.120503652039325
1739209785.5026457;-38.13080360867914
1739209785.5026495;-45.120503652039325
1739209785.5026534;-45.120503652039325
1739209785.5026572;-38.13080360867914
1739209785.502661;-38.13080360867914
1739209785.5026648;-45.120503652039325
1739209785.5026686;-38.13080360867914
1739209785.5026724;-31.141103565318915
1739209785.5026762;-38.13080360867914
1739209785.50268;-45.120503652039325
1739209785.5026839;-33.981070128970906
1739209785.5026877;-38.13080360867914
1739209785.5026915;-38.13080360867914
1739209785.5026956;-45.120503652039325
1739209785.5026994;-45.120503652039325
1739209785.5027032;-45.120503652039325
1739209785.502707;-38.13080360867914
1739209785.5027108;-38.13080360867914
1739209785.5027146;-38.13080360867914
1739209785.5027184;-45.120503652039325
1739209785.5027223;-45.120503652039325
1739209785.502726;-45.120503652039325
1739209785.50273;-45.120503652039325
1739209785.5027337;-35.57807855764607
1739209785.5027375;-45.120503652039325
1739209785.5027413;-45.120503652039325
1739209785.5027454;-45.120503652039325
1739209785.5027492;-33.981070128970906
1739209785.502753;-35.57807855764607
1739209785.5027568;-35.57807855764607
1739209785.5027606;-38.13080360867914
1739209785.5027645;-45.120503652039325
1739209785.5027683;-35.57807855764607
1739209785.502772;-38.13080360867914
1739209785.502776;-38.13080360867914
1739209785.5027797;-45.120503652039325
1739209785.5027835;-33.981070128970906
1739209785.5027874;-45.120503652039325
1739209785.5027912;-45.120503652039325
1739209785.5027952;-45.120503652039325
1739209785.502799;-45.120503652039325
1739209785.5028028;-38.13080360867914
1739209785.5028067;-38.13080360867914
1739209785.5028105;-45.120503652039325
1739209785.5028143;-45.120503652039325
1739209785.502818;-45.120503652039325
1739209785.502822;-45.120503652039325
1739209785.5028257;-38.13080360867914
1739209785.5028296;-45.120503652039325
1739209785.5028334;-45.120503652039325
1739209785.5028372;-45.120503652039325
1739209785.502841;-38.13080360867914
1739209785.5028448;-35.57807855764607
1739209785.5028489;-38.13080360867914
1739209785.5028527;-45.120503652039325
1739209785.5028565;-45.120503652039325
1739209785.5028603;-45.120503652039325
1739209785.5028641;-38.13080360867914
1739209785.502868;-45.120503652039325
1739209785.5028718;-38.13080360867914
1739209785.5028756;-38.13080360867914
1739209785.5028794;-38.13080360867914
1739209785.5028832;-45.120503652039325
1739209785.502887;-45.120503652039325
1739209785.5028908;-45.120503652039325
1739209785.5028946;-45.120503652039325
1739209785.5028987;-38.13080360867914
1739209785.5029025;-31.141103565318915
1739209785.5029063;-32.816014438256545
1739209785.5029101;-45.120503652039325
1739209785.502914;-38.13080360867914
1739209785.5029178;-33.981070128970906
1739209785.5029216;-32.816014438256545
1739209785.5029254;-38.13080360867914
1739209785.5029292;-38.13080360867914
1739209785.502933;-33.981070128970906
1739209785.5029368;-38.13080360867914
1739209785.5029407;-45.120503652039325
1739209785.5029445;-33.981070128970906
1739209785.5029485;-38.13080360867914
1739209785.5029523;-38.13080360867914
1739209785.5029562;-45.120503652039325
1739209785.50296;-45.120503652039325
1739209785.5029638;-38.13080360867914
1739209785.5029676;-45.120503652039325
1739209785.5029714;-45.120503652039325
1739209785.5029752;-38.13080360867914
1739209785.502979;-35.57807855764607
1739209785.5029829;-45.120503652039325
1739209785.5029867;-38.13080360867914
1739209785.5029905;-38.13080360867914
1739209785.5029943;-38.13080360867914
1739209785.502998;-31.141103565318915
1739209785.5030022;-35.57807855764607
1739209785.503006;-45.120503652039325
1739209785.5030098;-45.120503652039325
1739209785.5030136;-38.13080360867914
1739209785.5030174;-38.13080360867914
1739209785.5030212;-45.120503652039325
1739209785.503025;-38.13080360867914
1739209785.5030289;-31.141103565318915
1739209785.5030327;-45.120503652039325
1739209785.5030365;-45.120503652039325
1739209785.5030403;-38.13080360867914
1739209785.5030441;-38.13080360867914
1739209785.503048;-45.120503652039325
1739209785.503052;-45.120503652039325
1739209785.5030558;-45.120503652039325
1739209785.5030596;-32.816014438256545
1739209785.5030634;-45.120503652039325
1739209785.5030673;-45.120503652039325
1739209785.503071;-38.13080360867914
1739209785.503075;-38.13080360867914
1739209785.5030787;-45.120503652039325
1739209785.5030825;-35.57807855764607
1739209785.5030863;-35.57807855764607
1739209785.5030901;-38.13080360867914
1739209785.503094;-45.120503652039325
1739209785.5030978;-45.120503652039325
1739209785.5031018;-38.13080360867914
1739209785.5031056;-45.120503652039325
1739209785.5031095;-45.120503652039325
1739209785.5031133;-38.13080360867914
1739209785.503117;-35.57807855764607
1739209785.503121;-45.120503652039325
1739209785.5031247;-45.120503652039325
1739209785.5031285;-38.13080360867914
1739209785.5031323;-35.57807855764607
1739209785.5031362;-38.13080360867914
1739209785.50314;-45.120503652039325
1739209785.5031438;-38.13080360867914
1739209785.5031476;-45.120503652039325
1739209785.5031517;-38.13080360867914
1739209785.5031555;-45.120503652039325
1739209785.5031593;-38.13080360867914
1739209785.503163;-38.13080360867914
1739209785.503167;-38.13080360867914
1739209785.5031707;-45.120503652039325
1739209785.5031745;-38.13080360867914
1739209785.5031784;-35.57807855764607
1739209785.5031822;-35.57807855764607
1739209785.503186;-38.13080360867914
1739209785.5031898;-38.13080360867914
1739209785.5031936;-35.57807855764607
1739209785.5031974;-38.13080360867914
1739209785.5032012;-45.120503652039325
1739209785.5032053;-45.120503652039325
1739209785.503209;-45.120503652039325
1739209785.503213;-45.120503652039325
1739209785.5032167;-45.120503652039325
1739209785.5032206;-33.981070128970906
1739209785.5032244;-38.13080360867914
1739209785.5032282;-38.13080360867914
1739209785.503232;-35.57807855764607
1739209785.5032358;-35.57807855764607
1739209785.5032396;-35.57807855764607
1739209785.5032434;-35.57807855764607
1739209785.5032473;-45.120503652039325
1739209785.503251;-45.120503652039325
1739209785.5032551;-33.981070128970906
1739209785.503259;-45.120503652039325
1739209785.5032628;-45.120503652039325
1739209785.5032666;-45.120503652039325
1739209785.5032704;-45.120503652039325
1739209785.5032742;-38.13080360867914
1739209785.503278;-38.13080360867914
1739209785.5032818;-38.13080360867914
1739209785.5032856;-45.120503652039325
1739209785.5032895;-45.120503652039325
1739209785.5032933;-38.13080360867914
1739209785.503297;-38.13080360867914
1739209785.503301;-35.57807855764607
1739209785.503305;-32.816014438256545
1739209785.5033088;-32.816014438256545
1739209785.5033126;-45.120503652039325
1739209785.5033164;-45.120503652039325
1739209785.5033202;-45.120503652039325
1739209785.503324;-45.120503652039325
1739209785.5033278;-45.120503652039325
1739209785.5033317;-45.120503652039325
1739209785.5033355;-45.120503652039325
1739209785.5033393;-45.120503652039325
1739209785.503343;-38.13080360867914
1739209785.503347;-45.120503652039325
1739209785.5033507;-38.13080360867914
1739209785.5033545;-35.57807855764607
1739209785.5033586;-45.120503652039325
1739209785.5033624;-45.120503652039325
1739209785.5033662;-45.120503652039325
1739209785.50337;-33.981070128970906
1739209785.5033739;-38.13080360867914
1739209785.5033777;-45.120503652039325
1739209785.5033815;-45.120503652039325
1739209785.5033853;-38.13080360867914
1739209785.5033891;-38.13080360867914
1739209785.503393;-45.120503652039325
1739209785.5033967;-35.57807855764607
1739209785.5034006;-45.120503652039325
1739209785.5034044;-38.13080360867914
1739209785.5034084;-38.13080360867914
1739209785.5034122;-32.816014438256545
1739209785.503416;-33.981070128970906
1739209785.5034199;-45.120503652039325
1739209785.5034237;-38.13080360867914
1739209785.5034275;-45.120503652039325
1739209785.5034313;-33.981070128970906
1739209785.5034351;-38.13080360867914
1739209785.503439;-38.13080360867914
1739209785.5034428;-45.120503652039325
1739209785.5034466;-38.13080360867914
1739209785.5034504;-38.13080360867914
1739209785.5034542;-38.13080360867914
1739209785.5034583;-38.13080360867914
1739209785.503462;-45.120503652039325
1739209785.503466;-38.13080360867914
1739209785.5034697;-35.57807855764607
1739209785.5034735;-45.120503652039325
1739209785.5034773;-45.120503652039325
1739209785.5034811;-38.13080360867914
1739209785.503485;-32.816014438256545
1739209785.5034888;-38.13080360867914
1739209785.5034926;-38.13080360867914
1739209785.5034964;-45.120503652039325
1739209785.5035002;-45.120503652039325
1739209785.503504;-45.120503652039325
1739209785.5035079;-45.120503652039325
1739209785.503512;-38.13080360867914
1739209785.5035157;-45.120503652039325
1739209785.5035195;-45.120503652039325
1739209785.5035233;-31.141103565318915
1739209785.5035272;-30.49652367304973
1739209785.503531;-32.816014438256545
1739209785.5035348;-38.13080360867914
1739209785.5035386;-33.981070128970906
1739209785.5035424;-32.816014438256545
1739209785.5035462;-38.13080360867914
1739209785.50355;-45.120503652039325
1739209785.5035539;-35.57807855764607
1739209785.5035577;-38.13080360867914
1739209785.5035617;-38.13080360867914
1739209785.5035655;-45.120503652039325
1739209785.5035694;-45.120503652039325
1739209785.5035732;-38.13080360867914
1739209785.503577;-35.57807855764607
1739209785.5035808;-38.13080360867914
1739209785.5035846;-45.120503652039325
1739209785.5035875;-45.120503652039325
1739209785.50359;-45.120503652039325
1739209785.503593;-45.120503652039325
1739209785.5035958;-45.120503652039325
1739209785.5035987;-45.120503652039325
1739209785.5036013;-38.13080360867914
1739209785.5036042;-38.13080360867914
1739209785.503607;-33.981070128970906
1739209785.5036097;-33.981070128970906
1739209785.5036125;-35.57807855764607
1739209785.5036154;-45.120503652039325
1739209785.5036182;-38.13080360867914
1739209785.5036209;-35.57807855764607
1739209785.5036237;-38.13080360867914
1739209785.5036266;-38.13080360867914
1739209785.5036292;-32.816014438256545
1739209785.503632;-31.141103565318915
1739209785.503635;-38.13080360867914
1739209785.5036378;-38.13080360867914
1739209785.5036404;-45.120503652039325
1739209785.5036433;-45.120503652039325
1739209785.5036461;-45.120503652039325
1739209785.5036488;-38.13080360867914
1739209785.5036516;-33.981070128970906
1739209785.5036545;-31.141103565318915
1739209785.5036573;-38.13080360867914
1739209785.50366;-38.13080360867914
1739209785.5036628;-33.981070128970906
1739209785.5036657;-33.981070128970906
1739209785.5036683;-45.120503652039325
1739209785.5036712;-38.13080360867914
1739209785.503674;-33.981070128970906
1739209785.5036767;-38.13080360867914
1739209785.5036795;-45.120503652039325
1739209785.5036824;-45.120503652039325
1739209785.5036852;-45.120503652039325
1739209785.5036879;-38.13080360867914
1739209785.5036907;-45.120503652039325
1739209785.5036936;-45.120503652039325
1739209785.5036962;-45.120503652039325
1739209785.503699;-45.120503652039325
1739209785.503702;-45.120503652039325
1739209785.5037048;-38.13080360867914
1739209785.5037074;-45.120503652039325
1739209785.5037103;-45.120503652039325
1739209785.5037131;-45.120503652039325
