CAN Message; 0x98:0000f98da20c4ff2
1739209686.3970335;-38.13080360867914
1739209686.3970492;-45.120503652039325
1739209686.397065;-28.992665084841942
1739209686.3970807;-38.13080360867914
1739209686.3970962;-45.120503652039325
1739209686.397112;-38.13080360867914
1739209686.3971276;-33.981070128970906
1739209686.3971434;-45.120503652039325
1739209686.3971589;-45.120503652039325
1739209686.3971746;-33.981070128970906
1739209686.3971903;-45.120503652039325
1739209686.397206;-45.120503652039325
1739209686.3972216;-38.13080360867914
1739209686.3972373;-35.57807855764607
1739209686.397253;-38.13080360867914
1739209686.3972688;-45.120503652039325
1739209686.3972845;-38.13080360867914
1739209686.3973;-45.120503652039325
1739209686.3973157;-45.120503652039325
1739209686.3973315;-45.120503652039325
1739209686.3973472;-45.120503652039325
1739209686.3973627;-38.13080360867914
1739209686.3973784;-45.120503652039325
1739209686.3973942;-38.13080360867914
1739209686.39741;-32.816014438256545
1739209686.3974254;-38.13080360867914
1739209686.3974411;-33.981070128970906
1739209686.397457;-38.13080360867914
1739209686.3974726;-45.120503652039325
1739209686.397488;-45.120503652039325
1739209686.3975039;-32.816014438256545
1739209686.3975196;-38.13080360867914
1739209686.3975353;-38.13080360867914
1739209686.397551;-38.13080360867914
1739209686.3975666;-38.13080360867914
1739209686.3975823;-45.120503652039325
1739209686.397598;-45.120503652039325
1739209686.3976138;-45.120503652039325
1739209686.3976293;-38.13080360867914
1739209686.397645;-45.120503652039325
1739209686.3976607;-45.120503652039325
1739209686.3976765;-45.120503652039325
1739209686.397692;-45.120503652039325
1739209686.3977077;-45.120503652039325
1739209686.3977234;-45.120503652039325
1739209686.3977392;-45.120503652039325
1739209686.3977547;-38.13080360867914
1739209686.3977704;-38.13080360867914
1739209686.3977861;-45.120503652039325
1739209686.3978019;-38.13080360867914
1739209686.3978176;-38.13080360867914
1739209686.397833;-30.49652367304973
1739209686.3978488;-38.13080360867914
1739209686.3978646;-45.120503652039325
1739209686.3978803;-38.13080360867914
1739209686.3978958;-35.57807855764607
1739209686.3979115;-45.120503652039325
1739209686.3979273;-32.816014438256545
1739209686.397943;-38.13080360867914
1739209686.3979585;-38.13080360867914
1739209686.3979743;-45.120503652039325
1739209686.39799;-45.120503652039325
1739209686.3980057;-45.120503652039325
1739209686.3980215;-45.120503652039325
1739209686.398037;-38.13080360867914
1739209686.3980527;-38.13080360867914
1739209686.3980684;-45.120503652039325
1739209686.3980842;-38.13080360867914
1739209686.3980997;-38.13080360867914
1739209686.3981154;-45.120503652039325
1739209686.3981311;-38.13080360867914
1739209686.3981469;-38.13080360867914
1739209686.3981624;-45.120503652039325
1739209686.398178;-38.13080360867914
1739209686.3981938;-38.13080360867914
1739209686.3982096;-35.57807855764607
1739209686.398225;-45.120503652039325
1739209686.3982408;-45.120503652039325
1739209686.3982565;-31.141103565318915
1739209686.3982723;-38.13080360867914
1739209686.398288;-45.120503652039325
1739209686.3983035;-45.120503652039325
1739209686.3983192;-45.120503652039325
1739209686.398335;-38.13080360867914
1739209686.3983507;-38.13080360867914
1739209686.3983662;-38.13080360867914
1739209686.398382;-38.13080360867914
1739209686.3983977;-38.13080360867914
1739209686.3984134;-38.13080360867914
1739209686.398429;-38.13080360867914
1739209686.3984447;-35.57807855764607
1739209686.3984604;-27.267205301931607
1739209686.3984761;-45.120503652039325
1739209686.3984916;-38.13080360867914
1739209686.3985074;-45.120503652039325
1739209686.398523;-38.13080360867914
1739209686.3985388;-45.120503652039325
1739209686.3985546;-45.120503652039325
1739209686.39857;-38.13080360867914
1739209686.3985858;-33.981070128970956
1739209686.3986015;-45.120503652039325
1739209686.3986173;-45.120503652039325
1739209686.3986328;-45.120503652039325
1739209686.3986485;-45.120503652039325
1739209686.3986642;-45.120503652039325
1739209686.39868;-45.120503652039325
1739209686.3986955;-45.120503652039325
1739209686.3987112;-45.120503652039325
1739209686.398727;-38.13080360867914
1739209686.3987427;-35.57807855764607
1739209686.3987584;-38.13080360867914
1739209686.398774;-38.13080360867914
1739209686.3987896;-45.120503652039325
1739209686.3988054;-45.120503652039325
1739209686.398821;-45.120503652039325
1739209686.3988366;-32.816014438256545
1739209686.3988523;-33.981070128970906
1739209686.398868;-45.120503652039325
1739209686.3988838;-45.120503652039325
1739209686.3988993;-35.57807855764607
1739209686.398915;-38.13080360867914
1739209686.3989308;-45.120503652039325
1739209686.3989465;-32.816014438256545
1739209686.398962;-38.13080360867914
1739209686.3989778;-45.120503652039325
1739209686.3989935;-32.816014438256545
1739209686.3990092;-38.13080360867914
1739209686.399025;-45.120503652039325
1739209686.3990405;-38.13080360867914
1739209686.3990562;-35.57807855764607
1739209686.399072;-45.120503652039325
1739209686.3990877;-28.21854285175415
1739209686.3991032;-31.141103565318893
1739209686.399119;-38.13080360867914
1739209686.3991346;-32.816014438256545
1739209686.3991504;-33.981070128970906
1739209686.3991659;-38.13080360867914
1739209686.3991816;-38.13080360867914
1739209686.3991973;-32.816014438256545
1739209686.399213;-45.120503652039325
1739209686.3992286;-45.120503652039325
1739209686.3992443;-38.13080360867914
1739209686.39926;-45.120503652039325
1739209686.3992758;-38.13080360867914
1739209686.3992915;-38.13080360867914
1739209686.399307;-35.57807855764607
1739209686.3993227;-38.13080360867914
1739209686.3993385;-33.981070128970906
1739209686.3993542;-32.816014438256545
1739209686.3993697;-45.120503652039325
1739209686.3993855;-45.120503652039325
1739209686.3994012;-45.120503652039325
1739209686.399417;-45.120503652039325
1739209686.3994324;-45.120503652039325
1739209686.3994482;-45.120503652039325
1739209686.399464;-38.13080360867914
1739209686.3994796;-38.13080360867914
1739209686.3994951;-38.13080360867914
1739209686.3995109;-38.13080360867914
1739209686.3995266;-35.57807855764607
1739209686.3995423;-38.13080360867914
1739209686.399558;-45.120503652039325
1739209686.3995736;-45.120503652039325
1739209686.3995893;-45.120503652039325
1739209686.399605;-45.120503652039325
1739209686.3996208;-45.120503652039325
1739209686.3996363;-38.13080360867914
1739209686.399652;-45.120503652039325
1739209686.3996677;-38.13080360867914
1739209686.3996835;-38.13080360867914
1739209686.399699;-45.120503652039325
1739209686.3997147;-38.13080360867914
1739209686.3997304;-30.49652367304973
1739209686.3997462;-38.13080360867914
1739209686.3997617;-45.120503652039325
1739209686.3997774;-38.13080360867914
1739209686.3997931;-38.13080360867914
1739209686.399809;-38.13080360867914
1739209686.3998246;-33.981070128970906
1739209686.39984;-45.120503652039325
1739209686.3998559;-45.120503652039325
1739209686.3998716;-35.57807855764607
1739209686.3998873;-38.13080360867914
1739209686.3999028;-45.120503652039325
1739209686.3999186;-45.120503652039325
1739209686.3999343;-38.13080360867914
1739209686.39995;-45.120503652039325
1739209686.3999655;-35.57807855764607
1739209686.3999813;-38.13080360867914
1739209686.399997;-38.13080360867914
1739209686.4000127;-38.13080360867914
1739209686.4000285;-45.120503652039325
1739209686.400044;-45.120503652039325
1739209686.4000597;-45.120503652039325
1739209686.4000754;-45.120503652039325
1739209686.4000912;-45.120503652039325
1739209686.4001067;-45.120503652039325
1739209686.4001224;-45.120503652039325
1739209686.4001381;-45.120503652039325
1739209686.4001539;-45.120503652039325
1739209686.4001694;-38.13080360867914
1739209686.400185;-38.13080360867914
1739209686.4002008;-45.120503652039325
1739209686.4002166;-38.13080360867914
1739209686.400232;-45.120503652039325
1739209686.4002478;-38.13080360867914
1739209686.4002635;-38.13080360867914
1739209686.4002793;-45.120503652039325
1739209686.400295;-45.120503652039325
1739209686.4003105;-45.120503652039325
1739209686.4003263;-38.13080360867914
1739209686.400342;-35.57807855764607
1739209686.4003577;-35.57807855764607
1739209686.4003732;-45.120503652039325
1739209686.400389;-38.13080360867914
1739209686.4004047;-38.13080360867914
1739209686.4004204;-33.981070128970906
1739209686.400436;-45.120503652039325
1739209686.4004517;-45.120503652039325
1739209686.4004674;-32.816014438256545
1739209686.4004831;-38.13080360867914
1739209686.4004986;-38.13080360867914
1739209686.4005144;-45.120503652039325
1739209686.40053;-38.13080360867914
1739209686.4005458;-45.120503652039325
1739209686.4005616;-45.120503652039325
1739209686.400577;-38.13080360867914
1739209686.4005928;-35.57807855764607
1739209686.4006085;-33.981070128970906
1739209686.4006243;-38.13080360867914
1739209686.414327;-35.57807855764607
1739209686.4143298;-32.816014438256545
1739209686.4143324;-38.13080360867914
1739209686.414335;-38.13080360867914
1739209686.4143379;-38.13080360867914
1739209686.4143405;-38.13080360867914
1739209686.414343;-38.13080360867914
1739209686.4143457;-35.57807855764607
1739209686.4143486;-38.13080360867914
1739209686.4143512;-38.13080360867914
1739209686.4143538;-38.13080360867914
1739209686.4143565;-45.120503652039325
1739209686.4143593;-38.13080360867914
1739209686.414362;-38.13080360867914
1739209686.4143646;-45.120503652039325
1739209686.4143674;-45.120503652039325
1739209686.41437;-45.120503652039325
1739209686.4143727;-38.13080360867914
1739209686.4143753;-38.13080360867914
1739209686.4143782;-38.13080360867914
1739209686.4143808;-38.13080360867914
1739209686.4143834;-35.57807855764607
1739209686.4143863;-45.120503652039325
1739209686.414389;-45.120503652039325
1739209686.4143915;-33.981070128970906
1739209686.4143941;-38.13080360867914
1739209686.414397;-38.13080360867914
1739209686.4143996;-38.13080360867914
1739209686.4144022;-33.981070128970906
1739209686.4144049;-33.981070128970906
1739209686.4144077;-45.120503652039325
1739209686.4144104;-45.120503652039325
1739209686.414413;-45.120503652039325
1739209686.4144158;-45.120503652039325
1739209686.4144185;-45.120503652039325
1739209686.414421;-33.981070128970906
1739209686.4144237;-32.816014438256545
1739209686.4144266;-38.13080360867914
1739209686.4144292;-38.13080360867914
1739209686.4144318;-38.13080360867914
1739209686.4144347;-38.13080360867914
1739209686.4144373;-38.13080360867914
1739209686.41444;-45.120503652039325
1739209686.4144425;-33.981070128970906
1739209686.4144454;-27.267205301931607
1739209686.414448;-38.13080360867914
1739209686.4144506;-45.120503652039325
1739209686.4144533;-38.13080360867914
1739209686.4144561;-31.141103565318915
1739209686.4144588;-38.13080360867914
1739209686.4144614;-38.13080360867914
1739209686.4144642;-33.981070128970906
1739209686.4144669;-38.13080360867914
1739209686.4144695;-38.13080360867914
1739209686.414472;-45.120503652039325
1739209686.414475;-45.120503652039325
1739209686.4144776;-38.13080360867914
1739209686.4144802;-38.13080360867914
1739209686.414483;-45.120503652039325
1739209686.4144857;-45.120503652039325
1739209686.4144883;-38.13080360867914
1739209686.414491;-38.13080360867914
1739209686.4144938;-45.120503652039325
1739209686.4144964;-45.120503652039325
1739209686.414499;-35.57807855764607
1739209686.4145017;-35.57807855764607
1739209686.4145045;-45.120503652039325
1739209686.4145072;-38.13080360867914
1739209686.4145098;-27.267205301931607
1739209686.4145126;-38.13080360867914
1739209686.4145153;-45.120503652039325
1739209686.4145179;-38.13080360867914
1739209686.4145205;-33.981070128970906
1739209686.4145234;-38.13080360867914
1739209686.414526;-45.120503652039325
1739209686.4145286;-45.120503652039325
1739209686.4145315;-45.120503652039325
1739209686.414534;-38.13080360867914
1739209686.4145367;-38.13080360867914
1739209686.4145393;-38.13080360867914
1739209686.4145422;-38.13080360867914
1739209686.4145448;-35.57807855764607
1739209686.4145474;-45.120503652039325
1739209686.4145503;-38.13080360867914
1739209686.414553;-38.13080360867914
1739209686.4145555;-45.120503652039325
1739209686.4145582;-45.120503652039325
1739209686.414561;-45.120503652039325
1739209686.4145637;-38.13080360867914
1739209686.4145663;-35.57807855764607
1739209686.414569;-45.120503652039325
1739209686.4145718;-33.981070128970906
1739209686.4145744;-30.49652367304973
1739209686.414577;-45.120503652039325
1739209686.4145799;-45.120503652039325
1739209686.4145825;-45.120503652039325
1739209686.414585;-38.13080360867914
1739209686.4145877;-45.120503652039325
1739209686.4145906;-38.13080360867914
1739209686.4145932;-45.120503652039325
1739209686.4145958;-45.120503652039325
1739209686.4145987;-38.13080360867914
1739209686.4146013;-38.13080360867914
1739209686.414604;-45.120503652039325
1739209686.4146066;-35.57807855764607
1739209686.4146094;-35.57807855764607
1739209686.414612;-45.120503652039325
1739209686.4146147;-45.120503652039325
1739209686.4146173;-32.816014438256545
1739209686.4146202;-32.816014438256545
1739209686.4146228;-45.120503652039325
1739209686.4146254;-45.120503652039325
1739209686.4146283;-45.120503652039325
1739209686.414631;-38.13080360867914
1739209686.4146335;-45.120503652039325
1739209686.4146361;-45.120503652039325
1739209686.414639;-45.120503652039325
1739209686.4146416;-45.120503652039325
1739209686.4146442;-45.120503652039325
1739209686.414647;-45.120503652039325
1739209686.4146497;-33.981070128970906
1739209686.4146523;-45.120503652039325
1739209686.414655;-38.13080360867914
1739209686.4146578;-45.120503652039325
1739209686.4146605;-38.13080360867914
1739209686.414663;-28.58837851428586
1739209686.4146657;-45.120503652039325
1739209686.4146686;-45.120503652039325
1739209686.4146712;-45.120503652039325
1739209686.4146738;-31.141103565318915
1739209686.4146767;-38.13080360867914
1739209686.4146793;-38.13080360867914
1739209686.414682;-33.981070128970906
1739209686.4146845;-45.120503652039325
1739209686.4146874;-38.13080360867914
1739209686.41469;-35.57807855764607
1739209686.4146926;-45.120503652039325
1739209686.4146955;-45.120503652039325
1739209686.4146981;-38.13080360867914
1739209686.4147007;-45.120503652039325
1739209686.4147034;-38.13080360867914
1739209686.4147062;-45.120503652039325
1739209686.4147089;-38.13080360867914
1739209686.4147115;-45.120503652039325
1739209686.414714;-35.57807855764607
1739209686.414717;-32.816014438256545
1739209686.4147196;-45.120503652039325
1739209686.4147222;-45.120503652039325
1739209686.414725;-35.57807855764607
1739209686.4147277;-26.991370085610722
1739209686.4147303;-38.13080360867914
1739209686.414733;-45.120503652039325
1739209686.4147358;-38.13080360867914
1739209686.4147384;-33.981070128970906
1739209686.414741;-45.120503652039325
1739209686.414744;-38.13080360867914
1739209686.4147465;-45.120503652039325
1739209686.4147491;-38.13080360867914
1739209686.4147518;-45.120503652039325
1739209686.4147546;-45.120503652039325
1739209686.4147573;-33.981070128970906
1739209686.4147599;-45.120503652039325
1739209686.4147625;-45.120503652039325
1739209686.4147654;-45.120503652039325
1739209686.414768;-45.120503652039325
1739209686.4147706;-33.981070128970906
1739209686.4147735;-45.120503652039325
1739209686.414776;-45.120503652039325
1739209686.4147787;-35.57807855764607
1739209686.4147813;-38.13080360867914
1739209686.4147842;-45.120503652039325
1739209686.4147868;-38.13080360867914
1739209686.4147894;-38.13080360867914
1739209686.4147923;-31.141103565318915
1739209686.414795;-38.13080360867914
1739209686.4147975;-45.120503652039325
1739209686.4148002;-45.120503652039325
1739209686.414803;-32.816014438256545
1739209686.4148057;-38.13080360867914
1739209686.4148083;-45.120503652039325
1739209686.414811;-38.13080360867914
1739209686.4148138;-31.14110356531892
1739209686.4148164;-45.120503652039325
1739209686.414819;-38.13080360867914
1739209686.4148219;-45.120503652039325
1739209686.4148245;-45.120503652039325
1739209686.414827;-45.120503652039325
1739209686.4148297;-45.120503652039325
1739209686.4148326;-38.13080360867914
1739209686.4148352;-27.267205301931607
1739209686.4148378;-38.13080360867914
1739209686.4148407;-45.120503652039325
1739209686.4148433;-35.57807855764607
1739209686.414846;-35.57807855764607
1739209686.4148486;-45.120503652039325
1739209686.4148514;-45.120503652039325
1739209686.414854;-35.57807855764607
1739209686.4148567;-33.981070128970906
1739209686.4148595;-38.13080360867914
1739209686.4148622;-38.13080360867914
1739209686.4148648;-38.13080360867914
1739209686.4148674;-38.13080360867914
1739209686.4148703;-45.120503652039325
1739209686.414873;-45.120503652039325
1739209686.4148755;-35.57807855764607
1739209686.4148781;-38.13080360867914
1739209686.414881;-45.120503652039325
1739209686.4148836;-38.13080360867914
1739209686.4148862;-33.981070128970906
1739209686.414889;-38.13080360867914
1739209686.4148917;-45.120503652039325
1739209686.4148943;-38.13080360867914
1739209686.414897;-38.13080360867914
1739209686.4006398;-45.120503652039325
1739209686.4006555;-38.13080360867914
1739209686.4006712;-35.57807855764607
1739209686.400687;-38.13080360867914
1739209686.4007025;-45.120503652039325
1739209686.4007182;-45.120503652039325
1739209686.400734;-38.13080360867914
1739209686.4007497;-38.13080360867914
1739209686.4007654;-45.120503652039325
1739209686.400781;-32.816014438256545
1739209686.4007967;-35.57807855764607
1739209686.4008124;-45.120503652039325
1739209686.4008281;-38.13080360867914
1739209686.4008436;-38.13080360867914
1739209686.4008594;-45.120503652039325
1739209686.400875;-45.120503652039325
1739209686.4008908;-38.13080360867914
1739209686.4009063;-38.13080360867914
1739209686.400922;-38.13080360867914
1739209686.4009378;-38.13080360867914
1739209686.4009535;-45.120503652039325
1739209686.400969;-38.13080360867914
1739209686.4009848;-35.57807855764607
1739209686.4010005;-45.120503652039325
1739209686.4010162;-45.120503652039325
1739209686.401032;-45.120503652039325
1739209686.4010475;-45.120503652039325
1739209686.4010632;-38.13080360867914
1739209686.401079;-33.981070128970906
1739209686.4010947;-38.13080360867914
1739209686.4011102;-38.13080360867914
1739209686.401126;-32.81601443825658
1739209686.4011416;-38.13080360867914
1739209686.4011574;-38.13080360867914
1739209686.4011729;-38.13080360867914
1739209686.4011886;-38.13080360867914
1739209686.4012043;-38.13080360867914
1739209686.40122;-38.13080360867914
1739209686.4012356;-35.57807855764607
1739209686.4012513;-28.58837851428586
1739209686.401267;-35.57807855764607
1739209686.4012828;-45.120503652039325
1739209686.4012985;-32.816014438256545
1739209686.401314;-35.57807855764607
1739209686.4013298;-38.13080360867914
1739209686.4013455;-38.13080360867914
1739209686.4013612;-38.13080360867914
1739209686.4013767;-31.141103565318943
1739209686.4013925;-45.120503652039325
1739209686.4014082;-45.120503652039325
1739209686.401424;-45.120503652039325
1739209686.4014394;-45.120503652039325
1739209686.4014552;-45.120503652039325
1739209686.401471;-45.120503652039325
1739209686.4014866;-45.120503652039325
1739209686.4015021;-45.120503652039325
1739209686.4015179;-38.13080360867914
1739209686.4015336;-45.120503652039325
1739209686.4015493;-38.13080360867914
1739209686.401565;-38.13080360867914
1739209686.4015806;-38.13080360867914
1739209686.4015963;-45.120503652039325
1739209686.401612;-45.120503652039325
1739209686.4016278;-35.57807855764607
1739209686.4016433;-35.57807855764607
1739209686.401659;-45.120503652039325
1739209686.4016747;-38.13080360867914
1739209686.4016905;-33.981070128970906
1739209686.401706;-38.13080360867914
1739209686.4017217;-45.120503652039325
1739209686.4017375;-45.120503652039325
1739209686.4017532;-33.981070128970956
1739209686.4017687;-38.13080360867914
1739209686.4017844;-38.13080360867914
1739209686.4018002;-45.120503652039325
1739209686.401816;-38.13080360867914
1739209686.4018316;-32.816014438256545
1739209686.4018471;-45.120503652039325
1739209686.4018629;-45.120503652039325
1739209686.4018786;-27.8777449560314
1739209686.4018943;-35.57807855764607
1739209686.4019098;-45.120503652039325
1739209686.4019256;-38.13080360867914
1739209686.4019413;-45.120503652039325
1739209686.401957;-45.120503652039325
1739209686.4019725;-45.120503652039325
1739209686.4019883;-45.120503652039325
1739209686.402004;-45.120503652039325
1739209686.4020197;-45.120503652039325
1739209686.4020355;-38.13080360867914
1739209686.402051;-45.120503652039325
1739209686.4020667;-38.13080360867914
1739209686.4020824;-35.57807855764607
1739209686.4020982;-45.120503652039325
1739209686.4021137;-38.13080360867914
1739209686.4021294;-38.13080360867914
1739209686.4021451;-45.120503652039325
1739209686.402161;-35.57807855764607
1739209686.4021764;-35.57807855764607
1739209686.402192;-45.120503652039325
1739209686.4022079;-45.120503652039325
1739209686.4022236;-38.13080360867914
1739209686.402239;-38.13080360867914
1739209686.4022548;-31.141103565318893
1739209686.4022706;-32.816014438256545
1739209686.4022863;-38.13080360867914
1739209686.402302;-38.13080360867914
1739209686.4023175;-32.816014438256545
1739209686.4023333;-38.13080360867914
1739209686.402349;-45.120503652039325
1739209686.4023647;-38.13080360867914
1739209686.4023802;-45.120503652039325
1739209686.402396;-45.120503652039325
1739209686.4024117;-38.13080360867914
1739209686.4024274;-45.120503652039325
1739209686.402443;-45.120503652039325
1739209686.4024587;-38.13080360867914
1739209686.4024744;-35.57807855764607
1739209686.4024901;-38.13080360867914
1739209686.4025056;-35.57807855764607
1739209686.4025214;-38.13080360867914
1739209686.402537;-45.120503652039325
1739209686.4025528;-38.13080360867914
1739209686.4025686;-38.13080360867914
1739209686.402584;-45.120503652039325
1739209686.4025998;-45.120503652039325
1739209686.4026155;-38.13080360867914
1739209686.4026313;-38.13080360867914
1739209686.4026468;-38.13080360867914
1739209686.4026625;-45.120503652039325
1739209686.4026783;-45.120503652039325
1739209686.402694;-45.120503652039325
1739209686.4027095;-45.120503652039325
1739209686.4027252;-38.13080360867914
1739209686.402741;-35.57807855764607
1739209686.4027567;-45.120503652039325
1739209686.4027724;-38.13080360867914
1739209686.402788;-38.13080360867914
1739209686.4028037;-45.120503652039325
1739209686.4028194;-45.120503652039325
1739209686.4028351;-45.120503652039325
1739209686.4028506;-38.13080360867914
1739209686.4028664;-45.120503652039325
1739209686.402882;-32.816014438256545
1739209686.4028978;-33.981070128970906
1739209686.4029133;-45.120503652039325
1739209686.402929;-45.120503652039325
1739209686.4029448;-38.13080360867914
1739209686.4029605;-35.57807855764607
1739209686.402976;-45.120503652039325
1739209686.4029918;-35.57807855764607
1739209686.4030075;-38.13080360867914
1739209686.4030232;-38.13080360867914
1739209686.403039;-38.13080360867914
1739209686.4030545;-45.120503652039325
1739209686.4030702;-45.120503652039325
1739209686.403086;-38.13080360867914
1739209686.4031017;-45.120503652039325
1739209686.4031172;-45.120503652039325
1739209686.403133;-33.981070128970906
1739209686.4031487;-33.981070128970906
1739209686.4031644;-33.981070128970906
1739209686.40318;-38.13080360867914
1739209686.4031956;-35.57807855764607
1739209686.4032114;-38.13080360867914
1739209686.403227;-38.13080360867914
1739209686.4032426;-35.57807855764607
1739209686.4032583;-45.120503652039325
1739209686.403274;-45.120503652039325
1739209686.4159307;-35.57807855764607
1739209686.4159348;-35.57807855764607
1739209686.4159386;-38.13080360867914
1739209686.4159427;-45.120503652039325
1739209686.4159465;-38.13080360867914
1739209686.4159503;-38.13080360867914
1739209686.4159544;-38.13080360867914
1739209686.4159582;-38.13080360867914
1739209686.415962;-35.57807855764607
1739209686.415966;-38.13080360867914
1739209686.4159698;-45.120503652039325
1739209686.415974;-38.13080360867914
1739209686.4159777;-35.57807855764607
1739209686.4159815;-33.981070128970906
1739209686.4159856;-31.141103565318915
1739209686.4159894;-45.120503652039325
1739209686.4159935;-38.13080360867914
1739209686.4159973;-38.13080360867914
1739209686.416001;-45.120503652039325
1739209686.4160051;-45.120503652039325
1739209686.416009;-33.981070128970906
1739209686.4160128;-45.120503652039325
1739209686.4160168;-32.816014438256545
1739209686.4160206;-33.981070128970906
1739209686.4160247;-38.13080360867914
1739209686.4160285;-45.120503652039325
1739209686.4160323;-38.13080360867914
1739209686.4160364;-38.13080360867914
1739209686.4160402;-38.13080360867914
1739209686.416044;-32.816014438256545
1739209686.416048;-33.981070128970906
1739209686.4160519;-45.120503652039325
1739209686.416056;-35.57807855764607
1739209686.4160597;-35.57807855764607
1739209686.4160635;-45.120503652039325
1739209686.4160676;-45.120503652039325
1739209686.4160714;-38.13080360867914
1739209686.4160755;-38.13080360867914
1739209686.4160793;-38.13080360867914
1739209686.416083;-45.120503652039325
1739209686.4160872;-38.13080360867914
1739209686.416091;-35.57807855764607
1739209686.4160948;-38.13080360867914
1739209686.4160988;-45.120503652039325
1739209686.4161026;-35.57807855764607
1739209686.4161067;-38.13080360867914
1739209686.4161105;-45.120503652039325
1739209686.4161143;-38.13080360867914
1739209686.4161184;-38.13080360867914
1739209686.4161222;-45.120503652039325
1739209686.4161263;-38.13080360867914
1739209686.41613;-35.57807855764607
1739209686.4161339;-45.120503652039325
1739209686.416138;-38.13080360867914
1739209686.4161417;-33.981070128970906
1739209686.4161456;-45.120503652039325
1739209686.4161496;-45.120503652039325
1739209686.4161534;-45.120503652039325
1739209686.4161575;-45.120503652039325
1739209686.4161613;-45.120503652039325
1739209686.416165;-45.120503652039325
1739209686.4161692;-45.120503652039325
1739209686.416173;-45.120503652039325
1739209686.4161768;-38.13080360867914
1739209686.4161808;-38.13080360867914
1739209686.4161847;-45.120503652039325
1739209686.4161887;-38.13080360867914
1739209686.4161925;-45.120503652039325
1739209686.4161963;-38.13080360867914
1739209686.4162004;-38.13080360867914
1739209686.4162042;-38.13080360867914
1739209686.4162083;-35.57807855764607
1739209686.416212;-38.13080360867914
1739209686.416216;-45.120503652039325
1739209686.41622;-45.120503652039325
1739209686.4162238;-38.13080360867914
1739209686.4162276;-38.13080360867914
1739209686.4162316;-38.13080360867914
1739209686.4162354;-45.120503652039325
1739209686.4162395;-45.120503652039325
1739209686.4162433;-38.13080360867914
1739209686.4162471;-38.13080360867914
1739209686.4162512;-45.120503652039325
1739209686.416255;-45.120503652039325
1739209686.416259;-35.57807855764607
1739209686.4162629;-33.981070128970906
1739209686.4162667;-38.13080360867914
1739209686.4162707;-38.13080360867914
1739209686.4162745;-38.13080360867914
1739209686.4162784;-45.120503652039325
1739209686.4162824;-35.57807855764607
1739209686.4162862;-35.57807855764607
1739209686.4162903;-38.13080360867914
1739209686.416294;-35.57807855764607
1739209686.416298;-38.13080360867914
1739209686.416302;-32.816014438256545
1739209686.4163058;-38.13080360867914
1739209686.4163098;-38.13080360867914
1739209686.4163136;-45.120503652039325
1739209686.4163175;-45.120503652039325
1739209686.4163215;-45.120503652039325
1739209686.4163253;-38.13080360867914
1739209686.4163291;-45.120503652039325
1739209686.4163332;-33.981070128970956
1739209686.416337;-33.981070128970906
1739209686.416341;-35.57807855764607
1739209686.416345;-45.120503652039325
1739209686.4163487;-45.120503652039325
1739209686.4163527;-35.57807855764607
1739209686.4163566;-35.57807855764607
1739209686.4163604;-38.13080360867914
1739209686.4163644;-28.992665084841942
1739209686.4163682;-45.120503652039325
1739209686.4163723;-45.120503652039325
1739209686.416376;-45.120503652039325
1739209686.41638;-38.13080360867914
1739209686.416384;-45.120503652039325
1739209686.4163878;-45.120503652039325
1739209686.4163918;-45.120503652039325
1739209686.4163957;-31.141103565318943
1739209686.4163995;-45.120503652039325
1739209686.4164035;-38.13080360867914
1739209686.4164073;-45.120503652039325
1739209686.4164112;-45.120503652039325
1739209686.4164152;-45.120503652039325
1739209686.416419;-45.120503652039325
1739209686.416423;-38.13080360867914
1739209686.416427;-27.267205301931607
1739209686.4164307;-33.981070128970906
1739209686.4164348;-38.13080360867914
1739209686.4164386;-45.120503652039325
1739209686.4164426;-33.981070128970906
1739209686.4164464;-38.13080360867914
1739209686.4164503;-38.13080360867914
1739209686.4164543;-45.120503652039325
1739209686.4164581;-38.13080360867914
1739209686.416462;-38.13080360867914
1739209686.416466;-45.120503652039325
1739209686.4164698;-45.120503652039325
1739209686.4164739;-45.120503652039325
1739209686.4164777;-45.120503652039325
1739209686.4164815;-45.120503652039325
1739209686.4164855;-38.13080360867914
1739209686.4164894;-38.13080360867914
1739209686.4164934;-38.13080360867914
1739209686.4164972;-38.13080360867914
1739209686.416501;-45.120503652039325
1739209686.416505;-45.120503652039325
1739209686.416509;-45.120503652039325
1739209686.4165127;-45.120503652039325
1739209686.4165168;-38.13080360867914
1739209686.4165206;-31.141103565318915
1739209686.4165246;-33.981070128970906
1739209686.4165285;-38.13080360867914
1739209686.4165323;-38.13080360867914
1739209686.4165363;-38.13080360867914
1739209686.4165401;-45.120503652039325
1739209686.416544;-38.13080360867914
1739209686.416548;-32.816014438256545
1739209686.4165518;-31.141103565318915
1739209686.416556;-33.981070128970906
1739209686.4165597;-38.13080360867914
1739209686.4165635;-45.120503652039325
1739209686.4165676;-38.13080360867914
1739209686.4165714;-45.120503652039325
1739209686.4165754;-38.13080360867914
1739209686.4165792;-45.120503652039325
1739209686.416583;-31.141103565318915
1739209686.416587;-33.981070128970906
1739209686.416591;-38.13080360867914
1739209686.4165947;-45.120503652039325
1739209686.4165988;-38.13080360867914
1739209686.4166026;-38.13080360867914
1739209686.4166067;-38.13080360867914
1739209686.4166105;-35.57807855764607
