CAN Message; 0x77:b3c76210c9cbd45e
Timestamp;Amplitude
1739209697.7899866;-33.981070128970906
1739209697.7899914;-38.13080360867914
1739209697.7899961;-45.120503652039325
1739209697.790001;-45.120503652039325
1739209697.7900054;-38.13080360867914
1739209697.7900102;-35.57807855764607
1739209697.790015;-45.120503652039325
1739209697.7900198;-45.120503652039325
1739209697.7900245;-45.120503652039325
1739209697.7900293;-38.13080360867914
1739209697.7900338;-45.120503652039325
1739209697.7900386;-45.120503652039325
1739209697.7900434;-45.120503652039325
1739209697.7900481;-38.13080360867914
1739209697.790053;-38.13080360867914
1739209697.7900577;-38.13080360867914
1739209697.7900622;-45.120503652039325
1739209697.790067;-45.120503652039325
1739209697.7900717;-38.13080360867914
1739209697.7900765;-45.120503652039325
1739209697.7900813;-31.141103565318915
1739209697.790086;-33.981070128970906
1739209697.7900906;-45.120503652039325
1739209697.7900953;-45.120503652039325
1739209697.7901;-33.981070128970906
1739209697.7901049;-45.120503652039325
1739209697.7901096;-45.120503652039325
1739209697.7901144;-35.57807855764607
1739209697.790119;-38.13080360867914
1739209697.7901237;-45.120503652039325
1739209697.7901285;-38.13080360867914
1739209697.7901332;-35.57807855764607
1739209697.790138;-38.13080360867914
1739209697.7901428;-45.120503652039325
1739209697.7901473;-38.13080360867914
1739209697.790152;-32.816014438256545
1739209697.7901568;-38.13080360867914
1739209697.7901616;-45.120503652039325
1739209697.7901664;-38.13080360867914
1739209697.7901711;-35.57807855764607
1739209697.7901757;-33.981070128970906
1739209697.7901804;-45.120503652039325
1739209697.7901852;-45.120503652039325
1739209697.79019;-45.120503652039325
1739209697.7901947;-33.981070128970906
1739209697.7901995;-33.981070128970906
1739209697.790204;-45.120503652039325
1739209697.7902088;-45.120503652039325
1739209697.7902136;-38.13080360867914
1739209697.7902184;-38.13080360867914
1739209697.7902231;-45.120503652039325
1739209697.790228;-45.120503652039325
1739209697.7902324;-45.120503652039325
1739209697.7902372;-45.120503652039325
1739209697.790242;-38.13080360867914
1739209697.7902467;-45.120503652039325
1739209697.7902515;-38.13080360867914
1739209697.790256;-38.13080360867914
1739209697.7902608;-38.13080360867914
1739209697.7902656;-45.120503652039325
1739209697.7902703;-31.141103565318915
1739209697.790275;-30.49652367304973
1739209697.7902799;-45.120503652039325
1739209697.7902844;-45.120503652039325
1739209697.7902892;-38.13080360867914
1739209697.790294;-35.57807855764607
1739209697.7902987;-38.13080360867914
1739209697.7903035;-45.120503652039325
1739209697.7903082;-35.57807855764607
1739209697.7903128;-38.13080360867914
1739209697.7903175;-45.120503652039325
1739209697.7903223;-45.120503652039325
1739209697.790327;-33.981070128970906
1739209697.7903318;-38.13080360867914
1739209697.7903366;-45.120503652039325
1739209697.7903411;-45.120503652039325
1739209697.790346;-45.120503652039325
1739209697.7903507;-38.13080360867914
1739209697.7903554;-45.120503652039325
1739209697.7903602;-45.120503652039325
1739209697.790365;-38.13080360867914
1739209697.7903695;-45.120503652039325
1739209697.7903743;-38.13080360867914
1739209697.790379;-38.13080360867914
1739209697.7903838;-32.816014438256545
1739209697.7903886;-28.58837851428586
1739209697.7903934;-45.120503652039325
1739209697.790398;-45.120503652039325
1739209697.7904027;-38.13080360867914
1739209697.7904074;-45.120503652039325
1739209697.7904122;-45.120503652039325
1739209697.790417;-38.13080360867914
1739209697.7904217;-38.13080360867914
1739209697.7904263;-45.120503652039325
1739209697.790431;-33.981070128970906
1739209697.7904358;-45.120503652039325
1739209697.7904406;-38.13080360867914
1739209697.7904453;-38.13080360867914
1739209697.79045;-38.13080360867914
1739209697.7904546;-45.120503652039325
1739209697.7904594;-45.120503652039325
1739209697.7904642;-45.120503652039325
1739209697.790469;-38.13080360867914
1739209697.7904737;-35.57807855764607
1739209697.7904785;-45.120503652039325
1739209697.790483;-45.120503652039325
1739209697.7904878;-38.13080360867914
1739209697.7904925;-38.13080360867914
1739209697.7904973;-35.57807855764607
1739209697.790502;-38.13080360867914
1739209697.7905068;-45.120503652039325
1739209697.7905114;-45.120503652039325
1739209697.7905161;-32.816014438256545
1739209697.790521;-38.13080360867914
1739209697.7905257;-45.120503652039325
1739209697.7905304;-38.13080360867914
1739209697.7905352;-38.13080360867914
1739209697.7905397;-45.120503652039325
1739209697.7905445;-45.120503652039325
1739209697.7905493;-45.120503652039325
1739209697.790554;-38.13080360867914
1739209697.7905588;-38.13080360867914
1739209697.7905636;-38.13080360867914
1739209697.790568;-45.120503652039325
1739209697.790573;-33.981070128970906
1739209697.7905777;-35.57807855764607
1739209697.7905824;-38.13080360867914
1739209697.7905872;-45.120503652039325
1739209697.790592;-45.120503652039325
1739209697.7905965;-45.120503652039325
1739209697.7906013;-45.120503652039325
1739209697.790606;-45.120503652039325
1739209697.7906108;-45.120503652039325
1739209697.7906156;-38.13080360867914
1739209697.7906203;-38.13080360867914
1739209697.7906249;-45.120503652039325
1739209697.7906296;-38.13080360867914
1739209697.7906344;-31.141103565318893
1739209697.7906392;-45.120503652039325
1739209697.790644;-45.120503652039325
1739209697.7906487;-38.13080360867914
1739209697.7906532;-45.120503652039325
1739209697.790658;-38.13080360867914
1739209697.7906628;-45.120503652039325
1739209697.7906675;-33.981070128970906
1739209697.7906723;-45.120503652039325
1739209697.790677;-38.13080360867914
1739209697.7906816;-38.13080360867914
1739209697.7906864;-45.120503652039325
1739209697.7906911;-35.57807855764607
1739209697.790696;-33.981070128970906
1739209697.7907007;-38.13080360867914
1739209697.7907054;-38.13080360867914
1739209697.79071;-38.13080360867914
1739209697.7907147;-33.981070128970906
1739209697.7907195;-38.13080360867914
1739209697.7907243;-38.13080360867914
1739209697.790729;-38.13080360867914
1739209697.7907338;-33.981070128970906
1739209697.7907383;-45.120503652039325
1739209697.790743;-38.13080360867914
1739209697.790748;-45.120503652039325
1739209697.7907526;-38.13080360867914
1739209697.7907574;-38.13080360867914
1739209697.7907622;-38.13080360867914
1739209697.7907667;-45.120503652039325
1739209697.7907715;-38.13080360867914
1739209697.7907763;-38.13080360867914
1739209697.790781;-45.120503652039325
1739209697.7907858;-45.120503652039325
1739209697.7907906;-33.981070128970906
1739209697.790795;-35.57807855764607
1739209697.7907999;-38.13080360867914
1739209697.7908046;-45.120503652039325
1739209697.7908094;-31.141103565318915
1739209697.7908142;-35.57807855764607
1739209697.790819;-45.120503652039325
1739209697.7908235;-45.120503652039325
1739209697.7908282;-38.13080360867914
1739209697.790833;-38.13080360867914
1739209697.7908378;-38.13080360867914
1739209697.7908425;-45.120503652039325
1739209697.7908473;-33.981070128970906
1739209697.7908518;-45.120503652039325
1739209697.7908566;-35.57807855764607
1739209697.7908614;-38.13080360867914
1739209697.7908661;-38.13080360867914
1739209697.7938926;-45.120503652039325
1739209697.793893;-38.13080360867914
1739209697.7938938;-45.120503652039325
1739209697.7938943;-31.141103565318915
1739209697.7938948;-28.992665084841942
1739209697.7938952;-45.120503652039325
1739209697.793896;-38.13080360867914
1739209697.7938964;-33.981070128970906
1739209697.793897;-38.13080360867914
1739209697.7938974;-45.120503652039325
1739209697.7938979;-35.57807855764607
1739209697.7938986;-38.13080360867914
1739209697.793899;-45.120503652039325
1739209697.7938995;-38.13080360867914
1739209697.7939;-38.13080360867914
1739209697.7939005;-45.120503652039325
1739209697.7939012;-38.13080360867914
1739209697.7939017;-38.13080360867914
1739209697.7939022;-38.13080360867914
1739209697.7939026;-38.13080360867914
1739209697.7939034;-45.120503652039325
1739209697.7939038;-38.13080360867914
1739209697.7939043;-38.13080360867914
1739209697.7939048;-45.120503652039325
1739209697.7939053;-38.13080360867914
1739209697.793906;-38.13080360867914
1739209697.7939065;-38.13080360867914
1739209697.793907;-38.13080360867914
1739209697.7939074;-38.13080360867914
1739209697.793908;-38.13080360867914
1739209697.7939086;-45.120503652039325
1739209697.793909;-38.13080360867914
1739209697.7939095;-38.13080360867914
1739209697.79391;-38.13080360867914
1739209697.7939107;-38.13080360867914
1739209697.7939112;-45.120503652039325
1739209697.7939117;-29.438486411369354
1739209697.7939122;-45.120503652039325
1739209697.7939126;-45.120503652039325
1739209697.7939134;-45.120503652039325
1739209697.7939138;-38.13080360867914
1739209697.7939143;-35.57807855764607
1739209697.7939148;-45.120503652039325
1739209697.7939155;-33.981070128970906
1739209697.793916;-28.992665084841942
1739209697.7939165;-35.57807855764607
1739209697.793917;-38.13080360867914
1739209697.7939174;-38.13080360867914
1739209697.7939181;-38.13080360867914
1739209697.7939186;-45.120503652039325
1739209697.793919;-38.13080360867914
1739209697.7939196;-45.120503652039325
1739209697.7939203;-45.120503652039325
1739209697.7939208;-45.120503652039325
1739209697.7939212;-45.120503652039325
1739209697.7939217;-38.13080360867914
1739209697.7939222;-35.57807855764607
1739209697.793923;-38.13080360867914
1739209697.7939234;-38.13080360867914
1739209697.7939239;-38.13080360867914
1739209697.7939243;-38.13080360867914
1739209697.793925;-45.120503652039325
1739209697.7939255;-45.120503652039325
1739209697.793926;-45.120503652039325
1739209697.7939265;-45.120503652039325
1739209697.793927;-38.13080360867914
1739209697.7939277;-45.120503652039325
1739209697.7939281;-38.13080360867914
1739209697.7939286;-33.981070128970906
1739209697.793929;-45.120503652039325
1739209697.7939296;-38.13080360867914
1739209697.7939303;-45.120503652039325
1739209697.7939308;-35.57807855764607
1739209697.7939312;-38.13080360867914
1739209697.7939317;-45.120503652039325
1739209697.7939324;-35.57807855764607
1739209697.793933;-38.13080360867914
1739209697.7939334;-45.120503652039325
1739209697.7939339;-38.13080360867914
1739209697.7939343;-45.120503652039325
1739209697.793935;-45.120503652039325
1739209697.7939355;-45.120503652039325
1739209697.793936;-38.13080360867914
1739209697.7939365;-38.13080360867914
1739209697.7939372;-38.13080360867914
1739209697.7939377;-35.57807855764607
1739209697.7939382;-38.13080360867914
1739209697.7939386;-45.120503652039325
1739209697.793939;-38.13080360867914
1739209697.7939398;-38.13080360867914
1739209697.7939403;-45.120503652039325
1739209697.7939408;-45.120503652039325
1739209697.7939413;-38.13080360867914
1739209697.7939417;-30.49652367304973
1739209697.7939425;-38.13080360867914
1739209697.793943;-32.816014438256545
1739209697.7939434;-38.13080360867914
1739209697.793944;-32.816014438256545
1739209697.7939446;-45.120503652039325
1739209697.793945;-45.120503652039325
1739209697.7939456;-45.120503652039325
1739209697.793946;-45.120503652039325
1739209697.7939465;-38.13080360867914
1739209697.7939472;-45.120503652039325
1739209697.7939477;-45.120503652039325
1739209697.7939482;-45.120503652039325
1739209697.7939487;-38.13080360867914
1739209697.7939494;-35.57807855764607
1739209697.7939498;-38.13080360867914
1739209697.7939503;-45.120503652039325
1739209697.7939508;-45.120503652039325
1739209697.7939513;-38.13080360867914
1739209697.793952;-35.57807855764607
1739209697.7939525;-35.57807855764607
1739209697.793953;-33.981070128970906
1739209697.7939534;-45.120503652039325
1739209697.793954;-33.981070128970906
1739209697.7939546;-26.487275050834715
1739209697.793955;-38.13080360867914
1739209697.7939556;-45.120503652039325
1739209697.793956;-45.120503652039325
1739209697.7939568;-35.57807855764607
1739209697.7939572;-38.13080360867914
1739209697.7939577;-45.120503652039325
1739209697.7939582;-45.120503652039325
1739209697.7939587;-45.120503652039325
1739209697.7939594;-45.120503652039325
1739209697.7939599;-45.120503652039325
1739209697.7939603;-45.120503652039325
1739209697.7939608;-45.120503652039325
1739209697.7939615;-35.57807855764607
1739209697.793962;-45.120503652039325
1739209697.7939625;-33.981070128970906
1739209697.793963;-29.438486411369333
1739209697.7939634;-38.13080360867914
1739209697.7939641;-45.120503652039325
1739209697.7939646;-38.13080360867914
1739209697.793965;-38.13080360867914
1739209697.7939656;-45.120503652039325
1739209697.793966;-45.120503652039325
1739209697.7939668;-33.981070128970906
1739209697.7939672;-32.816014438256545
1739209697.7939677;-38.13080360867914
1739209697.7939682;-45.120503652039325
1739209697.793969;-38.13080360867914
1739209697.7939694;-32.816014438256545
1739209697.7939699;-38.13080360867914
1739209697.7939703;-38.13080360867914
1739209697.7939708;-45.120503652039325
1739209697.7939715;-38.13080360867914
1739209697.793972;-45.120503652039325
1739209697.7939725;-45.120503652039325
1739209697.793973;-45.120503652039325
1739209697.7939737;-45.120503652039325
1739209697.7939742;-45.120503652039325
1739209697.7939746;-38.13080360867914
1739209697.793975;-38.13080360867914
1739209697.7939756;-26.991370085610736
1739209697.7939763;-35.57807855764607
1739209697.7939768;-38.13080360867914
1739209697.7939773;-38.13080360867914
1739209697.7939777;-38.13080360867914
1739209697.7939782;-38.13080360867914
1739209697.793979;-35.57807855764607
1739209697.7939794;-38.13080360867914
1739209697.79398;-45.120503652039325
1739209697.7939804;-45.120503652039325
1739209697.793981;-45.120503652039325
1739209697.7939816;-45.120503652039325
1739209697.793982;-45.120503652039325
1739209697.7939825;-35.57807855764607
1739209697.793983;-32.816014438256545
1739209697.7939837;-38.13080360867914
1739209697.7939842;-38.13080360867914
1739209697.7939847;-35.57807855764607
1739209697.7939851;-45.120503652039325
1739209697.7939858;-45.120503652039325
1739209697.7939863;-45.120503652039325
1739209697.7939868;-38.13080360867914
1739209697.7939873;-35.57807855764607
1739209697.7939878;-38.13080360867914
1739209697.7939885;-35.57807855764607
1739209697.793989;-38.13080360867914
1739209697.7939894;-38.13080360867914
1739209697.79399;-38.13080360867914
1739209697.7939906;-38.13080360867914
1739209697.793991;-38.13080360867914
1739209697.7939916;-45.120503652039325
1739209697.793992;-38.13080360867914
1739209697.7939925;-45.120503652039325
1739209697.7939932;-45.120503652039325
1739209697.7939937;-38.13080360867914
1739209697.7939942;-38.13080360867914
1739209697.7939947;-45.120503652039325
1739209697.7939951;-38.13080360867914
1739209697.7939959;-38.13080360867914
1739209697.7939963;-45.120503652039325
1739209697.7939968;-35.57807855764607
1739209697.7939973;-35.57807855764607
1739209697.793998;-45.120503652039325
1739209697.7939985;-38.13080360867914
1739209697.793999;-38.13080360867914
1739209697.7939994;-38.13080360867914
1739209697.794;-45.120503652039325
1739209697.7940006;-45.120503652039325
1739209697.794001;-35.57807855764607
1739209697.7940016;-45.120503652039325
1739209697.794002;-45.120503652039325
1739209697.7940028;-45.120503652039325
1739209697.7940032;-38.13080360867914
1739209697.7940037;-38.13080360867914
1739209697.7940042;-45.120503652039325
1739209697.7940047;-38.13080360867914
1739209697.7940054;-35.57807855764607
1739209697.790871;-35.57807855764607
1739209697.7908757;-38.13080360867914
1739209697.7908802;-38.13080360867914
1739209697.790885;-31.141103565318915
1739209697.7908897;-38.13080360867914
1739209697.7908945;-45.120503652039325
1739209697.7908993;-45.120503652039325
1739209697.790904;-38.13080360867914
1739209697.7909086;-45.120503652039325
1739209697.7909133;-45.120503652039325
1739209697.790918;-38.13080360867914
1739209697.7909229;-27.877744956031414
1739209697.7909276;-45.120503652039325
1739209697.7909324;-45.120503652039325
1739209697.790937;-45.120503652039325
1739209697.7909417;-38.13080360867914
1739209697.7909465;-45.120503652039325
1739209697.7909513;-45.120503652039325
1739209697.790956;-35.57807855764607
1739209697.7909608;-33.981070128970906
1739209697.7909653;-45.120503652039325
1739209697.79097;-38.13080360867914
1739209697.7909749;-45.120503652039325
1739209697.7909796;-45.120503652039325
1739209697.7909844;-45.120503652039325
1739209697.7909892;-45.120503652039325
1739209697.7909937;-45.120503652039325
1739209697.7909985;-33.981070128970906
1739209697.7910032;-38.13080360867914
1739209697.791008;-38.13080360867914
1739209697.7910128;-45.120503652039325
1739209697.7910175;-38.13080360867914
1739209697.791022;-35.57807855764607
1739209697.7910268;-33.981070128970906
1739209697.7910316;-38.13080360867914
1739209697.7910364;-32.816014438256545
1739209697.7910411;-38.13080360867914
1739209697.791046;-38.13080360867914
1739209697.7910504;-45.120503652039325
1739209697.7910552;-45.120503652039325
1739209697.79106;-45.120503652039325
1739209697.7910647;-33.981070128970906
1739209697.7910695;-38.13080360867914
1739209697.7910743;-33.981070128970906
1739209697.7910788;-38.13080360867914
1739209697.7910836;-45.120503652039325
1739209697.7910883;-45.120503652039325
1739209697.791093;-45.120503652039325
1739209697.7910979;-45.120503652039325
1739209697.7911026;-35.57807855764607
1739209697.7911072;-33.981070128970906
1739209697.791112;-38.13080360867914
1739209697.7911167;-38.13080360867914
1739209697.7911215;-45.120503652039325
1739209697.7911263;-38.13080360867914
1739209697.791131;-35.57807855764607
1739209697.7911355;-45.120503652039325
1739209697.7911403;-45.120503652039325
1739209697.791145;-35.57807855764607
1739209697.7911499;-38.13080360867914
1739209697.7911546;-45.120503652039325
1739209697.7911594;-45.120503652039325
1739209697.791164;-45.120503652039325
1739209697.7911687;-45.120503652039325
1739209697.7911735;-32.816014438256545
1739209697.7911782;-38.13080360867914
1739209697.791183;-45.120503652039325
1739209697.7911878;-38.13080360867914
1739209697.7911923;-38.13080360867914
1739209697.791197;-45.120503652039325
1739209697.7912018;-45.120503652039325
1739209697.7912066;-38.13080360867914
1739209697.7912114;-38.13080360867914
1739209697.7912161;-38.13080360867914
1739209697.7912207;-45.120503652039325
1739209697.7912254;-38.13080360867914
1739209697.7912302;-35.57807855764607
1739209697.791235;-38.13080360867914
1739209697.7912397;-45.120503652039325
1739209697.7912445;-45.120503652039325
1739209697.791249;-45.120503652039325
1739209697.7912538;-45.120503652039325
1739209697.7912586;-45.120503652039325
1739209697.7912633;-38.13080360867914
1739209697.791268;-32.816014438256545
1739209697.7912729;-38.13080360867914
1739209697.7912774;-45.120503652039325
1739209697.7912822;-45.120503652039325
1739209697.791287;-38.13080360867914
1739209697.7912917;-38.13080360867914
1739209697.7912965;-45.120503652039325
1739209697.7913013;-38.13080360867914
1739209697.7913058;-45.120503652039325
1739209697.7913105;-45.120503652039325
1739209697.7913153;-45.120503652039325
1739209697.79132;-38.13080360867914
1739209697.7913249;-38.13080360867914
1739209697.7913296;-38.13080360867914
1739209697.7913342;-45.120503652039325
1739209697.791339;-45.120503652039325
1739209697.7913437;-31.141103565318893
1739209697.7913485;-38.13080360867914
1739209697.7913532;-45.120503652039325
1739209697.791358;-45.120503652039325
1739209697.7913625;-38.13080360867914
1739209697.7913673;-38.13080360867914
1739209697.791372;-45.120503652039325
1739209697.7913768;-38.13080360867914
1739209697.7913816;-38.13080360867914
1739209697.7913864;-45.120503652039325
1739209697.791391;-38.13080360867914
1739209697.7913957;-38.13080360867914
1739209697.7914004;-45.120503652039325
1739209697.7914052;-45.120503652039325
1739209697.79141;-45.120503652039325
1739209697.7914147;-38.13080360867914
1739209697.7914193;-38.13080360867914
1739209697.791424;-45.120503652039325
1739209697.7914288;-45.120503652039325
1739209697.7914336;-38.13080360867914
1739209697.7914383;-35.57807855764607
1739209697.791443;-45.120503652039325
1739209697.7914476;-45.120503652039325
1739209697.7914524;-38.13080360867914
1739209697.7914572;-27.8777449560314
1739209697.791462;-32.816014438256545
1739209697.7914667;-45.120503652039325
1739209697.7914715;-45.120503652039325
1739209697.791476;-38.13080360867914
1739209697.7914808;-35.57807855764607
1739209697.7914855;-45.120503652039325
1739209697.7914903;-35.57807855764607
1739209697.791495;-38.13080360867914
1739209697.7914999;-38.13080360867914
1739209697.7915044;-38.13080360867914
1739209697.7915092;-45.120503652039325
1739209697.791514;-45.120503652039325
1739209697.7915187;-45.120503652039325
1739209697.7915235;-38.13080360867914
1739209697.7915282;-38.13080360867914
1739209697.7915328;-30.49652367304973
1739209697.7915375;-28.992665084841942
1739209697.7915423;-45.120503652039325
1739209697.791547;-38.13080360867914
1739209697.7915518;-38.13080360867914
1739209697.7915566;-32.816014438256545
1739209697.7915611;-38.13080360867914
1739209697.791566;-45.120503652039325
1739209697.7915707;-45.120503652039325
1739209697.7915754;-31.141103565318915
1739209697.7915802;-35.57807855764607
1739209697.791585;-38.13080360867914
1739209697.7915895;-45.120503652039325
1739209697.7915943;-35.57807855764607
1739209697.791599;-38.13080360867914
1739209697.7916038;-38.13080360867914
1739209697.7916086;-38.13080360867914
1739209697.7916133;-38.13080360867914
1739209697.7916179;-45.120503652039325
1739209697.7916226;-38.13080360867914
1739209697.7916274;-38.13080360867914
1739209697.7916322;-45.120503652039325
1739209697.791637;-38.13080360867914
1739209697.7916417;-38.13080360867914
1739209697.7916462;-33.981070128970906
1739209697.791651;-31.141103565318915
1739209697.7916558;-45.120503652039325
1739209697.7916605;-45.120503652039325
1739209697.7916653;-38.13080360867914
1739209697.79167;-35.57807855764607
1739209697.7916746;-38.13080360867914
1739209697.7916794;-38.13080360867914
1739209697.7916842;-45.120503652039325
1739209697.791689;-38.13080360867914
1739209697.7916937;-45.120503652039325
1739209697.7916985;-45.120503652039325
1739209697.791703;-32.816014438256545
1739209697.7917078;-33.981070128970906
1739209697.7917125;-45.120503652039325
1739209697.7917173;-45.120503652039325
1739209697.791722;-45.120503652039325
1739209697.7917268;-45.120503652039325
1739209697.7917314;-45.120503652039325
1739209697.7917361;-38.13080360867914
1739209697.791741;-38.13080360867914
1739209697.7917457;-45.120503652039325
1739209697.7917504;-38.13080360867914
1739209697.7917552;-38.13080360867914
1739209697.7917597;-45.120503652039325
1739209697.7917645;-33.981070128970906
1739209697.7917693;-33.981070128970906
1739209697.791774;-45.120503652039325
1739209697.7917788;-45.120503652039325
1739209697.7917836;-33.981070128970906
1739209697.791788;-35.57807855764607
1739209697.7917929;-38.13080360867914
1739209697.7917976;-38.13080360867914
1739209697.7918024;-38.13080360867914
1739209697.7918072;-45.120503652039325
1739209697.791812;-45.120503652039325
1739209697.7918165;-45.120503652039325
1739209697.7918212;-45.120503652039325
1739209697.791826;-38.13080360867914
1739209697.7918308;-38.13080360867914
1739209697.7918355;-45.120503652039325
1739209697.7918403;-45.120503652039325
1739209697.7918448;-45.120503652039325
1739209697.7918496;-45.120503652039325
1739209697.7918544;-45.120503652039325
1739209697.7918591;-38.13080360867914
1739209697.791864;-38.13080360867914
1739209697.7918687;-38.13080360867914
1739209697.7918732;-45.120503652039325
1739209697.791878;-32.816014438256545
1739209697.7918828;-32.816014438256545
1739209697.7918875;-38.13080360867914
1739209697.7918923;-45.120503652039325
1739209697.791897;-38.13080360867914
1739209697.7919016;-35.57807855764607
1739209697.7919064;-45.120503652039325
1739209697.7919111;-45.120503652039325
1739209697.791916;-45.120503652039325
1739209697.7919207;-38.13080360867914
1739209697.7919254;-38.13080360867914
1739209697.79193;-35.57807855764607
1739209697.7919347;-45.120503652039325
1739209697.7919395;-45.120503652039325
1739209697.7919443;-33.981070128970906
1739209697.791949;-45.120503652039325
1739209697.7919538;-33.981070128970906
1739209697.7919583;-45.120503652039325
1739209697.791963;-45.120503652039325
1739209697.7919679;-45.120503652039325
1739209697.7919726;-38.13080360867914
1739209697.7919774;-45.120503652039325
1739209697.7919822;-33.981070128970906
1739209697.7919867;-35.57807855764607
1739209697.7919915;-38.13080360867914
1739209697.7919962;-45.120503652039325
1739209697.792001;-45.120503652039325
1739209697.7920058;-38.13080360867914
1739209697.7920105;-45.120503652039325
1739209697.792015;-38.13080360867914
1739209697.7920198;-45.120503652039325
1739209697.7920246;-45.120503652039325
1739209697.7920294;-45.120503652039325
1739209697.7920341;-45.120503652039325
1739209697.792039;-45.120503652039325
1739209697.7920434;-45.120503652039325
1739209697.7920482;-38.13080360867914
1739209697.792053;-45.120503652039325
1739209697.7920578;-45.120503652039325
1739209697.7920625;-45.120503652039325
1739209697.7920673;-33.981070128970906
1739209697.7920718;-32.816014438256545
1739209697.7920766;-45.120503652039325
1739209697.7920814;-45.120503652039325
1739209697.7920861;-45.120503652039325
1739209697.792091;-38.13080360867914
1739209697.7920957;-45.120503652039325
1739209697.7921002;-33.981070128970906
1739209697.792105;-38.13080360867914
1739209697.7921097;-35.57807855764607
1739209697.7921145;-38.13080360867914
1739209697.7921193;-35.57807855764607
1739209697.792124;-45.120503652039325
1739209697.7921286;-45.120503652039325
1739209697.7921333;-38.13080360867914
1739209697.792138;-45.120503652039325
1739209697.7921429;-45.120503652039325
1739209697.7921476;-35.57807855764607
1739209697.7921524;-38.13080360867914
1739209697.792157;-38.13080360867914
1739209697.7921617;-45.120503652039325
1739209697.7921665;-35.57807855764607
1739209697.7921712;-38.13080360867914
1739209697.792176;-45.120503652039325
1739209697.7921808;-38.13080360867914
1739209697.7921853;-29.438486411369333
1739209697.79219;-45.120503652039325
1739209697.7921948;-45.120503652039325
1739209697.7921996;-38.13080360867914
1739209697.7922044;-32.816014438256545
1739209697.7922091;-45.120503652039325
1739209697.7922137;-45.120503652039325
1739209697.7922184;-38.13080360867914
1739209697.7922232;-33.981070128970956
1739209697.792228;-45.120503652039325
1739209697.7922328;-38.13080360867914
1739209697.7922375;-45.120503652039325
1739209697.792242;-38.13080360867914
1739209697.7922468;-33.981070128970906
1739209697.7922516;-45.120503652039325
1739209697.7922564;-38.13080360867914
1739209697.7922611;-25.826314394896354
1739209697.792266;-38.13080360867914
1739209697.7922704;-45.120503652039325
1739209697.7922752;-38.13080360867914
1739209697.79228;-35.57807855764607
1739209697.7922847;-38.13080360867914
1739209697.7922895;-45.120503652039325
1739209697.7922943;-45.120503652039325
1739209697.7922988;-45.120503652039325
1739209697.7923036;-45.120503652039325
1739209697.7923083;-35.57807855764607
1739209697.792313;-38.13080360867914
1739209697.7923179;-38.13080360867914
1739209697.7923226;-35.57807855764607
1739209697.7923272;-38.13080360867914
1739209697.792332;-38.13080360867914
1739209697.7923367;-45.120503652039325
1739209697.7923415;-45.120503652039325
1739209697.7923462;-38.13080360867914
1739209697.792351;-45.120503652039325
1739209697.7923555;-45.120503652039325
1739209697.7923603;-45.120503652039325
1739209697.792365;-35.57807855764607
1739209697.7923698;-45.120503652039325
1739209697.7923746;-32.816014438256545
1739209697.7923794;-35.57807855764607
1739209697.792384;-38.13080360867914
1739209697.7923887;-45.120503652039325
1739209697.7923934;-35.57807855764607
1739209697.7923982;-33.981070128970906
1739209697.792403;-38.13080360867914
1739209697.7924078;-38.13080360867914
1739209697.7924123;-38.13080360867914
1739209697.792417;-45.120503652039325
1739209697.7924218;-31.141103565318893
1739209697.7924266;-45.120503652039325
1739209697.7924314;-45.120503652039325
1739209697.7924361;-38.13080360867914
1739209697.7924407;-35.57807855764607
1739209697.7924454;-38.13080360867914
1739209697.7924502;-38.13080360867914
1739209697.792455;-35.57807855764607
1739209697.7924597;-45.120503652039325
1739209697.7924645;-45.120503652039325
1739209697.792469;-45.120503652039325
1739209697.7924738;-33.981070128970906
1739209697.7924786;-45.120503652039325
1739209697.7924833;-38.13080360867914
1739209697.792488;-45.120503652039325
1739209697.7924929;-38.13080360867914
1739209697.7924974;-35.57807855764607
1739209697.7925022;-45.120503652039325
1739209697.792507;-45.120503652039325
1739209697.7925117;-38.13080360867914
1739209697.7925165;-38.13080360867914
1739209697.7925212;-45.120503652039325
1739209697.7925258;-45.120503652039325
1739209697.7925305;-45.120503652039325
1739209697.7925353;-45.120503652039325
1739209697.79254;-38.13080360867914
1739209697.7925448;-45.120503652039325
1739209697.7925496;-45.120503652039325
1739209697.7925541;-45.120503652039325
1739209697.792559;-45.120503652039325
1739209697.7925637;-45.120503652039325
1739209697.7925684;-33.981070128970906
1739209697.7925732;-45.120503652039325
1739209697.792578;-38.13080360867914
1739209697.7925825;-38.13080360867914
1739209697.7925873;-45.120503652039325
1739209697.792592;-45.120503652039325
1739209697.7925968;-45.120503652039325
1739209697.7926016;-38.13080360867914
1739209697.7926064;-38.13080360867914
1739209697.792611;-45.120503652039325
1739209697.7926157;-38.13080360867914
1739209697.7926204;-32.816014438256545
1739209697.7926252;-38.13080360867914
1739209697.79263;-45.120503652039325
1739209697.7926347;-38.13080360867914
1739209697.7926393;-35.57807855764607
1739209697.792644;-38.13080360867914
1739209697.7926488;-45.120503652039325
1739209697.7926536;-38.13080360867914
1739209697.7926583;-38.13080360867914
1739209697.792663;-38.13080360867914
1739209697.7926676;-38.13080360867914
1739209697.7926724;-38.13080360867914
1739209697.7926772;-45.120503652039325
1739209697.794434;-38.13080360867914
1739209697.7944348;-45.120503652039325
