CAN Message; 0x1b8:03008748c6a719df
1739209752.7399428;-45.120503652039325
1739209752.7399483;-38.13080360867914
1739209752.7399535;-35.57807855764607
1739209752.7399588;-35.57807855764607
1739209752.7399642;-38.13080360867914
1739209752.7399695;-45.120503652039325
1739209752.739975;-32.81601443825658
1739209752.7399802;-45.120503652039325
1739209752.7399857;-38.13080360867914
1739209752.739991;-32.816014438256545
1739209752.7399962;-45.120503652039325
1739209752.7400017;-38.13080360867914
1739209752.740007;-38.13080360867914
1739209752.7400124;-45.120503652039325
1739209752.7400177;-28.992665084841942
1739209752.7400231;-38.13080360867914
1739209752.7400284;-45.120503652039325
1739209752.7400339;-38.13080360867914
1739209752.740039;-38.13080360867914
1739209752.7400444;-45.120503652039325
1739209752.7400498;-38.13080360867914
1739209752.740055;-38.13080360867914
1739209752.7400606;-31.14110356531892
1739209752.7400658;-38.13080360867914
1739209752.7400713;-38.13080360867914
1739209752.7400765;-38.13080360867914
1739209752.7400818;-38.13080360867914
1739209752.7400873;-45.120503652039325
1739209752.7400925;-38.13080360867914
1739209752.740098;-38.13080360867914
1739209752.7401032;-27.267205301931607
1739209752.7401087;-33.981070128970906
1739209752.740114;-45.120503652039325
1739209752.7401192;-38.13080360867914
1739209752.7401247;-35.57807855764607
1739209752.74013;-45.120503652039325
1739209752.7401354;-35.57807855764607
1739209752.7401407;-33.981070128970906
1739209752.7401462;-33.981070128970956
1739209752.7401514;-45.120503652039325
1739209752.740157;-38.13080360867914
1739209752.7401621;-45.120503652039325
1739209752.7401674;-45.120503652039325
1739209752.7401729;-38.13080360867914
1739209752.740178;-45.120503652039325
1739209752.7401836;-45.120503652039325
1739209752.7401888;-31.141103565318915
1739209752.7401943;-32.816014438256545
1739209752.7401996;-38.13080360867914
1739209752.7402048;-45.120503652039325
1739209752.7402103;-38.13080360867914
1739209752.7402155;-45.120503652039325
1739209752.740221;-45.120503652039325
1739209752.7402263;-45.120503652039325
1739209752.7402318;-38.13080360867914
1739209752.740237;-35.57807855764607
1739209752.7402422;-45.120503652039325
1739209752.7402477;-45.120503652039325
1739209752.740253;-38.13080360867914
1739209752.7402585;-45.120503652039325
1739209752.7402637;-38.13080360867914
1739209752.7402692;-35.57807855764607
1739209752.7402744;-45.120503652039325
1739209752.74028;-45.120503652039325
1739209752.7402852;-38.13080360867914
1739209752.7402904;-38.13080360867914
1739209752.740296;-38.13080360867914
1739209752.7403011;-26.991370085610722
1739209752.7403066;-38.13080360867914
1739209752.7403119;-45.120503652039325
1739209752.7403173;-32.816014438256545
1739209752.7403226;-35.57807855764607
1739209752.7403278;-38.13080360867914
1739209752.7403333;-45.120503652039325
1739209752.7403386;-38.13080360867914
1739209752.740344;-33.981070128970906
1739209752.7403493;-45.120503652039325
1739209752.7403548;-45.120503652039325
1739209752.74036;-38.13080360867914
1739209752.7403653;-38.13080360867914
1739209752.7403708;-45.120503652039325
1739209752.740376;-45.120503652039325
1739209752.7403815;-38.13080360867914
1739209752.7403867;-35.57807855764607
1739209752.7403922;-45.120503652039325
1739209752.7403975;-33.981070128970906
1739209752.740403;-45.120503652039325
1739209752.7404082;-45.120503652039325
1739209752.7404134;-45.120503652039325
1739209752.740419;-38.13080360867914
1739209752.7404242;-38.13080360867914
1739209752.7404296;-35.57807855764607
1739209752.740435;-38.13080360867914
1739209752.7404404;-45.120503652039325
1739209752.7404456;-45.120503652039325
1739209752.7404509;-35.57807855764607
1739209752.7404563;-38.13080360867914
1739209752.7404616;-45.120503652039325
1739209752.740467;-45.120503652039325
1739209752.7404723;-45.120503652039325
1739209752.7404778;-45.120503652039325
1739209752.740483;-45.120503652039325
1739209752.7404883;-38.13080360867914
1739209752.7404938;-38.13080360867914
1739209752.740499;-38.13080360867914
1739209752.7405045;-38.13080360867914
1739209752.7405097;-33.981070128970906
1739209752.7405152;-33.981070128970906
1739209752.7405205;-38.13080360867914
1739209752.740526;-38.13080360867914
1739209752.7405312;-33.981070128970906
1739209752.7405365;-32.816014438256545
1739209752.740542;-45.120503652039325
1739209752.7405472;-45.120503652039325
1739209752.7405527;-33.981070128970906
1739209752.740558;-35.57807855764607
1739209752.7405634;-35.57807855764607
1739209752.7405686;-45.120503652039325
1739209752.740574;-38.13080360867914
1739209752.7405794;-38.13080360867914
1739209752.7405846;-35.57807855764607
1739209752.74059;-45.120503652039325
1739209752.7405953;-45.120503652039325
1739209752.7406008;-45.120503652039325
1739209752.740606;-32.81601443825658
1739209752.7406113;-45.120503652039325
1739209752.7406168;-45.120503652039325
1739209752.740622;-45.120503652039325
1739209752.7406275;-45.120503652039325
1739209752.7406328;-45.120503652039325
1739209752.7406383;-45.120503652039325
1739209752.7406435;-45.120503652039325
1739209752.740649;-38.13080360867914
1739209752.7406542;-45.120503652039325
1739209752.7406595;-38.13080360867914
1739209752.740665;-45.120503652039325
1739209752.7406702;-33.981070128970906
1739209752.7406757;-38.13080360867914
1739209752.740681;-38.13080360867914
1739209752.7406864;-38.13080360867914
1739209752.7406917;-35.57807855764607
1739209752.740697;-45.120503652039325
1739209752.7407024;-38.13080360867914
1739209752.7407076;-38.13080360867914
1739209752.7407131;-38.13080360867914
1739209752.7407184;-38.13080360867914
1739209752.7407238;-45.120503652039325
1739209752.740729;-38.13080360867914
1739209752.7407343;-38.13080360867914
1739209752.7407398;-38.13080360867914
1739209752.740745;-45.120503652039325
1739209752.7407506;-45.120503652039325
1739209752.7407558;-45.120503652039325
1739209752.7407613;-45.120503652039325
1739209752.7407665;-45.120503652039325
1739209752.7407718;-45.120503652039325
1739209752.7407773;-25.826314394896357
1739209752.7407825;-35.57807855764607
1739209752.740788;-45.120503652039325
1739209752.7407932;-38.13080360867914
1739209752.7407987;-31.141103565318915
1739209752.740804;-38.13080360867914
1739209752.7408094;-38.13080360867914
1739209752.7408147;-45.120503652039325
1739209752.74082;-45.120503652039325
1739209752.7408254;-45.120503652039325
1739209752.7408307;-45.120503652039325
1739209752.7408361;-45.120503652039325
1739209752.7408414;-38.13080360867914
1739209752.7408469;-45.120503652039325
1739209752.740852;-45.120503652039325
1739209752.7408574;-35.57807855764607
1739209752.7408628;-35.57807855764607
1739209752.740868;-45.120503652039325
1739209752.7408736;-31.141103565318915
1739209752.7408788;-35.57807855764607
1739209752.7408843;-38.13080360867914
1739209752.7408895;-38.13080360867914
1739209752.7408948;-33.981070128970906
1739209752.7409003;-38.13080360867914
1739209752.7409055;-27.267205301931607
1739209752.740911;-38.13080360867914
1739209752.7409163;-45.120503652039325
1739209752.7409217;-35.57807855764607
1739209752.740927;-45.120503652039325
1739209752.7409325;-45.120503652039325
1739209752.7409377;-45.120503652039325
1739209752.740943;-35.57807855764607
1739209752.7409484;-33.981070128970956
1739209752.7409537;-45.120503652039325
1739209752.7409592;-38.13080360867914
1739209752.7409644;-45.120503652039325
1739209752.74097;-45.120503652039325
1739209752.7409751;-45.120503652039325
1739209752.7409804;-45.120503652039325
1739209752.7409859;-45.120503652039325
1739209752.740991;-29.438486411369333
1739209752.7409966;-29.438486411369333
1739209752.7410018;-45.120503652039325
1739209752.7410073;-35.57807855764607
1739209752.7410126;-45.120503652039325
1739209752.7410178;-45.120503652039325
1739209752.7410233;-38.13080360867914
1739209752.7410285;-38.13080360867914
1739209752.741034;-38.13080360867914
1739209752.7410393;-45.120503652039325
1739209752.7410448;-38.13080360867914
1739209752.74105;-38.13080360867914
1739209752.7410555;-32.816014438256545
1739209752.7410607;-38.13080360867914
1739209752.741066;-45.120503652039325
1739209752.7410715;-31.141103565318915
1739209752.7410767;-35.57807855764607
1739209752.7410822;-45.120503652039325
1739209752.7410874;-32.816014438256545
1739209752.741093;-38.13080360867914
1739209752.7410982;-45.120503652039325
1739209752.7411034;-45.120503652039325
1739209752.741109;-35.57807855764607
1739209752.7411141;-38.13080360867914
1739209752.7411196;-35.57807855764607
1739209752.7411249;-35.57807855764607
1739209752.7411304;-38.13080360867914
1739209752.7411356;-35.57807855764607
1739209752.7411408;-38.13080360867914
1739209752.7411463;-45.120503652039325
1739209752.7411516;-38.13080360867914
1739209752.741157;-45.120503652039325
1739209752.7411623;-45.120503652039325
1739209752.7411678;-45.120503652039325
1739209752.741173;-38.13080360867914
1739209752.7411785;-45.120503652039325
1739209752.7411838;-38.13080360867914
1739209752.741189;-45.120503652039325
1739209752.7411945;-45.120503652039325
1739209752.7411997;-32.816014438256545
1739209752.7412052;-45.120503652039325
1739209752.7412105;-38.13080360867914
1739209752.741216;-38.13080360867914
1739209752.7412212;-45.120503652039325
1739209752.7412217;-45.120503652039325
1739209752.7412221;-45.120503652039325
1739209752.7412226;-33.981070128970906
1739209752.741223;-38.13080360867914
1739209752.7412236;-38.13080360867914
1739209752.741224;-35.57807855764607
1739209752.7412245;-38.13080360867914
1739209752.7412252;-35.57807855764607
1739209752.7412257;-35.57807855764607
1739209752.7412262;-32.816014438256545
1739209752.7412267;-45.120503652039325
1739209752.7412271;-38.13080360867914
1739209752.7412276;-45.120503652039325
1739209752.741228;-31.141103565318915
1739209752.7412286;-38.13080360867914
1739209752.741229;-45.120503652039325
1739209752.7412295;-33.981070128970906
1739209752.74123;-33.981070128970906
1739209752.7412305;-33.981070128970906
1739209752.741231;-38.13080360867914
1739209752.7412314;-45.120503652039325
1739209752.741232;-38.13080360867914
1739209752.7412326;-38.13080360867914
1739209752.741233;-45.120503652039325
1739209752.7412336;-38.13080360867914
1739209752.741234;-45.120503652039325
1739209752.7412345;-38.13080360867914
1739209752.741235;-38.13080360867914
1739209752.7412355;-45.120503652039325
1739209752.741236;-45.120503652039325
1739209752.7412364;-38.13080360867914
1739209752.741237;-38.13080360867914
1739209752.7412374;-38.13080360867914
1739209752.7412379;-38.13080360867914
1739209752.7412384;-38.13080360867914
1739209752.7412388;-45.120503652039325
1739209752.7412393;-45.120503652039325
1739209752.74124;-38.13080360867914
1739209752.7412405;-38.13080360867914
1739209752.741241;-45.120503652039325
1739209752.7412415;-45.120503652039325
1739209752.741242;-45.120503652039325
1739209752.7412424;-38.13080360867914
1739209752.741243;-38.13080360867914
1739209752.7412434;-38.13080360867914
1739209752.7412438;-31.141103565318915
1739209752.7412443;-32.816014438256545
1739209752.7412448;-45.120503652039325
1739209752.7412453;-45.120503652039325
1739209752.7412457;-45.120503652039325
1739209752.7412462;-45.120503652039325
1739209752.7412467;-38.13080360867914
1739209752.7412474;-38.13080360867914
1739209752.741248;-33.981070128970906
1739209752.7412484;-38.13080360867914
1739209752.7412488;-45.120503652039325
1739209752.7412493;-35.57807855764607
1739209752.7412498;-31.141103565318915
1739209752.7412503;-33.981070128970906
1739209752.7412508;-38.13080360867914
1739209752.7412512;-38.13080360867914
1739209752.7412517;-38.13080360867914
1739209752.7412522;-38.13080360867914
1739209752.7412527;-45.120503652039325
1739209752.7412531;-33.981070128970906
1739209752.7412536;-33.981070128970906
1739209752.741254;-33.981070128970906
1739209752.7412548;-33.981070128970906
1739209752.7412553;-45.120503652039325
1739209752.7412558;-45.120503652039325
1739209752.7412562;-45.120503652039325
1739209752.7412567;-45.120503652039325
1739209752.7412572;-45.120503652039325
1739209752.7412577;-38.13080360867914
1739209752.7412581;-45.120503652039325
1739209752.7412586;-45.120503652039325
1739209752.741259;-33.981070128970906
1739209752.7412596;-38.13080360867914
1739209752.74126;-31.14110356531892
1739209752.7412605;-45.120503652039325
1739209752.741261;-32.816014438256545
1739209752.7412615;-45.120503652039325
1739209752.7412622;-35.57807855764607
1739209752.7412627;-38.13080360867914
1739209752.7412632;-38.13080360867914
1739209752.7412636;-38.13080360867914
1739209752.741264;-27.267205301931607
1739209752.7412646;-35.57807855764607
1739209752.741265;-45.120503652039325
1739209752.7412655;-38.13080360867914
1739209752.741266;-38.13080360867914
1739209752.7412665;-38.13080360867914
1739209752.741267;-38.13080360867914
1739209752.7412674;-45.120503652039325
1739209752.741268;-38.13080360867914
1739209752.7412684;-38.13080360867914
1739209752.7412689;-38.13080360867914
1739209752.7412696;-45.120503652039325
1739209752.74127;-33.981070128970906
1739209752.7412705;-35.57807855764607
1739209752.741271;-45.120503652039325
1739209752.7412715;-45.120503652039325
1739209752.741272;-38.13080360867914
1739209752.7412724;-38.13080360867914
1739209752.741273;-33.981070128970906
1739209752.7412734;-45.120503652039325
1739209752.7412739;-38.13080360867914
1739209752.7412744;-38.13080360867914
1739209752.7412748;-38.13080360867914
1739209752.7412753;-38.13080360867914
1739209752.7412758;-33.981070128970906
1739209752.7412763;-45.120503652039325
1739209752.741277;-38.13080360867914
1739209752.7412775;-35.57807855764607
1739209752.741278;-38.13080360867914
1739209752.7412784;-45.120503652039325
1739209752.741279;-38.13080360867914
1739209752.7412794;-45.120503652039325
1739209752.7412798;-38.13080360867914
1739209752.7412803;-45.120503652039325
1739209752.7412808;-45.120503652039325
1739209752.7412813;-45.120503652039325
1739209752.7412817;-38.13080360867914
1739209752.7412822;-35.57807855764607
1739209752.7412827;-45.120503652039325
1739209752.7412832;-38.13080360867914
1739209752.7412837;-33.981070128970906
1739209752.7412844;-45.120503652039325
1739209752.7412848;-38.13080360867914
1739209752.7412853;-45.120503652039325
1739209752.7412858;-38.13080360867914
1739209752.7412863;-45.120503652039325
1739209752.7412868;-32.816014438256545
1739209752.7412872;-38.13080360867914
1739209752.7412877;-38.13080360867914
1739209752.7412882;-35.57807855764607
1739209752.7412887;-38.13080360867914
1739209752.7412891;-45.120503652039325
1739209752.7412896;-38.13080360867914
1739209752.74129;-32.816014438256545
1739209752.7412906;-45.120503652039325
1739209752.741291;-45.120503652039325
1739209752.7412915;-35.57807855764607
1739209752.7412922;-35.57807855764607
1739209752.7412927;-33.981070128970906
1739209752.7412932;-38.13080360867914
1739209752.7412937;-45.120503652039325
1739209752.7412941;-38.13080360867914
1739209752.7412946;-38.13080360867914
1739209752.741295;-45.120503652039325
1739209752.7412956;-38.13080360867914
