Time [s],Channel 1
10.476584500,0
10.476586417,1
10.476590500,0
10.476592417,1
10.476598500,0
10.476602417,1
10.476604500,0
10.476606417,1
10.476612500,0
10.476614417,1
10.476616500,0
10.476622417,1
10.476626500,0
10.476632417,1
10.476634500,0
10.476636417,1
10.476638500,0
10.476640417,1
10.476650500,0
10.476652417,1
10.476656500,0
10.476658417,1
10.476662500,0
10.476664417,1
10.476668500,0
10.476672500,1
10.476674500,0
10.476676417,1
10.476678667,0
10.476680583,1
10.548905667,0
10.548915583,1
10.548917667,0
10.548927583,1
10.548929667,0
10.548933583,1
10.548937667,0
10.548947583,1
10.548949667,0
10.548957583,1
10.548961667,0
10.548963583,1
10.548965667,0
10.548969583,1
10.548975667,0
10.548981583,1
10.548983667,0
10.548993583,1
10.548995667,0
10.549005583,1
10.549007667,0
10.549017583,1
10.549019667,0
10.549027583,1
10.549029667,0
10.549033583,1
10.549037667,0
10.549047583,1
10.549051667,0
10.549061667,1
10.549067667,0
10.549069667,1
10.549071667,0
10.549077667,1
10.549079667,0
10.549081667,1
10.549091667,0
10.549091750,1
10.549091833,0
10.549095667,1
10.549097667,0
10.549101667,1
10.549103667,0
10.549105667,1
10.549107667,0
10.549109667,1
10.549113750,0
10.549117667,1
10.549119667,0
10.549121667,1
10.549123750,0
10.549129667,1
10.549137750,0
10.549139667,1
10.549141833,0
10.549145667,1
10.549147750,0
10.549149667,1
10.549151750,0
10.549155667,1
10.549161833,0
10.549163750,1
10.610764667,0
10.610774583,1
10.610776583,0
10.610786583,1
10.610788583,0
10.610792583,1
10.610796750,0
10.610806583,1
10.610808583,0
10.610816583,1
10.610820750,0
10.610822583,1
10.610828667,0
10.610830583,1
10.610834667,0
10.610840583,1
10.610842667,0
10.610852583,1
10.610854750,0
10.610864583,1
10.610866667,0
10.610876583,1
10.610878667,0
10.610888583,1
10.610890750,0
10.610900583,1
10.610902667,0
10.610904583,1
10.610912667,0
10.610920583,1
10.610924667,0
10.610930583,1
10.610932667,0
10.610936583,1
10.610938667,0
10.610942583,1
10.610950667,0
10.610954583,1
10.610956667,0
10.610960583,1
10.610962667,0
10.610964583,1
10.610968667,0
10.610978583,1
10.610980667,0
10.610982583,1
10.610984667,0
10.610986583,1
10.610988667,0
10.610996583,1
10.610998667,0
10.611002583,1
10.611008667,0
10.611012583,1
10.611014667,0
10.611016583,1
10.611020833,0
10.611022750,1
10.625684750,0
10.625694667,1
10.625696750,0
10.625706667,1
10.625708750,0
10.625712667,1
10.625716750,0
10.625726667,1
10.625728750,0
10.625738667,1
10.625740750,0
10.625744667,1
10.625750750,0
10.625754667,1
10.625756750,0
10.625762667,1
10.625764750,0
10.625774667,1
10.625776750,0
10.625784667,1
10.625786750,0
10.625794667,1
10.625796750,0
10.625798667,1
10.625800750,0
10.625806667,1
10.625808750,0
10.625814667,1
10.625816750,0
10.625820667,1
10.625822750,0
10.625824667,1
10.625830750,0
10.625832667,1
10.625834750,0
10.625836667,1
10.625838750,0
10.625848667,1
10.625854750,0
10.625856667,1
10.625860750,0
10.625864667,1
10.625868750,0
10.625872667,1
10.625876750,0
10.625878667,1
10.625882750,0
10.625890667,1
10.625892750,0
10.625896667,1
10.625900750,0
10.625904667,1
10.625906750,0
10.625916667,1
10.625920750,0
10.625930667,1
10.625932750,0
10.625934667,1
10.625938917,0
10.625940833,1
10.659018750,0
10.659028667,1
10.659030750,0
10.659040667,1
10.659042750,0
10.659046667,1
10.659050750,0
10.659060667,1
10.659062750,0
10.659070667,1
10.659072750,0
10.659074667,1
10.659076750,0
10.659078667,1
10.659080750,0
10.659090667,1
10.659092750,0
10.659096667,1
10.659098750,0
10.659108667,1
10.659110750,0
10.659120667,1
10.659124750,0
10.659134667,1
10.659136750,0
10.659142667,1
10.659144750,0
10.659154667,1
10.659156750,0
10.659160667,1
10.659162750,0
10.659164667,1
10.659166750,0
10.659170667,1
10.659172750,0
10.659180750,1
10.659182750,0
10.659186750,1
10.659196750,0
10.659200750,1
10.659204750,0
10.659210750,1
10.659216833,0
10.659220750,1
10.659224750,0
10.659230750,1
10.659236917,0
10.659238750,1
10.659248833,0
10.659250750,1
10.659252833,0
10.659258750,1
10.659260833,0
10.659262750,1
10.659264833,0
10.659266750,1
10.659268833,0
10.659274750,1
10.659276917,0
10.659278833,1
10.684428250,0
10.684438167,1
10.684440250,0
10.684450250,1
10.684452250,0
10.684456250,1
10.684460250,0
10.684470250,1
10.684472250,0
10.684482250,1
10.684486250,0
10.684490250,1
10.684494250,0
10.684504250,1
10.684506333,0
10.684508250,1
10.684510333,0
10.684520250,1
10.684522333,0
10.684532250,1
10.684534333,0
10.684544250,1
10.684546333,0
10.684554250,1
10.684560333,0
10.684564250,1
10.684574333,0
10.684580250,1
10.684582333,0
10.684588250,1
10.684596333,0
10.684598250,1
10.684608333,0
10.684610250,1
10.684614333,0
10.684616250,1
10.684618333,0
10.684620250,1
10.684622333,0
10.684626250,1
10.684628333,0
10.684630250,1
10.684638333,0
10.684646250,1
10.684656333,0
10.684660250,1
10.684662333,0
10.684664250,1
10.684670333,0
10.684678250,1
10.684688500,0
10.684690417,1
10.715512250,0
10.715522167,1
10.715524250,0
10.715534167,1
10.715536250,0
10.715540167,1
10.715544333,0
10.715554167,1
10.715556250,0
10.715564167,1
10.715568250,0
10.715570167,1
10.715576250,0
10.715586167,1
10.715588250,0
10.715590167,1
10.715592250,0
10.715602167,1
10.715604250,0
10.715612167,1
10.715616250,0
10.715626167,1
10.715628250,0
10.715634167,1
10.715642250,0
10.715646167,1
10.715650250,0
10.715652167,1
10.715654250,0
10.715656167,1
10.715658250,0
10.715660167,1
10.715666250,0
10.715670167,1
10.715676250,0
10.715682167,1
10.715684250,0
10.715690167,1
10.715692250,0
10.715696167,1
10.715700250,0
10.715702167,1
10.715704250,0
10.715708167,1
10.715710250,0
10.715714167,1
10.715722250,0
10.715724167,1
10.715728250,0
10.715734167,1
10.715738250,0
10.715740167,1
10.715748250,0
10.715758167,1
10.715760250,0
10.715762167,1
10.715764333,0
10.715766250,1
10.737492000,0
10.737501917,1
10.737504000,0
10.737513917,1
10.737516000,0
10.737519917,1
10.737524000,0
10.737533917,1
10.737536000,0
10.737543917,1
10.737550000,0
10.737551917,1
10.737554000,0
10.737557917,1
10.737562000,0
10.737568000,1
10.737570000,0
10.737580000,1
10.737582000,0
10.737592000,1
10.737594000,0
10.737604000,1
10.737606000,0
10.737614000,1
10.737618167,0
10.737622000,1
10.737630083,0
10.737636000,1
10.737640083,0
10.737642000,1
10.737650083,0
10.737656000,1
10.737660083,0
10.737664000,1
10.737666083,0
10.737670000,1
10.737678083,0
10.737680000,1
10.737686083,0
10.737688000,1
10.737690083,0
10.737694000,1
10.737698083,0
10.737702000,1
10.737706083,0
10.737714000,1
10.737716083,0
10.737720000,1
10.737724083,0
10.737728000,1
10.737738083,0
10.737742083,1
10.737744250,0
10.737746167,1
10.778666417,0
10.778676333,1
10.778678417,0
10.778688333,1
10.778690417,0
10.778694333,1
10.778698500,0
10.778708333,1
10.778710417,0
10.778718333,1
10.778724417,0
10.778726333,1
10.778728417,0
10.778732333,1
10.778736417,0
10.778742333,1
10.778744417,0
10.778754333,1
10.778756417,0
10.778766333,1
10.778768417,0
10.778778333,1
10.778780417,0
10.778788333,1
10.778792417,0
10.778794333,1
10.778796417,0
10.778798333,1
10.778800417,0
10.778804333,1
10.778806417,0
10.778810333,1
10.778816417,0
10.778818333,1
10.778822417,0
10.778824333,1
10.778826417,0
10.778828333,1
10.778838417,0
10.778840333,1
10.778844417,0
10.778846333,1
10.778848417,0
10.778850333,1
10.778852417,0
10.778862333,1
10.778864417,0
10.778866333,1
10.778868417,0
10.778870333,1
10.778872417,0
10.778880333,1
10.778882417,0
10.778884333,1
10.778886417,0
10.778890333,1
10.778894417,0
10.778896333,1
10.778900417,0
10.778902333,1
10.778906417,0
10.778912333,1
10.778920500,0
10.778922417,1
10.818275167,0
10.818285083,1
10.818287167,0
10.818297083,1
10.818299167,0
10.818303083,1
10.818307167,0
10.818317083,1
10.818319167,0
10.818329083,1
10.818331167,0
10.818333083,1
10.818337167,0
10.818343083,1
10.818345167,0
10.818353083,1
10.818355167,0
10.818365083,1
10.818367167,0
10.818371083,1
10.818375167,0
10.818377083,1
10.818381167,0
10.818385083,1
10.818389167,0
10.818393083,1
10.818395167,0
10.818399083,1
10.818401167,0
10.818403083,1
10.818405167,0
10.818415083,1
10.818417167,0
10.818419083,1
10.818423167,0
10.818425083,1
10.818427167,0
10.818431083,1
10.818437167,0
10.818439083,1
10.818441167,0
10.818445083,1
10.818447167,0
10.818453083,1
10.818455167,0
10.818459167,1
10.818461167,0
10.818465083,1
10.818471167,0
10.818473083,1
10.818479167,0
10.818481167,1
10.818483167,0
10.818485167,1
10.818487167,0
10.818493167,1
10.818495167,0
10.818497167,1
10.818499167,0
10.818501167,1
10.818505167,0
10.818507167,1
10.818517333,0
10.818525167,1
10.818527333,0
10.818529250,1
10.856071750,0
10.856081667,1
10.856083667,0
10.856093667,1
10.856095667,0
10.856099667,1
10.856103833,0
10.856113667,1
10.856115750,0
10.856123667,1
10.856127833,0
10.856129667,1
10.856135750,0
10.856137667,1
10.856141750,0
10.856147667,1
10.856149750,0
10.856159667,1
10.856161750,0
10.856171667,1
10.856173750,0
10.856183667,1
10.856185750,0
10.856193667,1
10.856195750,0
10.856197667,1
10.856201750,0
10.856209667,1
10.856211750,0
10.856213667,1
10.856215750,0
10.856217667,1
10.856221750,0
10.856227667,1
10.856233750,0
10.856243667,1
10.856247750,0
10.856249667,1
10.856255750,0
10.856257667,1
10.856259750,0
10.856261667,1
10.856263750,0
10.856265667,1
10.856267750,0
10.856269667,1
10.856271750,0
10.856273750,1
10.856279750,0
10.856281750,1
10.856285750,0
10.856287750,1
10.856293750,0
10.856297750,1
10.856299750,0
10.856309750,1
10.856313833,0
10.856315750,1
10.856319917,0
10.856323750,1
10.856325917,0
10.856327917,1
10.898298250,0
10.898308167,1
10.898310250,0
10.898320167,1
10.898322250,0
10.898326167,1
10.898330250,0
10.898340167,1
10.898342250,0
10.898352167,1
10.898354250,0
10.898358167,1
10.898360250,0
10.898364167,1
10.898366250,0
10.898376167,1
10.898380250,0
10.898390167,1
10.898392250,0
10.898396250,1
10.898398250,0
10.898408250,1
10.898410250,0
10.898420250,1
10.898422250,0
10.898424250,1
10.898426250,0
10.898428250,1
10.898430250,0
10.898432250,1
10.898436250,0
10.898442250,1
10.898446250,0
10.898450250,1
10.898456250,0
10.898458250,1
10.898460250,0
10.898462250,1
10.898466250,0
10.898468250,1
10.898470250,0
10.898474250,1
10.898476250,0
10.898486250,1
10.898488250,0
10.898498250,1
10.898500250,0
10.898506250,1
10.898508250,0
10.898510250,1
10.898512250,0
10.898518250,1
10.898524250,0
10.898528250,1
10.898530250,0
10.898532250,1
10.898534250,0
10.898536250,1
10.898544333,0
10.898546250,1
10.898552417,0
10.898554250,1
10.898556333,0
10.898558333,1
10.955427000,0
10.955436917,1
10.955439000,0
10.955448917,1
10.955451000,0
10.955454917,1
10.955459000,0
10.955468917,1
10.955471000,0
10.955478917,1
10.955483000,0
10.955484917,1
10.955491000,0
10.955492917,1
10.955497000,0
10.955502917,1
10.955505000,0
10.955514917,1
10.955517083,0
10.955526917,1
10.955529000,0
10.955538917,1
10.955541000,0
10.955548917,1
10.955551000,0
10.955554917,1
10.955561000,0
10.955570917,1
10.955573000,0
10.955580917,1
10.955591000,0
10.955592917,1
10.955597000,0
10.955600917,1
10.955603000,0
10.955604917,1
10.955607000,0
10.955610917,1
10.955615000,0
10.955616917,1
10.955621000,0
10.955622917,1
10.955625000,0
10.955634917,1
10.955637000,0
10.955638917,1
10.955641000,0
10.955642917,1
10.955645000,0
10.955646917,1
10.955649000,0
10.955650917,1
10.955657000,0
10.955660917,1
10.955663000,0
10.955668917,1
10.955675000,0
10.955676917,1
10.955683167,0
10.955685083,1
10.991875167,0
10.991885083,1
10.991887167,0
10.991897083,1
10.991899167,0
10.991903083,1
10.991907250,0
10.991917083,1
10.991919167,0
10.991927083,1
10.991929167,0
10.991931083,1
10.991933167,0
10.991935083,1
10.991937167,0
10.991947083,1
10.991949167,0
10.991953083,1
10.991955167,0
10.991965083,1
10.991967167,0
10.991977083,1
10.991979167,0
10.991989083,1
10.991991167,0
10.992001083,1
10.992011167,0
10.992013083,1
10.992015167,0
10.992019083,1
10.992025167,0
10.992027083,1
10.992029167,0
10.992031083,1
10.992035167,0
10.992037083,1
10.992039167,0
10.992041083,1
10.992043167,0
10.992045083,1
10.992051167,0
10.992055083,1
10.992061167,0
10.992063083,1
10.992071167,0
10.992075083,1
10.992077167,0
10.992081083,1
10.992083167,0
10.992085083,1
10.992089167,0
10.992099167,1
10.992107167,0
10.992111167,1
10.992113167,0
10.992117167,1
10.992119167,0
10.992121167,1
10.992123167,0
10.992125167,1
10.992133333,0
10.992135333,1
11.024104083,0
11.024114000,1
11.024116083,0
11.024126000,1
11.024128083,0
11.024132000,1
11.024136083,0
11.024146000,1
11.024148083,0
11.024156083,1
11.024160083,0
11.024162083,1
11.024168083,0
11.024178083,1
11.024180083,0
11.024182083,1
11.024184083,0
11.024194083,1
11.024196083,0
11.024206083,1
11.024210167,0
11.024220083,1
11.024222250,0
11.024228083,1
11.024232250,0
11.024236083,1
11.024244167,0
11.024246083,1
11.024250167,0
11.024254083,1
11.024256167,0
11.024264083,1
11.024266167,0
11.024268083,1
11.024272167,0
11.024274083,1
11.024276167,0
11.024280083,1
11.024284167,0
11.024288083,1
11.024290167,0
11.024292083,1
11.024294167,0
11.024302083,1
11.024312167,0
11.024322083,1
11.024324167,0
11.024328083,1
11.024334167,0
11.024344083,1
11.024346167,0
11.024348083,1
11.024350167,0
11.024352083,1
11.024356167,0
11.024358083,1
11.024362250,0
11.024364167,1
11.087278500,0
11.087288500,1
11.087290500,0
11.087300500,1
11.087302500,0
11.087306500,1
11.087310500,0
11.087320500,1
11.087322500,0
11.087330500,1
11.087336583,0
11.087338500,1
11.087340583,0
11.087344500,1
11.087348667,0
11.087354500,1
11.087356583,0
11.087366500,1
11.087368583,0
11.087378500,1
11.087380583,0
11.087390500,1
11.087392583,0
11.087402500,1
11.087406583,0
11.087408500,1
11.087412583,0
11.087414500,1
11.087416583,0
11.087420500,1
11.087426583,0
11.087428500,1
11.087430583,0
11.087434500,1
11.087438583,0
11.087440500,1
11.087446583,0
11.087450500,1
11.087452583,0
11.087456500,1
11.087458583,0
11.087462500,1
11.087466583,0
11.087470500,1
11.087474583,0
11.087478583,1
11.087484583,0
11.087490583,1
11.087492583,0
11.087496583,1
11.087500583,0
11.087504583,1
11.087510750,0
11.087512583,1
11.087514667,0
11.087516583,1
11.087518667,0
11.087524583,1
11.087526750,0
11.087528583,1
11.087530750,0
11.087532667,1
11.117594583,0
11.117604500,1
11.117606583,0
11.117616500,1
11.117618583,0
11.117622500,1
11.117626583,0
11.117636500,1
11.117638583,0
11.117646500,1
11.117652583,0
11.117654500,1
11.117656583,0
11.117660500,1
11.117664583,0
11.117670500,1
11.117672583,0
11.117682500,1
11.117684583,0
11.117694500,1
11.117696583,0
11.117706500,1
11.117708583,0
11.117716500,1
11.117726583,0
11.117730500,1
11.117734583,0
11.117738500,1
11.117740583,0
11.117750500,1
11.117754583,0
11.117756500,1
11.117766583,0
11.117768500,1
11.117778583,0
11.117782583,1
11.117784583,0
11.117786583,1
11.117788583,0
11.117790583,1
11.117794583,0
11.117796583,1
11.117800583,0
11.117802583,1
11.117806583,0
11.117810583,1
11.117814583,0
11.117816583,1
11.117818750,0
11.117820583,1
11.117824667,0
11.117828583,1
11.117830667,0
11.117838583,1
11.117842750,0
11.117844583,1
11.117846750,0
11.117848583,1
11.117852750,0
11.117854750,1
11.151492583,0
11.151502500,1
11.151504583,0
11.151514500,1
11.151516583,0
11.151520500,1
11.151524583,0
11.151534500,1
11.151536583,0
11.151546500,1
11.151548583,0
11.151552500,1
11.151558583,0
11.151562500,1
11.151564583,0
11.151570500,1
11.151572583,0
11.151582500,1
11.151584583,0
11.151588583,1
11.151590583,0
11.151592583,1
11.151596583,0
11.151598583,1
11.151600583,0
11.151602583,1
11.151606583,0
11.151608583,1
11.151612583,0
11.151614583,1
11.151616583,0
11.151618583,1
11.151622583,0
11.151628583,1
11.151630583,0
11.151630667,1
11.151630750,0
11.151632583,1
11.151636667,0
11.151640583,1
11.151642583,0
11.151652583,1
11.151654750,0
11.151658583,1
11.151662667,0
11.151666583,1
11.151668750,0
11.151672583,1
11.151678750,0
11.151682583,1
11.151684750,0
11.151688583,1
11.151696667,0
11.151704583,1
11.151706667,0
11.151712583,1
11.151718750,0
11.151726583,1
11.151736667,0
11.151742583,1
11.151744667,0
11.151746667,1
11.198169583,0
11.198179500,1
11.198181583,0
11.198191500,1
11.198193583,0
11.198197500,1
11.198201583,0
11.198211500,1
11.198213583,0
11.198223500,1
11.198225583,0
11.198229500,1
11.198235583,0
11.198239500,1
11.198241583,0
11.198247500,1
11.198249583,0
11.198259500,1
11.198261583,0
11.198267500,1
11.198269583,0
11.198271500,1
11.198273583,0
11.198275500,1
11.198277583,0
11.198283500,1
11.198293583,0
11.198295500,1
11.198297583,0
11.198299500,1
11.198303583,0
11.198305500,1
11.198307583,0
11.198315500,1
11.198319583,0
11.198323500,1
11.198325583,0
11.198329500,1
11.198331583,0
11.198341500,1
11.198343583,0
11.198345500,1
11.198349583,0
11.198355500,1
11.198357583,0
11.198365500,1
11.198369583,0
11.198371500,1
11.198373583,0
11.198377500,1
11.198383583,0
11.198385500,1
11.198387583,0
11.198395500,1
11.198401583,0
11.198409500,1
11.198411583,0
11.198413500,1
11.198415583,0
11.198419500,1
11.198421667,0
11.198423583,1
11.222665167,0
11.222675083,1
11.222677167,0
11.222687083,1
11.222689167,0
11.222693083,1
11.222697167,0
11.222707083,1
11.222709167,0
11.222717083,1
