CAN Message; 0x1b8:00009373c129d74e
1739209893.9561193;-22.54371790334745
1739209893.9561243;-30.49652367304976
1739209893.9561293;-30.49652367304976
1739209893.956134;-23.273589343863303
1739209893.956139;-28.992665084841942
1739209893.956144;-25.62660358559016
1739209893.9561489;-30.49652367304973
1739209893.9561539;-35.57807855764607
1739209893.9561589;-31.141103565318943
1739209893.9561636;-22.54371790334745
1739209893.9561687;-31.141103565318915
1739209893.9561737;-35.57807855764607
1739209893.9561787;-31.141103565318915
1739209893.9561834;-30.49652367304976
1739209893.9561884;-38.13080360867914
1739209893.9561934;-24.746238672633048
1739209893.9561982;-23.75329798047522
1739209893.9562032;-32.81601443825658
1739209893.9562082;-27.267205301931607
1739209893.956213;-31.141103565318893
1739209893.956218;-31.141103565318915
1739209893.956223;-28.992665084841967
1739209893.956228;-38.13080360867914
1739209893.9562328;-29.438486411369375
1739209893.9562378;-30.49652367304976
1739209893.9562428;-31.141103565318943
1739209893.9562476;-28.992665084841967
1739209893.9562526;-38.13080360867914
1739209893.9562576;-31.141103565318943
1739209893.9562624;-32.816014438256545
1739209893.9562674;-33.981070128970906
1739209893.9562724;-38.13080360867914
1739209893.9562774;-33.981070128970906
1739209893.9562821;-27.267205301931607
1739209893.9562871;-25.077289914212862
1739209893.9562922;-26.991370085610722
1739209893.956297;-30.49652367304976
1739209893.956302;-30.49652367304976
1739209893.956307;-23.50682362968953
1739209893.9563117;-19.844204643325906
1739209893.9563167;-38.13080360867914
1739209893.9563217;-35.57807855764607
1739209893.9563267;-33.981070128970906
1739209893.9563315;-38.13080360867914
1739209893.9563365;-45.120503652039325
1739209893.9563415;-35.57807855764607
1739209893.9563463;-45.120503652039325
1739209893.9563513;-28.992665084841942
1739209893.9563563;-22.44878636800916
1739209893.956361;-32.81601443825658
1739209893.956366;-28.58837851428586
1739209893.956371;-22.54371790334745
1739209893.956376;-38.13080360867914
1739209893.9563808;-33.981070128970906
1739209893.9563859;-32.816014438256545
1739209893.9563909;-32.81601443825658
1739209893.9563956;-45.120503652039325
1739209893.9564006;-45.120503652039325
1739209893.9564056;-45.120503652039325
1739209893.9564104;-33.981070128970956
1739209893.9564154;-25.62660358559016
1739209893.9564204;-22.002965041481755
1739209893.9564254;-38.13080360867914
1739209893.9564302;-32.816014438256545
1739209893.9564352;-38.13080360867914
1739209893.9564402;-38.13080360867914
1739209893.956445;-38.13080360867914
1739209893.95645;-38.13080360867914
1739209893.956455;-38.13080360867914
1739209893.95646;-38.13080360867914
1739209893.9564648;-38.13080360867914
1739209893.9564698;-38.13080360867914
1739209893.9564748;-25.62660358559016
1739209893.9564795;-28.218542851754165
1739209893.9564846;-25.826314394896357
1739209893.9564896;-20.633440452988495
1739209893.9564943;-25.826314394896357
1739209893.9564993;-29.438486411369333
1739209893.9565043;-38.13080360867914
1739209893.9565094;-30.49652367304973
1739209893.9565141;-29.438486411369333
1739209893.9565191;-45.120503652039325
1739209893.9565241;-33.981070128970906
1739209893.956529;-31.141103565318915
1739209893.956534;-30.49652367304976
1739209893.956539;-23.38864096791655
1739209893.9565437;-26.991370085610722
1739209893.9565487;-29.438486411369333
1739209893.9565537;-28.58837851428586
1739209893.9565587;-35.57807855764607
1739209893.9565635;-45.120503652039325
1739209893.9565685;-32.816014438256545
1739209893.9565735;-45.120503652039325
1739209893.9565783;-45.120503652039325
1739209893.9565833;-38.13080360867914
1739209893.9565883;-38.13080360867914
1739209893.956593;-29.438486411369347
1739209893.956598;-29.438486411369375
1739209893.956603;-24.438645034577675
1739209893.956608;-33.981070128970956
1739209893.9566128;-33.981070128970956
1739209893.9566178;-38.13080360867914
1739209893.9566228;-45.120503652039325
1739209893.9566276;-31.141103565318893
1739209893.9566326;-32.816014438256545
1739209893.9566376;-45.120503652039325
1739209893.9566424;-45.120503652039325
1739209893.9566474;-45.120503652039325
1739209893.9566524;-38.13080360867914
1739209893.9566574;-35.57807855764607
1739209893.9566622;-38.13080360867914
1739209893.9566672;-45.120503652039325
1739209893.9566722;-45.120503652039325
1739209893.956677;-45.120503652039325
1739209893.956682;-38.13080360867914
1739209893.956687;-45.120503652039325
1739209893.9566917;-45.120503652039325
1739209893.9566967;-45.120503652039325
1739209893.9567018;-45.120503652039325
1739209893.9567068;-45.120503652039325
1739209893.9567115;-38.13080360867914
1739209893.9567165;-38.13080360867914
1739209893.9567215;-45.120503652039325
1739209893.9567263;-45.120503652039325
1739209893.9567313;-45.120503652039325
1739209893.9567363;-38.13080360867914
1739209893.956741;-45.120503652039325
1739209893.956746;-45.120503652039325
1739209893.956751;-33.981070128970906
1739209893.956756;-33.981070128970906
1739209893.956761;-45.120503652039325
1739209893.956766;-45.120503652039325
1739209893.956771;-33.981070128970906
1739209893.9567757;-31.141103565318915
1739209893.9567807;-38.13080360867914
1739209893.9567857;-45.120503652039325
1739209893.9567904;-45.120503652039325
1739209893.9567955;-38.13080360867914
1739209893.9568005;-38.13080360867914
1739209893.9568055;-45.120503652039325
1739209893.9568102;-38.13080360867914
1739209893.9568152;-38.13080360867914
1739209893.9568202;-35.57807855764607
1739209893.956825;-38.13080360867914
1739209893.95683;-45.120503652039325
1739209893.956835;-38.13080360867914
1739209893.9568398;-38.13080360867914
1739209893.9568448;-45.120503652039325
1739209893.9568498;-45.120503652039325
1739209893.9568548;-45.120503652039325
1739209893.9568596;-38.13080360867914
1739209893.9568646;-38.13080360867914
1739209893.9568696;-33.981070128970906
1739209893.9568744;-33.981070128970906
1739209893.9568794;-33.981070128970906
1739209893.9568844;-45.120503652039325
1739209893.9568894;-38.13080360867914
1739209893.9568942;-45.120503652039325
1739209893.9568992;-45.120503652039325
1739209893.9569042;-45.120503652039325
1739209893.956909;-38.13080360867914
1739209893.956914;-38.13080360867914
1739209893.956919;-38.13080360867914
1739209893.9569237;-38.13080360867914
1739209893.9569287;-38.13080360867914
1739209893.9569337;-45.120503652039325
1739209893.9569387;-38.13080360867914
1739209893.9569435;-45.120503652039325
1739209893.9569485;-31.141103565318915
1739209893.9569535;-28.992665084841942
1739209893.9569583;-38.13080360867914
1739209893.9569633;-45.120503652039325
1739209893.9569683;-38.13080360867914
1739209893.956973;-35.57807855764607
1739209893.956978;-38.13080360867914
1739209893.956983;-45.120503652039325
1739209893.956988;-45.120503652039325
1739209893.9569929;-38.13080360867914
1739209893.9569979;-33.981070128970906
1739209893.9570029;-45.120503652039325
1739209893.9570076;-45.120503652039325
1739209893.9570127;-38.13080360867914
1739209893.9570177;-45.120503652039325
1739209893.9570224;-38.13080360867914
1739209893.9570274;-33.981070128970906
1739209893.9570324;-31.141103565318915
1739209893.9570374;-45.120503652039325
1739209893.9570422;-45.120503652039325
1739209893.9570472;-26.991370085610722
1739209893.9570522;-45.120503652039325
1739209893.957057;-25.252786309376837
1739209893.957062;-33.981070128970906
1739209893.957067;-30.49652367304973
1739209893.9570718;-45.120503652039325
1739209893.9570768;-28.58837851428586
1739209893.9570818;-27.267205301931607
1739209893.9570868;-28.218542851754165
1739209893.9570916;-24.589719217205094
1739209893.9570966;-28.58837851428586
1739209893.9571016;-33.981070128970906
1739209893.9571064;-33.981070128970906
1739209893.9571114;-25.826314394896357
1739209893.9571164;-38.13080360867914
1739209893.9571211;-30.49652367304973
1739209893.9571261;-31.141103565318915
1739209893.9571311;-33.981070128970956
1739209893.9571362;-38.13080360867914
1739209893.957141;-29.438486411369347
1739209893.957146;-28.58837851428586
1739209893.957151;-38.13080360867914
1739209893.9571557;-32.816014438256545
1739209893.9571607;-38.13080360867914
1739209893.9571657;-25.62660358559016
1739209893.9571705;-28.992665084841967
1739209893.9571755;-33.981070128970956
1739209893.9571805;-29.438486411369333
1739209893.9571855;-33.981070128970906
1739209893.9571903;-38.13080360867914
1739209893.9571953;-38.13080360867914
1739209893.9572003;-45.120503652039325
1739209893.957205;-38.13080360867914
1739209893.95721;-30.49652367304973
1739209893.957215;-28.992665084841942
1739209893.9572198;-28.21854285175415
1739209893.9572248;-30.49652367304973
1739209893.9572299;-28.992665084841967
1739209893.9572349;-38.13080360867914
1739209893.9572396;-35.57807855764607
1739209893.9572446;-38.13080360867914
1739209893.9572496;-25.826314394896354
1739209893.9572544;-30.49652367304973
1739209893.9572594;-25.25278630937684
1739209893.9572644;-38.13080360867914
1739209893.9572692;-38.13080360867914
1739209893.9572742;-26.991370085610754
1739209893.9572792;-30.49652367304973
1739209893.9572842;-31.141103565318943
1739209893.957289;-33.981070128970906
1739209893.957294;-25.826314394896354
1739209893.9572945;-28.218542851754165
1739209893.9572947;-26.991370085610747
1739209893.9572952;-38.13080360867914
1739209893.9572957;-45.120503652039325
1739209893.957296;-35.57807855764607
1739209893.9572964;-27.877744956031414
1739209893.9572968;-31.141103565318915
1739209893.957297;-29.438486411369333
1739209893.9572976;-24.589719217205094
1739209893.9572978;-27.877744956031414
1739209893.9572983;-33.981070128970956
1739209893.9572988;-32.816014438256545
1739209893.957299;-30.49652367304973
1739209893.9572995;-33.981070128970956
1739209893.9573;-30.49652367304973
1739209893.9573002;-33.981070128970906
1739209893.9573007;-27.8777449560314
1739209893.9573011;-28.992665084841942
1739209893.9573014;-45.120503652039325
1739209893.9573019;-33.981070128970906
1739209893.9573023;-28.21854285175415
1739209893.9573026;-28.992665084841942
1739209893.957303;-45.120503652039325
1739209893.9573035;-29.438486411369333
1739209893.9573038;-38.13080360867914
1739209893.9573042;-28.992665084841942
1739209893.9573045;-38.13080360867914
1739209893.957305;-31.141103565318915
1739209893.9573054;-25.826314394896357
1739209893.9573057;-32.816014438256545
1739209893.9573061;-35.57807855764607
1739209893.9573066;-33.981070128970956
1739209893.9573069;-30.49652367304973
1739209893.9573073;-29.438486411369347
1739209893.9573078;-32.816014438256545
1739209893.957308;-28.21854285175415
1739209893.9573085;-29.438486411369375
1739209893.957309;-30.49652367304973
1739209893.9573092;-45.120503652039325
1739209893.9573097;-24.15140352195872
1739209893.9573102;-26.991370085610736
1739209893.9573104;-28.58837851428586
1739209893.957311;-26.487275050834715
1739209893.9573112;-29.438486411369333
1739209893.9573116;-45.120503652039325
1739209893.957312;-28.992665084841942
1739209893.9573123;-26.991370085610722
1739209893.9573128;-22.84163660590255
1739209893.9573133;-29.438486411369354
1739209893.9573135;-28.58837851428586
1739209893.957314;-45.120503652039325
1739209893.9573145;-32.816014438256545
1739209893.9573147;-31.141103565318915
1739209893.9573152;-30.49652367304973
1739209893.9573157;-28.21854285175415
1739209893.957316;-45.120503652039325
1739209893.9573164;-27.877744956031417
1739209893.9573169;-25.62660358559016
1739209893.957317;-38.13080360867914
1739209893.9573176;-38.13080360867914
1739209893.9573178;-33.981070128970956
1739209893.9573183;-38.13080360867914
1739209893.9573188;-38.13080360867914
1739209893.957319;-26.991370085610722
1739209893.9573195;-35.57807855764607
1739209893.95732;-38.13080360867914
1739209893.9573202;-31.141103565318943
1739209893.9573207;-25.826314394896357
1739209893.9573212;-38.13080360867914
1739209893.9573214;-33.981070128970906
1739209893.957322;-45.120503652039325
1739209893.9573224;-31.141103565318893
1739209893.9573226;-26.991370085610722
1739209893.957323;-31.141103565318943
1739209893.9573236;-29.438486411369333
1739209893.9573238;-31.141103565318915
1739209893.9573243;-45.120503652039325
1739209893.9573247;-33.981070128970956
1739209893.957325;-45.120503652039325
1739209893.9573255;-30.49652367304976
1739209893.9573257;-38.13080360867914
1739209893.9573262;-31.141103565318915
1739209893.9573267;-31.141103565318915
1739209893.957327;-27.8777449560314
1739209893.9573274;-31.141103565318915
1739209893.9573278;-28.588378514285886
1739209893.957328;-28.58837851428586
1739209893.9573286;-33.981070128970956
1739209893.957329;-30.49652367304973
1739209893.9573293;-26.991370085610722
1739209893.9573298;-35.57807855764607
1739209893.9573302;-45.120503652039325
1739209893.9573305;-45.120503652039325
1739209893.957331;-45.120503652039325
1739209893.9573314;-45.120503652039325
1739209893.9573317;-45.120503652039325
1739209893.9573321;-35.57807855764607
1739209893.9573324;-45.120503652039325
1739209893.9573328;-45.120503652039325
1739209893.9573333;-30.49652367304973
1739209893.9573336;-33.981070128970906
1739209893.957334;-45.120503652039325
1739209893.9573345;-45.120503652039325
1739209893.9573348;-33.981070128970906
1739209893.9573352;-45.120503652039325
1739209893.9573357;-45.120503652039325
1739209893.957336;-45.120503652039325
1739209893.9573364;-32.816014438256545
1739209893.957337;-33.981070128970906
1739209893.9573371;-38.13080360867914
1739209893.9573376;-45.120503652039325
1739209893.957338;-38.13080360867914
1739209893.9573383;-35.57807855764607
1739209893.9573388;-38.13080360867914
1739209893.957339;-38.13080360867914
1739209893.9573395;-31.141103565318915
1739209893.95734;-33.981070128970906
1739209893.9573402;-45.120503652039325
1739209893.9573407;-38.13080360867914
1739209893.9573412;-38.13080360867914
1739209893.9573414;-38.13080360867914
1739209893.957342;-35.57807855764607
1739209893.9573424;-38.13080360867914
1739209893.9573426;-38.13080360867914
1739209893.957343;-45.120503652039325
1739209893.9573436;-38.13080360867914
1739209893.9573438;-45.120503652039325
1739209893.9573443;-45.120503652039325
1739209893.9573448;-45.120503652039325
1739209893.957345;-45.120503652039325
1739209893.9573455;-35.57807855764607
1739209893.9573457;-45.120503652039325
1739209893.9573462;-45.120503652039325
1739209893.9573467;-33.981070128970906
1739209893.957347;-33.981070128970906
1739209893.9573474;-38.13080360867914
1739209893.9573479;-38.13080360867914
1739209893.957348;-38.13080360867914
1739209893.9573486;-35.57807855764607
1739209893.957349;-35.57807855764607
1739209893.9573493;-38.13080360867914
1739209893.9573498;-38.13080360867914
1739209893.9573503;-35.57807855764607
1739209893.9573505;-35.57807855764607
1739209893.957351;-45.120503652039325
1739209893.9573514;-45.120503652039325
1739209893.9573517;-45.120503652039325
1739209893.9573522;-45.120503652039325
1739209893.9573524;-45.120503652039325
1739209893.9573529;-45.120503652039325
