CAN Message; 0x1b8:030064e47c9b88f7
1739209705.491997;-32.816014438256545
1739209705.4920006;-35.57807855764607
1739209705.4920044;-45.120503652039325
1739209705.4920082;-33.981070128970906
1739209705.4920118;-38.13080360867914
1739209705.4920156;-45.120503652039325
1739209705.4920194;-45.120503652039325
1739209705.4920232;-33.981070128970906
1739209705.4920268;-38.13080360867914
1739209705.4920306;-45.120503652039325
1739209705.4920344;-31.141103565318893
1739209705.492038;-45.120503652039325
1739209705.4920418;-45.120503652039325
1739209705.4920456;-38.13080360867914
1739209705.4920495;-45.120503652039325
1739209705.492053;-45.120503652039325
1739209705.4920568;-35.57807855764607
1739209705.4920607;-38.13080360867914
1739209705.4920642;-45.120503652039325
1739209705.492068;-38.13080360867914
1739209705.4920719;-38.13080360867914
1739209705.4920757;-45.120503652039325
1739209705.4920793;-35.57807855764607
1739209705.492083;-35.57807855764607
1739209705.492087;-45.120503652039325
1739209705.4920905;-38.13080360867914
1739209705.4920943;-35.57807855764607
1739209705.492098;-38.13080360867914
1739209705.4921017;-45.120503652039325
1739209705.4921055;-38.13080360867914
1739209705.4921093;-35.57807855764607
1739209705.492113;-38.13080360867914
1739209705.4921167;-35.57807855764607
1739209705.4921205;-38.13080360867914
1739209705.4921243;-38.13080360867914
1739209705.492128;-38.13080360867914
1739209705.4921317;-33.981070128970906
1739209705.4921355;-32.816014438256545
1739209705.4921393;-38.13080360867914
1739209705.492143;-45.120503652039325
1739209705.4921467;-45.120503652039325
1739209705.4921505;-33.981070128970906
1739209705.4921541;-38.13080360867914
1739209705.492158;-45.120503652039325
1739209705.4921618;-45.120503652039325
1739209705.4921656;-38.13080360867914
1739209705.4921691;-35.57807855764607
1739209705.492173;-38.13080360867914
1739209705.4921768;-45.120503652039325
1739209705.4921803;-38.13080360867914
1739209705.4921842;-32.816014438256545
1739209705.492188;-38.13080360867914
1739209705.4921918;-38.13080360867914
1739209705.4921954;-32.816014438256545
1739209705.4921992;-45.120503652039325
1739209705.492203;-45.120503652039325
1739209705.4922066;-35.57807855764607
1739209705.4922104;-38.13080360867914
1739209705.4922142;-45.120503652039325
1739209705.492218;-45.120503652039325
1739209705.4922216;-32.816014438256545
1739209705.4922254;-33.981070128970906
1739209705.4922292;-45.120503652039325
1739209705.4922328;-38.13080360867914
1739209705.4922366;-45.120503652039325
1739209705.4922404;-38.13080360867914
1739209705.4922442;-38.13080360867914
1739209705.4922478;-38.13080360867914
1739209705.4922516;-38.13080360867914
1739209705.4922554;-38.13080360867914
1739209705.492259;-38.13080360867914
1739209705.4922628;-45.120503652039325
1739209705.4922667;-35.57807855764607
1739209705.4922702;-45.120503652039325
1739209705.492274;-45.120503652039325
1739209705.4922779;-45.120503652039325
1739209705.4922817;-31.141103565318915
1739209705.4922853;-28.992665084841942
1739209705.492289;-45.120503652039325
1739209705.492293;-45.120503652039325
1739209705.4922965;-38.13080360867914
1739209705.4923003;-45.120503652039325
1739209705.492304;-33.981070128970906
1739209705.492308;-33.981070128970906
1739209705.4923115;-45.120503652039325
1739209705.4923153;-32.816014438256545
1739209705.492319;-35.57807855764607
1739209705.4923227;-35.57807855764607
1739209705.4923265;-38.13080360867914
1739209705.4923303;-45.120503652039325
1739209705.4923341;-38.13080360867914
1739209705.4923377;-45.120503652039325
1739209705.4923415;-38.13080360867914
1739209705.4923453;-45.120503652039325
1739209705.492349;-45.120503652039325
1739209705.4923527;-45.120503652039325
1739209705.4923565;-38.13080360867914
1739209705.4923604;-38.13080360867914
1739209705.492364;-45.120503652039325
1739209705.4923677;-45.120503652039325
1739209705.4923716;-38.13080360867914
1739209705.4923751;-31.141103565318915
1739209705.492379;-35.57807855764607
1739209705.4923828;-38.13080360867914
1739209705.4923866;-38.13080360867914
1739209705.4923902;-33.981070128970906
1739209705.492394;-45.120503652039325
1739209705.4923978;-45.120503652039325
1739209705.4924014;-38.13080360867914
1739209705.4924052;-33.981070128970906
1739209705.492409;-38.13080360867914
1739209705.4924126;-38.13080360867914
1739209705.4924164;-33.981070128970906
1739209705.4924202;-45.120503652039325
1739209705.492424;-45.120503652039325
1739209705.4924276;-38.13080360867914
1739209705.4924314;-38.13080360867914
1739209705.4924352;-28.58837851428586
1739209705.4924388;-45.120503652039325
1739209705.4924426;-45.120503652039325
1739209705.4924464;-38.13080360867914
1739209705.4924502;-38.13080360867914
1739209705.4924538;-38.13080360867914
1739209705.4924576;-38.13080360867914
1739209705.4924614;-45.120503652039325
1739209705.492465;-45.120503652039325
1739209705.4924688;-32.816014438256545
1739209705.4924726;-33.981070128970906
1739209705.4924765;-45.120503652039325
1739209705.49248;-38.13080360867914
1739209705.4924839;-38.13080360867914
1739209705.4924877;-38.13080360867914
1739209705.4924912;-45.120503652039325
1739209705.492495;-33.981070128970906
1739209705.4924989;-38.13080360867914
1739209705.4925027;-45.120503652039325
1739209705.4925063;-45.120503652039325
1739209705.49251;-45.120503652039325
1739209705.492514;-45.120503652039325
1739209705.4925175;-38.13080360867914
1739209705.4925213;-38.13080360867914
1739209705.492525;-33.981070128970906
1739209705.492529;-35.57807855764607
1739209705.4925325;-38.13080360867914
1739209705.4925363;-38.13080360867914
1739209705.4925401;-38.13080360867914
1739209705.4925437;-38.13080360867914
1739209705.4925475;-45.120503652039325
1739209705.4925513;-45.120503652039325
1739209705.4925551;-38.13080360867914
1739209705.4925587;-45.120503652039325
1739209705.4925625;-45.120503652039325
1739209705.4925663;-45.120503652039325
1739209705.49257;-38.13080360867914
1739209705.4925737;-45.120503652039325
1739209705.4925776;-45.120503652039325
1739209705.4925811;-38.13080360867914
1739209705.492585;-38.13080360867914
1739209705.4925888;-45.120503652039325
1739209705.4925926;-38.13080360867914
1739209705.4925961;-45.120503652039325
1739209705.4926;-38.13080360867914
1739209705.4926038;-45.120503652039325
1739209705.4926074;-45.120503652039325
1739209705.4926112;-45.120503652039325
1739209705.492615;-38.13080360867914
1739209705.4926188;-32.816014438256545
1739209705.4926224;-38.13080360867914
1739209705.4926262;-38.13080360867914
1739209705.49263;-38.13080360867914
1739209705.4926336;-35.57807855764607
1739209705.4926374;-45.120503652039325
1739209705.4926412;-35.57807855764607
1739209705.492645;-45.120503652039325
1739209705.4926486;-45.120503652039325
1739209705.4926524;-45.120503652039325
1739209705.4926562;-45.120503652039325
1739209705.4926598;-45.120503652039325
1739209705.4926636;-45.120503652039325
1739209705.4926674;-38.13080360867914
1739209705.4926713;-45.120503652039325
1739209705.4926748;-38.13080360867914
1739209705.4926786;-38.13080360867914
1739209705.4926825;-38.13080360867914
1739209705.492686;-35.57807855764607
1739209705.4926898;-33.981070128970906
1739209705.4926937;-30.49652367304973
1739209705.4926975;-38.13080360867914
1739209705.492701;-38.13080360867914
1739209705.4927049;-38.13080360867914
1739209705.4927087;-31.141103565318893
1739209705.4927123;-38.13080360867914
1739209705.492716;-45.120503652039325
1739209705.49272;-45.120503652039325
1739209705.4927235;-38.13080360867914
1739209705.4927273;-45.120503652039325
1739209705.492731;-45.120503652039325
1739209705.492735;-45.120503652039325
1739209705.4927385;-35.57807855764607
1739209705.4927423;-45.120503652039325
1739209705.492746;-45.120503652039325
1739209705.4927497;-38.13080360867914
1739209705.4927535;-38.13080360867914
1739209705.4927573;-45.120503652039325
1739209705.4927611;-45.120503652039325
1739209705.4927647;-38.13080360867914
1739209705.4927685;-26.035653463252796
1739209705.4927723;-38.13080360867914
1739209705.492776;-45.120503652039325
1739209705.4927797;-45.120503652039325
1739209705.4927835;-35.57807855764607
1739209705.4927874;-38.13080360867914
1739209705.492791;-45.120503652039325
1739209705.4927948;-38.13080360867914
1739209705.4927986;-45.120503652039325
1739209705.4928021;-45.120503652039325
1739209705.492806;-45.120503652039325
1739209705.4928098;-45.120503652039325
1739209705.4928136;-45.120503652039325
1739209705.4928172;-38.13080360867914
1739209705.492821;-38.13080360867914
1739209705.4928248;-38.13080360867914
1739209705.4928284;-45.120503652039325
1739209705.4928322;-38.13080360867914
1739209705.492836;-38.13080360867914
1739209705.4928398;-45.120503652039325
1739209705.4928434;-45.120503652039325
1739209705.4928472;-45.120503652039325
1739209705.492851;-45.120503652039325
1739209705.4928546;-45.120503652039325
1739209705.4928584;-26.487275050834715
1739209705.4928622;-33.981070128970906
1739209705.492866;-45.120503652039325
1739209705.4928696;-38.13080360867914
1739209705.4928734;-35.57807855764607
1739209705.4928772;-45.120503652039325
1739209705.4928808;-45.120503652039325
1739209705.4928846;-45.120503652039325
1739209705.4928885;-45.120503652039325
1739209705.492892;-38.13080360867914
1739209705.4928958;-35.57807855764607
1739209705.4928997;-38.13080360867914
1739209705.4929035;-38.13080360867914
1739209705.492907;-38.13080360867914
1739209705.4929109;-35.57807855764607
1739209705.4929147;-35.57807855764607
1739209705.4929183;-45.120503652039325
1739209705.492922;-38.13080360867914
1739209705.492926;-35.57807855764607
1739209705.4929297;-38.13080360867914
1739209705.4929333;-45.120503652039325
1739209705.492937;-38.13080360867914
1739209705.492941;-45.120503652039325
1739209705.4929445;-31.141103565318915
1739209705.4929483;-32.816014438256545
1739209705.492952;-38.13080360867914
1739209705.492956;-38.13080360867914
1739209705.4929595;-38.13080360867914
1739209705.4929633;-45.120503652039325
1739209705.4929671;-45.120503652039325
1739209705.4929707;-45.120503652039325
1739209705.4929745;-38.13080360867914
1739209705.4929783;-38.13080360867914
1739209705.4929821;-38.13080360867914
1739209705.4929857;-45.120503652039325
1739209705.4929895;-45.120503652039325
1739209705.4929934;-38.13080360867914
1739209705.492997;-38.13080360867914
1739209705.4930007;-45.120503652039325
1739209705.4930046;-35.57807855764607
1739209705.4930084;-38.13080360867914
1739209705.493012;-33.981070128970906
1739209705.4930158;-45.120503652039325
1739209705.4930196;-45.120503652039325
1739209705.4930232;-45.120503652039325
1739209705.493027;-45.120503652039325
1739209705.4930308;-38.13080360867914
1739209705.4930346;-45.120503652039325
1739209705.4930382;-45.120503652039325
1739209705.493042;-33.981070128970906
1739209705.4930458;-45.120503652039325
1739209705.4930494;-45.120503652039325
1739209705.4930532;-45.120503652039325
1739209705.493057;-38.13080360867914
1739209705.4930606;-38.13080360867914
1739209705.4930644;-45.120503652039325
1739209705.4930682;-45.120503652039325
1739209705.493072;-38.13080360867914
1739209705.4930756;-45.120503652039325
1739209705.4930794;-38.13080360867914
1739209705.4930832;-45.120503652039325
1739209705.4930868;-33.981070128970906
1739209705.4930906;-45.120503652039325
1739209705.4930944;-45.120503652039325
1739209705.4930983;-35.57807855764607
1739209705.4931018;-33.981070128970906
1739209705.4931056;-45.120503652039325
1739209705.4931095;-38.13080360867914
1739209705.493113;-45.120503652039325
1739209705.4931169;-45.120503652039325
1739209705.4931207;-45.120503652039325
1739209705.4931245;-45.120503652039325
1739209705.493128;-45.120503652039325
1739209705.4931319;-31.141103565318915
1739209705.4931357;-38.13080360867914
1739209705.4931393;-45.120503652039325
1739209705.493143;-45.120503652039325
1739209705.493147;-45.120503652039325
1739209705.4931507;-45.120503652039325
1739209705.4931543;-45.120503652039325
1739209705.493158;-35.57807855764607
1739209705.493162;-33.981070128970906
1739209705.4931655;-45.120503652039325
1739209705.4931693;-45.120503652039325
1739209705.4931731;-33.981070128970906
1739209705.493177;-33.981070128970906
1739209705.4931805;-45.120503652039325
1739209705.4931843;-45.120503652039325
1739209705.4931881;-38.13080360867914
1739209705.4931917;-38.13080360867914
1739209705.4931955;-45.120503652039325
1739209705.4931993;-45.120503652039325
1739209705.4932032;-45.120503652039325
1739209705.4932067;-38.13080360867914
1739209705.4932106;-38.13080360867914
1739209705.4932144;-38.13080360867914
1739209705.493218;-45.120503652039325
1739209705.4932218;-28.992665084841942
1739209705.4932256;-33.981070128970906
1739209705.4932292;-38.13080360867914
1739209705.493233;-45.120503652039325
1739209705.4932368;-38.13080360867914
1739209705.4932406;-45.120503652039325
1739209705.4932442;-38.13080360867914
1739209705.493248;-38.13080360867914
1739209705.4932518;-38.13080360867914
1739209705.4932554;-38.13080360867914
1739209705.4932592;-38.13080360867914
1739209705.493263;-45.120503652039325
1739209705.4932668;-35.57807855764607
1739209705.4932704;-31.141103565318893
1739209705.4932742;-33.981070128970906
1739209705.493278;-45.120503652039325
1739209705.4932816;-33.981070128970906
1739209705.4932854;-35.57807855764607
1739209705.4932892;-45.120503652039325
1739209705.493293;-38.13080360867914
1739209705.4932966;-38.13080360867914
1739209705.4933004;-38.13080360867914
1739209705.4933043;-38.13080360867914
1739209705.4933078;-45.120503652039325
1739209705.4933116;-38.13080360867914
1739209705.4933155;-38.13080360867914
1739209705.4933193;-45.120503652039325
1739209705.4933228;-38.13080360867914
1739209705.4933267;-32.816014438256545
1739209705.4933305;-38.13080360867914
1739209705.493334;-45.120503652039325
1739209705.4933379;-33.981070128970906
1739209705.4933417;-45.120503652039325
1739209705.4933455;-45.120503652039325
1739209705.493349;-38.13080360867914
1739209705.493353;-45.120503652039325
1739209705.4933567;-38.13080360867914
1739209705.4933603;-35.57807855764607
1739209705.493364;-45.120503652039325
1739209705.493368;-38.13080360867914
1739209705.4933715;-38.13080360867914
1739209705.4933753;-45.120503652039325
1739209705.493379;-38.13080360867914
1739209705.493383;-35.57807855764607
1739209705.4933865;-38.13080360867914
1739209705.4933903;-45.120503652039325
1739209705.4933941;-45.120503652039325
1739209705.4933977;-38.13080360867914
1739209705.4934015;-45.120503652039325
1739209705.4934053;-45.120503652039325
1739209705.4934092;-45.120503652039325
1739209705.4934127;-45.120503652039325
1739209705.4934165;-33.981070128970906
1739209705.4934204;-38.13080360867914
1739209705.493424;-45.120503652039325
1739209705.4934278;-35.57807855764607
1739209705.4934316;-45.120503652039325
1739209705.4934354;-32.816014438256545
1739209705.493439;-35.57807855764607
1739209705.4934428;-45.120503652039325
1739209705.4934573;-45.120503652039325
1739209705.4934719;-38.13080360867914
1739209705.4934864;-32.816014438256545
1739209705.4935012;-45.120503652039325
1739209705.4935157;-38.13080360867914
1739209705.4935303;-45.120503652039325
1739209705.4935448;-45.120503652039325
1739209705.4935594;-35.57807855764607
1739209705.493574;-38.13080360867914
1739209705.4935884;-45.120503652039325
1739209705.493603;-45.120503652039325
1739209705.4936178;-45.120503652039325
1739209705.4936323;-45.120503652039325
1739209705.4936469;-35.57807855764607
1739209705.4936614;-45.120503652039325
1739209705.493676;-38.13080360867914
1739209705.4936905;-38.13080360867914
1739209705.493705;-32.816014438256545
1739209705.4937196;-38.13080360867914
1739209705.4937344;-45.120503652039325
1739209705.493749;-45.120503652039325
1739209705.4937634;-38.13080360867914
1739209705.493778;-38.13080360867914
1739209705.4937925;-45.120503652039325
1739209705.493807;-45.120503652039325
1739209705.4938216;-38.13080360867914
1739209705.4938362;-38.13080360867914
1739209705.493851;-45.120503652039325
1739209705.4938655;-38.13080360867914
1739209705.49388;-38.13080360867914
1739209705.4938946;-45.120503652039325
1739209705.4939091;-45.120503652039325
1739209705.4939237;-45.120503652039325
1739209705.4939382;-45.120503652039325
1739209705.4939528;-45.120503652039325
1739209705.4939675;-45.120503652039325
1739209705.493982;-45.120503652039325
1739209705.4939966;-28.58837851428586
1739209705.4940112;-32.816014438256545
1739209705.4940257;-45.120503652039325
1739209705.4940403;-38.13080360867914
1739209705.4940548;-38.13080360867914
1739209705.4940693;-33.981070128970906
1739209705.4940841;-45.120503652039325
1739209705.4940987;-33.981070128970906
1739209705.4941132;-38.13080360867914
1739209705.4941278;-35.57807855764607
1739209705.4941423;-32.816014438256545
1739209705.4941568;-38.13080360867914
1739209705.4941714;-45.120503652039325
1739209705.494186;-45.120503652039325
1739209705.4942007;-38.13080360867914
1739209705.4942153;-38.13080360867914
1739209705.4942298;-35.57807855764607
1739209705.4942443;-45.120503652039325
1739209705.4942589;-38.13080360867914
1739209705.4942734;-38.13080360867914
1739209705.494288;-45.120503652039325
1739209705.4943025;-33.981070128970906
1739209705.4943173;-38.13080360867914
1739209705.4943318;-45.120503652039325
1739209705.4943464;-38.13080360867914
1739209705.494361;-38.13080360867914
1739209705.4943755;-45.120503652039325
1739209705.49439;-45.120503652039325
1739209705.4944046;-38.13080360867914
1739209705.4944193;-38.13080360867914
1739209705.4944339;-45.120503652039325
1739209705.4944484;-38.13080360867914
1739209705.494463;-38.13080360867914
1739209705.4944775;-35.57807855764607
1739209705.494492;-33.981070128970906
1739209705.4945066;-38.13080360867914
1739209705.4945211;-45.120503652039325
1739209705.494536;-45.120503652039325
1739209705.4945505;-38.13080360867914
1739209705.494565;-38.13080360867914
1739209705.4945796;-33.981070128970906
1739209705.494594;-31.141103565318915
1739209705.4946086;-38.13080360867914
1739209705.4946232;-38.13080360867914
1739209705.4946377;-45.120503652039325
1739209705.4946525;-38.13080360867914
1739209705.494667;-38.13080360867914
1739209705.4946816;-45.120503652039325
1739209705.4946961;-38.13080360867914
1739209705.4947107;-33.981070128970906
1739209705.4947252;-38.13080360867914
1739209705.4947398;-45.120503652039325
1739209705.4947543;-38.13080360867914
1739209705.494769;-38.13080360867914
1739209705.4947836;-45.120503652039325
1739209705.4947982;-38.13080360867914
1739209705.4948127;-35.57807855764607
1739209705.4948273;-38.13080360867914
1739209705.4948418;-45.120503652039325
1739209705.4948564;-45.120503652039325
1739209705.494871;-38.13080360867914
1739209705.4948857;-33.981070128970906
1739209705.4949002;-35.57807855764607
1739209705.4949148;-38.13080360867914
1739209705.4949293;-45.120503652039325
1739209705.4949439;-45.120503652039325
1739209705.4949584;-35.57807855764607
1739209705.494973;-38.13080360867914
1739209705.4949875;-45.120503652039325
1739209705.4950023;-35.57807855764607
1739209705.4950168;-30.49652367304973
1739209705.4950314;-45.120503652039325
1739209705.495046;-45.120503652039325
1739209705.4950604;-33.981070128970906
1739209705.495075;-45.120503652039325
1739209705.4950895;-45.120503652039325
1739209705.495104;-35.57807855764607
1739209705.4951189;-45.120503652039325
1739209705.4951334;-45.120503652039325
1739209705.495148;-45.120503652039325
1739209705.4951625;-45.120503652039325
1739209705.495177;-38.13080360867914
1739209705.4951916;-45.120503652039325
1739209705.495206;-38.13080360867914
1739209705.4952207;-45.120503652039325
1739209705.4952354;-38.13080360867914
1739209705.49525;-38.13080360867914
1739209705.4952645;-38.13080360867914
1739209705.495279;-45.120503652039325
1739209705.4952936;-38.13080360867914
1739209705.4953082;-35.57807855764607
1739209705.4953227;-38.13080360867914
1739209705.4953375;-45.120503652039325
1739209705.495352;-45.120503652039325
1739209705.4953666;-35.57807855764607
1739209705.495381;-33.981070128970906
1739209705.4953957;-38.13080360867914
1739209705.4954102;-45.120503652039325
1739209705.4954247;-45.120503652039325
1739209705.4954393;-35.57807855764607
1739209705.495454;-45.120503652039325
1739209705.4954686;-45.120503652039325
1739209705.4954832;-38.13080360867914
1739209705.4954977;-38.13080360867914
1739209705.4955122;-45.120503652039325
1739209705.4955268;-32.816014438256545
1739209705.4955413;-33.981070128970906
1739209705.4955559;-38.13080360867914
1739209705.4955707;-38.13080360867914
1739209705.4955852;-38.13080360867914
1739209705.4955997;-38.13080360867914
1739209705.4956143;-38.13080360867914
1739209705.4956288;-35.57807855764607
1739209705.4956434;-38.13080360867914
1739209705.495658;-45.120503652039325
1739209705.4956725;-45.120503652039325
1739209705.4956872;-35.57807855764607
1739209705.4957018;-38.13080360867914
1739209705.4957163;-45.120503652039325
1739209705.4957309;-45.120503652039325
1739209705.4957454;-38.13080360867914
1739209705.49576;-45.120503652039325
1739209705.4957745;-45.120503652039325
1739209705.495789;-38.13080360867914
1739209705.4958038;-45.120503652039325
1739209705.4958184;-38.13080360867914
1739209705.495833;-38.13080360867914
1739209705.4958475;-45.120503652039325
1739209705.495862;-45.120503652039325
1739209705.4958766;-35.57807855764607
1739209705.495891;-27.8777449560314
1739209705.4959056;-45.120503652039325
1739209705.4959204;-38.13080360867914
1739209705.495935;-38.13080360867914
1739209705.4959495;-31.141103565318893
1739209705.495964;-38.13080360867914
1739209705.4959786;-45.120503652039325
1739209705.4959931;-45.120503652039325
1739209705.4960077;-45.120503652039325
1739209705.4960222;-38.13080360867914
1739209705.496037;-45.120503652039325
1739209705.4960515;-38.13080360867914
1739209705.496066;-45.120503652039325
1739209705.4960806;-38.13080360867914
1739209705.4960952;-45.120503652039325
1739209705.4961097;-38.13080360867914
1739209705.4961243;-35.57807855764607
1739209705.4961388;-38.13080360867914
1739209705.4961536;-45.120503652039325
1739209705.4961681;-33.981070128970906
1739209705.4961827;-35.57807855764607
1739209705.4961972;-38.13080360867914
1739209705.4962118;-45.120503652039325
1739209705.4962263;-35.57807855764607
1739209705.4962409;-28.21854285175415
1739209705.4962556;-38.13080360867914
1739209705.4962702;-38.13080360867914
1739209705.4962847;-38.13080360867914
1739209705.4962993;-32.816014438256545
1739209705.4963138;-45.120503652039325
1739209705.4963284;-45.120503652039325
1739209705.496343;-45.120503652039325
1739209705.4963574;-38.13080360867914
1739209705.4963722;-45.120503652039325
1739209705.4963868;-45.120503652039325
1739209705.4964013;-45.120503652039325
1739209705.4964159;-45.120503652039325
1739209705.4964304;-38.13080360867914
1739209705.496445;-45.120503652039325
1739209705.4964595;-38.13080360867914
1739209705.496474;-35.57807855764607
1739209705.4964888;-45.120503652039325
1739209705.4965034;-35.57807855764607
1739209705.496518;-38.13080360867914
1739209705.4965324;-45.120503652039325
1739209705.496547;-38.13080360867914
1739209705.4965615;-32.816014438256545
1739209705.496576;-45.120503652039325
1739209705.4965906;-45.120503652039325
1739209705.4966054;-45.120503652039325
1739209705.49662;-45.120503652039325
1739209705.4966345;-38.13080360867914
1739209705.496649;-38.13080360867914
1739209705.4966636;-38.13080360867914
1739209705.496678;-38.13080360867914
1739209705.4966927;-35.57807855764607
1739209705.4967072;-38.13080360867914
1739209705.496722;-45.120503652039325
1739209705.4967365;-38.13080360867914
1739209705.496751;-45.120503652039325
1739209705.4967656;-45.120503652039325
1739209705.4967802;-45.120503652039325
1739209705.4967947;-45.120503652039325
1739209705.4968092;-38.13080360867914
1739209705.4968238;-32.816014438256545
1739209705.4968386;-33.981070128970906
1739209705.496853;-45.120503652039325
1739209705.4968677;-45.120503652039325
1739209705.4968822;-45.120503652039325
1739209705.4968967;-38.13080360867914
1739209705.4969113;-35.57807855764607
1739209705.4969258;-45.120503652039325
1739209705.4969404;-35.57807855764607
1739209705.4969552;-38.13080360867914
1739209705.4969697;-35.57807855764607
1739209705.4969842;-38.13080360867914
1739209705.4969988;-38.13080360867914
1739209705.4970133;-38.13080360867914
1739209705.4970279;-38.13080360867914
1739209705.4970424;-38.13080360867914
1739209705.497057;-45.120503652039325
1739209705.4970717;-33.981070128970906
1739209705.4970863;-38.13080360867914
1739209705.4971008;-38.13080360867914
1739209705.4971154;-45.120503652039325
1739209705.49713;-33.981070128970906
1739209705.4971445;-45.120503652039325
1739209705.497159;-38.13080360867914
1739209705.4971738;-45.120503652039325
1739209705.4971883;-45.120503652039325
1739209705.4972029;-38.13080360867914
1739209705.4972174;-45.120503652039325
1739209705.497232;-45.120503652039325
1739209705.4972465;-45.120503652039325
1739209705.497261;-45.120503652039325
1739209705.4972756;-38.13080360867914
1739209705.4972904;-38.13080360867914
1739209705.497305;-27.877744956031414
1739209705.4973195;-45.120503652039325
1739209705.497334;-45.120503652039325
1739209705.4973485;-38.13080360867914
1739209705.497363;-38.13080360867914
1739209705.4973776;-45.120503652039325
1739209705.4973922;-45.120503652039325
1739209705.497407;-38.13080360867914
1739209705.4974215;-33.981070128970906
1739209705.497436;-38.13080360867914
1739209705.4974506;-33.981070128970906
1739209705.4974651;-32.816014438256545
1739209705.4974797;-38.13080360867914
1739209705.4974942;-45.120503652039325
1739209705.4975088;-38.13080360867914
1739209705.4975235;-38.13080360867914
1739209705.497538;-38.13080360867914
1739209705.4975526;-38.13080360867914
1739209705.4975672;-38.13080360867914
1739209705.4975817;-45.120503652039325
1739209705.4975963;-38.13080360867914
1739209705.4976108;-35.57807855764607
1739209705.4976254;-45.120503652039325
1739209705.4976401;-45.120503652039325
1739209705.4976547;-28.992665084841942
1739209705.4976692;-33.981070128970906
1739209705.4976838;-45.120503652039325
1739209705.4976983;-45.120503652039325
1739209705.4977129;-45.120503652039325
1739209705.4977274;-45.120503652039325
1739209705.497742;-45.120503652039325
1739209705.4977567;-45.120503652039325
1739209705.4977713;-31.14110356531892
1739209705.4977858;-45.120503652039325
1739209705.4978004;-38.13080360867914
1739209705.497815;-35.57807855764607
1739209705.4978294;-38.13080360867914
1739209705.497844;-45.120503652039325
1739209705.4978585;-38.13080360867914
1739209705.4978733;-38.13080360867914
1739209705.4978878;-38.13080360867914
1739209705.4979024;-45.120503652039325
1739209705.497917;-38.13080360867914
1739209705.4979315;-45.120503652039325
1739209705.497946;-38.13080360867914
1739209705.4979606;-38.13080360867914
1739209705.497975;-38.13080360867914
1739209705.49799;-45.120503652039325
1739209705.4980044;-38.13080360867914
1739209705.498019;-45.120503652039325
1739209705.4980335;-45.120503652039325
1739209705.498048;-45.120503652039325
1739209705.4980626;-33.981070128970906
1739209705.4980772;-45.120503652039325
1739209705.4980917;-38.13080360867914
1739209705.4981065;-45.120503652039325
1739209705.498121;-38.13080360867914
1739209705.4981356;-38.13080360867914
1739209705.49815;-45.120503652039325
1739209705.4981647;-45.120503652039325
1739209705.4981792;-38.13080360867914
1739209705.4981937;-45.120503652039325
1739209705.4982085;-38.13080360867914
1739209705.498223;-38.13080360867914
1739209705.4982376;-38.13080360867914
1739209705.4982522;-35.57807855764607
1739209705.4982667;-45.120503652039325
1739209705.4982812;-38.13080360867914
1739209705.4982958;-45.120503652039325
1739209705.4983103;-38.13080360867914
1739209705.498325;-45.120503652039325
1739209705.4983397;-38.13080360867914
1739209705.4983542;-38.13080360867914
1739209705.4983687;-38.13080360867914
1739209705.4983833;-38.13080360867914
1739209705.4983978;-35.57807855764607
1739209705.4984124;-38.13080360867914
1739209705.498427;-45.120503652039325
1739209705.4984417;-45.120503652039325
1739209705.4984562;-45.120503652039325
1739209705.4984708;-38.13080360867914
1739209705.4984853;-38.13080360867914
1739209705.4984999;-38.13080360867914
1739209705.4985144;-35.57807855764607
1739209705.498529;-38.13080360867914
1739209705.4985435;-33.981070128970906
1739209705.4985583;-45.120503652039325
1739209705.4985728;-45.120503652039325
1739209705.4985874;-38.13080360867914
1739209705.498602;-45.120503652039325
1739209705.4986165;-45.120503652039325
1739209705.498631;-45.120503652039325
1739209705.4986455;-45.120503652039325
1739209705.49866;-45.120503652039325
1739209705.4986749;-45.120503652039325
1739209705.4986894;-45.120503652039325
1739209705.498704;-45.120503652039325
1739209705.4987185;-45.120503652039325
1739209705.498733;-45.120503652039325
1739209705.4987476;-45.120503652039325
1739209705.4987621;-38.13080360867914
1739209705.4987767;-32.816014438256545
1739209705.4987915;-45.120503652039325
1739209705.498806;-45.120503652039325
1739209705.4988205;-38.13080360867914
1739209705.498835;-26.991370085610736
1739209705.4988496;-35.57807855764607
1739209705.4988642;-45.120503652039325
1739209705.4988787;-45.120503652039325
1739209705.4988933;-45.120503652039325
1739209705.498908;-35.57807855764607
1739209705.4989226;-33.981070128970906
1739209705.4989371;-45.120503652039325
1739209705.4989517;-38.13080360867914
1739209705.4989662;-38.13080360867914
1739209705.4989808;-38.13080360867914
1739209705.4989953;-45.120503652039325
1739209705.4990098;-45.120503652039325
1739209705.4990246;-38.13080360867914
1739209705.4990392;-35.57807855764607
1739209705.4990537;-38.13080360867914
1739209705.4990683;-45.120503652039325
1739209705.4990828;-38.13080360867914
1739209705.4990973;-35.57807855764607
1739209705.499112;-38.13080360867914
1739209705.4991267;-45.120503652039325
1739209705.4991412;-45.120503652039325
1739209705.4991558;-38.13080360867914
1739209705.4991703;-45.120503652039325
1739209705.4991848;-28.58837851428586
1739209705.4991994;-32.816014438256545
1739209705.499214;-45.120503652039325
1739209705.4992285;-38.13080360867914
1739209705.4992433;-35.57807855764607
1739209705.4992578;-38.13080360867914
