CAN Message; 0x1d3:00007fb02c5fe292
1739209823.3986633;-35.57807855764607
1739209823.3986664;-45.120503652039325
1739209823.3986692;-45.120503652039325
1739209823.3986723;-45.120503652039325
1739209823.3986752;-45.120503652039325
1739209823.3986783;-45.120503652039325
1739209823.3986814;-45.120503652039325
1739209823.3986843;-33.981070128970906
1739209823.3986874;-38.13080360867914
1739209823.3986902;-38.13080360867914
1739209823.3986933;-45.120503652039325
1739209823.3986964;-45.120503652039325
1739209823.3986993;-35.57807855764607
1739209823.3987024;-38.13080360867914
1739209823.3987055;-38.13080360867914
1739209823.3987083;-45.120503652039325
1739209823.3987114;-32.816014438256545
1739209823.3987143;-38.13080360867914
1739209823.3987174;-38.13080360867914
1739209823.3987205;-45.120503652039325
1739209823.3987234;-38.13080360867914
1739209823.3987265;-38.13080360867914
1739209823.3987293;-45.120503652039325
1739209823.3987324;-45.120503652039325
1739209823.3987355;-45.120503652039325
1739209823.3987384;-45.120503652039325
1739209823.3987415;-35.57807855764607
1739209823.3987446;-38.13080360867914
1739209823.3987474;-32.81601443825658
1739209823.3987505;-45.120503652039325
1739209823.3987534;-35.57807855764607
1739209823.3987565;-38.13080360867914
1739209823.3987596;-45.120503652039325
1739209823.3987625;-45.120503652039325
1739209823.3987656;-45.120503652039325
1739209823.3987684;-45.120503652039325
1739209823.3987715;-29.438486411369333
1739209823.3987746;-32.816014438256545
1739209823.3987775;-45.120503652039325
1739209823.3987806;-38.13080360867914
1739209823.3987837;-38.13080360867914
1739209823.3987865;-35.57807855764607
1739209823.3987896;-35.57807855764607
1739209823.3987925;-38.13080360867914
1739209823.3987956;-45.120503652039325
1739209823.3987987;-45.120503652039325
1739209823.3988016;-45.120503652039325
1739209823.3988047;-45.120503652039325
1739209823.3988075;-45.120503652039325
1739209823.3988106;-45.120503652039325
1739209823.3988137;-33.981070128970906
1739209823.3988166;-45.120503652039325
1739209823.3988197;-45.120503652039325
1739209823.3988228;-38.13080360867914
1739209823.3988256;-45.120503652039325
1739209823.3988287;-35.57807855764607
1739209823.3988316;-38.13080360867914
1739209823.3988347;-45.120503652039325
1739209823.3988378;-45.120503652039325
1739209823.3988407;-33.981070128970906
1739209823.3988438;-45.120503652039325
1739209823.3988466;-38.13080360867914
1739209823.3988497;-45.120503652039325
1739209823.3988528;-45.120503652039325
1739209823.3988557;-38.13080360867914
1739209823.3988588;-45.120503652039325
1739209823.398862;-45.120503652039325
1739209823.3988647;-38.13080360867914
1739209823.3988678;-45.120503652039325
1739209823.3988707;-38.13080360867914
1739209823.3988738;-45.120503652039325
1739209823.398877;-33.981070128970906
1739209823.3988798;-29.438486411369333
1739209823.3988829;-33.981070128970906
1739209823.3988857;-45.120503652039325
1739209823.3988888;-38.13080360867914
1739209823.398892;-45.120503652039325
1739209823.3988948;-45.120503652039325
1739209823.398898;-33.981070128970906
1739209823.398901;-38.13080360867914
1739209823.3989038;-38.13080360867914
1739209823.398907;-38.13080360867914
1739209823.3989098;-45.120503652039325
1739209823.398913;-45.120503652039325
1739209823.398916;-38.13080360867914
1739209823.3989189;-38.13080360867914
1739209823.398922;-38.13080360867914
1739209823.3989248;-38.13080360867914
1739209823.398928;-45.120503652039325
1739209823.398931;-38.13080360867914
1739209823.398934;-45.120503652039325
1739209823.398937;-45.120503652039325
1739209823.39894;-45.120503652039325
1739209823.398943;-38.13080360867914
1739209823.398946;-45.120503652039325
1739209823.398949;-38.13080360867914
1739209823.398952;-31.141103565318893
1739209823.398955;-38.13080360867914
1739209823.398958;-45.120503652039325
1739209823.398961;-33.981070128970906
1739209823.398964;-38.13080360867914
1739209823.398967;-45.120503652039325
1739209823.3989701;-38.13080360867914
1739209823.398973;-38.13080360867914
1739209823.398976;-38.13080360867914
1739209823.3989792;-38.13080360867914
1739209823.398982;-45.120503652039325
1739209823.3989851;-33.981070128970906
1739209823.398988;-32.816014438256545
1739209823.398991;-38.13080360867914
1739209823.3989942;-45.120503652039325
1739209823.398997;-45.120503652039325
1739209823.3990002;-45.120503652039325
1739209823.399003;-38.13080360867914
1739209823.3990061;-38.13080360867914
1739209823.3990092;-38.13080360867914
1739209823.399012;-45.120503652039325
1739209823.3990152;-28.992665084841942
1739209823.3990183;-28.992665084841942
1739209823.3990211;-45.120503652039325
1739209823.3990242;-38.13080360867914
1739209823.399027;-28.992665084841942
1739209823.3990302;-45.120503652039325
1739209823.3990333;-28.992665084841942
1739209823.3990362;-31.141103565318915
1739209823.3990393;-31.141103565318943
1739209823.3990421;-25.826314394896357
1739209823.3990452;-33.981070128970906
1739209823.3990483;-32.81601443825658
1739209823.3990512;-31.141103565318915
1739209823.3990543;-32.816014438256545
1739209823.3990574;-33.981070128970906
1739209823.3990602;-45.120503652039325
1739209823.3990633;-31.141103565318915
1739209823.3990662;-33.981070128970906
1739209823.3990693;-26.487275050834715
1739209823.3990724;-33.981070128970906
1739209823.3990753;-31.141103565318893
1739209823.3990784;-33.981070128970956
1739209823.3990812;-33.981070128970906
1739209823.3990843;-35.57807855764607
1739209823.3990874;-30.49652367304973
1739209823.3990903;-38.13080360867914
1739209823.3990934;-28.992665084841942
1739209823.3990965;-22.002965041481755
1739209823.3990993;-22.740042620751332
1739209823.3991024;-45.120503652039325
1739209823.3991053;-35.57807855764607
1739209823.3991084;-28.58837851428586
1739209823.3991115;-31.14110356531892
1739209823.3991144;-31.141103565318915
1739209823.3991175;-33.981070128970906
1739209823.3991203;-45.120503652039325
1739209823.3991234;-31.141103565318943
1739209823.3991265;-29.438486411369354
1739209823.3991294;-26.991370085610722
1739209823.3991325;-25.62660358559016
1739209823.3991356;-29.438486411369354
1739209823.3991385;-35.57807855764607
1739209823.3991416;-29.438486411369347
1739209823.3991444;-35.57807855764607
1739209823.3991475;-27.267205301931607
1739209823.3991506;-28.58837851428586
1739209823.3991535;-45.120503652039325
1739209823.3991566;-35.57807855764607
1739209823.3991594;-30.49652367304973
1739209823.3991625;-26.991370085610736
1739209823.3991656;-28.58837851428586
1739209823.3991685;-31.141103565318915
1739209823.3991716;-27.877744956031417
1739209823.3991747;-31.141103565318943
1739209823.3991776;-28.58837851428586
1739209823.3991807;-29.438486411369333
1739209823.3991835;-33.981070128970906
1739209823.3991866;-38.13080360867914
1739209823.3991897;-28.992665084841942
1739209823.3991926;-28.58837851428586
1739209823.3991957;-32.81601443825658
1739209823.3991985;-28.992665084841942
1739209823.3992016;-26.991370085610736
1739209823.3992047;-23.506823629689542
1739209823.3992076;-28.992665084841967
1739209823.3992107;-26.487275050834725
1739209823.3992138;-27.8777449560314
1739209823.3992167;-45.120503652039325
1739209823.3992198;-33.981070128970906
1739209823.3992226;-35.57807855764607
1739209823.3992257;-28.21854285175415
1739209823.3992288;-33.981070128970906
1739209823.3992317;-45.120503652039325
1739209823.3992348;-38.13080360867914
1739209823.3992376;-26.487275050834715
1739209823.3992407;-28.218542851754165
1739209823.3992438;-38.13080360867914
1739209823.3992467;-38.13080360867914
1739209823.3992498;-32.81601443825658
1739209823.399253;-38.13080360867914
1739209823.3992558;-29.438486411369333
1739209823.3992589;-29.438486411369354
1739209823.3992617;-33.981070128970956
1739209823.3992648;-29.438486411369333
1739209823.399268;-27.877744956031414
1739209823.3992708;-33.981070128970956
1739209823.3992739;-29.438486411369333
1739209823.3992767;-45.120503652039325
1739209823.3992798;-22.44878636800916
1739209823.399283;-23.506823629689542
1739209823.3992858;-31.141103565318943
1739209823.399289;-28.992665084841942
1739209823.399292;-28.58837851428586
1739209823.3992949;-38.13080360867914
1739209823.399298;-31.14110356531892
1739209823.3993008;-28.992665084841942
1739209823.399304;-25.62660358559016
1739209823.399307;-45.120503652039325
1739209823.3993099;-33.981070128970906
1739209823.399313;-26.991370085610736
1739209823.3993158;-26.03565346325281
1739209823.399319;-27.267205301931607
1739209823.399322;-26.487275050834715
1739209823.399325;-27.267205301931607
1739209823.399328;-33.981070128970906
1739209823.399331;-28.992665084841942
1739209823.399334;-33.981070128970956
1739209823.399337;-30.49652367304973
1739209823.39934;-29.438486411369333
1739209823.399343;-28.992665084841967
1739209823.399346;-26.991370085610722
1739209823.399349;-45.120503652039325
1739209823.399352;-38.13080360867914
1739209823.399355;-45.120503652039325
1739209823.399358;-38.13080360867914
1739209823.3993611;-33.981070128970956
1739209823.399364;-38.13080360867914
1739209823.399367;-26.487275050834715
1739209823.3993702;-32.816014438256545
1739209823.399373;-27.877744956031414
1739209823.3993762;-38.13080360867914
1739209823.399379;-33.981070128970906
1739209823.399382;-32.816014438256545
1739209823.3993824;-26.991370085610722
1739209823.3993828;-45.120503652039325
1739209823.399383;-26.487275050834715
1739209823.3993835;-25.826314394896357
1739209823.3993838;-38.13080360867914
1739209823.3993843;-35.57807855764607
1739209823.3993845;-33.981070128970906
1739209823.3993847;-27.267205301931607
1739209823.3993852;-45.120503652039325
1739209823.3993855;-28.58837851428586
1739209823.399386;-31.141103565318915
1739209823.3993862;-38.13080360867914
1739209823.3993864;-33.981070128970956
1739209823.399387;-27.877744956031414
1739209823.3993871;-26.991370085610722
1739209823.3993876;-25.826314394896357
1739209823.3993878;-29.438486411369333
1739209823.3993883;-30.49652367304973
1739209823.3993886;-31.141103565318943
1739209823.3993888;-45.120503652039325
1739209823.3993893;-30.49652367304973
1739209823.3993895;-25.077289914212862
1739209823.39939;-33.981070128970956
1739209823.3993902;-27.8777449560314
1739209823.3993905;-33.981070128970906
1739209823.399391;-38.13080360867914
1739209823.3993912;-28.992665084841967
1739209823.3993917;-38.13080360867914
1739209823.399392;-45.120503652039325
1739209823.3993924;-45.120503652039325
1739209823.3993926;-33.981070128970956
1739209823.3993928;-38.13080360867914
1739209823.3993933;-28.992665084841942
1739209823.3993936;-33.981070128970906
1739209823.399394;-27.267205301931607
1739209823.3993943;-25.62660358559016
1739209823.3993948;-38.13080360867914
1739209823.399395;-26.991370085610736
1739209823.3993952;-38.13080360867914
1739209823.3993957;-25.826314394896357
1739209823.399396;-27.8777449560314
1739209823.3993964;-33.981070128970906
1739209823.3993967;-45.120503652039325
1739209823.399397;-25.826314394896364
1739209823.3993974;-33.981070128970906
1739209823.3993976;-26.991370085610736
1739209823.399398;-30.49652367304976
1739209823.3993983;-33.981070128970906
1739209823.3993988;-27.8777449560314
1739209823.399399;-38.13080360867914
1739209823.3993993;-27.267205301931607
1739209823.3993998;-25.252786309376837
1739209823.3994;-30.49652367304973
1739209823.3994005;-38.13080360867914
1739209823.3994007;-33.981070128970906
1739209823.399401;-31.141103565318915
1739209823.3994014;-32.81601443825658
1739209823.3994017;-33.981070128970906
1739209823.3994021;-32.81601443825658
1739209823.3994024;-32.81601443825658
1739209823.3994029;-28.21854285175415
1739209823.399403;-30.49652367304976
1739209823.3994033;-29.438486411369347
1739209823.3994038;-26.487275050834715
1739209823.399404;-26.035653463252796
1739209823.3994045;-28.992665084841942
1739209823.3994048;-27.87774495603143
1739209823.399405;-29.438486411369333
1739209823.3994055;-31.14110356531892
1739209823.3994057;-27.267205301931607
1739209823.3994062;-30.49652367304976
1739209823.3994064;-45.120503652039325
1739209823.399407;-31.141103565318915
1739209823.3994071;-35.57807855764607
1739209823.3994074;-45.120503652039325
1739209823.3994079;-38.13080360867914
1739209823.399408;-38.13080360867914
1739209823.3994086;-33.981070128970906
1739209823.3994088;-30.49652367304973
1739209823.3994093;-33.981070128970906
1739209823.3994095;-45.120503652039325
1739209823.3994098;-45.120503652039325
1739209823.3994102;-38.13080360867914
1739209823.3994105;-28.21854285175415
1739209823.399411;-25.62660358559016
1739209823.3994112;-33.981070128970956
1739209823.3994114;-38.13080360867914
1739209823.399412;-38.13080360867914
1739209823.3994122;-38.13080360867914
1739209823.3994126;-38.13080360867914
1739209823.3994129;-38.13080360867914
1739209823.3994133;-45.120503652039325
1739209823.3994136;-38.13080360867914
1739209823.3994138;-38.13080360867914
1739209823.3994143;-28.992665084841942
1739209823.3994145;-30.49652367304973
1739209823.399415;-26.991370085610722
1739209823.3994153;-45.120503652039325
1739209823.3994155;-30.49652367304973
1739209823.399416;-25.62660358559016
1739209823.3994162;-33.981070128970906
1739209823.3994167;-32.81601443825658
1739209823.399417;-32.81601443825658
1739209823.3994174;-45.120503652039325
1739209823.3994176;-38.13080360867914
1739209823.3994179;-33.981070128970906
1739209823.3994184;-45.120503652039325
1739209823.3994186;-45.120503652039325
1739209823.399419;-30.49652367304973
1739209823.3994193;-27.267205301931607
1739209823.3994198;-30.49652367304973
1739209823.39942;-32.816014438256545
1739209823.3994203;-33.981070128970956
1739209823.3994207;-29.438486411369333
1739209823.399421;-38.13080360867914
1739209823.3994215;-29.438486411369333
1739209823.3994217;-26.991370085610722
1739209823.399422;-32.816014438256545
1739209823.3994224;-45.120503652039325
1739209823.3994226;-28.992665084841942
1739209823.3994231;-31.141103565318943
1739209823.3994234;-24.151403521958734
1739209823.3994238;-24.746238672633048
1739209823.399424;-45.120503652039325
1739209823.3994243;-38.13080360867914
1739209823.3994248;-35.57807855764607
1739209823.399425;-45.120503652039325
1739209823.3994255;-45.120503652039325
1739209823.3994257;-45.120503652039325
1739209823.399426;-33.981070128970956
1739209823.3994265;-30.49652367304973
1739209823.3994267;-28.992665084841942
1739209823.3994272;-38.13080360867914
1739209823.3994274;-26.035653463252796
1739209823.399428;-33.981070128970906
1739209823.3994281;-28.58837851428586
1739209823.3994284;-27.267205301931607
1739209823.3994288;-45.120503652039325
1739209823.399429;-33.981070128970906
1739209823.3994296;-33.981070128970906
1739209823.3994298;-29.438486411369333
1739209823.39943;-45.120503652039325
1739209823.3994305;-38.13080360867914
1739209823.3994308;-45.120503652039325
1739209823.3994312;-45.120503652039325
1739209823.3994315;-45.120503652039325
1739209823.399432;-45.120503652039325
1739209823.3994322;-45.120503652039325
1739209823.3994324;-38.13080360867914
1739209823.399433;-38.13080360867914
1739209823.3994331;-38.13080360867914
