CAN Message; 0x39:06e1d58659a129bd
1739209740.4739583;-38.13080360867914
1739209740.4739642;-32.816014438256545
1739209740.4739702;-33.981070128970906
1739209740.473976;-45.120503652039325
1739209740.4739819;-45.120503652039325
1739209740.4739878;-45.120503652039325
1739209740.4739938;-45.120503652039325
1739209740.4739995;-38.13080360867914
1739209740.4740055;-38.13080360867914
1739209740.4740114;-38.13080360867914
1739209740.4740174;-38.13080360867914
1739209740.474023;-45.120503652039325
1739209740.474029;-38.13080360867914
1739209740.474035;-38.13080360867914
1739209740.474041;-45.120503652039325
1739209740.4740467;-45.120503652039325
1739209740.4740527;-38.13080360867914
1739209740.4740586;-38.13080360867914
1739209740.4740646;-45.120503652039325
1739209740.4740703;-38.13080360867914
1739209740.4740763;-38.13080360867914
1739209740.4740822;-38.13080360867914
1739209740.4740882;-33.981070128970906
1739209740.474094;-33.981070128970906
1739209740.4740999;-38.13080360867914
1739209740.4741058;-45.120503652039325
1739209740.4741118;-45.120503652039325
1739209740.4741175;-38.13080360867914
1739209740.4741235;-38.13080360867914
1739209740.4741294;-45.120503652039325
1739209740.4741354;-38.13080360867914
1739209740.4741411;-33.981070128970906
1739209740.474147;-38.13080360867914
1739209740.474153;-38.13080360867914
1739209740.474159;-45.120503652039325
1739209740.4741647;-38.13080360867914
1739209740.4741707;-38.13080360867914
1739209740.4741766;-45.120503652039325
1739209740.4741824;-38.13080360867914
1739209740.4741883;-33.981070128970906
1739209740.4741943;-45.120503652039325
1739209740.4742002;-35.57807855764607
1739209740.474206;-35.57807855764607
1739209740.474212;-38.13080360867914
1739209740.474218;-45.120503652039325
1739209740.4742239;-45.120503652039325
1739209740.4742296;-33.981070128970906
1739209740.4742355;-38.13080360867914
1739209740.4742415;-45.120503652039325
1739209740.4742475;-38.13080360867914
1739209740.4742532;-33.981070128970906
1739209740.4742591;-33.981070128970906
1739209740.474265;-45.120503652039325
1739209740.474271;-38.13080360867914
1739209740.4742768;-45.120503652039325
1739209740.4742827;-38.13080360867914
1739209740.4742887;-45.120503652039325
1739209740.4742947;-38.13080360867914
1739209740.4743004;-35.57807855764607
1739209740.4743063;-45.120503652039325
1739209740.4743123;-45.120503652039325
1739209740.4743183;-38.13080360867914
1739209740.474324;-33.981070128970906
1739209740.47433;-31.141103565318915
1739209740.474336;-45.120503652039325
1739209740.4743419;-33.981070128970906
1739209740.4743476;-33.981070128970906
1739209740.4743536;-38.13080360867914
1739209740.4743595;-45.120503652039325
1739209740.4743655;-38.13080360867914
1739209740.4743712;-38.13080360867914
1739209740.4743772;-29.438486411369347
1739209740.474383;-45.120503652039325
1739209740.474389;-38.13080360867914
1739209740.4743948;-45.120503652039325
1739209740.4744008;-45.120503652039325
1739209740.4744067;-45.120503652039325
1739209740.4744127;-45.120503652039325
1739209740.4744184;-35.57807855764607
1739209740.4744244;-31.141103565318915
1739209740.4744303;-38.13080360867914
1739209740.4744363;-38.13080360867914
1739209740.474442;-38.13080360867914
1739209740.474448;-33.981070128970906
1739209740.474454;-38.13080360867914
1739209740.47446;-45.120503652039325
1739209740.4744656;-45.120503652039325
1739209740.4744716;-33.981070128970906
1739209740.4744775;-45.120503652039325
1739209740.4744835;-45.120503652039325
1739209740.4744892;-45.120503652039325
1739209740.4744952;-32.816014438256545
1739209740.4745011;-35.57807855764607
1739209740.474507;-45.120503652039325
1739209740.4745128;-45.120503652039325
1739209740.4745188;-32.81601443825658
1739209740.4745247;-38.13080360867914
1739209740.4745307;-38.13080360867914
1739209740.4745364;-45.120503652039325
1739209740.4745424;-38.13080360867914
1739209740.4745483;-35.57807855764607
1739209740.4745543;-45.120503652039325
1739209740.47456;-45.120503652039325
1739209740.474566;-26.991370085610722
1739209740.474572;-32.816014438256545
1739209740.474578;-45.120503652039325
1739209740.4745836;-45.120503652039325
1739209740.4745896;-32.816014438256545
1739209740.4745955;-45.120503652039325
1739209740.4746015;-45.120503652039325
1739209740.4746072;-35.57807855764607
1739209740.4746132;-33.981070128970956
1739209740.4746192;-45.120503652039325
1739209740.474625;-31.141103565318915
1739209740.4746308;-45.120503652039325
1739209740.4746368;-45.120503652039325
1739209740.4746428;-45.120503652039325
1739209740.4746487;-31.141103565318915
1739209740.4746544;-35.57807855764607
1739209740.4746604;-35.57807855764607
1739209740.4746664;-38.13080360867914
1739209740.4746723;-45.120503652039325
1739209740.474678;-38.13080360867914
1739209740.474684;-45.120503652039325
1739209740.47469;-45.120503652039325
1739209740.474696;-45.120503652039325
1739209740.4747016;-45.120503652039325
1739209740.4747076;-45.120503652039325
1739209740.4747136;-45.120503652039325
1739209740.4747195;-35.57807855764607
1739209740.4747252;-38.13080360867914
1739209740.4747312;-38.13080360867914
1739209740.4747372;-35.57807855764607
1739209740.4747431;-38.13080360867914
1739209740.4747488;-35.57807855764607
1739209740.4747548;-45.120503652039325
1739209740.4747608;-45.120503652039325
1739209740.4747667;-38.13080360867914
1739209740.4747725;-38.13080360867914
1739209740.4747784;-38.13080360867914
1739209740.4747844;-45.120503652039325
1739209740.4747903;-38.13080360867914
1739209740.474796;-38.13080360867914
1739209740.474802;-45.120503652039325
1739209740.474808;-45.120503652039325
1739209740.474814;-45.120503652039325
1739209740.4748197;-45.120503652039325
1739209740.4748256;-38.13080360867914
1739209740.4748316;-35.57807855764607
1739209740.4748375;-45.120503652039325
1739209740.4748433;-33.981070128970906
1739209740.4748492;-38.13080360867914
1739209740.4748552;-45.120503652039325
1739209740.4748611;-45.120503652039325
1739209740.4748669;-38.13080360867914
1739209740.4748728;-45.120503652039325
1739209740.4748788;-45.120503652039325
1739209740.4748847;-38.13080360867914
1739209740.4748905;-38.13080360867914
1739209740.4748964;-32.816014438256545
1739209740.4749024;-32.816014438256545
1739209740.4749084;-45.120503652039325
1739209740.474914;-38.13080360867914
1739209740.47492;-30.49652367304973
1739209740.474926;-35.57807855764607
1739209740.474932;-45.120503652039325
1739209740.4749377;-45.120503652039325
1739209740.4749436;-45.120503652039325
1739209740.4749496;-38.13080360867914
1739209740.4749556;-38.13080360867914
1739209740.4749613;-35.57807855764607
1739209740.4749672;-38.13080360867914
1739209740.4749732;-38.13080360867914
1739209740.4749792;-33.981070128970906
1739209740.474985;-45.120503652039325
1739209740.4749908;-38.13080360867914
1739209740.4749968;-35.57807855764607
1739209740.4750028;-45.120503652039325
1739209740.4750085;-45.120503652039325
1739209740.4750144;-32.816014438256545
1739209740.4750204;-38.13080360867914
1739209740.4750264;-38.13080360867914
1739209740.475032;-38.13080360867914
1739209740.475038;-45.120503652039325
1739209740.475044;-45.120503652039325
1739209740.47505;-45.120503652039325
1739209740.4750557;-45.120503652039325
1739209740.4750617;-45.120503652039325
1739209740.4750676;-38.13080360867914
1739209740.4750736;-38.13080360867914
1739209740.4750793;-38.13080360867914
1739209740.4750853;-38.13080360867914
1739209740.4750912;-35.57807855764607
1739209740.4750972;-45.120503652039325
1739209740.475103;-45.120503652039325
1739209740.4751089;-45.120503652039325
1739209740.4751148;-45.120503652039325
1739209740.4751208;-38.13080360867914
1739209740.4751265;-38.13080360867914
1739209740.4751325;-38.13080360867914
1739209740.4751384;-38.13080360867914
1739209740.4751444;-33.981070128970906
1739209740.47515;-38.13080360867914
1739209740.475156;-45.120503652039325
1739209740.475162;-38.13080360867914
1739209740.475168;-38.13080360867914
1739209740.4751737;-45.120503652039325
1739209740.4751797;-45.120503652039325
1739209740.4751856;-33.981070128970906
1739209740.4751916;-33.981070128970906
1739209740.4751973;-38.13080360867914
1739209740.4752033;-38.13080360867914
1739209740.4752092;-32.816014438256545
1739209740.4752152;-38.13080360867914
1739209740.475221;-45.120503652039325
1739209740.4752269;-45.120503652039325
1739209740.4752328;-45.120503652039325
1739209740.4752388;-38.13080360867914
1739209740.4752445;-33.981070128970906
1739209740.4752505;-38.13080360867914
1739209740.4752564;-45.120503652039325
1739209740.4752624;-38.13080360867914
1739209740.4752681;-38.13080360867914
1739209740.475274;-38.13080360867914
1739209740.47528;-33.981070128970906
1739209740.475286;-30.49652367304973
1739209740.4752917;-38.13080360867914
1739209740.4752977;-45.120503652039325
1739209740.4753036;-45.120503652039325
1739209740.4753096;-33.981070128970906
1739209740.4753153;-31.141103565318915
1739209740.4753213;-45.120503652039325
1739209740.4753273;-33.981070128970906
1739209740.4753332;-31.141103565318915
1739209740.475339;-35.57807855764607
1739209740.475345;-38.13080360867914
1739209740.4753509;-38.13080360867914
1739209740.4753568;-38.13080360867914
1739209740.4753625;-38.13080360867914
1739209740.4753685;-38.13080360867914
1739209740.4753745;-45.120503652039325
1739209740.4753804;-38.13080360867914
1739209740.4753861;-32.816014438256545
1739209740.475392;-45.120503652039325
1739209740.475398;-45.120503652039325
1739209740.475404;-45.120503652039325
1739209740.4754097;-45.120503652039325
1739209740.4754157;-45.120503652039325
1739209740.4754217;-45.120503652039325
1739209740.4754276;-38.13080360867914
1739209740.4754333;-38.13080360867914
1739209740.4754393;-45.120503652039325
1739209740.4754453;-45.120503652039325
1739209740.4754512;-45.120503652039325
1739209740.475457;-45.120503652039325
1739209740.475463;-45.120503652039325
1739209740.4754689;-38.13080360867914
1739209740.4754748;-32.816014438256545
1739209740.4754806;-38.13080360867914
1739209740.4754865;-35.57807855764607
1739209740.4754925;-38.13080360867914
1739209740.4754984;-38.13080360867914
1739209740.4755042;-38.13080360867914
1739209740.4755101;-45.120503652039325
1739209740.475516;-38.13080360867914
1739209740.475522;-28.992665084841942
1739209740.4755278;-45.120503652039325
1739209740.4755337;-45.120503652039325
1739209740.4755397;-38.13080360867914
1739209740.4755456;-45.120503652039325
1739209740.4755514;-38.13080360867914
1739209740.4755573;-38.13080360867914
1739209740.4755633;-38.13080360867914
1739209740.4755692;-32.81601443825658
1739209740.475575;-45.120503652039325
1739209740.475581;-45.120503652039325
1739209740.475587;-45.120503652039325
1739209740.4755929;-38.13080360867914
1739209740.4755986;-35.57807855764607
1739209740.4756045;-35.57807855764607
1739209740.4756105;-35.57807855764607
1739209740.4756165;-30.49652367304973
1739209740.4756222;-38.13080360867914
1739209740.4756281;-38.13080360867914
1739209740.475634;-38.13080360867914
1739209740.47564;-45.120503652039325
1739209740.4756458;-45.120503652039325
1739209740.4756517;-45.120503652039325
1739209740.4756577;-38.13080360867914
1739209740.4756637;-38.13080360867914
1739209740.4756694;-45.120503652039325
1739209740.4756753;-35.57807855764607
1739209740.4756813;-32.816014438256545
1739209740.475687;-38.13080360867914
1739209740.475693;-38.13080360867914
1739209740.475699;-45.120503652039325
1739209740.475705;-38.13080360867914
1739209740.4757106;-38.13080360867914
1739209740.4757166;-45.120503652039325
1739209740.4757226;-35.57807855764607
1739209740.4757285;-35.57807855764607
1739209740.4757342;-45.120503652039325
1739209740.4757402;-45.120503652039325
1739209740.4757462;-35.57807855764607
1739209740.475752;-38.13080360867914
1739209740.4757578;-38.13080360867914
1739209740.4757638;-38.13080360867914
1739209740.4757698;-45.120503652039325
1739209740.4757757;-35.57807855764607
1739209740.4757814;-35.57807855764607
1739209740.4757874;-45.120503652039325
1739209740.4757934;-38.13080360867914
1739209740.4757993;-35.57807855764607
1739209740.475805;-45.120503652039325
1739209740.475811;-38.13080360867914
1739209740.475817;-38.13080360867914
1739209740.475823;-45.120503652039325
1739209740.4758286;-45.120503652039325
1739209740.4758346;-38.13080360867914
1739209740.4758406;-38.13080360867914
1739209740.4758465;-45.120503652039325
1739209740.4758523;-33.981070128970906
1739209740.4758582;-38.13080360867914
1739209740.4758642;-45.120503652039325
1739209740.4758701;-38.13080360867914
1739209740.4758759;-45.120503652039325
1739209740.4758818;-45.120503652039325
1739209740.4758878;-45.120503652039325
1739209740.4758937;-45.120503652039325
1739209740.4758995;-45.120503652039325
1739209740.4759054;-38.13080360867914
1739209740.4759114;-38.13080360867914
1739209740.4759173;-45.120503652039325
1739209740.475923;-45.120503652039325
1739209740.475929;-33.981070128970906
1739209740.475935;-38.13080360867914
1739209740.475941;-45.120503652039325
1739209740.4759467;-35.57807855764607
1739209740.4759526;-35.57807855764607
1739209740.4759586;-45.120503652039325
1739209740.4759645;-45.120503652039325
1739209740.4759703;-33.981070128970906
1739209740.4759762;-38.13080360867914
1739209740.4759822;-38.13080360867914
1739209740.4759881;-38.13080360867914
1739209740.4759939;-45.120503652039325
1739209740.4759998;-45.120503652039325
1739209740.4760058;-38.13080360867914
1739209740.4760118;-38.13080360867914
1739209740.4760175;-35.57807855764607
1739209740.4760234;-32.816014438256545
1739209740.4760294;-38.13080360867914
1739209740.4760354;-38.13080360867914
1739209740.476041;-38.13080360867914
1739209740.476047;-38.13080360867914
1739209740.476053;-38.13080360867914
1739209740.476059;-38.13080360867914
1739209740.4760647;-45.120503652039325
1739209740.4760706;-45.120503652039325
1739209740.4760766;-35.57807855764607
1739209740.4760826;-45.120503652039325
1739209740.4760883;-45.120503652039325
1739209740.4760942;-38.13080360867914
1739209740.4761002;-38.13080360867914
1739209740.4761062;-38.13080360867914
1739209740.476112;-35.57807855764607
1739209740.4761178;-38.13080360867914
1739209740.4761238;-45.120503652039325
1739209740.4761298;-38.13080360867914
1739209740.4761355;-38.13080360867914
1739209740.4761415;-31.141103565318915
1739209740.4761474;-38.13080360867914
1739209740.4761534;-45.120503652039325
1739209740.476159;-38.13080360867914
1739209740.476165;-38.13080360867914
1739209740.476171;-38.13080360867914
1739209740.476177;-45.120503652039325
1739209740.4761827;-35.57807855764607
1739209740.4761887;-38.13080360867914
1739209740.4761946;-45.120503652039325
1739209740.4762006;-45.120503652039325
1739209740.4762063;-38.13080360867914
1739209740.4762123;-38.13080360867914
1739209740.4762182;-45.120503652039325
1739209740.4762242;-45.120503652039325
1739209740.47623;-38.13080360867914
1739209740.4762359;-38.13080360867914
1739209740.4762418;-33.981070128970906
1739209740.4762478;-38.13080360867914
1739209740.4762535;-38.13080360867914
