CAN Message; 0x98:00009df17ddb5fbc
1739209810.9077098;-45.120503652039325
1739209810.907717;-35.57807855764607
1739209810.907724;-45.120503652039325
1739209810.907731;-45.120503652039325
1739209810.907738;-38.13080360867914
1739209810.9077451;-35.57807855764607
1739209810.9077523;-45.120503652039325
1739209810.9077592;-45.120503652039325
1739209810.9077663;-38.13080360867914
1739209810.9077733;-38.13080360867914
1739209810.9077804;-45.120503652039325
1739209810.9077876;-45.120503652039325
1739209810.9077945;-38.13080360867914
1739209810.9078016;-38.13080360867914
1739209810.9078085;-45.120503652039325
1739209810.9078157;-35.57807855764607
1739209810.9078228;-38.13080360867914
1739209810.9078298;-45.120503652039325
1739209810.907837;-38.13080360867914
1739209810.9078438;-45.120503652039325
1739209810.907851;-45.120503652039325
1739209810.9078581;-45.120503652039325
1739209810.907865;-38.13080360867914
1739209810.9078722;-45.120503652039325
1739209810.907879;-45.120503652039325
1739209810.9078863;-45.120503652039325
1739209810.9078934;-38.13080360867914
1739209810.9079003;-35.57807855764607
1739209810.9079075;-38.13080360867914
1739209810.9079146;-38.13080360867914
1739209810.9079216;-38.13080360867914
1739209810.9079287;-45.120503652039325
1739209810.9079356;-35.57807855764607
1739209810.9079428;-45.120503652039325
1739209810.90795;-45.120503652039325
1739209810.9079568;-38.13080360867914
1739209810.907964;-33.981070128970906
1739209810.907971;-45.120503652039325
1739209810.907978;-45.120503652039325
1739209810.9079852;-38.13080360867914
1739209810.9079921;-45.120503652039325
1739209810.9079993;-38.13080360867914
1739209810.9080062;-35.57807855764607
1739209810.9080133;-45.120503652039325
1739209810.9080205;-45.120503652039325
1739209810.9080274;-45.120503652039325
1739209810.9080346;-38.13080360867914
1739209810.9080415;-45.120503652039325
1739209810.9080486;-31.141103565318915
1739209810.9080558;-28.992665084841942
1739209810.9080627;-45.120503652039325
1739209810.9080698;-45.120503652039325
1739209810.9080768;-35.57807855764607
1739209810.908084;-32.816014438256545
1739209810.908091;-45.120503652039325
1739209810.908098;-45.120503652039325
1739209810.9081051;-45.120503652039325
1739209810.908112;-45.120503652039325
1739209810.9081192;-38.13080360867914
1739209810.9081264;-45.120503652039325
1739209810.9081333;-45.120503652039325
1739209810.9081404;-45.120503652039325
1739209810.9081473;-45.120503652039325
1739209810.9081545;-45.120503652039325
1739209810.9081616;-45.120503652039325
1739209810.9081686;-45.120503652039325
1739209810.9081757;-38.13080360867914
1739209810.9081826;-45.120503652039325
1739209810.9081898;-38.13080360867914
1739209810.908197;-45.120503652039325
1739209810.9082038;-33.981070128970906
1739209810.908211;-45.120503652039325
1739209810.908218;-33.981070128970906
1739209810.908225;-27.8777449560314
1739209810.9082322;-38.13080360867914
1739209810.9082391;-38.13080360867914
1739209810.9082463;-45.120503652039325
1739209810.9082534;-45.120503652039325
1739209810.9082603;-45.120503652039325
1739209810.9082675;-38.13080360867914
1739209810.9082744;-38.13080360867914
1739209810.9082816;-38.13080360867914
1739209810.9082887;-35.57807855764607
1739209810.9082956;-38.13080360867914
1739209810.9083028;-45.120503652039325
1739209810.9083097;-38.13080360867914
1739209810.9083169;-38.13080360867914
1739209810.908324;-35.57807855764607
1739209810.908331;-38.13080360867914
1739209810.908338;-45.120503652039325
1739209810.908345;-35.57807855764607
1739209810.9083521;-35.57807855764607
1739209810.9083593;-38.13080360867914
1739209810.9083662;-45.120503652039325
1739209810.9083734;-35.57807855764607
1739209810.9083803;-35.57807855764607
1739209810.9083874;-38.13080360867914
1739209810.9083946;-45.120503652039325
1739209810.9084015;-45.120503652039325
1739209810.9084086;-38.13080360867914
1739209810.9084156;-33.981070128970906
1739209810.9084227;-35.57807855764607
1739209810.9084299;-45.120503652039325
1739209810.9084368;-45.120503652039325
1739209810.908444;-33.981070128970906
1739209810.9084508;-45.120503652039325
1739209810.908458;-38.13080360867914
1739209810.9084651;-35.57807855764607
1739209810.908472;-45.120503652039325
1739209810.9084792;-45.120503652039325
1739209810.9084861;-35.57807855764607
1739209810.9084933;-38.13080360867914
1739209810.9085004;-45.120503652039325
1739209810.9085073;-32.816014438256545
1739209810.9085145;-38.13080360867914
1739209810.9085214;-38.13080360867914
1739209810.9085286;-45.120503652039325
1739209810.9085357;-45.120503652039325
1739209810.9085426;-45.120503652039325
1739209810.9085498;-45.120503652039325
1739209810.908557;-38.13080360867914
1739209810.9085639;-45.120503652039325
1739209810.908571;-38.13080360867914
1739209810.908578;-45.120503652039325
1739209810.908585;-45.120503652039325
1739209810.9085922;-38.13080360867914
1739209810.9085991;-38.13080360867914
1739209810.9086063;-38.13080360867914
1739209810.9086132;-45.120503652039325
1739209810.9086204;-45.120503652039325
1739209810.9086275;-45.120503652039325
1739209810.9086344;-45.120503652039325
1739209810.9086416;-45.120503652039325
1739209810.9086485;-38.13080360867914
1739209810.9086556;-45.120503652039325
1739209810.9086628;-45.120503652039325
1739209810.9086697;-38.13080360867914
1739209810.9086769;-45.120503652039325
1739209810.9086838;-38.13080360867914
1739209810.908691;-38.13080360867914
1739209810.908698;-38.13080360867914
1739209810.908705;-35.57807855764607
1739209810.9087121;-38.13080360867914
1739209810.908719;-38.13080360867914
1739209810.9087262;-45.120503652039325
1739209810.9087334;-45.120503652039325
1739209810.9087403;-38.13080360867914
1739209810.9087474;-45.120503652039325
1739209810.9087543;-45.120503652039325
1739209810.9087615;-45.120503652039325
1739209810.9087687;-38.13080360867914
1739209810.9087756;-38.13080360867914
1739209810.9087827;-38.13080360867914
1739209810.9087896;-45.120503652039325
1739209810.9087968;-30.49652367304973
1739209810.908804;-38.13080360867914
1739209810.9088109;-45.120503652039325
1739209810.908818;-38.13080360867914
1739209810.908825;-38.13080360867914
1739209810.908832;-45.120503652039325
1739209810.9088392;-35.57807855764607
1739209810.9088461;-35.57807855764607
1739209810.9088533;-33.981070128970906
1739209810.9088604;-38.13080360867914
1739209810.9088674;-38.13080360867914
1739209810.9088745;-45.120503652039325
1739209810.9088814;-38.13080360867914
1739209810.9088886;-38.13080360867914
1739209810.9088957;-45.120503652039325
1739209810.9089026;-38.13080360867914
1739209810.9089098;-33.981070128970906
1739209810.9089167;-45.120503652039325
1739209810.9089239;-38.13080360867914
1739209810.908931;-38.13080360867914
1739209810.908938;-38.13080360867914
1739209810.908945;-45.120503652039325
1739209810.908952;-38.13080360867914
1739209810.9089592;-38.13080360867914
1739209810.9089663;-38.13080360867914
1739209810.9089732;-45.120503652039325
1739209810.9089804;-38.13080360867914
1739209810.9089873;-35.57807855764607
1739209810.9089944;-38.13080360867914
1739209810.9090016;-45.120503652039325
1739209810.9090085;-35.57807855764607
1739209810.9090157;-38.13080360867914
1739209810.9090226;-33.981070128970906
1739209810.9090297;-38.13080360867914
1739209810.9090369;-38.13080360867914
1739209810.9090438;-38.13080360867914
1739209810.909051;-38.13080360867914
1739209810.9090579;-45.120503652039325
1739209810.909065;-38.13080360867914
1739209810.9090722;-45.120503652039325
1739209810.909079;-38.13080360867914
1739209810.9090862;-38.13080360867914
1739209810.9090931;-45.120503652039325
1739209810.9091003;-45.120503652039325
1739209810.9091074;-38.13080360867914
1739209810.9091144;-38.13080360867914
1739209810.9091215;-38.13080360867914
1739209810.9091284;-38.13080360867914
1739209810.9091356;-38.13080360867914
1739209810.9091427;-33.981070128970906
1739209810.9091496;-35.57807855764607
1739209810.9091568;-45.120503652039325
1739209810.9091637;-45.120503652039325
1739209810.9091709;-38.13080360867914
1739209810.909178;-38.13080360867914
1739209810.909185;-45.120503652039325
1739209810.909192;-28.992665084841942
1739209810.9091992;-33.981070128970906
1739209810.9092062;-45.120503652039325
1739209810.9092133;-45.120503652039325
1739209810.9092202;-38.13080360867914
1739209810.9092274;-38.13080360867914
1739209810.9092345;-45.120503652039325
1739209810.9092414;-35.57807855764607
1739209810.9092486;-38.13080360867914
1739209810.9092555;-38.13080360867914
1739209810.9092627;-33.981070128970906
1739209810.9092698;-35.57807855764607
1739209810.9092767;-38.13080360867914
1739209810.9092839;-45.120503652039325
1739209810.9092908;-45.120503652039325
1739209810.909298;-45.120503652039325
1739209810.909305;-45.120503652039325
1739209810.909312;-38.13080360867914
1739209810.9093192;-33.981070128970906
1739209810.909326;-45.120503652039325
1739209810.9093332;-38.13080360867914
1739209810.9093404;-38.13080360867914
1739209810.9093473;-45.120503652039325
1739209810.9093544;-45.120503652039325
1739209810.9093614;-31.141103565318915
1739209810.9093685;-31.141103565318915
1739209810.9093757;-45.120503652039325
1739209810.9093826;-45.120503652039325
1739209810.9093897;-33.981070128970906
1739209810.9093966;-33.981070128970906
1739209810.9094038;-45.120503652039325
1739209810.909411;-38.13080360867914
1739209810.9094179;-45.120503652039325
1739209810.909425;-38.13080360867914
1739209810.909432;-38.13080360867914
1739209810.909439;-45.120503652039325
1739209810.9094462;-45.120503652039325
1739209810.9094532;-45.120503652039325
1739209810.9094603;-38.13080360867914
1739209810.9094672;-45.120503652039325
1739209810.9094744;-31.141103565318915
1739209810.9094815;-27.8777449560314
1739209810.9094884;-45.120503652039325
1739209810.9094956;-45.120503652039325
1739209810.9095027;-38.13080360867914
1739209810.9095097;-45.120503652039325
1739209810.9095168;-38.13080360867914
1739209810.9095237;-38.13080360867914
1739209810.9095309;-45.120503652039325
1739209810.909538;-45.120503652039325
1739209810.909545;-45.120503652039325
1739209810.909552;-38.13080360867914
1739209810.909559;-38.13080360867914
1739209810.9095662;-38.13080360867914
1739209810.9095733;-38.13080360867914
1739209810.9095802;-38.13080360867914
1739209810.9095874;-45.120503652039325
1739209810.9095943;-38.13080360867914
1739209810.9096014;-38.13080360867914
1739209810.9096086;-45.120503652039325
1739209810.9096155;-45.120503652039325
1739209810.9096227;-38.13080360867914
1739209810.9096296;-38.13080360867914
1739209810.9096367;-45.120503652039325
1739209810.909644;-45.120503652039325
1739209810.9096508;-33.981070128970906
1739209810.909658;-45.120503652039325
1739209810.9096649;-45.120503652039325
1739209810.909672;-33.981070128970906
1739209810.9096792;-33.981070128970906
1739209810.909686;-45.120503652039325
1739209810.9096932;-45.120503652039325
1739209810.9097002;-45.120503652039325
1739209810.9097073;-45.120503652039325
1739209810.9097145;-38.13080360867914
1739209810.9097214;-38.13080360867914
1739209810.9097285;-45.120503652039325
1739209810.9097354;-38.13080360867914
1739209810.9097426;-38.13080360867914
1739209810.9097497;-38.13080360867914
1739209810.9097567;-38.13080360867914
1739209810.9097638;-45.120503652039325
1739209810.9097707;-45.120503652039325
1739209810.9097779;-45.120503652039325
1739209810.909785;-45.120503652039325
1739209810.909792;-45.120503652039325
1739209810.909799;-45.120503652039325
1739209810.9098063;-38.13080360867914
1739209810.9098132;-38.13080360867914
1739209810.9098203;-45.120503652039325
1739209810.9098272;-45.120503652039325
1739209810.9098344;-45.120503652039325
1739209810.9098415;-38.13080360867914
1739209810.9098485;-38.13080360867914
1739209810.9098556;-38.13080360867914
1739209810.9098625;-33.981070128970906
1739209810.9098697;-38.13080360867914
1739209810.9098768;-38.13080360867914
1739209810.9098837;-38.13080360867914
1739209810.909891;-45.120503652039325
1739209810.9098978;-45.120503652039325
1739209810.909905;-38.13080360867914
1739209810.909912;-38.13080360867914
1739209810.909919;-45.120503652039325
1739209810.9099262;-38.13080360867914
1739209810.909933;-38.13080360867914
1739209810.9099402;-35.57807855764607
1739209810.9099474;-45.120503652039325
1739209810.9099543;-38.13080360867914
1739209810.9099615;-38.13080360867914
1739209810.9099684;-45.120503652039325
1739209810.9099755;-45.120503652039325
1739209810.9099827;-38.13080360867914
1739209810.9099896;-38.13080360867914
1739209810.9099967;-45.120503652039325
1739209810.9100037;-45.120503652039325
1739209810.9100108;-45.120503652039325
1739209810.910018;-30.49652367304973
1739209810.910025;-32.816014438256545
1739209810.910032;-45.120503652039325
1739209810.910039;-38.13080360867914
1739209810.910046;-32.816014438256545
1739209810.9100533;-31.141103565318915
1739209810.9100602;-45.120503652039325
1739209810.9100673;-38.13080360867914
1739209810.9100742;-38.13080360867914
1739209810.9100814;-38.13080360867914
1739209810.9100885;-38.13080360867914
1739209810.9100955;-45.120503652039325
1739209810.9101026;-45.120503652039325
1739209810.9101095;-32.816014438256545
1739209810.9101167;-35.57807855764607
1739209810.9101238;-38.13080360867914
1739209810.9101307;-35.57807855764607
1739209810.910138;-38.13080360867914
1739209810.910145;-45.120503652039325
1739209810.910152;-38.13080360867914
1739209810.910159;-38.13080360867914
1739209810.910166;-28.992665084841942
1739209810.9101732;-38.13080360867914
1739209810.9101803;-38.13080360867914
1739209810.9101872;-38.13080360867914
1739209810.9101944;-38.13080360867914
1739209810.9102013;-38.13080360867914
1739209810.9102085;-35.57807855764607
1739209810.9102156;-45.120503652039325
1739209810.9102225;-30.49652367304973
1739209810.9102297;-45.120503652039325
1739209810.9102366;-38.13080360867914
1739209810.9102437;-38.13080360867914
1739209810.910251;-45.120503652039325
1739209810.9102578;-45.120503652039325
1739209810.910265;-45.120503652039325
1739209810.910272;-45.120503652039325
1739209810.910279;-38.13080360867914
1739209810.9102862;-38.13080360867914
1739209810.910293;-45.120503652039325
1739209810.9103003;-45.120503652039325
1739209810.9103072;-38.13080360867914
1739209810.9103143;-45.120503652039325
1739209810.9103215;-38.13080360867914
1739209810.9103284;-38.13080360867914
1739209810.9103355;-32.816014438256545
1739209810.9103425;-38.13080360867914
1739209810.9103496;-38.13080360867914
1739209810.9103568;-35.57807855764607
1739209810.9103637;-33.981070128970906
1739209810.9103708;-45.120503652039325
1739209810.9103777;-38.13080360867914
1739209810.910385;-35.57807855764607
1739209810.910392;-31.141103565318915
1739209810.910399;-45.120503652039325
1739209810.910406;-38.13080360867914
1739209810.910413;-35.57807855764607
1739209810.9104202;-45.120503652039325
1739209810.9104273;-45.120503652039325
1739209810.9104342;-38.13080360867914
1739209810.9104414;-38.13080360867914
1739209810.9104486;-27.877744956031414
1739209810.9104555;-45.120503652039325
1739209810.9104626;-38.13080360867914
1739209810.9104695;-38.13080360867914
1739209810.9104767;-33.981070128970906
1739209810.9104838;-45.120503652039325
1739209810.9104908;-45.120503652039325
1739209810.910498;-45.120503652039325
1739209810.9105048;-38.13080360867914
1739209810.910512;-45.120503652039325
1739209810.9105191;-45.120503652039325
1739209810.910526;-45.120503652039325
1739209810.9105332;-45.120503652039325
1739209810.91054;-45.120503652039325
1739209810.9105473;-38.13080360867914
1739209810.9105544;-38.13080360867914
1739209810.9105613;-38.13080360867914
1739209810.9105685;-35.57807855764607
1739209810.9105754;-38.13080360867914
1739209810.9105825;-38.13080360867914
1739209810.9105897;-33.981070128970906
1739209810.9105966;-45.120503652039325
1739209810.9106038;-38.13080360867914
1739209810.9106107;-38.13080360867914
1739209810.9106178;-38.13080360867914
1739209810.910625;-38.13080360867914
1739209810.910632;-35.57807855764607
1739209810.910639;-45.120503652039325
1739209810.910646;-38.13080360867914
1739209810.910653;-31.141103565318893
1739209810.9106603;-38.13080360867914
1739209810.9106672;-33.981070128970906
1739209810.9106743;-31.141103565318915
1739209810.9106812;-38.13080360867914
1739209810.9106884;-45.120503652039325
1739209810.9106956;-35.57807855764607
1739209810.9107025;-38.13080360867914
1739209810.9107096;-38.13080360867914
1739209810.9107165;-38.13080360867914
1739209810.9107237;-45.120503652039325
1739209810.9107308;-45.120503652039325
1739209810.9107378;-45.120503652039325
1739209810.910745;-38.13080360867914
1739209810.910752;-38.13080360867914
1739209810.910759;-45.120503652039325
1739209810.9107661;-45.120503652039325
1739209810.910773;-45.120503652039325
1739209810.9107802;-45.120503652039325
1739209810.9107873;-33.981070128970906
1739209810.9107943;-35.57807855764607
1739209810.9108014;-38.13080360867914
1739209810.9108083;-38.13080360867914
1739209810.9108155;-45.120503652039325
1739209810.9108226;-38.13080360867914
1739209810.9108295;-38.13080360867914
1739209810.9108367;-45.120503652039325
1739209810.9108436;-45.120503652039325
1739209810.9108508;-45.120503652039325
1739209810.910858;-45.120503652039325
1739209810.9108648;-45.120503652039325
1739209810.910872;-38.13080360867914
1739209810.910879;-45.120503652039325
1739209810.910886;-45.120503652039325
1739209810.9108932;-45.120503652039325
1739209810.9109;-45.120503652039325
1739209810.9109073;-32.816014438256545
1739209810.9109142;-38.13080360867914
1739209810.9109213;-38.13080360867914
1739209810.9109285;-45.120503652039325
1739209810.9109354;-35.57807855764607
1739209810.9109426;-38.13080360867914
1739209810.9109495;-45.120503652039325
1739209810.9109566;-38.13080360867914
1739209810.9109638;-31.141103565318893
1739209810.9109707;-38.13080360867914
1739209810.9109778;-38.13080360867914
1739209810.9109848;-45.120503652039325
1739209810.910992;-45.120503652039325
1739209810.910999;-38.13080360867914
1739209810.911006;-35.57807855764607
1739209810.9110131;-38.13080360867914
1739209810.91102;-33.981070128970956
1739209810.9110272;-45.120503652039325
1739209810.9110343;-35.57807855764607
1739209810.9110413;-38.13080360867914
1739209810.9110484;-45.120503652039325
1739209810.9110553;-45.120503652039325
1739209810.9110625;-32.816014438256545
1739209810.9110696;-38.13080360867914
1739209810.9110765;-30.49652367304973
1739209810.9110837;-35.57807855764607
1739209810.9110909;-35.57807855764607
1739209810.9110978;-38.13080360867914
1739209810.911105;-45.120503652039325
1739209810.9111118;-38.13080360867914
1739209810.911119;-45.120503652039325
1739209810.9111261;-45.120503652039325
1739209810.911133;-45.120503652039325
1739209810.9111402;-38.13080360867914
1739209810.911147;-45.120503652039325
1739209810.9111543;-45.120503652039325
1739209810.9111614;-45.120503652039325
1739209810.9111683;-45.120503652039325
1739209810.9111755;-45.120503652039325
1739209810.9111824;-38.13080360867914
1739209810.9111896;-45.120503652039325
1739209810.9111967;-45.120503652039325
1739209810.9112036;-38.13080360867914
1739209810.9112108;-38.13080360867914
1739209810.9112177;-45.120503652039325
1739209810.9112248;-45.120503652039325
1739209810.911232;-45.120503652039325
1739209810.911239;-45.120503652039325
1739209810.911246;-28.58837851428586
1739209810.911253;-30.49652367304973
1739209810.9112601;-45.120503652039325
1739209810.9112673;-38.13080360867914
1739209810.9112742;-31.141103565318893
1739209810.9112813;-38.13080360867914
1739209810.9112883;-45.120503652039325
1739209810.9112954;-45.120503652039325
1739209810.9113026;-45.120503652039325
1739209810.9113095;-38.13080360867914
1739209810.9113166;-38.13080360867914
1739209810.9113235;-45.120503652039325
1739209810.9113307;-45.120503652039325
1739209810.9113379;-38.13080360867914
1739209810.9113448;-38.13080360867914
1739209810.911352;-45.120503652039325
1739209810.9113588;-33.981070128970906
1739209810.911366;-31.141103565318915
1739209810.9113731;-45.120503652039325
1739209810.91138;-38.13080360867914
1739209810.9113872;-32.816014438256545
1739209810.9113944;-38.13080360867914
1739209810.9114013;-45.120503652039325
1739209810.9114084;-45.120503652039325
1739209810.9114153;-45.120503652039325
1739209810.9114225;-45.120503652039325
1739209810.9114296;-45.120503652039325
1739209810.9114366;-38.13080360867914
1739209810.9114437;-38.13080360867914
1739209810.9114506;-45.120503652039325
1739209810.9114578;-45.120503652039325
1739209810.911465;-38.13080360867914
1739209810.9114718;-45.120503652039325
1739209810.911479;-45.120503652039325
1739209810.911486;-45.120503652039325
1739209810.911493;-45.120503652039325
1739209810.9115002;-45.120503652039325
1739209810.9115071;-38.13080360867914
1739209810.9115143;-32.816014438256545
1739209810.9115212;-38.13080360867914
1739209810.9115283;-38.13080360867914
1739209810.9115295;-33.981070128970906
1739209810.9115307;-35.57807855764607
1739209810.9115317;-45.120503652039325
1739209810.9115329;-38.13080360867914
1739209810.911534;-32.816014438256545
1739209810.9115353;-38.13080360867914
1739209810.9115365;-45.120503652039325
1739209810.9115376;-38.13080360867914
1739209810.9115386;-33.981070128970906
1739209810.9115398;-38.13080360867914
1739209810.911541;-38.13080360867914
1739209810.9115422;-45.120503652039325
1739209810.9115434;-45.120503652039325
1739209810.9115446;-33.981070128970906
1739209810.9115455;-38.13080360867914
1739209810.9115467;-45.120503652039325
1739209810.911548;-38.13080360867914
1739209810.911549;-35.57807855764607
1739209810.9115503;-38.13080360867914
1739209810.9115512;-45.120503652039325
1739209810.9115524;-38.13080360867914
1739209810.9115536;-35.57807855764607
1739209810.9115548;-38.13080360867914
1739209810.911556;-45.120503652039325
1739209810.9115572;-38.13080360867914
1739209810.9115582;-35.57807855764607
1739209810.9115593;-38.13080360867914
1739209810.9115605;-45.120503652039325
1739209810.9115617;-38.13080360867914
1739209810.911563;-35.57807855764607
1739209810.911564;-45.120503652039325
1739209810.911565;-45.120503652039325
1739209810.9115663;-38.13080360867914
1739209810.9115674;-38.13080360867914
1739209810.9115686;-38.13080360867914
1739209810.9115698;-45.120503652039325
1739209810.9115708;-45.120503652039325
1739209810.911572;-45.120503652039325
1739209810.9115732;-38.13080360867914
1739209810.9115744;-38.13080360867914
1739209810.9115756;-38.13080360867914
1739209810.9115767;-32.816014438256545
1739209810.9115777;-45.120503652039325
1739209810.911579;-38.13080360867914
1739209810.91158;-33.981070128970906
1739209810.9115813;-45.120503652039325
1739209810.9115825;-45.120503652039325
1739209810.9115837;-45.120503652039325
1739209810.9115846;-45.120503652039325
1739209810.9115858;-45.120503652039325
1739209810.911587;-45.120503652039325
1739209810.9115882;-33.981070128970906
1739209810.9115894;-45.120503652039325
1739209810.9115903;-45.120503652039325
1739209810.9115915;-38.13080360867914
1739209810.9115927;-45.120503652039325
1739209810.911594;-45.120503652039325
1739209810.911595;-45.120503652039325
1739209810.9115963;-45.120503652039325
1739209810.9115973;-45.120503652039325
1739209810.9115984;-35.57807855764607
1739209810.9115996;-33.981070128970906
1739209810.9116008;-45.120503652039325
1739209810.911602;-45.120503652039325
1739209810.9116032;-33.981070128970906
1739209810.9116042;-32.816014438256545
1739209810.9116054;-38.13080360867914
1739209810.9116066;-45.120503652039325
1739209810.9116077;-45.120503652039325
1739209810.911609;-38.13080360867914
1739209810.91161;-38.13080360867914
1739209810.911611;-38.13080360867914
1739209810.9116123;-38.13080360867914
1739209810.9116135;-45.120503652039325
1739209810.9116147;-35.57807855764607
1739209810.9116158;-35.57807855764607
1739209810.9116168;-45.120503652039325
1739209810.911618;-38.13080360867914
1739209810.9116192;-32.816014438256545
1739209810.9116204;-38.13080360867914
1739209810.9116216;-32.816014438256545
1739209810.9116228;-24.746238672633048
1739209810.9116237;-45.120503652039325
1739209810.911625;-38.13080360867914
1739209810.911626;-38.13080360867914
1739209810.9116273;-38.13080360867914
1739209810.9116285;-38.13080360867914
1739209810.9116294;-32.816014438256545
1739209810.9116306;-38.13080360867914
1739209810.9116318;-38.13080360867914
1739209810.911633;-45.120503652039325
1739209810.9116342;-38.13080360867914
1739209810.9116354;-45.120503652039325
1739209810.9116364;-45.120503652039325
1739209810.9116375;-38.13080360867914
1739209810.9116387;-45.120503652039325
1739209810.91164;-38.13080360867914
1739209810.9116411;-45.120503652039325
1739209810.9116423;-38.13080360867914
1739209810.9116433;-45.120503652039325
1739209810.9116445;-45.120503652039325
1739209810.9116457;-38.13080360867914
1739209810.9116468;-45.120503652039325
1739209810.911648;-45.120503652039325
1739209810.911649;-45.120503652039325
1739209810.9116502;-29.438486411369333
1739209810.9116514;-38.13080360867914
1739209810.9116526;-45.120503652039325
1739209810.9116538;-45.120503652039325
1739209810.911655;-32.816014438256545
1739209810.911656;-45.120503652039325
1739209810.911657;-45.120503652039325
1739209810.9116583;-45.120503652039325
1739209810.9116595;-35.57807855764607
1739209810.9116607;-45.120503652039325
1739209810.9116616;-38.13080360867914
1739209810.9116628;-38.13080360867914
1739209810.911664;-32.816014438256545
1739209810.9116652;-38.13080360867914
1739209810.9116664;-45.120503652039325
1739209810.9116676;-38.13080360867914
1739209810.9116685;-33.981070128970906
1739209810.9116697;-38.13080360867914
1739209810.911671;-45.120503652039325
1739209810.911672;-45.120503652039325
1739209810.9116733;-45.120503652039325
1739209810.9116745;-38.13080360867914
1739209810.9116755;-45.120503652039325
1739209810.9116766;-45.120503652039325
1739209810.9116778;-38.13080360867914
1739209810.911679;-38.13080360867914
1739209810.9116802;-45.120503652039325
1739209810.9116812;-45.120503652039325
1739209810.9116824;-35.57807855764607
1739209810.9116836;-38.13080360867914
1739209810.9116848;-45.120503652039325
1739209810.911686;-38.13080360867914
1739209810.9116871;-38.13080360867914
1739209810.911688;-38.13080360867914
1739209810.9116893;-35.57807855764607
1739209810.9116905;-45.120503652039325
1739209810.9116917;-45.120503652039325
1739209810.9116929;-33.981070128970906
1739209810.911694;-33.981070128970906
1739209810.911695;-45.120503652039325
1739209810.9116962;-35.57807855764607
1739209810.9116974;-35.57807855764607
1739209810.9116986;-45.120503652039325
1739209810.9116998;-38.13080360867914
1739209810.9117007;-38.13080360867914
1739209810.911702;-45.120503652039325
1739209810.911703;-38.13080360867914
1739209810.9117043;-38.13080360867914
1739209810.9117055;-45.120503652039325
1739209810.9117067;-38.13080360867914
1739209810.9117076;-45.120503652039325
1739209810.9117088;-45.120503652039325
1739209810.91171;-38.13080360867914
1739209810.9117112;-38.13080360867914
1739209810.9117124;-45.120503652039325
1739209810.9117136;-38.13080360867914
1739209810.9117146;-45.120503652039325
1739209810.9117157;-33.981070128970906
1739209810.911717;-38.13080360867914
1739209810.9117181;-45.120503652039325
1739209810.9117193;-45.120503652039325
1739209810.9117203;-38.13080360867914
1739209810.9117215;-35.57807855764607
1739209810.9117227;-45.120503652039325
1739209810.9117239;-45.120503652039325
1739209810.911725;-38.13080360867914
1739209810.9117262;-45.120503652039325
1739209810.9117272;-45.120503652039325
1739209810.9117284;-45.120503652039325
1739209810.9117296;-38.13080360867914
1739209810.9117308;-38.13080360867914
1739209810.911732;-45.120503652039325
1739209810.9117332;-45.120503652039325
1739209810.911734;-45.120503652039325
1739209810.9117353;-38.13080360867914
1739209810.9117365;-45.120503652039325
1739209810.9117377;-45.120503652039325
1739209810.9117389;-33.981070128970906
1739209810.9117398;-45.120503652039325
1739209810.911741;-38.13080360867914
1739209810.9117422;-32.816014438256545
1739209810.9117434;-45.120503652039325
1739209810.9117446;-45.120503652039325
1739209810.9117458;-45.120503652039325
1739209810.9117467;-35.57807855764607
1739209810.911748;-38.13080360867914
1739209810.9117491;-45.120503652039325
1739209810.9117503;-38.13080360867914
1739209810.9117515;-45.120503652039325
1739209810.9117527;-33.981070128970906
1739209810.9117537;-45.120503652039325
1739209810.9117548;-38.13080360867914
1739209810.911756;-32.816014438256545
1739209810.9117572;-31.141103565318915
1739209810.9117584;-45.120503652039325
1739209810.9117594;-45.120503652039325
1739209810.9117606;-38.13080360867914
1739209810.9117618;-32.816014438256545
1739209810.911763;-45.120503652039325
1739209810.9117641;-38.13080360867914
1739209810.9117653;-45.120503652039325
1739209810.9117663;-38.13080360867914
1739209810.9117675;-38.13080360867914
1739209810.9117687;-45.120503652039325
1739209810.9117699;-38.13080360867914
1739209810.911771;-28.992665084841942
1739209810.9117723;-33.981070128970906
1739209810.9117732;-38.13080360867914
1739209810.9117744;-38.13080360867914
1739209810.9117756;-35.57807855764607
1739209810.9117768;-38.13080360867914
1739209810.911778;-45.120503652039325
1739209810.911779;-45.120503652039325
1739209810.91178;-32.816014438256545
1739209810.9117813;-45.120503652039325
1739209810.9117825;-45.120503652039325
1739209810.9117837;-45.120503652039325
1739209810.911785;-45.120503652039325
1739209810.9117858;-38.13080360867914
1739209810.911787;-38.13080360867914
1739209810.9117882;-38.13080360867914
1739209810.9117894;-45.120503652039325
1739209810.9117906;-45.120503652039325
1739209810.9117918;-33.981070128970906
1739209810.9117928;-45.120503652039325
1739209810.911794;-45.120503652039325
1739209810.9117951;-38.13080360867914
1739209810.9117963;-45.120503652039325
1739209810.9117975;-45.120503652039325
1739209810.9117985;-28.992665084841942
1739209810.9117997;-31.141103565318915
1739209810.9118009;-45.120503652039325
1739209810.911802;-38.13080360867914
1739209810.9118032;-33.981070128970906
1739209810.9118044;-38.13080360867914
1739209810.9118054;-45.120503652039325
1739209810.9118066;-35.57807855764607
1739209810.9118078;-38.13080360867914
1739209810.911809;-38.13080360867914
