CAN Message; 0x62:0d9925c5a3c0ef46
1739209762.6630929;-45.120503652039325
1739209762.6630933;-38.13080360867914
1739209762.6630938;-35.57807855764607
1739209762.6630943;-38.13080360867914
1739209762.6630948;-38.13080360867914
1739209762.6630952;-38.13080360867914
1739209762.6630957;-33.981070128970906
1739209762.6630962;-38.13080360867914
1739209762.6630967;-38.13080360867914
1739209762.6630974;-38.13080360867914
1739209762.6630979;-45.120503652039325
1739209762.6630983;-45.120503652039325
1739209762.6630988;-45.120503652039325
1739209762.6630993;-45.120503652039325
1739209762.6630998;-38.13080360867914
1739209762.6631002;-35.57807855764607
1739209762.6631007;-38.13080360867914
1739209762.6631012;-38.13080360867914
1739209762.663102;-38.13080360867914
1739209762.6631024;-38.13080360867914
1739209762.6631029;-45.120503652039325
1739209762.6631033;-38.13080360867914
1739209762.6631038;-38.13080360867914
1739209762.6631043;-33.981070128970906
1739209762.6631048;-45.120503652039325
1739209762.6631052;-45.120503652039325
1739209762.6631057;-32.816014438256545
1739209762.6631064;-35.57807855764607
1739209762.663107;-45.120503652039325
1739209762.6631074;-45.120503652039325
1739209762.6631079;-38.13080360867914
1739209762.6631083;-45.120503652039325
1739209762.6631088;-45.120503652039325
1739209762.6631093;-45.120503652039325
1739209762.6631098;-45.120503652039325
1739209762.6631103;-38.13080360867914
1739209762.6631107;-45.120503652039325
1739209762.6631114;-38.13080360867914
1739209762.663112;-45.120503652039325
1739209762.6631124;-45.120503652039325
1739209762.6631129;-32.816014438256545
1739209762.6631134;-38.13080360867914
1739209762.6631138;-35.57807855764607
1739209762.6631143;-38.13080360867914
1739209762.6631148;-33.981070128970906
1739209762.6631153;-35.57807855764607
1739209762.663116;-35.57807855764607
1739209762.6631165;-45.120503652039325
1739209762.663117;-38.13080360867914
1739209762.6631174;-35.57807855764607
1739209762.663118;-38.13080360867914
1739209762.6631184;-38.13080360867914
1739209762.6631188;-38.13080360867914
1739209762.6631193;-38.13080360867914
1739209762.6631198;-38.13080360867914
1739209762.6631205;-45.120503652039325
1739209762.663121;-45.120503652039325
1739209762.6631215;-38.13080360867914
1739209762.663122;-38.13080360867914
1739209762.6631224;-45.120503652039325
1739209762.663123;-38.13080360867914
1739209762.6631234;-38.13080360867914
1739209762.6631238;-38.13080360867914
1739209762.6631243;-45.120503652039325
1739209762.663125;-38.13080360867914
1739209762.6631255;-38.13080360867914
1739209762.663126;-29.438486411369333
1739209762.6631265;-32.816014438256545
1739209762.663127;-45.120503652039325
1739209762.6631274;-35.57807855764607
1739209762.663128;-38.13080360867914
1739209762.6631284;-38.13080360867914
1739209762.6631289;-38.13080360867914
1739209762.6631296;-45.120503652039325
1739209762.66313;-38.13080360867914
1739209762.6631305;-45.120503652039325
1739209762.663131;-38.13080360867914
1739209762.6631315;-38.13080360867914
1739209762.663132;-45.120503652039325
1739209762.6631324;-38.13080360867914
1739209762.663133;-38.13080360867914
1739209762.6631334;-45.120503652039325
1739209762.663134;-29.438486411369333
1739209762.6631346;-32.816014438256545
1739209762.663135;-45.120503652039325
1739209762.6631355;-45.120503652039325
1739209762.663136;-38.13080360867914
1739209762.6631365;-38.13080360867914
1739209762.663137;-38.13080360867914
1739209762.6631374;-45.120503652039325
1739209762.663138;-31.141103565318893
1739209762.6631386;-35.57807855764607
1739209762.663139;-45.120503652039325
1739209762.6631396;-38.13080360867914
1739209762.66314;-45.120503652039325
1739209762.6631405;-38.13080360867914
1739209762.663141;-45.120503652039325
1739209762.6631415;-32.816014438256545
1739209762.663142;-45.120503652039325
1739209762.6631424;-38.13080360867914
1739209762.6631432;-35.57807855764607
1739209762.6631436;-38.13080360867914
1739209762.663144;-45.120503652039325
1739209762.6631446;-45.120503652039325
1739209762.663145;-31.141103565318915
1739209762.6631455;-38.13080360867914
1739209762.663146;-32.816014438256545
1739209762.6631465;-32.816014438256545
1739209762.663147;-45.120503652039325
1739209762.6631474;-38.13080360867914
1739209762.6631482;-38.13080360867914
1739209762.6631486;-38.13080360867914
1739209762.663149;-38.13080360867914
1739209762.6631496;-33.981070128970906
1739209762.66315;-45.120503652039325
1739209762.6631505;-45.120503652039325
1739209762.663151;-38.13080360867914
1739209762.6631515;-38.13080360867914
1739209762.663152;-38.13080360867914
1739209762.6631527;-45.120503652039325
1739209762.6631532;-38.13080360867914
1739209762.6631536;-38.13080360867914
1739209762.6631541;-45.120503652039325
1739209762.6631546;-45.120503652039325
1739209762.663155;-35.57807855764607
1739209762.6631556;-35.57807855764607
1739209762.663156;-45.120503652039325
1739209762.6631565;-45.120503652039325
1739209762.6631572;-33.981070128970906
1739209762.6631577;-33.981070128970906
1739209762.6631582;-38.13080360867914
1739209762.6631587;-33.981070128970906
1739209762.6631591;-38.13080360867914
1739209762.6631596;-38.13080360867914
1739209762.66316;-38.13080360867914
1739209762.6631606;-38.13080360867914
1739209762.663161;-33.981070128970906
1739209762.6631618;-45.120503652039325
1739209762.6631622;-45.120503652039325
1739209762.6631627;-45.120503652039325
1739209762.6631632;-45.120503652039325
1739209762.6631637;-38.13080360867914
1739209762.6631641;-45.120503652039325
1739209762.6631646;-45.120503652039325
1739209762.663165;-33.981070128970906
1739209762.6631656;-38.13080360867914
1739209762.6631663;-38.13080360867914
1739209762.6631668;-35.57807855764607
1739209762.6631672;-38.13080360867914
1739209762.6631677;-32.816014438256545
1739209762.6631682;-45.120503652039325
1739209762.6631687;-45.120503652039325
1739209762.6631691;-38.13080360867914
1739209762.6631696;-38.13080360867914
1739209762.66317;-38.13080360867914
1739209762.6631708;-45.120503652039325
1739209762.6631713;-35.57807855764607
1739209762.6631718;-38.13080360867914
1739209762.6631722;-38.13080360867914
1739209762.6631727;-35.57807855764607
1739209762.6631732;-38.13080360867914
1739209762.6631737;-38.13080360867914
1739209762.6631742;-45.120503652039325
1739209762.6631746;-45.120503652039325
1739209762.663175;-38.13080360867914
1739209762.6631758;-38.13080360867914
1739209762.6631763;-38.13080360867914
1739209762.6631768;-45.120503652039325
1739209762.6631773;-38.13080360867914
1739209762.6631777;-35.57807855764607
1739209762.6631782;-38.13080360867914
1739209762.6631787;-35.57807855764607
1739209762.6631792;-38.13080360867914
1739209762.6631796;-38.13080360867914
1739209762.6631804;-45.120503652039325
1739209762.6631808;-38.13080360867914
1739209762.6631813;-38.13080360867914
1739209762.6631818;-45.120503652039325
1739209762.6631823;-35.57807855764607
1739209762.6631827;-38.13080360867914
1739209762.6631832;-38.13080360867914
1739209762.6631837;-38.13080360867914
1739209762.6631842;-45.120503652039325
1739209762.663185;-38.13080360867914
1739209762.6631854;-38.13080360867914
1739209762.6631858;-35.57807855764607
1739209762.6631863;-45.120503652039325
1739209762.6631868;-45.120503652039325
1739209762.6631873;-45.120503652039325
1739209762.6631877;-35.57807855764607
1739209762.6631882;-35.57807855764607
1739209762.6631887;-38.13080360867914
1739209762.6631894;-38.13080360867914
1739209762.66319;-38.13080360867914
1739209762.6631904;-38.13080360867914
1739209762.6631908;-38.13080360867914
1739209762.6631913;-28.992665084841942
1739209762.6631918;-38.13080360867914
1739209762.6631923;-45.120503652039325
1739209762.6631927;-38.13080360867914
1739209762.6631932;-45.120503652039325
1739209762.663194;-45.120503652039325
1739209762.6631944;-38.13080360867914
1739209762.663195;-38.13080360867914
1739209762.6631954;-31.14110356531892
1739209762.6631958;-45.120503652039325
1739209762.6631963;-35.57807855764607
1739209762.6631968;-38.13080360867914
1739209762.6631973;-38.13080360867914
1739209762.6631978;-38.13080360867914
1739209762.6631985;-45.120503652039325
1739209762.663199;-45.120503652039325
1739209762.6631994;-45.120503652039325
1739209762.6632;-45.120503652039325
1739209762.6632004;-38.13080360867914
1739209762.6632009;-33.981070128970906
1739209762.6632013;-45.120503652039325
1739209762.6632018;-45.120503652039325
1739209762.6632023;-38.13080360867914
1739209762.663203;-32.816014438256545
1739209762.6632035;-31.141103565318915
1739209762.663204;-38.13080360867914
1739209762.6632044;-38.13080360867914
1739209762.663205;-38.13080360867914
1739209762.6632054;-38.13080360867914
1739209762.6632059;-45.120503652039325
1739209762.6632063;-38.13080360867914
1739209762.6632068;-45.120503652039325
1739209762.6632075;-33.981070128970956
1739209762.663208;-38.13080360867914
1739209762.6632085;-32.816014438256545
1739209762.663209;-45.120503652039325
1739209762.6632094;-35.57807855764607
1739209762.66321;-32.816014438256545
1739209762.6632104;-38.13080360867914
1739209762.6632109;-38.13080360867914
1739209762.6632113;-31.141103565318915
1739209762.6632118;-32.816014438256545
1739209762.6632125;-45.120503652039325
1739209762.663213;-45.120503652039325
1739209762.6632135;-38.13080360867914
1739209762.663214;-38.13080360867914
1739209762.6632144;-38.13080360867914
1739209762.663215;-45.120503652039325
1739209762.6632154;-35.57807855764607
1739209762.6632159;-35.57807855764607
1739209762.6632164;-38.13080360867914
1739209762.663217;-35.57807855764607
1739209762.6632175;-31.141103565318915
1739209762.663218;-35.57807855764607
1739209762.6632185;-38.13080360867914
1739209762.663219;-38.13080360867914
1739209762.6632195;-45.120503652039325
1739209762.66322;-38.13080360867914
1739209762.6632204;-45.120503652039325
1739209762.663221;-45.120503652039325
1739209762.6632216;-38.13080360867914
1739209762.663222;-38.13080360867914
1739209762.6632226;-45.120503652039325
1739209762.663223;-45.120503652039325
1739209762.6632235;-33.981070128970906
1739209762.663224;-38.13080360867914
1739209762.6632245;-38.13080360867914
1739209762.663225;-45.120503652039325
1739209762.6632254;-38.13080360867914
1739209762.6632261;-45.120503652039325
1739209762.6632266;-45.120503652039325
1739209762.663227;-45.120503652039325
1739209762.6632276;-45.120503652039325
1739209762.663228;-33.981070128970906
1739209762.6632285;-38.13080360867914
1739209762.663229;-45.120503652039325
1739209762.6632295;-29.438486411369333
1739209762.66323;-32.816014438256545
1739209762.6632307;-45.120503652039325
1739209762.6632311;-38.13080360867914
1739209762.6632316;-33.981070128970906
1739209762.663232;-38.13080360867914
1739209762.6632326;-45.120503652039325
1739209762.663233;-33.981070128970906
1739209762.6632335;-45.120503652039325
1739209762.663234;-45.120503652039325
1739209762.6632345;-45.120503652039325
1739209762.6632352;-45.120503652039325
1739209762.6632357;-45.120503652039325
1739209762.6632361;-33.981070128970956
1739209762.6632366;-38.13080360867914
1739209762.663237;-38.13080360867914
1739209762.6632376;-38.13080360867914
1739209762.663238;-38.13080360867914
1739209762.6632385;-45.120503652039325
1739209762.663239;-38.13080360867914
1739209762.6632395;-35.57807855764607
1739209762.6632402;-31.141103565318893
1739209762.6632407;-45.120503652039325
1739209762.6632411;-45.120503652039325
1739209762.6632416;-45.120503652039325
1739209762.663242;-45.120503652039325
1739209762.6632426;-45.120503652039325
1739209762.663243;-45.120503652039325
1739209762.6632435;-38.13080360867914
1739209762.663244;-45.120503652039325
1739209762.6632447;-45.120503652039325
1739209762.6632452;-45.120503652039325
1739209762.6632457;-33.981070128970906
1739209762.6632462;-45.120503652039325
1739209762.6632466;-45.120503652039325
1739209762.663247;-45.120503652039325
1739209762.6632476;-38.13080360867914
1739209762.663248;-45.120503652039325
1739209762.6632485;-45.120503652039325
1739209762.6632493;-45.120503652039325
1739209762.6632497;-35.57807855764607
1739209762.6632502;-38.13080360867914
1739209762.6632507;-38.13080360867914
1739209762.6632512;-45.120503652039325
1739209762.6632516;-35.57807855764607
1739209762.663252;-25.62660358559016
1739209762.6632526;-38.13080360867914
1739209762.663253;-45.120503652039325
1739209762.6632538;-33.981070128970906
1739209762.6632543;-33.981070128970906
1739209762.6632547;-35.57807855764607
1739209762.6632552;-38.13080360867914
1739209762.6632557;-38.13080360867914
1739209762.6632562;-35.57807855764607
1739209762.6632566;-45.120503652039325
1739209762.6632571;-45.120503652039325
1739209762.6632576;-38.13080360867914
1739209762.6632583;-45.120503652039325
1739209762.6632588;-45.120503652039325
1739209762.6632593;-45.120503652039325
1739209762.6632597;-45.120503652039325
1739209762.6632602;-45.120503652039325
1739209762.6632607;-45.120503652039325
1739209762.6632612;-45.120503652039325
1739209762.6632617;-38.13080360867914
1739209762.6632621;-35.57807855764607
1739209762.6632628;-45.120503652039325
1739209762.6632633;-45.120503652039325
1739209762.6632638;-45.120503652039325
1739209762.6632643;-33.981070128970906
1739209762.6632648;-35.57807855764607
1739209762.6632652;-38.13080360867914
1739209762.6632657;-38.13080360867914
1739209762.6632662;-38.13080360867914
1739209762.6632667;-45.120503652039325
1739209762.6632674;-45.120503652039325
1739209762.6632679;-38.13080360867914
1739209762.6632683;-32.816014438256545
1739209762.6632688;-45.120503652039325
1739209762.6632693;-45.120503652039325
1739209762.6632698;-38.13080360867914
1739209762.6632702;-45.120503652039325
1739209762.6632707;-45.120503652039325
1739209762.6632712;-45.120503652039325
1739209762.663272;-38.13080360867914
1739209762.6632724;-28.992665084841942
1739209762.6632729;-38.13080360867914
1739209762.6632733;-45.120503652039325
1739209762.6632738;-45.120503652039325
1739209762.6632743;-35.57807855764607
1739209762.6632748;-45.120503652039325
1739209762.6632752;-45.120503652039325
1739209762.6632757;-38.13080360867914
1739209762.6632762;-38.13080360867914
1739209762.663277;-45.120503652039325
1739209762.6632774;-45.120503652039325
1739209762.6632779;-33.981070128970906
1739209762.6632783;-45.120503652039325
1739209762.6632788;-38.13080360867914
1739209762.6632793;-38.13080360867914
1739209762.6632798;-38.13080360867914
1739209762.6632802;-45.120503652039325
1739209762.6632807;-45.120503652039325
1739209762.6632814;-45.120503652039325
1739209762.663282;-45.120503652039325
1739209762.6632824;-45.120503652039325
1739209762.6632829;-45.120503652039325
1739209762.6632833;-45.120503652039325
1739209762.6632838;-45.120503652039325
1739209762.6632843;-33.981070128970906
1739209762.6632848;-33.981070128970906
1739209762.6632853;-38.13080360867914
1739209762.663286;-38.13080360867914
1739209762.6632864;-38.13080360867914
1739209762.663287;-32.816014438256545
1739209762.6632874;-38.13080360867914
1739209762.6632879;-38.13080360867914
1739209762.6632884;-32.816014438256545
1739209762.6632888;-45.120503652039325
