CAN Message; 0x1b8:00009f2c4d9f7313
1739209683.2627716;-45.120503652039325
1739209683.2627735;-45.120503652039325
1739209683.2627754;-45.120503652039325
1739209683.2627773;-45.120503652039325
1739209683.2627792;-38.13080360867914
1739209683.2627811;-45.120503652039325
1739209683.262783;-35.57807855764607
1739209683.2627847;-38.13080360867914
1739209683.2627866;-38.13080360867914
1739209683.2627885;-45.120503652039325
1739209683.2627904;-45.120503652039325
1739209683.2627923;-45.120503652039325
1739209683.2627943;-35.57807855764607
1739209683.2627962;-32.816014438256545
1739209683.262798;-45.120503652039325
1739209683.2628;-38.13080360867914
1739209683.262802;-38.13080360867914
1739209683.2628038;-35.57807855764607
1739209683.2628057;-38.13080360867914
1739209683.2628076;-45.120503652039325
1739209683.2628093;-45.120503652039325
1739209683.2628112;-45.120503652039325
1739209683.262813;-45.120503652039325
1739209683.262815;-38.13080360867914
1739209683.262817;-38.13080360867914
1739209683.2628188;-45.120503652039325
1739209683.2628207;-38.13080360867914
1739209683.2628226;-35.57807855764607
1739209683.2628245;-38.13080360867914
1739209683.2628264;-45.120503652039325
1739209683.2628284;-33.981070128970906
1739209683.2628303;-38.13080360867914
1739209683.2628322;-38.13080360867914
1739209683.262834;-35.57807855764607
1739209683.2628357;-45.120503652039325
1739209683.2628376;-38.13080360867914
1739209683.2628396;-38.13080360867914
1739209683.2628415;-38.13080360867914
1739209683.2628434;-38.13080360867914
1739209683.2628453;-35.57807855764607
1739209683.2628472;-45.120503652039325
1739209683.262849;-45.120503652039325
1739209683.262851;-38.13080360867914
1739209683.262853;-35.57807855764607
1739209683.2628548;-38.13080360867914
1739209683.2628567;-38.13080360867914
1739209683.2628586;-38.13080360867914
1739209683.2628603;-35.57807855764607
1739209683.2628622;-38.13080360867914
1739209683.262864;-45.120503652039325
1739209683.262866;-45.120503652039325
1739209683.262868;-45.120503652039325
1739209683.2628698;-38.13080360867914
1739209683.2628717;-30.49652367304973
1739209683.2628736;-35.57807855764607
1739209683.2628756;-38.13080360867914
1739209683.2628775;-38.13080360867914
1739209683.2628794;-32.816014438256545
1739209683.2628813;-45.120503652039325
1739209683.2628832;-35.57807855764607
1739209683.2628849;-38.13080360867914
1739209683.2628868;-45.120503652039325
1739209683.2628887;-38.13080360867914
1739209683.2628906;-33.981070128970906
1739209683.2628925;-45.120503652039325
1739209683.2628944;-45.120503652039325
1739209683.2628963;-38.13080360867914
1739209683.2628982;-38.13080360867914
1739209683.2629;-38.13080360867914
1739209683.262902;-45.120503652039325
1739209683.262904;-45.120503652039325
1739209683.2629058;-35.57807855764607
1739209683.2629077;-38.13080360867914
1739209683.2629097;-45.120503652039325
1739209683.2629113;-38.13080360867914
1739209683.2629132;-38.13080360867914
1739209683.2629151;-45.120503652039325
1739209683.262917;-33.981070128970906
1739209683.262919;-35.57807855764607
1739209683.2629209;-35.57807855764607
1739209683.2629228;-38.13080360867914
1739209683.2629247;-45.120503652039325
1739209683.2629266;-38.13080360867914
1739209683.2629285;-32.816014438256545
1739209683.2629304;-33.981070128970906
1739209683.2629323;-38.13080360867914
1739209683.2629342;-38.13080360867914
1739209683.2629359;-35.57807855764607
1739209683.2629378;-38.13080360867914
1739209683.2629397;-45.120503652039325
1739209683.2629416;-45.120503652039325
1739209683.2629435;-38.13080360867914
1739209683.2629454;-45.120503652039325
1739209683.2629473;-31.141103565318915
1739209683.2629492;-30.49652367304973
1739209683.2629511;-38.13080360867914
1739209683.262953;-38.13080360867914
1739209683.262955;-38.13080360867914
1739209683.2629569;-35.57807855764607
1739209683.2629588;-35.57807855764607
1739209683.2629604;-38.13080360867914
1739209683.2629623;-45.120503652039325
1739209683.2629642;-38.13080360867914
1739209683.2629662;-45.120503652039325
1739209683.262968;-38.13080360867914
1739209683.26297;-45.120503652039325
1739209683.2629719;-33.981070128970906
1739209683.2629738;-45.120503652039325
1739209683.2629757;-38.13080360867914
1739209683.2629776;-32.816014438256545
1739209683.2629795;-38.13080360867914
1739209683.2629814;-45.120503652039325
1739209683.2629833;-38.13080360867914
1739209683.2629852;-45.120503652039325
1739209683.262987;-45.120503652039325
1739209683.2629888;-45.120503652039325
1739209683.2629907;-38.13080360867914
1739209683.2629926;-35.57807855764607
1739209683.2629945;-38.13080360867914
1739209683.2629964;-45.120503652039325
1739209683.2629983;-45.120503652039325
1739209683.2630002;-38.13080360867914
1739209683.2630022;-35.57807855764607
1739209683.263004;-38.13080360867914
1739209683.263006;-45.120503652039325
1739209683.2630079;-38.13080360867914
1739209683.2630098;-38.13080360867914
1739209683.2630115;-38.13080360867914
1739209683.2630134;-38.13080360867914
1739209683.2630153;-38.13080360867914
1739209683.2630172;-38.13080360867914
1739209683.263019;-38.13080360867914
1739209683.263021;-38.13080360867914
1739209683.263023;-45.120503652039325
1739209683.2630248;-33.981070128970906
1739209683.2630267;-38.13080360867914
1739209683.2630286;-45.120503652039325
1739209683.2630305;-45.120503652039325
1739209683.2630324;-32.816014438256545
1739209683.2630343;-32.816014438256545
1739209683.263036;-38.13080360867914
1739209683.263038;-45.120503652039325
1739209683.2630398;-33.981070128970906
1739209683.2630417;-45.120503652039325
1739209683.2630436;-33.981070128970906
1739209683.2630455;-38.13080360867914
1739209683.2630475;-38.13080360867914
1739209683.2630494;-38.13080360867914
1739209683.2630513;-45.120503652039325
1739209683.2630532;-45.120503652039325
1739209683.263055;-38.13080360867914
1739209683.263057;-35.57807855764607
1739209683.263059;-38.13080360867914
1739209683.2630606;-45.120503652039325
1739209683.2630625;-31.141103565318915
1739209683.2630644;-29.438486411369333
1739209683.2630663;-33.981070128970906
1739209683.2630682;-38.13080360867914
1739209683.26307;-38.13080360867914
1739209683.263072;-32.816014438256545
1739209683.263074;-38.13080360867914
1739209683.2630758;-45.120503652039325
1739209683.2630777;-38.13080360867914
1739209683.2630796;-38.13080360867914
1739209683.2630816;-45.120503652039325
1739209683.2630835;-38.13080360867914
1739209683.2630854;-45.120503652039325
1739209683.263087;-38.13080360867914
1739209683.263089;-38.13080360867914
1739209683.2630908;-45.120503652039325
1739209683.2630928;-33.981070128970906
1739209683.2630947;-45.120503652039325
1739209683.2630966;-45.120503652039325
1739209683.2630985;-45.120503652039325
1739209683.2631004;-32.816014438256545
1739209683.2631023;-29.438486411369333
1739209683.2631042;-45.120503652039325
1739209683.263106;-45.120503652039325
1739209683.263108;-45.120503652039325
1739209683.26311;-35.57807855764607
1739209683.2631116;-45.120503652039325
1739209683.2631135;-38.13080360867914
1739209683.2631154;-45.120503652039325
1739209683.2631173;-45.120503652039325
1739209683.2631192;-38.13080360867914
1739209683.2631211;-45.120503652039325
1739209683.263123;-38.13080360867914
1739209683.263125;-45.120503652039325
1739209683.2631269;-38.13080360867914
1739209683.2631288;-45.120503652039325
1739209683.2631307;-35.57807855764607
1739209683.2631326;-28.21854285175415
1739209683.2631345;-45.120503652039325
1739209683.2631361;-45.120503652039325
1739209683.263138;-38.13080360867914
1739209683.26314;-30.49652367304973
1739209683.2631419;-38.13080360867914
1739209683.2631438;-45.120503652039325
1739209683.2631457;-38.13080360867914
1739209683.2631476;-45.120503652039325
1739209683.2631495;-45.120503652039325
1739209683.2631514;-45.120503652039325
1739209683.2631533;-38.13080360867914
1739209683.2631552;-45.120503652039325
1739209683.2631571;-45.120503652039325
1739209683.263159;-45.120503652039325
1739209683.263161;-33.981070128970906
1739209683.2631626;-35.57807855764607
1739209683.2631645;-45.120503652039325
1739209683.2631664;-45.120503652039325
1739209683.2631683;-38.13080360867914
1739209683.2631702;-32.816014438256545
1739209683.2631721;-38.13080360867914
1739209683.263174;-45.120503652039325
1739209683.263176;-35.57807855764607
1739209683.2631779;-31.141103565318893
1739209683.2631798;-45.120503652039325
1739209683.2631817;-45.120503652039325
1739209683.2631836;-45.120503652039325
1739209683.2631855;-45.120503652039325
1739209683.2631872;-45.120503652039325
1739209683.263189;-45.120503652039325
1739209683.263191;-45.120503652039325
1739209683.263193;-33.981070128970956
1739209683.2631948;-45.120503652039325
1739209683.2631967;-45.120503652039325
1739209683.2631986;-38.13080360867914
1739209683.2632005;-45.120503652039325
1739209683.2632024;-38.13080360867914
1739209683.2632043;-45.120503652039325
1739209683.2632062;-38.13080360867914
1739209683.2632082;-26.487275050834715
1739209683.26321;-35.57807855764607
1739209683.2632117;-45.120503652039325
1739209683.2632136;-35.57807855764607
1739209683.2632155;-32.816014438256545
1739209683.2632174;-38.13080360867914
1739209683.2632194;-45.120503652039325
1739209683.2632213;-45.120503652039325
1739209683.2632232;-45.120503652039325
1739209683.263225;-45.120503652039325
1739209683.263227;-38.13080360867914
1739209683.263229;-38.13080360867914
1739209683.2632308;-45.120503652039325
1739209683.2632327;-45.120503652039325
1739209683.2632346;-38.13080360867914
1739209683.2632365;-38.13080360867914
1739209683.2632382;-45.120503652039325
1739209683.26324;-45.120503652039325
1739209683.263242;-45.120503652039325
1739209683.263244;-45.120503652039325
1739209683.2632458;-45.120503652039325
1739209683.2632477;-45.120503652039325
1739209683.2632496;-35.57807855764607
1739209683.2632515;-45.120503652039325
1739209683.2632535;-38.13080360867914
1739209683.2632554;-35.57807855764607
1739209683.2632573;-38.13080360867914
1739209683.2632592;-45.120503652039325
1739209683.263261;-38.13080360867914
1739209683.2632627;-38.13080360867914
1739209683.2632647;-35.57807855764607
1739209683.2632666;-35.57807855764607
1739209683.2632685;-33.981070128970956
1739209683.2632704;-38.13080360867914
1739209683.2632723;-38.13080360867914
1739209683.2632742;-45.120503652039325
1739209683.263276;-45.120503652039325
1739209683.263278;-45.120503652039325
1739209683.26328;-45.120503652039325
1739209683.2632818;-38.13080360867914
1739209683.2632837;-28.992665084841942
1739209683.2632856;-32.816014438256545
1739209683.2632873;-38.13080360867914
1739209683.2632892;-45.120503652039325
1739209683.2632911;-33.981070128970906
1739209683.263293;-45.120503652039325
1739209683.263295;-38.13080360867914
1739209683.2632968;-35.57807855764607
1739209683.2632987;-38.13080360867914
1739209683.2633007;-38.13080360867914
1739209683.2633026;-38.13080360867914
1739209683.2633045;-38.13080360867914
1739209683.2633064;-38.13080360867914
1739209683.2633083;-45.120503652039325
1739209683.2633102;-45.120503652039325
1739209683.2633119;-45.120503652039325
1739209683.2633138;-38.13080360867914
1739209683.2633157;-45.120503652039325
1739209683.2633176;-45.120503652039325
1739209683.2633195;-45.120503652039325
1739209683.2633214;-45.120503652039325
1739209683.2633233;-45.120503652039325
1739209683.2633252;-38.13080360867914
1739209683.2633271;-38.13080360867914
1739209683.263329;-38.13080360867914
1739209683.263331;-38.13080360867914
1739209683.2633328;-45.120503652039325
1739209683.2633348;-45.120503652039325
1739209683.2633367;-33.981070128970906
1739209683.2633383;-32.816014438256545
1739209683.2633402;-45.120503652039325
1739209683.2633421;-45.120503652039325
1739209683.263344;-38.13080360867914
1739209683.263346;-45.120503652039325
1739209683.2633479;-45.120503652039325
1739209683.2633498;-38.13080360867914
1739209683.2633517;-38.13080360867914
1739209683.2633536;-45.120503652039325
1739209683.2633555;-45.120503652039325
1739209683.2633574;-38.13080360867914
1739209683.2633593;-35.57807855764607
1739209683.2633612;-38.13080360867914
1739209683.263363;-38.13080360867914
1739209683.2633648;-38.13080360867914
1739209683.2633667;-45.120503652039325
1739209683.2633686;-45.120503652039325
1739209683.2633705;-45.120503652039325
1739209683.2633724;-45.120503652039325
1739209683.2633743;-38.13080360867914
1739209683.2633762;-35.57807855764607
1739209683.2633781;-38.13080360867914
1739209683.26338;-45.120503652039325
1739209683.263382;-38.13080360867914
1739209683.2633839;-33.981070128970906
1739209683.2633858;-35.57807855764607
1739209683.2633874;-45.120503652039325
1739209683.2633893;-35.57807855764607
1739209683.2633913;-38.13080360867914
1739209683.2633932;-45.120503652039325
1739209683.263395;-45.120503652039325
1739209683.263397;-38.13080360867914
1739209683.263399;-45.120503652039325
1739209683.2634008;-45.120503652039325
1739209683.2634027;-38.13080360867914
1739209683.2634046;-38.13080360867914
1739209683.2634065;-31.141103565318915
1739209683.2634084;-38.13080360867914
1739209683.2634103;-45.120503652039325
1739209683.2634122;-45.120503652039325
1739209683.263414;-38.13080360867914
1739209683.2634158;-38.13080360867914
1739209683.2634177;-45.120503652039325
1739209683.2634196;-32.816014438256545
1739209683.2634215;-38.13080360867914
1739209683.2634234;-45.120503652039325
1739209683.2634254;-38.13080360867914
1739209683.2634273;-32.816014438256545
1739209683.2634292;-45.120503652039325
1739209683.263431;-45.120503652039325
1739209683.263433;-45.120503652039325
1739209683.263435;-32.816014438256545
1739209683.2634368;-38.13080360867914
1739209683.2634385;-45.120503652039325
1739209683.2634404;-45.120503652039325
1739209683.2634423;-45.120503652039325
1739209683.2634442;-31.141103565318915
1739209683.263446;-38.13080360867914
1739209683.263448;-38.13080360867914
1739209683.26345;-38.13080360867914
1739209683.2634518;-35.57807855764607
1739209683.2634537;-35.57807855764607
1739209683.2634556;-45.120503652039325
1739209683.2634575;-45.120503652039325
1739209683.2634594;-45.120503652039325
1739209683.2634614;-38.13080360867914
1739209683.263463;-45.120503652039325
1739209683.263465;-38.13080360867914
1739209683.2634668;-45.120503652039325
1739209683.2634687;-38.13080360867914
1739209683.2634706;-38.13080360867914
1739209683.2634726;-45.120503652039325
1739209683.2634745;-45.120503652039325
1739209683.2634764;-38.13080360867914
1739209683.2634783;-38.13080360867914
1739209683.2634802;-45.120503652039325
1739209683.263482;-30.49652367304973
1739209683.263484;-30.49652367304973
1739209683.263486;-35.57807855764607
1739209683.2634878;-38.13080360867914
1739209683.2634895;-45.120503652039325
1739209683.2634914;-45.120503652039325
1739209683.2634933;-38.13080360867914
1739209683.2634952;-35.57807855764607
1739209683.263497;-38.13080360867914
1739209683.263499;-38.13080360867914
1739209683.263501;-38.13080360867914
1739209683.2635028;-35.57807855764607
1739209683.2635047;-38.13080360867914
1739209683.2635067;-45.120503652039325
1739209683.2635086;-38.13080360867914
1739209683.2635105;-35.57807855764607
1739209683.2635124;-45.120503652039325
1739209683.263514;-38.13080360867914
1739209683.263516;-38.13080360867914
1739209683.2635179;-35.57807855764607
1739209683.2635198;-45.120503652039325
1739209683.2635217;-45.120503652039325
1739209683.2635236;-45.120503652039325
1739209683.2635255;-45.120503652039325
1739209683.2635274;-35.57807855764607
1739209683.2635293;-31.141103565318893
1739209683.2635312;-45.120503652039325
1739209683.263533;-38.13080360867914
1739209683.263535;-38.13080360867914
1739209683.263537;-38.13080360867914
1739209683.2635386;-45.120503652039325
1739209683.2635405;-32.816014438256545
1739209683.2635424;-45.120503652039325
1739209683.2635443;-38.13080360867914
1739209683.2635462;-35.57807855764607
1739209683.2635481;-32.816014438256545
1739209683.26355;-38.13080360867914
1739209683.263552;-38.13080360867914
1739209683.2635539;-38.13080360867914
1739209683.2635558;-35.57807855764607
1739209683.2635577;-38.13080360867914
1739209683.2635596;-45.120503652039325
1739209683.2635615;-38.13080360867914
1739209683.2635632;-35.57807855764607
1739209683.263565;-38.13080360867914
1739209683.263567;-45.120503652039325
1739209683.2635689;-38.13080360867914
1739209683.2635708;-45.120503652039325
1739209683.2635727;-45.120503652039325
1739209683.2635746;-45.120503652039325
1739209683.2635765;-38.13080360867914
1739209683.2635784;-45.120503652039325
1739209683.2635803;-38.13080360867914
1739209683.2635822;-38.13080360867914
1739209683.2635841;-38.13080360867914
1739209683.263586;-38.13080360867914
1739209683.263588;-38.13080360867914
1739209683.2635896;-45.120503652039325
1739209683.2635915;-38.13080360867914
1739209683.2635934;-35.57807855764607
1739209683.2635953;-45.120503652039325
1739209683.2635972;-45.120503652039325
1739209683.2635992;-38.13080360867914
1739209683.263601;-38.13080360867914
1739209683.263603;-45.120503652039325
1739209683.2636049;-35.57807855764607
1739209683.2636068;-33.981070128970906
1739209683.2636087;-38.13080360867914
1739209683.2636106;-38.13080360867914
1739209683.2636125;-38.13080360867914
1739209683.2636142;-38.13080360867914
1739209683.263616;-33.981070128970906
1739209683.263618;-38.13080360867914
1739209683.26362;-45.120503652039325
1739209683.2636218;-45.120503652039325
1739209683.2636237;-45.120503652039325
1739209683.2636256;-45.120503652039325
1739209683.2636275;-45.120503652039325
1739209683.2636294;-33.981070128970906
1739209683.2636313;-35.57807855764607
1739209683.2636333;-38.13080360867914
1739209683.2636352;-38.13080360867914
1739209683.263637;-38.13080360867914
1739209683.2636387;-38.13080360867914
1739209683.2636406;-38.13080360867914
1739209683.2636425;-38.13080360867914
1739209683.2636445;-38.13080360867914
1739209683.2636464;-45.120503652039325
1739209683.2636483;-45.120503652039325
1739209683.2636502;-45.120503652039325
1739209683.263652;-38.13080360867914
1739209683.263654;-35.57807855764607
1739209683.263656;-45.120503652039325
1739209683.2636578;-45.120503652039325
1739209683.2636597;-45.120503652039325
1739209683.2636616;-45.120503652039325
1739209683.2636635;-45.120503652039325
1739209683.2636652;-45.120503652039325
1739209683.263667;-38.13080360867914
1739209683.263669;-38.13080360867914
1739209683.263671;-38.13080360867914
1739209683.2636728;-38.13080360867914
1739209683.2636747;-45.120503652039325
1739209683.2636766;-38.13080360867914
1739209683.2636786;-45.120503652039325
1739209683.2636805;-38.13080360867914
1739209683.2636824;-33.981070128970906
1739209683.2636843;-45.120503652039325
1739209683.2636862;-45.120503652039325
1739209683.263688;-38.13080360867914
1739209683.2636898;-38.13080360867914
1739209683.2636917;-45.120503652039325
1739209683.2636936;-45.120503652039325
1739209683.2636955;-38.13080360867914
1739209683.2636974;-45.120503652039325
1739209683.2636993;-38.13080360867914
1739209683.2637012;-45.120503652039325
1739209683.263703;-45.120503652039325
1739209683.263705;-45.120503652039325
1739209683.263707;-45.120503652039325
1739209683.2637088;-45.120503652039325
1739209683.2637107;-45.120503652039325
1739209683.2637126;-33.981070128970906
1739209683.2637143;-38.13080360867914
1739209683.2637162;-38.13080360867914
1739209683.2637181;-38.13080360867914
1739209683.26372;-38.13080360867914
1739209683.263722;-45.120503652039325
1739209683.2637239;-45.120503652039325
1739209683.2637258;-32.816014438256545
1739209683.2637277;-32.816014438256545
1739209683.2637296;-45.120503652039325
1739209683.2637315;-38.13080360867914
1739209683.2637334;-38.13080360867914
1739209683.2637353;-33.981070128970906
1739209683.2637372;-38.13080360867914
1739209683.263739;-33.981070128970906
1739209683.2637408;-38.13080360867914
1739209683.2637427;-38.13080360867914
1739209683.2637446;-45.120503652039325
1739209683.2637465;-38.13080360867914
1739209683.2637484;-38.13080360867914
1739209683.2637503;-38.13080360867914
1739209683.2637522;-38.13080360867914
1739209683.2637541;-45.120503652039325
1739209683.263756;-45.120503652039325
1739209683.263758;-27.267205301931607
1739209683.2637599;-33.981070128970906
1739209683.2637618;-45.120503652039325
1739209683.2637637;-45.120503652039325
1739209683.2637653;-38.13080360867914
1739209683.2637672;-45.120503652039325
1739209683.2637691;-45.120503652039325
1739209683.263771;-35.57807855764607
1739209683.263773;-30.49652367304976
1739209683.2637749;-33.981070128970906
1739209683.2637768;-33.981070128970906
1739209683.2637787;-45.120503652039325
1739209683.2637806;-45.120503652039325
1739209683.2637825;-38.13080360867914
1739209683.2637844;-38.13080360867914
1739209683.2637863;-45.120503652039325
1739209683.2637882;-27.267205301931607
1739209683.26379;-33.981070128970906
1739209683.2637918;-45.120503652039325
1739209683.2637937;-38.13080360867914
1739209683.2637956;-33.981070128970906
1739209683.2637975;-35.57807855764607
1739209683.2637994;-38.13080360867914
1739209683.2638013;-45.120503652039325
1739209683.2638032;-45.120503652039325
1739209683.2638052;-45.120503652039325
1739209683.263807;-45.120503652039325
1739209683.263809;-45.120503652039325
1739209683.2638109;-38.13080360867914
1739209683.2638128;-35.57807855764607
1739209683.2638144;-38.13080360867914
1739209683.2638164;-45.120503652039325
1739209683.2638183;-45.120503652039325
1739209683.2638202;-45.120503652039325
1739209683.263822;-45.120503652039325
1739209683.263824;-45.120503652039325
1739209683.263826;-45.120503652039325
1739209683.2638278;-38.13080360867914
1739209683.2638297;-45.120503652039325
1739209683.2638316;-45.120503652039325
1739209683.2638335;-30.49652367304973
1739209683.2638354;-29.438486411369333
1739209683.2638373;-45.120503652039325
1739209683.2638392;-45.120503652039325
1739209683.263841;-33.981070128970906
1739209683.2638428;-38.13080360867914
1739209683.2638447;-45.120503652039325
1739209683.2638466;-38.13080360867914
1739209683.2638485;-45.120503652039325
1739209683.2638505;-45.120503652039325
1739209683.2638524;-38.13080360867914
1739209683.2638543;-45.120503652039325
1739209683.2638562;-45.120503652039325
1739209683.263858;-45.120503652039325
1739209683.26386;-38.13080360867914
1739209683.263862;-45.120503652039325
1739209683.2638638;-32.816014438256545
1739209683.2638655;-28.21854285175415
1739209683.2638674;-45.120503652039325
1739209683.2638693;-45.120503652039325
1739209683.2638712;-38.13080360867914
1739209683.263873;-38.13080360867914
1739209683.263875;-45.120503652039325
1739209683.263877;-38.13080360867914
1739209683.2638788;-45.120503652039325
1739209683.2638807;-45.120503652039325
1739209683.2638826;-45.120503652039325
1739209683.2638845;-45.120503652039325
1739209683.2638865;-38.13080360867914
1739209683.2638884;-35.57807855764607
1739209683.26389;-38.13080360867914
1739209683.263892;-38.13080360867914
1739209683.2638938;-38.13080360867914
1739209683.2638958;-45.120503652039325
1739209683.2638977;-45.120503652039325
1739209683.2638996;-45.120503652039325
1739209683.2639015;-45.120503652039325
1739209683.2639034;-38.13080360867914
1739209683.2639053;-38.13080360867914
1739209683.2639072;-45.120503652039325
1739209683.263909;-45.120503652039325
1739209683.263911;-38.13080360867914
1739209683.263913;-38.13080360867914
1739209683.2639148;-32.816014438256545
1739209683.2639165;-45.120503652039325
1739209683.2639184;-38.13080360867914
1739209683.2639203;-38.13080360867914
1739209683.2639222;-38.13080360867914
1739209683.2639241;-45.120503652039325
1739209683.263926;-45.120503652039325
1739209683.263928;-38.13080360867914
1739209683.2639298;-45.120503652039325
1739209683.2639318;-45.120503652039325
1739209683.2639337;-45.120503652039325
1739209683.2639356;-38.13080360867914
1739209683.2639375;-38.13080360867914
1739209683.2639394;-38.13080360867914
1739209683.263941;-35.57807855764607
1739209683.263943;-38.13080360867914
1739209683.2639449;-38.13080360867914
1739209683.2639468;-33.981070128970906
1739209683.2639487;-45.120503652039325
1739209683.2639506;-38.13080360867914
1739209683.2639525;-45.120503652039325
1739209683.2639544;-45.120503652039325
1739209683.2639563;-38.13080360867914
1739209683.2639582;-38.13080360867914
1739209683.2639601;-38.13080360867914
1739209683.263962;-45.120503652039325
1739209683.263964;-38.13080360867914
1739209683.2639656;-38.13080360867914
1739209683.2639675;-45.120503652039325
1739209683.2639694;-45.120503652039325
1739209683.2639713;-38.13080360867914
1739209683.2639732;-38.13080360867914
1739209683.2639751;-38.13080360867914
1739209683.263977;-38.13080360867914
1739209683.263979;-45.120503652039325
1739209683.2639809;-35.57807855764607
1739209683.2639828;-38.13080360867914
1739209683.2639847;-45.120503652039325
1739209683.2639866;-38.13080360867914
1739209683.2639885;-38.13080360867914
1739209683.2639902;-38.13080360867914
1739209683.263992;-45.120503652039325
1739209683.263994;-38.13080360867914
1739209683.263996;-38.13080360867914
1739209683.2639978;-45.120503652039325
1739209683.2639997;-45.120503652039325
1739209683.2640016;-38.13080360867914
1739209683.2640035;-33.981070128970906
1739209683.2640054;-45.120503652039325
1739209683.2640073;-38.13080360867914
1739209683.2640092;-35.57807855764607
1739209683.2640111;-38.13080360867914
1739209683.264013;-45.120503652039325
1739209683.264015;-45.120503652039325
1739209683.2640166;-45.120503652039325
1739209683.2640185;-38.13080360867914
1739209683.2640204;-38.13080360867914
1739209683.2640224;-35.57807855764607
1739209683.2640243;-38.13080360867914
1739209683.2640262;-45.120503652039325
1739209683.264028;-38.13080360867914
1739209683.26403;-38.13080360867914
1739209683.264032;-38.13080360867914
1739209683.2640338;-31.141103565318915
1739209683.2640357;-38.13080360867914
1739209683.2640376;-33.981070128970906
1739209683.2640395;-38.13080360867914
1739209683.2640412;-45.120503652039325
1739209683.264043;-38.13080360867914
1739209683.264045;-38.13080360867914
1739209683.264047;-38.13080360867914
1739209683.2640488;-30.49652367304973
1739209683.2640507;-38.13080360867914
1739209683.2640526;-38.13080360867914
1739209683.2640545;-38.13080360867914
1739209683.2640564;-38.13080360867914
1739209683.2640584;-45.120503652039325
1739209683.2640603;-38.13080360867914
1739209683.2640622;-38.13080360867914
1739209683.264064;-33.981070128970906
1739209683.2640657;-45.120503652039325
1739209683.2640676;-45.120503652039325
1739209683.2640696;-45.120503652039325
1739209683.2640715;-38.13080360867914
1739209683.2640734;-45.120503652039325
1739209683.2640753;-45.120503652039325
1739209683.2640772;-38.13080360867914
1739209683.264079;-38.13080360867914
1739209683.264081;-38.13080360867914
1739209683.264083;-38.13080360867914
1739209683.2640848;-45.120503652039325
1739209683.2640867;-38.13080360867914
1739209683.2640886;-45.120503652039325
1739209683.2640905;-38.13080360867914
1739209683.2640922;-38.13080360867914
1739209683.264094;-45.120503652039325
1739209683.264096;-45.120503652039325
1739209683.264098;-45.120503652039325
1739209683.2640998;-45.120503652039325
1739209683.2641017;-45.120503652039325
1739209683.2641037;-45.120503652039325
1739209683.2641056;-45.120503652039325
1739209683.2641075;-45.120503652039325
1739209683.2641094;-28.992665084841942
1739209683.2641113;-35.57807855764607
1739209683.2641132;-38.13080360867914
1739209683.264115;-45.120503652039325
1739209683.2641168;-38.13080360867914
1739209683.2641187;-45.120503652039325
1739209683.2641206;-45.120503652039325
1739209683.2641225;-38.13080360867914
1739209683.2641244;-35.57807855764607
1739209683.2641263;-38.13080360867914
1739209683.2641282;-35.57807855764607
1739209683.26413;-45.120503652039325
1739209683.264132;-38.13080360867914
1739209683.264134;-38.13080360867914
1739209683.2641358;-38.13080360867914
1739209683.2641377;-38.13080360867914
1739209683.2641397;-27.267205301931607
1739209683.2641413;-33.981070128970906
1739209683.2641432;-45.120503652039325
1739209683.2641451;-45.120503652039325
1739209683.264147;-33.981070128970906
1739209683.264149;-38.13080360867914
1739209683.2641509;-38.13080360867914
1739209683.2641528;-38.13080360867914
1739209683.2641547;-45.120503652039325
1739209683.2641566;-45.120503652039325
1739209683.2641585;-38.13080360867914
1739209683.2641604;-45.120503652039325
1739209683.2641623;-38.13080360867914
1739209683.2641642;-32.816014438256545
1739209683.264166;-45.120503652039325
1739209683.2641678;-45.120503652039325
1739209683.2641697;-33.981070128970906
1739209683.2641716;-38.13080360867914
1739209683.2641735;-38.13080360867914
1739209683.2641754;-45.120503652039325
1739209683.2641773;-45.120503652039325
1739209683.2641792;-45.120503652039325
1739209683.2641811;-45.120503652039325
1739209683.264183;-45.120503652039325
1739209683.264185;-33.981070128970906
1739209683.2641869;-35.57807855764607
1739209683.2641888;-45.120503652039325
1739209683.2641907;-45.120503652039325
1739209683.2641923;-38.13080360867914
1739209683.2641943;-38.13080360867914
1739209683.2641962;-45.120503652039325
1739209683.264198;-45.120503652039325
1739209683.2642;-45.120503652039325
1739209683.2642019;-38.13080360867914
1739209683.2642038;-38.13080360867914
1739209683.2642057;-45.120503652039325
1739209683.2642076;-38.13080360867914
1739209683.2642095;-33.981070128970906
1739209683.2642114;-32.816014438256545
1739209683.2642133;-38.13080360867914
1739209683.2642152;-32.816014438256545
1739209683.264217;-32.816014438256545
1739209683.2642188;-45.120503652039325
1739209683.2642207;-38.13080360867914
1739209683.2642226;-35.57807855764607
1739209683.2642245;-38.13080360867914
1739209683.2642264;-45.120503652039325
1739209683.2642283;-45.120503652039325
1739209683.2642303;-45.120503652039325
1739209683.2642322;-38.13080360867914
1739209683.264234;-38.13080360867914
1739209683.264236;-38.13080360867914
1739209683.2642379;-38.13080360867914
1739209683.2642398;-35.57807855764607
1739209683.2642415;-38.13080360867914
1739209683.2642434;-45.120503652039325
1739209683.2642453;-38.13080360867914
1739209683.2642472;-38.13080360867914
1739209683.264249;-38.13080360867914
1739209683.264251;-45.120503652039325
1739209683.264253;-45.120503652039325
1739209683.2642548;-45.120503652039325
