CAN Message; 0x39:0f09b57d725a8fa9
1739209642.6118956;-45.120503652039325
1739209642.611896;-45.120503652039325
1739209642.6118965;-33.981070128970906
1739209642.611897;-32.816014438256545
1739209642.6118975;-35.57807855764607
1739209642.6118977;-38.13080360867914
1739209642.6118982;-38.13080360867914
1739209642.6118987;-35.57807855764607
1739209642.6118991;-45.120503652039325
1739209642.6118994;-45.120503652039325
1739209642.6118999;-45.120503652039325
1739209642.6119003;-38.13080360867914
1739209642.6119008;-38.13080360867914
1739209642.6119013;-38.13080360867914
1739209642.6119015;-38.13080360867914
1739209642.611902;-45.120503652039325
1739209642.6119025;-32.816014438256545
1739209642.611903;-45.120503652039325
1739209642.6119032;-38.13080360867914
1739209642.6119037;-38.13080360867914
1739209642.6119041;-45.120503652039325
1739209642.6119046;-38.13080360867914
1739209642.611905;-45.120503652039325
1739209642.6119053;-38.13080360867914
1739209642.6119058;-45.120503652039325
1739209642.6119063;-38.13080360867914
1739209642.6119068;-38.13080360867914
1739209642.611907;-33.981070128970906
1739209642.6119075;-32.816014438256545
1739209642.611908;-45.120503652039325
1739209642.6119084;-45.120503652039325
1739209642.611909;-33.981070128970906
1739209642.6119092;-35.57807855764607
1739209642.6119096;-38.13080360867914
1739209642.61191;-45.120503652039325
1739209642.6119106;-45.120503652039325
1739209642.6119108;-38.13080360867914
1739209642.6119113;-45.120503652039325
1739209642.6119118;-45.120503652039325
1739209642.6119123;-45.120503652039325
1739209642.6119127;-38.13080360867914
1739209642.611913;-38.13080360867914
1739209642.6119134;-45.120503652039325
1739209642.611914;-33.981070128970906
1739209642.6119144;-38.13080360867914
1739209642.6119146;-45.120503652039325
1739209642.611915;-38.13080360867914
1739209642.6119156;-33.981070128970906
1739209642.611916;-38.13080360867914
1739209642.6119165;-38.13080360867914
1739209642.6119168;-45.120503652039325
1739209642.6119173;-35.57807855764607
1739209642.6119177;-38.13080360867914
1739209642.6119182;-45.120503652039325
1739209642.6119184;-35.57807855764607
1739209642.611919;-38.13080360867914
1739209642.6119194;-45.120503652039325
1739209642.6119199;-45.120503652039325
1739209642.6119204;-32.816014438256545
1739209642.6119206;-45.120503652039325
1739209642.611921;-45.120503652039325
1739209642.6119215;-33.981070128970906
1739209642.611922;-35.57807855764607
1739209642.6119223;-45.120503652039325
1739209642.6119227;-45.120503652039325
1739209642.6119232;-33.981070128970906
1739209642.6119237;-38.13080360867914
1739209642.6119242;-35.57807855764607
1739209642.6085215;-45.120503652039325
1739209642.608527;-45.120503652039325
1739209642.6085324;-45.120503652039325
1739209642.6085377;-45.120503652039325
1739209642.6085432;-45.120503652039325
1739209642.6085486;-38.13080360867914
1739209642.608554;-38.13080360867914
1739209642.6085594;-45.120503652039325
1739209642.6085649;-33.981070128970906
1739209642.60857;-45.120503652039325
1739209642.6085756;-38.13080360867914
1739209642.608581;-35.57807855764607
1739209642.6085863;-45.120503652039325
1739209642.6085918;-38.13080360867914
1739209642.6085973;-38.13080360867914
1739209642.6086028;-45.120503652039325
1739209642.608608;-38.13080360867914
1739209642.6086135;-35.57807855764607
1739209642.608619;-38.13080360867914
1739209642.6086242;-45.120503652039325
1739209642.6086297;-45.120503652039325
1739209642.6086352;-45.120503652039325
1739209642.6086404;-45.120503652039325
1739209642.608646;-38.13080360867914
1739209642.6086514;-45.120503652039325
1739209642.6086566;-32.816014438256545
1739209642.6086621;-45.120503652039325
1739209642.6086676;-38.13080360867914
1739209642.6086729;-38.13080360867914
1739209642.6086783;-45.120503652039325
1739209642.6086838;-45.120503652039325
1739209642.608689;-45.120503652039325
1739209642.6086946;-45.120503652039325
1739209642.6087;-45.120503652039325
1739209642.6087053;-45.120503652039325
1739209642.6087108;-45.120503652039325
1739209642.6087162;-45.120503652039325
1739209642.6087215;-38.13080360867914
1739209642.608727;-38.13080360867914
1739209642.6087325;-32.816014438256545
1739209642.6087377;-33.981070128970906
1739209642.6087432;-38.13080360867914
1739209642.6087487;-38.13080360867914
1739209642.608754;-45.120503652039325
1739209642.6087594;-45.120503652039325
1739209642.608765;-38.13080360867914
1739209642.6087701;-45.120503652039325
1739209642.6087756;-38.13080360867914
1739209642.608781;-38.13080360867914
1739209642.6087863;-38.13080360867914
1739209642.6087918;-33.981070128970906
1739209642.6087973;-45.120503652039325
1739209642.6088026;-38.13080360867914
1739209642.608808;-35.57807855764607
1739209642.6088135;-38.13080360867914
1739209642.6088188;-45.120503652039325
1739209642.6088243;-38.13080360867914
1739209642.6088297;-38.13080360867914
1739209642.608835;-45.120503652039325
1739209642.6088405;-45.120503652039325
1739209642.608846;-38.13080360867914
1739209642.6088514;-45.120503652039325
1739209642.6088567;-45.120503652039325
1739209642.6088622;-31.141103565318893
1739209642.6088676;-38.13080360867914
1739209642.608873;-45.120503652039325
1739209642.6088784;-45.120503652039325
1739209642.6088839;-38.13080360867914
1739209642.608889;-31.141103565318915
1739209642.6088946;-35.57807855764607
1739209642.6089;-38.13080360867914
1739209642.6089053;-45.120503652039325
1739209642.6089108;-45.120503652039325
1739209642.6089163;-38.13080360867914
1739209642.6089215;-38.13080360867914
1739209642.608927;-45.120503652039325
1739209642.6089325;-30.49652367304973
1739209642.6089377;-32.816014438256545
1739209642.6089432;-38.13080360867914
1739209642.6089487;-38.13080360867914
1739209642.608954;-45.120503652039325
1739209642.6089594;-45.120503652039325
1739209642.608965;-45.120503652039325
1739209642.6089702;-38.13080360867914
1739209642.6089756;-31.141103565318915
1739209642.6089811;-35.57807855764607
1739209642.6089864;-38.13080360867914
1739209642.6089919;-38.13080360867914
1739209642.6089973;-38.13080360867914
1739209642.6090026;-38.13080360867914
1739209642.609008;-38.13080360867914
1739209642.6090136;-45.120503652039325
1739209642.6090188;-45.120503652039325
1739209642.6090243;-45.120503652039325
1739209642.6090298;-45.120503652039325
1739209642.609035;-45.120503652039325
1739209642.6090405;-38.13080360867914
1739209642.609046;-45.120503652039325
1739209642.6090512;-38.13080360867914
1739209642.6090567;-38.13080360867914
1739209642.6090622;-38.13080360867914
1739209642.6090674;-45.120503652039325
1739209642.609073;-45.120503652039325
1739209642.6090784;-38.13080360867914
1739209642.6090837;-38.13080360867914
1739209642.6090891;-45.120503652039325
1739209642.6090946;-45.120503652039325
1739209642.6090999;-38.13080360867914
1739209642.6091053;-30.49652367304973
1739209642.6091108;-45.120503652039325
1739209642.6091163;-45.120503652039325
1739209642.6091216;-35.57807855764607
1739209642.609127;-38.13080360867914
1739209642.6091325;-45.120503652039325
1739209642.6091378;-38.13080360867914
1739209642.6091433;-38.13080360867914
1739209642.6091487;-31.141103565318915
1739209642.609154;-38.13080360867914
1739209642.6091595;-38.13080360867914
1739209642.609165;-45.120503652039325
1739209642.6091702;-45.120503652039325
1739209642.6091757;-45.120503652039325
1739209642.6091812;-45.120503652039325
1739209642.6091864;-35.57807855764607
1739209642.609192;-33.981070128970906
1739209642.6091974;-45.120503652039325
1739209642.6092026;-38.13080360867914
1739209642.609208;-38.13080360867914
1739209642.6092136;-35.57807855764607
1739209642.6092188;-38.13080360867914
1739209642.6092243;-38.13080360867914
1739209642.6092298;-35.57807855764607
1739209642.609235;-35.57807855764607
1739209642.6092405;-38.13080360867914
1739209642.609246;-45.120503652039325
1739209642.6092513;-38.13080360867914
1739209642.6092567;-38.13080360867914
1739209642.6092622;-45.120503652039325
1739209642.6092675;-33.981070128970906
1739209642.609273;-31.141103565318893
1739209642.6092784;-38.13080360867914
1739209642.6092837;-45.120503652039325
1739209642.6092892;-38.13080360867914
1739209642.6092947;-38.13080360867914
1739209642.6093;-31.141103565318915
1739209642.6093054;-45.120503652039325
1739209642.6093109;-38.13080360867914
1739209642.609316;-31.141103565318915
1739209642.6093216;-45.120503652039325
1739209642.609327;-38.13080360867914
1739209642.6093323;-38.13080360867914
1739209642.6093378;-38.13080360867914
1739209642.6093433;-45.120503652039325
1739209642.6093485;-32.816014438256545
1739209642.609354;-38.13080360867914
1739209642.6093595;-45.120503652039325
1739209642.609365;-35.57807855764607
1739209642.6093702;-45.120503652039325
1739209642.6093757;-45.120503652039325
1739209642.6093812;-38.13080360867914
1739209642.6093864;-45.120503652039325
1739209642.609392;-45.120503652039325
1739209642.6093974;-38.13080360867914
1739209642.6094027;-32.816014438256545
1739209642.6094081;-33.981070128970906
1739209642.6094136;-45.120503652039325
1739209642.6094189;-45.120503652039325
1739209642.6094244;-45.120503652039325
1739209642.6094298;-45.120503652039325
1739209642.609435;-38.13080360867914
1739209642.6094406;-38.13080360867914
1739209642.609446;-45.120503652039325
1739209642.6094513;-38.13080360867914
1739209642.6094568;-38.13080360867914
1739209642.6094623;-45.120503652039325
1739209642.6094675;-35.57807855764607
1739209642.609473;-38.13080360867914
1739209642.6094785;-45.120503652039325
1739209642.6094837;-45.120503652039325
1739209642.6094892;-45.120503652039325
1739209642.6094947;-45.120503652039325
1739209642.6095;-45.120503652039325
1739209642.6095054;-45.120503652039325
1739209642.609511;-45.120503652039325
1739209642.6095161;-45.120503652039325
1739209642.6095216;-45.120503652039325
1739209642.609527;-45.120503652039325
1739209642.6095324;-45.120503652039325
1739209642.6095378;-38.13080360867914
1739209642.6095433;-45.120503652039325
1739209642.6095486;-38.13080360867914
1739209642.609554;-32.816014438256545
1739209642.6095595;-45.120503652039325
1739209642.6095648;-38.13080360867914
1739209642.6095703;-38.13080360867914
1739209642.6095757;-45.120503652039325
1739209642.609581;-38.13080360867914
1739209642.6095865;-45.120503652039325
1739209642.609592;-45.120503652039325
1739209642.6095972;-35.57807855764607
1739209642.6096027;-38.13080360867914
1739209642.6096082;-38.13080360867914
1739209642.6096137;-38.13080360867914
1739209642.609619;-35.57807855764607
1739209642.6096244;-45.120503652039325
1739209642.6096299;-33.981070128970906
1739209642.609635;-35.57807855764607
1739209642.6096406;-35.57807855764607
1739209642.609646;-38.13080360867914
1739209642.6096513;-45.120503652039325
1739209642.6096568;-35.57807855764607
1739209642.6096623;-35.57807855764607
1739209642.6096675;-35.57807855764607
1739209642.609673;-45.120503652039325
1739209642.6096785;-45.120503652039325
1739209642.6096838;-45.120503652039325
1739209642.6096892;-38.13080360867914
1739209642.6096947;-38.13080360867914
1739209642.6097;-38.13080360867914
1739209642.6097054;-35.57807855764607
1739209642.609711;-38.13080360867914
1739209642.6097162;-38.13080360867914
1739209642.6097217;-35.57807855764607
1739209642.6097271;-35.57807855764607
1739209642.6097324;-38.13080360867914
1739209642.6097379;-38.13080360867914
1739209642.6097434;-38.13080360867914
1739209642.6097486;-45.120503652039325
1739209642.609754;-38.13080360867914
1739209642.6097596;-38.13080360867914
1739209642.6097648;-38.13080360867914
1739209642.6097703;-35.57807855764607
1739209642.6097758;-38.13080360867914
1739209642.609781;-45.120503652039325
1739209642.6097865;-45.120503652039325
1739209642.609792;-35.57807855764607
1739209642.6097972;-45.120503652039325
1739209642.6098027;-45.120503652039325
1739209642.6098082;-38.13080360867914
1739209642.6098135;-38.13080360867914
1739209642.609819;-45.120503652039325
1739209642.6098244;-38.13080360867914
1739209642.6098297;-38.13080360867914
1739209642.6098351;-38.13080360867914
1739209642.6098406;-38.13080360867914
1739209642.6098459;-45.120503652039325
1739209642.6098514;-38.13080360867914
1739209642.6098568;-38.13080360867914
1739209642.6098623;-45.120503652039325
1739209642.6098676;-45.120503652039325
1739209642.609873;-38.13080360867914
1739209642.6098785;-38.13080360867914
1739209642.6098838;-33.981070128970906
1739209642.6098893;-45.120503652039325
1739209642.6098948;-32.816014438256545
1739209642.6099;-38.13080360867914
1739209642.6099055;-45.120503652039325
1739209642.609911;-38.13080360867914
1739209642.6099162;-38.13080360867914
1739209642.6099217;-38.13080360867914
1739209642.6099272;-38.13080360867914
1739209642.6099324;-38.13080360867914
1739209642.609938;-31.141103565318915
1739209642.6099434;-45.120503652039325
1739209642.6099486;-45.120503652039325
1739209642.609954;-45.120503652039325
1739209642.6099596;-35.57807855764607
1739209642.6099648;-38.13080360867914
1739209642.6099703;-45.120503652039325
1739209642.6099758;-38.13080360867914
1739209642.609981;-30.49652367304973
1739209642.6099865;-38.13080360867914
1739209642.609992;-38.13080360867914
1739209642.6099973;-45.120503652039325
1739209642.6100028;-38.13080360867914
1739209642.6100082;-45.120503652039325
1739209642.6100135;-38.13080360867914
1739209642.610019;-38.13080360867914
1739209642.6100245;-33.981070128970906
1739209642.6100297;-45.120503652039325
1739209642.6100352;-45.120503652039325
1739209642.6100407;-45.120503652039325
1739209642.610046;-45.120503652039325
1739209642.6100514;-45.120503652039325
1739209642.6100569;-38.13080360867914
1739209642.6100621;-38.13080360867914
1739209642.6100676;-38.13080360867914
1739209642.610073;-35.57807855764607
1739209642.6100783;-45.120503652039325
1739209642.6100838;-38.13080360867914
1739209642.6100893;-38.13080360867914
1739209642.6100945;-38.13080360867914
1739209642.6101;-45.120503652039325
1739209642.6101055;-45.120503652039325
1739209642.610111;-38.13080360867914
1739209642.6101162;-38.13080360867914
1739209642.6101217;-45.120503652039325
1739209642.6101272;-45.120503652039325
1739209642.6101325;-38.13080360867914
1739209642.610138;-35.57807855764607
1739209642.6101434;-38.13080360867914
1739209642.6101487;-45.120503652039325
1739209642.6101542;-45.120503652039325
1739209642.6101596;-38.13080360867914
1739209642.6101649;-35.57807855764607
1739209642.6101704;-45.120503652039325
1739209642.6101758;-38.13080360867914
1739209642.610181;-38.13080360867914
1739209642.6101866;-45.120503652039325
1739209642.610192;-45.120503652039325
1739209642.6101973;-33.981070128970906
1739209642.6102028;-38.13080360867914
1739209642.6102083;-38.13080360867914
1739209642.6102135;-45.120503652039325
1739209642.610219;-33.981070128970906
1739209642.6102245;-45.120503652039325
1739209642.6102297;-38.13080360867914
1739209642.6102352;-45.120503652039325
1739209642.6102407;-45.120503652039325
1739209642.610246;-38.13080360867914
1739209642.6102514;-38.13080360867914
1739209642.610257;-45.120503652039325
