CAN Message; 0x150:0400e118ae2d0e3b
1739209889.709679;-35.57807855764607
1739209889.7096891;-35.57807855764607
1739209889.7096994;-38.13080360867914
1739209889.7097096;-45.120503652039325
1739209889.7097197;-38.13080360867914
1739209889.70973;-38.13080360867914
1739209889.7097402;-38.13080360867914
1739209889.7097504;-38.13080360867914
1739209889.7097604;-38.13080360867914
1739209889.7097707;-38.13080360867914
1739209889.709781;-38.13080360867914
1739209889.709791;-38.13080360867914
1739209889.7098012;-45.120503652039325
1739209889.7098114;-38.13080360867914
1739209889.7098217;-38.13080360867914
1739209889.7098317;-45.120503652039325
1739209889.709842;-45.120503652039325
1739209889.7098522;-45.120503652039325
1739209889.7098625;-45.120503652039325
1739209889.7098725;-33.981070128970906
1739209889.7098827;-45.120503652039325
1739209889.709893;-38.13080360867914
1739209889.7099032;-35.57807855764607
1739209889.7099133;-38.13080360867914
1739209889.7099235;-45.120503652039325
1739209889.7099338;-45.120503652039325
1739209889.709944;-45.120503652039325
1739209889.709954;-33.981070128970906
1739209889.7099643;-45.120503652039325
1739209889.7099745;-45.120503652039325
1739209889.7099848;-35.57807855764607
1739209889.7099948;-38.13080360867914
1739209889.710005;-45.120503652039325
1739209889.7100153;-38.13080360867914
1739209889.7100255;-38.13080360867914
1739209889.7100356;-38.13080360867914
1739209889.7100458;-45.120503652039325
1739209889.710056;-38.13080360867914
1739209889.7100663;-35.57807855764607
1739209889.7100763;-38.13080360867914
1739209889.7100866;-38.13080360867914
1739209889.7100968;-38.13080360867914
1739209889.7101068;-35.57807855764607
1739209889.710117;-45.120503652039325
1739209889.7101274;-45.120503652039325
1739209889.7101376;-38.13080360867914
1739209889.7101476;-45.120503652039325
1739209889.7101579;-33.981070128970906
1739209889.7101681;-45.120503652039325
1739209889.7101784;-38.13080360867914
1739209889.7101884;-35.57807855764607
1739209889.7101986;-29.438486411369347
1739209889.710209;-45.120503652039325
1739209889.7102191;-33.981070128970906
1739209889.7102292;-38.13080360867914
1739209889.7102394;-45.120503652039325
1739209889.7102497;-45.120503652039325
1739209889.71026;-45.120503652039325
1739209889.71027;-38.13080360867914
1739209889.7102802;-27.267205301931607
1739209889.7102904;-33.981070128970906
1739209889.7103007;-38.13080360867914
1739209889.7103107;-38.13080360867914
1739209889.710321;-38.13080360867914
1739209889.7103312;-45.120503652039325
1739209889.7103415;-45.120503652039325
1739209889.7103515;-45.120503652039325
1739209889.7103617;-35.57807855764607
1739209889.710372;-45.120503652039325
1739209889.710382;-38.13080360867914
1739209889.7103922;-35.57807855764607
1739209889.7104025;-38.13080360867914
1739209889.7104127;-45.120503652039325
1739209889.7104228;-35.57807855764607
1739209889.710433;-35.57807855764607
1739209889.7104433;-45.120503652039325
1739209889.7104535;-45.120503652039325
1739209889.7104635;-45.120503652039325
1739209889.7104738;-38.13080360867914
1739209889.710484;-38.13080360867914
1739209889.7104943;-38.13080360867914
1739209889.7105043;-33.981070128970906
1739209889.7105145;-45.120503652039325
1739209889.7105248;-28.992665084841942
1739209889.710535;-31.141103565318915
1739209889.710545;-45.120503652039325
1739209889.7105553;-45.120503652039325
1739209889.7105656;-38.13080360867914
1739209889.7105758;-45.120503652039325
1739209889.7105858;-38.13080360867914
1739209889.710596;-38.13080360867914
1739209889.7106063;-45.120503652039325
1739209889.7106166;-45.120503652039325
1739209889.7106266;-35.57807855764607
1739209889.7106369;-45.120503652039325
1739209889.710647;-45.120503652039325
1739209889.7106571;-33.981070128970906
1739209889.7106674;-38.13080360867914
1739209889.7106776;-45.120503652039325
1739209889.7106879;-31.141103565318915
1739209889.710698;-31.141103565318893
1739209889.7107081;-35.57807855764607
1739209889.7107184;-38.13080360867914
1739209889.7107286;-45.120503652039325
1739209889.7107387;-35.57807855764607
1739209889.710749;-38.13080360867914
1739209889.7107592;-45.120503652039325
1739209889.7107694;-38.13080360867914
1739209889.7107794;-38.13080360867914
1739209889.7107897;-45.120503652039325
1739209889.7108;-45.120503652039325
1739209889.7108102;-38.13080360867914
1739209889.7108202;-38.13080360867914
1739209889.7108305;-45.120503652039325
1739209889.7108407;-45.120503652039325
1739209889.710851;-45.120503652039325
1739209889.710861;-38.13080360867914
1739209889.7108712;-38.13080360867914
1739209889.7108815;-45.120503652039325
1739209889.7108917;-45.120503652039325
1739209889.7109017;-32.816014438256545
1739209889.710912;-45.120503652039325
1739209889.7109222;-45.120503652039325
1739209889.7109325;-33.981070128970906
1739209889.7109425;-45.120503652039325
1739209889.7109528;-38.13080360867914
1739209889.710963;-45.120503652039325
1739209889.710973;-45.120503652039325
1739209889.7109833;-38.13080360867914
1739209889.7109935;-38.13080360867914
1739209889.7110038;-45.120503652039325
1739209889.7110138;-38.13080360867914
1739209889.711024;-45.120503652039325
1739209889.7110343;-38.13080360867914
1739209889.7110445;-45.120503652039325
1739209889.7110546;-45.120503652039325
1739209889.7110648;-45.120503652039325
1739209889.711075;-45.120503652039325
1739209889.7110853;-45.120503652039325
1739209889.7110953;-45.120503652039325
1739209889.7111056;-33.981070128970906
1739209889.7111158;-35.57807855764607
1739209889.711126;-38.13080360867914
1739209889.711136;-45.120503652039325
1739209889.7111464;-38.13080360867914
1739209889.7111566;-35.57807855764607
1739209889.7111669;-35.57807855764607
1739209889.7111769;-45.120503652039325
1739209889.7111871;-45.120503652039325
1739209889.7111974;-45.120503652039325
1739209889.7112076;-38.13080360867914
1739209889.7112176;-38.13080360867914
1739209889.711228;-45.120503652039325
1739209889.7140827;-45.120503652039325
1739209889.714084;-35.57807855764607
1739209889.714085;-38.13080360867914
1739209889.7140863;-45.120503652039325
1739209889.7140875;-38.13080360867914
1739209889.714089;-45.120503652039325
1739209889.71409;-45.120503652039325
1739209889.7140913;-38.13080360867914
1739209889.7140925;-45.120503652039325
1739209889.7140937;-45.120503652039325
1739209889.7140949;-45.120503652039325
1739209889.714096;-35.57807855764607
1739209889.7140973;-38.13080360867914
1739209889.7140985;-45.120503652039325
1739209889.7140996;-33.981070128970906
1739209889.7141008;-38.13080360867914
1739209889.714102;-45.120503652039325
1739209889.7141035;-45.120503652039325
1739209889.7141047;-45.120503652039325
1739209889.7141058;-38.13080360867914
1739209889.714107;-45.120503652039325
1739209889.7141082;-38.13080360867914
1739209889.7141094;-38.13080360867914
1739209889.7141106;-45.120503652039325
1739209889.7141118;-38.13080360867914
1739209889.714113;-45.120503652039325
1739209889.7141142;-38.13080360867914
1739209889.7141154;-38.13080360867914
1739209889.7141166;-45.120503652039325
1739209889.714118;-38.13080360867914
1739209889.7141192;-38.13080360867914
1739209889.7141204;-26.487275050834715
1739209889.7141216;-28.992665084841942
1739209889.7141228;-38.13080360867914
1739209889.714124;-38.13080360867914
1739209889.7141252;-32.816014438256545
1739209889.7141263;-45.120503652039325
1739209889.7141275;-45.120503652039325
1739209889.7141287;-45.120503652039325
1739209889.71413;-45.120503652039325
1739209889.7141314;-38.13080360867914
1739209889.7141325;-45.120503652039325
1739209889.7141337;-38.13080360867914
1739209889.714135;-45.120503652039325
1739209889.7141361;-38.13080360867914
1739209889.7141373;-38.13080360867914
1739209889.7141385;-45.120503652039325
1739209889.7141397;-45.120503652039325
1739209889.714141;-45.120503652039325
1739209889.714142;-45.120503652039325
1739209889.7141433;-45.120503652039325
1739209889.7141445;-32.816014438256545
1739209889.714146;-45.120503652039325
1739209889.714147;-38.13080360867914
1739209889.7141483;-38.13080360867914
1739209889.7141495;-29.438486411369333
1739209889.7141507;-38.13080360867914
1739209889.7141519;-45.120503652039325
1739209889.714153;-45.120503652039325
1739209889.7141542;-45.120503652039325
1739209889.7141554;-45.120503652039325
1739209889.7141566;-45.120503652039325
1739209889.7141578;-45.120503652039325
1739209889.714159;-38.13080360867914
1739209889.7141604;-45.120503652039325
1739209889.7141616;-45.120503652039325
1739209889.7141628;-45.120503652039325
1739209889.714164;-45.120503652039325
1739209889.7141652;-45.120503652039325
1739209889.7141664;-45.120503652039325
1739209889.7141676;-45.120503652039325
1739209889.7141688;-33.981070128970906
1739209889.71417;-38.13080360867914
1739209889.7141712;-38.13080360867914
1739209889.7141724;-45.120503652039325
1739209889.7141738;-35.57807855764607
1739209889.714175;-38.13080360867914
1739209889.7141762;-45.120503652039325
1739209889.7141774;-38.13080360867914
1739209889.7141786;-38.13080360867914
1739209889.7141798;-38.13080360867914
1739209889.714181;-45.120503652039325
1739209889.7141821;-33.981070128970906
1739209889.7141833;-32.816014438256545
1739209889.7141845;-38.13080360867914
1739209889.7141857;-38.13080360867914
1739209889.714187;-45.120503652039325
1739209889.7141883;-45.120503652039325
1739209889.7141895;-45.120503652039325
1739209889.7141907;-45.120503652039325
1739209889.714192;-38.13080360867914
1739209889.714193;-45.120503652039325
1739209889.7141943;-33.981070128970906
1739209889.7141955;-38.13080360867914
1739209889.7141967;-33.981070128970906
1739209889.7141979;-28.58837851428586
1739209889.714199;-31.141103565318915
1739209889.7142003;-45.120503652039325
1739209889.7142017;-45.120503652039325
1739209889.714203;-33.981070128970906
1739209889.714204;-38.13080360867914
1739209889.7142053;-45.120503652039325
1739209889.7142065;-38.13080360867914
1739209889.7142076;-45.120503652039325
1739209889.7142088;-38.13080360867914
1739209889.71421;-45.120503652039325
1739209889.7142112;-38.13080360867914
1739209889.7142124;-45.120503652039325
1739209889.7142136;-45.120503652039325
1739209889.7142148;-38.13080360867914
1739209889.7142162;-38.13080360867914
1739209889.7142174;-33.981070128970906
1739209889.7142186;-31.141103565318915
1739209889.7142198;-45.120503652039325
1739209889.714221;-38.13080360867914
1739209889.7142222;-38.13080360867914
1739209889.7142234;-45.120503652039325
1739209889.7142246;-45.120503652039325
1739209889.7142258;-38.13080360867914
1739209889.714227;-38.13080360867914
1739209889.7142282;-38.13080360867914
1739209889.7142293;-38.13080360867914
1739209889.7142308;-35.57807855764607
1739209889.714232;-38.13080360867914
1739209889.7142332;-38.13080360867914
1739209889.7142344;-45.120503652039325
1739209889.7142355;-35.57807855764607
1739209889.7142367;-38.13080360867914
1739209889.714238;-45.120503652039325
1739209889.7142391;-38.13080360867914
1739209889.7142403;-38.13080360867914
1739209889.7142415;-45.120503652039325
1739209889.7142427;-45.120503652039325
1739209889.7142441;-38.13080360867914
1739209889.7142453;-45.120503652039325
1739209889.7142465;-38.13080360867914
1739209889.7142477;-32.816014438256545
1739209889.714249;-38.13080360867914
1739209889.71425;-45.120503652039325
1739209889.7142513;-38.13080360867914
1739209889.7142525;-38.13080360867914
1739209889.7142537;-38.13080360867914
1739209889.7142549;-33.981070128970906
1739209889.714256;-38.13080360867914
1739209889.7142572;-38.13080360867914
1739209889.7142587;-45.120503652039325
1739209889.7142599;-38.13080360867914
1739209889.714261;-38.13080360867914
1739209889.7142622;-45.120503652039325
1739209889.7142634;-45.120503652039325
1739209889.7142646;-38.13080360867914
1739209889.7142658;-38.13080360867914
1739209889.714267;-38.13080360867914
1739209889.7142682;-45.120503652039325
1739209889.7142694;-45.120503652039325
1739209889.7142706;-35.57807855764607
1739209889.7142718;-38.13080360867914
1739209889.7142732;-45.120503652039325
1739209889.7142744;-45.120503652039325
1739209889.7142756;-38.13080360867914
1739209889.7142768;-33.981070128970906
1739209889.714278;-38.13080360867914
1739209889.7142792;-38.13080360867914
1739209889.7142804;-35.57807855764607
1739209889.7142816;-35.57807855764607
1739209889.7142828;-38.13080360867914
1739209889.714284;-38.13080360867914
1739209889.7142851;-38.13080360867914
1739209889.7142866;-45.120503652039325
1739209889.7142878;-45.120503652039325
1739209889.714289;-38.13080360867914
1739209889.7142901;-38.13080360867914
1739209889.7142913;-45.120503652039325
1739209889.7142925;-45.120503652039325
1739209889.7142937;-33.981070128970906
1739209889.714295;-45.120503652039325
1739209889.714296;-35.57807855764607
1739209889.7142973;-38.13080360867914
1739209889.7142985;-45.120503652039325
1739209889.7142997;-38.13080360867914
1739209889.714301;-35.57807855764607
1739209889.7143023;-38.13080360867914
1739209889.7143035;-45.120503652039325
1739209889.7143047;-38.13080360867914
1739209889.7143059;-38.13080360867914
1739209889.714307;-38.13080360867914
1739209889.7143083;-38.13080360867914
1739209889.7143095;-38.13080360867914
1739209889.7143106;-45.120503652039325
1739209889.7143118;-45.120503652039325
1739209889.714313;-45.120503652039325
1739209889.7143145;-38.13080360867914
1739209889.7143157;-45.120503652039325
1739209889.7143168;-45.120503652039325
1739209889.714318;-35.57807855764607
1739209889.7143192;-45.120503652039325
1739209889.7143204;-45.120503652039325
1739209889.7143216;-38.13080360867914
1739209889.7143228;-38.13080360867914
1739209889.714324;-45.120503652039325
1739209889.7143252;-32.816014438256545
1739209889.7143264;-28.58837851428586
1739209889.7143276;-45.120503652039325
1739209889.714329;-35.57807855764607
1739209889.7143302;-38.13080360867914
1739209889.7143314;-35.57807855764607
1739209889.7143326;-45.120503652039325
1739209889.7143338;-45.120503652039325
1739209889.714335;-45.120503652039325
1739209889.7143362;-38.13080360867914
1739209889.7143373;-38.13080360867914
1739209889.7143385;-45.120503652039325
1739209889.7143397;-45.120503652039325
1739209889.714341;-38.13080360867914
1739209889.714342;-38.13080360867914
1739209889.7143435;-38.13080360867914
1739209889.7143447;-38.13080360867914
1739209889.714346;-38.13080360867914
1739209889.7143471;-45.120503652039325
1739209889.7143483;-45.120503652039325
1739209889.7143495;-45.120503652039325
1739209889.7143507;-38.13080360867914
1739209889.714352;-38.13080360867914
1739209889.714353;-38.13080360867914
1739209889.7143543;-35.57807855764607
1739209889.7143555;-32.816014438256545
1739209889.714357;-45.120503652039325
1739209889.714358;-45.120503652039325
1739209889.7143593;-38.13080360867914
1739209889.7143605;-38.13080360867914
1739209889.7143617;-45.120503652039325
1739209889.7143629;-38.13080360867914
1739209889.714364;-45.120503652039325
1739209889.7143652;-45.120503652039325
1739209889.7143664;-38.13080360867914
1739209889.7143676;-38.13080360867914
1739209889.7143688;-45.120503652039325
1739209889.71437;-45.120503652039325
1739209889.7143714;-38.13080360867914
1739209889.7143726;-45.120503652039325
1739209889.7143738;-38.13080360867914
1739209889.714375;-26.991370085610736
1739209889.7143762;-38.13080360867914
1739209889.7143774;-45.120503652039325
1739209889.7143786;-38.13080360867914
1739209889.7143798;-38.13080360867914
1739209889.714381;-38.13080360867914
1739209889.7143822;-38.13080360867914
1739209889.7143834;-45.120503652039325
1739209889.7143846;-45.120503652039325
1739209889.714386;-45.120503652039325
1739209889.7143872;-35.57807855764607
1739209889.7143884;-45.120503652039325
1739209889.7143896;-38.13080360867914
1739209889.7143908;-35.57807855764607
1739209889.714392;-38.13080360867914
1739209889.7143931;-45.120503652039325
1739209889.7143943;-45.120503652039325
1739209889.7143955;-45.120503652039325
1739209889.7143967;-45.120503652039325
1739209889.714398;-45.120503652039325
1739209889.7143993;-45.120503652039325
1739209889.7144005;-38.13080360867914
1739209889.7144017;-38.13080360867914
1739209889.714403;-38.13080360867914
1739209889.714404;-31.141103565318893
1739209889.7144053;-45.120503652039325
1739209889.7144065;-45.120503652039325
1739209889.7144077;-45.120503652039325
1739209889.7144089;-38.13080360867914
1739209889.71441;-38.13080360867914
1739209889.7144113;-33.981070128970906
1739209889.7144125;-45.120503652039325
1739209889.714414;-45.120503652039325
1739209889.714415;-38.13080360867914
1739209889.7144163;-38.13080360867914
1739209889.7144175;-38.13080360867914
1739209889.7144186;-38.13080360867914
1739209889.7144198;-45.120503652039325
1739209889.714421;-38.13080360867914
1739209889.7144222;-38.13080360867914
1739209889.7144234;-45.120503652039325
1739209889.7144246;-38.13080360867914
1739209889.7144258;-38.13080360867914
1739209889.714427;-38.13080360867914
1739209889.7144284;-45.120503652039325
1739209889.7144296;-45.120503652039325
1739209889.7144308;-45.120503652039325
1739209889.714432;-45.120503652039325
1739209889.7144332;-38.13080360867914
1739209889.7144344;-38.13080360867914
1739209889.7144356;-38.13080360867914
1739209889.7144368;-38.13080360867914
1739209889.714438;-35.57807855764607
1739209889.7144392;-38.13080360867914
1739209889.7144403;-45.120503652039325
1739209889.7144418;-45.120503652039325
1739209889.714443;-38.13080360867914
1739209889.7144442;-33.981070128970906
1739209889.7144454;-45.120503652039325
1739209889.7144465;-35.57807855764607
1739209889.7144477;-35.57807855764607
1739209889.714449;-33.981070128970906
1739209889.7144501;-45.120503652039325
1739209889.7144513;-38.13080360867914
1739209889.7144525;-35.57807855764607
1739209889.7144537;-38.13080360867914
1739209889.714455;-45.120503652039325
1739209889.7144563;-45.120503652039325
1739209889.7144575;-45.120503652039325
1739209889.7144587;-45.120503652039325
1739209889.71446;-45.120503652039325
1739209889.714461;-38.13080360867914
1739209889.7144623;-45.120503652039325
1739209889.7144635;-33.981070128970906
1739209889.7144647;-45.120503652039325
1739209889.7144659;-38.13080360867914
1739209889.714467;-35.57807855764607
1739209889.7144682;-38.13080360867914
1739209889.7144694;-45.120503652039325
1739209889.7144709;-45.120503652039325
1739209889.714472;-38.13080360867914
1739209889.7144732;-30.49652367304973
1739209889.7144744;-45.120503652039325
1739209889.7144756;-45.120503652039325
1739209889.7144768;-45.120503652039325
1739209889.714478;-45.120503652039325
1739209889.7144792;-45.120503652039325
1739209889.7144804;-45.120503652039325
1739209889.7144816;-45.120503652039325
1739209889.7144828;-31.141103565318915
1739209889.7144842;-35.57807855764607
1739209889.7144854;-45.120503652039325
1739209889.7144866;-38.13080360867914
1739209889.7144878;-33.981070128970906
1739209889.714489;-38.13080360867914
1739209889.7144902;-45.120503652039325
1739209889.7144914;-38.13080360867914
1739209889.7144926;-38.13080360867914
1739209889.7144938;-38.13080360867914
1739209889.714495;-38.13080360867914
1739209889.7144961;-38.13080360867914
1739209889.7144973;-33.981070128970906
1739209889.7144988;-35.57807855764607
1739209889.7145;-38.13080360867914
1739209889.7145011;-45.120503652039325
1739209889.7145023;-45.120503652039325
1739209889.7145035;-45.120503652039325
1739209889.7145047;-45.120503652039325
1739209889.714506;-45.120503652039325
1739209889.714507;-45.120503652039325
1739209889.7145083;-45.120503652039325
1739209889.7145095;-38.13080360867914
1739209889.7145107;-38.13080360867914
1739209889.714512;-31.141103565318915
1739209889.7145133;-38.13080360867914
1739209889.7145145;-38.13080360867914
1739209889.7145157;-38.13080360867914
1739209889.7145169;-38.13080360867914
1739209889.714518;-45.120503652039325
1739209889.7145193;-45.120503652039325
1739209889.7145205;-35.57807855764607
1739209889.7145216;-29.438486411369354
1739209889.7145228;-45.120503652039325
1739209889.714524;-33.981070128970906
1739209889.7145252;-45.120503652039325
1739209889.7145267;-38.13080360867914
1739209889.7145278;-38.13080360867914
1739209889.714529;-45.120503652039325
1739209889.7145302;-45.120503652039325
1739209889.7145314;-38.13080360867914
1739209889.7145326;-38.13080360867914
1739209889.7145338;-45.120503652039325
1739209889.714535;-38.13080360867914
1739209889.7145362;-45.120503652039325
1739209889.7145374;-45.120503652039325
1739209889.7145386;-38.13080360867914
1739209889.7145398;-45.120503652039325
1739209889.7145412;-35.57807855764607
1739209889.7145424;-38.13080360867914
1739209889.7145436;-45.120503652039325
1739209889.7145448;-38.13080360867914
1739209889.714546;-38.13080360867914
1739209889.7145472;-45.120503652039325
1739209889.7145483;-45.120503652039325
1739209889.7145495;-45.120503652039325
1739209889.7145507;-45.120503652039325
1739209889.714552;-45.120503652039325
1739209889.714553;-45.120503652039325
1739209889.7145545;-45.120503652039325
1739209889.7145557;-45.120503652039325
1739209889.714557;-30.49652367304973
1739209889.7145581;-38.13080360867914
1739209889.7145593;-45.120503652039325
1739209889.7145605;-33.981070128970906
1739209889.7145617;-31.141103565318893
1739209889.714563;-38.13080360867914
1739209889.714564;-45.120503652039325
1739209889.7145653;-45.120503652039325
1739209889.7145665;-45.120503652039325
1739209889.7145677;-38.13080360867914
1739209889.714569;-45.120503652039325
1739209889.7145703;-38.13080360867914
1739209889.7145715;-35.57807855764607
1739209889.7145727;-38.13080360867914
1739209889.7145739;-45.120503652039325
1739209889.714575;-38.13080360867914
1739209889.7145762;-38.13080360867914
1739209889.7145774;-45.120503652039325
1739209889.7145786;-45.120503652039325
1739209889.7145798;-45.120503652039325
1739209889.714581;-33.981070128970906
1739209889.7145822;-38.13080360867914
1739209889.7145836;-38.13080360867914
1739209889.7145848;-45.120503652039325
1739209889.714586;-45.120503652039325
1739209889.7145872;-38.13080360867914
1739209889.7145884;-38.13080360867914
1739209889.7145896;-45.120503652039325
1739209889.7145908;-45.120503652039325
1739209889.714592;-45.120503652039325
1739209889.7145932;-45.120503652039325
1739209889.7145944;-45.120503652039325
1739209889.7145956;-45.120503652039325
1739209889.714597;-38.13080360867914
1739209889.7145982;-38.13080360867914
1739209889.7145994;-45.120503652039325
1739209889.7146006;-45.120503652039325
1739209889.7146018;-38.13080360867914
1739209889.714603;-38.13080360867914
1739209889.7146041;-38.13080360867914
1739209889.7146053;-32.816014438256545
1739209889.7146065;-38.13080360867914
1739209889.7146077;-38.13080360867914
1739209889.714609;-35.57807855764607
1739209889.71461;-38.13080360867914
1739209889.7146115;-38.13080360867914
1739209889.7146127;-45.120503652039325
1739209889.714614;-45.120503652039325
1739209889.714615;-45.120503652039325
1739209889.7146163;-45.120503652039325
1739209889.7146175;-45.120503652039325
1739209889.7146187;-33.981070128970906
1739209889.7146199;-38.13080360867914
1739209889.714621;-38.13080360867914
1739209889.7146223;-38.13080360867914
1739209889.7146235;-38.13080360867914
1739209889.714625;-38.13080360867914
1739209889.714626;-45.120503652039325
1739209889.7146273;-38.13080360867914
1739209889.7146285;-45.120503652039325
1739209889.7146297;-28.58837851428586
1739209889.7146308;-30.49652367304973
1739209889.714632;-38.13080360867914
1739209889.7146332;-38.13080360867914
1739209889.7146344;-35.57807855764607
1739209889.7146356;-38.13080360867914
1739209889.7146368;-45.120503652039325
1739209889.714638;-38.13080360867914
1739209889.7146394;-38.13080360867914
1739209889.7146406;-45.120503652039325
1739209889.7146418;-38.13080360867914
1739209889.714643;-45.120503652039325
1739209889.7146442;-45.120503652039325
1739209889.7146454;-38.13080360867914
1739209889.7146466;-45.120503652039325
1739209889.7146478;-45.120503652039325
1739209889.714649;-38.13080360867914
1739209889.7146502;-38.13080360867914
1739209889.7146513;-45.120503652039325
1739209889.7146525;-45.120503652039325
1739209889.714654;-33.981070128970906
1739209889.7146552;-38.13080360867914
1739209889.7146564;-45.120503652039325
1739209889.7146575;-35.57807855764607
1739209889.7146587;-32.816014438256545
1739209889.71466;-35.57807855764607
1739209889.7146611;-45.120503652039325
1739209889.7146623;-38.13080360867914
1739209889.7146635;-38.13080360867914
1739209889.7146647;-38.13080360867914
1739209889.714666;-45.120503652039325
1739209889.7146673;-38.13080360867914
1739209889.7146685;-38.13080360867914
1739209889.7146697;-33.981070128970906
1739209889.714671;-45.120503652039325
1739209889.714672;-38.13080360867914
1739209889.7146733;-38.13080360867914
1739209889.7146745;-45.120503652039325
1739209889.7146757;-38.13080360867914
1739209889.7146769;-33.981070128970906
1739209889.714678;-32.816014438256545
1739209889.7146792;-28.992665084841942
1739209889.7146804;-45.120503652039325
1739209889.7146819;-38.13080360867914
1739209889.714683;-35.57807855764607
1739209889.7146842;-38.13080360867914
1739209889.7146854;-45.120503652039325
1739209889.7146866;-38.13080360867914
1739209889.7146878;-32.816014438256545
1739209889.714689;-38.13080360867914
1739209889.7146902;-45.120503652039325
1739209889.7146914;-33.981070128970906
1739209889.7146926;-33.981070128970906
1739209889.7146938;-33.981070128970906
1739209889.714695;-45.120503652039325
1739209889.7146964;-45.120503652039325
1739209889.7146976;-38.13080360867914
1739209889.7146988;-45.120503652039325
1739209889.7147;-45.120503652039325
1739209889.7147012;-45.120503652039325
1739209889.7147024;-35.57807855764607
1739209889.7147036;-45.120503652039325
1739209889.7147048;-45.120503652039325
1739209889.714706;-38.13080360867914
1739209889.7147071;-35.57807855764607
1739209889.7147083;-33.981070128970906
1739209889.7147098;-45.120503652039325
1739209889.714711;-38.13080360867914
1739209889.7147121;-45.120503652039325
1739209889.7147133;-33.981070128970906
1739209889.7147145;-45.120503652039325
1739209889.7147157;-45.120503652039325
1739209889.714717;-35.57807855764607
1739209889.714718;-33.981070128970906
1739209889.7147193;-45.120503652039325
1739209889.7147205;-38.13080360867914
1739209889.7147217;-45.120503652039325
1739209889.7147229;-45.120503652039325
1739209889.7147243;-45.120503652039325
1739209889.7147255;-45.120503652039325
1739209889.7147267;-38.13080360867914
1739209889.7147279;-38.13080360867914
1739209889.714729;-45.120503652039325
1739209889.7147303;-38.13080360867914
1739209889.7147315;-38.13080360867914
1739209889.7147326;-38.13080360867914
1739209889.7147338;-38.13080360867914
1739209889.714735;-45.120503652039325
1739209889.7147362;-38.13080360867914
1739209889.7147374;-38.13080360867914
1739209889.7147388;-35.57807855764607
1739209889.71474;-45.120503652039325
1739209889.7147412;-38.13080360867914
1739209889.7147424;-38.13080360867914
1739209889.7147436;-35.57807855764607
1739209889.7147448;-45.120503652039325
1739209889.714746;-45.120503652039325
1739209889.7147472;-38.13080360867914
1739209889.7147484;-45.120503652039325
1739209889.7147496;-45.120503652039325
1739209889.7147508;-45.120503652039325
1739209889.7147522;-45.120503652039325
1739209889.7147534;-38.13080360867914
1739209889.7147546;-38.13080360867914
1739209889.7147558;-45.120503652039325
1739209889.714757;-33.981070128970906
1739209889.7147582;-33.981070128970906
1739209889.7147593;-45.120503652039325
1739209889.7147605;-45.120503652039325
1739209889.7147617;-33.981070128970906
1739209889.714763;-35.57807855764607
1739209889.714764;-38.13080360867914
1739209889.7147653;-45.120503652039325
1739209889.7147667;-35.57807855764607
1739209889.714768;-35.57807855764607
1739209889.7147691;-45.120503652039325
1739209889.7147703;-45.120503652039325
1739209889.7147715;-45.120503652039325
1739209889.7147727;-45.120503652039325
1739209889.714774;-45.120503652039325
1739209889.714775;-33.981070128970906
1739209889.7147763;-45.120503652039325
1739209889.7147775;-45.120503652039325
1739209889.7147787;-45.120503652039325
1739209889.7147799;-45.120503652039325
1739209889.7147813;-38.13080360867914
1739209889.7147825;-45.120503652039325
1739209889.7147837;-38.13080360867914
1739209889.7147849;-45.120503652039325
1739209889.714786;-32.816014438256545
1739209889.7147872;-26.991370085610736
1739209889.7147884;-45.120503652039325
1739209889.7147896;-45.120503652039325
1739209889.7147908;-38.13080360867914
1739209889.714792;-38.13080360867914
1739209889.7147932;-45.120503652039325
1739209889.7147946;-45.120503652039325
1739209889.7147958;-45.120503652039325
1739209889.714797;-32.81601443825658
1739209889.7147982;-38.13080360867914
1739209889.7147994;-35.57807855764607
1739209889.7148006;-38.13080360867914
1739209889.7148018;-45.120503652039325
1739209889.714803;-38.13080360867914
1739209889.7148042;-35.57807855764607
1739209889.7148054;-35.57807855764607
1739209889.7148066;-29.438486411369333
1739209889.7148077;-45.120503652039325
1739209889.7148092;-33.981070128970906
1739209889.7148104;-33.981070128970906
1739209889.7148116;-35.57807855764607
1739209889.7148128;-45.120503652039325
1739209889.714814;-35.57807855764607
1739209889.7148151;-45.120503652039325
1739209889.7148163;-45.120503652039325
1739209889.7148175;-38.13080360867914
1739209889.7148187;-38.13080360867914
1739209889.71482;-45.120503652039325
1739209889.714821;-38.13080360867914
1739209889.7148225;-38.13080360867914
1739209889.7148237;-33.981070128970906
1739209889.714825;-33.981070128970906
1739209889.714826;-38.13080360867914
1739209889.7148273;-45.120503652039325
1739209889.7148285;-32.816014438256545
1739209889.7148297;-45.120503652039325
1739209889.7148309;-45.120503652039325
1739209889.714832;-38.13080360867914
1739209889.7148333;-35.57807855764607
1739209889.7148345;-38.13080360867914
1739209889.7148356;-27.8777449560314
1739209889.714837;-33.981070128970906
1739209889.7148383;-38.13080360867914
1739209889.7148395;-33.981070128970906
1739209889.7148407;-38.13080360867914
1739209889.7148418;-45.120503652039325
1739209889.714843;-38.13080360867914
1739209889.7148442;-38.13080360867914
1739209889.7148454;-45.120503652039325
1739209889.7148466;-45.120503652039325
1739209889.7148478;-32.816014438256545
1739209889.714849;-45.120503652039325
