CAN Message; 0x1d3:0000716eef0f323e
1739209609.3448815;-45.120503652039325
1739209609.3448899;-38.13080360867914
1739209609.344898;-38.13080360867914
1739209609.3449063;-45.120503652039325
1739209609.3449144;-45.120503652039325
1739209609.3449228;-38.13080360867914
1739209609.344931;-45.120503652039325
1739209609.3449392;-45.120503652039325
1739209609.3449473;-38.13080360867914
1739209609.3449557;-45.120503652039325
1739209609.344964;-45.120503652039325
1739209609.3449721;-38.13080360867914
1739209609.3449805;-35.57807855764607
1739209609.3449886;-45.120503652039325
1739209609.344997;-45.120503652039325
1739209609.345005;-45.120503652039325
1739209609.3450134;-38.13080360867914
1739209609.3450215;-38.13080360867914
1739209609.3450298;-45.120503652039325
1739209609.3450382;-45.120503652039325
1739209609.3450463;-45.120503652039325
1739209609.3450546;-45.120503652039325
1739209609.3450627;-45.120503652039325
1739209609.345071;-45.120503652039325
1739209609.3450792;-38.13080360867914
1739209609.3450875;-38.13080360867914
1739209609.3450956;-45.120503652039325
1739209609.345104;-33.981070128970906
1739209609.3451123;-35.57807855764607
1739209609.3451204;-38.13080360867914
1739209609.3451288;-45.120503652039325
1739209609.345137;-33.981070128970906
1739209609.3451452;-35.57807855764607
1739209609.3451533;-45.120503652039325
1739209609.3451617;-38.13080360867914
1739209609.3451698;-45.120503652039325
1739209609.3451781;-45.120503652039325
1739209609.3451862;-45.120503652039325
1739209609.3451946;-45.120503652039325
1739209609.345203;-45.120503652039325
1739209609.345211;-35.57807855764607
1739209609.3452194;-45.120503652039325
1739209609.3452275;-45.120503652039325
1739209609.3452358;-45.120503652039325
1739209609.345244;-38.13080360867914
1739209609.3452523;-38.13080360867914
1739209609.3452604;-45.120503652039325
1739209609.3452687;-33.981070128970906
1739209609.345277;-45.120503652039325
1739209609.3452852;-35.57807855764607
1739209609.3452935;-38.13080360867914
1739209609.3453016;-30.49652367304973
1739209609.34531;-29.438486411369333
1739209609.345318;-45.120503652039325
1739209609.3453264;-45.120503652039325
1739209609.3453345;-35.57807855764607
1739209609.3453429;-35.57807855764607
1739209609.3453512;-45.120503652039325
1739209609.3453593;-45.120503652039325
1739209609.3453677;-45.120503652039325
1739209609.3453758;-45.120503652039325
1739209609.3453841;-38.13080360867914
1739209609.3453922;-45.120503652039325
1739209609.3454006;-38.13080360867914
1739209609.3454087;-45.120503652039325
1739209609.345417;-38.13080360867914
1739209609.3454251;-45.120503652039325
1739209609.3454335;-32.816014438256545
1739209609.3454418;-26.991370085610736
1739209609.34545;-38.13080360867914
1739209609.3454583;-45.120503652039325
1739209609.3454664;-35.57807855764607
1739209609.3454747;-35.57807855764607
1739209609.3454828;-45.120503652039325
1739209609.3454912;-35.57807855764607
1739209609.3454993;-45.120503652039325
1739209609.3455076;-45.120503652039325
1739209609.345516;-45.120503652039325
1739209609.345524;-45.120503652039325
1739209609.3455324;-45.120503652039325
1739209609.3455405;-38.13080360867914
1739209609.3455489;-35.57807855764607
1739209609.345557;-38.13080360867914
1739209609.3455653;-38.13080360867914
1739209609.3455734;-35.57807855764607
1739209609.3455818;-38.13080360867914
1739209609.34559;-45.120503652039325
1739209609.3455982;-45.120503652039325
1739209609.3456066;-45.120503652039325
1739209609.3456147;-38.13080360867914
1739209609.345623;-35.57807855764607
1739209609.3456311;-38.13080360867914
1739209609.3456395;-45.120503652039325
1739209609.3456476;-45.120503652039325
1739209609.345656;-38.13080360867914
1739209609.345664;-45.120503652039325
1739209609.3456724;-45.120503652039325
1739209609.3456807;-38.13080360867914
1739209609.3456888;-38.13080360867914
1739209609.3456972;-45.120503652039325
1739209609.3457053;-45.120503652039325
1739209609.3457136;-38.13080360867914
1739209609.3457217;-35.57807855764607
1739209609.34573;-38.13080360867914
1739209609.3457382;-45.120503652039325
1739209609.3457465;-45.120503652039325
1739209609.3457549;-35.57807855764607
1739209609.345763;-45.120503652039325
1739209609.3457713;-38.13080360867914
1739209609.3457794;-38.13080360867914
1739209609.3457878;-45.120503652039325
1739209609.3457959;-38.13080360867914
1739209609.3458042;-35.57807855764607
1739209609.3458123;-38.13080360867914
1739209609.3458207;-45.120503652039325
1739209609.345829;-38.13080360867914
1739209609.345837;-38.13080360867914
1739209609.3458455;-45.120503652039325
1739209609.3458536;-45.120503652039325
1739209609.345862;-33.981070128970906
1739209609.34587;-38.13080360867914
1739209609.3458784;-45.120503652039325
1739209609.3458865;-45.120503652039325
1739209609.3458948;-38.13080360867914
1739209609.345903;-31.141103565318915
1739209609.3459113;-45.120503652039325
1739209609.3459196;-35.57807855764607
1739209609.3459277;-30.49652367304976
1739209609.345936;-17.16170347859854
1739209609.3459442;-35.57807855764607
1739209609.3459525;-45.120503652039325
1739209609.3459606;-38.13080360867914
1739209609.345969;-38.13080360867914
1739209609.345977;-45.120503652039325
1739209609.3459854;-45.120503652039325
1739209609.3459938;-38.13080360867914
1739209609.3460019;-45.120503652039325
1739209609.3460102;-38.13080360867914
1739209609.3460183;-38.13080360867914
1739209609.3460267;-38.13080360867914
1739209609.3460348;-31.141103565318915
1739209609.346043;-33.981070128970906
1739209609.3460512;-38.13080360867914
1739209609.3460596;-38.13080360867914
1739209609.346068;-38.13080360867914
1739209609.346076;-33.981070128970906
1739209609.3460844;-38.13080360867914
1739209609.3460925;-45.120503652039325
1739209609.3461008;-45.120503652039325
1739209609.346109;-32.816014438256545
1739209609.3461173;-45.120503652039325
1739209609.3461254;-22.740042620751332
1739209609.3461337;-20.001670042250552
1739209609.3461418;-35.57807855764607
1739209609.3461502;-31.141103565318915
1739209609.3461585;-26.487275050834725
1739209609.3461666;-14.05859467940514
1739209609.346175;-10.155358465061843
1739209609.346183;-26.991370085610747
1739209609.3461914;-30.49652367304973
1739209609.3461995;-45.120503652039325
1739209609.3462079;-45.120503652039325
1739209609.346216;-38.13080360867914
1739209609.3462243;-38.13080360867914
1739209609.3462327;-33.981070128970906
1739209609.3462408;-35.57807855764607
1739209609.346249;-38.13080360867914
1739209609.3462572;-38.13080360867914
1739209609.3462656;-38.13080360867914
1739209609.3462737;-28.992665084841942
1739209609.346282;-45.120503652039325
1739209609.34629;-45.120503652039325
1739209609.3462985;-38.13080360867914
1739209609.3463068;-31.141103565318915
1739209609.346315;-45.120503652039325
1739209609.3463233;-45.120503652039325
1739209609.3463314;-45.120503652039325
1739209609.3463397;-45.120503652039325
1739209609.3463478;-45.120503652039325
1739209609.3463562;-38.13080360867914
1739209609.3463643;-25.826314394896357
1739209609.3463726;-24.292649948874775
1739209609.3463807;-45.120503652039325
1739209609.346389;-38.13080360867914
1739209609.3463974;-27.8777449560314
1739209609.3464055;-15.081591989670184
1739209609.3464139;-17.85323156177357
1739209609.346422;-26.991370085610736
1739209609.3464303;-45.120503652039325
1739209609.3464384;-38.13080360867914
1739209609.3464468;-35.57807855764607
1739209609.3464549;-33.981070128970906
1739209609.3464632;-35.57807855764607
1739209609.3464715;-33.981070128970956
1739209609.3464797;-45.120503652039325
1739209609.346488;-35.57807855764607
1739209609.346496;-35.57807855764607
1739209609.3465044;-24.589719217205094
1739209609.3465126;-38.13080360867914
1739209609.346521;-45.120503652039325
1739209609.346529;-45.120503652039325
1739209609.3465374;-45.120503652039325
1739209609.3465457;-45.120503652039325
1739209609.3465538;-33.981070128970906
1739209609.3465621;-23.273589343863314
1739209609.3465703;-16.041018435916566
1739209609.3465786;-38.13080360867914
1739209609.3465867;-38.13080360867914
1739209609.346595;-45.120503652039325
1739209609.3466032;-28.992665084841942
1739209609.3466115;-35.57807855764607
1739209609.3466196;-38.13080360867914
1739209609.346628;-38.13080360867914
1739209609.3466363;-38.13080360867914
1739209609.3466444;-38.13080360867914
1739209609.3466527;-38.13080360867914
1739209609.3466609;-38.13080360867914
1739209609.3466692;-38.13080360867914
1739209609.3466773;-35.57807855764607
1739209609.3466856;-45.120503652039325
1739209609.3466938;-38.13080360867914
1739209609.346702;-38.13080360867914
1739209609.3467104;-45.120503652039325
1739209609.3467185;-38.13080360867914
1739209609.346727;-32.816014438256545
1739209609.346735;-33.981070128970956
1739209609.3467433;-38.13080360867914
1739209609.3467515;-32.816014438256545
1739209609.3467598;-19.64275659816107
1739209609.346768;-22.264930561961563
1739209609.3467762;-32.81601443825658
1739209609.3467846;-38.13080360867914
1739209609.3467927;-23.273589343863303
1739209609.346801;-13.044159978149676
1739209609.3468091;-12.367390106621176
1739209609.3468175;-24.746238672633048
1739209609.3468256;-38.13080360867914
1739209609.346834;-33.981070128970906
1739209609.346842;-35.57807855764607
1739209609.3468504;-38.13080360867914
1739209609.3468585;-45.120503652039325
1739209609.3468668;-35.57807855764607
1739209609.3468752;-35.57807855764607
1739209609.3468833;-38.13080360867914
1739209609.3468916;-45.120503652039325
1739209609.3468997;-28.21854285175415
1739209609.346908;-22.740042620751332
1739209609.3469162;-45.120503652039325
1739209609.3469245;-35.57807855764607
1739209609.3469326;-32.816014438256545
1739209609.346941;-35.57807855764607
1739209609.3469493;-33.981070128970906
1739209609.3469574;-22.44878636800916
1739209609.3469658;-23.38864096791655
1739209609.346974;-31.141103565318915
1739209609.3469822;-45.120503652039325
1739209609.3469903;-45.120503652039325
1739209609.3469987;-33.981070128970906
1739209609.3470068;-29.438486411369333
1739209609.3470151;-45.120503652039325
1739209609.3470235;-38.13080360867914
1739209609.3470316;-45.120503652039325
1739209609.34704;-30.49652367304976
1739209609.347048;-38.13080360867914
1739209609.3470564;-45.120503652039325
1739209609.3470645;-38.13080360867914
1739209609.3470728;-45.120503652039325
1739209609.347081;-16.73831143296303
1739209609.3470893;-31.141103565318915
1739209609.3470974;-35.57807855764607
1739209609.3471057;-32.816014438256545
1739209609.347114;-32.81601443825658
1739209609.3471222;-25.07728991421287
1739209609.3471305;-35.57807855764607
1739209609.3471386;-28.992665084841967
1739209609.347147;-26.991370085610722
1739209609.347155;-17.508745520481984
1739209609.3471634;-11.202334415906805
1739209609.3471715;-25.826314394896357
1739209609.34718;-45.120503652039325
1739209609.3471882;-45.120503652039325
1739209609.3471963;-35.57807855764607
1739209609.3472047;-38.13080360867914
1739209609.3472128;-38.13080360867914
1739209609.3472211;-35.57807855764607
1739209609.3472292;-45.120503652039325
1739209609.3472376;-31.141103565318943
1739209609.3472457;-38.13080360867914
1739209609.347254;-30.49652367304973
1739209609.3472624;-38.13080360867914
1739209609.3472705;-30.49652367304973
1739209609.3472788;-38.13080360867914
1739209609.347287;-38.13080360867914
1739209609.3472953;-45.120503652039325
1739209609.3473034;-33.981070128970906
1739209609.3473117;-31.141103565318915
1739209609.3473198;-23.506823629689542
1739209609.3473282;-33.981070128970906
1739209609.3473363;-31.141103565318915
1739209609.3473446;-33.981070128970906
1739209609.347353;-45.120503652039325
1739209609.347361;-38.13080360867914
1739209609.3473694;-35.57807855764607
1739209609.3473775;-38.13080360867914
1739209609.347386;-45.120503652039325
1739209609.347394;-38.13080360867914
1739209609.3474023;-38.13080360867914
1739209609.3474104;-38.13080360867914
1739209609.3474188;-38.13080360867914
1739209609.3474271;-38.13080360867914
1739209609.3474352;-17.756538629272868
1739209609.3474436;-26.991370085610754
1739209609.3474517;-33.981070128970906
1739209609.34746;-45.120503652039325
1739209609.3474681;-45.120503652039325
1739209609.3474765;-8.57200274642535
1739209609.3474846;-20.277505258571434
1739209609.347493;-38.13080360867914
1739209609.3475013;-32.816014438256545
1739209609.3475094;-28.992665084841942
1739209609.3475177;-32.816014438256545
1739209609.3475258;-45.120503652039325
1739209609.3475342;-38.13080360867914
1739209609.3475423;-33.981070128970906
1739209609.3475506;-33.981070128970906
1739209609.3475587;-45.120503652039325
1739209609.347567;-33.981070128970906
1739209609.3475752;-30.49652367304973
1739209609.3475835;-38.13080360867914
1739209609.3475919;-38.13080360867914
1739209609.3476;-45.120503652039325
1739209609.3476083;-33.981070128970906
1739209609.3476164;-38.13080360867914
1739209609.3476248;-38.13080360867914
1739209609.347633;-33.981070128970906
1739209609.3476412;-25.25278630937684
1739209609.3476493;-45.120503652039325
1739209609.3476577;-45.120503652039325
1739209609.347666;-33.981070128970906
1739209609.3476741;-33.981070128970906
1739209609.3476825;-38.13080360867914
1739209609.3476906;-32.816014438256545
1739209609.347699;-38.13080360867914
1739209609.347707;-25.826314394896357
1739209609.3477154;-13.29921151150931
1739209609.3477235;-38.13080360867914
1739209609.3477318;-38.13080360867914
1739209609.3477402;-28.992665084841942
1739209609.3477483;-38.13080360867914
1739209609.3477566;-33.981070128970906
1739209609.3477647;-38.13080360867914
1739209609.347773;-29.438486411369347
1739209609.3477812;-35.57807855764607
1739209609.3477895;-45.120503652039325
1739209609.3477976;-38.13080360867914
1739209609.347806;-30.49652367304973
1739209609.347814;-35.57807855764607
1739209609.3478224;-35.57807855764607
1739209609.3478308;-32.816014438256545
1739209609.3478389;-45.120503652039325
1739209609.3478472;-35.57807855764607
1739209609.3478553;-45.120503652039325
1739209609.3478637;-45.120503652039325
1739209609.3478718;-32.816014438256545
1739209609.3478801;-38.13080360867914
1739209609.3478882;-45.120503652039325
1739209609.3478966;-38.13080360867914
1739209609.347905;-45.120503652039325
1739209609.347913;-35.57807855764607
1739209609.3479214;-45.120503652039325
1739209609.3479295;-45.120503652039325
1739209609.3479378;-45.120503652039325
1739209609.347946;-32.816014438256545
1739209609.3479543;-31.141103565318915
1739209609.3479624;-35.57807855764607
1739209609.3479707;-45.120503652039325
1739209609.347979;-38.13080360867914
1739209609.3479872;-38.13080360867914
1739209609.3479955;-38.13080360867914
1739209609.3480036;-28.992665084841942
1739209609.348012;-35.57807855764607
1739209609.34802;-38.13080360867914
1739209609.3480284;-45.120503652039325
1739209609.3480365;-23.16150712794695
1739209609.3480449;-25.826314394896354
1739209609.3480532;-45.120503652039325
1739209609.3480613;-45.120503652039325
1739209609.3480697;-31.141103565318915
1739209609.3480778;-35.57807855764607
1739209609.348086;-38.13080360867914
1739209609.3480942;-45.120503652039325
1739209609.3481026;-33.981070128970906
1739209609.3481107;-35.57807855764607
1739209609.348119;-45.120503652039325
1739209609.3481271;-45.120503652039325
1739209609.3481355;-29.438486411369333
1739209609.3481438;-25.25278630937684
1739209609.348152;-24.292649948874775
1739209609.3481603;-30.49652367304973
1739209609.3481684;-33.981070128970956
1739209609.3481767;-26.487275050834725
1739209609.3481848;-19.00327057196587
1739209609.3481932;-15.851936562542367
1739209609.3482013;-38.13080360867914
1739209609.3482096;-29.438486411369333
1739209609.348218;-38.13080360867914
1739209609.348226;-45.120503652039325
1739209609.3482344;-45.120503652039325
1739209609.3482425;-38.13080360867914
1739209609.3482509;-38.13080360867914
1739209609.348259;-45.120503652039325
1739209609.3482673;-45.120503652039325
1739209609.3482754;-45.120503652039325
1739209609.3482838;-38.13080360867914
1739209609.348292;-45.120503652039325
1739209609.3483002;-30.49652367304973
1739209609.3483086;-33.981070128970906
1739209609.3483167;-45.120503652039325
1739209609.348325;-38.13080360867914
1739209609.3483331;-45.120503652039325
1739209609.3483415;-30.49652367304976
1739209609.3483496;-38.13080360867914
1739209609.348358;-45.120503652039325
1739209609.348366;-30.49652367304973
1739209609.3483744;-45.120503652039325
1739209609.3483827;-18.29905288830097
1739209609.3483908;-22.002965041481755
1739209609.3483992;-45.120503652039325
1739209609.3484073;-33.981070128970906
1739209609.3484156;-45.120503652039325
1739209609.3484237;-45.120503652039325
1739209609.348432;-35.57807855764607
1739209609.3484402;-26.991370085610722
1739209609.3484485;-38.13080360867914
1739209609.3484569;-45.120503652039325
1739209609.348465;-35.57807855764607
1739209609.3484733;-26.487275050834715
1739209609.3484814;-38.13080360867914
1739209609.3484898;-45.120503652039325
1739209609.3484979;-38.13080360867914
1739209609.3485062;-27.8777449560314
1739209609.3485143;-45.120503652039325
1739209609.3485227;-38.13080360867914
1739209609.348531;-26.991370085610722
1739209609.348539;-19.089059925837468
1739209609.3485475;-9.085812054700902
1739209609.3485556;-32.816014438256545
1739209609.348564;-33.981070128970906
1739209609.348572;-27.267205301931607
1739209609.3485804;-45.120503652039325
1739209609.3485885;-38.13080360867914
1739209609.3485968;-45.120503652039325
1739209609.348605;-38.13080360867914
1739209609.3486133;-45.120503652039325
1739209609.3486216;-38.13080360867914
1739209609.3486297;-38.13080360867914
1739209609.348638;-38.13080360867914
1739209609.3486462;-45.120503652039325
1739209609.3486545;-45.120503652039325
1739209609.3486626;-25.826314394896357
1739209609.348671;-38.13080360867914
1739209609.348679;-45.120503652039325
1739209609.3486874;-38.13080360867914
1739209609.3486958;-32.816014438256545
1739209609.3487039;-22.54371790334745
1739209609.3487122;-28.992665084841942
1739209609.3487203;-45.120503652039325
1739209609.3487287;-45.120503652039325
1739209609.3487368;-33.981070128970906
1739209609.348745;-32.816014438256545
1739209609.3487532;-45.120503652039325
1739209609.3487616;-45.120503652039325
1739209609.34877;-38.13080360867914
1739209609.348778;-38.13080360867914
1739209609.3487864;-45.120503652039325
1739209609.3487945;-38.13080360867914
1739209609.3488028;-32.816014438256545
1739209609.348811;-31.141103565318915
1739209609.3488193;-38.13080360867914
1739209609.3488274;-30.49652367304973
1739209609.3488357;-38.13080360867914
1739209609.3488438;-45.120503652039325
1739209609.3488522;-38.13080360867914
1739209609.3488605;-35.57807855764607
1739209609.3488686;-31.141103565318915
1739209609.348877;-31.141103565318915
1739209609.348885;-45.120503652039325
1739209609.3488934;-35.57807855764607
1739209609.3489015;-35.57807855764607
1739209609.3489099;-45.120503652039325
1739209609.348918;-45.120503652039325
1739209609.3489263;-38.13080360867914
1739209609.3489347;-38.13080360867914
1739209609.3489428;-45.120503652039325
1739209609.348951;-32.816014438256545
1739209609.3489592;-45.120503652039325
1739209609.3489676;-22.740042620751332
1739209609.3489757;-15.573255742248659
1739209609.348984;-10.307510918710733
1739209609.348992;-25.077289914212862
1739209609.3490005;-45.120503652039325
1739209609.3490088;-32.816014438256545
1739209609.349017;-18.299052888300974
1739209609.3490252;-28.992665084841942
1739209609.3490334;-45.120503652039325
1739209609.3490417;-38.13080360867914
1739209609.3490498;-38.13080360867914
1739209609.3490582;-45.120503652039325
1739209609.3490663;-38.13080360867914
1739209609.3490746;-33.981070128970906
1739209609.3490827;-45.120503652039325
1739209609.349091;-45.120503652039325
1739209609.3490994;-38.13080360867914
1739209609.3491075;-45.120503652039325
1739209609.3491158;-45.120503652039325
1739209609.349124;-38.13080360867914
1739209609.3491323;-28.992665084841942
1739209609.3491404;-22.002965041481744
1739209609.3491488;-45.120503652039325
1739209609.3491569;-45.120503652039325
1739209609.3491652;-33.981070128970906
1739209609.3491735;-33.981070128970956
1739209609.3491817;-33.981070128970956
1739209609.34919;-38.13080360867914
1739209609.349198;-45.120503652039325
1739209609.3492064;-33.981070128970906
1739209609.3492146;-45.120503652039325
1739209609.349223;-38.13080360867914
1739209609.349231;-38.13080360867914
1739209609.3492393;-25.826314394896354
1739209609.3492477;-45.120503652039325
1739209609.3492558;-45.120503652039325
1739209609.3492641;-38.13080360867914
1739209609.3492723;-38.13080360867914
1739209609.3492806;-45.120503652039325
1739209609.3492887;-38.13080360867914
1739209609.349297;-38.13080360867914
1739209609.3493052;-28.992665084841942
1739209609.3493135;-31.141103565318915
1739209609.3493216;-33.981070128970906
1739209609.34933;-23.16150712794696
1739209609.3493383;-11.647203498869786
1739209609.3493464;-33.981070128970906
1739209609.3493547;-33.981070128970906
1739209609.3493629;-35.57807855764607
1739209609.3493712;-38.13080360867914
1739209609.3493793;-45.120503652039325
1739209609.3493876;-45.120503652039325
1739209609.3493958;-38.13080360867914
1739209609.349404;-32.816014438256545
1739209609.3494124;-38.13080360867914
1739209609.3494205;-38.13080360867914
1739209609.349429;-35.57807855764607
1739209609.349437;-31.141103565318943
1739209609.3494453;-45.120503652039325
1739209609.3494534;-38.13080360867914
1739209609.3494618;-45.120503652039325
1739209609.34947;-45.120503652039325
1739209609.3494782;-38.13080360867914
1739209609.3494866;-38.13080360867914
1739209609.3494947;-21.300333226290604
1739209609.349503;-23.38864096791655
1739209609.3495111;-32.816014438256545
1739209609.3495195;-35.57807855764607
1739209609.3495276;-38.13080360867914
1739209609.349536;-28.992665084841942
1739209609.349544;-32.816014438256545
1739209609.3495524;-45.120503652039325
1739209609.3495605;-38.13080360867914
1739209609.3495688;-38.13080360867914
1739209609.3495772;-45.120503652039325
1739209609.3495853;-38.13080360867914
1739209609.3495936;-45.120503652039325
1739209609.3496017;-45.120503652039325
1739209609.34961;-38.13080360867914
1739209609.3496182;-45.120503652039325
1739209609.3496265;-45.120503652039325
1739209609.3496346;-25.62660358559016
1739209609.349643;-38.13080360867914
1739209609.3496513;-9.60966500018149
1739209609.3496594;-15.554017859987258
1739209609.3496678;-28.992665084841967
1739209609.349676;-33.981070128970906
1739209609.3496842;-38.13080360867914
1739209609.3496923;-38.13080360867914
1739209609.3497007;-35.57807855764607
1739209609.3497088;-38.13080360867914
1739209609.3497171;-45.120503652039325
1739209609.3497255;-30.49652367304973
1739209609.3497336;-26.991370085610722
1739209609.349742;-38.13080360867914
1739209609.34975;-38.13080360867914
1739209609.3497584;-30.49652367304973
1739209609.3497665;-38.13080360867914
1739209609.3497748;-45.120503652039325
1739209609.349783;-38.13080360867914
1739209609.3497913;-38.13080360867914
1739209609.3497994;-38.13080360867914
1739209609.3498077;-32.816014438256545
1739209609.349816;-25.62660358559016
1739209609.3498242;-38.13080360867914
1739209609.3498325;-38.13080360867914
1739209609.3498406;-35.57807855764607
1739209609.349849;-45.120503652039325
1739209609.349857;-45.120503652039325
1739209609.3498654;-45.120503652039325
1739209609.3498735;-45.120503652039325
1739209609.349882;-45.120503652039325
1739209609.3498902;-20.277505258571445
1739209609.3498983;-32.816014438256545
1739209609.3499067;-33.981070128970906
1739209609.3499148;-45.120503652039325
1739209609.3499231;-31.141103565318915
1739209609.3499312;-13.087454490654462
1739209609.3499396;-28.992665084841942
1739209609.3499477;-45.120503652039325
1739209609.349956;-32.816014438256545
1739209609.3499644;-45.120503652039325
1739209609.3499725;-38.13080360867914
1739209609.3499808;-38.13080360867914
1739209609.349989;-38.13080360867914
1739209609.3499973;-38.13080360867914
1739209609.3500054;-27.8777449560314
1739209609.3500137;-45.120503652039325
1739209609.3500218;-45.120503652039325
1739209609.3500302;-45.120503652039325
1739209609.3500383;-25.826314394896357
1739209609.3500466;-24.589719217205094
1739209609.350055;-35.57807855764607
1739209609.350063;-45.120503652039325
1739209609.3500714;-45.120503652039325
1739209609.3500795;-45.120503652039325
1739209609.350088;-45.120503652039325
1739209609.350096;-38.13080360867914
1739209609.3501043;-27.267205301931607
1739209609.3501124;-45.120503652039325
1739209609.3501208;-45.120503652039325
1739209609.3501291;-38.13080360867914
1739209609.3501372;-45.120503652039325
1739209609.3501456;-45.120503652039325
1739209609.3501537;-35.57807855764607
1739209609.350162;-38.13080360867914
1739209609.3501701;-26.991370085610722
1739209609.3501785;-38.13080360867914
1739209609.3501866;-45.120503652039325
1739209609.350195;-35.57807855764607
1739209609.3502033;-35.57807855764607
1739209609.3502114;-45.120503652039325
1739209609.3502197;-45.120503652039325
1739209609.3502278;-38.13080360867914
1739209609.3502362;-38.13080360867914
1739209609.3502443;-21.67658091518819
1739209609.3502526;-22.740042620751332
1739209609.3502607;-45.120503652039325
1739209609.350269;-33.981070128970906
1739209609.3502772;-35.57807855764607
1739209609.3502855;-45.120503652039325
1739209609.3502939;-33.981070128970906
1739209609.350302;-24.746238672633048
1739209609.3503103;-33.981070128970906
1739209609.3503184;-25.826314394896364
1739209609.3503268;-19.089059925837468
1739209609.350335;-33.981070128970906
1739209609.3503432;-32.816014438256545
1739209609.3503513;-35.57807855764607
1739209609.3503597;-19.545431632982716
1739209609.350368;-11.404284380279076
1739209609.3503761;-32.81601443825658
1739209609.3503845;-38.13080360867914
1739209609.3503926;-38.13080360867914
1739209609.350401;-33.981070128970906
1739209609.350409;-38.13080360867914
1739209609.3504174;-45.120503652039325
1739209609.3504255;-45.120503652039325
1739209609.3504338;-31.141103565318915
1739209609.3504422;-32.816014438256545
1739209609.3504503;-45.120503652039325
1739209609.3504586;-38.13080360867914
1739209609.3504667;-31.141103565318915
1739209609.350475;-32.816014438256545
1739209609.3504832;-45.120503652039325
1739209609.3504915;-38.13080360867914
1739209609.3504996;-38.13080360867914
1739209609.350508;-38.13080360867914
1739209609.350516;-33.981070128970906
1739209609.3505244;-22.84163660590256
1739209609.3505328;-33.981070128970906
1739209609.3505409;-30.49652367304973
1739209609.3505492;-45.120503652039325
1739209609.3505573;-38.13080360867914
1739209609.3505657;-45.120503652039325
1739209609.3505738;-45.120503652039325
1739209609.3505821;-31.141103565318915
1739209609.3505902;-23.50682362968953
1739209609.3505986;-12.772800700430123
1739209609.350607;-10.760468295340328
1739209609.350615;-26.03565346325281
1739209609.3506234;-31.141103565318915
1739209609.3506315;-45.120503652039325
1739209609.3506398;-33.981070128970906
1739209609.350648;-38.13080360867914
1739209609.3506563;-45.120503652039325
1739209609.3506644;-38.13080360867914
1739209609.3506727;-25.826314394896357
1739209609.350681;-19.403415333952413
1739209609.3506892;-45.120503652039325
1739209609.3506975;-38.13080360867914
1739209609.3507056;-27.267205301931607
1739209609.350714;-26.991370085610747
1739209609.350722;-9.556272438326438
1739209609.3507304;-38.13080360867914
1739209609.3507385;-35.57807855764607
1739209609.3507469;-45.120503652039325
1739209609.350755;-45.120503652039325
1739209609.3507633;-38.13080360867914
1739209609.3507717;-26.487275050834715
1739209609.3507798;-45.120503652039325
1739209609.350788;-45.120503652039325
1739209609.3507962;-38.13080360867914
1739209609.3508046;-45.120503652039325
1739209609.3508127;-38.13080360867914
1739209609.350821;-45.120503652039325
1739209609.3508291;-38.13080360867914
1739209609.3508375;-35.57807855764607
1739209609.3508458;-45.120503652039325
1739209609.350854;-45.120503652039325
1739209609.3508623;-45.120503652039325
1739209609.3508704;-31.141103565318915
1739209609.3508787;-16.6881758710592
1739209609.3508868;-35.57807855764607
1739209609.3508952;-45.120503652039325
1739209609.3509033;-24.438645034577675
1739209609.3509116;-33.981070128970906
1739209609.35092;-45.120503652039325
1739209609.350928;-45.120503652039325
1739209609.3509364;-45.120503652039325
1739209609.3509445;-45.120503652039325
1739209609.3509529;-32.816014438256545
1739209609.350961;-18.48349439814281
1739209609.3509693;-28.992665084841942
1739209609.3509774;-33.981070128970906
1739209609.3509858;-33.981070128970906
1739209609.3509939;-29.438486411369347
1739209609.3510022;-22.84163660590256
1739209609.3510106;-45.120503652039325
1739209609.3510187;-38.13080360867914
1739209609.351027;-45.120503652039325
1739209609.351035;-45.120503652039325
1739209609.3510435;-45.120503652039325
1739209609.3510516;-45.120503652039325
1739209609.35106;-45.120503652039325
1739209609.351068;-38.13080360867914
1739209609.3510764;-32.816014438256545
1739209609.3510847;-38.13080360867914
1739209609.3510928;-38.13080360867914
1739209609.3511012;-38.13080360867914
1739209609.3511093;-45.120503652039325
1739209609.3511176;-38.13080360867914
1739209609.3511257;-35.57807855764607
1739209609.351134;-45.120503652039325
1739209609.3511422;-45.120503652039325
1739209609.3511505;-33.981070128970906
1739209609.3511589;-38.13080360867914
1739209609.351167;-38.13080360867914
1739209609.3511753;-45.120503652039325
1739209609.3511834;-38.13080360867914
1739209609.3511918;-45.120503652039325
1739209609.3511999;-38.13080360867914
1739209609.3512082;-35.57807855764607
1739209609.3512163;-45.120503652039325
1739209609.3512247;-38.13080360867914
1739209609.3512328;-38.13080360867914
1739209609.351241;-38.13080360867914
1739209609.3512495;-38.13080360867914
1739209609.3512576;-45.120503652039325
1739209609.351266;-45.120503652039325
1739209609.351274;-38.13080360867914
1739209609.3512824;-38.13080360867914
1739209609.3512905;-45.120503652039325
1739209609.3512988;-38.13080360867914
1739209609.351307;-45.120503652039325
1739209609.3513153;-45.120503652039325
1739209609.3513236;-45.120503652039325
1739209609.3513317;-32.816014438256545
1739209609.35134;-32.816014438256545
1739209609.3513482;-45.120503652039325
1739209609.3513565;-45.120503652039325
