CAN Message; 0x77:e356d0424adaa71c
1739209587.8691175;-33.981070128970906
1739209587.8691196;-38.13080360867914
1739209587.869122;-38.13080360867914
1739209587.8691242;-38.13080360867914
1739209587.8691263;-45.120503652039325
1739209587.8691287;-45.120503652039325
1739209587.8691308;-45.120503652039325
1739209587.869133;-38.13080360867914
1739209587.8691354;-38.13080360867914
1739209587.8691375;-45.120503652039325
1739209587.8691397;-45.120503652039325
1739209587.8691418;-45.120503652039325
1739209587.8691442;-38.13080360867914
1739209587.8691463;-35.57807855764607
1739209587.8691485;-38.13080360867914
1739209587.8691509;-45.120503652039325
1739209587.869153;-38.13080360867914
1739209587.8691552;-35.57807855764607
1739209587.8691576;-38.13080360867914
1739209587.8691597;-45.120503652039325
1739209587.8691618;-38.13080360867914
1739209587.8691642;-35.57807855764607
1739209587.8691664;-38.13080360867914
1739209587.8691685;-45.120503652039325
1739209587.869171;-38.13080360867914
1739209587.869173;-45.120503652039325
1739209587.8691752;-45.120503652039325
1739209587.8691776;-38.13080360867914
1739209587.8691797;-33.981070128970906
1739209587.8691819;-45.120503652039325
1739209587.869184;-38.13080360867914
1739209587.8691864;-35.57807855764607
1739209587.8691885;-38.13080360867914
1739209587.8691907;-45.120503652039325
1739209587.869193;-38.13080360867914
1739209587.8691952;-45.120503652039325
1739209587.8691974;-45.120503652039325
1739209587.8691998;-38.13080360867914
1739209587.869202;-38.13080360867914
1739209587.869204;-32.816014438256545
1739209587.8692064;-45.120503652039325
1739209587.8692086;-45.120503652039325
1739209587.8692107;-33.981070128970906
1739209587.869213;-38.13080360867914
1739209587.8692153;-45.120503652039325
1739209587.8692174;-38.13080360867914
1739209587.8692195;-38.13080360867914
1739209587.869222;-45.120503652039325
1739209587.869224;-38.13080360867914
1739209587.8692262;-45.120503652039325
1739209587.8692286;-45.120503652039325
1739209587.8692307;-38.13080360867914
1739209587.869233;-45.120503652039325
1739209587.8692353;-45.120503652039325
1739209587.8692374;-38.13080360867914
1739209587.8692396;-35.57807855764607
1739209587.869242;-45.120503652039325
1739209587.869244;-38.13080360867914
1739209587.8692462;-35.57807855764607
1739209587.8692486;-38.13080360867914
1739209587.8692508;-45.120503652039325
1739209587.869253;-45.120503652039325
1739209587.8692553;-45.120503652039325
1739209587.8692575;-38.13080360867914
1739209587.8692596;-33.981070128970906
1739209587.8692617;-45.120503652039325
1739209587.8692641;-38.13080360867914
1739209587.8692663;-35.57807855764607
1739209587.8692684;-45.120503652039325
1739209587.8692708;-45.120503652039325
1739209587.869273;-45.120503652039325
1739209587.869275;-32.816014438256545
1739209587.8692775;-33.981070128970906
1739209587.8692796;-38.13080360867914
1739209587.8692818;-38.13080360867914
1739209587.8692842;-45.120503652039325
1739209587.8692863;-45.120503652039325
1739209587.8692884;-38.13080360867914
1739209587.8692908;-38.13080360867914
1739209587.869293;-45.120503652039325
1739209587.8692951;-45.120503652039325
1739209587.8692975;-35.57807855764607
1739209587.8692997;-38.13080360867914
1739209587.8693018;-45.120503652039325
1739209587.869304;-45.120503652039325
1739209587.8693063;-38.13080360867914
1739209587.8693085;-45.120503652039325
1739209587.8693106;-32.816014438256545
1739209587.869313;-33.981070128970906
1739209587.8693151;-45.120503652039325
1739209587.8693173;-45.120503652039325
1739209587.8693197;-45.120503652039325
1739209587.8693218;-45.120503652039325
1739209587.869324;-38.13080360867914
1739209587.8693264;-38.13080360867914
1739209587.8693285;-45.120503652039325
1739209587.8693306;-38.13080360867914
1739209587.869333;-38.13080360867914
1739209587.8693352;-38.13080360867914
1739209587.8693373;-35.57807855764607
1739209587.8693397;-38.13080360867914
1739209587.8693419;-45.120503652039325
1739209587.869344;-38.13080360867914
1739209587.8693461;-35.57807855764607
1739209587.8693485;-38.13080360867914
1739209587.8693507;-45.120503652039325
1739209587.8693528;-38.13080360867914
1739209587.8693552;-35.57807855764607
1739209587.8693573;-38.13080360867914
1739209587.8693595;-45.120503652039325
1739209587.8693619;-38.13080360867914
1739209587.869364;-45.120503652039325
1739209587.8693662;-38.13080360867914
1739209587.8693686;-45.120503652039325
1739209587.8693707;-35.57807855764607
1739209587.8693728;-38.13080360867914
1739209587.8693752;-45.120503652039325
1739209587.8693774;-38.13080360867914
1739209587.8693795;-45.120503652039325
1739209587.869382;-32.816014438256545
1739209587.869384;-45.120503652039325
1739209587.8693862;-45.120503652039325
1739209587.8693883;-45.120503652039325
1739209587.8693907;-33.981070128970906
1739209587.8693929;-33.981070128970906
1739209587.869395;-45.120503652039325
1739209587.8693974;-38.13080360867914
1739209587.8693995;-38.13080360867914
1739209587.8694017;-38.13080360867914
1739209587.869404;-38.13080360867914
1739209587.8694062;-38.13080360867914
1739209587.8694084;-38.13080360867914
1739209587.8694108;-38.13080360867914
1739209587.869413;-32.816014438256545
1739209587.869415;-35.57807855764607
1739209587.8694174;-35.57807855764607
1739209587.8694196;-38.13080360867914
1739209587.8694217;-35.57807855764607
1739209587.869424;-45.120503652039325
1739209587.8694263;-45.120503652039325
1739209587.8694284;-38.13080360867914
1739209587.8694305;-45.120503652039325
1739209587.869433;-45.120503652039325
1739209587.869435;-45.120503652039325
1739209587.8694372;-45.120503652039325
1739209587.8694396;-45.120503652039325
1739209587.8694417;-45.120503652039325
1739209587.869444;-45.120503652039325
1739209587.8694463;-38.13080360867914
1739209587.8694484;-45.120503652039325
1739209587.8694506;-45.120503652039325
1739209587.869453;-45.120503652039325
1739209587.869455;-38.13080360867914
1739209587.8694572;-38.13080360867914
1739209587.8694596;-38.13080360867914
1739209587.8694618;-35.57807855764607
1739209587.869464;-33.981070128970906
1739209587.8694663;-45.120503652039325
1739209587.8694685;-38.13080360867914
1739209587.8694706;-32.816014438256545
1739209587.8694727;-30.49652367304973
1739209587.8694751;-38.13080360867914
1739209587.8694773;-45.120503652039325
1739209587.8694794;-38.13080360867914
1739209587.8694818;-45.120503652039325
1739209587.869484;-45.120503652039325
1739209587.869486;-45.120503652039325
1739209587.8694885;-45.120503652039325
1739209587.8694906;-38.13080360867914
1739209587.8694928;-45.120503652039325
1739209587.8694952;-45.120503652039325
1739209587.8694973;-45.120503652039325
1739209587.8694994;-38.13080360867914
1739209587.8695018;-45.120503652039325
1739209587.869504;-38.13080360867914
1739209587.8695061;-38.13080360867914
1739209587.8695083;-33.981070128970906
1739209587.8695107;-35.57807855764607
1739209587.8695128;-38.13080360867914
1739209587.869515;-45.120503652039325
1739209587.8695173;-33.981070128970906
1739209587.8695195;-45.120503652039325
1739209587.8695216;-38.13080360867914
1739209587.869524;-32.816014438256545
1739209587.8695261;-45.120503652039325
1739209587.8695283;-45.120503652039325
1739209587.8695307;-45.120503652039325
1739209587.8695328;-38.13080360867914
1739209587.869535;-31.141103565318915
1739209587.8695374;-38.13080360867914
1739209587.8695395;-45.120503652039325
1739209587.8695416;-38.13080360867914
1739209587.869544;-35.57807855764607
1739209587.8695462;-38.13080360867914
1739209587.8695483;-45.120503652039325
1739209587.8695505;-38.13080360867914
1739209587.8695529;-38.13080360867914
1739209587.869555;-45.120503652039325
1739209587.8695571;-45.120503652039325
1739209587.8695595;-45.120503652039325
1739209587.8695617;-45.120503652039325
1739209587.8695638;-45.120503652039325
1739209587.8695662;-38.13080360867914
1739209587.8695683;-35.57807855764607
1739209587.8695705;-31.141103565318915
1739209587.8695729;-38.13080360867914
1739209587.869575;-38.13080360867914
1739209587.8695772;-45.120503652039325
1739209587.8695796;-38.13080360867914
1739209587.8695817;-35.57807855764607
1739209587.8695838;-45.120503652039325
1739209587.8695862;-38.13080360867914
1739209587.8695884;-32.816014438256545
1739209587.8695905;-45.120503652039325
1739209587.8695927;-45.120503652039325
1739209587.869595;-45.120503652039325
1739209587.8695972;-45.120503652039325
1739209587.8695993;-45.120503652039325
1739209587.8696017;-38.13080360867914
1739209587.8696039;-38.13080360867914
1739209587.869606;-31.141103565318915
1739209587.8696084;-33.981070128970906
1739209587.8696105;-45.120503652039325
1739209587.8696127;-38.13080360867914
1739209587.869615;-33.981070128970906
1739209587.8696172;-45.120503652039325
1739209587.8696194;-45.120503652039325
1739209587.8696218;-45.120503652039325
1739209587.869624;-38.13080360867914
1739209587.869626;-38.13080360867914
1739209587.8696284;-45.120503652039325
1739209587.8696306;-45.120503652039325
1739209587.8696327;-45.120503652039325
1739209587.8696349;-45.120503652039325
1739209587.8696373;-45.120503652039325
1739209587.8696394;-45.120503652039325
1739209587.8696415;-31.141103565318915
1739209587.869644;-33.981070128970906
1739209587.869646;-45.120503652039325
1739209587.8696482;-32.816014438256545
1739209587.8696506;-33.981070128970906
1739209587.8696527;-45.120503652039325
1739209587.869655;-45.120503652039325
1739209587.8696573;-38.13080360867914
1739209587.8696594;-45.120503652039325
1739209587.8696616;-38.13080360867914
1739209587.869664;-35.57807855764607
1739209587.869666;-45.120503652039325
1739209587.8696682;-45.120503652039325
1739209587.8696706;-45.120503652039325
1739209587.8696728;-38.13080360867914
1739209587.869675;-38.13080360867914
1739209587.869677;-32.816014438256545
1739209587.8696795;-28.58837851428586
1739209587.8696816;-45.120503652039325
1739209587.8696837;-45.120503652039325
1739209587.8696861;-32.816014438256545
1739209587.8696883;-38.13080360867914
1739209587.8696904;-45.120503652039325
1739209587.8696928;-32.816014438256545
1739209587.869695;-38.13080360867914
1739209587.869697;-38.13080360867914
1739209587.8696995;-45.120503652039325
1739209587.8697016;-45.120503652039325
1739209587.8697038;-38.13080360867914
1739209587.8697062;-38.13080360867914
1739209587.8697083;-35.57807855764607
1739209587.8697104;-45.120503652039325
1739209587.8697128;-38.13080360867914
1739209587.869715;-33.981070128970906
1739209587.8697171;-45.120503652039325
1739209587.8697193;-35.57807855764607
1739209587.8697217;-35.57807855764607
1739209587.8697238;-38.13080360867914
1739209587.869726;-38.13080360867914
1739209587.8697283;-33.981070128970906
1739209587.8697305;-45.120503652039325
1739209587.8697326;-38.13080360867914
1739209587.869735;-35.57807855764607
1739209587.8697371;-45.120503652039325
1739209587.8697393;-33.981070128970906
1739209587.8697417;-45.120503652039325
1739209587.8697438;-38.13080360867914
1739209587.869746;-38.13080360867914
1739209587.8697484;-38.13080360867914
1739209587.8697505;-35.57807855764607
1739209587.8697526;-33.981070128970906
1739209587.869755;-38.13080360867914
1739209587.8697572;-45.120503652039325
1739209587.8697593;-38.13080360867914
1739209587.8697615;-45.120503652039325
1739209587.8697639;-45.120503652039325
1739209587.869766;-45.120503652039325
1739209587.8697681;-38.13080360867914
1739209587.8697705;-45.120503652039325
1739209587.8697727;-45.120503652039325
1739209587.8697748;-45.120503652039325
1739209587.8697772;-45.120503652039325
1739209587.8697793;-45.120503652039325
1739209587.8697815;-45.120503652039325
1739209587.8697839;-45.120503652039325
1739209587.869786;-38.13080360867914
1739209587.8697882;-45.120503652039325
1739209587.8697906;-35.57807855764607
1739209587.8697927;-38.13080360867914
1739209587.8697948;-45.120503652039325
1739209587.8697972;-38.13080360867914
1739209587.8697994;-38.13080360867914
1739209587.8698015;-38.13080360867914
1739209587.8698037;-29.438486411369333
1739209587.869806;-45.120503652039325
1739209587.8698082;-45.120503652039325
1739209587.8698103;-45.120503652039325
1739209587.8698127;-32.816014438256545
1739209587.8698149;-45.120503652039325
1739209587.869817;-45.120503652039325
1739209587.8698194;-35.57807855764607
1739209587.8698215;-38.13080360867914
1739209587.8698237;-45.120503652039325
1739209587.869826;-35.57807855764607
1739209587.8698282;-38.13080360867914
1739209587.8698304;-45.120503652039325
1739209587.8698328;-45.120503652039325
1739209587.869835;-35.57807855764607
1739209587.869837;-38.13080360867914
1739209587.8698392;-30.49652367304973
1739209587.8698416;-32.816014438256545
1739209587.8698437;-38.13080360867914
1739209587.8698459;-45.120503652039325
1739209587.8698483;-33.981070128970906
1739209587.8698504;-45.120503652039325
1739209587.8698525;-45.120503652039325
1739209587.869855;-33.981070128970906
1739209587.869857;-45.120503652039325
1739209587.8698592;-45.120503652039325
1739209587.8698616;-38.13080360867914
1739209587.8698637;-38.13080360867914
1739209587.869866;-45.120503652039325
1739209587.8698683;-45.120503652039325
1739209587.8698704;-38.13080360867914
1739209587.8698726;-45.120503652039325
1739209587.869875;-31.141103565318915
1739209587.869877;-32.816014438256545
1739209587.8698792;-38.13080360867914
1739209587.8698814;-45.120503652039325
1739209587.8698838;-38.13080360867914
1739209587.869886;-45.120503652039325
1739209587.869888;-45.120503652039325
1739209587.8698905;-38.13080360867914
1739209587.8698926;-38.13080360867914
1739209587.8698947;-38.13080360867914
1739209587.8698971;-45.120503652039325
1739209587.8698993;-45.120503652039325
1739209587.8699014;-38.13080360867914
1739209587.8699038;-45.120503652039325
1739209587.869906;-45.120503652039325
1739209587.869908;-45.120503652039325
1739209587.8699105;-31.141103565318915
1739209587.8699126;-28.992665084841942
1739209587.8699148;-38.13080360867914
1739209587.8699172;-38.13080360867914
1739209587.8699193;-45.120503652039325
1739209587.8699214;-35.57807855764607
1739209587.8699236;-38.13080360867914
1739209587.869926;-45.120503652039325
1739209587.8699281;-45.120503652039325
1739209587.8699303;-31.14110356531892
1739209587.8699327;-38.13080360867914
1739209587.8699348;-38.13080360867914
1739209587.869937;-45.120503652039325
1739209587.8699393;-45.120503652039325
1739209587.8699415;-45.120503652039325
1739209587.8699436;-33.981070128970906
1739209587.869946;-38.13080360867914
1739209587.8699481;-31.141103565318915
1739209587.8699503;-45.120503652039325
1739209587.8699527;-45.120503652039325
1739209587.8699548;-38.13080360867914
1739209587.869957;-35.57807855764607
1739209587.8699594;-32.816014438256545
1739209587.8699615;-33.981070128970906
1739209587.8699636;-38.13080360867914
1739209587.8699658;-38.13080360867914
1739209587.8699682;-45.120503652039325
1739209587.8699703;-38.13080360867914
1739209587.8699725;-45.120503652039325
1739209587.8699749;-45.120503652039325
1739209587.869977;-45.120503652039325
1739209587.8699791;-38.13080360867914
1739209587.8699815;-35.57807855764607
